"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-281.55752838175,"1.96124118717141e-17,1,0.958333334672641,0.97619047306526,0.968814968744029,0.968197880193855",-281.541272060951,"0.0623928710623562,7.34683108319564e-05,0.958277253977736,0.974793890232325,0.967629226510739,0.96814037564235",-280.998863977145,"0.559405714350054,0.000859644065776036,0.929595649627818,0.97619074272744,0.968815057536644,0.96819793068884",-281.513328056341,"0.999999979509201,0.0949996655438313,0.958300458731131,0.976188119113745,0.968593899859134,0.963415789787978",-281.170422565516,"0.999999994566397,0.116747627379448,0.910688378415142,0.975830500036824,0.96863607808493,0.966925512008241",-281.228509727327,"0.0173058014890398,1,0.0323655975759562,0.0189484214447585,0.025190301287546,0.0244532584352888",-281.228509727327,"0.0173058014890398,1,0.0323655975759562,0.0189484214447585,0.025190301287546,0.0244532584352888",-281.228509727327,"0.0173058014890398,1,0.0323655975759562,0.0189484214447585,0.025190301287546,0.0244532584352888",-281.228509727327,"0.0173058014890398,0.999999994551851,0.0323655975759562,0.0189484214447585,0.025190301287546,0.0244532584352888",-281.228509727327,"0.0173058014890398,1,0.0323655975759562,0.0189484214447585,0.025190301287546,0.0244532584352888",-281.55752838175,"1.96124118717141e-17,0.0725815635448483,0.958333334672641,0.97619047306526,0.968814968744029,0.968197880193855",-281.545673755672,"0.999999921318923,0.0515503564567139,0.958179029369153,0.975997249610697,0.968780081153015,0.968126094462104",-281.55752838175,"1.96124118717141e-17,0.00453727583198023,0.958333334672641,0.97619047306526,0.968814968744029,0.968197880193855",-281.55752838175,"1.96124118717141e-17,0.0443350198225892,0.958333334672641,0.97619047306526,0.968814968744029,0.968197880193855",-278.866414539649,"0.886597295638341,0.00765922611165668,0.00489730734074389,0.0204722319575079,0.0287771533130289,0.00382398828554426",-281.05150096481,"0.505025495863944,0.159798419327211,0.024588016809974,0.0143080447922484,0.0240795549843551,0.0220931836313301",-280.6299057844,"0.999999989628149,0.124624311254267,0.0211549697397344,0.00579060476841275,0.0264658216729171,0.0312233263794611",-280.905569965821,"0.0811717542447149,0.23608900843726,0.0289116263796264,0.0149457728334138,0.0222267272345668,0.0246682529101799"
"rs28777",-868.658522769488,"0.0239990420514394,1,0.442229202408697,0.431271035785906,0.567661935238664,0.430271957143062",-868.426805104272,"0.0370111075840438,0.649886602188799,0.45922290103498,0.415931519467382,0.554667052797041,0.465506764973212",-867.922666144302,"0.189732572467064,0.22805910443548,0.430686020091656,0.405049545485528,0.576686573232391,0.456328511091837",-868.658522769488,"0.0239990420514394,1,0.442229202408697,0.431271035785906,0.567661935238664,0.430271957143062",-867.102559322011,"0.342886789100133,0.224301154723323,0.301059732584492,0.473075596173188,0.617202097700374,0.454266318378693",-871.931256583595,"4.45012102808746e-17,1,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931256583595,"4.45012102808746e-17,0.0169628642735479,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931256583595,"4.45012102808746e-17,1,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931256583595,"0.328029760855462,0.00358732371053325,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931256583595,"4.45012102808746e-17,1,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-868.576807975807,"0.0251941401423666,0.999999989596735,0.437998946528829,0.433485924391359,0.567973792159501,0.42599903944617",-868.658522769488,"0.0239990420514394,1,0.442229202408697,0.431271035785906,0.567661935238664,0.430271957143062",-866.922271210934,"0.164019923770628,0.251804962633012,0.368238840928288,0.332851731409122,0.559853485403893,0.483148959690891",-868.658522769488,"0.0239990420514394,0.999999995579131,0.442229202408697,0.431271035785906,0.567661935238664,0.430271957143062",-871.931256583595,"4.45012102808746e-17,0.0166564881148115,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931232835711,"0.999955648087538,0.0247203757804868,0.468253537795802,0.499998586195983,0.359154694283865,0.481178186416184",-871.931256583595,"0.576144951957309,0.000323724725167653,0.468253962734594,0.499999990476974,0.359154927243383,0.481182797148192",-871.931256583595,"4.45012102808746e-17,0.0176107415652652,0.468253964369028,0.499999990476974,0.359154927243383,0.481182797148192"
"rs16891982",-1299.21040957415,"0.0586295187894185,1,0.270909395091988,0.30740254128545,0.351562744628684,0.20719059052121",-1299.00265345495,"0.069339407798113,0.821128349144565,0.296582441982923,0.296716988256147,0.342603882314332,0.245973739398065",-1299.20459006711,"0.0652735319438245,0.86598157027566,0.274384263716311,0.309562564849817,0.352286387566421,0.209090997498817",-1299.21040957415,"0.0586295187894185,1,0.270909395091988,0.30740254128545,0.351562744628684,0.20719059052121",-1298.9088807554,"0.0876460393276167,0.729936793353779,0.276393186895631,0.343082996553287,0.359570441544156,0.197711441823041",-1329.87635843785,"3.14910854701123e-17,1,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"1.62365985705683e-18,0.043222143351733,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"3.14910854701123e-17,0.00929737708328222,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"0.167923711867396,0.0100297555856529,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"3.14910854701123e-17,0.0316606394261329,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1299.21040957415,"0.0586295187894185,1,0.270909395091988,0.30740254128545,0.351562744628684,0.20719059052121",-1299.21040957415,"0.0586295187894185,1,0.270909395091988,0.30740254128545,0.351562744628684,0.20719059052121",-1298.97563760779,"0.0776690167173983,0.701451340075868,0.25282676504634,0.286155945064804,0.348120284073326,0.226469489283078",-1299.21040957415,"0.0586295187894185,0.999999995446954,0.270909395091988,0.30740254128545,0.351562744628684,0.20719059052121",-1329.87635843785,"3.14910854701123e-17,0.00635785081322577,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"0.0892797932837967,0.0041251251806573,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"0.0305713543257941,0.00118184027766253,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847",-1329.87635843785,"3.14910854701123e-17,0.00889709299636426,0.515923566103541,0.535087700681714,0.470649895393602,0.600719428961847"
"rs12821256",-225.91311879215,"9.77690866051827e-17,1,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-225.91311879215,"9.77690866051827e-17,0.05893506247408,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-225.602637375626,"0.408518007426521,0.00141808306739934,0.925299678877309,0.922222998109704,0.960063739034698,0.970588240821603",-225.91311879215,"0.0302166247795588,0.00549132403077284,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-225.90681781482,"0.999999934701636,0.0555272884989104,0.942489827173558,0.922219300125785,0.960063721734004,0.970584695537013",-224.234459614824,"0.0420442079536609,1,0.0296604313544953,0.0463957093025969,0.0229614489979349,0.0151311751903383",-223.777055577587,"0.0913379720881647,0.469900564872452,0.03573572869809,0.0380901431661978,0.0195639554389562,0.0232499494953839",-224.214938469559,"0.0732429248445873,0.551643794976232,0.0311145942119654,0.0469719645030538,0.0232055767195616,0.0157462530987562",-224.234459614824,"0.0420442079536609,0.999999999967865,0.0296604313544953,0.0463957093025969,0.0229614489979349,0.0151311751903383",-224.234459614824,"0.0420442079536609,1,0.0296604313544953,0.0463957093025969,0.0229614489979349,0.0151311751903383",-225.879725881226,"0.0979570190054966,0.0659965852376495,0.934619464175484,0.922135855459307,0.959898858950634,0.961735360688345",-225.91311879215,"9.77690866051827e-17,0.00274711720424229,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-225.91311879215,"0.0128981067960436,0.00898247428867271,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-225.91311879215,"9.77690866051827e-17,0.000459946170606273,0.945945947988011,0.922222225086539,0.960063898111415,0.970588235093079",-224.234459614824,"0.0420442079536609,1,0.0296604313544953,0.0463957093025969,0.0229614489979349,0.0151311751903383",-224.16398464788,"0.0431936574002205,0.999999984235175,0.0300985325413325,0.0456698531786275,0.0225844309549316,0.0148380255895035",-224.15914180089,"0.0813464108132132,0.476037167625405,0.0262768887272677,0.0382478066178868,0.0231760858949825,0.0189421387410709",-224.234459269814,"0.0420833522667284,0.998064453290176,0.0296716071885727,0.0463887657047628,0.0229585744979395,0.0151322368720223"
"rs4959270",-1181.24718622744,"7.07032143301236e-16,1,0.500000009706531,0.481132085020332,0.5577395581973,0.535856573056746",-1181.24718622744,"7.07032143301236e-16,0.432644765562112,0.500000009706531,0.481132085020332,0.5577395581973,0.535856573056746",-1181.23583776678,"0.0373562582027415,0.0706236599254355,0.491961655084798,0.476387364202658,0.557634538805672,0.535792304669093",-1181.24718622744,"7.07032143301236e-16,1,0.500000009706531,0.481132085020332,0.5577395581973,0.535856573056746",-1181.11687614819,"0.999999997499881,0.0703306112918931,0.455669201782687,0.48105702241598,0.557728145433587,0.535566023116243",-1180.3559357714,"0.0107592416444629,1,0.458992105222962,0.487588499699931,0.410361271144986,0.423024192467992",-1179.89478047469,"0.0958362108531708,0.0618693766757356,0.497989003864112,0.492403881840257,0.407719349251011,0.463376943691543",-1180.31231236254,"0.0231946188544534,0.473343971339965,0.461872490098473,0.48768013706866,0.410636351948202,0.4258088664068",-1180.22202992067,"0.0304145132713055,0.416014782409101,0.472696712855523,0.503291252071888,0.412061839948161,0.405643742856812",-1180.35020729395,"0.0108595027081061,0.999999972136607,0.466753466569944,0.494494836241403,0.410065052389126,0.422642414688725",-1181.24718622744,"7.07032143301236e-16,1,0.500000009706531,0.481132085020332,0.5577395581973,0.535856573056746",-1181.24658717529,"0.999999986446934,0.0371981500443223,0.499954730867955,0.480989445347552,0.557726237232685,0.535763290231879",-1181.17409725695,"0.999999990430273,0.0664338496786109,0.492347557711818,0.457954308781355,0.557206045213374,0.535850467311973",-1181.24718622744,"7.07032143301236e-16,0.559418528696062,0.500000009706531,0.481132085020332,0.5577395581973,0.535856573056746",-1180.3559357714,"0.0107592416444629,1,0.458992105222962,0.487588499699931,0.410361271144986,0.423024192467992",-1180.35206113253,"0.0110569364409396,0.972998530602237,0.46064672430421,0.487465150973477,0.410117326428141,0.422642573760913",-1180.3559357714,"0.0107592416444629,0.999999992324777,0.458992105222962,0.487588499699931,0.410361271144986,0.423024192467992",-1180.35307222338,"0.0119400430111034,0.822442122759202,0.461338351791063,0.486558391178058,0.409606884137049,0.423352728862254"
"rs12203592",-599.965725202602,"6.11626672757543e-05,1,0.824294939047388,0.680859060435919,0.879131244503531,0.900371583633492",-599.965725202602,"6.11626672757543e-05,1,0.824294939047388,0.680859060435919,0.879131244503531,0.900371583633492",-596.539767603253,"0.496134980605676,0.102336928359277,0.720782669992433,0.574699483484872,0.874709954798581,0.897934156174121",-599.948946253519,"0.999999864418347,0.0780385249722845,0.824416600770204,0.681032810170333,0.879078508367951,0.896218705804987",-598.553164136948,"0.999999996629153,0.118233949379424,0.668333242649463,0.677201606646603,0.878488649828682,0.896621531001816",-599.965737764333,"7.76342365618859e-14,1,0.175572519121616,0.318965519245911,0.120786517355123,0.0995475081116119",-595.703452106919,"0.310485407565569,0.0280967402150975,0.173036499693505,0.248938481067335,0.0769295814902625,0.0986912556979484",-599.965737764333,"7.76342365618859e-14,1,0.175572519121616,0.318965519245911,0.120786517355123,0.0995475081116119",-599.657161511653,"0.052202773682998,0.292159821299578,0.166400885262872,0.311482411522186,0.110421937273112,0.0798408064739008",-599.965737764333,"0.343866932978954,0.00513390294280316,0.175572519121616,0.318965519245911,0.120786517355123,0.0995475081116119",-599.885506701214,"0.129550422578518,0.0362062408460707,0.794136449980309,0.680615196046416,0.878857091999747,0.876628303968102",-599.316156760091,"0.999999999226923,0.107622449747924,0.779894604903623,0.613607734581021,0.866721656318883,0.887091867059289",-595.500834536184,"0.999999999949377,0.112544184674179,0.747448404718868,0.472379531303872,0.868245070579842,0.899724126305788",-598.209054657337,"0.412880140673797,0.00116540911552945,0.487267438098451,0.338431500261146,0.879213805393459,0.900452637696331",-599.958574243817,"0.00923286208257502,0.165198689389162,0.17045578374283,0.318451626514604,0.120346513552961,0.0947761623000752",-599.964320148142,"0.999999378667862,0.0349986674911696,0.175559664071672,0.318885710776948,0.120783410005913,0.0995293011319341",-599.965737764333,"0.29598571706098,0.00267933291023847,0.175572519121616,0.318965519245911,0.120786517355123,0.0995475081116119",-599.85305282146,"0.0243909757254388,0.195601197602229,0.161333061454321,0.293733293693007,0.112668757102248,0.0950843519306601"
"rs1042602",-885.400384352008,"3.60360188623265e-17,1,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-885.400384352008,"3.60360188623265e-17,0.000340825679474263,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-885.400384352008,"3.60360188623265e-17,1,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-885.400384352008,"0.311108644673639,0.0038379952506486,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-885.400384352008,"0.137866141543334,0.00230254941447431,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-869.823336445689,"0.0559858698412551,1,0.0849954508004041,0.0808760128992305,0.0934825473096851,0.110085184367255",-869.023979296362,"0.0759195380734711,0.742794410937025,0.0944039485688793,0.072202372591896,0.0848565650705517,0.13858919910451",-866.036395349986,"0.403122498177371,0.244417211627795,0.0689873377948197,0.0551635049167148,0.0963271956990775,0.130763202011613",-869.823336445689,"0.0559858698412551,0.999999991788076,0.0849954508004041,0.0808760128992305,0.0934825473096851,0.110085184367255",-867.92373269147,"0.261538590194631,0.371927675576326,0.0454041895703948,0.102742203782894,0.117711099126583,0.106464944127592",-885.400013228551,"0.0105496168464243,0.000915085945040801,0.815309995042033,0.850878145038897,0.822410000205168,0.763545889502953",-885.388400241752,"0.999999963088225,0.0438172312750397,0.816761000851064,0.850596877493904,0.822390282897054,0.765191576200886",-885.400384352008,"0.172676483291348,0.00618623929266593,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-885.400384352008,"3.60360188623265e-17,0.0113758033711597,0.816901398647833,0.850877185931316,0.822429904971577,0.765342964217783",-869.623153542766,"0.0585548549637037,0.999999989701658,0.0818836716147495,0.0824640075671742,0.0939369533064349,0.105993542380657",-869.823336445689,"0.0559858698412551,1,0.0849954508004041,0.0808760128992305,0.0934825473096851,0.110085184367255",-868.770683872832,"0.155430409102599,0.397173350410677,0.0588994354707203,0.0495011304914875,0.0872462711066587,0.146450369266803",-869.823336445689,"0.0559858698412551,1,0.0849954508004041,0.0808760128992305,0.0934825473096851,0.110085184367255"
"rs1393350",-690.512127710091,"1.33218785262956e-17,1,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"1.33218785262956e-17,1,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"1.33218785262956e-17,0.091639672338129,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"0.165393598349651,0.00612194974589457,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"1.33218785262956e-17,1,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-686.34903782192,"0.0330805825448014,1,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842",-685.954945957237,"0.0570639438877716,0.574956029800399,0.0844297397477725,0.0847341967745931,0.0853708231024608,0.111849118868966",-683.892459514377,"0.596441351139058,0.159813758450962,0.0414309343359223,0.0522186301067028,0.103699190757516,0.111892972084205",-686.34903782192,"0.0330805825448014,0.999999993746511,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842",-686.34903782192,"0.0330805825448014,1,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842",-690.512127710091,"1.33218785262956e-17,0.00120383207440145,0.880136985036298,0.865079368903161,0.865291263250486,0.859374996371571",-690.512127710091,"1.33218785262956e-17,1,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"0.295714152058964,0.00517649350246915,0.880136985036298,0.865079368903161,0.865291263250486,0.859374999522126",-690.512127710091,"1.33218785262956e-17,0.0292547172623707,0.880136987360138,0.865079368903161,0.865291263250486,0.859374999522126",-686.34903782192,"0.0330805825448014,1,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842",-686.34903782192,"0.0330805825448014,1,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842",-685.422772958555,"0.150455450323715,0.297416833350842,0.0560547339774656,0.0602323963993733,0.0897042997904648,0.113368638561989",-686.34903782192,"0.0330805825448014,1,0.0756691768645142,0.0936398069714514,0.0922162031263644,0.0881106609971842"
"rs12913832",-1145.17828482724,"0.0245287313606795,1,0.373216372766714,0.547478699096488,0.414710211334566,0.208554966782458",-1143.18583968284,"0.133806359377133,0.164349588198725,0.441924625729782,0.533608009728411,0.407045676789294,0.276667742416768",-1145.17828482724,"0.0245287313606795,1,0.373216372766714,0.547478699096488,0.414710211334566,0.208554966782458",-1145.17828482724,"0.0245287313606795,1,0.373216372766714,0.547478699096488,0.414710211334566,0.208554966782458",-1144.99605023013,"0.0251728383168688,0.999999988879097,0.388938546404908,0.562177764382044,0.412729267175404,0.206867125521717",-1149.70354167105,"1.28674027906473e-16,1,0.537313437449478,0.381818165457442,0.50943396555971,0.721789879265413",-1149.70354167105,"5.0263292150966e-19,0.024923832819545,0.537313437449478,0.381818165457442,0.50943396555971,0.721789879265413",-1149.70103658997,"0.016697458163499,0.0827370983684311,0.533608132601056,0.379497871581464,0.509313789839563,0.72172996801103",-1149.62070069584,"0.99999999409,0.0826678193449825,0.537272721947884,0.381814665716009,0.508893656401218,0.708046571635013",-1149.70354167105,"0.316788433528176,0.00484262986835842,0.537313437449478,0.381818165457442,0.50943396555971,0.721789879265413",-1145.17828482724,"0.0245287313606795,1,0.373216372766714,0.547478699096488,0.414710211334566,0.208554966782458",-1144.96936888212,"0.0447154716120602,0.550389296240418,0.366133185359143,0.544626827226398,0.411825138365528,0.203175720318887",-1144.91298891292,"0.041563561745871,0.559810890128805,0.356096920641097,0.526279087801822,0.411256134701541,0.221568934995033",-1144.84471935996,"0.119253474624728,0.176449129701164,0.343664872649731,0.490937782493726,0.41192750162233,0.239916455842798",-1149.70354167105,"1.28674027906473e-16,0.0460456944066339,0.537313437449478,0.381818165457442,0.50943396555971,0.721789879265413",-1149.70354167105,"0.10043775508453,0.00122011654815937,0.537313437449478,0.381818165457442,0.50943396555971,0.721789879265413",-1149.30946883162,"0.999999996114024,0.0740917725324635,0.5224927554442,0.343730285126523,0.507993926716613,0.721770033227759",-1148.72496302844,"0.3408822838802,0.000863899993776365,0.249546707404496,0.167757785101336,0.509434107688473,0.721790303832979"
"rs1800407",-498.231042802637,"1.20758016826143e-16,1,0.884105961413108,0.956896552607365,0.916284403269603,0.934959350708907",-498.231042802637,"1.20758016826143e-16,1,0.884105961413108,0.956896552607365,0.916284403269603,0.934959350708907",-498.231042802637,"1.20758016826143e-16,0.0199756476882998,0.884105961413108,0.956896552607365,0.916284403269603,0.934959350708907",-498.009128048734,"0.999999992155723,0.102770533208431,0.88391571675693,0.956886410967368,0.915245554138468,0.920733112513032",-498.231042802637,"1.20758016826143e-16,0.010063365885064,0.884105961413108,0.956896552607365,0.916284403269603,0.934959350708907",-495.749825769715,"0.033133286528156,1,0.0730519362992923,0.0290132326445245,0.0561417916871149,0.0393450466958115",-493.05058835975,"0.134230489085386,0.304304543395503,0.0868565865663558,0.0215688074536376,0.0437767264606878,0.0604426568804965",-494.354102904189,"0.365534524582727,0.208329351463233,0.0565484803038103,0.0193542285266964,0.0568917828233344,0.0443321692390411",-495.749825769715,"0.033133286528156,1,0.0730519362992923,0.0290132326445245,0.0561417916871149,0.0393450466958115",-493.655300485189,"0.999999999983245,0.163849543974214,0.0184091378120167,0.0395735095151349,0.0794360026695143,0.0519417426998567",-496.420695927654,"0.67491940807743,4.32623117278758e-05,0.712634517979505,0.95689625074396,0.915616416045048,0.838466584034475",-498.139090011748,"0.999999993651321,0.0864534158473857,0.872955249314135,0.951969732407122,0.913451973090752,0.931977200506744",-498.216184537291,"0.999999944826611,0.0556959376612326,0.883250347331579,0.955480858382386,0.916256218016634,0.934959147220775",-496.076314822149,"0.607620041170554,0.00139237992474702,0.315469044915459,0.710772855215528,0.916284249872459,0.934959375547073",-495.749825769715,"0.033133286528156,1,0.0730519362992923,0.0290132326445245,0.0561417916871149,0.0393450466958115",-495.749825769715,"0.033133286528156,1,0.0730519362992923,0.0290132326445245,0.0561417916871149,0.0393450466958115",-494.601789961531,"0.171678354200818,0.292183208421571,0.0493944335259672,0.0161627992427884,0.0520997415253626,0.0505835634277634",-495.749825769715,"0.033133286528156,1,0.0730519362992923,0.0290132326445245,0.0561417916871149,0.0393450466958115"
