"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-298.038958636759,"2.45715359170157e-16,1,0.951923075389936,0.96825396750246,0.966735966814655,0.968197879817072",-298.038958636759,"2.45715359170157e-16,1,0.951923075389936,0.96825396750246,0.966735966814655,0.968197879817072",-298.038958636759,"2.45715359170157e-16,1,0.951923075389936,0.96825396750246,0.966735966814655,0.968197879817072",-294.912146888899,"0.00946489592964747,1,0.0391507957375874,0.0281219614463134,0.0296664970199086,0.0276011675938624",-294.431929333662,"0.999999999953504,0.260654536425946,0.0178586729994557,0.013576557284912,0.0176567677021269,0.024170762187493",-293.210857499793,"0.999999999591324,0.0214876919075774,0.0448720508742751,0.0317464565270499,1.48939852389722e-11,0.0318021279241019",-298.038958636759,"2.45715359170157e-16,0.341932229907863,0.951923075389936,0.96825396750246,0.966735966814655,0.968197879817072",-297.66892400399,"0.999999996949885,0.0043016397988518,0.95192283973375,0.968173816233402,0.966464843471168,0.963353326549883",-292.56158357559,"0.999999985653318,0.00122809431872308,0.0448719123197123,0.0317457902543642,0.0301398423002771,0.0315136581097913",-294.906963789047,"0.0174981696126735,0.14746008154708,0.0395438445492073,0.0284572549629217,0.0301139434387999,0.0273851227497372"
"rs28777",-850.775274289222,"0.036457887783801,1,0.419384729562578,0.445332233003742,0.559440800396521,0.419103812811929",-850.775274289222,"0.036457887783801,1,0.419384729562578,0.445332233003742,0.559440800396521,0.419103812811929",-850.569630808709,"0.235037986461517,0.543116566444021,0.413649329945254,0.435904912491706,0.501265705152646,0.433307328051472",-858.233049613475,"1.88758517581574e-17,1,0.444444445647426,0.449999978174897,0.33098591717879,0.446236560649875",-858.233049613475,"1.88758517581574e-17,1,0.444444445647426,0.449999978174897,0.33098591717879,0.446236560649875",-858.233049613475,"1.45749058713853e-18,0.320072411233353,0.444444445647426,0.449999978174897,0.33098591717879,0.446236560649875",-850.758821782919,"0.0436084521049842,0.561567320956032,0.436477326713302,0.460622250597077,0.570085583919462,0.420197559257868",-850.775274289222,"0.036457887783801,1,0.419384729562578,0.445332233003742,0.559440800396521,0.419103812811929",-858.233049613475,"1.88758517581574e-17,1,0.444444445647426,0.449999978174897,0.33098591717879,0.446236560649875",-858.233049613475,"1.88758517581574e-17,0.000205959165548784,0.444444445647426,0.449999978174897,0.33098591717879,0.446236560649875"
"rs16891982",-1295.56990428613,"0.0625832214025157,1,0.260839079821728,0.282050268944654,0.356091070460112,0.207692690139279",-1295.56990428613,"0.0625832214025157,1,0.260839079821728,0.282050268944654,0.356091070460112,0.207692690139279",-1295.56990428613,"0.0625832214025157,1,0.260839079821728,0.282050268944654,0.356091070460112,0.207692690139279",-1330.53575172372,"5.42332632308585e-18,1,0.512738863476061,0.552631579544523,0.45387840774077,0.584532373509278",-1330.53575172372,"0.255020852795107,0.0146887612100151,0.512738863476061,0.552631579544523,0.45387840774077,0.584532373509278",-1330.53575172372,"5.42332632308585e-18,0.109640706761612,0.512738863476061,0.552631579544523,0.45387840774077,0.584532373509278",-1294.66135511484,"0.100039339688063,0.326303206980149,0.313667854265685,0.32921989726564,0.393302009157233,0.207607455087723",-1295.56990428613,"0.0625832214025157,1,0.260839079821728,0.282050268944654,0.356091070460112,0.207692690139279",-1330.53575172372,"5.42332632308585e-18,1,0.512738863476061,0.552631579544523,0.45387840774077,0.584532373509278",-1330.53575172372,"0.00394089146135301,0.000227380049653964,0.512738863476061,0.552631579544523,0.45387840774077,0.584532373509278"
"rs12821256",-218.902674911418,"4.49608501790779e-17,1,0.941441441993319,0.955555554713445,0.955271565636719,0.97860962525053",-218.902674911418,"4.49608501790779e-17,0.00594221696081266,0.941441441993319,0.955555554713445,0.955271565636719,0.97860962525053",-218.902674911418,"4.49608501790779e-17,1,0.941441441993319,0.955555554713445,0.955271565636719,0.97860962525053",-218.601473863642,"0.0182944364000502,1,0.0455051568988799,0.0357332693115464,0.0356304517350202,0.0161828132510046",-218.597291082002,"0.02218057617774,0.901974275191685,0.0447278635260413,0.0351657464338969,0.0352376143183129,0.0161241581967564",-218.349331482968,"0.303982420916179,0.453545218068315,0.0426178169794566,0.0332709641179102,0.0243327858565024,0.0161432353878278",-218.848902828291,"0.136545682761358,0.00824338540751976,0.94144197887246,0.955555396232861,0.954667200535174,0.978545435256828",-218.862042174623,"0.0840247242742578,0.0195653126821291,0.94082490036917,0.955350768948412,0.953798302311052,0.977012038223053",-218.576741931025,"0.0333799415860291,0.277707409079929,0.0492238931081021,0.0384693781988376,0.0373407117122665,0.0160870271609342",-218.601473863642,"0.0182944364000502,1,0.0455051568988799,0.0357332693115464,0.0356304517350202,0.0161828132510046"
"rs4959270",-1180.75775014325,"5.27969525278242e-17,1,0.517123297288141,0.452830187952372,0.547911546013027,0.553784857658078",-1180.66013185627,"0.999999996094382,0.152278927220696,0.48906137631548,0.43175643007569,0.529004051770623,0.550723816657611",-1180.75775014325,"5.27969525278242e-17,0.0846312469334363,0.517123297288141,0.452830187952372,0.547911546013027,0.553784857658078",-1178.97773223793,"0.0143395002259012,1,0.428474346554916,0.505619500711809,0.408188169466602,0.392033645142859",-1178.95360294199,"0.0187727179901654,0.865845491516049,0.423717128190186,0.501518202356305,0.40523406936596,0.391289953343903",-1178.75572261424,"0.111435363965844,0.525162140111023,0.422742840317484,0.499219993723341,0.38079817544197,0.395908028404644",-1180.75775014325,"3.0666387706461e-06,1.07892202662313e-05,0.517123297288141,0.452830187952372,0.547911546013027,0.553784857658078",-1180.75638038791,"0.133357118235026,0.00231653014717728,0.517123037433912,0.452830497778642,0.547900091201966,0.552702510654406",-1178.92467464133,"0.0194517792072053,0.435533796192824,0.438084151356708,0.514046705082107,0.414005234194252,0.391854668693667",-1178.97773223793,"0.0143395002259012,1,0.428474346554916,0.505619500711809,0.408188169466602,0.392033645142859"
"rs12203592",-594.937897781218,"1.04885896157429e-15,1,0.835877864357298,0.706896559568112,0.879213482839644,0.898190047570947",-592.793155161164,"0.999999999973481,0.237356154424699,0.719115019867126,0.571597110317245,0.821143256655601,0.881054476154856",-594.937897781218,"1.04885896157429e-15,0.201845049885636,0.835877864357298,0.706896559568112,0.879213482839644,0.898190047570947",-594.890034545232,"0.00379180844458895,1,0.156459868974832,0.282790006483941,0.115747548699741,0.0967786241391955",-594.890034545232,"0.00379180844458895,1,0.156459868974832,0.282790006483941,0.115747548699741,0.0967786241391955",-594.714483357351,"0.250390064829561,0.328163258571395,0.157270432728994,0.283488303856879,0.0910973227660492,0.098577101794296",-594.937897781218,"1.04885896157429e-15,0.134673288268821,0.835877864357298,0.706896559568112,0.879213482839644,0.898190047570947",-594.421763622985,"0.912459052830324,0.00423790018146602,0.835876900380954,0.706637697205953,0.878323742244969,0.886022021240546",-593.506784021499,"0.999999965340535,0.000735481965371244,0.164121416518994,0.293102295744363,0.11495867825888,0.101601161284012",-594.890034545232,"0.00379180844458895,1,0.156459868974832,0.282790006483941,0.115747548699741,0.0967786241391955"
"rs1042602",-896.955312048886,"2.19963458952751e-17,1,0.834507041220001,0.885964910196292,0.797897197470453,0.770758121729703",-896.955312048886,"2.19963458952751e-17,1,0.834507041220001,0.885964910196292,0.797897197470453,0.770758121729703",-896.955312048886,"1.03493173753456e-18,0.0867567220622301,0.834507041220001,0.885964910196292,0.797897197470453,0.770758121729703",-884.625396594078,"0.0489606954858328,1,0.0843719830212603,0.0660795854550344,0.118168273977538,0.119174922378044",-884.625396594078,"0.0489606954858328,1,0.0843719830212603,0.0660795854550344,0.118168273977538,0.119174922378044",-884.625396594078,"0.0489606954858328,0.999999997853974,0.0843719830212603,0.0660795854550344,0.118168273977538,0.119174922378044",-896.955312048886,"2.19963458952751e-17,0.00798864490482822,0.834507041220001,0.885964910196292,0.797897197470453,0.770758121729703",-896.955312048886,"2.19963458952751e-17,0.000283607827463648,0.834507041220001,0.885964910196292,0.797897197470453,0.770758121729703",-884.611004176349,"0.0560273308705888,0.616654220880614,0.0910554393182904,0.0710901870404331,0.12390447318313,0.120137751605796",-884.506104357898,"0.0565593246471032,0.43765694915842,0.0852796718231572,0.0669323037690829,0.124188087521819,0.117783966701884"
"rs1393350",-677.223478908379,"1.10243312850709e-16,1,0.880136986598617,0.880952379708606,0.871359222181292,0.859374999008587",-677.223478908379,"0.694494829851854,0.00341212722218605,0.880136986598617,0.880952379708606,0.871359222181292,0.859374999008587",-677.223478908379,"1.10243312850709e-16,0.0968770184677269,0.880136986598617,0.880952379708606,0.871359222181292,0.859374999008587",-669.442483538742,"0.0461252425621543,1,0.0622806663491272,0.0696163967910055,0.0742911816802469,0.071881774531929",-666.921494864139,"0.999999999130902,0.339097635400357,0.0152889114825917,0.0170983039538179,0.0302806454465075,0.061914108602587",-668.771639105287,"0.183045104159812,0.631749694435996,0.0571701167035629,0.0636677407909616,0.0609979624646408,0.0729233372372518",-677.223478908379,"1.10243312850709e-16,1,0.880136986598617,0.880952379708606,0.871359222181292,0.859374999008587",-677.210609134445,"0.999999826551337,0.00157805153737286,0.880137155273273,0.880953127182174,0.871354500542039,0.858522555836873",-669.442483538742,"0.0461252425621543,1,0.0622806663491272,0.0696163967910055,0.0742911816802469,0.071881774531929",-669.382293418293,"0.0465937080773168,0.999999987881421,0.0618380334357727,0.0691919928925155,0.0770284248821625,0.0713439100608015"
"rs12913832",-1133.54106291665,"0.0226633549716192,1,0.358788829431736,0.53386902398729,0.404347968383567,0.195651474429827",-1133.54106291665,"0.0226633549716192,1,0.358788829431736,0.53386902398729,0.404347968383567,0.195651474429827",-1133.03247308541,"0.155706902967244,0.540875120789496,0.350933388212693,0.524998514214867,0.365587003790706,0.199610264730823",-1137.34873344712,"3.74306865419298e-16,1,0.559701494807186,0.399999992327824,0.525943399348345,0.743190658789799",-1137.02936048893,"0.999999990342879,0.1697988446997,0.513759413355113,0.365771503764844,0.494785308316427,0.738245838505008",-1137.34873344712,"3.74306865419298e-16,0.092262845794311,0.559701494807186,0.399999992327824,0.525943399348345,0.743190658789799",-1131.52808473922,"0.399051194981212,0.0226219724630217,0.440158501240653,0.599895046055828,0.46137450854959,0.249002166524982",-1133.54005119304,"0.0228401165647517,0.999999977123669,0.358170184862174,0.533344561740266,0.409107700635535,0.195210161546843",-1137.34873344712,"3.74306865419298e-16,1,0.559701494807186,0.399999992327824,0.525943399348345,0.743190658789799",-1137.24988519915,"0.999999977633175,0.00208393841567449,0.559702468932829,0.399953146123176,0.525896262167021,0.73896131019671"
"rs1800407",-537.134448066386,"3.24971173154839e-17,1,0.880794702225515,0.939655175161505,0.904816516884332,0.92886178925146",-537.134448066386,"0.177784501647694,0.0133478999068268,0.880794702225515,0.939655175161505,0.904816516884332,0.92886178925146",-537.134448066386,"3.24971173154839e-17,1,0.880794702225515,0.939655175161505,0.904816516884332,0.92886178925146",-533.685299833236,"0.0370190908254818,1,0.0710683973736708,0.0389062764963959,0.0609783008565118,0.0405265099776357",-533.335018208766,"0.101896281568117,0.627315891191114,0.0574534215447249,0.0315074679091236,0.0529520319923735,0.0391416316361804",-532.64255129738,"0.532790030384362,0.447895280513494,0.0695882318518161,0.0374237224376881,0.0306547986412671,0.0450197069621131",-537.076816254273,"0.111334503932957,0.00625908833710576,0.880794910350883,0.939654738486329,0.904180456727861,0.928751973055207",-537.131810107716,"0.999999881170634,0.00137723640420497,0.880794508328005,0.939654914172076,0.9048156386871,0.928619245051769",-533.685299833236,"0.0370190908254818,1,0.0710683973736708,0.0389062764963959,0.0609783008565118,0.0405265099776357",-533.685299833236,"0.0370190908254818,1,0.0710683973736708,0.0389062764963959,0.0609783008565118,0.0405265099776357"
