"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-281.55752838175,"1.65177185205864e-16,1,0.958333332676826,0.976190475519155,0.968814969215576,0.96819787935576",-281.55752838175,"1.65177185205864e-16,1,0.958333332676826,0.976190475519155,0.968814969215576,0.96819787935576",-281.55752838175,"1.65177185205864e-16,1,0.958333332676826,0.976190475519155,0.968814969215576,0.96819787935576",-280.675054186892,"0.0284318360294033,1,0.027357418817606,0.0161731374879262,0.0217661464771626,0.0204742427450092",-279.90287602275,"0.999999998970267,0.304402995155443,0.00900697913578715,0.00537933858702383,0.010599612016029,0.0181349871550762",-279.676132303464,"0.999999998045664,0.355560887769799,0.0301899097001481,0.0176256122131174,5.01462092697448e-11,0.0249340415984761",-281.55752838175,"1.65177185205864e-16,0.443666452854068,0.958333332676826,0.976190475519155,0.968814969215576,0.96819787935576",-281.457608243108,"0.398481177063754,0.00520622882009571,0.958332730287727,0.976154761332559,0.968597322891829,0.965561535699467",-277.47437474394,"0.999999999517429,0.00149629513760161,0.0416664578821581,0.0238092139954614,0.0270815296000414,0.0313961205749439",-280.675054186892,"0.0284318360294033,1,0.027357418817606,0.0161731374879262,0.0217661464771626,0.0204742427450092"
"rs28777",-866.617100296576,"0.0349539184712158,1,0.409332294473136,0.439578694532177,0.515721590041722,0.432753409566441",-866.617100296576,"0.0349539184712158,0.999999991397156,0.409332294473136,0.439578694532177,0.515721590041722,0.432753409566441",-865.911333387112,"0.355677340327181,0.482829131868418,0.407605352159832,0.432731178640293,0.419140899537675,0.453304844786481",-873.640270941474,"3.55802016669678e-17,1,0.460317462813118,0.460000005520048,0.375000000982251,0.438172045500381",-873.640270941474,"3.55802016669678e-17,0.0334967816248645,0.460317462813118,0.460000005520048,0.375000000982251,0.438172045500381",-873.640270941474,"3.55802016669678e-17,0.292519400474719,0.460317462813118,0.460000005520048,0.375000000982251,0.438172045500381",-866.615378363641,"0.0365250104391034,0.841816313656615,0.413617344012462,0.443421266218512,0.518460043643306,0.433003175130468",-866.617100296576,"0.0349539184712158,1,0.409332294473136,0.439578694532177,0.515721590041722,0.432753409566441",-873.640270941474,"3.55802016669678e-17,0.000121922626167745,0.460317462813118,0.460000005520048,0.375000000982251,0.438172045500381",-873.640270941474,"3.55802016669678e-17,0.00482463959836719,0.460317462813118,0.460000005520048,0.375000000982251,0.438172045500381"
"rs16891982",-1292.89867052642,"0.0579810048196662,1,0.27044122740617,0.285801736706911,0.370630490882323,0.197651687138675",-1292.89867052642,"0.0579810048196662,0.999999996540565,0.27044122740617,0.285801736706911,0.370630490882323,0.197651687138675",-1292.89867052642,"0.0579810048196662,1,0.27044122740617,0.285801736706911,0.370630490882323,0.197651687138675",-1322.44566194548,"1.20234410054136e-17,1,0.519108285429509,0.561403511006754,0.451781968846589,0.616906475596681",-1322.44566194548,"0.666719112640561,0.0155881717043964,0.519108285429509,0.561403511006754,0.451781968846589,0.616906475596681",-1322.44566194548,"1.20234410054136e-17,0.00752254079506166,0.519108285429509,0.561403511006754,0.451781968846589,0.616906475596681",-1292.74994453118,"0.0689905611099952,0.573998898007542,0.291745989390349,0.304544640867377,0.385889972156151,0.197818249229835",-1292.85901892358,"0.0585405750405781,0.999999975889433,0.268646334981676,0.284420374314906,0.382232637543692,0.196168468594742",-1322.44566194548,"1.20234410054136e-17,3.8855662755921e-05,0.519108285429509,0.561403511006754,0.451781968846589,0.616906475596681",-1322.44566194548,"1.20234410054136e-17,1,0.519108285429509,0.561403511006754,0.451781968846589,0.616906475596681"
"rs12821256",-201.602746285193,"0.00151271090779839,1,0.967801633272812,0.966084982557778,0.956084382948636,0.972663606067326",-201.602746285193,"0.00151271090779839,1,0.967801633272812,0.966084982557778,0.956084382948636,0.972663606067326",-201.602746285193,"0.00151271090779839,0.999999993934134,0.967801633272812,0.966084982557778,0.956084382948636,0.972663606067326",-201.604707964294,"3.55165938488351e-17,1,0.0315315310958548,0.0333333346568611,0.0431309900590297,0.0267379674023615",-201.519224545885,"0.402526996577892,0.269661644736218,0.0212140724741835,0.02367641779515,0.0328873267477891,0.0235417087460464",-200.526090024145,"0.999999992325537,0.275164703061696,0.0297449965712787,0.0316314587921099,3.45939997901144e-10,0.0256774498601843",-199.508080335607,"0.9999999957095,0.0336725126866048,0.96805516179771,0.966392689089882,0.953623028296916,0.967160737449315",-200.270643052791,"0.99999999787447,0.00817129438939011,0.968408006402107,0.966558953505863,0.953526111869613,0.962610264375801",-201.604707964294,"3.55165938488351e-17,0.0553411507679598,0.0315315310958548,0.0333333346568611,0.0431309900590297,0.0267379674023615",-201.604707964294,"3.55165938488351e-17,0.715481222500763,0.0315315310958548,0.0333333346568611,0.0431309900590297,0.0267379674023615"
"rs4959270",-1180.22504269379,"1.67095820896017e-16,1,0.510273976603056,0.471698108629475,0.56142506124872,0.537848611428519",-1179.43563685933,"0.999999998946178,0.196009614355722,0.426571457440713,0.406734449987911,0.505524304882318,0.522250276897615",-1180.22504269379,"4.17739552240042e-17,0.0379177242800885,0.510273976603056,0.471698108629475,0.56142506124872,0.537848611428519",-1179.41046287424,"0.0102946057133853,1,0.450566080489545,0.498411925347491,0.408114112520199,0.422834892730289",-1179.41046287424,"0.0102946057133853,1,0.450566080489545,0.498411925347491,0.408114112520199,0.422834892730289",-1179.41046287424,"0.0102946057133853,1,0.450566080489545,0.498411925347491,0.408114112520199,0.422834892730289",-1180.22504269379,"1.67095820896017e-16,0.100684519872097,0.510273976603056,0.471698108629475,0.56142506124872,0.537848611428519",-1180.22504269379,"1.67095820896017e-16,0.000613854514997219,0.510273976603056,0.471698108629475,0.56142506124872,0.537848611428519",-1178.79934852045,"0.0565143511540938,0.115593959603514,0.469241725936604,0.515484812298909,0.418401519694186,0.414936244167259",-1179.25577704808,"0.0379411281063491,0.0648534789952447,0.461346998975573,0.509145902306262,0.415270313070662,0.421898705859741"
"rs12203592",-584.959656893931,"2.61191502181623e-15,1,0.832061075529867,0.69827586511607,0.884831458988352,0.90271493219071",-584.312137315284,"0.999999998121865,0.207610249848076,0.764817479231419,0.617211304362268,0.852941691056917,0.894906814851573",-584.959656893931,"2.61191502181623e-15,1,0.832061075529867,0.69827586511607,0.884831458988352,0.90271493219071",-584.957910326037,"0.000733523355030881,1,0.166409464087467,0.299686005334305,0.114224453016718,0.0963378059155674",-584.957910326037,"0.000733523355030881,1,0.166409464087467,0.299686005334305,0.114224453016718,0.0963378059155674",-583.571889605113,"0.649756932760473,0.0430171239520288,0.167938815911549,0.301722565022295,0.0454942854943176,0.0972853000687651",-584.959656893931,"2.61191502181623e-15,1,0.832061075529867,0.69827586511607,0.884831458988352,0.90271493219071",-584.31285278178,"0.999999998028643,0.00417071481031731,0.832061275537075,0.69799893279573,0.883956196045529,0.89026010160372",-584.354950987969,"0.999999965388241,0.000593493542298545,0.167938440360613,0.301723948105559,0.111534370830793,0.097175733683337",-584.957910326037,"0.000733523355030881,1,0.166409464087467,0.299686005334305,0.114224453016718,0.0963378059155674"
"rs1042602",-909.186896021291,"4.22062526594603e-17,1,0.816901409438058,0.798245615087663,0.816588783823909,0.754512634774585",-909.186896021291,"0.146194187480053,0.0197689476106629,0.816901409438058,0.798245615087663,0.816588783823909,0.754512634774585",-909.186896021291,"4.22062526594603e-17,1,0.816901409438058,0.798245615087663,0.816588783823909,0.754512634774585",-898.082921234097,"0.0461060714565933,1,0.098417347859234,0.127052059822813,0.109872076502837,0.134608660349971",-898.082921234097,"0.0461060714565933,1,0.098417347859234,0.127052059822813,0.109872076502837,0.134608660349971",-898.082921234097,"0.0461060714565933,1,0.098417347859234,0.127052059822813,0.109872076502837,0.134608660349971",-909.186896021291,"4.22062526594603e-17,1,0.816901409438058,0.798245615087663,0.816588783823909,0.754512634774585",-909.186896021291,"4.22062526594603e-17,1,0.816901409438058,0.798245615087663,0.816588783823909,0.754512634774585",-898.002807662094,"0.0592083581651276,0.46622367979475,0.110518987090761,0.140877134597213,0.118239078029504,0.135942313062022",-898.008416548268,"0.0465261176343009,0.999999878192809,0.0978146503556459,0.126450914003445,0.11384220675188,0.133785358270456"
"rs1393350",-697.902578718068,"3.24906586077977e-17,1,0.876712325091401,0.857142863048827,0.865291260988834,0.85546875069429",-697.902578718068,"0.103084563835312,0.0102017440785959,0.876712325091401,0.857142863048827,0.865291260988834,0.85546875069429",-697.902578718068,"3.24906586077977e-17,0.00702462459548042,0.876712325091401,0.857142863048827,0.865291260988834,0.85546875069429",-692.677759493717,"0.0368470090014498,1,0.0737524806653492,0.0950512732670932,0.0879742265665452,0.0856567991173819",-689.980353436275,"0.999999999756307,0.318689916978983,0.0226718385894141,0.0305773999680719,0.0418733321014818,0.077491809920428",-692.577843197978,"0.109479917094722,0.682124629264352,0.0706967778073761,0.0908814758875704,0.0800542947088527,0.0873910901461622",-697.902578718068,"3.24906586077977e-17,1,0.876712325091401,0.857142863048827,0.865291260988834,0.85546875069429",-697.902578716577,"1.11697790332698e-05,0.000993217199110805,0.876712773954313,0.857141570920199,0.865291781640252,0.855469040737589",-692.677759493717,"0.0368470090014498,1,0.0737524806653492,0.0950512732670932,0.0879742265665452,0.0856567991173819",-692.656681705094,"0.0371614258934427,0.999999987442381,0.0734108655922302,0.0946879678961995,0.0905663042763854,0.0852431584521235"
"rs12913832",-1156.04270796983,"0.0212675836077759,1,0.367201439677704,0.557042312299671,0.401738176690574,0.240562939529087",-1156.04270796983,"0.0212675836077759,1,0.367201439677704,0.557042312299671,0.401738176690574,0.240562939529087",-1155.38625952063,"0.173254582706073,0.520714650616353,0.358170597469936,0.547308830735059,0.357089970980067,0.244303896810038",-1159.48390694758,"4.17722724279289e-17,1,0.555970158521225,0.381818187734192,0.533018873807335,0.694552531036192",-1158.74525895218,"0.999999999807289,0.188044444393034,0.48500662421902,0.329914284205426,0.485230856100264,0.684128979449933",-1159.48390694758,"1.30538351337278e-18,0.0388185446018022,0.555970158521225,0.381818187734192,0.533018873807335,0.694552531036192",-1155.13199419357,"0.0631040153743334,0.171720810494119,0.398880421598568,0.585819940629082,0.420871888284957,0.236271048872478",-1156.04270796983,"0.0212675836077759,1,0.367201439677704,0.557042312299671,0.401738176690574,0.240562939529087",-1159.48390694758,"3.48792462127949e-05,3.01719776187004e-05,0.555970158521225,0.381818187734192,0.533018873807335,0.694552531036192",-1159.48310286102,"0.999999086359608,0.001100111415091,0.555971102997628,0.381816383257913,0.53301804513809,0.694351934004307"
"rs1800407",-514.987324024696,"1.1451083785563e-18,1,0.890728479763042,0.939655174340731,0.904816514047195,0.941056911099261",-514.987324024696,"0.794170360818591,0.018606877467686,0.890728479763042,0.939655174340731,0.904816514047195,0.941056911099261",-514.987324024696,"1.1451083785563e-18,0.0736635679025231,0.890728479763042,0.939655174340731,0.904816514047195,0.941056911099261",-512.719724601025,"0.0306346365139536,1,0.071246206320237,0.0422013707070013,0.0662087773869538,0.0370200188636508",-512.25287373293,"0.112094158517849,0.569547688294102,0.055661293718133,0.0331813980768895,0.0561820802099808,0.0352660243753365",-511.188924746018,"0.558351973398885,0.431387142489005,0.0680692129694731,0.0398268007773488,0.0307894448100778,0.0395772415620915",-514.373218789681,"0.391078420836434,0.0055537830794721,0.890728899550046,0.939655087414272,0.9028506500503,0.940742504911272",-514.835669304768,"0.999999993688473,0.00299847949426143,0.890728699392736,0.939654620807661,0.904699127308467,0.93711223983463",-512.719724601025,"0.0306346365139536,0.999999998218522,0.071246206320237,0.0422013707070013,0.0662087773869538,0.0370200188636508",-512.719724601025,"0.0306346365139536,1,0.071246206320237,0.0422013707070013,0.0662087773869538,0.0370200188636508"
