"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-304.718721005693,"1.36547557728182e-16,1,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-304.718721005693,"1.36547557728182e-16,1,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-302.99007532724,"0.747411544163349,0.00169032163861471,0.914417727276291,0.944443862228605,0.964656965819846,0.968197746450007",-304.718721005693,"0.0186793122175664,0.00103548699623516,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-303.503078357679,"0.999999999387496,0.133339937083002,0.891910640839512,0.942671464322831,0.964125007300859,0.965535424241645",-298.639181842867,"0.0476284868066505,1,0.0170750251047793,0.028681837132865,0.0189010976663346,0.0148351779785272",-298.639181842867,"0.0476284868066505,1,0.0170750251047793,0.028681837132865,0.0189010976663346,0.0148351779785272",-298.639181842867,"0.0476284868066505,0.999999991303878,0.0170750251047793,0.028681837132865,0.0189010976663346,0.0148351779785272",-298.639181842867,"0.0476284868066505,1,0.0170750251047793,0.028681837132865,0.0189010976663346,0.0148351779785272",-298.639181842867,"0.0476284868066505,1,0.0170750251047793,0.028681837132865,0.0189010976663346,0.0148351779785272",-304.718721005693,"1.36547557728182e-16,0.00468813278047207,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-304.718709665496,"0.999994960540782,0.0259413353826796,0.96153828281577,0.94444371019101,0.964657062483446,0.968196265798892",-304.718721005693,"1.36547557728182e-16,0.0110114091966923,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-304.718721005693,"1.36547557728182e-16,0.00776596245407218,0.961538460937709,0.944444442681878,0.964656965024286,0.968197880724684",-298.408182411781,"0.0915203962673476,0.53887632359652,0.0135695753344663,0.0332415034646156,0.0210053148070548,0.00908910342496573",-297.723970406249,"0.682431956929881,0.194574346577847,0.0102033302110934,0.0171120123652092,0.0177948532299572,0.0121438114908433",-298.397806674914,"0.122624787055463,0.395200913770537,0.0134196426911761,0.0190376598077128,0.0188169108166495,0.0204316704214802",-297.765217009782,"0.139217037973327,0.291696834046085,0.0168837316702435,0.0206635889361178,0.0157102528153822,0.0164698564817254"
"rs28777",-856.535280798676,"0.0435744211291984,1,0.377777747712237,0.424839904992548,0.509210976360444,0.401085141917057",-855.515825342119,"0.0693781545948801,0.632439152957442,0.40887570334457,0.394570172876356,0.483107382173406,0.468215012613986",-856.054648263721,"0.115007851949214,0.408241266572621,0.391814216384296,0.423189260839164,0.513039773923439,0.418104453555846",-856.535280798676,"0.0435744211291984,1,0.377777747712237,0.424839904992548,0.509210976360444,0.401085141917057",-856.458988926081,"0.0440426924005366,0.999999989662188,0.408280706220442,0.45288912714539,0.507707631423837,0.399378955280913",-867.382948126929,"4.57344707810924e-18,1,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"5.71680884763655e-19,0.016706020429321,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"4.57344707810924e-18,1,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"4.57344707810924e-18,1,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"4.57344707810924e-18,1,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-856.535280798676,"0.0435744211291984,0.999999999180867,0.377777747712237,0.424839904992548,0.509210976360444,0.401085141917057",-856.535280798676,"0.0435744211291984,1,0.377777747712237,0.424839904992548,0.509210976360444,0.401085141917057",-855.64885684977,"0.0942600289861811,0.466101515330339,0.330853785659272,0.368111704994504,0.499283221951257,0.444909710239194",-856.246113477484,"0.190141710168943,0.198052531541111,0.331748646897207,0.328498935984877,0.493539898235667,0.459953743606913",-867.382948126929,"1.14336176952731e-18,0.0144285973045734,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"0.345801918811296,0.00577282605576188,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"0.00797613307544849,0.00492522388252395,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439",-867.382948126929,"4.57344707810924e-18,0.00897304161051969,0.460317461657964,0.450000002185042,0.35563380543614,0.438172044215439"
"rs16891982",-1302.52998276814,"0.0579936631654956,1,0.272961225072938,0.293429567784228,0.355414034503569,0.220576030254603",-1301.6312366986,"0.0780553285867795,0.713347095439627,0.307988464290872,0.275320147124898,0.340049919084356,0.282070080498912",-1302.01703851648,"0.117457659281418,0.488648134002645,0.288120736864476,0.298566668231843,0.35972949360792,0.234014088681531",-1302.52998276814,"0.0579936631654956,1,0.272961225072938,0.293429567784228,0.355414034503569,0.220576030254603",-1302.3059396786,"0.0585048577307578,0.999999988084239,0.308504289037897,0.326482929314199,0.353921347311331,0.219118042633992",-1332.65484834857,"4.19928401583431e-17,1,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"4.19928401583431e-17,0.0455548237955995,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"4.19928401583431e-17,0.00117721829982051,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"4.19928401583431e-17,1,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"0.328834515205255,0.00683756920737063,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1302.52998276814,"0.0579936631654956,1,0.272961225072938,0.293429567784228,0.355414034503569,0.220576030254603",-1302.52998276814,"0.0579936631654956,1,0.272961225072938,0.293429567784228,0.355414034503569,0.220576030254603",-1302.15877501198,"0.0814562024429911,0.660998377852649,0.251018052942135,0.268154022508385,0.351138798913836,0.244144601339567",-1302.52998276814,"0.0579936631654956,1,0.272961225072938,0.293429567784228,0.355414034503569,0.220576030254603",-1332.65484834857,"4.19928401583431e-17,0.0234492514732613,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"4.19928401583431e-17,0.00946812008587184,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"0.299611456618437,0.0107665817089195,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391",-1332.65484834857,"4.19928401583431e-17,0.00655050686699736,0.515923577185837,0.552631579960886,0.468553465417537,0.584532376052391"
"rs12821256",-214.081972599202,"3.93756548175456e-16,1,0.950450451059125,0.888888887628387,0.958466453617462,0.983957218893949",-214.024229741426,"0.0676738269485302,0.0244021706100097,0.950361789451468,0.88252698814832,0.955107473694208,0.983929536720726",-214.081972599202,"3.93756548175456e-16,0.992615699053794,0.950450451059125,0.888888887628387,0.958466453617462,0.983957218893949",-212.757076979596,"0.999999994078725,0.162287236695444,0.947033924066805,0.886882508709197,0.948814274294945,0.952406528511808",-214.081972599202,"3.93756548175456e-16,1,0.950450451059125,0.888888887628387,0.958466453617462,0.983957218893949",-214.07494799035,"0.00272500491110256,1,0.0477430641995554,0.107939161881785,0.0401933757982307,0.0154048384213268",-213.958664460418,"0.0274000854745032,0.344603979184555,0.0462647714751682,0.0965008482701358,0.0359950428578337,0.0156486262240653",-213.08484757984,"0.668350692023026,0.0533151861106023,0.0207128051740346,0.0847566883828506,0.0414891314705149,0.0160336632087114",-214.07494799035,"0.00272500491110256,1,0.0477430641995554,0.107939161881785,0.0401933757982307,0.0154048384213268",-213.140444232395,"0.999999998370917,0.143167440028803,0.0130568164972763,0.106656228176297,0.0405231401703528,0.0142078625069475",-213.629877084385,"0.153845074589008,0.165088857254738,0.91166761219606,0.885582163885164,0.955914422565328,0.961184584219264",-214.081859917987,"0.999994674964435,0.0282420845495688,0.950450258470263,0.888884970306872,0.958466542077432,0.983956163454846",-214.081972599202,"3.93756548175456e-16,1,0.950450451059125,0.888888887628387,0.958466453617462,0.983957218893949",-214.081317742967,"0.00172963280220503,0.343901905861667,0.949984559855858,0.887715595668593,0.958030237726221,0.983798191301871",-214.074363208859,"0.00296616555993801,0.999999980059981,0.0475895476297493,0.107916572460789,0.040147024659714,0.0153505367277032",-213.681682222151,"0.99999999461901,0.117631518631325,0.0338855752460991,0.0779667419201394,0.0353368538149703,0.0128350617721276",-212.898805996425,"0.999999992687215,0.113320114754779,0.0317274399791783,0.0468264167747812,0.0375784153196603,0.0159048823787814",-213.53397542374,"0.492291374284496,0.00467727242037098,0.00677648443319356,0.0188703560857857,0.0415337239870487,0.0160428999504168"
"rs4959270",-1179.43814029533,"2.93263742188711e-16,1,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.43814029533,"2.93263742188711e-16,0.167656207881851,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.43814029533,"2.93263742188711e-16,0.0782724177041683,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.43814029533,"0.379495619654156,0.00482185225312774,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.3965818633,"0.999999951686031,0.0618584532628342,0.490148716604042,0.452809362401914,0.558965314384864,0.547718607215265",-1177.51304071292,"0.0158061686226113,1,0.422938937560888,0.501334664882495,0.394280552339495,0.39231572414894",-1176.16436803744,"0.294343642626693,1.79011700262239e-05,0.479825796215391,0.469589925619173,0.390027042725928,0.449555067325727",-1177.49936878684,"0.021938202883889,0.679800633900657,0.425723365447252,0.502433193342869,0.394656830367361,0.394209783904258",-1177.19441067768,"0.0439489160659666,0.422518292525055,0.442026026131033,0.523718338140955,0.396220385022486,0.367187053842112",-1177.46790550538,"0.0160866031615151,0.999999984656541,0.433790614151991,0.511195937399409,0.393456961220627,0.391265353534728",-1179.43814029533,"3.66579677735889e-17,0.00406762941996636,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.43814029533,"0.706253094944443,0.00107260704241285,0.517123277684369,0.452830189208833,0.558968063798687,0.547808770345285",-1179.17383437039,"0.999999997150239,0.0751106372787896,0.500612430041659,0.411102290118205,0.55741832086966,0.547777212284501",-1179.37354711393,"0.0927323793999549,0.00232140980732864,0.444373607189307,0.390221192900486,0.558968054941851,0.547808701770509",-1177.51304071292,"0.0158061686226113,1,0.422938937560888,0.501334664882495,0.394280552339495,0.39231572414894",-1177.50373436224,"0.021170473985454,0.716591069554886,0.422739959562599,0.501799212826721,0.393550423328371,0.390033443262085",-1177.51304071292,"0.0158061686226113,1,0.422938937560888,0.501334664882495,0.394280552339495,0.39231572414894",-1177.42834271662,"0.0258230270386029,0.482514771347264,0.4322003134655,0.493303354476652,0.389476065358623,0.39552133076217"
"rs12203592",-594.778876204183,"5.27347001390832e-17,1,0.832061067313194,0.672413786501018,0.87640449423603,0.907239819436615",-594.778876204183,"5.27347001390832e-17,0.166798394164775,0.832061067313194,0.672413786501018,0.87640449423603,0.907239819436615",-593.270046788455,"0.366423373023525,0.0980365876143731,0.767758612637544,0.600085842220004,0.8736494935732,0.905845771357572",-594.584211395877,"0.999999985029569,0.0998188550943553,0.831866669909417,0.672371494912907,0.875185326981046,0.890916481693822",-594.11856062835,"0.999999996147378,0.105290184189859,0.725769596567377,0.670556143239976,0.876109830013694,0.905441928216419",-594.705226570429,"0.00469247644523439,1,0.158315039602135,0.314015711677583,0.117251864280844,0.0870556511467468",-590.865864562044,"0.272888525670796,0.0465423703106116,0.165201405415585,0.262320817571613,0.080919924478234,0.0920845336700941",-594.703902500992,"0.00548542571248856,0.825845318385157,0.158463775579151,0.314078109871211,0.117226555788661,0.0870888333743241",-594.583436337197,"0.0214457778861622,0.421288977601836,0.15727160358592,0.316208524633946,0.113738613332601,0.0797959737705089",-594.671832624681,"0.00572659027858888,0.999999986915778,0.158529706539332,0.31440787153687,0.115878091477756,0.0858314401424975",-594.625851382202,"0.110205517404209,0.0688866306882049,0.796661490937592,0.672010129953132,0.875788873241841,0.876893901404425",-594.325125385555,"0.999999993244715,0.101689357515947,0.798690039986017,0.617208394592533,0.866697968087882,0.897753163651465",-593.057137571871,"0.999999997248812,0.0975393858025626,0.793894571482172,0.543140245627062,0.871654089080859,0.907054584377118",-593.323878933368,"0.381426389440032,0.000715704341335299,0.539738128589607,0.360836122542315,0.876404895985385,0.907239839026313",-594.705226570429,"0.00469247644523439,1,0.158315039602135,0.314015711677583,0.117251864280844,0.0870556511467468",-594.67748945235,"0.00816098172284514,0.650064578327002,0.15642935533993,0.31179835790848,0.116022080231286,0.0857707198789767",-594.705226570429,"0.00469247644523439,0.999999999474087,0.158315039602135,0.314015711677583,0.117251864280844,0.0870556511467468",-594.370080148249,"0.0472579065520829,0.191686924786205,0.142140299888639,0.279273202655489,0.108248431652174,0.0851176877776159"
"rs1042602",-865.187755217209,"1.43002763095674e-17,1,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.187755217209,"1.43002763095674e-17,1,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.187755217209,"1.43002763095674e-17,1,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.187755217209,"1.43002763095674e-17,1,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.187755217209,"0.470798762387917,0.00544445861669168,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-852.96227526148,"0.047515970311591,1,0.0841934117975703,0.0456837010165086,0.1094891361604,0.119566066859242",-852.827792629013,"0.0482156136764978,0.999999984430351,0.0871725771176865,0.0452734103132945,0.108625047433724,0.123365138355839",-850.281177508136,"0.472767707769777,0.21302074541105,0.0593319578508102,0.0269620843787908,0.113958748436579,0.142975216411078",-852.96227526148,"0.047515970311591,1,0.0841934117975703,0.0456837010165086,0.1094891361604,0.119566066859242",-850.858896735117,"0.26335772376837,0.349045136441701,0.0433606624806031,0.0563393654449403,0.132957979985457,0.114542521502627",-865.187755217209,"1.43002763095674e-17,0.0131116861895563,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.161006656028,"0.999999965174234,0.0488106673605662,0.837693423939537,0.92069596176793,0.814143069168601,0.772282960785018",-865.187755217209,"0.0528136801623697,0.00658563423570488,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-865.187755217209,"1.78753453869593e-18,0.000384082250937927,0.838028169241477,0.921052629460297,0.814252336144298,0.772563175411082",-852.545623290833,"0.0554099652565467,0.895558732028942,0.0786422030969634,0.0468315786327178,0.111305658092256,0.108703177546086",-852.96227526148,"0.047515970311591,1,0.0841934117975703,0.0456837010165086,0.1094891361604,0.119566066859242",-852.411222800207,"0.133703372720513,0.396710286282233,0.061177866335194,0.0294813503910505,0.102736373158023,0.150793734394621",-852.96227526148,"0.047515970311591,1,0.0841934117975703,0.0456837010165086,0.1094891361604,0.119566066859242"
"rs1393350",-704.728691310758,"1.79838609565768e-17,1,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"1.79838609565768e-17,0.0688850341967152,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"1.79838609565768e-17,1,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"1.79838609565768e-17,0.0151343021052607,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"1.79838609565768e-17,0.0161774055741904,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-699.679400653846,"0.0359654827690797,1,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506",-699.414866174311,"0.0578614155756998,0.609549850928423,0.0861028420055876,0.103371638820418,0.0811579552611266,0.113542921398779",-698.805757348589,"0.402967635307818,0.190663175866719,0.0611641670146462,0.0839955225817957,0.0969699180158256,0.111400791579169",-699.679400653846,"0.0359654827690797,0.999999997293094,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506",-699.679400653846,"0.0359654827690797,1,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506",-704.728691310758,"1.79838609565768e-17,0.00717812109624783,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"0.481405245340621,0.00381763328377031,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"0.506623128019541,0.00937248073869784,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-704.728691310758,"1.79838609565768e-17,0.00723707130080476,0.873287668538053,0.833333339104114,0.867718446419588,0.851562499523007",-699.679400653846,"0.0359654827690797,1,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506",-699.679400653846,"0.0359654827690797,1,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506",-699.00180321099,"0.141129874909613,0.314113720878659,0.0587906496380397,0.0766066926719202,0.0861837699244007,0.11693142011009",-699.679400653846,"0.0359654827690797,1,0.0769164435726891,0.113268005399641,0.0872591038816243,0.0893483128748506"
"rs12913832",-1151.5282314969,"0.0203985426106689,1,0.380897996958168,0.559584656957338,0.421653346363858,0.229592339164834",-1149.33240352772,"0.358402385964419,3.83246988710179e-05,0.45345507983645,0.520872324791702,0.416544644747523,0.286670060519776",-1151.5282314969,"0.0203985426106689,1,0.380897996958168,0.559584656957338,0.421653346363858,0.229592339164834",-1151.48080964006,"0.025830563521357,0.766367052016097,0.386372489451679,0.567386048595796,0.421748246033319,0.224427299106109",-1151.32797930316,"0.0211656851458431,0.99999998884471,0.393359970013362,0.571208528803703,0.419290768415193,0.227459052904539",-1154.6739554046,"2.35310707474852e-16,1,0.544776119938458,0.381818190679853,0.515330187709495,0.710116724714019",-1154.6739554046,"2.35310707474852e-16,0.00693208771776903,0.544776119938458,0.381818190679853,0.515330187709495,0.710116724714019",-1153.53351470881,"0.309342431363013,0.0846189535778365,0.464171264434526,0.33484604887589,0.51281266061555,0.70882156908778",-1154.60397273416,"0.999999997466752,0.0815020921712326,0.544742809294613,0.381816040605511,0.514857601331286,0.697191946568153",-1154.65287740408,"0.999999953966412,0.0489698019880476,0.535454706494832,0.381819626030992,0.515330369021676,0.710110965476872",-1151.5282314969,"0.0203985426106689,1,0.380897996958168,0.559584656957338,0.421653346363858,0.229592339164834",-1151.20029624473,"0.040937430209775,0.520642989028231,0.371784548386811,0.555010912053081,0.417482880323245,0.222886800547275",-1151.47942184137,"0.026249464667936,0.727033492518477,0.374332921812456,0.551752677008619,0.420272381389943,0.235312912228963",-1151.26927874411,"0.0889816053555777,0.192548222282255,0.363960647163557,0.518707066143148,0.417444664069477,0.253642527566565",-1154.6739554046,"2.35310707474852e-16,0.0347320400751357,0.544776119938458,0.381818190679853,0.515330187709495,0.710116724714019",-1154.6739554046,"2.35310707474852e-16,1,0.544776119938458,0.381818190679853,0.515330187709495,0.710116724714019",-1153.56365718572,"0.999999999924025,0.0850270207619058,0.512797867392906,0.313271741568721,0.511152516393681,0.710006694995863",-1152.22935284335,"0.512604755513991,0.00205090592716205,0.121697519192387,0.0806949437649956,0.515329876985293,0.710117395168262"
"rs1800407",-507.678443651124,"2.51041558354607e-16,1,0.880794702489364,0.948275865441639,0.912844037267097,0.936991869825321",-507.678443651124,"3.13801947943259e-17,0.00564322691666018,0.880794702489364,0.948275865441639,0.912844037267097,0.936991869825321",-507.678443651124,"2.51041558354607e-16,0.0405826945152316,0.880794702489364,0.948275865441639,0.912844037267097,0.936991869825321",-507.320715875692,"0.999999996917933,0.108939785924552,0.880449599270534,0.948252457899241,0.911183879937845,0.918445514127367",-507.678443651124,"0.0192380740908726,0.00523784335114189,0.880794702489364,0.948275865441639,0.912844037267097,0.936991869825321",-505.199770745927,"0.0326673337630264,1,0.0757611460241026,0.0351411659434082,0.0588838070161315,0.0383675460063018",-502.465109685249,"0.12858967654398,0.312702096320459,0.0892679126778008,0.0263133154724015,0.0462008385182017,0.0582559037374513",-501.645943215099,"0.911145122603421,0.00111143470703752,0.0158685612890389,0.0517238522184434,0.0871560581159196,0.0630082095090125",-505.199770745927,"0.0326673337630264,0.99999999406064,0.0757611460241026,0.0351411659434082,0.0588838070161315,0.0383675460063018",-501.5751206766,"0.999999997955712,0.171099325047068,0.0156946623947816,0.0466122448649516,0.0814971883812773,0.047871917247158",-506.745957266226,"0.572423866737815,0.00117711089116611,0.759575481726395,0.948276256075014,0.912259159349559,0.872293343420796",-507.548446398809,"0.999999998965154,0.0872164276990352,0.868844647138517,0.942191186296948,0.909761319132367,0.933951502474711",-507.677299911284,"0.999998959514931,0.042430248917003,0.880721378777604,0.948033326955438,0.912843119283392,0.936991651319344",-507.560356646239,"0.222465432039465,0.00154658883870522,0.776449600415742,0.904945664723715,0.912843986175335,0.936991775183927",-505.199770745927,"0.0326673337630264,1,0.0757611460241026,0.0351411659434082,0.0588838070161315,0.0383675460063018",-505.199770745927,"0.0326673337630264,1,0.0757611460241026,0.0351411659434082,0.0588838070161315,0.0383675460063018",-503.421977185836,"0.250303275758999,0.248369973174751,0.0456705890166784,0.0157705753370434,0.0541464849283986,0.0513080903551013",-505.199770745927,"0.0326673337630264,1,0.0757611460241026,0.0351411659434082,0.0588838070161315,0.0383675460063018"
