"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-288.270742884091,"7.98480858209744e-17,1,0.958333333016182,0.976190475669372,0.965696465720535,0.969964664465195",-288.270742884091,"7.98480858209744e-17,0.360911997868324,0.958333333016182,0.976190475669372,0.965696465720535,0.969964664465195",-288.270742884091,"7.98480858209744e-17,0.062631711863906,0.958333333016182,0.976190475669372,0.965696465720535,0.969964664465195",-286.458631620171,"0.0401433045712212,1,0.022809337642237,0.0135569088619638,0.0204049154844136,0.0159087411776626",-285.320972732912,"0.999999999287862,0.331913956310303,0.00563289368786823,0.00323323923947324,0.00816734855577446,0.0132564296007158",-285.694476160649,"0.999999999232486,0.38047135676509,0.0259045104523739,0.0152095150409289,1.90762745975028e-11,0.0207696897420647",-288.270742884091,"7.98480858209744e-17,0.00573733308079996,0.958333333016182,0.976190475669372,0.965696465720535,0.969964664465195",-288.270742884091,"4.9104977235397e-06,3.74927174414617e-07,0.958333333016182,0.976190475669372,0.965696465720535,0.969964664465195",-284.249814480104,"0.999999997610076,0.00144928788812138,0.0416669232097554,0.0238096943967642,0.030067178696352,0.0296706963114232",-286.418669062882,"0.0694544763696471,0.158719899018396,0.0240480965535223,0.0144117356852126,0.0219566765503365,0.0154555410503221"
"rs28777",-866.064877578738,"0.0361636544170763,1,0.404867096122878,0.377310255133097,0.519459461182755,0.404202109373975",-865.9323244403,"0.0683207743772568,0.723072817543655,0.377078817703128,0.35301347300108,0.501260050678843,0.401548341302062",-864.605183340612,"0.44074611085823,0.462739893558183,0.404101430202045,0.371004197639512,0.391191320280675,0.427526818451635",-873.573660307199,"7.64607463466604e-18,1,0.460317459384244,0.519999991994502,0.367957751488038,0.462365592456204",-873.573660307199,"7.64607463466604e-18,1,0.460317459384244,0.519999991994502,0.367957751488038,0.462365592456204",-873.573660307199,"7.64607463466604e-18,0.0153294111129568,0.460317459384244,0.519999991994502,0.367957751488038,0.462365592456204",-866.064877578738,"0.0361636544170763,1,0.404867096122878,0.377310255133097,0.519459461182755,0.404202109373975",-866.064877578738,"0.0361636544170763,1,0.404867096122878,0.377310255133097,0.519459461182755,0.404202109373975",-873.573660307199,"7.64607463466604e-18,1.22983918494847e-05,0.460317459384244,0.519999991994502,0.367957751488038,0.462365592456204",-873.573660307199,"0.00815497851070017,6.11446891255496e-05,0.460317459384244,0.519999991994502,0.367957751488038,0.462365592456204"
"rs16891982",-1301.54146693719,"0.0575511934252685,1,0.269273413354515,0.31015054779206,0.363755235285863,0.21921975442484",-1301.54146693719,"0.0575511934252685,1,0.269273413354515,0.31015054779206,0.363755235285863,0.21921975442484",-1301.54146693719,"0.0575511934252685,1,0.269273413354515,0.31015054779206,0.363755235285863,0.21921975442484",-1331.17121646402,"3.10754488464382e-17,1,0.522292988094671,0.535087727230193,0.461215930337614,0.588129490113373",-1331.17121646402,"3.10754488464382e-17,1,0.522292988094671,0.535087727230193,0.461215930337614,0.588129490113373",-1331.17121646402,"3.10754488464382e-17,0.0282473409542123,0.522292988094671,0.535087727230193,0.461215930337614,0.588129490113373",-1300.53918512072,"0.101147459125591,0.284847375977325,0.325850316563954,0.361786202566286,0.403147807623965,0.21907168181579",-1301.54146693719,"0.0575511934252685,1,0.269273413354515,0.31015054779206,0.363755235285863,0.21921975442484",-1331.17121646402,"3.10754488464382e-17,0.587468279622797,0.522292988094671,0.535087727230193,0.461215930337614,0.588129490113373",-1331.17121646402,"0.00999096814175499,0.000139713200452217,0.522292988094671,0.535087727230193,0.461215930337614,0.588129490113373"
"rs12821256",-234.347821724688,"3.66731064080027e-16,1,0.963963963652451,0.922222222746719,0.947284345291048,0.973262032802823",-234.32640504913,"0.751176178688279,0.176920441881031,0.957776948561588,0.912463495690994,0.941453739860099,0.972600823474595",-234.347821724688,"3.66731064080027e-16,1,0.963963963652451,0.922222222746719,0.947284345291048,0.973262032802823",-234.271313698133,"0.00845693990480786,1,0.0320350955933245,0.0707451529707623,0.0476058168271745,0.0235735583915782",-234.271313698133,"0.00845693990480786,1,0.0320350955933245,0.0707451529707623,0.0476058168271745,0.0235735583915782",-233.740835886681,"0.807576114476796,0.272410707046993,0.0345000978054825,0.0749135852819553,0.010629638302932,0.0259424799936863",-234.347821724688,"3.66731064080027e-16,0.783298161329217,0.963963963652451,0.922222222746719,0.947284345291048,0.973262032802823",-234.347821724688,"3.66731064080027e-16,1,0.963963963652451,0.922222222746719,0.947284345291048,0.973262032802823",-233.713592035864,"0.231811300964397,0.0428324288564932,0.035662942334232,0.0772670800495242,0.0496659029191691,0.0240203846905616",-233.659404145576,"0.530925687483449,0.00857283447152787,0.0359865471521736,0.0775948700784129,0.050406205764097,0.0198179463544712"
"rs4959270",-1180.10647514395,"2.03752587243655e-16,1,0.5034246584201,0.443396238170625,0.554054051250515,0.54980080487373",-1179.25548805878,"0.999999999144933,0.200320145300165,0.412550470255826,0.373636205037209,0.493033994840494,0.532168401768498",-1180.10647514395,"2.03752587243655e-16,0.107905060603286,0.5034246584201,0.443396239126402,0.554054051068348,0.54980080487373",-1179.85474151683,"0.00573394626773936,1,0.474747846300812,0.540137335171818,0.428897231779474,0.428382814184134",-1179.85474151683,"0.00573394626773936,1,0.474747846300812,0.540137335171818,0.428897231779474,0.428382814184134",-1179.85474151683,"0.00573394626773936,1,0.474747846300812,0.540137335171818,0.428897231779474,0.428382814184134",-1180.02624864141,"0.999999823027174,0.000348561930750236,0.503425687212745,0.443396009812092,0.552611774510845,0.549748571912046",-1180.10647514395,"2.03752587243655e-16,0.000267261983046881,0.5034246584201,0.443396238170625,0.554054051250515,0.54980080487373",-1179.66892625961,"0.0202449077596158,0.169145023478298,0.481525868183569,0.546644596663543,0.432169742946644,0.422972186968192",-1179.65191177105,"0.0402475614953948,0.039735232441055,0.484962346562642,0.549823167170768,0.43366566989906,0.427517414666205"
"rs12203592",-603.680586177658,"0.00587185901303856,1,0.823451980099975,0.699511103507087,0.863714351241562,0.890019205449002",-602.004489980628,"0.999999999624161,0.236144932771161,0.721589971846547,0.584599275806975,0.812729117602908,0.881522724146991",-603.680586177658,"0.00587185901303856,1,0.823451980099975,0.699511103507087,0.863714351241562,0.890019205449002",-603.798996731064,"4.94537973317049e-17,1,0.164122136824346,0.2844827656922,0.127808987773388,0.101809952586228",-603.798996731064,"0.158985883534323,0.00228747600409669,0.164122136824346,0.2844827656922,0.127808987773388,0.101809952586228",-603.605967328718,"0.272683024830435,0.0301790744961091,0.164122321604037,0.284482276397565,0.0978602660163866,0.101809468125535",-603.680586177658,"0.00587185901303856,1,0.823451980099975,0.699511103507087,0.863714351241562,0.890019205449002",-603.377000580031,"0.999999998189822,0.00384394591718733,0.835876998951021,0.715300165201874,0.871519855117366,0.887235064485786",-603.749319967831,"0.0611981617774524,0.01929713942653,0.164111850307465,0.284479978087493,0.126757443152125,0.101538395819707",-603.798996731064,"4.94537973317049e-17,1,0.164122136824346,0.2844827656922,0.127808987773388,0.101809952586228"
"rs1042602",-871.794264642182,"2.85288855814374e-17,1,0.813380276998722,0.859649120661328,0.830607477599732,0.768953067505921",-871.794264642182,"0.0797357987817681,0.00373004788240519,0.813380276998722,0.859649120661328,0.830607477599732,0.768953067505921",-871.794264642182,"2.85288855814374e-17,0.0664714115061324,0.813380276998722,0.859649120661328,0.830607477599732,0.768953067505921",-853.873005555977,"0.0609688312562522,1,0.0805287684002746,0.0710173982232484,0.0830044634512856,0.100004888152256",-853.245287280875,"0.166253028827789,0.628845930943672,0.0564598312510989,0.0500455521647426,0.0657271053638304,0.094974188422726",-853.859707203778,"0.0711636526518381,0.941409829566804,0.079181830807982,0.0698273217225717,0.0813798999580264,0.100094628594849",-871.794264642182,"3.78010902008812e-07,4.49351818698094e-05,0.813380276998722,0.859649120661328,0.830607477599732,0.768953067505921",-871.794264642182,"7.13222139535934e-18,0.00027257979014257,0.813380276998722,0.859649120661328,0.830607477599732,0.768953067505921",-853.873005555977,"0.0609688312562522,0.999999999098845,0.0805287684002746,0.0710173982232484,0.0830044634512856,0.100004888152256",-853.873005555977,"0.0609688312562522,1,0.0805287684002746,0.0710173982232484,0.0830044634512856,0.100004888152256"
"rs1393350",-697.886596047356,"3.25222753929094e-17,1,0.852739726060016,0.88095238448887,0.867718446862478,0.859375000496199",-697.886596047356,"0.261546631196218,0.0119277637439951,0.852739726060016,0.88095238448887,0.867718446862478,0.859375000496199",-697.886596047356,"3.25222753929094e-17,0.175339085791781,0.852739726060016,0.88095238448887,0.867718446862478,0.859375000496199",-695.414220166721,"0.0255369626551631,1,0.104682751917624,0.0898802931081369,0.0991922940468115,0.0986335024441651",-693.332871547931,"0.99999999772487,0.298588387104218,0.0380579285524017,0.0340754903539451,0.0518306856907119,0.0881713479362424",-695.001557071834,"0.135635648960635,0.585843630771625,0.0992162170635148,0.085017925703487,0.0860187386731773,0.0990247192236568",-697.603287110832,"0.999999953149423,0.000521022403023522,0.852739712010078,0.880951992431441,0.865827496221851,0.859247948111272",-697.866251848531,"0.999999979128259,0.00171702489658542,0.852739848705276,0.880952020027068,0.86771040586592,0.858125823655374",-695.414220166721,"0.0255369626551631,1,0.104682751917624,0.0898802931081369,0.0991922940468115,0.0986335024441651",-695.384181156921,"0.0258692140703957,0.999999982290877,0.10419735614441,0.0895278009734451,0.10104205824266,0.098152271876004"
"rs12913832",-1148.06636902882,"0.0257773938531721,1,0.372279609051146,0.505662047644086,0.384648995390039,0.211661322559093",-1148.06636902882,"0.0257773938531721,1,0.372279609051146,0.505662047644086,0.384648995390039,0.211661322559093",-1147.46551527063,"0.166823872692879,0.549326206098239,0.363148419807409,0.495503790004093,0.343734309809464,0.216137212472111",-1153.08697616629,"9.38081073906676e-17,1,0.533582091002647,0.418181829130212,0.536556600026786,0.714007780807477",-1152.58709485953,"0.999999998854029,0.179169604317641,0.475393324898467,0.374234979624812,0.497426447668445,0.706554050224113",-1153.08697616629,"9.38081073906676e-17,1,0.533582091002647,0.418181829130212,0.536556600026786,0.714007780807477",-1145.7428839694,"0.190717053626359,0.085167277667887,0.435995967912814,0.561092740595494,0.424949069971669,0.21082841733667",-1148.05622513976,"0.0259957902013241,0.99999997636058,0.371501287716253,0.505007291763469,0.389933458872408,0.211080627094049",-1153.08697616629,"9.38081073906676e-17,1,0.533582091002647,0.418181829130212,0.536556600026786,0.714007780807477",-1153.08656387395,"0.999999444387316,0.00100839168210163,0.533581970802425,0.418180509145282,0.536556196562702,0.713901074285461"
"rs1800407",-511.762711556355,"3.61739005414672e-17,1,0.884105960028768,0.965517241110294,0.909403669728581,0.932926828261623",-511.762711556355,"3.61739005414672e-17,0.0231455553886856,0.884105960028768,0.965517241110294,0.909403669728581,0.932926828261623",-511.762711556355,"3.61739005414672e-17,0.0365534812840506,0.884105960028768,0.965517241110294,0.909403669728581,0.932926828261623",-506.63637077637,"0.0468736642580969,1,0.0594853159561657,0.0192450725051217,0.0507503937896426,0.0323742550837561",-505.826430534214,"0.204617178520173,0.535530491810927,0.037479059321824,0.0119574002609849,0.0372367717282882,0.0298167091058403",-506.182969231837,"0.264629313821227,0.565741065321262,0.0562059897456737,0.0179104662180202,0.0384921874666579,0.0345859238570198",-511.522860051221,"0.999999720896605,0.000630428536992159,0.884105277914875,0.965517135093143,0.908157170140901,0.932850577776156",-511.762567510228,"0.999998544798202,0.000979361807233932,0.884106214314807,0.965516792581621,0.909403658069557,0.932899614853201",-506.63637077637,"0.0468736642580969,1,0.0594853159561657,0.0192450725051217,0.0507503937896426,0.0323742550837561",-506.63637077637,"0.0468736642580969,1,0.0594853159561657,0.0192450725051217,0.0507503937896426,0.0323742550837561"
"rs12896399",-600.589350008973,"0.000644078174212236,1,0.626072362744819,0.465639145115084,0.630777746960627,0.686733097800934",-599.577399811242,"0.999999998238484,0.232954138146727,0.471104860939138,0.328441856934974,0.526075293276423,0.653512846840213",-600.385192113292,"0.281000717589363,0.0380705713851402,0.628204940108651,0.467739823741181,0.556648176266199,0.688811624219385",-600.590876919094,"3.23818871815808e-15,1,0.371794875993016,0.532258056757201,0.367298579788688,0.311188815759765",-600.590876919094,"3.23818871815808e-15,1,0.371794875993016,0.532258056757201,0.367298579788688,0.311188815759765",-600.590876919094,"3.23818871815808e-15,0.35719749436209,0.371794875993016,0.532258056757201,0.367298579788688,0.311188815759765",-600.589350008973,"0.000644078174212236,1,0.626072362744819,0.465639145115084,0.630777746960627,0.686733097800934",-600.472830829183,"0.0854403284225345,0.0109264299338274,0.627990397822219,0.467716479467924,0.62975505634005,0.678952257783383",-599.785672245878,"0.999999995753174,0.000632328347690247,0.371795624554987,0.532258991068545,0.359633927722549,0.310763922325487",-600.574718028197,"0.999999856786774,0.00168972465793568,0.37179503538571,0.532257527728302,0.367286780432227,0.309115011578437"
"rs2402130",-949.473477340186,"0.0047543364810066,1,0.767418624251415,0.790704923667715,0.711022927086861,0.679238919970224",-949.473477340186,"0.0047543364810066,1,0.767418624251415,0.790704923667715,0.711022927086861,0.679238919970224",-949.473477340186,"0.0047543364810066,1,0.767418624251415,0.790704923667715,0.711022927086861,0.679238919970224",-949.60944385866,"1.55942277835078e-15,1,0.22027972323043,0.199999990176346,0.277044857568252,0.304979252025348",-949.564891514118,"0.435924315335737,0.191530765339153,0.198474813869911,0.183652383068983,0.259725729202728,0.299972543038591",-949.548429174317,"0.118993876604582,0.0597752573553968,0.220279625973892,0.199999985037595,0.253711038102887,0.304978901258119",-947.315597113187,"0.303569212967552,0.0325775823103458,0.779148268792869,0.799597864194264,0.715329071054948,0.680421485548878",-949.035913442968,"0.742268160659169,0.00377645757103521,0.779719454264239,0.799824364120048,0.722184911388629,0.674508190535406",-949.60944385866,"1.55942277835078e-15,1,0.22027972323043,0.199999990176346,0.277044857568252,0.304979252025348",-949.60944385866,"1.55942277835078e-15,0.000398536290799451,0.22027972323043,0.199999990176346,0.277044857568252,0.304979252025348"
