"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-284.291089759581,"1.38787422803393e-16,1,0.955128206077528,0.976190474490822,0.965696465343093,0.973498233037773",-284.287272777438,"0.0296503839427972,7.93826264967569e-05,0.955099752818009,0.975547210265581,0.96509103999639,0.973475427243459",-283.093066628224,"0.667187931779026,0.000457767853702133,0.912456956081432,0.976190106141481,0.965696385744783,0.973498430664269",-284.288708279272,"0.999999898556454,0.072881283391641,0.955126456611498,0.976189660829315,0.965676324182411,0.972694967418931",-282.280034245509,"0.999999998505096,0.149042577955738,0.839498421768418,0.97476188308925,0.964615954372988,0.969535072716933",-277.382786875136,"0.0240650172868342,1,0.0269621983169186,0.0172289029948135,0.0254001994985828,0.0182754526658118",-277.382786875136,"0.0240650172868342,1,0.0269621983169186,0.0172289029948135,0.0254001994985828,0.0182754526658118",-277.382786875136,"0.0240650172868342,0.999999996713632,0.0269621983169186,0.0172289029948135,0.0254001994985828,0.0182754526658118",-277.382786875136,"0.0240650172868342,1,0.0269621983169186,0.0172289029948135,0.0254001994985828,0.0182754526658118",-277.382786875136,"0.0240650172868342,1,0.0269621983169186,0.0172289029948135,0.0254001994985828,0.0182754526658118",-284.291089759581,"1.38787422803393e-16,0.799832280469471,0.955128206077528,0.976190474490822,0.965696465343093,0.973498233037773",-284.281830695497,"0.999999950742247,0.0503826579951257,0.954990547841982,0.976024637014759,0.965664798476103,0.973445489196982",-284.291089759581,"1.38787422803393e-16,0.347587962317837,0.955128206077528,0.976190474490822,0.965696465343093,0.973498233037773",-284.291089759581,"1.38787422803393e-16,0.731420909109234,0.955128206077528,0.976190474490822,0.965696465343093,0.973498233037773",-274.265503575796,"0.865522354755265,0.0583766183947193,0.00218158823820143,0.0208959811786036,0.0315399463905155,0.000634503875316337",-277.026416978869,"0.585073508304955,0.17019250402773,0.0184029371400816,0.0116860565919811,0.0236010762771243,0.0155850025831704",-276.915841315957,"0.999999975046328,0.12947540288859,0.0175952908875707,0.004801315532256,0.0281431183033521,0.0258578873911259",-277.075817456937,"0.0751996067385408,0.287776162655321,0.0262826840962751,0.0143237081471034,0.0229269281446202,0.0188785497659118"
"rs28777",-863.073513637926,"0.0351434054070515,1,0.420343618558169,0.409239233954467,0.532327757137903,0.410577971461506",-862.647520243886,"0.0514788194778556,0.682374467705241,0.4432470693529,0.389443021508595,0.515061471913609,0.457259727104958",-862.475916298892,"0.14369594326913,0.315087348452312,0.427893634692708,0.398378656822168,0.538255532546433,0.432763086472089",-863.073513637926,"0.0351434054070515,1,0.420343618558169,0.409239233954467,0.532327757137903,0.410577971461506",-863.006630687844,"0.0403198891009375,0.89268907831724,0.440123750065932,0.432124312448221,0.533551293752223,0.40744385011748",-870.128384933068,"1.35134632747077e-16,1,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"1.35134632747077e-16,0.00644491499269504,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"1.35134632747077e-16,0.0176149832736256,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"0.0439369126600851,0.0125723394342438,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"0.853710065951112,0.000500919978628769,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-863.054512880828,"0.0364955434858546,0.999999989638066,0.415641297225379,0.413489430129449,0.533955268992931,0.405805583665277",-863.073513637926,"0.0351434054070515,1,0.420343618558169,0.409239233954467,0.532327757137903,0.410577971461506",-861.547639211079,"0.127297906594921,0.338726676492678,0.35260983923585,0.325886779070555,0.521875589276024,0.467111927326218",-863.073513637926,"0.0351434054070515,1,0.420343618558169,0.409239233954467,0.532327757137903,0.410577971461506",-870.128384933068,"1.35134632747077e-16,0.0172749229737677,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"1.35134632747077e-16,0.000966126295901153,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"1.35134632747077e-16,0.0198469545020156,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782",-870.128384933068,"1.35134632747077e-16,1,0.448412697706239,0.490000005827511,0.359154936276761,0.459677417873782"
"rs16891982",-1302.62458490359,"0.0563843788213757,1,0.294002561631257,0.289759345590604,0.36617986843154,0.222553845941351",-1302.24811289475,"0.0681226888578852,0.804044241483363,0.320837812734458,0.278291589837584,0.356067058852534,0.264232423386406",-1301.86709817938,"0.15762867667115,0.390506607569277,0.310154952696938,0.290728972118963,0.37336525463708,0.243332361886312",-1302.62458490359,"0.0563843788213757,1,0.294002561631257,0.289759345590604,0.36617986843154,0.222553845941351",-1300.89875754792,"0.19297194157981,0.440086704813433,0.215995501751488,0.334560433424746,0.403649146249855,0.209859516966067",-1331.04950155955,"1.2739880625699e-17,1,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"1.2739880625699e-17,0.0356210138387266,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"1.2739880625699e-17,0.0020223417063857,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"0.841583873532978,0.0115869809249079,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"0.222201068948443,0.00421862989776746,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1302.62458490359,"0.0563843788213757,1,0.294002561631257,0.289759345590604,0.36617986843154,0.222553845941351",-1302.62458490359,"0.0563843788213757,1,0.294002561631257,0.289759345590604,0.36617986843154,0.222553845941351",-1302.25522648639,"0.0828957146953134,0.631065818332978,0.268853222192468,0.26193994834619,0.361710397636108,0.248864504913166",-1302.62458490359,"0.0563843788213757,1,0.294002561631257,0.289759345590604,0.36617986843154,0.222553845941351",-1331.04950155955,"3.98121269553093e-19,0.0203010292342927,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"0.533520906692087,0.00447907404352669,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"0.499704525300884,0.00484186305147872,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497",-1331.04950155955,"1.2739880625699e-17,0.0093672541907393,0.496815282816061,0.561403500905014,0.462264153885339,0.588129492500497"
"rs12821256",-243.333167193547,"1.60047005333125e-16,1,0.93693693828447,0.922222221573601,0.952076677593457,0.973262031584049",-243.064489133429,"0.140189409763638,0.0155824791952673,0.936716049217585,0.912030276646844,0.944263906829164,0.973167035832456",-242.996142909853,"0.420158374882643,3.83605006440027e-05,0.912193216878887,0.922221885643905,0.952076763475192,0.973262315284036",-243.333167193547,"1.60047005333125e-16,0.556355407189457,0.93693693828447,0.922222221573601,0.952076677593457,0.973262031584049",-243.319205989486,"0.999999960112165,0.0681795077938048,0.927372313889828,0.922206280186087,0.952075032684521,0.973239145399584",-243.036382034909,"0.0168039162517596,1,0.0500961766570297,0.0641409159323838,0.0389426490181607,0.020734895441816",-243.031190645689,"0.017089445015199,0.999999989253023,0.0507198117501121,0.0639349438015352,0.0388181722976918,0.0209746022629003",-243.036382034909,"0.0168039162517596,1,0.0500961766570297,0.0641409159323838,0.0389426490181607,0.020734895441816",-243.036382034909,"0.0168039162517596,1,0.0500961766570297,0.0641409159323838,0.0389426490181607,0.020734895441816",-243.022599249792,"0.034335956621928,0.599258893357511,0.0488692651628272,0.0669857600067837,0.039674151069911,0.0201789062835711",-243.333005062102,"0.0190524203823136,0.000738886393259657,0.935790533273245,0.922206960201932,0.952056748917096,0.972791075801496",-243.332192117232,"0.999999727775263,0.0381047698369514,0.936923876654877,0.922166051022972,0.952073526461824,0.973253019742814",-243.333167193547,"0.0461671377821177,0.00649343101041765,0.93693693828447,0.922222221573601,0.952076677593457,0.973262031584049",-243.333167193547,"1.60047005333125e-16,0.0206001600145253,0.93693693828447,0.922222221573601,0.952076677593457,0.973262031584049",-242.858067218016,"0.0376584455298538,0.581079800752947,0.0431911314409855,0.0639576431924319,0.0381600268657114,0.0162889820321888",-243.018366625166,"0.730448393975578,0.133214670883457,0.0412355482396827,0.0525478077316326,0.0394598802575617,0.0204483222029527",-242.965879048514,"0.973817225811721,0.0999637320252531,0.0490996698364485,0.0450714481870288,0.0457463554339833,0.0266658949489848",-243.036382034909,"0.0168039162517596,1,0.0500961766570297,0.0641409159323838,0.0389426490181607,0.020734895441816"
"rs4959270",-1181.16869566121,"3.59916685593372e-17,1,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1181.16869566121,"8.99791713983429e-18,0.000306715754833058,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1181.16869566121,"3.59916685593372e-17,0.0943711439208916,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1181.16869566121,"0.141629669688278,0.00931711475100958,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1181.16827308697,"0.999993655413809,0.0316698571722893,0.506177088715778,0.48113367750816,0.544225986899753,0.559760909120414",-1180.64244972017,"0.00827574440314397,1,0.461649973553049,0.494834643608283,0.431062678875304,0.408956600504159",-1180.63882386118,"0.00837459331474437,0.9999999847243,0.463362693265518,0.494548641248378,0.430804026223575,0.410513079514455",-1180.20353032565,"0.351992082189957,0.000711798441284352,0.411309779920182,0.518866631449685,0.455773632846646,0.44023882891297",-1179.86722069164,"0.367959446252494,0.149416509366984,0.489169721816365,0.517929453293133,0.442770899311058,0.354683502342926",-1180.20300387684,"0.0709941324650894,0.310907746550312,0.416543935014552,0.501766160498344,0.438375515740353,0.402680233438578",-1181.16869566121,"3.59916685593372e-17,0.0124526370142972,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1181.08400102427,"0.99999998723748,0.0696895546538476,0.498795761189829,0.47044714729183,0.541660114310817,0.556020102598886",-1180.88949711348,"0.999999996187504,0.0772161840912546,0.487453204232505,0.433362123599369,0.542277490772833,0.559718150483412",-1181.16869566121,"3.59916685593372e-17,0.498380604021163,0.506849313249,0.481132070742923,0.54422604014375,0.55976095333753",-1180.3281805553,"0.0321946971106059,0.297456081303388,0.441313431615754,0.508432930100993,0.441641771776674,0.366879260329247",-1180.64244972017,"0.00827574440314397,1,0.461649973553049,0.494834643608283,0.431062678875304,0.408956600504159",-1180.64244972017,"0.00827574440314397,1,0.461649973553049,0.494834643608283,0.431062678875304,0.408956600504159",-1180.64244972017,"0.00827574440314397,1,0.461649973553049,0.494834643608283,0.431062678875304,0.408956600504159"
"rs12203592",-603.535468085577,"3.75698844682405e-16,1,0.824427482109141,0.724137935279156,0.865168539824827,0.911764704398653",-603.535468085577,"3.75698844682405e-16,0.204784375516974,0.824427482109141,0.724137935279156,0.865168539824827,0.911764704398653",-601.793443343364,"0.411542658462231,0.0905699830472809,0.749355123891219,0.654992104526053,0.862915527010009,0.910791486932164",-603.463377174548,"0.999999998144362,0.0904806760975245,0.824358058689572,0.724127752154798,0.864583242371732,0.902576389916358",-602.492625055298,"0.999999999955115,0.107663424054043,0.70700409841748,0.722185263317792,0.864787318749373,0.909791715237809",-603.413404607778,"0.0059990976379129,1,0.1628898798609,0.260199375976854,0.126127313042854,0.0813069218985556",-600.930934169165,"0.219507880633381,0.0449961407639715,0.17344521349125,0.230009831128225,0.098251497732186,0.0877455898826244",-603.410936874033,"0.00723125718926593,0.797369814920559,0.16313364404563,0.260292604335498,0.126095045430324,0.0813629730164369",-603.235645136193,"0.0298524361284848,0.391642299602925,0.162825004542757,0.264387561972462,0.122036985374857,0.0726639006901873",-603.38191180792,"0.00680188069550148,0.999999987806632,0.164028825333944,0.261709731352123,0.124986470017509,0.0804089788073549",-603.465120904057,"0.100393380891372,0.0503091668644323,0.797137974183316,0.72384080899021,0.864791155757765,0.891431696822406",-603.097288666973,"0.999999995640593,0.100314354633043,0.79201526615954,0.676111935013314,0.855398202081122,0.903294338140323",-601.864716187649,"0.999999998973292,0.0978041885981251,0.784442548459635,0.603209392080858,0.859965246888678,0.911582371816388",-602.665462267373,"0.316365528178139,0.00439024581701769,0.600043562342835,0.486467580800147,0.865168466512416,0.911765008757162",-603.413404607778,"0.0059990976379129,1,0.1628898798609,0.260199375976854,0.126127313042854,0.0813069218985556",-603.37893083991,"0.00952954514793879,0.68474139362903,0.161086363399632,0.258328568686189,0.124821721636383,0.0800898759185056",-603.413404607778,"0.0059990976379129,1,0.1628898798609,0.260199375976854,0.126127313042854,0.0813069218985556",-603.054623756275,"0.0621700019113026,0.164334967075892,0.142687158137488,0.225266998057625,0.117830362837077,0.0816320279165577"
"rs1042602",-874.755322130667,"1.28488505500853e-16,1,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.755322130667,"1.28488505500853e-16,0.0225995137894078,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.755322130667,"3.21221263752132e-17,0.00628073675214128,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.755322130667,"1.28488505500853e-16,1,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.755322130667,"0.14060918460853,0.00599164921732333,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-859.218250692078,"0.0564030380339034,1,0.0826323843137467,0.0502654688392154,0.091602612616964,0.114409297175402",-858.766359607881,"0.0730808105638307,0.774071815655968,0.0912746270220142,0.0454404789096766,0.0843525830625281,0.140644278486466",-855.104015227503,"0.443677948773886,0.237406395521653,0.0621014293228095,0.0306420990978744,0.0932386551095095,0.135077577693972",-859.218250692078,"0.0564030380339034,0.999999996180227,0.0826323843137467,0.0502654688392154,0.091602612616964,0.114409297175402",-858.566060587453,"0.119343461446362,0.573335547339318,0.0729558464138002,0.0601793386131118,0.100898895063888,0.107560893562084",-874.755322130667,"1.60610631876066e-17,0.00745817668861085,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.754193228651,"0.999999786818773,0.0352447132742435,0.820407767665069,0.903479969254059,0.824762423822877,0.756272152257947",-874.755322130667,"0.272875483233557,0.00544548370217419,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-874.755322130667,"1.28488505500853e-16,0.0110290189680252,0.820422533493322,0.903508781772631,0.824766356150733,0.756317691836925",-859.136698918977,"0.0587576425092946,0.999999989717393,0.0798578410597509,0.0514206767811223,0.0923206060363486,0.11054528376103",-859.218250692078,"0.0564030380339034,1,0.0826323843137467,0.0502654688392154,0.091602612616964,0.114409297175402",-858.977665407991,"0.094614487410371,0.574787630722952,0.0688692284705495,0.0398630818145275,0.0872648604498771,0.132149127695397",-859.218250692078,"0.0564030380339034,1,0.0826323843137467,0.0502654688392154,0.091602612616964,0.114409297175402"
"rs1393350",-673.542214956898,"2.51417737004255e-16,1,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"1.57136085627659e-17,0.0330026740277781,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"2.51417737004255e-16,1,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"0.665436078731118,0.00594945237916983,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"2.51417737004255e-16,1,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-669.641887684513,"0.0328746462248095,1,0.0873864942644351,0.0765745946503059,0.0863244592441401,0.0831717912163083",-668.288644509485,"0.080989338893457,0.437246900086433,0.0995128357939505,0.0639171381592122,0.0749410215885661,0.11421032524609",-662.083910328777,"0.899882615848893,0.139744967443831,0.0127053441958577,0.0227427413703363,0.0984135759951894,0.108163824025119",-669.641887684513,"0.0328746462248095,1,0.0873864942644351,0.0765745946503059,0.0863244592441401,0.0831717912163083",-669.532977713977,"0.207089928183037,0.314351838899528,0.0568675756264274,0.0914372134966691,0.103741065821559,0.0864496499272182",-673.534205028904,"0.0581899803134922,0.00109215772854979,0.855770466178537,0.888888187349323,0.873644069238421,0.860601354835036",-673.542214956898,"0.049292371365568,0.00362105288954556,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"0.0458673103457536,0.00637127806575988,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-673.542214956898,"2.51417737004255e-16,0.0169345439782491,0.863013693909242,0.888888883804447,0.873786410227299,0.867187498239544",-669.641887684513,"0.0328746462248095,1,0.0873864942644351,0.0765745946503059,0.0863244592441401,0.0831717912163083",-669.641887684513,"0.0328746462248095,1,0.0873864942644351,0.0765745946503059,0.0863244592441401,0.0831717912163083",-665.602639193676,"0.99999995533839,0.147309483954885,0.0439082979164988,0.0152896866391887,0.0909566720701295,0.125859838769099",-669.641887684513,"0.0328746462248095,1,0.0873864942644351,0.0765745946503059,0.0863244592441401,0.0831717912163083"
"rs12913832",-1144.68736662611,"0.0233947967505606,1,0.384349085772669,0.531700581858367,0.414741323474497,0.208305188917222",-1142.16536802153,"0.150304944692133,0.138027710544684,0.454658972502472,0.520238145833782,0.404968145307099,0.273028421484405",-1144.68736662611,"0.0233947967505606,1,0.384349085772669,0.531700581858367,0.414741323474497,0.208305188917222",-1144.67960001908,"0.0256021784134049,0.895221898605674,0.386870210443009,0.535371939742641,0.414817306313372,0.206248782672776",-1144.43640957609,"0.0242487510303357,0.999999989000725,0.398795717856876,0.545265728482193,0.412116660285734,0.206074030198248",-1148.7990948012,"7.61822265489505e-17,1,0.529850748989754,0.400000001601187,0.512971703797684,0.725680929914441",-1148.7990948012,"3.58360124073649e-18,0.251154620037715,0.529850748989754,0.400000001601187,0.512971703797684,0.725680929914441",-1148.32259290752,"0.211102962316754,0.0823582152475112,0.478170509157584,0.368983587675774,0.511487452796172,0.724951751955525",-1148.77347712284,"0.999999966960579,0.0746836096301069,0.529840924428668,0.399998610755922,0.512774535344583,0.718475979552206",-1148.7838892923,"0.999999967703212,0.0458113023794466,0.523196096205486,0.399998566844711,0.512971636628431,0.725678215494764",-1144.68736662611,"0.0233947967505606,1,0.384349085772669,0.531700581858367,0.414741323474497,0.208305188917222",-1144.47221318247,"0.0380727568342085,0.607668049242593,0.379281499261971,0.52968072639081,0.411849632982136,0.203595213149693",-1144.57215533519,"0.0337387429460895,0.645524817765113,0.373317971338631,0.518206633769779,0.412617561834796,0.217301717213715",-1144.68736662611,"0.0233947967505606,1,0.384349085772669,0.531700581858367,0.414741323474497,0.208305188917222",-1148.7990948012,"7.61822265489505e-17,0.00820209340575541,0.529850748989754,0.400000001601187,0.512971703797684,0.725680929914441",-1148.7990948012,"0.155886920865411,0.00223673236991894,0.529850748989754,0.400000001601187,0.512971703797684,0.725680929914441",-1148.2683846916,"0.999999998141658,0.0769576125968469,0.511300719957043,0.35395319114478,0.511011922681499,0.725647715384514",-1146.02533710493,"0.533658051664824,0.00209319391787847,0.102572448550111,0.0775351621622328,0.512971665828459,0.725680863489109"
"rs1800407",-527.440035632215,"1.28369244983835e-16,1,0.890728478441945,0.948275861334132,0.902522935002887,0.932926827221784",-527.440035632215,"1.28369244983835e-16,1,0.890728478441945,0.948275861334132,0.902522935002887,0.932926827221784",-527.440035632215,"1.28369244983835e-16,1,0.890728478441945,0.948275861334132,0.902522935002887,0.932926827221784",-527.196924133564,"0.999999995438713,0.103538425880599,0.89053390450622,0.948262443312208,0.901261754171275,0.917724530555987",-527.440035632215,"1.28369244983835e-16,1,0.890728478441945,0.948275861334132,0.902522935002887,0.932926827221784",-524.87544777058,"0.0320822740227798,1,0.0697503877770276,0.0354043146218167,0.0666238796309629,0.0413045981045886",-522.593541313792,"0.113311605212774,0.329605210201533,0.0824150644936532,0.0277332012652533,0.0547062065566612,0.0616515984984493",-522.345702424513,"0.897988938330032,0.00155912678883083,0.0163418917116321,0.0517240417515284,0.0974769570013371,0.0670732719834152",-524.87544777058,"0.0320822740227798,0.999999991708857,0.0697503877770276,0.0354043146218167,0.0666238796309629,0.0413045981045886",-522.267834829453,"0.999999998859773,0.168262703263782,0.015328578856128,0.0469819229212292,0.0917697317144879,0.0520496808717007",-526.919857873795,"0.481728981117515,0.000641102515301679,0.808601352435809,0.948275626569417,0.901987440348028,0.88353950590875",-527.344524419731,"0.999999997843285,0.0816919217350544,0.882867766419655,0.943738880682667,0.900156511932469,0.93069848906547",-527.439365699775,"0.999999784176187,0.0408832052888161,0.890682848770804,0.948096966078014,0.902521988236976,0.932926580967366",-527.321948627822,"0.222476831448925,0.00252044991249155,0.793027800082504,0.90494345074087,0.902522893034288,0.932926838357777",-524.87544777058,"0.0320822740227798,1,0.0697503877770276,0.0354043146218167,0.0666238796309629,0.0413045981045886",-524.87544777058,"0.0320822740227798,1,0.0697503877770276,0.0354043146218167,0.0666238796309629,0.0413045981045886",-523.331208734331,"0.230434745726918,0.253768747382231,0.0435136891169023,0.016955485167382,0.0617897146322937,0.0546770298528501",-524.87544777058,"0.0320822740227798,0.999999995040626,0.0697503877770276,0.0354043146218167,0.0666238796309629,0.0413045981045886"
