"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-281.64829221675,"1.4057396971196e-16,1,0.961538461393761,0.976190478009262,0.969854470051006,0.96466430842113",-281.64829221675,"1.4057396971196e-16,0.0465661499987468,0.961538461393761,0.976190478009262,0.969854470051006,0.96466430842113",-280.774366506979,"0.654924848230328,0.000867693224038067,0.925997465715264,0.976190251210217,0.969854591155703,0.964664174046189",-281.648171758975,"0.999996726135191,0.0564760627843828,0.961538106441351,0.976190230268664,0.96985351601157,0.964513916205254",-280.515732794599,"0.999999997093621,0.135919710353008,0.887242484741006,0.975317111223332,0.969334062321891,0.961403046362617",-273.897548847641,"0.0323308198235585,1,0.0197405282997289,0.0152673083930502,0.0199490890681897,0.0213760155081387",-273.828953112933,"0.0504762561043455,0.630953979868774,0.021821980532287,0.013926876367052,0.0186095689999953,0.026629206902846",-273.897548847641,"0.0323308198235585,1,0.0197405282997289,0.0152673083930502,0.0199490890681897,0.0213760155081387",-273.897548847641,"0.0323308198235585,1,0.0197405282997289,0.0152673083930502,0.0199490890681897,0.0213760155081387",-273.897548847641,"0.0323308198235585,1,0.0197405282997289,0.0152673083930502,0.0199490890681897,0.0213760155081387",-281.64829221675,"1.4057396971196e-16,0.0288823999936074,0.961538461393761,0.976190478009262,0.969854470051006,0.96466430842113",-281.646744412398,"0.999999835989051,0.0413581571130493,0.961518797586379,0.976151032114549,0.969849869446364,0.964642022841224",-281.64829221675,"0.00975346246433819,0.00734651139058087,0.961538461393761,0.976190478009262,0.969854470051006,0.96466430842113",-281.64829221675,"1.4057396971196e-16,1,0.961538461393761,0.976190478009262,0.969854470051006,0.96466430842113",-273.897548847641,"0.0323308198235585,1,0.0197405282997289,0.0152673083930502,0.0199490890681897,0.0213760155081387",-273.854527590388,"0.0330832539299081,0.999999977850904,0.0200220535108463,0.0150967014379254,0.0197444518966888,0.0211130609342672",-273.601147876279,"0.151730335041853,0.298765464494623,0.0140203315864068,0.00860390069368892,0.0189835008059047,0.0276506474836964",-273.157652550142,"0.122326997412265,0.262837278529891,0.0175544839504561,0.0107051130240706,0.0162982563617074,0.0219659920945957"
"rs28777",-862.138061961512,"0.0338160933405573,1,0.453261195279925,0.44285928732109,0.536563962080038,0.402230465118597",-861.735036133955,"0.049849779442631,0.678366968291388,0.475832308535543,0.423199151671334,0.519710738750461,0.447497920721419",-862.138061961512,"0.0338160933405573,1,0.453261195279925,0.44285928732109,0.536563962080038,0.402230465118597",-862.138061961512,"0.0338160933405573,1,0.453261195279925,0.44285928732109,0.536563962080038,0.402230465118597",-862.138061961512,"0.0338160933405573,1,0.453261195279925,0.44285928732109,0.536563962080038,0.402230465118597",-868.656731876757,"2.46636410369347e-17,1,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"2.46636410369347e-17,1,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"2.46636410369347e-17,0.00440474632245354,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"2.46636410369347e-17,1,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"0.384553434599175,0.00509507411902279,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-862.039034331373,"0.0353350446642403,0.999999989690676,0.447846243359118,0.446457617297813,0.537472082185355,0.396872604870698",-862.112755101324,"0.0340538640847079,0.999999969004719,0.458767802609181,0.442172746020854,0.53580545826391,0.401364696410504",-860.223776406985,"0.151202745837338,0.303981221036698,0.374599782157693,0.343895411635477,0.526107126295387,0.463823818625407",-860.72793192569,"0.331868147769483,0.117212426749365,0.256837227713287,0.247072502750371,0.537357068522261,0.486320694624245",-868.656731876757,"2.46636410369347e-17,0.0168638356484984,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"0.102951368000606,0.00144680232010289,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"2.46636410369347e-17,1,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815",-868.656731876757,"6.2076347386407e-20,0.223808563472234,0.420634919484721,0.459999999982777,0.359154930264057,0.473118279110815"
"rs16891982",-1295.51133912872,"0.0583947388647456,1,0.282013701963651,0.277222954030376,0.364314480025956,0.202783411602555",-1294.67478542228,"0.0784026764932717,0.712898152763817,0.318530468062297,0.259947152774611,0.34927193613191,0.26213336895106",-1295.11800617299,"0.106772002624185,0.528935859340227,0.296688119491613,0.282696311779016,0.368145814946975,0.213655191195075",-1295.51133912872,"0.0583947388647456,0.999999993083037,0.282013701963651,0.277222954030376,0.364314480025956,0.202783411602555",-1295.15060974632,"0.0590389402900756,0.999999988726949,0.318122869231177,0.309307012064534,0.362419856533818,0.201045372182343",-1325.77600661842,"3.19488836860533e-17,1,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77600661842,"3.19488836860533e-17,0.0683315310211348,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77600661842,"3.19488836860533e-17,1,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77600661842,"0.679939042520818,0.00283070569043247,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77600661842,"0.659865587211015,0.00534054210600305,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1295.51133912872,"0.0583947388647456,1,0.282013701963651,0.277222954030376,0.364314480025956,0.202783411602555",-1295.51133912872,"0.0583947388647456,1,0.282013701963651,0.277222962538649,0.364314480025956,0.202783411602555",-1295.0616593617,"0.0838295307945972,0.646503161488865,0.258067200480554,0.250763718437761,0.359802366690493,0.226813174823181",-1295.51133912872,"0.0583947388647456,1,0.282013701963651,0.277222954030376,0.364314480025956,0.202783411602555",-1325.77600661842,"3.19488836860533e-17,0.0172637497897803,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77600661842,"3.19488836860533e-17,0.00389025902646681,0.503184721574915,0.570175438654793,0.458071272779165,0.607913666370448",-1325.77599969015,"0.999746745544556,0.0272494166982981,0.503184861561328,0.570163881644625,0.458071956222738,0.607913538743963",-1325.76322355523,"0.0410502323321978,0.00160540883165983,0.471777722015083,0.54292953160132,0.458070684207891,0.607913184169192"
"rs12821256",-213.707922126462,"6.46121890498924e-17,1,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-213.707922126462,"6.46121890498924e-17,2.23052101234319e-05,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-213.696555151408,"0.122222255205971,0.00144679363715096,0.950889148178248,0.899999716681735,0.960063884846352,0.978609663556415",-213.707922126462,"4.03826181561827e-18,0.0057331000887114,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-213.707922126462,"0.464336552676439,0.00118245347448577,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-212.658388588963,"0.0335558329172,1,0.0279408554093295,0.067447170059145,0.0258857029564547,0.012639720569862",-212.156967772719,"0.101191973297948,0.346153866711914,0.0344077605856927,0.0562894748262192,0.0223724926873408,0.0194557302297809",-212.395571218159,"0.210090021830024,0.252663607005763,0.0273444825922298,0.0597591187969635,0.0271894834967766,0.0144605432822808",-212.658388588963,"0.0335558329172,1,0.0279408554093295,0.067447170059145,0.0258857029564547,0.012639720569862",-212.575014345485,"0.0889155966004407,0.51824358135072,0.0242472948162569,0.0738530442309989,0.0274038645980713,0.0117016398418152",-213.446094011407,"0.46847572445145,0.0208738422540279,0.913247356449066,0.899565959019405,0.95963432622709,0.956122458041539",-213.707434115676,"0.999998562439084,0.0349419054432049,0.954951448920241,0.899968114154416,0.960062825691389,0.978604809617453",-213.707922126462,"6.46121890498924e-17,1,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-213.707922126462,"4.83360723052628e-18,1,0.954954955958073,0.90000000086325,0.960063896524577,0.97860962562826",-212.658388588963,"0.0335558329172,1,0.0279408554093295,0.067447170059145,0.0258857029564547,0.012639720569862",-212.641970335892,"0.0339892322744752,0.999999985203729,0.0284592620839606,0.0670725998450616,0.0257303582721092,0.0125489008100118",-212.655729586639,"0.0419571911841629,0.721978828640186,0.0271885428700487,0.064714676219236,0.0260406478415935,0.0136083754952864",-212.658388588963,"0.0335558329172,1,0.0279408554093295,0.067447170059145,0.0258857029564547,0.012639720569862"
"rs4959270",-1181.34877934824,"5.37406843438101e-17,1,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1181.34877934824,"5.37406843438101e-17,0.00370670461410389,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1181.34877934824,"5.37406843438101e-17,0.076948636082174,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1181.34877934824,"5.37406843438101e-17,1,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1181.31736927024,"0.999999994258165,0.0593956793278324,0.470392481544493,0.452818127544389,0.554052968762545,0.537788292083835",-1178.6794377348,"0.0185734698220649,1,0.435982966747455,0.493238679373425,0.390907097703998,0.391533097979782",-1177.53988759125,"0.313348970955951,9.57526957207054e-05,0.50362292648581,0.463582880620401,0.390837333688281,0.459273587009417",-1178.37969558673,"0.0599901582504191,0.366903055712259,0.439599720556351,0.48957723190934,0.391308044811152,0.398733893637826",-1178.14328674144,"0.0630018673256897,0.376194837864954,0.463263542484765,0.523711945202427,0.394650475324018,0.35632365147308",-1178.65444646905,"0.0187725928207919,0.999999983787433,0.449247860691624,0.505137925425563,0.390321860179806,0.390786056635149",-1181.34877934824,"5.37406843438101e-17,0.00708444192285503,0.493150682952111,0.452830170384823,0.554054057056055,0.537848610661374",-1181.34877934824,"0.156254794749373,0.00338255273595267,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1181.21278303017,"0.99999999949603,0.0703344381308608,0.482085984355825,0.422231881976585,0.553161839884768,0.537835930928461",-1181.34877934824,"5.37406843438101e-17,0.00178159641250482,0.493150682952111,0.452830170384823,0.554054057056055,0.537848606069336",-1178.6794377348,"0.0185734698220649,1,0.435982966747455,0.493238679373425,0.390907097703998,0.391533097979782",-1178.6794377348,"0.0185734698220649,1,0.435982966747455,0.493238679373425,0.390907097703998,0.391533097979782",-1178.6794377348,"0.0185734698220649,1,0.435982966747455,0.493238679373425,0.390907097703998,0.391533097979782",-1178.63288219259,"0.0243225278982118,0.636994794726313,0.444380178597566,0.488356819490668,0.387614714619727,0.393190955358889"
"rs12203592",-611.863709593071,"6.19183748300406e-16,1,0.81297710066879,0.724137930845524,0.870786516965125,0.900452487967576",-611.863709593071,"6.19183748300406e-16,1,0.81297710066879,0.724137930845524,0.870786516965125,0.900452487967576",-610.023757062954,"0.383706469317491,0.104546569423226,0.736682358458212,0.649271151820351,0.866728099702553,0.898283136128864",-611.722033205636,"0.999999994297893,0.0969169802610076,0.812822115719297,0.724112493358376,0.869784396579411,0.885577420223537",-611.416145972431,"0.999999999257083,0.0932618990917027,0.735703774718708,0.723419482498726,0.870680941173354,0.899585023255263",-611.862759568951,"0.000527140978456155,1,0.18582574912512,0.274473098667711,0.128463843768955,0.0988520414895746",-609.337976069948,"0.232332271392522,0.0325851204657539,0.185079287137463,0.229180241197164,0.09397873542953,0.098961076583174",-611.862528265559,"0.00070054791983869,0.798875281291904,0.185726869472926,0.274336822637346,0.128383001598235,0.098786139351093",-611.791989616275,"0.0161147809810589,0.365920584533124,0.180928728896855,0.270878406479583,0.123339738415559,0.0906687738676717",-611.8583064392,"0.00127139382723086,0.999999984055846,0.184717785206737,0.273201671532225,0.127409233288184,0.0978758438975884",-611.146263459792,"0.368047004945301,0.0271691898418022,0.713354091159613,0.722922528071145,0.869719089094343,0.82721200859241",-611.06971095578,"0.999999992675677,0.110766539462418,0.760111185309948,0.654480561800268,0.855659473969379,0.885105221445835",-609.400576919545,"0.999999999705321,0.103536972678211,0.758011827261283,0.575354712388485,0.86364176089464,0.900104376870174",-610.801440786645,"0.343490065467306,0.00162781849011223,0.551571905318228,0.45981297527402,0.870786643688826,0.900452655132681",-611.862759568951,"0.000527140978456155,1,0.18582574912512,0.274473098667711,0.128463843768955,0.0988520414895746",-611.857602803099,"0.00196483131816252,0.654797201757134,0.183931729931563,0.272373670203219,0.127280568862776,0.0977065607131892",-611.862759568951,"0.000527140978456155,1,0.18582574912512,0.274473098667711,0.128463843768955,0.0988520414895746",-611.733565466275,"0.0401424701553921,0.142696587517016,0.165189943787218,0.245753218249476,0.120842099539636,0.0962860506848911"
"rs1042602",-891.669429162016,"2.86055942422096e-18,1,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.669429162016,"2.86055942422096e-18,0.2188837169595,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.669429162016,"1.09590052508958e-19,0.0550398779155722,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.669429162016,"2.86055942422096e-18,1,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.669429162016,"2.86055942422096e-18,1,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-877.918087209202,"0.0523713497189727,1,0.0955725971387573,0.0685312961061247,0.104458982010127,0.111108405400435",-876.944048245721,"0.0773410368536988,0.681561349816606,0.107491477463626,0.0599882750526309,0.0937257768494038,0.145061948601778",-874.784081505868,"0.425917471165719,0.230364355687231,0.0750079922892358,0.0449988543529844,0.109057037136811,0.133703635806134",-877.918087209202,"0.0523713497189727,0.999999995262559,0.0955725971387573,0.0685312961061247,0.104458982010127,0.111108405400435",-877.477326660072,"0.122255500914131,0.539274480872683,0.0819185199143059,0.0812074297500567,0.1157128869746,0.10495058219983",-891.669429162016,"2.86055942422096e-18,0.0057083462936472,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.650517050177,"0.99999997091734,0.0451305625199075,0.80614408664375,0.876895895416238,0.81186115684374,0.774193814260639",-891.669429162016,"2.86055942422096e-18,0.0201146356491108,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-891.669429162016,"2.86055942422096e-18,0.00505592008855467,0.806338028541822,0.877192979109503,0.811915886455619,0.774368232052266",-877.775970846052,"0.0547740353443513,0.999999989727557,0.0923541779518348,0.0698072302080899,0.104918607174894,0.107270550270768",-877.918087209202,"0.0523713497189727,1,0.0955725971387573,0.0685312961061247,0.104458982010127,0.111108405400435",-875.298002031962,"0.397073411884142,0.238881992479536,0.0470658468444302,0.0206786445930694,0.0994908608792996,0.178003326367862",-877.918087209202,"0.0523713497189727,1,0.0955725971387573,0.0685312961061247,0.104458982010127,0.111108405400435"
"rs1393350",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,0.852082693078017,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-707.788598590561,"0.0356167354025909,1,0.088462393318877,0.0964801249463852,0.0901989194930528,0.0885558233636104",-707.506136318273,"0.056565933266071,0.618289051197646,0.0984845950452129,0.0881083001050208,0.0840683340596488,0.111617541183406",-705.041390433811,"0.531897532479447,0.174828191523873,0.0555736087329468,0.0576372334398061,0.0992017687229447,0.110320326753189",-707.788598590561,"0.0356167354025909,1,0.088462393318877,0.0964801249463852,0.0901989194930528,0.0885558233636104",-707.730976689106,"0.0683436449874601,0.610705513625289,0.0848100908027034,0.106732315387614,0.0947059102154201,0.0852979865129633",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-712.752376316474,"7.27732766154014e-17,1,0.8561643864174,0.857142856947324,0.864077671196295,0.853515623626776",-707.788598590561,"0.0356167354025909,1,0.088462393318877,0.0964801249463852,0.0901989194930528,0.0885558233636104",-707.788598590561,"0.0356167354025909,1,0.088462393318877,0.0964801249463852,0.0901989194930528,0.0885558233636104",-705.593986865967,"0.719518493052347,0.157509935622015,0.0543037019881091,0.0307197696435348,0.100267804507773,0.138237683703989",-707.788598590561,"0.0356167354025909,1,0.088462393318877,0.0964801249463852,0.0901989194930528,0.0885558233636104"
"rs12913832",-1142.86614453231,"0.0197592201609883,1,0.393905841810428,0.52363899516284,0.415537064103708,0.212948034652379",-1138.5028226694,"0.179584214147562,0.104353349237529,0.457257960465295,0.508130365968469,0.392588569028844,0.267142969916136",-1142.8393415257,"0.0250916799397558,0.748152216466333,0.396308921010576,0.5248360102847,0.415671188091316,0.213960414411191",-1142.86063346196,"0.0213983707309203,0.906561998732841,0.395771766584071,0.526377768431443,0.415575284025024,0.211390652710529",-1142.67456669534,"0.0205257751952103,0.999999989923415,0.406048419350448,0.535009801225444,0.413185632334884,0.210928297309922",-1145.78662486359,"5.83931412672235e-18,1,0.533582088261528,0.418181820264883,0.523584905107413,0.73151750803465",-1145.78662486359,"5.83931412672235e-18,0.0349402584473625,0.533582088261528,0.418181820264883,0.523584905107413,0.73151750803465",-1144.51148471933,"0.322888175874443,0.0841917621527314,0.448703391572307,0.367610843014543,0.521030453976632,0.730265791183523",-1145.50780931938,"0.999999995378779,0.0933992466803261,0.533414483568845,0.418161058901694,0.521989421517121,0.70465881832444",-1145.74550747498,"0.999999962355341,0.0524004650478473,0.52061505489887,0.4181790794058,0.523584691413915,0.731505728246548",-1142.86614453231,"0.0197592201609883,1,0.393905841810428,0.52363899516284,0.415537064103708,0.212948034652379",-1142.72795349122,"0.0273421502723486,0.706698398113126,0.392012881786924,0.522724586032558,0.413391487569436,0.209831933565974",-1142.71430864081,"0.0307820005490951,0.603739911179415,0.382100186622226,0.509281570653864,0.413033959944177,0.221717370421745",-1142.55393625705,"0.0883393487988493,0.189958258223481,0.375601845002655,0.482291849907576,0.411227403838246,0.23528316651248",-1145.78662486359,"5.83931412672235e-18,0.0545063517004463,0.533582088261528,0.418181820264883,0.523584905107413,0.73151750803465",-1145.78662486359,"5.83931412672235e-18,1,0.533582088261528,0.418181820264883,0.523584905107413,0.73151750803465",-1144.79478056706,"0.999999999770228,0.0834135475407155,0.5046155770134,0.352333576863215,0.519956242497839,0.731432887998778",-1143.5357052937,"0.481053250286482,0.00157168038941094,0.137841636148766,0.108990499542046,0.523584952217894,0.731517331093248"
"rs1800407",-527.015179291504,"2.50735536457241e-18,1,0.887417219633698,0.93965517404806,0.902522935136319,0.936991868153087",-527.015179291504,"2.50735536457241e-18,0.019343800644615,0.887417219633698,0.93965517404806,0.902522935136319,0.936991868153087",-527.015179291504,"2.50735536457241e-18,0.0380865717020685,0.887417219633698,0.93965517404806,0.902522935136319,0.936991868153087",-526.89898714973,"0.999999996143023,0.0958353284352315,0.887327156742833,0.939649986907976,0.901836012564514,0.927426318106709",-527.015179291504,"2.50735536457241e-18,0.0256616739536874,0.887417219633698,0.93965517404806,0.902522935136319,0.936991868153087",-524.010177121619,"0.034802788289916,1,0.0691414638931241,0.0400306630690295,0.0643367682759857,0.0370634920485647",-522.129775793397,"0.110160950718501,0.340728745026332,0.0842208182856031,0.0324084075592107,0.0545249911248782,0.0573947542835452",-522.173140461693,"0.414989557010661,0.201715030443265,0.0500673727757811,0.0249098846753694,0.0655421472044376,0.0424083722225997",-524.010177121619,"0.034802788289916,1,0.0691414638931241,0.0400306630690295,0.0643367682759857,0.0370634920485647",-521.837172610644,"0.999999998690733,0.171174769197433,0.0146659179000713,0.0544212423812968,0.091201009118625,0.0478455740926194",-526.015978431932,"0.579810218496242,0.000186521130494635,0.768093693597637,0.939654385562661,0.901861307003796,0.870562203412193",-526.955173507505,"0.999999997051811,0.076191820700968,0.881933869234516,0.935878046241179,0.900948882624924,0.935594836731372",-527.014976677758,"0.999996627192689,0.0369291800294439,0.887402744062984,0.93957142491085,0.902522420798219,0.936992106388232",-526.972698373721,"0.137066212959999,0.00225023705315896,0.835122493376774,0.913498267515143,0.902522800066373,0.936991909534528",-524.010177121619,"0.034802788289916,0.999999993810634,0.0691414638931241,0.0400306630690295,0.0643367682759857,0.0370634920485647",-524.010177121619,"0.034802788289916,1,0.0691414638931241,0.0400306630690295,0.0643367682759857,0.0370634920485647",-522.70848730659,"0.202412866022876,0.271419126650209,0.0456811585916098,0.0210323713157892,0.0609351840295328,0.0500212693729063",-524.010177121619,"0.034802788289916,0.999999998497232,0.0691414638931241,0.0400306630690295,0.0643367682759857,0.0370634920485647"
