"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-271.418559982978,"6.43625260585598e-17,1,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-271.418559982978,"9.7251396973442e-18,0.0347221386964967,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-270.539771993077,"0.658487281960504,0.000493390299459197,0.925626370277925,0.968254034811718,0.968814896840081,0.973498409084138",-271.418559982978,"0.235870222162457,0.00966564862999608,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-270.92548382001,"0.999999995483323,0.122303929318253,0.909625443696011,0.967622902414575,0.96856087521679,0.972107476118847",-270.381273472755,"0.0312688322689514,1,0.0241448865690888,0.0207485239668907,0.0209466116164425,0.0162518245343825",-270.381273472755,"0.0312688322689514,1,0.0241448865690888,0.0207485239668907,0.0209466116164425,0.0162518245343825",-270.381273472755,"0.0312688322689514,1,0.0241448865690888,0.0207485239668907,0.0209466116164425,0.0162518245343825",-270.381273472755,"0.0312688322689514,1,0.0241448865690888,0.0207485239668907,0.0209466116164425,0.0162518245343825",-270.381273472755,"0.0312688322689514,1,0.0241448865690888,0.0207485239668907,0.0209466116164425,0.0162518245343825",-271.418559982978,"6.43625260585598e-17,0.0105838624335067,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-271.410149955645,"0.999999897352989,0.0486846062370635,0.961449144039359,0.968080493977144,0.968793527755425,0.973455289784365",-271.418559982978,"6.43625260585598e-17,0.00170321726133314,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-271.418559982978,"6.43625260585598e-17,0.0217524430083947,0.961538460439292,0.968253968118975,0.968814968842404,0.973498232777727",-267.570311413368,"0.870032572586191,0.0595691155797755,0.00204229732180054,0.0279757502488574,0.0285046984565407,0.00057633381634777",-270.162566966321,"0.39284453576296,0.204438754671094,0.0176917879264768,0.0155690102746525,0.0201359203937497,0.0143591170397182",-270.275013074383,"0.10989240056521,0.327545181926491,0.019660547661732,0.0144997191899639,0.0209746877568153,0.020915520383452",-269.958745404321,"0.0842699334058119,0.325814134176711,0.0240894383346092,0.0168417935405168,0.0183801250171111,0.0166254633026403"
"rs28777",-869.195924951572,"0.0314775714998178,1,0.422216261263866,0.419715623308811,0.532569671285352,0.405504327199764",-868.289675130531,"0.0586172378135869,0.551191152405044,0.449648080562441,0.390749597765825,0.507794682157044,0.465326664616323",-869.158125520889,"0.0551691664136309,0.548320671937784,0.431437548236881,0.422108972294462,0.534422823621923,0.412556534100674",-869.195924951572,"0.0314775714998178,1,0.422216261263866,0.419715623308811,0.532569671285352,0.405504327199764",-869.195924951572,"0.0314775714998178,1,0.422216261263866,0.419715623308811,0.532569671285352,0.405504327199764",-874.881454377713,"2.24973092093981e-17,1,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"2.24973092093981e-17,1,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"5.62432730234953e-18,0.00417304880830895,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"0.0111101842404812,0.00862729917099201,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"2.24973092093981e-17,1,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-869.195924951572,"0.0314775714998178,1,0.422216261263866,0.419715623308811,0.532569671285352,0.405504327199764",-869.195924951572,"0.0314775714998178,1,0.422216261263866,0.419715623308811,0.532569671285352,0.405504327199764",-867.126892083016,"0.158850919838628,0.287736521071984,0.343417011037867,0.318468556840468,0.522028535673076,0.466021710560474",-869.009025536921,"0.23551828325561,0.134716632585969,0.310121043354858,0.293842968551217,0.533389129032565,0.476057511223399",-874.881454377713,"2.73833251490495e-18,0.0325074617826474,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"2.24973092093981e-17,1,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"0.108075577134724,0.00322165892946397,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011",-874.881454377713,"1.40608182558738e-18,0.0110746799498924,0.460317465520733,0.489999997525507,0.369718309135841,0.478494625073011"
"rs16891982",-1293.41707954564,"0.0638268704514574,1,0.249575990398306,0.271502873071578,0.331651441427818,0.193228955130464",-1293.32622910803,"0.0724844978808555,0.860496955289345,0.272816687354661,0.263099520000324,0.32428012970059,0.226423346660525",-1293.0003935912,"0.118932497061277,0.520455444593419,0.264898144731913,0.277499710569187,0.336006839564755,0.205426240481018",-1293.39668250727,"0.0686983113206467,0.911769516608755,0.254652969585029,0.278479568180058,0.331991973278147,0.188781167301773",-1292.28792273447,"0.143769913906108,0.558261990837196,0.215310591371012,0.312659873319882,0.354001823470508,0.178635232715776",-1329.67763142139,"1.29744842605463e-17,1,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"1.29744842605463e-17,1,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"1.29744842605463e-17,0.0113460373210303,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"0.0119020552016411,0.00353749398251882,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"0.0232691957733618,0.000362322539944482,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1293.41707954564,"0.0638268704514574,1,0.249575990398306,0.271502873071578,0.331651441427818,0.193228955130464",-1293.41707954564,"0.0638268704514574,1,0.249575990398306,0.271502873071578,0.331651441427818,0.193228955130464",-1293.39960964674,"0.0684479470873337,0.904829739903107,0.244954411335696,0.266223088158741,0.330676546299265,0.198267289296172",-1293.41707954564,"0.0638268704514574,0.999999992381679,0.249575990398306,0.271502873071578,0.331651441427818,0.193228955130464",-1329.67763142139,"1.29744842605463e-17,0.0156792840464485,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"0.888242084100963,0.0030151109334469,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67763142139,"0.43948925067663,0.00354288395968341,0.522292992474929,0.561403499122887,0.475890986234318,0.600719424052721",-1329.67557235054,"0.0166623241207344,0.00128904904229737,0.509705030041035,0.550472188869458,0.475891007006448,0.600719353201416"
"rs12821256",-225.036703071994,"3.44117270580287e-17,1,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036703071994,"3.44117270580287e-17,0.0123221652693742,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036703071994,"8.60293176450717e-18,0.0615556151994701,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036703071994,"0.335644535460515,0.0027172972581323,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036703071994,"0.0172783060257546,0.00629754209836402,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-224.588369766216,"0.021447639310855,1,0.033347600686959,0.034338923396401,0.0403875806826592,0.0153937432639453",-224.414340379982,"0.0696340875167373,0.294491725359126,0.0394301627295609,0.0316701510577252,0.0383901428454929,0.0206613024500582",-224.585393298836,"0.0421430732617043,0.500812656554364,0.0343014030880371,0.0345489807038142,0.0406497788562057,0.0157757078962545",-224.588369766216,"0.021447639310855,1,0.033347600686959,0.034338923396401,0.0403875806826592,0.0153937432639453",-224.083094175552,"0.327179681758791,0.249903835926174,0.0153606944323748,0.0378068675166777,0.0455926633148951,0.0146340494698977",-225.036703071994,"1.0753664705634e-18,0.0180794662568997,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036703071994,"3.44117270580287e-17,0.00285655492659087,0.954954953955312,0.955555553931203,0.947284343709043,0.978609625239196",-225.036518228574,"0.999992088770781,0.0405259598946451,0.954937544924707,0.955407169590968,0.947284197641772,0.978609493861613",-225.010545554066,"0.151853339886611,0.00148015388509792,0.92823623246834,0.933291363697829,0.947284711069616,0.978609669802656",-224.588369766216,"0.021447639310855,1,0.033347600686959,0.034338923396401,0.0403875806826592,0.0153937432639453",-224.487142724963,"0.999999998521845,0.13159828125072,0.0253938282234552,0.0256418616000893,0.0408167468387077,0.0149518964687658",-224.541436130855,"0.0605436403420832,0.371202420723158,0.0300376358011431,0.0291845398057071,0.0404091810709362,0.0178325756752575",-224.588369766216,"0.021447639310855,1,0.033347600686959,0.034338923396401,0.0403875806826592,0.0153937432639453"
"rs4959270",-1180.83618242322,"5.96827990792762e-18,1,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1180.83618242322,"5.96827990792762e-18,1,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1180.63184374791,"0.14713213992239,0.0745403715817097,0.483188820570585,0.442079117747148,0.554711030753237,0.541472765738334",-1180.83618242322,"5.96827990792762e-18,1,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1180.29991289939,"0.999999997909328,0.0877169758239382,0.423534281603582,0.461766552170413,0.555161961789736,0.540173978077099",-1179.48863500291,"0.0132217538148434,1,0.432699381984771,0.499358019893872,0.405490222154866,0.407835074752972",-1179.08709125279,"0.224489867402883,2.46927772639455e-05,0.480666879402564,0.481135143811971,0.40735676884119,0.456227481084763",-1179.48863500291,"0.0132217538148434,1,0.432699381984771,0.499358019893872,0.405490222154866,0.407835074752972",-1179.13954400424,"0.0463381066425233,0.374094737988825,0.451448275304883,0.520777295289214,0.407392837926865,0.380538827654033",-1179.47271352241,"0.0133799660211588,0.999999988346241,0.442043024056769,0.507773574179913,0.405022250287569,0.407237592189536",-1180.83618242322,"5.96827990792762e-18,0.0134776010030872,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1180.83618242322,"0.430026532368253,0.000713490011114039,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1180.55977252342,"0.999999998470215,0.0766204980175926,0.49857677392009,0.416413610626646,0.55345831468775,0.541793348520898",-1180.83618242322,"5.96827990792762e-18,0.000415822562089043,0.517123287610672,0.462264153136485,0.555282554164161,0.541832671513671",-1179.48863500291,"0.0132217538148434,1,0.432699381984771,0.499358019893872,0.405490222154866,0.407835074752972",-1179.43042544498,"0.0201534261923477,0.643593571617702,0.430571435142899,0.498871594753532,0.404044094845754,0.404390235523786",-1179.48863500291,"0.0132217538148434,1,0.432699381984771,0.499358019893872,0.405490222154866,0.407835074752972",-1179.22718979357,"0.0369770909510109,0.296199104934497,0.43444670714061,0.481517232765266,0.397438007124032,0.414757204130632"
"rs12203592",-621.938586659949,"0.00472491599359507,1,0.817941944194353,0.684991286366284,0.847804793783813,0.901222238921043",-621.938586659949,"0.00472491599359507,1,0.817941944194353,0.684991286366284,0.847804793783813,0.901222238921043",-619.414149226371,"0.466154831592577,0.096126396793254,0.7378051291519,0.608621181276339,0.851689922136762,0.905641409121215",-621.638407878865,"0.999999970586142,0.108640153677882,0.827786987518342,0.698164807723032,0.852704272867204,0.882195901341065",-620.807412309175,"0.999999980744028,0.117507446917625,0.677051026967567,0.694696489186496,0.854531441711333,0.903767910916722",-622.018663611083,"1.89611228735901e-17,1,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-619.964388718275,"0.193102862003591,0.0421292698213813,0.170052454219786,0.259814300382658,0.111053393666108,0.0923228313702898",-622.018663611083,"1.89611228735901e-17,0.0145884392323464,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-622.018663611083,"1.89611228735901e-17,0.0474119997380795,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-622.018663611083,"1.89611228735901e-17,1,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-620.707847260798,"0.535276736604674,0.0149842793422268,0.685375708097157,0.696196974819986,0.853579085666409,0.814938710537683",-620.335345931656,"0.999999997882972,0.122164385636142,0.752874428124916,0.595796231572399,0.829558582652506,0.884455006486399",-618.932975200039,"0.999999999607275,0.10719342294945,0.767484317664786,0.523778982745063,0.845687046131949,0.906792508396668",-620.158133516362,"0.42161023010083,0.00392038788982891,0.482684740682374,0.348171054316345,0.855337091651113,0.907239516542941",-622.018663611083,"1.1270382561083e-17,0.0065799094038976,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-622.018663611083,"0.0244633564149743,0.00428662075458797,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-622.018663611083,"1.89611228735901e-17,0.00938295026235171,0.17175572446206,0.301724134151587,0.144662921679965,0.0927601813287371",-622.004944370925,"0.00991491451968601,0.168297408863671,0.166314188359486,0.292794542262884,0.141603951671563,0.0915611893681966"
"rs1042602",-898.899749176801,"1.65095495234673e-18,1,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.899749176801,"1.65095495234673e-18,1,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.899749176801,"1.65095495234673e-18,0.00265778768955454,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.899749176801,"0.116060314181333,0.00460083089717547,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.899749176801,"1.65095495234673e-18,1,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-884.768803968112,"0.0502961852307317,1,0.0965303622470362,0.0812292888561966,0.111714233649989,0.110429216851365",-884.609075081293,"0.0535601128196479,0.944815666820785,0.101494300699183,0.0794088843643716,0.109586340939702,0.118415404748939",-883.275966842658,"0.249569927991995,0.288583077193536,0.0935218147690384,0.0693708955229272,0.114438473988921,0.125379431829927",-884.768803968112,"0.0502961852307317,1,0.0965303622470362,0.0812292888561966,0.111714233649989,0.110429216851365",-883.148413622743,"0.178784027226486,0.433860942002115,0.0657277043344784,0.0966747829899783,0.128192176137011,0.102381482810333",-898.899749176801,"1.65095495234673e-18,0.0104345091956344,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.892021177529,"0.999999950892898,0.0418110750960239,0.809767457934484,0.859465055100068,0.804879701210331,0.779672986561603",-898.899749176801,"0.123377081711617,0.00686732936672152,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-898.899749176801,"4.12738738086682e-19,0.00134790309562097,0.809859152618512,0.859649124128761,0.804906541881316,0.779783392753197",-884.429317517171,"0.0555674182730655,0.949402739193852,0.0914564621940107,0.0827410679436894,0.112657312208939,0.103106645887847",-884.768803968112,"0.0502961852307317,1,0.0965303622470362,0.0812292888561966,0.111714233649989,0.110429216851365",-884.697534777126,"0.0688521665392642,0.686243388132902,0.0883390453180354,0.0729815935844348,0.109348724574507,0.120397015433554",-884.768803968112,"0.0502961852307317,0.999999996431433,0.0965303622470362,0.0812292888561966,0.111714233649989,0.110429216851365"
"rs1393350",-685.929499831128,"1.52721380386784e-17,1,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"1.52721380386784e-17,0.112329367164866,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"1.52721380386784e-17,0.0170514416615093,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"1.52721380386784e-17,1,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"0.109163386508201,0.00664982466635103,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-681.843573429526,"0.0330369189022106,1,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937",-681.377554136596,"0.0604899318571421,0.552154796326063,0.0869930859193355,0.073057150223479,0.0786297416877653,0.122797588152902",-679.070477013332,"0.678362253290956,0.14952426015424,0.0353143145594178,0.0408989551533924,0.0994828537607926,0.125019421128098",-681.843573429526,"0.0330369189022106,0.99999999230184,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937",-681.843573429526,"0.0330369189022106,1,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937",-685.929499831128,"1.52721380386784e-17,0.00981671333237094,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"1.52721380386784e-17,1,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"0.00685473683590814,0.00938788411559196,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-685.929499831128,"1.52721380386784e-17,0.0050040495760588,0.876712330453896,0.880952383647907,0.873786407581117,0.84765625384978",-681.843573429526,"0.0330369189022106,0.999999997848261,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937",-681.843573429526,"0.0330369189022106,1,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937",-680.22467624651,"0.321487655497336,0.213187469605807,0.0494232430725024,0.0367456897708071,0.0857870328077686,0.134266132200664",-681.843573429526,"0.0330369189022106,1,0.077996930229297,0.0821412227914996,0.0861497399621168,0.0960456307019937"
"rs12913832",-1151.58861543098,"0.0173552596744761,1,0.366871740225974,0.549560212349299,0.418295792459084,0.23987676365189",-1151.46658923472,"0.0821555519672241,0.16600239180677,0.416316455400213,0.54799158060012,0.420910203229853,0.290855585493348",-1151.58861543098,"0.0173552596744761,1,0.366871740225974,0.549560212349299,0.418295792459084,0.23987676365189",-1151.41425138922,"0.0311279109028066,0.571645611727869,0.377341037138466,0.564302182347495,0.418285797920913,0.22791578833504",-1151.36091739946,"0.0183137960407147,0.99999998989691,0.376430026128859,0.558803632110379,0.415357654824901,0.237148489675167",-1153.86464610928,"2.23004413039124e-16,1,0.570895512447455,0.399999977508394,0.528301888997053,0.708171210955281",-1153.86464610928,"2.23004413039124e-16,0.000323487662240381,0.570895512447455,0.399999977508394,0.528301888997053,0.708171210955281",-1152.89127997297,"0.283811710212423,0.0877287918984316,0.49757982350045,0.354713969026505,0.52551614273571,0.706702878031922",-1153.86464610928,"0.321161020367499,0.0106200265071536,0.570895512447455,0.399999977508394,0.528301888997053,0.708171210955281",-1153.83472239659,"0.99999995928378,0.0511232051390867,0.559521387188403,0.399997293140062,0.528301612621558,0.708161266077962",-1151.58861543098,"0.0173552596744761,1,0.366871740225974,0.549560212349299,0.418295792459084,0.23987676365189",-1151.3247042532,"0.0351385726542185,0.519055560022098,0.358886944388741,0.545369180057926,0.414485537847195,0.233738764487698",-1151.58861543098,"0.0173552596744761,1,0.366871740225974,0.549560212349299,0.418295792459084,0.23987676365189",-1151.58861543098,"0.0173552596744761,1,0.366871740225974,0.549560212349299,0.418295792459084,0.23987676365189",-1153.86464610928,"2.23004413039124e-16,7.68871082495771e-05,0.570895512447455,0.399999977508394,0.528301888997053,0.708171210955281",-1153.86464610928,"0.540010575692342,0.00181731912298597,0.570895512447455,0.399999977508394,0.528301888997053,0.708171210955281",-1152.93329800818,"0.999999998613532,0.0842558420901014,0.540693563234108,0.332565635383302,0.524399368732398,0.708071219398833",-1148.38781484213,"0.718698821539404,0.00141220561114658,0.0287630203910872,0.0197086759257843,0.528301586682383,0.708170963708229"
"rs1800407",-524.82532690819,"1.09914697443977e-16,1,0.877483444978155,0.931034483047875,0.90940366905732,0.93495935048128",-524.82532690819,"1.09914697443977e-16,1,0.877483444978155,0.931034483047875,0.90940366905732,0.93495935048128",-524.82532690819,"1.09914697443977e-16,1,0.877483444978155,0.931034483047875,0.90940366905732,0.93495935048128",-523.956343038784,"0.999999999952015,0.121293501930946,0.876556642379315,0.930939315391336,0.905815621714027,0.902925457133652",-524.82532690819,"1.09914697443977e-16,0.864347633768478,0.877483444978155,0.931034483047875,0.90940366905732,0.93495935048128",-523.244208027372,"0.0254297022669327,1,0.0865429082388737,0.0515779686278829,0.0671802422271868,0.0444759714336675",-520.539355934232,"0.113740862059483,0.311709274054068,0.0953152897392979,0.0386434341223253,0.0523740574331406,0.0607571719853624",-521.827980366758,"0.288350655814,0.213318147875751,0.0704990812251007,0.0378340151712552,0.0659008450571614,0.047188484994224",-523.244208027372,"0.0254297022669327,1,0.0865429082388737,0.0515779686278829,0.0671802422271868,0.0444759714336675",-520.194417209945,"0.999999998321249,0.162185795078916,0.0204772873231287,0.0637198499359829,0.0862601191843518,0.0524858350718843",-522.751588519196,"0.700315513186877,0.000613958685393589,0.682175896976056,0.931034881131911,0.908652443656228,0.828823768108797",-524.517193019949,"0.999999997394071,0.100349616487345,0.853195541593029,0.916744051505935,0.902802136095227,0.928367986882489",-524.824678408985,"0.999998829599032,0.0402669848750347,0.877441124053347,0.930829383990959,0.909403284210246,0.934959068044088",-524.539234343501,"0.286663267532717,0.00203382123219544,0.722201527749855,0.849422786204629,0.909403729028928,0.934959029396722",-523.244208027372,"0.0254297022669327,1,0.0865429082388737,0.0515779686278829,0.0671802422271868,0.0444759714336675",-523.244208027372,"0.0254297022669327,1,0.0865429082388737,0.0515779686278829,0.0671802422271868,0.0444759714336675",-521.342397905031,"0.246083457268201,0.233611565778346,0.0533815007397739,0.0245157658086138,0.0611417318321721,0.0555811113651835",-523.244208027372,"0.0254297022669327,1,0.0865429082388737,0.0515779686278829,0.0671802422271868,0.0444759714336675"
