"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-294.567147793021,"5.18012717968254e-17,1,0.967948719499225,0.96031745984105,0.960498960551052,0.973498234098498",-294.567147793021,"5.18012717968254e-17,0.0256121617756603,0.967948719499225,0.96031745984105,0.960498960551052,0.973498234098498",-294.567147793021,"5.18012717968254e-17,0.168318691014523,0.967948719499225,0.96031745984105,0.960498960551052,0.973498234098498",-290.187226270952,"0.0273734241630931,1,0.0191607205939153,0.0275321271229045,0.0280421634691062,0.0173225658657412",-288.875806662295,"0.999999997809107,0.304700703088247,0.00614107550740282,0.00906622770959036,0.0134602215027181,0.0150392681548262",-288.783220546385,"0.999999998945175,0.336730038912841,0.0227961552554175,0.032090091854099,3.73717085287607e-11,0.0223024987796683",-294.567147793021,"5.18012717968254e-17,0.00629082691400298,0.967948719499225,0.96031745984105,0.960498960551052,0.973498234098498",-294.567147793021,"5.18012717968254e-17,0.00146783838321934,0.967948719499225,0.96031745984105,0.960498960551052,0.973498234098498",-289.032061819942,"0.609767880991176,0.00251661898548162,0.0288462578763222,0.0396824930996545,0.0363984945188241,0.026169740968544",-290.139576763814,"0.0613284763510814,0.112423882768533,0.0201126663905024,0.0291132810722174,0.0295685143077125,0.0167969826543874"
"rs28777",-863.759440781437,"0.034741476302715,1,0.445730568700984,0.470728279902462,0.52593318240578,0.396247207863794",-863.759440781437,"0.034741476302715,0.999999997683606,0.445730568700984,0.470728279902462,0.52593318240578,0.396247207863794",-863.605900699879,"0.100752986641815,0.685589373993467,0.437421460500817,0.461370427045838,0.50409815126434,0.400419758739294",-870.560994859286,"2.62048030405843e-17,1,0.424603173488364,0.429999998850086,0.366197182714035,0.47311828321238",-870.560994859286,"0.321583959644501,0.00804445147793983,0.424603173488364,0.429999998850086,0.366197182714035,0.47311828321238",-870.560994859286,"2.62048030405843e-17,1,0.424603173488364,0.429999998850086,0.366197182714035,0.47311828321238",-863.616200031621,"0.0519138502665936,0.359327053372125,0.477717657252531,0.499323175884907,0.545778189130254,0.397883714545792",-863.710245143406,"0.0351334584854021,0.999999987368197,0.444254606361025,0.469594130347798,0.533043756867903,0.394826146459801",-870.560994859286,"1.85615425511654e-06,5.4383092436367e-06,0.424603173488364,0.429999998850086,0.366197182714035,0.47311828321238",-870.560994859286,"2.62048030405843e-17,7.98912424191061e-05,0.424603173488364,0.429999998850086,0.366197182714035,0.47311828321238"
"rs16891982",-1300.19478312354,"0.0578814789905288,1,0.263162415073425,0.293707482316872,0.36582520361029,0.218280620474211",-1300.19478312354,"0.0578814789905288,0.999999990474571,0.263162415073425,0.293707482316872,0.36582520361029,0.218280620474211",-1300.19478312354,"0.0578814789905288,0.999999999033642,0.263162415073425,0.293707482316872,0.36582520361029,0.218280620474211",-1330.13006336632,"3.35357161344467e-17,1,0.528662418872103,0.552631565445366,0.458071278620954,0.588129495875806",-1330.13006336632,"0.088971828953442,0.00492498340605097,0.528662418872103,0.552631565445366,0.458071278620954,0.588129495875806",-1330.13006336632,"3.35357161344467e-17,1,0.528662418872103,0.552631565445366,0.458071278620954,0.588129495875806",-1299.60753610666,"0.0844897291885768,0.377595765605338,0.304167005361849,0.33086802386657,0.395054790278516,0.218390162689169",-1300.13099161203,"0.0584565005349609,0.999999984065578,0.261348670580811,0.292271549520108,0.377304636851545,0.216652495090995",-1330.13006336632,"5.17498769397011e-05,7.6863835348443e-06,0.528662418872103,0.552631565445366,0.458071278620954,0.588129495875806",-1330.13006336632,"1.70576747859952e-05,4.45835874808032e-05,0.528662418872103,0.552631565445366,0.458071278620954,0.588129495875806"
"rs12821256",-207.291006615324,"2.11639258129322e-16,1,0.968468468133111,0.955555555342856,0.953674122103928,0.975935829657505",-207.291006615324,"0.259527445220292,0.00209785983687226,0.968468468133111,0.955555555342856,0.953674122103928,0.975935829657505",-207.291006615324,"2.11639258129322e-16,0.00791891661467302,0.968468468133111,0.955555555342856,0.953674122103928,0.975935829657505",-205.730632955687,"0.0419234124615872,1,0.0171387791242997,0.0260975661557183,0.0267693041785802,0.0123684091741315",-205.690853524282,"0.0660581817267889,0.793648610473436,0.0154593695069179,0.0236093999618367,0.0250489709178945,0.012142376919504",-205.704140204441,"0.0830108641387868,0.774341633186352,0.016647578389068,0.0252062588478171,0.0252495515684349,0.0126460587378645",-207.291006615324,"2.11639258129322e-16,1,0.968468468133111,0.955555555342856,0.953674122103928,0.975935829657505",-207.291006615324,"2.11639258129322e-16,1,0.968468468133111,0.955555555342856,0.953674122103928,0.975935829657505",-205.730632955687,"0.0419234124615872,1,0.0171387791242997,0.0260975661557183,0.0267693041785802,0.0123684091741315",-205.730230980849,"0.0422216717966771,0.999999988264085,0.0170609920188291,0.0259884657165542,0.0277571859519154,0.0123056195215193"
"rs4959270",-1178.173305565,"9.44919295280249e-17,1,0.503424654278645,0.462264143856708,0.563882062954093,0.553784858520992",-1177.96348367645,"0.999999999199211,0.163492258618183,0.464414559547161,0.432624387685182,0.537859780124783,0.54879201295922",-1178.173305565,"9.44919295280249e-17,0.191754533966248,0.503424654278645,0.462264143856708,0.563882062954093,0.553784858520992",-1175.45368983064,"0.0187890484303703,1,0.425074434876224,0.483065858665958,0.38079541455675,0.375481424804648",-1175.45368983064,"0.0187890484303703,1,0.425074434876224,0.483065858665958,0.38079541455675,0.375481424804648",-1175.45368983064,"0.0187890484303703,0.999999998033179,0.425074434876224,0.483065858665958,0.38079541455675,0.375481424804648",-1178.173305565,"9.44919295280249e-17,3.77814283262021e-05,0.503424654278645,0.462264143856708,0.563882062954093,0.553784858520992",-1178.173305565,"1.18114911910031e-17,0.000668633239646005,0.503424654278645,0.462264143856708,0.563882062954093,0.553784858520992",-1175.03163532369,"0.0428513990598275,0.216026399659648,0.450402983442893,0.50577926346884,0.395614176219259,0.373152547685897",-1174.8345759359,"0.0703322042197056,0.064556574565269,0.4442306911532,0.50245798827458,0.393183768365119,0.372826705432565"
"rs12203592",-606.607848975372,"5.14826782083034e-17,1,0.809160306331806,0.689655175943136,0.874999999027983,0.904977375832298",-605.149366281469,"0.999999996206514,0.222855143120921,0.710110802413247,0.580752269039612,0.829069082162405,0.893560285056455",-606.607848975372,"5.14826782083034e-17,0.238635634583986,0.809160306331806,0.689655175943136,0.874999999027983,0.904977375832298",-603.982565896576,"0.0103053863256741,1,0.167963763026276,0.28164631128233,0.111175473168235,0.0805499218983062",-603.982565896576,"0.0103053863256741,1,0.167963763026276,0.28164631128233,0.111175473168235,0.0805499218983062",-603.480971989496,"0.478111937866471,0.314144143421819,0.179660528935137,0.295908833729454,0.0673208800156351,0.0885413870551924",-606.607848975372,"5.14826782083034e-17,0.00306896513956771,0.809160306331806,0.689655175943136,0.874999999027983,0.904977375832298",-606.607848975372,"5.14826782083034e-17,0.0304844657737107,0.809160306331806,0.689655175943136,0.874999999027983,0.904977375832298",-603.424556179312,"0.059914702102675,0.130016193108338,0.174534099295073,0.292115246678074,0.11190482970902,0.0750467421223252",-603.899034599386,"0.0527294663005271,0.0527218659961689,0.174450921146085,0.292430726105637,0.113787736907162,0.0794222351080175"
"rs1042602",-877.7647073993,"8.34475237293556e-18,1,0.823943661689725,0.903508772418788,0.817757010081219,0.763537904761285",-877.7647073993,"8.34475237293556e-18,1,0.823943661689725,0.903508772418788,0.817757010081219,0.763537904761285",-877.7647073993,"8.34475237293556e-18,0.0163020604604454,0.823943661689725,0.903508772418788,0.817757010081219,0.763537904761285",-867.303212714816,"0.0459431767532457,1,0.0944619512846657,0.0575100600185075,0.109320027477782,0.129194842308478",-867.220556373526,"0.0672449374868114,0.821296834084986,0.0865528488446867,0.0528066338718286,0.103372050637656,0.127260916696325",-867.303212714816,"0.0459431767532457,1,0.0944619512846657,0.0575100600185075,0.109320027477782,0.129194842308478",-877.7647073993,"8.34475237293556e-18,0.00016792627107037,0.823943661689725,0.903508772418788,0.817757010081219,0.763537904761285",-877.7647073993,"8.34475237293556e-18,0.000542578855042084,0.823943661689725,0.903508772418788,0.817757010081219,0.763537904761285",-867.303194575227,"0.0461108058472388,0.983597639881019,0.0946636948918171,0.0576295333550018,0.109468735146993,0.129225637980912",-867.180003498962,"0.0464925890364465,0.999999987702734,0.0937022893964378,0.057113675892784,0.113088299914604,0.128154301395451"
"rs1393350",-682.737486037359,"9.19047110534481e-17,1,0.849315069294125,0.873015871291061,0.868932041478817,0.87695312695424",-682.737486037359,"0.439891893584652,0.010218719751522,0.849315069294125,0.873015871291061,0.868932041478817,0.87695312695424",-682.735413592681,"0.0284252657616978,0.0245445869862575,0.849315228397662,0.873015356780109,0.865812713858909,0.876953062916353",-679.135950079206,"0.0313531439192502,1,0.0988189263402023,0.0897036560691798,0.0915292772696891,0.07852047905193",-678.158614973776,"0.515978614817902,0.357894174339694,0.0494961543754654,0.0460565138425126,0.0590306575314064,0.0740659450393122",-679.059176311638,"0.0661633548179772,0.760721150027978,0.0961658807719408,0.0871264630198153,0.0872386774756246,0.0793041898314244",-682.737486037359,"1.5108940534574e-07,8.29486235229102e-06,0.849315069294125,0.873015871291061,0.868932041478817,0.87695312695424",-682.737347432609,"0.999990218091886,0.000937147097298235,0.849314959933082,0.873016544810733,0.868931907082869,0.876919717837547",-679.135950079206,"0.0313531439192502,1,0.0988189263402023,0.0897036560691798,0.0915292772696891,0.07852047905193",-679.077185369097,"0.0318250621737069,0.999999986242442,0.0981580464285786,0.0891951461898973,0.0935841043528752,0.077953887419637"
"rs12913832",-1147.64326398334,"0.0250787478559098,1,0.360767026976709,0.545862382025051,0.392429748793244,0.215133786315347",-1147.64326398334,"0.0250787478559098,0.999999998563993,0.360767026976709,0.545862382025051,0.392429748793244,0.215133786315347",-1146.91948368472,"0.180792188401433,0.535443123779157,0.351210598588243,0.535332929992643,0.346801408839239,0.21946735348972",-1152.38946752685,"8.90744419964017e-17,1,0.54850747227784,0.381818179743773,0.530660376706479,0.712062255254702",-1152.12069332135,"0.999999991076525,0.165211363164035,0.507725730105098,0.352104774466313,0.503038456323795,0.707629831945949",-1152.38946752685,"8.90744419964017e-17,0.663862894007202,0.54850747227784,0.381818179743773,0.530660376706479,0.712062255254702",-1146.95379542968,"0.0626336145607118,0.195224668769471,0.39650541947524,0.578293607292972,0.414622859893359,0.213104257120678",-1147.64292754004,"0.0252675960616906,0.9999999897824,0.360102037600655,0.545306567984219,0.397671856093135,0.214626105337476",-1152.38946752685,"8.90744419964017e-17,0.000886923390143498,0.54850747227784,0.381818179743773,0.530660376706479,0.712062255254702",-1152.37980731151,"0.999999738588959,0.00148444261769756,0.548506742442794,0.381811449965533,0.530655001197969,0.711000077804097"
"rs1800407",-515.023167093428,"2.43778029244008e-16,1,0.897350995012795,0.948275862496138,0.910550460140501,0.926829268643792",-514.993406087463,"0.999999995253989,0.142885021248213,0.889537670092988,0.94507686194195,0.905906031682458,0.926302381913141",-515.023167093428,"2.43778029244008e-16,1,0.897350995012795,0.948275862496138,0.910550460140501,0.926829268643792",-511.633380794076,"0.0376012922070848,1,0.0601895705711503,0.0329724481922688,0.0567209124445248,0.0413341048671643",-511.233508208575,"0.0932062346791645,0.658132957663441,0.0492041060038516,0.0270486013572403,0.0495426358271245,0.0396038936712204",-510.881231709375,"0.305174126342301,0.520739296537709,0.0561223526193072,0.0304308199707544,0.0399397522681636,0.0430580471226934",-514.480833613175,"0.36820001140717,0.00622010092863043,0.897350929817058,0.948275393285999,0.90875978813862,0.92644997497699",-515.019635014999,"0.999999878148977,0.0015839676893802,0.897350983940208,0.948277353645189,0.910548707184334,0.926331913019889",-511.633380794076,"0.0376012922070848,1,0.0601895705711503,0.0329724481922688,0.0567209124445248,0.0413341048671643",-511.633380794076,"0.0376012922070848,1,0.0601895705711503,0.0329724481922688,0.0567209124445248,0.0413341048671643"
