"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-305.105338214223,"2.26705995558594e-16,1,0.964743589197668,0.976190475544856,0.961538461477775,0.964664310882962",-305.105338214223,"2.26705995558594e-16,1,0.964743589197668,0.976190475544856,0.961538461477775,0.964664310882962",-305.105338214223,"1.41691247224122e-17,0.0873094250413612,0.964743589197668,0.976190475544856,0.961538461477775,0.964664310882962",-300.782474147471,"0.0278898362224731,1,0.0211453272573944,0.0163018129350061,0.0271077487560497,0.0229819220853474",-299.644101114732,"0.999999997103379,0.310682483238081,0.00621087296964473,0.00482646375660185,0.0121810139138762,0.0191468953787202",-299.34375042504,"0.999999998919884,0.352340183439066,0.0235524254549394,0.0179103106723438,3.49625439205286e-11,0.0281043153233101",-305.105338214223,"2.26705995558594e-16,6.8513267848711e-05,0.964743589197668,0.976190475544856,0.961538461477775,0.964664310882962",-305.105260739562,"0.0114672710259933,0.00495917350851924,0.964743646119376,0.976189397708128,0.961532244614591,0.964587978885295",-299.765951492773,"0.999999996153218,0.00109849444535883,0.0320515062195871,0.0238090297392262,0.0355384888802446,0.0350774293162523",-300.782474147471,"0.0278898362224731,1,0.0211453272573944,0.0163018129350061,0.0271077487560497,0.0229819220853474"
"rs28777",-860.140512880411,"0.0396062919768631,1,0.399922919860172,0.436254218351776,0.523877336385123,0.370985768139618",-859.86229626557,"0.143155653109862,0.553529036792086,0.334848548192309,0.376153760044489,0.480670993808673,0.367951323979614",-857.813429290173,"0.475379604640281,0.467414368108077,0.394633699541181,0.425428055960033,0.378474731364341,0.392074533561044",-869.092430033322,"2.70173505836441e-17,1,0.452380956587046,0.450000002079642,0.353873238701212,0.483870969283563",-869.092430033322,"2.70173505836441e-17,1,0.452380956587046,0.450000002079642,0.353873238701212,0.483870969283563",-869.092430033322,"2.70173505836441e-17,0.106621994826061,0.452380956587046,0.450000002079642,0.353873238701212,0.483870969283563",-860.140512880411,"0.0396062919768631,1,0.399922919860172,0.436254218351776,0.523877336385123,0.370985768139618",-860.140512880411,"0.0396062919768631,1,0.399922919860172,0.436254218351776,0.523877336385123,0.370985768139618",-869.092430033322,"2.70173505836441e-17,1,0.452380956587046,0.450000002079642,0.353873238701212,0.483870969283563",-869.092430033322,"6.08457248592683e-05,0.000212369104836836,0.452380956587046,0.450000002079642,0.353873238701212,0.483870969283563"
"rs16891982",-1302.28644186682,"0.0600173782985452,1,0.258939379879765,0.28838893491829,0.351510816030732,0.225279343648745",-1302.28644186682,"0.0600173782985452,0.999999998035139,0.258939379879765,0.28838893491829,0.351510816030732,0.225279343648745",-1302.28644186682,"0.0600173782985452,1,0.258939379879765,0.28838893491829,0.351510816030732,0.225279343648745",-1334.64098982715,"3.778849951917e-17,1,0.525477702575875,0.552631568356745,0.466457027688846,0.570143887103481",-1334.64098982715,"0.423250795207247,0.0190387475977046,0.525477702575875,0.552631568356745,0.466457027688846,0.570143887103481",-1334.64098982715,"3.778849951917e-17,1,0.525477702575875,0.552631568356745,0.466457027688846,0.570143887103481",-1302.08220642913,"0.0752114847064793,0.506298012779271,0.286583216495831,0.313400679217064,0.371368069647199,0.225838291492789",-1302.28644186682,"0.0600173782985452,1,0.258939379879765,0.28838893491829,0.351510816030732,0.225279343648745",-1334.64098982715,"3.778849951917e-17,1,0.525477702575875,0.552631568356745,0.466457027688846,0.570143887103481",-1334.64098982715,"0.00133898173963131,0.000243643108367996,0.525477702575875,0.552631568356745,0.466457027688846,0.570143887103481"
"rs12821256",-230.119616515073,"2.84140857017413e-16,1,0.950450450352117,0.944444444664512,0.953674121282128,0.970588235359282",-230.119616515073,"0.0735639441787114,0.0221834011869904,0.950450450352117,0.944444444664512,0.953674121282128,0.970588235359282",-230.119616515073,"2.84140857017413e-16,1,0.950450450352117,0.944444444664512,0.953674121282128,0.970588235359282",-229.923610866005,"0.0141031657812703,1,0.0407690585099466,0.047135092247227,0.0389519635627668,0.0237984679511944",-229.844790676046,"0.0639323548616061,0.538067448745083,0.0351650054215716,0.0412296113239343,0.0352424976105526,0.022927501456561",-229.898285367746,"0.332901987322038,0.380411588085141,0.042924470128817,0.0489046775652409,0.0281520532774097,0.0261408824838654",-228.763490435276,"0.999999999188726,0.00385098088935031,0.950450852954875,0.94444463569433,0.951107343262055,0.970112434942928",-230.119616515073,"2.84140857017413e-16,5.25445761990575e-05,0.950450450352117,0.944444444664512,0.953674121282128,0.970588235359282",-229.923610866005,"0.0141031657812703,1,0.0407690585099466,0.047135092247227,0.0389519635627668,0.0237984679511944",-229.623958119172,"0.999999997030061,0.00488430132019893,0.0495480966799112,0.0554672470235375,0.0456122012142468,0.0229930646398489"
"rs4959270",-1183.35925932638,"4.40240302155136e-17,1,0.513698626710309,0.462264125384633,0.541769042623046,0.537848607825357",-1183.33198428724,"0.999999981729266,0.132339920182806,0.499937748006629,0.452035371224182,0.532321367747941,0.536774048204351",-1183.35925932638,"4.40240302155136e-17,0.0988008665931937,0.513698626710309,0.462264125384633,0.541769042623046,0.537848607825357",-1179.83428687214,"0.0207828207746213,1,0.407557801561546,0.477221904161704,0.395086222445632,0.383261978166273",-1179.83428687214,"0.0207828207746213,1,0.407557801561546,0.477221904161704,0.395086222445632,0.383261978166273",-1179.83428687214,"0.0207828207746213,1,0.407557801561546,0.477221904161704,0.395086222445632,0.383261978166273",-1183.35925932638,"4.40240302155136e-17,0.00942313751836129,0.513698626710309,0.462264125384633,0.541769042623046,0.537848607825357",-1183.35925932638,"4.40240302155136e-17,1,0.513698626710309,0.462264125384633,0.541769042623046,0.537848607825357",-1179.67542882539,"0.0333938402426378,0.324743450033126,0.427748168247754,0.495184101564813,0.407406556456284,0.383171144262587",-1179.79793875157,"0.0366948029415292,0.151716379313483,0.414941294127197,0.485029345958816,0.404324741633831,0.381195188810616"
"rs12203592",-601.512178114995,"1.35734388022263e-16,1,0.824427480737229,0.69827587128507,0.865168537679552,0.916289590032472",-601.204228592547,"0.999999998426927,0.180746358181329,0.786643028370087,0.653247254212067,0.84515591870025,0.91331906430719",-601.512178114995,"1.35734388022263e-16,1,0.824427480737229,0.69827587128507,0.865168537679552,0.916289590032472",-600.559310878617,"0.0167605762178164,1,0.141719243074685,0.256321954390288,0.111313008327189,0.0661803583040685",-600.559310878617,"0.0167605762178164,1,0.141719243074685,0.256321954390288,0.111313008327189,0.0661803583040685",-599.073010866953,"0.668518897729084,0.346045811660359,0.149970855190833,0.266428564918005,0.0440005456591961,0.0738468894105374",-601.512178114995,"1.35734388022263e-16,0.000545770467389842,0.824427480737229,0.69827587128507,0.865168537679552,0.916289590032472",-601.429422635797,"0.99999999041445,0.00278251000903622,0.824428024324493,0.698193665855305,0.865025883345921,0.912173442976721",-600.430152889963,"0.0290750143459943,0.31422968088167,0.148981244173662,0.267453185662029,0.114419767992219,0.0653053879203022",-600.559310878617,"0.0167605762178164,1,0.141719243074685,0.256321954390288,0.111313008327189,0.0661803583040685"
"rs1042602",-891.056056077194,"1.75376213486374e-17,1,0.820422537702181,0.815789462266025,0.827102803171484,0.75451263190451",-891.056056077194,"0.265259091420751,0.0177594435781628,0.820422537702181,0.815789462266025,0.827102803171484,0.75451263190451",-891.056056077194,"3.83366443775777e-19,0.0466511987292364,0.820422537702181,0.815789462266025,0.827102803171484,0.75451263190451",-873.473702456334,"0.0591864239768332,1,0.079211279722762,0.0983739297620321,0.0869842440971055,0.110593831033777",-873.073796835062,"0.125925360480485,0.693533144566499,0.0621150120191702,0.0783054215904197,0.0742713128279426,0.106904920471051",-873.452043271931,"0.0702623026004106,0.935379734468894,0.0777887665802178,0.0966888472489882,0.0851590384623682,0.110679932899246",-891.056056077194,"6.1515101744146e-06,2.69797475328825e-05,0.820422537702181,0.815789462266025,0.827102803171484,0.75451263190451",-891.056056077194,"5.66972062389997e-05,0.000198554929384723,0.820422537702181,0.815789462266025,0.827102803171484,0.75451263190451",-873.473702456334,"0.0591864239768332,0.999999991615649,0.079211279722762,0.0983739297620321,0.0869842440971055,0.110593831033777",-873.377877532115,"0.0596611002220329,0.999999942210671,0.0786394697166101,0.0978040217524636,0.0912490366749417,0.109784760537141"
"rs1393350",-703.726955830421,"3.11880932999709e-17,1,0.859589043628276,0.857142860953656,0.860436894194684,0.867187497718965",-703.726955830421,"0.188766367585044,0.0023666587176688,0.859589043628276,0.857142860953656,0.860436894194684,0.867187497718965",-703.726955830421,"3.11880932999709e-17,0.0740205943484319,0.859589043628276,0.857142860953656,0.860436894194684,0.867187497718965",-698.263914179272,"0.0376512462493234,1,0.0837003528785187,0.0941235990369044,0.0904267646296761,0.0772601446905024",-696.780090802437,"0.999999988630646,0.315206091679804,0.0278067736741495,0.03239947980304,0.0454669895138081,0.0728927478752011",-698.263785016725,"0.0389035979466884,0.986794353539528,0.0835509068423567,0.0939525728088878,0.0902377321424109,0.0773029691281575",-703.726955830421,"3.11880932999709e-17,0.191950030767139,0.859589043628276,0.857142860953656,0.860436894194684,0.867187497718965",-703.726955830421,"3.11880932999709e-17,0.00253331553848082,0.859589043628276,0.857142860953656,0.860436894194684,0.867187497718965",-698.263914179272,"0.0376512462493234,1,0.0837003528785187,0.0941235990369044,0.0904267646296761,0.0772601446905024",-698.246459872896,"0.0379634746398702,0.999999953998598,0.0833193017061923,0.0937650851964041,0.0931534096233948,0.0768843828311152"
"rs12913832",-1148.63483696888,"0.0207539530212849,1,0.348012246544975,0.55854552593495,0.403303191770463,0.230276086060804",-1148.63483696888,"0.0207539530212849,1,0.348012246544975,0.55854552593495,0.403303191770463,0.230276086060804",-1147.77937168891,"0.188302653182531,0.509567122146518,0.337846421931814,0.547612067001415,0.353286094883652,0.233105704753599",-1151.88484917755,"2.22391075303987e-17,1,0.578358215016865,0.381818188229726,0.533018863387767,0.708171203397617",-1151.39975607243,"0.999999999194963,0.180074250450938,0.519491990332605,0.338465854509944,0.493037908663113,0.700387197915013",-1151.88484917755,"2.22391075303987e-17,0.0892629471869666,0.578358215016865,0.381818188229726,0.533018863387767,0.708171203397617",-1147.48265551757,"0.123349587375509,0.0981866806699979,0.39364683608089,0.599051916980925,0.433193079979257,0.228918462306535",-1148.63483696888,"0.0207539530212849,0.999999999822509,0.348012246544975,0.55854552593495,0.403303191770463,0.230276086060804",-1151.88484917755,"2.22391075303987e-17,1,0.578358215016865,0.381818188229726,0.533018863387767,0.708171203397617",-1151.85602597337,"0.999999987304291,0.00177847722326419,0.578357448640817,0.381796302736612,0.533001260530563,0.705721516964559"
"rs1800407",-547.443798704574,"2.84702546506376e-18,1,0.867549670918479,0.939655173759642,0.904816513546409,0.926829267179614",-547.364990988447,"0.999999995960945,0.160003468153701,0.850418184387814,0.933108594253465,0.896321380792149,0.925643585744998",-547.443798704574,"2.84702546506376e-18,0.0931108381305279,0.867549670918479,0.939655173759642,0.904816513546409,0.926829267179614",-545.774138386136,"0.0254734488157208,1,0.0938220909420721,0.0449909773064429,0.0706436444245908,0.0501481070465521",-545.617624916444,"0.0570758594919784,0.681610463338547,0.0841588884395164,0.0404591015365413,0.0656672266059098,0.0491283194347664",-545.063747766906,"0.346198955957258,0.461171675434221,0.0899161659064991,0.0427079387290258,0.0475218968405954,0.0522118417254212",-547.384484245567,"0.112574970049204,0.00638067199339951,0.86754946759542,0.939654891788242,0.904172171322546,0.926714443283077",-547.326931300439,"0.999999946221146,0.00275835113126351,0.86754967772385,0.93965538042057,0.904744097708949,0.923000937968211",-545.773991439726,"0.0258069019878175,0.94700046993984,0.0941585511921288,0.0451481216650354,0.0708058443761185,0.0501560446939424",-545.774138386136,"0.0254734488157208,1,0.0938220909420721,0.0449909773064429,0.0706436444245908,0.0501481070465521"
