"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-264.406265584759,"9.50161782524151e-16,1,0.96153846072208,0.976190474479472,0.969854469605812,0.973498232561105",-264.406265584759,"2.37540445631038e-16,0.0971079575969562,0.96153846072208,0.976190474479472,0.969854469605812,0.973498232561105",-263.809556223035,"0.572110741750095,0.00133195545758096,0.933815444820546,0.976190177383832,0.969854522701149,0.973498078500327",-264.376037121962,"0.999999919111735,0.0903529020175648,0.961521062001583,0.976188792885892,0.969714208781824,0.970463494354074",-263.843598907323,"0.999999970127351,0.127407627516094,0.901874993442431,0.975583567705083,0.969523374154282,0.971753253818281",-263.437803434113,"0.0309029396941138,1,0.024281702877263,0.015595003653349,0.0203414744070418,0.0163500789090668",-263.437803434113,"0.0309029396941138,1,0.024281702877263,0.015595003653349,0.0203414744070418,0.0163500789090668",-263.437803434113,"0.0309029396941138,1,0.024281702877263,0.015595003653349,0.0203414744070418,0.0163500789090668",-263.437803434113,"0.0309029396941138,1,0.024281702877263,0.015595003653349,0.0203414744070418,0.0163500789090668",-263.437803434113,"0.0309029396941138,1,0.024281702877263,0.015595003653349,0.0203414744070418,0.0163500789090668",-264.406265584759,"9.50161782524151e-16,0.0947196488217771,0.96153846072208,0.976190474479472,0.969854469605812,0.973498232561105",-264.397859407855,"0.999999962634387,0.0490301384721873,0.961443611786452,0.97605271093666,0.969832519620712,0.973453667490221",-264.406265584759,"0.0901909824918064,0.00140531511363233,0.96153846072208,0.976190474479472,0.969854469605812,0.973498232561105",-264.406265584759,"9.50161782524151e-16,0.0251907150330194,0.96153846072208,0.976190474479472,0.969854469605812,0.973498232561105",-260.411799313886,"0.888273218584019,0.052185769177658,0.00202308983395629,0.0204263748018827,0.0274539147267438,0.000643322960743533",-263.056609707216,"0.417371235159427,0.204787537901956,0.0167549466975264,0.0110037887163285,0.0188440305218329,0.013734079635348",-263.007788659133,"0.217150377465932,0.245848154283066,0.0162952710540236,0.00747358702013519,0.0197547721217599,0.022207026110162",-262.268989324225,"0.200659044993567,0.18874062283626,0.0160994522457607,0.00842088669991427,0.0157231424105241,0.0178242726008079"
"rs28777",-863.223037620266,"0.0400008315077046,1,0.425985165183675,0.395417679633754,0.507126352871163,0.369579987819265",-862.081502654543,"0.0660840825384841,0.616564972483969,0.455517415901632,0.365294967021042,0.480379118297135,0.432069176533275",-862.076165828176,"0.200934630163226,0.283229399957382,0.428039678724229,0.374614812504413,0.515636169040535,0.398955462497736",-863.223037620266,"0.0400008315077046,0.999999997266667,0.425985165183675,0.395417679633754,0.507126352871163,0.369579987819265",-861.171262988991,"0.442241957476189,0.243062195352422,0.244961303371264,0.463246104591095,0.588071566014564,0.406827809269898",-872.413307742634,"8.75605194770201e-18,1,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"8.75605194770201e-18,0.00813112088377652,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"8.75605194770201e-18,0.00640503979226998,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"0.358404484239516,0.012483405837667,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"8.75605194770201e-18,0.0928854014574173,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-863.147281141035,"0.0416615701171218,0.999999989970514,0.4201390766806,0.39988825478848,0.508603087623205,0.363869521832184",-863.223037620266,"0.0400008315077046,1,0.425985165183675,0.395417679633754,0.507126352871163,0.369579987819265",-860.901550671514,"0.168646646155954,0.311927204360539,0.339930517471594,0.289226376130114,0.495694704217231,0.439968373037016",-863.223037620266,"0.0400008315077046,1,0.425985165183675,0.395417679633754,0.507126352871163,0.369579987819265",-872.413307742634,"8.75605194770201e-18,0.00868458074640294,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"0.09843738940633,0.00242849069980793,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"0.0832157367117576,0.00416614488627846,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287",-872.413307742634,"5.47253246731376e-19,0.0161063589561398,0.424603175541992,0.490000002684147,0.367957745662027,0.483870967516287"
"rs16891982",-1299.50003887893,"0.0604049204289354,1,0.275433979662489,0.257607402986055,0.352381732742214,0.217620517350202",-1298.90721330969,"0.0769667222419798,0.756502588539645,0.308042059870972,0.2431281841702,0.339186508162514,0.272062060483589",-1299.01354493504,"0.118870655722491,0.499278349361182,0.291214046504751,0.262529500595095,0.356740968891491,0.231004257176382",-1299.50003887893,"0.0604049204289354,1,0.275433979662489,0.257607402986055,0.352381732742214,0.217620517350202",-1299.24196562089,"0.0764160523899411,0.827044004979144,0.295425827806704,0.290313785929559,0.356126872410735,0.210751782654988",-1332.13043234531,"2.40796570384349e-17,1,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"2.40796570384349e-17,0.0355956659364464,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"3.00995712980436e-18,0.00888725243402828,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"2.40796570384349e-17,1,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"0.452169129041723,0.00613884411258213,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1299.50003887893,"0.0604049204289354,1,0.275433979662489,0.257607402986055,0.352381732742214,0.217620517350202",-1299.50003887893,"0.0604049204289354,1,0.275433979662489,0.257607402986055,0.352381732742214,0.217620517350202",-1299.38099332332,"0.0733545802964677,0.773956221852773,0.262369263665289,0.243740585721643,0.349729953592489,0.23166414261665",-1299.50003887893,"0.0604049204289354,1,0.275433979662489,0.257607402986055,0.352381732742214,0.217620517350202",-1332.13043234531,"2.40796570384349e-17,0.0290129119030031,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"0.188114813407333,0.0022445968226843,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"0.0353559834195444,0.00453365281945785,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593",-1332.13043234531,"2.40796570384349e-17,0.00962002359453436,0.503184707141227,0.587719297560276,0.464360585051169,0.579136691117593"
"rs12821256",-209.482464813233,"9.3632715336066e-17,1,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-209.482464813233,"9.3632715336066e-17,0.0483045166075528,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-209.482464813233,"9.3632715336066e-17,1,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-209.482464813233,"0.0709922217997598,0.00104845694679516,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-209.482464813233,"0.0682429710409774,0.00593182803720476,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-207.722416627646,"0.0439456678401499,1,0.0166167512793222,0.0318949721595903,0.0269238987007418,0.0106038373422636",-207.411475165703,"0.0802000741092254,0.529984601379163,0.0201193270412777,0.0275349333625956,0.0240887961131652,0.0159545764839834",-207.367392454566,"0.276911529442879,0.259045946980121,0.0153503647452309,0.0253866368108501,0.0276916391432563,0.0121587232501172",-207.722416627646,"0.0439456678401499,1,0.0166167512793222,0.0318949721595903,0.0269238987007418,0.0106038373422636",-206.723356168047,"0.398107962672407,0.306935240597611,0.00482953724941613,0.0369449947533381,0.0321782007565325,0.00863671019609498",-209.37679850869,"0.410191655570225,0.000268236797019218,0.947686243874513,0.944225741555125,0.951629496653282,0.965782654744951",-209.482068840923,"0.999994793225427,0.0338092856999159,0.968466920971343,0.944431646610757,0.952075852798633,0.978605600201889",-209.482464813233,"0.000171528374919539,0.00459452177827359,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-209.482464813233,"9.3632715336066e-17,0.000559945524977566,0.968468468820757,0.944444444958192,0.952076676762789,0.978609625851714",-207.69380321577,"0.0463714946003104,0.999999985798669,0.0160361406925048,0.0321746373048907,0.0268811130807936,0.0101872703270774",-207.722416627646,"0.0439456678401499,1,0.0166167512793222,0.0318949721595903,0.0269238987007418,0.0106038373422636",-207.582113468345,"0.303813249957412,0.221340354829481,0.012089647517722,0.0153724166705,0.0305207876316716,0.0182216766451243",-207.722416627646,"0.0439456678401499,1,0.0166167512793222,0.0318949721595903,0.0269238987007418,0.0106038373422636"
"rs4959270",-1177.22209913458,"2.79029904010933e-17,1,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.22209913458,"3.79248457486534e-18,0.0329547065269053,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.22209913458,"2.79029904010933e-17,0.0569090028558412,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.22209913458,"0.140784600841398,0.0102116524226041,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.04701118122,"0.999999998227942,0.0727867927785573,0.466815151446703,0.424428633610745,0.570008250728702,0.537458899910169",-1176.47559346999,"0.0098772228284124,1,0.445368059989408,0.547270005085249,0.400901919081286,0.424423047127193",-1175.80181599835,"0.205348310066998,0.000102946058633511,0.480866629200438,0.524851383444905,0.396458871980674,0.46040906275399",-1176.33377525525,"0.0408006535358377,0.323753206805209,0.445680069918775,0.543149343394594,0.400720669288151,0.428668067251801",-1176.39514000598,"0.0280262548794783,0.409726687267766,0.458725975411544,0.562032838163282,0.403128492324168,0.409215973367542",-1176.47559346999,"0.0098772228284124,1,0.445368059989408,0.547270005085249,0.400901919081286,0.424423047127193",-1177.22209913458,"2.79029904010933e-17,0.0275238904533007,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.22209913458,"2.79029904010933e-17,1,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1177.22141361555,"0.999999209336636,0.0445936857112469,0.516829251555739,0.422732623939072,0.570018341502668,0.537849080275597",-1177.22209913458,"2.79029904010933e-17,0.023463834332715,0.517123291083907,0.424528304605514,0.57002457281682,0.537848610690106",-1176.47559346999,"0.0098772228284124,1,0.445368059989408,0.547270005085249,0.400901919081286,0.424423047127193",-1176.47559346999,"0.0098772228284124,1,0.445368059989408,0.547270005085249,0.400901919081286,0.424423047127193",-1176.47559346999,"0.0098772228284124,1,0.445368059989408,0.547270005085249,0.400901919081286,0.424423047127193",-1176.47541255963,"0.0101433697328226,0.948139818699976,0.445971000060533,0.54703644842619,0.400725144772934,0.424495265170308"
"rs12203592",-593.011713981591,"1.69722406206713e-18,1,0.805343513542606,0.715517241366495,0.880617976464357,0.909502261555854",-593.011713981591,"1.69722406206713e-18,1,0.805343513542606,0.715517241366495,0.880617976464357,0.909502261555854",-592.269652816951,"0.275474383803503,0.0924335715948868,0.756749137032776,0.669628088896148,0.879115701383754,0.908756809532815",-593.010603761118,"0.99999909494776,0.0625461238344573,0.805343198232651,0.715516985747272,0.880606730208692,0.908686032755897",-592.913729136555,"0.999999988095404,0.0692828721135204,0.777933512488632,0.715457553373203,0.880613467679785,0.909422128357396",-592.42730199176,"0.0133812977869121,1,0.164855287778377,0.249328833882996,0.102308652591057,0.0752170600704571",-588.237248127866,"0.310101872390679,0.0417471113459686,0.191345116820699,0.217268174777194,0.0731386757457077,0.0897094788086447",-592.378103962686,"0.0222555853163977,0.591660046007131,0.165771115341118,0.248969755259322,0.101996786277314,0.0754386647587492",-591.96578203082,"0.0581121162128229,0.386986613826117,0.169120531711901,0.262703861789957,0.0980603361059177,0.061773470787795",-592.332083360261,"0.0145944851220698,0.999999989400195,0.168399576152596,0.25377679767926,0.100834684528229,0.0739270532675291",-592.771573403957,"0.305590231390888,0.00832393021226668,0.741593265313141,0.71451616942592,0.87980709896572,0.876393558461021",-592.640802356684,"0.999999993383623,0.099155681930918,0.772211983724324,0.668820988769189,0.872295080629612,0.901334350471646",-591.220071958396,"0.999999999101798,0.0971739729802205,0.763585766181444,0.595659514167868,0.876115957017386,0.909327155568271",-591.599392245432,"0.381119415836215,0.00227449293212897,0.495125714433439,0.410616387820245,0.880617567256863,0.909502134138156",-592.42730199176,"0.0133812977869121,1,0.164855287778377,0.249328833882996,0.102308652591057,0.0752170600704571",-592.400561578522,"0.0171525792608042,0.769533627575102,0.164416826259549,0.248884543233762,0.101663487469889,0.0744121885870105",-592.42730199176,"0.0133812977869121,1,0.164855287778377,0.249328833882996,0.102308652591057,0.0752170600704571",-592.415356055056,"0.0210321081577319,0.49791143214084,0.169413883185309,0.244735857869009,0.10086185204873,0.0760713589919426"
"rs1042602",-849.120500022099,"4.00652877424331e-17,1,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.120500022099,"4.00652877424331e-17,0.00719576882472356,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.120500022099,"4.00652877424331e-17,0.0164930846114607,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.120500022099,"0.823010287291607,0.0109128931528115,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.120500022099,"0.17387446033584,0.00574783250594947,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-836.880322464655,"0.0509887618054538,1,0.0837786434486005,0.0697339144988736,0.0946155802925887,0.107183748747695",-836.221557509561,"0.0716671247001696,0.714985989600955,0.0931153957854955,0.0622558649592158,0.0860987329569533,0.135363429623746",-833.493412014056,"0.425720804963429,0.229352351440093,0.0644635129910592,0.0453482518183022,0.0978313789248579,0.127413854414254",-836.880322464655,"0.0509887618054538,0.999999999785972,0.0837786434486005,0.0697339144988736,0.0946155802925887,0.107183748747695",-836.483748370658,"0.107990694613304,0.573381407812607,0.0750212237581799,0.0815953769397398,0.103033357128566,0.101274432195929",-849.120500022099,"2.62273241121618e-18,0.0140074375791695,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.117461497655,"0.9999998299057,0.0379757209514163,0.830954334160729,0.877119874098547,0.830598602471709,0.785135260933788",-849.120500022099,"0.313487608400151,0.00991751436868035,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-849.120500022099,"4.00652877424331e-17,1,0.830985918829762,0.877192977584891,0.830607476053719,0.785198561186026",-836.8383383964,"0.0531101997734871,0.999999989347244,0.0812632192354689,0.0711811639131252,0.0952816867262275,0.103915642540802",-836.880322464655,"0.0509887618054538,1,0.0837786434486005,0.0697339144988736,0.0946155802925887,0.107183748747695",-835.787366188129,"0.198888773079048,0.325786030470762,0.0534709400933179,0.0364907293487763,0.0888377772249934,0.150399988050139",-836.880322464655,"0.0509887618054538,1,0.0837786434486005,0.0697339144988736,0.0946155802925887,0.107183748747695"
"rs1393350",-671.529589579568,"4.79246513027614e-17,1,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"4.79246513027614e-17,0.0209961834686087,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"4.79246513027614e-17,0.0233523360455643,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"4.79246513027614e-17,1,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"0.237049451963007,0.00563622898462287,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-668.115345634093,"0.0307713959317397,1,0.0876965340933189,0.072747186561448,0.0903976940145692,0.0845417126997552",-667.676046887736,"0.0521818880190451,0.594897170143954,0.0958914935053468,0.0659416644506646,0.0837838810541163,0.103947452291372",-663.336924688666,"0.701477183995817,0.153640588223562,0.0347680253117519,0.0313412866477457,0.0980156823636306,0.103479093084193",-668.115345634093,"0.0307713959317397,0.999999992675406,0.0876965340933189,0.072747186561448,0.0903976940145692,0.0845417126997552",-667.706513448727,"0.188880313475278,0.326062145737309,0.0580096805686426,0.0845156193955375,0.105177762367572,0.0849950454348164",-671.529589579568,"4.79246513027614e-17,0.00418460509465123,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"0.154775252714245,0.00194043385605144,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"4.79246513027614e-17,1,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-671.529589579568,"4.79246513027614e-17,0.0139610954008321,0.866438353590849,0.896825397605156,0.87135922191367,0.869140627575961",-668.025781536865,"0.0324759690951532,0.999999984406992,0.0856406059505153,0.0732813369040425,0.0902868047832839,0.0824655600395884",-668.115345634093,"0.0307713959317397,1,0.0876965340933189,0.072747186561448,0.0903976940145692,0.0845417126997552",-664.627318221176,"0.99999999550597,0.144069336725529,0.0463484547555486,0.0159286897953876,0.0957169803047119,0.124909626088649",-668.115345634093,"0.0307713959317397,1,0.0876965340933189,0.072747186561448,0.0903976940145692,0.0845417126997552"
"rs12913832",-1152.26768915031,"0.0225112872592128,1,0.383976503324881,0.543835740710678,0.386580929511104,0.23035222574638",-1149.93815540078,"0.144517966316859,0.1405259119197,0.45088381128405,0.531543459357814,0.376367830286916,0.296345806539389",-1152.26768915031,"0.0225112872592128,1,0.383976503324881,0.543835740710678,0.386580929511104,0.23035222574638",-1152.26768915031,"0.0225112872592128,1,0.383976503324881,0.543835740710678,0.386580929511104,0.23035222574638",-1152.1015064416,"0.0231355988793569,0.999999989751846,0.398438841168766,0.557271718913237,0.384699708888636,0.228604493336105",-1156.10472962119,"7.90116914985972e-18,1,0.533582090509784,0.390909100258779,0.544811320989603,0.702334631621505",-1156.10472962119,"7.90116914985972e-18,0.0141174825593889,0.533582090509784,0.390909100258779,0.544811320989603,0.702334631621505",-1155.60590160556,"0.21514393045059,0.0830759087868275,0.480655968673652,0.359251933476083,0.543237001443816,0.701514065853418",-1156.07634234182,"0.99999988269948,0.0753789132265459,0.533570492778901,0.390909360730818,0.544595859852334,0.694300542187561",-1156.08354960945,"0.999999993730126,0.0474910277851921,0.525567021520289,0.390907503551321,0.544811305699564,0.702330549543583",-1152.26768915031,"0.0225112872592128,1,0.383976503324881,0.543835740710678,0.386580929511104,0.23035222574638",-1152.05881058595,"0.0367972265265877,0.605453892679095,0.37901706223513,0.541856927266255,0.383831245624981,0.225449299384063",-1152.09494873754,"0.0359746523675651,0.589057028190274,0.369945155878783,0.526702711263563,0.383768671334379,0.241700951044952",-1152.26768915031,"0.0225112872592128,1,0.383976503324881,0.543835740710678,0.386580929511104,0.23035222574638",-1156.10472962119,"7.90116914985972e-18,0.0497872488531289,0.533582090509784,0.390909100258779,0.544811320989603,0.702334631621505",-1156.10472962119,"0.0574257315749988,0.00423140278375496,0.533582090509784,0.390909100258779,0.544811320989603,0.702334631621505",-1155.72203236123,"0.999999990231782,0.0741628998581326,0.518662908853806,0.352282853802957,0.543371225135513,0.70231389663194",-1155.08184730411,"0.346110653113917,0.00185656319168021,0.242334264459195,0.170183399532706,0.544811418427896,0.702334888448334"
"rs1800407",-520.02064217964,"1.1215325861419e-17,1,0.88741721933206,0.922413792676286,0.905963303535501,0.94105691094553",-520.02064217964,"1.1215325861419e-17,0.1112991341045,0.88741721933206,0.922413792676286,0.905963303535501,0.94105691094553",-520.02064217964,"8.76197332923363e-20,0.0466022654152805,0.88741721933206,0.922413792676286,0.905963303535501,0.94105691094553",-520.0203022389,"0.999997779850462,0.0574305184806212,0.887417161875861,0.922413061888319,0.90596061385222,0.940775068757171",-520.020642179637,"0.376775921645401,0.00997731785125412,0.88741721933206,0.922413792676286,0.905963303535501,0.94105691094553",-516.330329349106,"0.0389730645082355,1,0.0649880829460228,0.0491576077727633,0.0586860387396411,0.0323141202553329",-514.457227035907,"0.14552611466336,0.269995658914169,0.0877476562350929,0.0409464230412914,0.0509597065677196,0.0561482818804304",-515.822923016665,"0.111485602542199,0.397230919729283,0.0664772771469767,0.0470204888437465,0.0584168672532924,0.0337856137295877",-516.328339153478,"0.0412306496767359,0.932888431587938,0.0656570432987455,0.0499485543254232,0.0586787097535907,0.031869568138344",-515.275584154031,"0.32628850506342,0.285186719304347,0.03006839608804,0.0611909519116763,0.0748276797529924,0.0334560947751958",-519.648704798162,"0.434046203873241,0.000373495064690046,0.816884495935504,0.922413992733811,0.905492399831484,0.904145353915661",-519.872336561512,"0.999999989489128,0.0844782024847369,0.877774759260974,0.914724748213979,0.903195164462533,0.938665848192259",-519.837717984947,"0.999999998689041,0.074498326479356,0.881105540688089,0.910300920714607,0.905456570998917,0.941051074088883",-517.785007937555,"0.545820546949917,0.00254919457029685,0.42478434458767,0.631504557097658,0.905963667928218,0.94105679226649",-516.330329349106,"0.0389730645082355,1,0.0649880829460228,0.0491576077727633,0.0586860387396411,0.0323141202553329",-516.330329349106,"0.0389730645082355,1,0.0649880829460228,0.0491576077727633,0.0586860387396411,0.0323141202553329",-516.249381035609,"0.0563630081849898,0.636362139111549,0.0604466700475039,0.0446712400156984,0.0581326625862198,0.0358005271432193",-516.330329349106,"0.0389730645082355,1,0.0649880829460228,0.0491576077727633,0.0586860387396411,0.0323141202553329"
