"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-301.960245590229,"5.15093513050111e-16,1,0.958333335733033,0.960317458001246,0.965696465392888,0.966431094936516",-301.960245590229,"5.15093513050111e-16,0.00838889793839873,0.958333335733033,0.960317458001246,0.965696465392888,0.966431094936516",-301.960245590229,"5.15093513050111e-16,0.0199438375620251,0.958333335733033,0.960317458001246,0.965696465392888,0.966431094936516",-297.697460006457,"0.0299195600418639,1,0.0246526735623611,0.0265378953810785,0.0234936108744662,0.0211092032069624",-296.602673285141,"0.999999998788135,0.30790021769048,0.00784091153046333,0.00858570299769426,0.0112055628571412,0.0186106905141556",-296.538853906539,"0.999999999720432,0.360675088863079,0.0270680804741049,0.0287422615549327,7.73111805598652e-12,0.0257404503949165",-301.960245590229,"5.15093513050111e-16,0.0604513992788342,0.958333335733033,0.960317458001246,0.965696465392888,0.966431094936516",-301.810430261119,"0.999999966235094,0.00346293111285795,0.958332668397788,0.960261884990595,0.965596777541708,0.963221416435343",-294.864942533619,"0.999999994458804,0.0014339208090205,0.0384618853965089,0.0396824658761025,0.0301385037215084,0.0331704153727027",-297.697460006457,"0.0299195600418639,1,0.0246526735623611,0.0265378953810785,0.0234936108744662,0.0211092032069624"
"rs28777",-866.226554329652,"0.0402839266810214,1,0.420939283781575,0.384925483632923,0.494746282402501,0.376255941096669",-866.226554329652,"0.0402839266810214,0.999999992763086,0.420939283781575,0.384925483632923,0.494746282402501,0.376255941096669",-865.107141427624,"0.399478023300482,0.486873607606368,0.41737930072867,0.376052040263605,0.382747507665622,0.397758715158906",-875.49498358294,"9.98113494617914e-18,1,0.428571423629443,0.499999993968031,0.378521127929884,0.473118282905018",-875.49498358294,"9.98113494617914e-18,1,0.428571423629443,0.499999993968031,0.378521127929884,0.473118282905018",-875.49498358294,"9.98113494617914e-18,0.0251438694665234,0.428571423629443,0.499999993968031,0.378521127929884,0.473118282905018",-866.226554329652,"0.0402839266810214,1,0.420939283781575,0.384925483632923,0.494746282402501,0.376255941096669",-866.226554329652,"0.0402839266810214,1,0.420939283781575,0.384925483632923,0.494746282402501,0.376255941096669",-875.49498358294,"9.98113494617914e-18,0.000219643765523637,0.428571423629443,0.499999993968031,0.378521127929884,0.473118282905018",-875.49498358294,"9.98113494617914e-18,1,0.428571423629443,0.499999993968031,0.378521127929884,0.473118282905018"
"rs16891982",-1298.75010684485,"0.0578768849288786,1,0.275912900397164,0.29372151095395,0.36381044695562,0.210539089138824",-1298.75010684485,"0.0578768849288786,0.999999997640185,0.275912900397164,0.29372151095395,0.36381044695562,0.210539089138824",-1298.75010684485,"0.0578768849288786,0.999999995313478,0.275912900397164,0.29372151095395,0.36381044695562,0.210539089138824",-1328.60068470909,"5.43329010187206e-17,1,0.512738857979011,0.552631582566585,0.460167715620341,0.598920859738783",-1328.60068470909,"0.0164305753481733,0.00479729775884242,0.512738857979011,0.552631582566585,0.460167715620341,0.598920859738783",-1328.60068470909,"5.43329010187206e-17,0.0264160270924503,0.512738857979011,0.552631582566585,0.460167715620341,0.598920859738783",-1297.76379347549,"0.0978807049110519,0.300972557282848,0.330289962945189,0.341731480511561,0.401167370428734,0.210177166891111",-1298.50978974461,"0.0935904210357413,0.179586418347172,0.288812229882853,0.306792806083324,0.385915254433307,0.20529534731989",-1328.60068470909,"3.39580631367004e-18,2.41026247726942e-05,0.512738857979011,0.552631582566585,0.460167715620341,0.598920859738783",-1328.60068470909,"5.43329010187206e-17,1,0.512738857979011,0.552631582566585,0.460167715620341,0.598920859738783"
"rs12821256",-222.140590125784,"3.35202921011826e-16,1,0.954954955700584,0.944444444338023,0.950479233687729,0.978609625911114",-222.140590125784,"3.35202921011826e-16,1,0.954954955700584,0.944444444338023,0.950479233687729,0.978609625911114",-222.140590125784,"3.35202921011826e-16,1,0.954954955700584,0.944444444338023,0.950479233687729,0.978609625911114",-222.078808596815,"0.00801266975208718,1,0.0403346992287643,0.0506817833233296,0.0449509332449179,0.0189740044092279",-222.078808596815,"0.00801266975208718,1,0.0403346992287643,0.0506817833233296,0.0449509332449179,0.0189740044092279",-221.832279459681,"0.396306807216921,0.374292963124163,0.0384822097579462,0.0483212538646064,0.0271033070501956,0.0188028993327913",-222.133595692691,"0.999999993829004,0.000308267075003139,0.954954940438762,0.944444709365403,0.950255256167739,0.978607634314753",-222.052660084948,"0.137652437757675,0.0172781994760516,0.954464382352244,0.944207210474888,0.948291978351484,0.976290328930635",-222.038521276795,"0.0463660281031989,0.109562501947271,0.0428265298677894,0.05353747116775,0.0464325374430838,0.0185884097942027",-222.078808596815,"0.00801266975208718,1,0.0403346992287643,0.0506817833233296,0.0449509332449179,0.0189740044092279"
"rs4959270",-1179.60059521306,"5.22746490296038e-17,1,0.513698640143251,0.48113207660341,0.561425064132953,0.545816729116644",-1179.31459386056,"0.999999996350238,0.170393026561643,0.466782997136664,0.445150478534887,0.530177660683119,0.539241605791063",-1179.60059521306,"5.22746490296038e-17,0.0460198703955541,0.513698640143251,0.48113207660341,0.561425064132953,0.545816729116644",-1177.96475928689,"0.0145739593692114,1,0.43095099233274,0.476438391693631,0.395513277604339,0.398865751970284",-1177.96475928689,"0.0145739593692114,1,0.43095099233274,0.476438391693631,0.395513277604339,0.398865751970284",-1177.96475928689,"0.0145739593692114,0.999999999291327,0.43095099233274,0.476438391693631,0.395513277604339,0.398865751970284",-1179.60049786113,"0.99999854891726,0.000159185088927723,0.513698623973554,0.48113202330506,0.561378138439019,0.545816674867508",-1179.60059521306,"5.22746490296038e-17,1,0.513698640143251,0.48113207660341,0.561425064132953,0.545816729116644",-1177.77829016616,"0.0266964453661195,0.279293368627254,0.446586130312253,0.490406066180748,0.404697979814271,0.397423529160543",-1177.57779336448,"0.0582161451595848,0.0604302747793943,0.447511646189134,0.492947754555323,0.405941277882343,0.397577449098397"
"rs12203592",-594.829098622989,"2.23918480625674e-15,1,0.820610688648922,0.69827586187954,0.876404493852771,0.9095022624661",-593.224420418215,"0.999999997394196,0.22758376933555,0.716746968502851,0.581570228574988,0.826731077861945,0.89721985053593",-594.829098622989,"2.23918480625674e-15,0.0112378050280255,0.820610688648922,0.69827586187954,0.876404493852771,0.9095022624661",-594.748477773463,"0.00493109984649156,1,0.168737654771197,0.288104408735981,0.116934154319258,0.0846418494274751",-594.748477773463,"0.00493109984649156,1,0.168737654771197,0.288104408735981,0.116934154319258,0.0846418494274751",-594.046685376143,"0.501190836733591,0.0464642380210762,0.179389410340963,0.301723668784723,0.0678203055305031,0.0904977236360222",-594.829098622989,"2.23918480625674e-15,1,0.820610688648922,0.69827586187954,0.876404493852771,0.9095022624661",-594.829098622989,"2.23918480625674e-15,0.169426671979568,0.820610688648922,0.69827586187954,0.876404493852771,0.9095022624661",-594.494524162003,"0.0361833682260596,0.132227850629668,0.169621726439535,0.290492521013441,0.115535470182096,0.0795633193841114",-594.644214401877,"0.0476195102972155,0.0385049918086079,0.17203847869933,0.294164093065934,0.117306257003042,0.0826917262192624"
"rs1042602",-881.392658813118,"1.93312722694023e-17,1,0.823943653249323,0.859649114990737,0.823598130499174,0.761732852292449",-881.392658813118,"0.139229443163351,0.000794714835858585,0.823943653249323,0.859649114990737,0.823598130499174,0.761732852292449",-881.392658813118,"1.93312722694023e-17,0.112257038732692,0.823943653249323,0.859649114990737,0.823598130499174,0.761732852292449",-867.392486604021,"0.0508623076376397,1,0.0878324233482839,0.0806663405302998,0.0991258393688415,0.120084113680545",-866.012080053856,"0.408176617609784,0.439085246329591,0.0404728147557667,0.0375429849879788,0.0603182509597214,0.109295735349457",-867.392486604021,"0.0508623076376397,1,0.0878324233482839,0.0806663405302998,0.0991258393688415,0.120084113680545",-881.392658813118,"1.93312722694023e-17,4.53523358718193e-05,0.823943653249323,0.859649114990737,0.823598130499174,0.761732852292449",-881.392658813118,"1.93312722694023e-17,1,0.823943653249323,0.859649114990737,0.823598130499174,0.761732852292449",-867.392486604021,"0.0508623076376397,1,0.0878324233482839,0.0806663405302998,0.0991258393688415,0.120084113680545",-867.284070421412,"0.0853596094164064,0.158792991364565,0.0955022100928145,0.0878661354391741,0.109574193800419,0.119250307199757"
"rs1393350",-681.454840284283,"2.85272506544634e-16,1,0.866438354174135,0.865079357581155,0.870145626790046,0.869140623970558",-681.454840284283,"2.85272506544634e-16,1,0.866438354174135,0.865079357581155,0.870145626790046,0.869140623970558",-681.454840284283,"2.85272506544634e-16,0.0796925310066692,0.866438354174135,0.865079357581155,0.870145626790046,0.869140623970558",-678.346087995432,"0.0289836626577835,1,0.0899739143965155,0.0983235540216389,0.0933171319485091,0.0868584940460433",-676.539293662274,"0.961603854831255,0.305406098369349,0.0327887898338493,0.0377473658411882,0.0492523486476928,0.0793412384006279",-677.833594830318,"0.167640614694455,0.571757086312817,0.0846840496132495,0.0924098759121475,0.0780708897540162,0.0876874956320138",-681.445230337798,"0.999999463858336,0.000274531129387641,0.866438248641969,0.865079023908841,0.869798375928021,0.869134963263911",-681.433492986955,"0.999999989581854,0.00172834563396331,0.866438739015401,0.865078782494265,0.870137400664532,0.867931616397352",-678.346087995432,"0.0289836626577835,1,0.0899739143965155,0.0983235540216389,0.0933171319485091,0.0868584940460433",-678.326326817502,"0.0292733193997538,0.999999989045733,0.0896021835313845,0.0979873061197046,0.0954048466322836,0.0864803259141262"
"rs12913832",-1146.50767494715,"0.0270912516274698,1,0.371103047776182,0.539941525947793,0.377312015035192,0.209762192480124",-1146.50767494715,"0.0270912516274698,0.99999999546529,0.371103047776182,0.539941525947793,0.377312015035192,0.209762192480124",-1146.07116648324,"0.0903974949486725,0.661523477832125,0.361929377673582,0.530537475408779,0.35654294537696,0.211294982995383",-1152.0407471099,"9.00558971615632e-17,1,0.529850747340304,0.381818180928214,0.54009434168867,0.71206225791316",-1151.27163151529,"0.999999994352838,0.185633221731047,0.462421759728368,0.332591639888219,0.494793886689814,0.70274168262564",-1151.98808766708,"0.0994245411808966,0.0315313713771114,0.529850323023365,0.381818585744483,0.515320490818883,0.712061534765488",-1145.29689597509,"0.0712883402606297,0.190709301781553,0.409199492937563,0.574418368605492,0.399776830398893,0.205363798666626",-1146.39503304394,"0.0275685179023156,0.999999983590928,0.369402763657588,0.538536312775768,0.382139744921038,0.208499490454547",-1152.0407471099,"9.00558971615632e-17,7.66353135617092e-05,0.529850747340304,0.381818180928214,0.54009434168867,0.71206225791316",-1152.04073091516,"0.999977678792217,0.000828537317954809,0.529852180672925,0.381818206839575,0.540094420012473,0.71203898730104"
"rs1800407",-521.546712493742,"2.32466590236986e-16,1,0.880794703238468,0.931034485474487,0.905963304918945,0.941056908878356",-521.530865515387,"0.999999916913269,0.136749925581098,0.873741478258267,0.927724063289382,0.902081391745727,0.940748341565644",-521.546712493742,"2.32466590236986e-16,0.922922363255274,0.880794703238468,0.931034485474487,0.905963304918945,0.941056908878356",-519.683218389565,"0.0276371388261476,1,0.0814891605388306,0.0502060853419896,0.0679073550016445,0.0388366505135249",-519.503840515134,"0.0579648962438337,0.70070332923362,0.073071242072671,0.0452071827613389,0.0631452640453302,0.0380268423414044",-519.530604112743,"0.110082203022537,0.623214217874014,0.0791240204697692,0.0484662271153068,0.061603863598638,0.0398543589349295",-520.955091229145,"0.385619238635903,0.00555612132415694,0.880794797033641,0.931034667426532,0.904042381824035,0.940746987210378",-521.539615460763,"0.999999963439359,0.00164907261355466,0.880794689753,0.931035400585633,0.905960763235935,0.940568331588922",-519.683218389565,"0.0276371388261476,1,0.0814891605388306,0.0502060853419896,0.0679073550016445,0.0388366505135249",-519.652666150772,"0.0281121853721811,0.99999994268476,0.0809343167979233,0.0499139826973835,0.0692304438023755,0.0385443089451957"
