"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-307.284841566746,"2.51185544789754e-16,1,0.948717948484934,0.952380952928115,0.965696466085301,0.969964664933883",-307.284841566746,"2.51185544789754e-16,1,0.948717948484934,0.952380952928115,0.965696466085301,0.969964664933883",-307.270509697633,"0.120313192439054,0.155630040745244,0.948715487504496,0.952379072029792,0.961457395842461,0.969964266797317",-303.780078301976,"0.0211715197708575,1,0.035308560534601,0.0361430711857063,0.0263799021169344,0.0217178253656652",-303.320139933438,"0.826166122629057,0.294605409446222,0.015756814753436,0.0167956024923204,0.0157130952013343,0.0201667523340531",-303.756426899877,"0.0363871701636425,0.817893451192921,0.0346960467986752,0.0354827461468382,0.0257132896531125,0.0217443642912433",-307.284841566746,"2.51185544789754e-16,0.821010955453707,0.948717948484934,0.952380952928115,0.965696466085301,0.969964664933883",-306.857497795997,"0.999999999941988,0.00447975056705785,0.948717225685549,0.952253338242843,0.965364189859848,0.965014098977559",-301.968186492899,"0.99999999903641,0.00120349200165609,0.048076685522069,0.047618241631181,0.0312032765874564,0.0297725126125561",-303.76442943342,"0.0246648523954309,0.451911711075733,0.0352761367027949,0.0361514279288931,0.0268873176190144,0.0214909880692064"
"rs28777",-858.09797083973,"0.0404212473812328,1,0.374098625480486,0.374942469990116,0.523223429228773,0.409927244958804",-858.09797083973,"0.0404212473812328,1,0.374098625480486,0.374942469990116,0.523223429228773,0.409927244958804",-857.48467629981,"0.237584902391819,0.559617941221581,0.364406056409926,0.362306799774241,0.461843088262696,0.421394096889142",-867.411454186488,"5.13378587272357e-17,1,0.476190474092692,0.510000008114515,0.35211267460654,0.440860215193107",-867.411454186488,"0.115177989644592,0.0148371299194414,0.476190474092692,0.510000008114515,0.35211267460654,0.440860215193107",-867.411454186488,"8.02154042613057e-19,0.16487352750994,0.476190474092692,0.510000008114515,0.35211267460654,0.440860215193107",-858.09797083973,"0.0404212473812328,1,0.374098625480486,0.374942469990116,0.523223429228773,0.409927244958804",-858.09797083973,"0.0404212473812328,1,0.374098625480486,0.374942469990116,0.523223429228773,0.409927244958804",-867.411454186488,"5.13378587272357e-17,0.000389092028688325,0.476190474092692,0.510000008114515,0.35211267460654,0.440860215193107",-867.411454186488,"0.00692731452400322,3.05557770075122e-06,0.476190474092692,0.510000008114515,0.35211267460654,0.440860215193107"
"rs16891982",-1296.45466554145,"0.0603244271203667,1,0.273120837898583,0.272527655000271,0.361688655860017,0.208865561026696",-1296.45466554145,"0.0603244271203667,1,0.273120837898583,0.272527655000271,0.361688655860017,0.208865561026696",-1296.45466554145,"0.0603244271203667,1,0.273120837898583,0.272527655000271,0.361688655860017,0.208865561026696",-1328.87634264211,"2.67185926918464e-17,1,0.506369423965253,0.570175430283839,0.454926623960888,0.591726612821863",-1328.87634264211,"2.67185926918464e-17,1,0.506369423965253,0.570175430283839,0.454926623960888,0.591726612821863",-1328.87634264211,"2.67185926918464e-17,0.0750153203238352,0.506369423965253,0.570175430283839,0.454926623960888,0.591726612821863",-1295.77559274429,"0.0891973215253027,0.369616285222768,0.318094526147172,0.311106128734666,0.392871093102157,0.20886298676154",-1296.44705328416,"0.0608668930262821,0.999999988894428,0.271368302826942,0.271216270329753,0.373770763967414,0.207370442316073",-1328.87634264211,"2.67185926918464e-17,9.82692229190041e-05,0.506369423965253,0.570175430283839,0.454926623960888,0.591726612821863",-1328.87634264211,"0.00951749986047375,0.000218378911012916,0.506369423965253,0.570175430283839,0.454926623960888,0.591726612821863"
"rs12821256",-215.326341984545,"1.5409094767262e-17,1,0.954954955636399,0.922222223585733,0.956869010524323,0.978609626089709",-215.326341984545,"0.157113906378911,0.00483566228934426,0.954954955636399,0.922222223585733,0.956869010524323,0.978609626089709",-215.326341984545,"1.5409094767262e-17,1,0.954954955636399,0.922222223585733,0.956869010524323,0.978609626089709",-213.192114444914,"0.0482134668321499,1,0.0223968978592172,0.0425925498763637,0.0227125963517978,0.00984881899842414",-213.116121397565,"0.0743918474939839,0.800977210810153,0.0200157798665705,0.0382028048422816,0.0211201100878871,0.00966238074866229",-212.623553614706,"0.517652951878645,0.488496439537803,0.0202824780511531,0.0379451341233391,0.0108424165972552,0.010509992466686",-215.304877253595,"0.999998863443749,0.000382746477455118,0.954955053398649,0.922221975607171,0.956505906278353,0.978603814935987",-215.326341984545,"3.85227369181549e-18,0.00125198969499475,0.954954955636399,0.922222223585733,0.956869010524323,0.978609626089709",-213.181831543372,"0.0542714727733172,0.667711710664542,0.0237501386014447,0.0450347730197066,0.0235304831795781,0.00983027346260009",-213.192114444914,"0.0482134668321499,1,0.0223968978592172,0.0425925498763637,0.0227125963517978,0.00984881899842414"
"rs4959270",-1179.89894203143,"8.21213712577774e-17,1,0.503424658573521,0.452830189640178,0.554054048893732,0.553784866275202",-1179.7746927916,"0.999999985659964,0.156533065185921,0.471473815113341,0.42875796289992,0.53260734675608,0.550073670075569",-1179.89894203143,"8.21213712577774e-17,0.23369925536407,0.503424658573521,0.452830189640178,0.554054048893732,0.553784866275202",-1178.54360789613,"0.0132701881938091,1,0.446027982132419,0.508740324637612,0.406548514266419,0.396035294966741",-1178.49787123044,"0.0179566597694685,0.855036200602059,0.440713799046284,0.504237355997612,0.403213497140732,0.394877730480208",-1178.54360789613,"0.0132701881938091,0.999999995331278,0.446027982132419,0.508740324637612,0.406548514266419,0.396035294966741",-1178.78452825783,"0.999999991807144,0.000622544666160994,0.503424063522239,0.452829097844253,0.54874344488599,0.553310388124296",-1179.89894203143,"8.21213712577774e-17,0.386236925721375,0.503424658573521,0.452830189640178,0.554054048893732,0.553784866275202",-1178.48074289298,"0.0189748929699207,0.397436209797134,0.456057057416077,0.517497970717741,0.412533293226364,0.395688587802029",-1177.93870188681,"0.0737287148019875,0.0455042899332395,0.467761659585146,0.529416413405876,0.418166045329644,0.396307408991563"
"rs12203592",-597.541853782985,"3.44209406684628e-17,1,0.824427474929247,0.698275864353416,0.874999999297454,0.907239816342976",-596.474766228169,"0.999999999841857,0.216862954314473,0.740857981455725,0.601668049662251,0.834011116834914,0.897645396663645",-597.541853782985,"3.44209406684628e-17,0.126333448619951,0.824427474929247,0.698275864353416,0.874999999297454,0.907239816342976",-597.348635139322,"0.00760272893188618,1,0.159606341041691,0.280810312792549,0.114714034328155,0.0836393346824144",-597.348635139322,"0.00760272893188618,1,0.159606341041691,0.280810312792549,0.114714034328155,0.0836393346824144",-596.750305240951,"0.503034395947084,0.0319648446492303,0.175572699505309,0.301724494854141,0.0684131590154037,0.0927602118859748",-597.541853782985,"3.44209406684628e-17,0.0023511811321657,0.824427474929247,0.698275864353416,0.874999999297454,0.907239816342976",-597.418023307368,"0.999999918142522,0.00297966649797211,0.824428339503665,0.69817391712782,0.874808241207325,0.901783168770641",-596.364370923868,"0.22718052797922,0.0313831457200842,0.17516932483396,0.301386896112953,0.119521295423629,0.0892561041299268",-597.348635139322,"0.00760272893188618,1,0.159606341041691,0.280810312792549,0.114714034328155,0.0836393346824144"
"rs1042602",-878.827189978328,"6.62005260833092e-17,1,0.827464791423533,0.859649133394439,0.829439253338877,0.75090252922384",-878.827189978328,"0.445845521008247,0.00335339561368863,0.827464791423533,0.859649133394439,0.829439253338877,0.75090252922384",-878.827189978328,"6.62005260833092e-17,0.162400519107167,0.827464791423533,0.859649133394439,0.829439253338877,0.75090252922384",-864.905905789296,"0.0530297355415259,1,0.0831345057765057,0.078529379473205,0.0928641515077583,0.123604130710857",-864.705761772118,"0.101076204931825,0.727219005949207,0.0693986384935234,0.0660672669768321,0.0826241342976706,0.120368763423363",-864.905905789296,"0.0530297355415259,1,0.0831345057765057,0.078529379473205,0.0928641515077583,0.123604130710857",-878.827189978328,"6.62005260833092e-17,0.00952857984597451,0.827464791423533,0.859649133394439,0.829439253338877,0.75090252922384",-878.827189978328,"6.62005260833092e-17,0.000238883594495808,0.827464791423533,0.859649133394439,0.829439253338877,0.75090252922384",-864.905905789296,"0.0530297355415259,1,0.0831345057765057,0.078529379473205,0.0928641515077583,0.123604130710857",-864.785255477804,"0.0565280370360441,0.657998694638621,0.0831911584727834,0.0787024976225101,0.0974070444211164,0.122467155016739"
"rs1393350",-710.897617725789,"5.70910783972807e-17,1,0.856164382882078,0.85714286073862,0.865291265006069,0.853515621264465",-710.897617725789,"0.420259453037597,0.00891619862288241,0.856164382882078,0.85714286073862,0.865291265006069,0.853515621264465",-710.897617725789,"5.70910783972807e-17,0.776489927496149,0.856164382882078,0.85714286073862,0.865291265006069,0.853515621264465",-703.680386446531,"0.0431305161651684,1,0.0792403452372103,0.0879476635101529,0.0811789938238299,0.0788109790147662",-701.528339376364,"0.762167876032328,0.354893917823387,0.0262833816050052,0.0297474006842957,0.0401172062648969,0.0703837555798487",-703.142646130063,"0.195954300483209,0.605961728642932,0.0737676397099844,0.0814843826513755,0.0662005036017138,0.0808794368472454",-710.897617725789,"3.64591966167484e-06,5.90353638026066e-06,0.856164382882078,0.85714286073862,0.865291265006069,0.853515621264465",-710.897228344464,"0.999999707660753,0.00101173128713188,0.856164177343307,0.857142960418942,0.86529131733226,0.853447680641478",-703.680386446531,"0.0431305161651684,0.999999995724775,0.0792403452372103,0.0879476635101529,0.0811789938238299,0.0788109790147662",-703.672495074044,"0.0434222699722891,0.999999979144618,0.0788983378670782,0.0876257597195366,0.0840948210169188,0.0784493288488663"
"rs12913832",-1153.23438003704,"0.0171618640698289,1,0.392526323439646,0.531372907571539,0.411967198655357,0.240429234422226",-1153.23438003704,"0.0171618640698289,0.999999990901646,0.392526323439646,0.531372907571539,0.411967198655357,0.240429234422226",-1152.88416999006,"0.102826150482195,0.56396320623749,0.384808752254881,0.523402821994562,0.38567219055624,0.242181101396492",-1155.4620447008,"4.90996972597398e-17,1,0.544776111727908,0.418181825759645,0.535377362988118,0.708171208448485",-1153.67714931854,"0.999999999484373,0.211856938166635,0.431689739992702,0.332415323231224,0.459141533943857,0.68782241641002",-1155.4620447008,"4.90996972597398e-17,0.109895764845068,0.544776111727908,0.418181825759645,0.535377362988118,0.708171208448485",-1150.76414922491,"0.249126101739527,0.0546176812590891,0.446467269294117,0.575827838418932,0.446183647679522,0.249555428790936",-1153.2132483691,"0.0173720415072526,0.999999983453186,0.391769667296681,0.530747763737189,0.415364775693458,0.239828868220865",-1155.4620447008,"4.90996972597398e-17,1,0.544776111727908,0.418181825759645,0.535377362988118,0.708171208448485",-1155.42122133816,"0.999999969249537,0.00180231445098296,0.544777764881176,0.418159888736059,0.535358467630928,0.705579727947309"
"rs1800407",-515.305983044157,"2.24842421153035e-17,1,0.880794695499819,0.956896552721328,0.904816511563295,0.941056912191887",-515.279048586845,"0.999999904941762,0.14510419222649,0.871164009320152,0.953979452633871,0.899514481267065,0.940572853418739",-515.305983044157,"2.24842421153035e-17,0.0122612935915231,0.880794695499819,0.956896552721328,0.904816511563295,0.941056912191887",-513.670893892772,"0.0261075723797754,1,0.0832970074278528,0.031719944992636,0.0700888313603611,0.0397898453276954",-513.353158009972,"0.0808704607405372,0.60704357464393,0.0697172556086303,0.0266353424791336,0.0621501286869005,0.0382025790964123",-512.994830434817,"0.35438091595327,0.458987162109033,0.0804493752547296,0.030300447930298,0.046935600327792,0.0418617753635017",-514.691877376459,"0.391063687356859,0.00555481035472704,0.880793900879445,0.956896085776813,0.902850264725846,0.940742758834563",-515.252378026448,"0.999999967944366,0.00239483422727349,0.880794474263757,0.956896455530991,0.904785790824875,0.939022718853192",-513.670893892772,"0.0261075723797754,1,0.0832970074278528,0.031719944992636,0.0700888313603611,0.0397898453276954",-513.670893892772,"0.0261075723797754,1,0.0832970074278528,0.031719944992636,0.0700888313603611,0.0397898453276954"
