"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-291.665088939264,"1.02251244579309e-17,1,0.958333332282705,0.968253968147579,0.969854469701706,0.962897527170162",-291.665088939264,"1.02251244579309e-17,0.0294266906857859,0.958333332282705,0.968253968147579,0.969854469701706,0.962897527170162",-291.665088939264,"1.02251244579309e-17,0.663747157151029,0.958333332282705,0.968253968147579,0.969854469701706,0.962897527170162",-291.620924128165,"0.00616509767296201,1,0.0381279121635435,0.029357516806751,0.0279889046547999,0.0338672553923214",-290.777051604859,"0.999999997579633,0.267462264838322,0.0152211598211095,0.0124793651003879,0.0150489817671836,0.0272406079648227",-290.030593806066,"0.99999999788901,0.0436519797701123,0.0416668396845879,0.0317458912487821,6.94835981693753e-11,0.0371025975528015",-291.665088939264,"1.02251244579309e-17,0.0909213903631498,0.958333332282705,0.968253968147579,0.969854469701706,0.962897527170162",-291.190065582964,"0.619546630131642,0.00622781104147061,0.958326285690131,0.968150815638088,0.969243870375791,0.956619050194138",-288.914050558135,"0.99999999715871,0.00130865256104823,0.0416672862141489,0.031746328106449,0.0269530635875563,0.0367280257432066",-291.620924128165,"0.00616509767296201,1,0.0381279121635435,0.029357516806751,0.0279889046547999,0.0338672553923214"
"rs28777",-864.380795405896,"0.0366242228651533,1,0.414840984323933,0.405016943560962,0.512250395783155,0.434749453500164",-864.380795405896,"0.0366242228651533,1,0.414840984323933,0.405016943560962,0.512250395783155,0.434749453500164",-863.05090339994,"0.37525379002577,0.485552521785957,0.408659614652239,0.394470280759402,0.405634687609776,0.452410246543856",-872.081895097222,"4.0343718268783e-17,1,0.448412693360458,0.490000009822275,0.373239438838343,0.430107524697251",-872.081895097222,"0.15769727920851,0.00376600178564288,0.448412693360458,0.490000009822275,0.373239438838343,0.430107524697251",-872.081895097222,"6.30370597949735e-19,0.0952363416444899,0.448412693360458,0.490000009822275,0.373239438838343,0.430107524697251",-864.380795405896,"0.0366242228651533,0.999999999559956,0.414840984323933,0.405016943560962,0.512250395783155,0.434749453500164",-864.380795405896,"0.0366242228651533,1,0.414840984323933,0.405016943560962,0.512250395783155,0.434749453500164",-872.081895097222,"0.000138877545808506,2.54586745796981e-05,0.448412693360458,0.490000009822275,0.373239438838343,0.430107524697251",-872.081895097222,"0.259185748117411,0.000145875520937478,0.448412693360458,0.490000009822275,0.373239438838343,0.430107524697251"
"rs16891982",-1299.62424612701,"0.0606315041669687,1,0.267032687373349,0.271784844481379,0.352722327228013,0.216978289505954",-1299.62424612701,"0.0606315041669687,0.999999991546565,0.267032687373349,0.271784844481379,0.352722327228013,0.216978289505954",-1299.62424612701,"0.0606315041669687,0.999999997944101,0.267032687373349,0.271784844481379,0.352722327228013,0.216978289505954",-1332.5269484134,"1.18319492988358e-16,1,0.512738848603634,0.570175432841043,0.463312371488029,0.579136689800329",-1332.5269484134,"0.292083062443838,0.0172779250456663,0.512738848603634,0.570175432841043,0.463312371488029,0.579136689800329",-1332.5269484134,"1.18319492988358e-16,1,0.512738848603634,0.570175432841043,0.463312371488029,0.579136689800329",-1298.70206464141,"0.0974167341191255,0.323756697978959,0.319196133097051,0.317067109246722,0.388866711785163,0.216959579843435",-1299.62424612701,"0.0606315041669687,1,0.267032687373349,0.271784844481379,0.352722327228013,0.216978289505954",-1332.5269484134,"1.18319492988358e-16,0.00011613202741731,0.512738848603634,0.570175432841043,0.463312371488029,0.579136689800329",-1332.5269484134,"6.64287512102452e-05,1.3396341637321e-06,0.512738848603634,0.570175432841043,0.463312374178275,0.579136689800329"
"rs12821256",-229.829970151168,"3.67499055448009e-16,1,0.950450449548676,0.933333335239988,0.947284345151647,0.981283422674895",-229.829970151168,"3.67499055448009e-16,0.968135956527948,0.950450449548676,0.933333335239988,0.947284345151647,0.981283422674895",-229.829970151168,"3.67499055448009e-16,1,0.950450449548676,0.933333335239988,0.947284345151647,0.981283422674895",-229.736118105402,"0.00963334295615957,1,0.0434019391065351,0.0597460997870199,0.0469205850471776,0.0161913188295048",-229.588347820062,"0.215232472174294,0.350367439082559,0.0319240863306537,0.0455644718950278,0.0383668820918827,0.0152179734972394",-227.83064675448,"0.999999999432837,0.311709748967279,0.0433356789197014,0.0592153841731994,2.93704295897479e-11,0.0169046539852181",-229.36494112064,"0.342974794391717,0.0294731016106282,0.950342601375107,0.933250191728059,0.945381304684329,0.980281532807675",-228.276154300093,"0.999999994249187,0.0106244189011672,0.950017418615874,0.932999942451018,0.939637971523569,0.97175228962401",-229.736118105402,"0.00963334295615957,1,0.0434019391065351,0.0597460997870199,0.0469205850471776,0.0161913188295048",-229.736118105402,"0.00963334295615957,1,0.0434019391065351,0.0597460997870199,0.0469205850471776,0.0161913188295048"
"rs4959270",-1176.65046034205,"3.56797778682469e-17,1,0.544520540097105,0.433962261518989,0.562653558457726,0.553784856084597",-1176.40537009361,"0.999999999979468,0.167589227115689,0.500984381682281,0.40124801440031,0.533602940003469,0.547902873902967",-1176.65046034205,"3.93312440766282e-19,0.19474856823651,0.544520540097105,0.433962261518989,0.562653561965481,0.553784856084597",-1175.20772351174,"0.0137130129526444,1,0.404069681725495,0.526586540671727,0.396846601022626,0.3943771239397",-1175.18541646384,"0.0173634859920968,0.881342147838979,0.400113874532821,0.523140973294475,0.394362714957263,0.393674150868025",-1175.17198007943,"0.0281800651621068,0.768170907038756,0.400933600033821,0.523406411496955,0.391769280483206,0.395082623717354",-1176.52419798696,"0.0722059894243239,0.018643670409728,0.544503717038712,0.433961919984282,0.560894459798632,0.552734816340171",-1176.65046034205,"3.56797778682469e-17,0.163634301552298,0.544520540097105,0.433962261518989,0.562653558457726,0.553784856084597",-1175.12704120671,"0.019895223137108,0.389882103539087,0.414298931117797,0.535717473326505,0.403018835011871,0.39382307447897",-1175.19476611798,"0.0138789409320996,0.999999971896643,0.403453990307243,0.526104464160024,0.399522074493068,0.393757323074687"
"rs12203592",-592.382109876366,"8.21571195646231e-16,1,0.839694651787816,0.681034476944059,0.873595506216367,0.909502262872268",-590.471876990062,"0.999999999882412,0.231011941014057,0.737145776387419,0.5545700576989,0.819780960257354,0.896167355600018",-592.382109876366,"8.21571195646231e-16,0.213387177029958,0.839694651787816,0.681034476944059,0.873595506216367,0.909502262872268",-592.181933073635,"0.00773907379116751,1,0.145223890104154,0.296993215202968,0.115836863896813,0.0814247278636199",-592.181933073635,"0.00773907379116751,1,0.145223890104154,0.296993215202968,0.115836863896813,0.0814247278636199",-592.055391950609,"0.291298978837983,0.330560437449408,0.152154386533464,0.306710598984956,0.0902023816624842,0.0869565952075456",-592.382109876366,"8.21571195646231e-16,0.000501098589482757,0.839694651787816,0.681034476944059,0.873595506216367,0.909502262872268",-592.367854839089,"0.999999936918837,0.00204539801887794,0.839694869492049,0.68101095383367,0.873570854080806,0.907881441333158",-591.3037534021,"0.154798493466234,0.0605526651058207,0.155591801839911,0.313450680425822,0.118391572933725,0.0783730532824368",-592.131477206329,"0.0339602909507548,0.0619216358621018,0.148087023008102,0.302972775592057,0.117274163903478,0.0801846511756408"
"rs1042602",-914.455165409365,"1.12554413476361e-16,1,0.799295775743927,0.850877195518206,0.81425233865055,0.747292418835132",-914.455165409365,"1.12554413476361e-16,1,0.799295775743927,0.850877195518206,0.81425233865055,0.747292418835132",-914.455165409365,"1.12554413476361e-16,0.0023520108793679,0.799295775743927,0.850877195518206,0.81425233865055,0.747292418835132",-898.526910451443,"0.0534966656827698,1,0.0978778638631535,0.0834168127998231,0.101538433930882,0.123800457025434",-898.47972898704,"0.0645681723427415,0.904110865417975,0.093163572548773,0.0795964800017394,0.0983603690392638,0.122643176830382",-898.526910451443,"0.0534966656827698,1,0.0978778638631535,0.0834168127998231,0.101538433930882,0.123800457025434",-914.455165409365,"1.12554413476361e-16,6.73493328035799e-05,0.799295775743927,0.850877195518206,0.81425233865055,0.747292418835132",-914.455165409365,"1.12554413476361e-16,1,0.799295775743927,0.850877195518206,0.81425233865055,0.747292418835132",-898.451161020607,"0.0646562448912279,0.533632295233169,0.109257072046467,0.0926768938402766,0.108988087142933,0.125184403727462",-898.484954653527,"0.0538721000452681,0.999999954533157,0.097336756014459,0.0830307298064325,0.106005475520764,0.123104232122282"
"rs1393350",-682.196527781039,"1.26927726855822e-16,1,0.852739730953245,0.865079361527749,0.881067962002579,0.857421878239637",-682.196527781039,"1.26927726855822e-16,1,0.852739730953245,0.865079361527749,0.881067962002579,0.857421878239637",-682.196527781039,"1.26927726855822e-16,1,0.852739730953245,0.865079361527749,0.881067962002579,0.857421875067875",-673.479458676082,"0.0491033448942947,1,0.0743513319940856,0.0766051063752391,0.0656273381114116,0.069558962776878",-670.757666650867,"0.999999986700217,0.344229580384703,0.0175409662224372,0.0179245536712552,0.0257330982871988,0.0595141210599467",-672.598061010151,"0.216086709903848,0.614303870334444,0.0674987622921073,0.0692016990986559,0.0514109719672971,0.0706782934875599",-682.196527781039,"1.26927726855822e-16,1,0.852739730953245,0.865079361527749,0.881067962002579,0.857421878239637",-682.196527781039,"1.26927726855822e-16,0.134862280980552,0.852739730953245,0.865079361527749,0.881067962002579,0.857421878239637",-673.479458676082,"0.0491033448942947,0.999999998676327,0.0743513319940856,0.0766051063752391,0.0656273381114116,0.069558962776878",-673.446040877063,"0.049481702978923,0.999999987500537,0.0739287645441187,0.0762284619501308,0.0683367076070782,0.0691342337477525"
"rs12913832",-1141.7599730723,"0.0258418460408099,1,0.327234950234597,0.51492579002559,0.3833251481748,0.206709566022067",-1141.7599730723,"0.0258418460408099,1,0.327234950234597,0.51492579002559,0.3833251481748,0.206709566022067",-1141.22877157068,"0.241983181992515,0.496219378787087,0.322372543309592,0.507901081630149,0.324781623706823,0.215483195752287",-1146.77790374918,"4.34754056761622e-17,1,0.582089560099836,0.409090913292858,0.537735845888942,0.71984435796626",-1146.21348656097,"0.999999999226779,0.180701960379987,0.522440720052211,0.36387095491593,0.497192864104066,0.712078435693728",-1146.77790374918,"4.34754056761622e-17,0.178265015169921,0.582089560099836,0.409090913292858,0.537735845888942,0.71984435796626",-1138.62758812179,"0.30274117107988,0.0591186483370459,0.40366964730392,0.58108103167422,0.435587034250507,0.22102165379939",-1141.7599730723,"0.0258418460408099,1,0.327234950234597,0.51492579002559,0.3833251481748,0.206709566022067",-1146.77790374918,"4.34754056761622e-17,1,0.582089560099836,0.409090913292858,0.537735845888942,0.71984435796626",-1146.77724814855,"0.999999124057649,0.00102882727398758,0.582089984779138,0.40909085694753,0.53773548133291,0.719722709259946"
"rs1800407",-513.279232758836,"3.70437603031313e-17,1,0.887417220927931,0.948275864290612,0.909403667836559,0.934959351788703",-513.266758555529,"0.999999983158836,0.133419089974856,0.881542971500676,0.946065070638211,0.906103726960172,0.934679686647215",-513.279232758836,"3.70437603031313e-17,0.0407425656059082,0.887417220927931,0.948275864290612,0.909403667836559,0.934959351788703",-510.90414883693,"0.0315893423614231,1,0.0724853884147217,0.0356270310318003,0.0621467104116857,0.0403346628367107",-510.728470666498,"0.0750284785798707,0.662806076502867,0.0626257867050374,0.0308501082654927,0.0564476388603497,0.0394594168876009",-510.668684280736,"0.147368553091945,0.597452869001227,0.0696547942851647,0.0339755047849528,0.0539805159097862,0.0415834920565564",-513.279232758836,"3.70437603031313e-17,0.00866552393532444,0.887417220927931,0.948275864290612,0.909403667836559,0.934959351788703",-513.264225078708,"0.999999935396864,0.00182097556946155,0.887417097185314,0.948275687725396,0.909398721997878,0.934139664592447",-510.90414883693,"0.0315893423614231,1,0.0724853884147217,0.0356270310318003,0.0621467104116857,0.0403346628367107",-510.891409201477,"0.0319468218731946,0.999999985746164,0.0721069430179829,0.0354655866825932,0.0636824608931657,0.0401039635980928"
