"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-308.212176512413,"2.95804909834003e-16,1,0.958333332499725,0.976190476069588,0.961538460279393,0.966431094785764",-308.212176512413,"0.0693645518229768,0.00764821626968803,0.958333332499725,0.976190476069588,0.961538460279393,0.966431094785764",-308.212176512413,"2.95804909834003e-16,0.199180970140676,0.958333332499725,0.976190476069588,0.961538460279393,0.966431094785764",-308.010787091659,"0.0126720606191244,1,0.0346670287720984,0.0201863727997876,0.0329863994755581,0.0277470161385512",-307.229432279646,"0.999999996537644,0.275497954902753,0.013718286008955,0.00836573881528447,0.0178995555994185,0.0235051435555662",-307.882466622009,"0.523243164154742,0.041764899474658,0.0416662122763708,0.023809154570635,0.0192577740526291,0.0335688035720303",-308.212176512413,"2.95804909834003e-16,0.743431929085607,0.958333332499725,0.976190476069588,0.961538460279393,0.966431094785764",-308.113540672553,"0.999999984847415,0.00312904250039402,0.958333313995226,0.976165363970837,0.961473462938302,0.963931435813126",-305.672249288739,"0.999999970052849,0.00120997510711198,0.041666689658938,0.0238093975664799,0.0350020293317612,0.0332723146946872",-307.9914498817,"0.0245578165885064,0.141064004520151,0.0350667716759044,0.0204828196116599,0.0335879934670373,0.0273375176097016"
"rs28777",-866.355537953409,"0.038698301246393,1,0.414984984747339,0.428798069032086,0.50557393661708,0.3615206739",-865.48214080234,"0.209889798213914,0.484023284260427,0.321391151054169,0.34407633372217,0.443046453876141,0.355006838245088",-863.974966955567,"0.493188596662869,0.460248936797973,0.411213520636671,0.419291910648807,0.354448202780787,0.383672069243471",-874.976219227865,"5.69480330766742e-18,1,0.440476194215511,0.459999995286761,0.373239435707189,0.497311831830971",-874.976219227865,"5.69480330766742e-18,1,0.440476194215511,0.459999995286761,0.373239435707189,0.497311831830971",-874.976219227865,"5.69480330766742e-18,1,0.440476194215511,0.459999995286761,0.373239435707189,0.497311831830971",-866.355537953409,"0.038698301246393,1,0.414984984747339,0.428798069032086,0.50557393661708,0.3615206739",-866.355537953409,"0.038698301246393,1,0.414984984747339,0.428798069032086,0.50557393661708,0.3615206739",-874.976219227865,"2.10213514847397e-06,4.04183042330742e-05,0.440476194215511,0.459999995286761,0.373239435707189,0.497311831830971",-874.976219227865,"0.00906351605824542,0.000251209844138111,0.440476194215511,0.459999995286761,0.373239435707189,0.497311831830971"
"rs16891982",-1291.68748760632,"0.0628395549299388,1,0.265046514797906,0.296769665500606,0.341349917151464,0.187385083141056",-1291.68748760632,"0.0628395549299388,1,0.265046514797906,0.296769665500606,0.341349917151464,0.187385083141056",-1291.68748760632,"0.0628395549299388,0.999999997564901,0.265046514797906,0.296769665500606,0.341349917151464,0.187385083141056",-1326.7230250347,"1.48377388171286e-17,1,0.506369431571028,0.53508771333958,0.468553464722168,0.613309356793741",-1326.7230250347,"1.48377388171286e-17,1,0.506369431571028,0.53508771333958,0.468553464722168,0.613309356793741",-1326.7230250347,"3.70943470428215e-18,0.226539683031457,0.506369431571028,0.53508771333958,0.468553464722168,0.613309356793741",-1291.4410902699,"0.0793261768742783,0.499246952497854,0.295072252460294,0.323850266371202,0.362285765838812,0.18761350431001",-1291.68748760632,"0.0628395549299388,1,0.265046514797906,0.296769665500606,0.341349917151464,0.187385083141056",-1326.7230250347,"1.48377388171286e-17,1,0.506369431571028,0.53508771333958,0.468553464722168,0.613309356793741",-1326.7230250347,"4.41965728289098e-06,6.22677835294649e-05,0.506369431571028,0.53508771333958,0.468553464722168,0.613309356793741"
"rs12821256",-230.814970615287,"3.06672798181245e-16,1,0.950450450087913,0.93333333631568,0.948881788491792,0.978609625754014",-230.811998399017,"0.999999937891279,0.128757670070616,0.948170904683755,0.931051421886165,0.947258060047202,0.978537435835258",-230.814970615287,"3.06672798181245e-16,1,0.950450450087913,0.93333333631568,0.948881788491792,0.978609625754014",-229.777397310731,"0.0321065239810891,1,0.0314578616005358,0.0452021000008302,0.0339544735882823,0.01294703628448",-229.766726314775,"0.0382537794733252,0.909922101780328,0.0305837331154409,0.044024286198024,0.0333557582930696,0.0128761998094709",-229.667316753912,"0.373691677291517,0.466319328955601,0.0315005772968596,0.0445117200341844,0.0225109711659162,0.01432842694381",-230.709921661837,"0.999999865211873,0.000526636491820894,0.950450777479806,0.93333273150841,0.948044714503367,0.97858992518964",-230.814970615287,"3.06672798181245e-16,0.561652491737295,0.950450450087913,0.93333333631568,0.948881788491792,0.978609625754014",-229.711235275055,"0.0509641653917316,0.339011995613648,0.0352578275806,0.0503097393905595,0.0362762004775923,0.0127910122330844",-229.347742812136,"0.999999990899611,0.00691940080196795,0.0495202578385719,0.0664392448275059,0.0486497248708322,0.0126805720063646"
"rs4959270",-1181.62378998078,"3.37146769937187e-16,1,0.506849316198769,0.462264152014378,0.551597053750677,0.541832667787423",-1181.44136069604,"0.999999996902848,0.16445049853092,0.46678401166804,0.431815212269563,0.52476916386556,0.536618151630497",-1181.62378998078,"3.37146769937187e-16,0.204129190479741,0.506849316198769,0.462264152014378,0.551597053750677,0.541832667787423",-1180.47416887703,"0.0122108619064004,1,0.446670353694883,0.50231017757061,0.41209232145652,0.411658571012593",-1180.46309411035,"0.0143397062816069,0.916360131071701,0.444232940979739,0.500234789478642,0.410591489129848,0.411218509041377",-1180.45265431081,"0.241686704901441,0.396347599230011,0.456991410005891,0.508586694523037,0.359280888258472,0.430406477193786",-1181.09897819876,"0.999999964334853,0.000502228844260169,0.506849306583669,0.462264027692531,0.548031130482894,0.541591235651165",-1181.62378998078,"3.37146769937187e-16,0.000440436350030401,0.506849316198769,0.462264152014378,0.551597053750677,0.541832667787423",-1180.36765407514,"0.0205042770318117,0.313260212353654,0.45846336837628,0.51273571753569,0.419069021933509,0.410693476718386",-1180.11020835694,"0.062834610839594,0.0472184936203028,0.466657644012741,0.521170623408148,0.42338340038819,0.413272357734374"
"rs12203592",-605.107060086996,"1.51636470195383e-14,1,0.828244277232077,0.698275861443318,0.876404494715023,0.895927599279477",-602.655864785124,"0.999999997301618,0.242408653589332,0.696954654310526,0.550059436989658,0.81187290486464,0.87636383602074",-605.08661936435,"0.0905474390672305,0.168330490111252,0.828234155218934,0.698260374079681,0.866447271750429,0.895923723132161",-605.106208463458,"0.000500679142219258,1,0.170691879304554,0.300332519982169,0.122910021996172,0.10338518291505",-605.106208463458,"0.000500679142219258,1,0.170691879304554,0.300332519982169,0.122910021996172,0.10338518291505",-605.098795227926,"0.00717702607608437,0.592898470960576,0.168337968211144,0.297122605860026,0.120854718850939,0.102138911018422",-605.107060086996,"1.51636470195383e-14,1,0.828244277232077,0.698275861443318,0.876404494715023,0.895927599279477",-604.726556535113,"0.611950815080737,0.00480504273958236,0.828242726907617,0.698042390241623,0.875399928451061,0.885585760339385",-604.30748752993,"0.999999990245975,0.000626761296471251,0.171756050444489,0.301725189674529,0.119279803650209,0.103935415898557",-605.10596534734,"0.000571756597313589,0.999999573387816,0.170540580007323,0.300137269781854,0.122870626306951,0.1032877179809"
"rs1042602",-891.928780931187,"7.27428391385988e-18,1,0.823943664047898,0.8596491176456,0.810747664384648,0.770758121184093",-891.928780931187,"7.27428391385988e-18,0.0136358658244103,0.823943664047898,0.8596491176456,0.810747664384648,0.770758121184093",-891.928780931187,"7.27428391385988e-18,0.0653368630158344,0.823943664047898,0.8596491176456,0.810747664384648,0.770758121184093",-881.521248111082,"0.0452551174812328,1,0.095420007734004,0.0863548849805045,0.114944674546244,0.125929477666818",-881.084395664122,"0.135411966985997,0.605129395645372,0.0724093989968363,0.0662968297870521,0.0964298478634964,0.1216070494259",-881.521248111082,"0.0452551174812328,0.999999995204096,0.095420007734004,0.0863548849805045,0.114944674546244,0.125929477666818",-891.928780931187,"7.27428391385988e-18,8.59048908750053e-05,0.823943664047898,0.8596491176456,0.810747664384648,0.770758121184093",-891.928780931187,"9.09285489232485e-19,0.000325713440869906,0.823943664047898,0.8596491176456,0.810747664384648,0.770758121184093",-881.521248111082,"0.0452551174812328,0.999999994154012,0.095420007734004,0.0863548849805045,0.114944674546244,0.125929477666818",-881.422489542954,"0.0588910532945653,0.287089354875559,0.0979874040067945,0.0888557342337796,0.12173947737087,0.124426830487427"
"rs1393350",-669.953098352962,"5.12823727587759e-17,1,0.86986301590029,0.865079362707483,0.88713592153031,0.849609373958497",-669.953098352962,"0.746846387623325,0.0142663825626087,0.86986301590029,0.865079362707483,0.88713592153031,0.849609373958497",-669.953098352962,"5.12823727587759e-17,1,0.86986301590029,0.865079362707483,0.88713592153031,0.849609373958497",-663.887666108349,"0.0411544372351157,1,0.0732854626868781,0.0847964431525402,0.0690052161140528,0.0836489985925955",-660.663775248158,"0.999999905287224,0.334766277805686,0.0181723345304586,0.0214950184628577,0.027817532443192,0.0696653785830928",-662.866614402375,"0.322405686610678,0.529277718896365,0.0665805229555365,0.0767253505793991,0.0467641598491885,0.0856885966479429",-669.881413856364,"0.999999872125729,0.000388184124900712,0.869863480940759,0.865078574713913,0.886260103880894,0.849567161194074",-669.942045978337,"0.999999819506765,0.00155483491571539,0.869862934920549,0.865078591486786,0.887132090292391,0.84876954866163",-663.887666108349,"0.0411544372351157,0.999999992959509,0.0732854626868781,0.0847964431525402,0.0690052161140528,0.0836489985925955",-663.887666108349,"0.0411544372351157,1,0.0732854626868781,0.0847964431525402,0.0690052161140528,0.0836489985925955"
"rs12913832",-1148.24857270126,"0.0222564204649218,1,0.349766688383287,0.563751426433556,0.3987280989174,0.226097141308462",-1148.24857270126,"0.0222564204649218,0.999999990999458,0.349766688383287,0.563751426433556,0.3987280989174,0.226097141308462",-1146.99287545566,"0.23795895331878,0.491119549812866,0.337985622436389,0.551199573737394,0.334254510691757,0.229191658322046",-1151.98521344751,"2.32935097620896e-16,1,0.570895516120085,0.372727272652949,0.533018872351022,0.708171197788643",-1151.89834246208,"0.999999996607095,0.149296019490309,0.545741091139401,0.354521730171709,0.515669904361032,0.705956192340151",-1151.98521344751,"2.32935097620896e-16,1,0.570895516120085,0.372727272652949,0.533018872351022,0.708171197788643",-1147.93452963911,"0.0420508088071176,0.263614059321567,0.374494077543684,0.586303921543584,0.414418089245163,0.225249787465315",-1148.24857270126,"0.0222564204649218,1,0.349766688383287,0.563751426433556,0.3987280989174,0.226097141308462",-1151.98521344751,"7.40966584438889e-05,3.02936829115067e-05,0.570895516120085,0.372727272652949,0.533018872351022,0.708171197788643",-1151.87824675898,"0.999999992958648,0.00228220508884538,0.570895610221924,0.372657240397667,0.532936611932242,0.701849716249592"
"rs1800407",-533.615622427691,"6.18116629848709e-17,1,0.874172182126343,0.956896546877707,0.900229357853892,0.936991869363065",-533.573094990516,"0.999999996681215,0.150901088806841,0.861869678448465,0.953331736921738,0.893528943662622,0.936306849386265",-533.594139574447,"0.0903203596618505,0.0265615002828746,0.874172102098435,0.956896915647666,0.891998284159463,0.936991916663639",-532.016354641528,"0.0252369387288256,1,0.0892269828910747,0.0320661603672088,0.0743706172929579,0.0431851440321437",-531.763544241992,"0.0666508439775071,0.643576715444573,0.0774734752906612,0.0279080801868767,0.0675958091057246,0.0417944874687839",-531.860890603126,"0.0903419440073111,0.645207213456109,0.0865544304935614,0.0309460530354781,0.0686101566582738,0.0438768653897501",-532.896892541605,"0.412922247975697,0.00572900972492937,0.874172106125052,0.956897195794773,0.898068818114616,0.936633476391766",-533.588627010149,"0.999999953117012,0.00205793042863346,0.874172400588135,0.956896213645252,0.900216813422827,0.935710675344348",-532.016354641528,"0.0252369387288256,1,0.0892269828910747,0.0320661603672088,0.0743706172929579,0.0431851440321437",-531.972593208147,"0.0258178843429106,0.99999997762733,0.0884935399556911,0.0318351876847092,0.075555467509623,0.0427924366644135"
"rs12896399",-585.143885796252,"0.0067849686814962,1,0.671429222139369,0.413647551267507,0.629201314301338,0.684717077905249",-584.812407785253,"0.474324265352962,0.270806061904173,0.580163382967088,0.329071435531048,0.56839938379115,0.672776663572312",-583.664737488266,"0.602930487612578,0.168391710984226,0.692206632093738,0.435362519934508,0.433267141695465,0.706243624982009",-584.688842741494,"7.50683219930149e-16,1,0.307692299844429,0.564516125292717,0.348341229771103,0.293706291969462",-584.688842741494,"7.50683219930149e-16,1,0.307692299844429,0.564516125292717,0.348341229771103,0.293706291969462",-584.688842741494,"7.50683219930149e-16,1,0.307692299844429,0.564516125292717,0.348341229771103,0.293706291969462",-585.143885796252,"0.0067849686814962,0.99999999116489,0.671429222139369,0.413647551267507,0.629201314301338,0.684717077905249",-585.143885796252,"0.0067849686814962,1,0.671429222139369,0.413647551267507,0.629201314301338,0.684717077905249",-583.665846131553,"0.244961986880666,0.0170393608811525,0.307664037735409,0.564515004387099,0.339631597959568,0.290950411176089",-584.688842741494,"7.50683219930149e-16,0.000350566881709251,0.307692299844429,0.564516125292717,0.348341229771103,0.293706291969462"
"rs2402130",-959.698142458418,"1.61540087954571e-16,1,0.758741265799794,0.845454540807724,0.713720313187393,0.684647304544958",-959.655153505781,"0.999999960734897,0.149815421183391,0.739244247540986,0.834828987576288,0.699107947837509,0.682267289037745",-959.698142458418,"1.61540087954571e-16,1,0.758741265799794,0.845454540807724,0.713720313187393,0.684647304544958",-959.652659492106,"0.00275099440284319,1,0.233889294949259,0.150232616681389,0.279345969238378,0.306230091302354",-959.607101317513,"0.0121073262197937,0.587602312751429,0.226792277685285,0.145931087324759,0.2736468662778,0.302254341106702",-959.600863333187,"0.0991103446694721,0.370343075313558,0.234008838838646,0.150111190730597,0.260233060307766,0.308639732843139",-958.224067879145,"0.640496750949128,0.00115443309360235,0.758741343915106,0.845453892060738,0.707651002282924,0.683696369877473",-959.645004987785,"0.180130423430714,0.00420393388893858,0.758742082829151,0.845409087043179,0.713415405673875,0.678538394310125",-959.652659492106,"0.00275099440284319,1,0.233889294949259,0.150232616681389,0.279345969238378,0.306230091302354",-959.652659492106,"0.00275099440284319,1,0.233889294949259,0.150232616681389,0.279345969238378,0.306230091302354"
"rs1426654",-414.996764822031,"0.0416920640452907,1,0.855887789606936,0.819598855358792,0.836902269202425,0.840740326609879",-414.353626010166,"0.148958403912841,0.562908370146296,0.812229771776953,0.779782826316971,0.808704660350576,0.83575233911438",-414.996764822031,"0.0416920640452907,1,0.855887789606936,0.819598855358792,0.836902269202425,0.840740326609879",-419.158852999153,"3.74558248648493e-17,1,0.0833333341093493,0.117647057632818,0.102990034420748,0.0911458338708938",-419.158852999153,"3.74558248648493e-17,0.029488611304556,0.0833333341093493,0.117647057632818,0.102990034420748,0.0911458338708938",-419.158852999153,"3.74558248648493e-17,0.141739959038485,0.0833333341093493,0.117647057632818,0.102990034420748,0.0911458338708938",-414.996764822031,"0.0416920640452907,0.999999999036014,0.855887789606936,0.819598855358792,0.836902269202425,0.840740326609879",-414.983987474324,"0.0469310773124532,0.497760400384684,0.856261158156589,0.820383906698731,0.842668565482997,0.839428372171464",-417.869633768911,"0.999999929595093,0.000743886583350063,0.0833328776730851,0.117647134406589,0.097130275224543,0.0908727163292554",-419.158852999153,"3.74558248648493e-17,1,0.0833333341093493,0.117647057632818,0.102990034420748,0.0911458338708938"
"rs683",-250.040813781282,"1.36472065686703e-15,1,0.480769231935359,0.409090908283894,0.517543859609138,0.500000000707658",-249.723000525926,"0.999999992305303,0.238196957639105,0.318852973215826,0.249828764108356,0.3930348983721,0.457850109348431",-250.040813781282,"1.36472065686703e-15,0.18006537748462,0.480769231935359,0.409090908283894,0.517543859609138,0.500000000707658",-250.001651557096,"0.00513773763177819,1,0.503144624760807,0.571582102526488,0.461210307405233,0.481895767066198",-250.001651557096,"0.00513773763177819,0.999999990417599,0.503144624760807,0.571582102526488,0.461210307405233,0.481895767066198",-249.404148427219,"0.999999999370006,0.280415658455101,0.505154656892616,0.57192086186466,5.53488932101616e-10,0.489175770124773",-250.040813781282,"1.94757632638773e-09,5.80799882879922e-06,0.480769231935359,0.409090908283894,0.517543859609138,0.500000000707658",-250.029742098636,"0.999999817976048,0.0019277431390915,0.480767323698548,0.409089293272417,0.517379545385769,0.49574587475809",-249.623067033686,"0.141544778793501,0.0323435168305721,0.51894758622569,0.590678904636308,0.458822280859614,0.490756285111767",-250.001651557096,"0.00513773763177819,1,0.503144624760807,0.571582102526488,0.461210307405233,0.481895767066198"
"rs6119471",-216.025239301056,"0.0249182415585984,1,0.972574591934518,0.943450546007567,0.959177247276281,0.960092473042311",-216.025239301056,"0.0249182415585984,1,0.972574591934518,0.943450546007567,0.959177247276281,0.960092473042311",-216.025239301056,"0.0249182415585984,1,0.972574591934518,0.943450546007567,0.959177247276281,0.960092473042311",-216.606515329574,"9.75100410322906e-18,1,0.0190839692592091,0.0423728818848475,0.0306122446045566,0.0280000008836595",-216.602171983092,"0.999999843446609,0.138617577856553,0.0178107460345565,0.0400925913553541,0.0292178061887596,0.0278325300289877",-216.516259186393,"0.338209901304075,0.0441322305937341,0.0190841967204888,0.042373560983066,0.0208976142550405,0.0280000687946072",-215.794705692268,"0.12895426164194,0.116608203364492,0.977287699490409,0.9520272529565,0.963372465832046,0.958721005765359",-214.297380161783,"0.999999998209286,0.00983633603492556,0.980801423244342,0.95733018259117,0.965621607560538,0.959318349336206",-216.606515329574,"9.75100410322906e-18,4.42664750009011e-06,0.0190839692592091,0.0423728818848475,0.0306122446045566,0.0280000008836595",-216.606515329574,"1.09788682175864e-06,5.08000320899096e-05,0.0190839692592091,0.0423728818848475,0.0306122446045566,0.0280000008836595"
