"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-304.958034327781,"2.17012439144852e-16,1,0.961538462055937,0.976190474430909,0.965696466032134,0.959363957996885",-304.958034327781,"2.17012439144852e-16,1,0.961538462055937,0.976190474430909,0.965696466032134,0.959363957996885",-304.780855223452,"0.3945679440821,0.00091693203777448,0.945997798269482,0.976190528069874,0.965696649779503,0.959363846406192",-304.958034094717,"0.994355531250446,0.0396142585467392,0.961538429519045,0.976190345844918,0.96569638501703,0.959359746600669",-304.531519499503,"0.998741727069513,0.122127846559913,0.909981316816023,0.975718469584438,0.965421187380779,0.9572829012478",-304.167481412925,"0.0253755836032344,1,0.0264299127331026,0.0169074800799116,0.0249646144829606,0.0275745396727678",-304.167481412925,"0.0253755836032344,1,0.0264299127331026,0.0169074800799116,0.0249646144829606,0.0275745396727678",-304.167481412925,"0.0253755836032344,1,0.0264299127331026,0.0169074800799116,0.0249646144829606,0.0275745396727678",-304.167481412925,"0.0253755836032344,1,0.0264299127331026,0.0169074800799116,0.0249646144829606,0.0275745396727678",-304.167481412925,"0.0253755836032344,1,0.0264299127331026,0.0169074800799116,0.0249646144829606,0.0275745396727678",-304.958034327781,"2.17012439144852e-16,0.32205977136925,0.961538462055937,0.976190474430909,0.965696466032134,0.959363957996885",-304.957017728099,"0.999999867447519,0.0383222578315318,0.961529504439752,0.976169318835038,0.965694114331356,0.95934729197354",-304.958034327781,"2.17012439144852e-16,1,0.961538462055937,0.976190474430909,0.965696466032134,0.959363957996885",-304.958034327781,"2.17012439144852e-16,1,0.961538462055937,0.976190474430909,0.965696466032134,0.959363957996885",-304.157345564854,"0.0266050845157463,0.999999977241091,0.0259569903071181,0.0170254986085933,0.0249986505672614,0.0270632394051658",-303.802981670403,"0.646425979607502,0.164812749964977,0.0182105293789079,0.0114712195934688,0.0236319488201209,0.0240805190173986",-303.871482965243,"0.202834951587999,0.234919563445781,0.0185169574442196,0.00883006430328114,0.0242751192035479,0.0354908953213035",-303.602779904926,"0.0994989210892987,0.259403521702895,0.0238494457358196,0.0126878422734277,0.0212506313225003,0.0280023951644943"
"rs28777",-857.056751800595,"0.0427462848435337,1,0.399997866269179,0.427219868215424,0.511867860633057,0.390814652027806",-856.654333156364,"0.0549332462263332,0.77826230672242,0.420780871988101,0.410688629676062,0.497209422966646,0.430485804764561",-855.668729291224,"0.200434996187821,0.294501514432547,0.403335823433125,0.407448874092935,0.519070031243531,0.419763090020505",-857.056751800595,"0.0427462848435337,0.999999999377155,0.399997866269179,0.427219868215424,0.511867860633057,0.390814652027806",-856.737934988596,"0.115209358781345,0.487470404034959,0.365198461042926,0.467226412843833,0.541577065906529,0.386909664425811",-867.294606861556,"2.70319803098835e-17,1,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"2.70319803098835e-17,0.00802342285798701,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"4.2237469234193e-19,0.015438846181442,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"0.0175272370853466,0.0101595148204835,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"0.140676817581454,0.00390810729877171,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-856.839708286887,"0.0449352636521246,0.9962362107028,0.392646354304939,0.431526084857277,0.512778024617995,0.383248888766666",-857.056751800595,"0.0427462848435337,1,0.399997866269179,0.427219868215424,0.511867860633057,0.390814652027806",-856.091162323099,"0.11090943127537,0.408642159586343,0.343113201223559,0.357398306830065,0.502618043098006,0.445092750275051",-857.056751800595,"0.0427462848435337,1,0.399997866269179,0.427219868215424,0.511867860633057,0.390814652027806",-867.294606861556,"2.70319803098835e-17,4.16459239623466e-05,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"0.992424252113058,0.00344445215924081,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"0.214465334512937,0.00871749384833904,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118",-867.294606861556,"2.70319803098835e-17,0.00510093991329669,0.440476193670243,0.449999991721453,0.355633806638956,0.448924724415118"
"rs16891982",-1296.69485329119,"0.0600633006744071,1,0.256315119867559,0.288276448384984,0.360427045819686,0.208318240984824",-1296.69485329119,"0.0600633006744071,1,0.256315119867559,0.288276448384984,0.360427045819686,0.208318240984824",-1296.29529975158,"0.126462387187273,0.473368874210183,0.272343545507255,0.293719405693522,0.365870927977502,0.223261023972367",-1296.69027893239,"0.0624784119427277,0.950656673710951,0.258928926094962,0.291920226568487,0.360608434209238,0.205972950900038",-1295.21065158366,"0.159141857313371,0.507792027629617,0.206938716100925,0.330483481563105,0.38812253284176,0.193365843631277",-1328.85767104317,"1.64216202272885e-18,1,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"1.64216202272885e-18,0.00658936269546804,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"1.64216202272885e-18,0.19443839291353,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"0.650489998386081,0.0025187518353597,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"0.268763132298229,0.0049594666405566,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1296.56532533853,"0.0648323831098802,0.968585827987477,0.2453538738584,0.293926174381348,0.362304590559098,0.197011562241222",-1296.69485329119,"0.0600633006744071,1,0.256315119867559,0.288276448384984,0.360427045819686,0.208318240984824",-1296.69243485956,"0.0618461362377872,0.957940488431505,0.254466359989781,0.286151880039316,0.360021260741924,0.210390373062388",-1296.69485329119,"0.0600633006744071,1,0.256315119867559,0.288276448384984,0.360427045819686,0.208318240984824",-1328.85767104317,"1.64216202272885e-18,0.0125499490985038,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"0.448070124030551,0.00475496938670979,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"0.224858518674969,0.0045279526215488,0.52866241859036,0.552631574741539,0.457023063835931,0.593525176381676",-1328.85767104317,"1.64216202272885e-18,0.00241185543820352,0.52866241859036,0.552631574741539,0.457023068471248,0.593525176381676"
"rs12821256",-177.545302694717,"4.9953749402884e-17,1,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.545302694717,"4.9953749402884e-17,0.00763282162082538,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.545302694717,"4.9953749402884e-17,0.00482920084024706,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.137764464685,"0.999999993486131,0.147034156339143,0.953364026596939,0.943961988476801,0.954591390789197,0.987707290272594",-177.545302694717,"0.00365412145804937,0.00709543274562793,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.183257278167,"0.0221854494040962,1,0.0329949902603754,0.0426498138882653,0.0301975327720164,0.00378435152625614",-176.889929278921,"0.066811358993916,0.355527499089864,0.0375228891872807,0.037513790080119,0.0273455241470281,0.00498879233682183",-176.607906153976,"0.548880566045336,0.11970558357004,0.0208706893197189,0.0296423119562286,0.0365335509230938,0.00498667254249609",-177.183257278167,"0.0221854494040962,1,0.0329949902603754,0.0426498138882653,0.0301975327720164,0.00378435152625614",-176.637839364209,"0.999999987663044,0.150390751494744,0.0100069997199296,0.052518255964576,0.0386107339255587,0.00457216875935559",-177.502084973351,"0.0645698471790766,0.178461514349225,0.941859824738377,0.943472923993835,0.95877023944937,0.991987014327076",-177.545301708286,"0.998991101962127,0.018378247100752,0.954954761986716,0.944444919557006,0.960063628759295,0.994652385475937",-177.545302694717,"1.2488437350721e-17,0.0067751477768613,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.545302694717,"4.9953749402884e-17,0.00617162693059979,0.954954955903075,0.944444445524299,0.96006389685973,0.994652406373909",-177.174577957632,"0.0236031245434857,0.99999998609601,0.032350028888307,0.0427785993867815,0.0301001670939508,0.00370109810868686",-177.183257278167,"0.0221854494040962,1,0.0329949902603754,0.0426498138882653,0.0301975327720164,0.00378435152625614",-175.970671210179,"0.999999959143251,0.131529442328017,0.0204527655445616,0.0122989795986782,0.0321583350911008,0.00520022559050864",-177.183257278167,"0.0221854494040962,0.99999999169951,0.0329949902603754,0.0426498138882653,0.0301975327720164,0.00378435152625614"
"rs4959270",-1181.35090231748,"4.48644984922593e-16,1,0.520547952734933,0.490566035125567,0.541769042971251,0.559760951358837",-1181.35090231748,"4.48644984922593e-16,0.00653282773860128,0.520547952734933,0.490566035125567,0.541769042971251,0.559760951358837",-1181.3502942663,"0.00824597063524201,0.078369405920292,0.518744252195487,0.489405595320304,0.541726009181597,0.559733989548961",-1181.35090231748,"0.110640960211515,0.00652852883538252,0.520547952734933,0.490566035125567,0.541769042971251,0.559760951358837",-1181.295124913,"0.999999960268593,0.0628193895493904,0.491832538374475,0.490541556854805,0.541766407755272,0.559657107548061",-1179.90629087893,"0.0136835328677653,1,0.427589850870428,0.469602614046202,0.417357977891604,0.388707822833264",-1179.86966106218,"0.208023452924017,8.27319499030951e-05,0.477411785271236,0.457494323508966,0.423737971124973,0.438471368769551",-1179.86877132458,"0.0239384208197935,0.5537274337448,0.43090437335692,0.470386052533904,0.417730033482602,0.391312981723135",-1178.90083080895,"0.122582384463104,0.249421390693701,0.458464210777227,0.500797206405575,0.4231388741053,0.335461059178653",-1179.88665729068,"0.0160741207481121,0.87885817046031,0.434529919757164,0.478369215728538,0.417722598814252,0.387061889920779",-1181.32655410634,"0.0728057256363588,0.00124805972283151,0.501661131215728,0.490566208465844,0.541432536177503,0.542047429217014",-1181.35090231748,"0.390982077699234,0.00152876871577145,0.520547952734933,0.490566035125567,0.541769042971251,0.559760951358837",-1180.84479748518,"0.999999991503626,0.082057556566341,0.493345263305082,0.428306522851934,0.538650241756632,0.559670748665299",-1181.35088621003,"0.00151809172723831,0.00506039474212614,0.519410201145848,0.489564172327771,0.541768205159141,0.559761425596656",-1179.89046929972,"0.0275785077361893,0.47193872322446,0.415338776145187,0.484543081996709,0.428951949603503,0.359964970299037",-1179.90629087893,"0.0136835328677653,1,0.427589850870428,0.469602614046202,0.417357977891604,0.388707822833264",-1179.90629087893,"0.0136835328677653,0.999999993333557,0.427589850870428,0.469602614046202,0.417357977891604,0.388707822833264",-1179.90629087893,"0.0136835328677653,1,0.427589850870428,0.469602614046202,0.417357977891604,0.388707822833264"
"rs12203592",-609.717093380311,"1.00885186958772e-15,1,0.812977098534528,0.689655170697731,0.866573033002451,0.911764707188072",-609.717093380311,"1.57633104623081e-17,0.00365007796368865,0.812977098534528,0.689655170697731,0.866573033002451,0.911764707188072",-608.122766428633,"0.38168501001111,0.0921306423434538,0.741487598439144,0.620739972581448,0.864316673800654,0.910772268533849",-609.703512222613,"0.999999938279372,0.0779185465662131,0.812965802649054,0.689654247564918,0.866427987274465,0.908000434516432",-609.388438358643,"0.999999990451709,0.086368663234053,0.753347491459272,0.689227572593479,0.866520713005979,0.911312790836098",-609.669765086662,"0.00371313853256394,1,0.178694418366905,0.299904618821866,0.128050909083482,0.0839018520744268",-606.66457259761,"0.242797131527069,0.039392175987106,0.184747566614,0.256390819229317,0.0941981698472664,0.0876786816301571",-609.653418554472,"0.00714043069161997,0.572477240956489,0.17811066645646,0.298617116027614,0.127346575845729,0.0835165700952022",-609.44305411399,"0.0389656122178689,0.330559630314727,0.176209346071409,0.301360401262995,0.121938414726672,0.0721265303935307",-609.64802594552,"0.00453658888643849,0.999999980098974,0.178875478207356,0.300198657794058,0.126874775741487,0.0829605946015103",-609.346400374109,"0.362550648595787,0.000551233033175873,0.734815229260683,0.688347960371981,0.865499542389902,0.871855017163383",-608.703156147573,"0.999999995597748,0.112625332540872,0.75617650921346,0.611228645183873,0.849798415702707,0.896829426165402",-607.578230322672,"0.999999999406858,0.100618494411866,0.764960945160029,0.548012714058645,0.860409695823145,0.911525874210431",-608.694547789217,"0.333532724256346,0.00103239651471697,0.562714894685183,0.427675180403112,0.866573009323716,0.911764831161057",-609.669765086662,"0.00371313853256394,1,0.178694418366905,0.299904618821866,0.128050909083482,0.0839018520744268",-609.658806213193,"0.00495797905690203,0.804325682993288,0.177925801137192,0.298864034224852,0.127381706367723,0.0833021744678512",-609.669765086662,"0.00371313853256394,0.999999999121718,0.178694418366905,0.299904618821866,0.128050909083482,0.0839018520744268",-609.655061139627,"0.00984354500289003,0.319308429929988,0.178944142049917,0.295555693063212,0.126744987770249,0.0842385127673045"
"rs1042602",-900.241851815878,"4.41552970356575e-17,1,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851815878,"4.41552970356575e-17,0.0232442726965022,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851815878,"1.3798530323643e-18,0.0444308126578589,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851815878,"0.310687152825839,0.00768252082152117,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851815878,"4.41552970356575e-17,1,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-886.458036717473,"0.052111600529354,1,0.0998957096561079,0.0583052353382231,0.109202826855415,0.112591612146165",-886.260637696684,"0.0575247725311668,0.908708657995399,0.106085256880646,0.0562363801788976,0.106039624720689,0.123984910034973",-879.021078865733,"0.655149955119493,0.19641830831919,0.0480842448353724,0.0235364354164765,0.11331292551089,0.138409526844654",-886.458036717473,"0.052111600529354,1,0.0998957096561079,0.0583052353382231,0.109202826855415,0.112591612146165",-883.344987924249,"0.267742276942827,0.362650659909866,0.0511208130262479,0.0724142343687013,0.1332130399244,0.105814271556555",-900.241851815878,"4.41552970356575e-17,0.0154036475279221,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851457986,"0.996946702072474,0.0194472693198365,0.799295306596824,0.894736220223355,0.804906523034865,0.772562961924864",-900.241851815878,"0.10015673225534,0.00804833240863031,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-900.241851815878,"4.41552970356575e-17,1,0.799295776575865,0.894736840020406,0.804906540509744,0.772563178971343",-886.102587954516,"0.0569064416945335,0.961221122351404,0.0948528958046309,0.0593618835126051,0.109954130714254,0.105655041053924",-886.458036717473,"0.052111600529354,1,0.0998957096561079,0.0583052353382231,0.109202826855415,0.112591612146165",-885.118151565205,"0.345410293104412,0.25042133033066,0.0535231112706155,0.0202181429384362,0.105262684006607,0.17750162472898",-886.458036717473,"0.052111600529354,1,0.0998957096561079,0.0583052353382231,0.109202826855415,0.112591612146165"
"rs1393350",-682.122777302157,"1.56365794167976e-18,1,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.0072940710149438,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.107758299035772,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.0132800608892884,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.057026455212098,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-677.438365890119,"0.0356914098699677,1,0.0816614779115685,0.0794990018561449,0.079946486101479,0.0909937075285258",-676.264536590036,"0.0836511426966855,0.452391078166405,0.0939444081508619,0.0661662188445203,0.0691445984241585,0.126854996797823",-671.227623461324,"0.844120763960123,0.146884408044036,0.0183042666308811,0.0264280496498466,0.0914633452599666,0.119194403414204",-677.438365890119,"0.0356914098699677,0.999999999090467,0.0816614779115685,0.0794990018561449,0.079946486101479,0.0909937075285258",-677.438365890119,"0.0356914098699677,1,0.0816614779115685,0.0794990018561449,0.079946486101479,0.0909937075285258",-682.122777302157,"1.56365794167976e-18,1,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.156642516994361,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,1,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-682.122777302157,"1.56365794167976e-18,0.00228582725787523,0.866438355612029,0.8809523841478,0.878640776258455,0.84960937305835",-677.438365890119,"0.0356914098699677,1,0.0816614779115685,0.0794990018561449,0.079946486101479,0.0909937075285258",-677.438365890119,"0.0356914098699677,1,0.0816614779115685,0.0794990018561449,0.079946486101479,0.0909937075285258",-673.980703237929,"0.63874517253402,0.173536083930729,0.04240946170635,0.020820622278714,0.0813201177126485,0.137441296749848",-675.077553341176,"0.980243452476812,0.0619025685130135,1.03166054230692e-06,1.24395078584181e-06,0.0905114760318643,0.147416956348331"
"rs12913832",-1152.73432972895,"0.0185999596493292,1,0.380213826646777,0.536472233976522,0.423720760979986,0.234634363007243",-1152.02092269674,"0.295880001443614,4.95755427881816e-05,0.446358222471876,0.513234034628201,0.427210348923825,0.287367808336787",-1152.70358320687,"0.0254726867827482,0.692060884670134,0.383043214516642,0.537809788871271,0.423899934639255,0.2360016526941",-1152.47002621803,"0.0369592285982251,0.532044888638322,0.3933307884779,0.554585957995751,0.423654969465553,0.219481954967784",-1151.22793202058,"0.248450526265029,0.249596091354217,0.262149533271405,0.561576467332906,0.453263920657396,0.235447507202014",-1155.35305773395,"1.94997865387314e-16,1,0.552238800867487,0.409090918368025,0.518867922810372,0.710116727832169",-1155.35305773395,"1.94997865387314e-16,0.00475314272513131,0.552238800867487,0.409090918368025,0.518867922810372,0.710116727832169",-1155.23696874412,"0.105973506872937,0.0868529002645903,0.527347721047235,0.392910477192305,0.517880459510266,0.7096013450844",-1155.35305773395,"1.94997865387314e-16,0.00311932173204059,0.552238800867487,0.409090918368025,0.518867922810372,0.710116727832169",-1155.35158212244,"0.999999573576682,0.0353868562839099,0.550801550005305,0.409088861764971,0.518868220932353,0.710117184111124",-1152.73432972895,"0.0185999596493292,1,0.380213826646777,0.536472233976522,0.423720760979986,0.234634363007243",-1152.68368327474,"0.0256022162346503,0.700618298491136,0.379298537502459,0.53637377495231,0.422503246850543,0.23221913648997",-1152.73432972895,"0.0185999596493292,1,0.380213826646777,0.536472233976522,0.423720760979986,0.234634363007243",-1152.73432972895,"0.0185999596493292,1,0.380213826646777,0.536472233976522,0.423720760979986,0.234634363007243",-1155.35305773395,"1.94997865387314e-16,0.00254805381363705,0.552238800867487,0.409090918368025,0.518867922810372,0.710116727832169",-1155.35305773395,"0.0153806666153507,0.00394216667598174,0.552238800867487,0.409090918368025,0.518867922810372,0.710116727832169",-1154.25633849741,"0.999999997832151,0.0855214605076396,0.519345253330264,0.336910093676782,0.51451362876005,0.709999433822969",-1153.29482901248,"0.465732027365817,0.00206690628572082,0.158310505673015,0.113055490073131,0.518868076433338,0.71011661720292"
"rs1800407",-529.465881254351,"3.1013700950673e-16,1,0.880794701817777,0.948275857328966,0.905963302800207,0.930894308849153",-529.465881254351,"3.1013700950673e-16,0.143897773512412,0.880794701817777,0.948275857328966,0.905963302800207,0.930894308849153",-529.465881254351,"3.1013700950673e-16,1,0.880794701817777,0.948275857328966,0.905963302800207,0.930894308849153",-529.264301256173,"0.999999999870451,0.101990336697329,0.880613680066391,0.948264812937692,0.904874780379386,0.916435467379409",-529.465881254351,"0.309032659796822,0.0033097727456699,0.880794701817777,0.948275857328966,0.905963302800207,0.930894308849153",-527.460296133244,"0.0284442887104772,1,0.0805476751733203,0.0370691276030821,0.0672215692198986,0.045134073069138",-525.504061750731,"0.105133716142291,0.323199298074708,0.0930022458447888,0.0294883955467866,0.0558585016428007,0.0642936256013932",-525.276005736057,"0.821117818438529,0.00114621004174913,0.0303061047705502,0.0517244179681697,0.0940366277347671,0.0691056582418958",-527.460296133244,"0.0284442887104772,1,0.0805476751733203,0.0370691276030821,0.0672215692198986,0.045134073069138",-524.633655844776,"0.999999998447088,0.16443734504216,0.0187224380083459,0.0474542322630946,0.0891831254765695,0.0550340477580049",-528.688851894305,"0.528924460160632,0.000877680396480108,0.776822691616727,0.948275736511017,0.905383684733111,0.870843806286096",-529.289577954125,"0.999999997130041,0.0908732760981646,0.866085879753944,0.941008083861626,0.901851666331341,0.92674826750348",-529.463311698045,"0.999999916969095,0.0462047854217725,0.880623678273189,0.947805697988022,0.905960093535416,0.930894707832564",-528.975340241135,"0.37470064978302,0.00296652782049708,0.643689071824421,0.847818078884523,0.905963217942699,0.930894283857608",-527.460296133244,"0.0284442887104772,1,0.0805476751733203,0.0370691276030821,0.0672215692198986,0.045134073069138",-527.460296133244,"0.0284442887104772,1,0.0805476751733203,0.0370691276030821,0.0672215692198986,0.045134073069138",-526.221659985155,"0.199831387766474,0.256520776763319,0.0536531788166149,0.019797869625809,0.06283491507957,0.0575146928928584",-527.460296133244,"0.0284442887104772,1,0.0805476751733203,0.0370691276030821,0.0672215692198986,0.045134073069138"
