"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-301.87228511427,"8.74117652655286e-17,1,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"8.74117652655286e-17,0.0191790823619291,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"8.74117652655286e-17,0.0046531709925013,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"0.0236902891389553,0.0097426224700689,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.863778655957,"0.295657173287816,0.0994893162398951,0.959106382801869,0.976153826474909,0.962560978213617,0.964509028152301",-299.507286218066,"0.0441721457536718,1,0.0180467649838858,0.0127291682040735,0.0210575304912694,0.0175296609915553",-299.507286218066,"0.0441721457536718,1,0.0180467649838858,0.0127291682040735,0.0210575304912694,0.0175296609915553",-299.507286218066,"0.0441721457536718,1,0.0180467649838858,0.0127291682040735,0.0210575304912694,0.0175296609915553",-299.507286218066,"0.0441721457536718,1,0.0180467649838858,0.0127291682040735,0.0210575304912694,0.0175296609915553",-299.507286218066,"0.0441721457536718,1,0.0180467649838858,0.0127291682040735,0.0210575304912694,0.0175296609915553",-301.87228511427,"2.73161766454777e-18,0.0318559505373355,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"8.74117652655286e-17,1,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"0.148718354056878,7.68202573244386e-05,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-301.87228511427,"8.74117652655286e-17,0.00642928827005084,0.964743590160684,0.976190476547931,0.962577961659194,0.964664311152223",-299.379980197328,"0.0663469981914862,0.685618404155436,0.015683475532457,0.0136711756031865,0.0222815740957874,0.0134288614612097",-299.048268426687,"0.999999995777896,0.164737076537553,0.0107366632528584,0.00705296028611457,0.0206153622040318,0.0151365113048524",-299.458751364097,"0.0794374025881683,0.528288481102765,0.0155164589600021,0.0100871583298316,0.0205362977938887,0.0208143712085042",-299.1613826299,"0.0996542300887257,0.350316509886005,0.0195168366653711,0.0105253222668822,0.0188602750078652,0.0190951833572824"
"rs28777",-857.795922459148,"0.042954090484313,1,0.387649859182692,0.387058223327929,0.509249861121781,0.400672120479754",-856.922915063091,"0.0686993008931679,0.625983553555529,0.419907334068074,0.358251644881502,0.484036344597004,0.468664323158062",-857.337189336631,"0.132552022859799,0.368659399169251,0.401699079686746,0.382536505977117,0.514961387351263,0.421927638135738",-857.795922459148,"0.042954090484313,1,0.387649859182692,0.387058223327929,0.509249861121781,0.400672120479754",-857.625375567378,"0.233115172374712,0.328989676475001,0.290402465276813,0.445680898867215,0.572308740367785,0.420256414920457",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,0.000991318238006863,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,0.0322551528770153,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"0.208247090764196,0.00252679717413209,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-857.759255549988,"0.0446244878885288,0.99999998889768,0.381944204658695,0.392121686769157,0.511157138642363,0.394796650530189",-857.795922459148,"0.042954090484313,1,0.387649859182692,0.387058223327929,0.509249861121781,0.400672120479754",-855.575831266768,"0.15125076081219,0.344390354896293,0.309335868972021,0.290249734838748,0.496193394542651,0.468123343726796",-857.795922459148,"0.042954090484313,0.99999999646801,0.387649859182692,0.387058223327929,0.509249861121781,0.400672120479754",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987",-868.347332185749,"4.42623856103151e-18,1,0.45238094523008,0.489999993609166,0.357394358716865,0.440860218107987"
"rs16891982",-1291.78323491697,"0.0614403397973033,1,0.247180091292101,0.284866676808402,0.361464402013311,0.197099005771201",-1291.57053559301,"0.0727085567761833,0.81961584582549,0.272976195689072,0.274107486402619,0.352102237520842,0.237065482984718",-1290.92215453901,"0.153353791122556,0.420588043224094,0.263166033731953,0.287919005661749,0.368071632942133,0.215315578185614",-1291.78323491697,"0.0614403397973033,1,0.247180091292101,0.284866676808402,0.361464402013311,0.197099005771201",-1290.94227217959,"0.132323616046329,0.573100532543729,0.218957300788566,0.324950998200031,0.382117826482046,0.183414533037474",-1325.28212203056,"2.8152351307735e-17,1,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"1.0997012229584e-19,0.0138873464876899,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"2.8152351307735e-17,1,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"2.8152351307735e-17,0.0074801023158675,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"0.538221927156949,0.00442234604620422,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1291.78323491697,"0.0614403397973033,1,0.247180091292101,0.284866676808402,0.361464402013311,0.197099005771201",-1291.78323491697,"0.0614403397973033,1,0.247180091292101,0.284866676808402,0.361464402013311,0.197099005771201",-1291.60002221381,"0.077872089036586,0.736190732294562,0.232127692278484,0.26681930932069,0.358367201275413,0.213676234455382",-1291.78323491697,"0.0614403397973033,1,0.247180091292101,0.284866676808402,0.361464402013311,0.197099005771201",-1325.28212203056,"2.8152351307735e-17,0.0101025928710851,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"0.331205227694704,0.00363578463610953,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"0.57914644880777,0.00821482255034348,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167",-1325.28212203056,"3.51904391346687e-18,0.00596452049179095,0.535031852109798,0.552631574942864,0.451781972583981,0.604316545708167"
"rs12821256",-199.138877023733,"6.87003507491302e-16,1,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.108259254692,"0.0477362874725417,0.0286295791259,0.95940568342042,0.953639588472047,0.95269045189152,0.98393767836275",-199.138877023733,"6.87003507491302e-16,0.0251705923470141,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.138877023733,"6.87003507491302e-16,0.00966214268892519,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.138877023733,"0.0120558817051023,0.00216914299282953,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.033011708891,"0.0112415083539607,1,0.0346751803749441,0.0389685916566129,0.0389817154825202,0.0135337114895701",-198.960309619013,"0.0251302730342133,0.498844252275194,0.0359268849879332,0.0366161409975166,0.03703195203042,0.0148796672804445",-198.661011765497,"0.371901814209223,0.143261099418381,0.0244697468186561,0.0274515714835787,0.0396403490595653,0.0144851728750813",-199.033011708891,"0.0112415083539607,1,0.0346751803749441,0.0389685916566129,0.0389817154825202,0.0135337114895701",-198.029125499862,"0.806221657270248,0.175104642202448,0.00791413983690487,0.0403867135312036,0.0418635262865167,0.012487565329307",-198.725286044153,"0.644746269035813,0.000965315774547618,0.893703862362086,0.95530947477704,0.954602093867405,0.960573018471487",-199.138877023733,"0.0216436281245431,0.000108733147342169,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.138877023733,"0.000515385773983246,0.00778381891011855,0.959459459297089,0.955555553439302,0.95527156459666,0.983957219639411",-199.130615496483,"0.0889021019256452,0.0024848024236244,0.947087500730574,0.943929135493078,0.955271539358995,0.983957179876982",-199.019054287367,"0.0127937654334014,0.983035692118173,0.0339879816261874,0.038776864604904,0.0386520429159831,0.0132275699098203",-198.966525495775,"0.9999999864346,0.10778952560814,0.0309030653808484,0.0336667333160257,0.0401109981094935,0.0138094313062744",-198.663416577682,"0.999999894239609,0.110748163463514,0.0269297550618431,0.0190053817411965,0.0409703142824585,0.0159292676331958",-199.033011708891,"0.0112415083539607,1,0.0346751803749441,0.0389685916566129,0.0389817154825202,0.0135337114895701"
"rs4959270",-1182.39662169467,"9.07970773094567e-18,1,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.39662169467,"9.07970773094567e-18,0.0156470785008159,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.39662169467,"9.07970773094567e-18,0.0800938400795085,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.39662169467,"9.07970773094567e-18,0.000754086329860325,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.37263280854,"0.999999883162976,0.058319898671039,0.472093128417765,0.452820806361287,0.550367576420291,0.531822732239298",-1181.91487233747,"0.00600676963747704,1,0.483965069203209,0.529854721230003,0.430522521414125,0.445108075191644",-1181.06120915301,"0.18458051712035,7.95565039930675e-05,0.505066412001105,0.501830866346299,0.418331603971401,0.466576767383776",-1181.72875128185,"0.259418214115596,0.00129112108825553,0.449796884476449,0.54716728675385,0.448402968461862,0.468127589856278",-1181.82028259034,"0.0217687161541314,0.373528293764974,0.492114291000609,0.539284537018301,0.430869565578067,0.431333901739278",-1181.91395657394,"0.00605329899939782,0.999999977751707,0.488337829970891,0.533707441403993,0.430383621416145,0.44493045539155",-1182.39662169467,"2.26992693273642e-18,0.0099661874925151,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.39662169467,"9.07970773094567e-18,0.0659826107376582,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1182.13917842598,"0.999999996005577,0.0763123509086086,0.475043854133273,0.407993783032245,0.548598704092511,0.531834731568767",-1182.39662169467,"9.07970773094567e-18,0.00314212938587687,0.493150688028798,0.452830193769842,0.550368552068926,0.531872514492045",-1181.91487233747,"0.00600676963747704,1,0.483965069203209,0.529854721230003,0.430522521414125,0.445108075191644",-1181.91487233747,"0.00600676963747704,1,0.483965069203209,0.529854721230003,0.430522521414125,0.445108075191644",-1181.91487233747,"0.00600676963747704,1,0.483965069203209,0.529854721230003,0.430522521414125,0.445108075191644",-1181.8341080801,"0.100601666506274,0.0840038135491105,0.421163807218895,0.472051299008198,0.43398142702674,0.464839918431125"
"rs12203592",-607.441072727773,"7.24541757567957e-17,1,0.83206106771669,0.681034481249794,0.866573033238023,0.907239817785895",-607.441072727773,"7.24541757567957e-17,1,0.83206106771669,0.681034481249794,0.866573033238023,0.907239817785895",-605.984858583778,"0.374816478574026,0.0925966689039417,0.76746607445961,0.612222018356951,0.864300647299627,0.906191933944365",-607.323277665361,"0.999999998786181,0.0941374895757841,0.831957030925047,0.681013982776839,0.865761393880468,0.895284671144475",-606.90699819715,"0.999999995037278,0.0979393555638165,0.747829163983865,0.679922993406346,0.866404049725686,0.906109192609452",-607.263679431848,"0.00717072141992003,1,0.153385934611004,0.298590766453528,0.123151748525026,0.0841405952382899",-603.488998833394,"0.27265019264807,0.0405106952961804,0.16545518323104,0.256416811888046,0.0889707336937236,0.0920858990979957",-607.260416456186,"0.00864964127263989,0.796078264926717,0.153675972516401,0.298727801936539,0.123121562733619,0.0842169623953026",-607.037909045987,"0.0321760949896239,0.406765886563627,0.153392259870781,0.30383537723091,0.118774290206796,0.0745135257255348",-607.225306552671,"0.00799998458703123,0.999999986583102,0.154888294616233,0.300847341094259,0.121992466538708,0.0831803429181762",-607.342103605744,"0.13217606694222,0.041834069792285,0.799730220899568,0.680605626770855,0.866148964727418,0.881846284432612",-606.942309419729,"0.999999999236629,0.10036193520609,0.800648235107598,0.629151210970919,0.856865106714864,0.89835937894745",-605.314383411214,"0.999999999551346,0.0997704143394966,0.789456643801092,0.542112926247365,0.860726213088567,0.907008802447555",-606.627241433261,"0.302228247076871,0.00309707205997857,0.62731602414748,0.44774568038672,0.866572536673698,0.907239835586125",-607.263679431848,"0.00717072141992003,1,0.153385934611004,0.298590766453528,0.123151748525026,0.0841405952382899",-607.223508248962,"0.0113893816470899,0.670247279018024,0.151619318645844,0.296637203000816,0.121864297070232,0.0828311675862225",-607.263679431848,"0.00717072141992003,1,0.153385934611004,0.298590766453528,0.123151748525026,0.0841405952382899",-606.82348193132,"0.0689632040720788,0.166005285195527,0.132899245732278,0.257108923369622,0.114486911604353,0.0849207961347694"
"rs1042602",-859.968302812964,"2.9076717910397e-17,1,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"2.9076717910397e-17,0.0155166849939139,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"2.9076717910397e-17,1,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"2.9076717910397e-17,0.0193941825156872,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"0.444014864117542,0.00721134379906112,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-844.951158527742,"0.0535151161880792,1,0.0750807490347297,0.0675472884582378,0.0958116755410387,0.107140440550639",-844.803872655016,"0.0551310727433644,0.981711857813485,0.0785207442469557,0.0665743218205085,0.0945958557497873,0.112506761755295",-843.381486348504,"0.248658545067218,0.299642525465098,0.0728545953258249,0.0574143853796832,0.097501869039441,0.1209851011979",-844.951158527742,"0.0535151161880792,1,0.0750807490347297,0.0675472884582378,0.0958116755410387,0.107140440550639",-843.436289265623,"0.190162896204865,0.431996859278537,0.0492491527499435,0.0820154288760802,0.112099563234664,0.0995304693299294",-859.968302812964,"2.9076717910397e-17,0.0194547453589201,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"0.17066682985736,0.00584264292668631,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"0.503212076615575,0.00070291672778134,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-859.968302812964,"7.26917947759924e-18,0.00252725109593299,0.84154929201652,0.877192990088016,0.823598132147299,0.776173286612488",-844.668407474292,"0.0597366827729644,0.932409758153207,0.070747472861679,0.0693243120166239,0.0974307971782887,0.0989929415098199",-844.951158527742,"0.0535151161880792,1,0.0750807490347297,0.0675472884582378,0.0958116755410387,0.107140440550639",-844.9506277072,"0.0547978045024807,0.967486261663075,0.0745394748208414,0.0669883966896937,0.0956093109604807,0.10787268424241",-844.951158527742,"0.0535151161880792,0.999999990334436,0.0750807490347297,0.0675472884582378,0.0958116755410387,0.107140440550639"
"rs1393350",-688.803829381731,"5.34601773972301e-18,1,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"5.34601773972301e-18,0.0187778603421653,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"5.34601773972301e-18,1,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"0.520801844536805,0.00901220001747145,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.800468039898,"0.999999953123044,0.0447073496213848,0.863691607849666,0.865078410437608,0.871359198246696,0.859374647266994",-686.981677317069,"0.022003069942749,1,0.0993085682356971,0.106598009799975,0.100503616680203,0.103856325071829",-686.32920280201,"0.0590170214849689,0.40015648798205,0.109670945184037,0.0950302049483436,0.0920396158654843,0.129684518329146",-685.458383925863,"0.390666354405439,0.167367451801393,0.073045710176189,0.0767075541458066,0.105614855392622,0.118113485001412",-686.981677317069,"0.022003069942749,1,0.0993085682356971,0.106598009799975,0.100503616680203,0.103856325071829",-686.981677317069,"0.022003069942749,1,0.0993085682356971,0.106598009799975,0.100503616680203,0.103856325071829",-688.803829381731,"3.34126108732688e-19,0.0153590739530276,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"0.0114425685208921,0.00535582927085727,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"0.0453596960705076,0.000362648391283438,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-688.803829381731,"5.34601773972301e-18,1,0.866438356937535,0.86507936679837,0.871359225272575,0.859375003148867",-686.981677317069,"0.022003069942749,1,0.0993085682356971,0.106598009799975,0.100503616680203,0.103856325071829",-686.981677317069,"0.022003069942749,1,0.0993085682356971,0.106598009799975,0.100503616680203,0.103856325071829",-684.963782600753,"0.899806478337848,0.130734724606735,0.0683250924720982,0.0416513561090921,0.108788246250934,0.137702145510336",-686.028197433585,"0.667928695416095,0.0565825044552217,0.0052090690368479,0.00665806427593503,0.111275032880408,0.139430398658993"
"rs12913832",-1143.56629047661,"0.0227312507601936,1,0.365545602084724,0.5623683962341,0.417935892945483,0.211676881737164",-1141.66076270195,"0.139502148091404,0.140268252566237,0.432933516776907,0.553700381658782,0.411387547904647,0.275049774289268",-1143.56629047661,"0.0227312507601936,1,0.365545602084724,0.5623683962341,0.417935892945483,0.211676881737164",-1143.56576535938,"0.0232807630325123,0.969787645068084,0.366202029103838,0.563326956714803,0.417963596366696,0.211152130200697",-1143.38789995489,"0.0233916271597344,0.999999988555366,0.379795279419937,0.575736950351613,0.415903437380702,0.209932883267994",-1147.4408624743,"1.28816082941476e-16,1,0.55223879972344,0.372727288260812,0.511792451415977,0.723735400709552",-1147.4408624743,"1.28816082941476e-16,0.0194712979710751,0.55223879972344,0.372727288260812,0.511792451415977,0.723735400709552",-1147.0020152032,"0.200668299286149,0.0858541497165918,0.502889649132176,0.342847274959931,0.510029716811276,0.722848549210153",-1147.39380646746,"0.999999986948321,0.0788255962016404,0.552215745555083,0.37272503933701,0.511450781666176,0.713505867103997",-1147.43264604834,"0.999999939082465,0.0428047809243762,0.547663947532836,0.372727962405188,0.511792364062154,0.723734228870075",-1143.56629047661,"0.0227312507601936,1,0.365545602084724,0.5623683962341,0.417935892945483,0.211676881737164",-1143.19751773764,"0.0484654830452759,0.495815152089673,0.354707189647433,0.556838460748192,0.413530400851521,0.204534653131843",-1143.40536613543,"0.0354474915390882,0.601155838773125,0.352526038737477,0.546324996153873,0.415290941639951,0.222094842735288",-1143.56629047661,"0.0227312507601936,1,0.365545602084724,0.5623683962341,0.417935892945483,0.211676881737164",-1147.4408624743,"4.02550259192111e-18,0.559328977610813,0.55223879972344,0.372727288260812,0.511792451415977,0.723735400709552",-1147.4408624743,"1.28816082941476e-16,0.0130933887254921,0.55223879972344,0.372727288260812,0.511792451415977,0.723735400709552",-1146.96651081885,"0.999999998143569,0.0761043316666758,0.53495314197641,0.330170193635767,0.509999559670536,0.723707150309738",-1146.18891655439,"0.383378638213356,0.000442953774830862,0.22430058501758,0.139054637200353,0.511792980284575,0.723735503465094"
"rs1800407",-521.873239838632,"4.10851832520767e-18,1,0.890728479235589,0.939655169051046,0.909403668309424,0.928861789800189",-521.873239838632,"4.10851832520767e-18,0.0246939609553458,0.890728479235589,0.939655169051046,0.909403668309424,0.928861789800189",-521.873239838632,"4.10851832520767e-18,0.150100257909644,0.890728479235589,0.939655169051046,0.909403668309424,0.928861789800189",-521.429450287762,"0.9999999975645,0.111183523752202,0.890340875136706,0.939622173897284,0.90741532218549,0.905960742672455",-521.873239838632,"0.0685014999038527,0.00166093612312953,0.890728479235589,0.939655169051046,0.909403668309424,0.928861789800189",-520.442640743194,"0.0241541298872663,1,0.0782591687676417,0.04572193723766,0.0682541851173291,0.049730647448538",-518.29029530958,"0.112216942688141,0.287516705704785,0.0881669415276311,0.0356948332115529,0.0554094644891746,0.0678043754263183",-518.589103137233,"0.787778089513287,0.00111433165929461,0.0320162217321835,0.0603451961440991,0.0905962298502632,0.0711378598151263",-520.442640743194,"0.0241541298872663,1,0.0782591687676417,0.04572193723766,0.0682541851173291,0.049730647448538",-517.926763210124,"0.999999999771463,0.158591343088718,0.0197098683631916,0.0561775828617027,0.0867916824275261,0.0587204882336733",-520.103197059547,"0.677099885556774,0.000484944262322889,0.724678252999471,0.939655257505857,0.908695252259787,0.824159646422267",-521.784376577219,"0.999999992309327,0.0891312373209235,0.878340736005864,0.931932492043653,0.905815595705194,0.925029813289537",-521.853951194624,"0.999999947768833,0.05762174409476,0.889667170324476,0.937256758523832,0.909359857244063,0.928861707098899",-521.42055730338,"0.352336215856869,0.00133883580729206,0.688916403085335,0.837163139343891,0.909403662343611,0.928861538087583",-520.442640743194,"0.0241541298872663,1,0.0782591687676417,0.04572193723766,0.0682541851173291,0.049730647448538",-520.442640743194,"0.0241541298872663,1,0.0782591687676417,0.04572193723766,0.0682541851173291,0.049730647448538",-519.460367755575,"0.143533496013425,0.281179388747337,0.0562842660280946,0.0286292239724866,0.0635095005064315,0.0592883525554643",-520.442640743194,"0.0241541298872663,1,0.0782591687676417,0.04572193723766,0.0682541851173291,0.049730647448538"
