"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-298.309302622852,"1.51411252648993e-16,1,0.958333333941295,0.9523809519283,0.967775468287564,0.966431095147086",-298.309302622852,"1.51411252648993e-16,1,0.958333333941295,0.9523809519283,0.967775468287564,0.966431095147086",-298.309302622852,"1.51411252648993e-16,0.0847450016687615,0.958333333941295,0.9523809519283,0.967775468287564,0.966431095147086",-294.025053080277,"0.0303748459223316,1,0.0244803192339662,0.0317360524698694,0.0219176646517113,0.0209527838960633",-292.744928362329,"0.999999999186913,0.309219258117994,0.00767507280877642,0.0101558255853749,0.0103421949267928,0.01840381809044",-292.936789084618,"0.999999995929895,0.36257990414732,0.0267749279766406,0.0342260981305187,1.04510819066586e-10,0.0255141574875729",-298.309302622852,"1.51411252648993e-16,0.00115561168261077,0.958333333941295,0.9523809519283,0.967775468287564,0.966431095147086",-298.309302622852,"1.51411252648993e-16,0.0024052659399855,0.958333333941295,0.9523809519283,0.967775468287564,0.966431095147086",-292.582397874753,"0.99999999793257,0.00125375531747066,0.0384616396382354,0.0476186870236645,0.0290768709752779,0.0332538042474278",-294.025053080277,"0.0303748459223316,1,0.0244803192339662,0.0317360524698694,0.0219176646517113,0.0209527838960633"
"rs28777",-864.826415244656,"0.0423862425156804,1,0.385897104470699,0.428255008559564,0.493687476290501,0.36874511709162",-864.826415244656,"0.0423862425156804,0.999999994324935,0.385897104470699,0.428255008559564,0.493687476290501,0.36874511709162",-862.010329938174,"0.547432124994652,0.456603334122161,0.38535533480903,0.420708343772075,0.322776048011091,0.396336479214502",-875.091622697549,"2.81455195239671e-17,1,0.45634920356143,0.450000010042038,0.373239434535394,0.473118281877603",-875.091622697549,"2.81455195239671e-17,1,0.45634920356143,0.450000010042038,0.373239434535394,0.473118281877603",-875.091622697549,"8.79547485123973e-19,0.171183463319413,0.45634920356143,0.450000010042038,0.373239434535394,0.473118281877603",-864.826415244656,"0.0423862425156804,1,0.385897104470699,0.428255008559564,0.493687476290501,0.36874511709162",-864.826415244656,"0.0423862425156804,1,0.385897104470699,0.428255008559564,0.493687476290501,0.36874511709162",-875.091622697549,"0.00030408797389428,2.17579675562568e-05,0.45634920356143,0.450000010042038,0.373239434535394,0.473118281877603",-875.091622697549,"0.000740323152617902,1.81809147623811e-05,0.45634920356143,0.450000010042038,0.373239434535394,0.473118281877603"
"rs16891982",-1296.39764532867,"0.0610968653737671,1,0.278354754614317,0.263270107396185,0.357400677991708,0.209267508801383",-1296.39764532867,"0.0610968653737671,0.999999998832885,0.278354754614317,0.263270107396185,0.357400677991708,0.209267508801383",-1296.39764532867,"0.0610968653737671,1,0.278354754614317,0.263270107396185,0.357400677991708,0.209267508801383",-1329.67541272273,"1.25400715198881e-17,1,0.496815289140114,0.578947366704353,0.45702306407058,0.588129496052153",-1329.67541272273,"0.230150205178771,0.00588249707829328,0.496815289140114,0.578947366704353,0.45702306407058,0.588129496052153",-1329.67541272273,"1.25400715198881e-17,0.00967618362546313,0.496815289140114,0.578947366704353,0.45702306407058,0.588129496052153",-1295.12531682953,"0.124530752954227,0.235567269993503,0.352163405183011,0.324933453495189,0.407450028167991,0.209329623324882",-1296.39764532867,"0.0610968653737671,1,0.278354754614317,0.263270107396185,0.357400677991708,0.209267508801383",-1329.67541272273,"1.25400715198881e-17,1,0.496815289140114,0.578947366704353,0.45702306407058,0.588129496052153",-1329.67541272273,"0.00174505349401189,0.000105198732044232,0.496815289140114,0.578947366704353,0.45702306407058,0.588129496052153"
"rs12821256",-247.220739109308,"7.13548218218749e-17,1,0.972972973542053,0.922222223061517,0.94568690014586,0.959893047486955",-247.220739109308,"7.13548218218749e-17,0.0190992987393383,0.972972973542053,0.922222223061517,0.94568690014586,0.959893047486955",-247.220739109308,"7.13548218218749e-17,0.0787063195227378,0.972972973542053,0.922222223061517,0.94568690014586,0.959893047486955",-245.405077742618,"0.0397651525077915,1,0.0151485136494035,0.0478544680074505,0.0324893942065017,0.0215681990872301",-244.701046328401,"0.543226183184461,0.379368928479613,0.00619953456474435,0.0201241270879789,0.0183799372322501,0.0194863624370297",-243.500369072322,"0.999999996905203,0.407270616356065,0.0139298525991683,0.0433529046050062,1.02932141104601e-10,0.0234202031407275",-247.213929656356,"0.0372440837430898,0.0265072653214222,0.972969460481954,0.922217145974102,0.945444843365499,0.959721453857464",-246.618454317116,"0.999999992820636,0.00513338350682553,0.972971682455818,0.922115003277131,0.944701139148491,0.951361883269907",-245.405077742618,"0.0397651525077915,1,0.0151485136494035,0.0478544680074505,0.0324893942065017,0.0215681990872301",-245.405077742618,"0.0397651525077915,1,0.0151485136494035,0.0478544680074505,0.0324893942065017,0.0215681990872301"
"rs4959270",-1179.79612590837,"1.25995840096146e-16,1,0.523972595120835,0.452830169301387,0.561425064343347,0.535856581111827",-1179.59314457425,"0.999999996568647,0.164238897103215,0.484114120578853,0.422683134127784,0.534843211533793,0.530678764601873",-1179.79612590837,"1.25995840096146e-16,1,0.523972595120835,0.452830169301387,0.561425064343347,0.535856581111827",-1178.11441047723,"0.0147718824547558,1,0.420135317986565,0.504356868346822,0.39493184041684,0.407790750737054",-1178.11436465995,"0.0149209932918618,0.994268659657071,0.419964634188883,0.504209965162522,0.394828930444495,0.407766354536249",-1178.11441047723,"0.0147718824547558,0.999999996608379,0.420135317986565,0.504356868346822,0.39493184041684,0.407790750737054",-1179.74530197905,"0.999999975456964,0.00031889263073469,0.523971369971645,0.452830445809811,0.56033071140724,0.535823528047576",-1179.79612590837,"1.25995840096146e-16,0.82666836059619,0.523972595120835,0.452830169301387,0.561425064343347,0.535856581111827",-1177.95850853123,"0.025853833779016,0.294078378859682,0.435373039576926,0.517968214483141,0.403994396307758,0.406772270054091",-1177.17059886961,"0.0863425578074728,0.0446879577025369,0.44369584695578,0.527269126355153,0.407005164946458,0.406597844748136"
"rs12203592",-615.700785787408,"0.00514458167369343,1,0.812992865015281,0.674953431615451,0.855949141022345,0.898268093580944",-612.686322749586,"0.999999999489454,0.250694390806304,0.671585125132096,0.520203801812273,0.783863728089239,0.88334475150497",-615.652522485529,"0.137383837320412,0.378388021082627,0.815133893082924,0.677142230195395,0.839939741729245,0.900840363835472",-615.794107673875,"2.41799889283377e-16,1,0.175572521279497,0.310344826041874,0.136235955262209,0.0950226231765694",-615.794107673875,"2.41799889283377e-16,1,0.175572521279497,0.310344826041874,0.136235955262209,0.0950226231765694",-615.794107673875,"2.41799889283377e-16,1,0.175572521279497,0.310344826041874,0.136235955262209,0.0950226231765694",-615.700785787408,"0.00514458167369343,1,0.812992865015281,0.674953431615451,0.855949141022345,0.898268093580944",-615.700785787408,"0.00514458167369343,1,0.812992865015281,0.674953431615451,0.855949141022345,0.898268093580944",-615.659407892143,"0.084519315721283,0.0334534293902161,0.17536784889927,0.310162437794201,0.134344592894217,0.0934756431033392",-615.794107673875,"2.41799889283377e-16,1,0.175572521279497,0.310344826041874,0.136235955262209,0.0950226231765694"
"rs1042602",-880.224531841631,"1.42119464635992e-17,1,0.816901410996709,0.833333335647101,0.822429908977485,0.777978339471211",-880.224531841631,"0.435677023318904,0.00777757668337721,0.816901410996709,0.833333335647101,0.822429908977485,0.777978339471211",-880.224531841631,"1.42119464635992e-17,1,0.816901410996709,0.833333335647101,0.822429908977485,0.777978339471211",-865.192714522559,"0.0552162064219919,1,0.0859857572837957,0.0923214837216623,0.0944218553366454,0.104362860965931",-865.192714522559,"0.0552162064219919,1,0.0859857572837957,0.0923214837216623,0.0944218553366454,0.104362860965931",-865.192714522559,"0.0552162064219919,1,0.0859857572837957,0.0923214837216623,0.0944218553366454,0.104362860965931",-880.224531841631,"0.000139415417121948,3.61185684027406e-05,0.816901410996709,0.833333335647101,0.822429908977485,0.777978339471211",-880.224531841631,"1.42119464635992e-17,1,0.816901410996709,0.833333335647101,0.822429908977485,0.777978339471211",-865.121745809829,"0.0674133918527752,0.521709393357919,0.0968797885872925,0.103205209403395,0.101900482713474,0.105525871097189",-864.967844601611,"0.0851656312982361,0.189634963793483,0.0918639405185986,0.0988231239433555,0.10366930133018,0.102600865925419"
"rs1393350",-699.771844109901,"1.55040071157041e-16,1,0.859589034362103,0.888888891967412,0.87499999714008,0.837890624675434",-699.771844109901,"1.55040071157041e-16,1,0.859589034362103,0.888888891967412,0.87499999714008,0.837890624675434",-699.771844109901,"1.55040071157041e-16,0.882663945604846,0.859589034362103,0.888888891967412,0.87499999714008,0.837890624675434",-696.539948713342,"0.0291270875220528,1,0.094647037504187,0.0801598393676786,0.0895158038913551,0.108783160963754",-694.379491794235,"0.9999999997127,0.306227895256486,0.0321051196348948,0.0280685173631338,0.044736120209838,0.0970619818476376",-696.338509861029,"0.212461781060073,0.532186568157036,0.0909102609962912,0.076457043634106,0.0722902202968669,0.112596487595472",-699.60996152997,"0.9999999967031,0.000446278835934294,0.859589434102367,0.888888705394107,0.873674577009605,0.837808499379884",-699.771814250275,"0.99997411562558,0.000780378030780288,0.85958921221688,0.888889309860771,0.874999660233399,0.83788095331561",-696.539948713342,"0.0291270875220528,1,0.094647037504187,0.0801598393676786,0.0895158038913551,0.108783160963754",-696.539948713342,"0.0291270875220528,1,0.094647037504187,0.0801598393676786,0.0895158038913551,0.108783160963754"
"rs12913832",-1154.39205600812,"0.0158399264724065,1,0.382926276968314,0.554022493596009,0.421788076424698,0.247707274288552",-1154.39205600812,"0.0158399264724065,1,0.382926276968314,0.554022493596009,0.421788076424698,0.247707274288552",-1154.01624724612,"0.155309059474577,0.496135939163068,0.377060106877859,0.547460957287825,0.382210318971569,0.251747050718114",-1156.29132615714,"2.92411803172066e-16,1,0.559701499328194,0.400000013763118,0.529481126930511,0.704280154210713",-1154.80446706883,"0.999999998451878,0.207153075482525,0.455754818982459,0.322563458905612,0.459491617286177,0.686219012819189",-1156.29132615714,"1.82757376982541e-17,0.126972428529595,0.559701499328194,0.400000013763118,0.529481126930511,0.704280154210713",-1152.51692746353,"0.197381922739446,0.0624245289632729,0.428793934144164,0.592241110744398,0.450948079684163,0.250839180558356",-1154.39205600812,"0.0158399264724065,1,0.382926276968314,0.554022493596009,0.421788076424698,0.247707274288552",-1156.29132615714,"2.92411803172066e-16,0.0239726496964385,0.559701499328194,0.400000013763118,0.529481126930511,0.704280154210713",-1156.23376667551,"0.999999995212189,0.00194431231877348,0.559701175668151,0.399966102011535,0.529450144595008,0.700732154857848"
"rs1800407",-514.341656597038,"5.7477021040083e-17,1,0.880794701934259,0.956896550571958,0.909403669198552,0.934959350679045",-514.341365999636,"0.999999032472642,0.100658708535429,0.879708143870193,0.956575413056083,0.908785884593937,0.934936640940525",-514.341656597038,"5.7477021040083e-17,0.22784014356489,0.880794701934259,0.956896550571958,0.909403669198552,0.934959350679045",-511.700051915925,"0.033391996248086,1,0.0749629816805307,0.0289165297993185,0.060721577471357,0.0391811380863902",-511.378739568527,"0.0992528027959626,0.610994888556598,0.0607023388838259,0.0234216222345717,0.052732369459057,0.0377282233705492",-511.022444076723,"0.327931860103866,0.494955292720779,0.0713322536979622,0.0271801919553975,0.0419314379853695,0.0412919585730817",-514.216145682187,"0.171919688135741,0.00592053424640063,0.880794887201014,0.956896001444962,0.908493982954788,0.934805823290004",-514.338610880571,"0.999999537843142,0.00147476745842473,0.880794909548689,0.956896481502168,0.909402910137061,0.934642881960386",-511.700051915925,"0.033391996248086,1,0.0749629816805307,0.0289165297993185,0.060721577471357,0.0391811380863902",-511.700051915925,"0.033391996248086,1,0.0749629816805307,0.0289165297993185,0.060721577471357,0.0391811380863902"
