"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-297.12650471636,"9.44535352324006e-18,1,0.948717947945498,0.95238095157896,0.968814968862733,0.969964664018661",-297.12650471636,"9.44535352324006e-18,1,0.948717947945498,0.95238095157896,0.968814968862733,0.969964664018661",-297.12650471636,"9.44535352324006e-18,0.125468285648087,0.948717947945498,0.95238095157896,0.968814968862733,0.969964664018661",-295.118635034529,"0.0415110000518885,1,0.0276099567499571,0.0268931597763047,0.0181666883029934,0.0155440953650242",-293.909994151507,"0.999999999854627,0.327495400552255,0.00757622355432411,0.00726009786369136,0.00787861203108642,0.013870193380522",-294.522499028421,"0.999999998957422,0.386807022016431,0.0305855706584985,0.0294089621677436,2.25734699953978e-11,0.0199950901399108",-297.12650471636,"9.44535352324006e-18,0.0138169261571846,0.948717947945498,0.95238095157896,0.968814968862733,0.969964664018661",-297.126081605965,"0.999998636229181,0.00121458239446676,0.948717821629346,0.952380829314203,0.968814873581041,0.96991409292267",-293.156144059381,"0.529769967172132,0.0207178448775336,0.0512569646874444,0.0476002094576029,0.0271535794287703,0.0284794987810677",-295.09755051765,"0.0646177727163317,0.192929913134491,0.028737352107867,0.0281588829167679,0.0194317456349348,0.0151228480179708"
"rs28777",-866.415262254318,"0.0325859077926706,1,0.453852459278205,0.446408856468275,0.529021847227377,0.401466695401754",-866.386378990923,"0.1121664313306,0.561497206957799,0.401863504644385,0.400050630881621,0.496578508751392,0.400236994845428",-865.336230025784,"0.346051178427973,0.481886145733296,0.447939771533059,0.436520810464386,0.431807348453065,0.417004734001866",-872.49956219114,"2.48760282322524e-17,1,0.424603168653037,0.460000003761628,0.36971830671242,0.478494625439973",-872.49956219114,"0.699496759439597,0.0108784322337839,0.424603168653037,0.460000003761628,0.36971830671242,0.478494625439973",-872.49956219114,"2.48760282322524e-17,0.0105935442322393,0.424603168653037,0.460000003761628,0.36971830671242,0.478494625439973",-866.415262254318,"0.0325859077926706,1,0.453852459278205,0.446408856468275,0.529021847227377,0.401466695401754",-866.415262254318,"0.0325859077926706,1,0.453852459278205,0.446408856468275,0.529021847227377,0.401466695401754",-872.49956219114,"5.95803026480907e-05,3.0081960035721e-06,0.424603168653037,0.460000003761628,0.36971830671242,0.478494625439973",-872.49956219114,"2.48760282322524e-17,1,0.424603168653037,0.460000003761628,0.36971830671242,0.478494625439973"
"rs16891982",-1304.57446086241,"0.0548385788338942,1,0.280640947681675,0.28595345900465,0.366692083284785,0.228356587677148",-1304.57446086241,"0.0548385788338942,0.999999996318417,0.280640947681675,0.28595345900465,0.366692083284785,0.228356587677148",-1304.57446086241,"0.0548385788338942,1,0.280640947681675,0.28595345900465,0.366692083284785,0.228356587677148",-1331.48554624989,"5.30128420357516e-17,1,0.519108278666133,0.570175435573768,0.466457025533614,0.586330934166146",-1331.48554624989,"5.30128420357516e-17,0.0277117837718087,0.519108278666133,0.570175435573768,0.466457025533614,0.586330934166146",-1331.48554624989,"5.30128420357516e-17,0.0993023490030687,0.519108278666133,0.570175435573768,0.466457025533614,0.586330934166146",-1304.09248039932,"0.0803206855073711,0.37434420498034,0.32144349208721,0.321206977574438,0.394825662765001,0.228765896364283",-1304.51939562623,"0.0553798529734584,0.999999979094165,0.278869507477122,0.284618407517933,0.37756718359459,0.226782632150045",-1331.48554624989,"5.30128420357516e-17,1,0.519108278666133,0.570175435573768,0.466457025533614,0.586330934166146",-1331.48554624989,"1.32532105089379e-17,0.000432063117401351,0.519108278666133,0.570175435573768,0.466457025533614,0.586330934166146"
"rs12821256",-204.479091141836,"2.39699678149541e-16,1,0.945945946120789,0.933333332512319,0.960063897618764,0.983957219317958",-204.354803251182,"0.999999995520023,0.19409684098493,0.926850769515736,0.915949365692967,0.950858880604411,0.983004434497777",-204.479091141836,"2.39699678149541e-16,1,0.945945946120789,0.933333332512319,0.960063897618764,0.983957219317958",-204.116372647742,"0.0206994906097348,1,0.0405485507305948,0.052292409249943,0.0307949079025803,0.011665335121227",-204.103108835342,"0.0256663168652103,0.894697129678047,0.0396092084106802,0.0511906658076721,0.0303169550538739,0.0115877441482808",-203.966457958904,"0.241659059369332,0.480767610039634,0.0388758604512908,0.0497909016467908,0.0233350996105207,0.0119144238638044",-202.862164379227,"0.999999998538519,0.0148987085669832,0.945934259625889,0.933330215094929,0.957694597982684,0.98342869958589",-204.476481283382,"0.0278225252909381,0.0162059023887032,0.9458556687747,0.933290545765742,0.959748304505776,0.983622569006049",-204.029457792041,"0.0400676812424787,0.286837247699275,0.0434309898821171,0.0557944667800869,0.0318082940698573,0.0112444958023559",-204.116372647742,"0.0206994906097348,1,0.0405485507305948,0.052292409249943,0.0307949079025803,0.011665335121227"
"rs4959270",-1177.03694589122,"1.88554859763467e-16,1,0.517123289312401,0.462264154242158,0.566339069619588,0.557768925158305",-1176.93170019796,"0.999999994912536,0.153285304986359,0.488164573083413,0.440419725465848,0.546977978549793,0.554567615832685",-1177.03694589122,"1.88554859763467e-16,0.13313823953691,0.517123289312401,0.462264154242158,0.566339069619588,0.557768925158305",-1175.12360155649,"0.0157839480219566,1,0.42302267734066,0.491866114082602,0.387196861129356,0.382813369310697",-1175.12360155649,"0.0157839480219566,1,0.42302267734066,0.491866114082602,0.387196861129356,0.382813369310697",-1175.12360155649,"0.0157839480219566,1,0.42302267734066,0.491866114082602,0.387196861129356,0.382813369310697",-1177.03694589122,"1.88554859763467e-16,1,0.517123289312401,0.462264154242158,0.566339069619588,0.557768925158305",-1177.03694589122,"1.88554859763467e-16,1,0.517123289312401,0.462264154242158,0.566339069619588,0.557768925158305",-1174.80118284101,"0.0438913882963227,0.175835456794225,0.448153502414905,0.514366714943763,0.402217484868101,0.381196385362074",-1174.37934672179,"0.0788769829773785,0.0500462929738167,0.445576456694226,0.513941897850716,0.399697182134992,0.381943256498983"
"rs12203592",-594.395226500838,"4.72798843061614e-16,1,0.832061066940313,0.698275863954857,0.874999999686503,0.907239820227158",-593.473977895564,"0.999999998529673,0.213807886432861,0.755782333446057,0.60698477374631,0.836377026144671,0.898384390271282",-594.395226500838,"4.72798843061614e-16,1,0.832061066940313,0.698275863954857,0.874999999686503,0.907239820227158",-594.358507036756,"0.00331978014821497,1,0.161090961396613,0.292533299512243,0.120449133097773,0.0886993458971014",-594.358507036756,"0.00331978014821497,1,0.161090961396613,0.292533299512243,0.120449133097773,0.0886993458971014",-592.661676111394,"0.684179719819115,0.0345382323704617,0.167938895686573,0.301725270434074,0.0451760495970809,0.0927602709943914",-594.395226500838,"4.72798843061614e-16,1,0.832061066940313,0.698275863954857,0.874999999686503,0.907239820227158",-594.162701717349,"0.217902808642712,0.00842157002123406,0.831985110731865,0.698054988540852,0.873002308426287,0.90017277000262",-594.2933145029,"0.0122928278177142,0.210811014873524,0.161061029744375,0.293006399400633,0.119593781539624,0.0862341086247064",-594.358507036756,"0.00331978014821497,1,0.161090961396613,0.292533299512243,0.120449133097773,0.0886993458971014"
"rs1042602",-904.29971319994,"7.68111280839437e-18,1,0.813380277618587,0.877192983993671,0.810747663323257,0.752707579488176",-904.29971319994,"7.68111280839437e-18,0.00386709412218939,0.813380277618587,0.877192983993671,0.810747663323257,0.752707579488176",-904.29971319994,"7.68111280839437e-18,0.187577813686351,0.813380277618587,0.877192983993671,0.810747663323257,0.752707579488176",-891.638231393735,"0.0473523287175055,1,0.0987082521304085,0.0729601711434019,0.112011709433117,0.132175615189285",-891.263794770827,"0.134437001635489,0.617746195771796,0.0750991795286847,0.0558102790787366,0.0939787903353769,0.127500583442262",-891.638231393735,"0.0473523287175055,0.999999997795232,0.0987082521304085,0.0729601711434019,0.112011709433117,0.132175615189285",-904.29971319994,"7.68111280839437e-18,3.50523528879927e-05,0.813380277618587,0.877192983993671,0.810747663323257,0.752707579488176",-904.29971319994,"0.000115983166760003,9.4383447223348e-05,0.813380277618587,0.877192983993671,0.810747663323257,0.752707579488176",-891.638231393735,"0.0473523287175055,1,0.0987082521304085,0.0729601711434019,0.112011709433117,0.132175615189285",-891.567432179858,"0.0477797949802272,0.999999980320185,0.0980927617332557,0.0725759679357022,0.116168331270312,0.131348137484785"
"rs1393350",-723.304550195714,"1.22663858997034e-17,1,0.869863012903004,0.857142853767614,0.855582523713693,0.847656250639931",-723.304550195714,"1.22663858997034e-17,0.0270282557056259,0.869863012903004,0.857142853767614,0.855582523713693,0.847656250639931",-723.304550195714,"1.32310658885655e-18,0.0527841269016912,0.869863012903004,0.857142853767614,0.855582523713693,0.847656250639931",-717.491442062829,"0.0379572079204995,1,0.0768397729316789,0.0937717861513008,0.0934239053875111,0.0891276759194594",-715.956227330118,"0.594268938546424,0.364223916932869,0.0323785969530889,0.0408859869812736,0.0543315220363503,0.0821676609940468",-716.948986133232,"0.189029448539695,0.591719577792793,0.0718650791463851,0.0874300599200416,0.0768167741743625,0.0910564500861957",-723.304550195714,"4.45807005759123e-06,1.61503969556112e-05,0.869863012903004,0.857142853767614,0.855582523713693,0.847656250639931",-723.303344077177,"0.999999146803579,0.00118155312011706,0.869863769977402,0.857142064116674,0.855581984521775,0.847463218067174",-717.491442062829,"0.0379572079204995,1,0.0768397729316789,0.0937717861513008,0.0934239053875111,0.0891276759194594",-717.478572140993,"0.0382488585476559,0.999999989991661,0.0765102262486277,0.0934374472103015,0.09628051068506,0.0887290306769275"
"rs12913832",-1146.98239077774,"0.0268273632584156,1,0.320561247550851,0.579820686961035,0.378104565595089,0.22162039845038",-1146.98239077774,"0.0268273632584156,0.99999999965724,0.320561247550851,0.579820686961035,0.378104565595089,0.22162039845038",-1146.86874901236,"0.0779684853756366,0.684938499676896,0.314638185651403,0.573182202429613,0.36241625782946,0.224463940470735",-1152.41926501314,"4.74754358235206e-17,1,0.585820894489074,0.345454544903962,0.540094342555845,0.698443579711234",-1152.14965958739,"0.999999996336557,0.165709003899096,0.545067307285389,0.316693863303759,0.512149843007207,0.693800266238017",-1152.41926501314,"4.74754358235206e-17,0.103783592301105,0.585820894489074,0.345454544903962,0.540094342555845,0.698443579711234",-1145.93427344254,"0.0854956660961856,0.155771782645879,0.363522303079474,0.619241059276659,0.406060906716991,0.219185744051485",-1146.92950648582,"0.0271573847704566,0.999999956163884,0.319461382359199,0.578877273237121,0.383286322654828,0.220712818145639",-1152.41926501314,"4.74754358235206e-17,1,0.585820894489074,0.345454544903962,0.540094342555845,0.698443579711234",-1152.4190685011,"0.999999324731987,0.000916061101286319,0.585820395140315,0.345455306446494,0.540094363089713,0.698389487835554"
"rs1800407",-513.129693012767,"1.32072880455609e-16,1,0.874172185067261,0.948275860384166,0.909403669684219,0.941056908854693",-513.129693012767,"0.0436786292707155,0.00930903320252475,0.874172185067261,0.948275860384166,0.909403669684219,0.941056908854693",-513.129693012767,"1.32072880455609e-16,0.0344635576079976,0.874172185067261,0.948275860384166,0.909403669684219,0.941056908854693",-510.386846366897,"0.0341540156288092,1,0.0784809521423925,0.034478185549257,0.0601256374366599,0.0349723527884669",-510.013455514915,"0.109566953856446,0.59340810904641,0.0621972075688826,0.0273292048551508,0.0514575959815383,0.033605615057355",-509.796611058971,"0.29946353445704,0.507555836246885,0.0749525266134212,0.032526359484935,0.043328262817925,0.0369332619286876",-512.952783137849,"0.207558706957169,0.00561777716320858,0.874171860526802,0.948276261552067,0.908329012601055,0.940891095864601",-513.10617702447,"0.999999922648702,0.00200188115668399,0.87417237507433,0.948276423166784,0.90939409209908,0.939970816580731",-510.386846366897,"0.0341540156288092,1,0.0784809521423925,0.034478185549257,0.0601256374366599,0.0349723527884669",-510.386846366897,"0.0341540156288092,1,0.0784809521423925,0.034478185549257,0.0601256374366599,0.0349723527884669"
