"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-315.128818879605,"1.47999834043878e-17,1,0.958333333572899,0.960317460890499,0.964656965405665,0.961130742409528",-315.128818879605,"0.392065359292719,0.0182615506561901,0.958333333572899,0.960317460890499,0.964656965405665,0.961130742409528",-315.128818879605,"1.47999834043878e-17,0.0634822464800691,0.958333333572899,0.960317460890499,0.964656965405665,0.961130742409528",-310.333623831647,"0.0356234262164938,1,0.0225661384481019,0.024397218961214,0.0224015538095681,0.0223068089773619",-309.389658498926,"0.999999999954781,0.316712032844419,0.00677699796794319,0.007344726482107,0.0103482066695523,0.0200002475981251",-309.281069589775,"0.999999999219038,0.378823118824868,0.0241553814013933,0.0258008784215154,2.0218814164733e-11,0.0272119301846162",-315.128818879605,"1.84999792554847e-18,0.00403764618380395,0.958333333572899,0.960317460890499,0.964656965405665,0.961130742409528",-315.128818879605,"1.47999834043878e-17,0.0358503985064396,0.958333333572899,0.960317460890499,0.964656965405665,0.961130742409528",-309.575107540993,"0.999999995247267,0.00120490369836998,0.0384615971470296,0.0396823104593522,0.0321543056919682,0.0385309122089106",-310.333623831647,"0.0356234262164938,1,0.0225661384481019,0.024397218961214,0.0224015538095681,0.0223068089773619"
"rs28777",-862.572332116525,"0.0355090868798305,1,0.42686830428004,0.458248076668555,0.527310246175737,0.414559179393574",-862.453326881678,"0.102657175011971,0.602199328068762,0.37929928666427,0.415096369606319,0.496841232369044,0.412227747956417",-861.93695036101,"0.359031996091328,0.482957387899776,0.425827049981943,0.4518214593325,0.429988162569034,0.435899260356405",-869.778200793284,"2.94473185138145e-17,1,0.440476190797891,0.439999994396197,0.362676059390423,0.454301078270525",-869.778200793284,"0.97184486449347,0.00232910233007604,0.440476190797891,0.439999994396197,0.362676059390423,0.454301078270525",-869.778200793284,"2.94473185138145e-17,0.0103581934810361,0.440476190797891,0.439999994396197,0.362676059390423,0.454301078270525",-862.572332116525,"0.0355090868798305,1,0.42686830428004,0.458248076668555,0.527310246175737,0.414559179393574",-862.572332116525,"0.0355090868798305,1,0.42686830428004,0.458248076668555,0.527310246175737,0.414559179393574",-869.778200793284,"0.0210133946036977,5.51518242782234e-06,0.440476190797891,0.439999994396197,0.362676059390423,0.454301078270525",-869.778200793284,"5.68647169061778e-05,0.000280174634037115,0.440476190797891,0.439999994396197,0.362676059390423,0.454301078270525"
"rs16891982",-1302.17948451674,"0.0557404995837703,1,0.280292023050143,0.314782039901776,0.373171988380751,0.221760298144919",-1302.17948451674,"0.0557404995837703,1,0.280292023050143,0.314782039901776,0.373171988380751,0.221760298144919",-1302.17948451674,"0.0557404995837703,1,0.280292023050143,0.314782039901776,0.373171988380751,0.221760298144919",-1329.94126468736,"5.03402981903557e-18,1,0.515923560050313,0.535087701117374,0.457023061732892,0.591726622712484",-1329.94126468736,"0.116304322076096,0.0181618687491971,0.515923560050313,0.535087701117374,0.457023061732892,0.591726622712484",-1329.94126468736,"5.03402981903557e-18,1,0.515923560050313,0.535087701117374,0.457023061732892,0.591726622712484",-1301.49706967969,"0.0898114851392779,0.321814742382261,0.329657149898946,0.35913935908446,0.407258691199661,0.22193432304235",-1302.1219593737,"0.0668822218735549,0.38338573523833,0.283214340647759,0.318144088720986,0.388189198471311,0.218542725685918",-1329.94126468736,"5.03402981903557e-18,4.07478643571423e-05,0.515923560050313,0.535087701117374,0.457023061732892,0.591726622712484",-1329.94126468736,"5.03402981903557e-18,0.000389170850090607,0.515923560050313,0.535087701117374,0.457023061732892,0.591726622712484"
"rs12821256",-252.077585493625,"2.73582483105436e-16,1,0.954954955042322,0.933333330853147,0.948881788769618,0.959893047146851",-251.932984533178,"0.999999994108893,0.193055323887199,0.939228644846026,0.916355032039885,0.9375370556338,0.957646451640019",-251.655664356496,"0.465295984614189,0.0394199310869596,0.95495516044326,0.933334045069695,0.912111925970997,0.95989307017485",-251.892332792439,"0.0127948466140768,1,0.0377213595088253,0.0575608303981281,0.0437320838152243,0.0331780322726031",-251.890970836211,"0.0143345159450127,0.940044570761239,0.0374561319452778,0.0572038246575941,0.0435389060771697,0.0331275820822621",-251.892332792439,"0.0127948466140768,1,0.0377213595088253,0.0575608303981281,0.0437320838152243,0.0331780322726031",-251.852383572042,"0.999999992259965,0.000652442820761466,0.954954941263656,0.933332722419393,0.947719301269698,0.959824314112511",-252.076519947675,"0.999998945478358,0.00127040974628434,0.954954485699913,0.933332511924644,0.948881541274323,0.959805194192599",-251.855069595664,"0.0236705205857068,0.292318096338506,0.0394868945046974,0.0600027930692634,0.044791405188138,0.0327146376095976",-251.736690189949,"0.171937793190985,0.0178937541889086,0.0443501662138494,0.0662432916581728,0.0482058440798906,0.0340612921981755"
"rs4959270",-1177.98617273124,"1.52234247039678e-17,1,0.493150683381953,0.44339623024717,0.563882066508415,0.551792831404777",-1177.97485553859,"0.999999861649055,0.12366128793413,0.483712813996215,0.436474355845972,0.55738672778799,0.551179667820042",-1177.98617273124,"1.52234247039678e-17,0.16833696804712,0.493150683381953,0.44339623024717,0.563882066508415,0.551792831404777",-1175.55648847359,"0.017766828111526,1,0.43905445975551,0.505176510965427,0.383778675143371,0.381173289203096",-1175.49931626497,"0.0250630312387534,0.834799008946088,0.431315176602726,0.498557473024462,0.379066684165073,0.379937597538266",-1175.45070131985,"0.30872038159,0.413936810415206,0.449110597195307,0.51036580902197,0.314112007502589,0.403602963767341",-1177.73495368049,"0.99999997764631,0.000428340490242635,0.493149695400489,0.443396886120236,0.561403362139491,0.551661449930527",-1177.98617273124,"1.52234247039678e-17,7.31600088974311e-05,0.493150683381953,0.44339623024717,0.563882066508415,0.551792831404777",-1175.52695127123,"0.0218183082797432,0.530914484107929,0.448050598550455,0.512938660370495,0.389144436184675,0.381343111169577",-1175.31047105863,"0.0539547689222184,0.0770627703014129,0.454572949462438,0.520664252915077,0.395234170397152,0.379791453474796"
"rs12203592",-597.379871896376,"0.00291528082893184,1,0.806248766315909,0.716392550695951,0.872360999881497,0.903562978219481",-596.468620540834,"0.999999996975224,0.216037534353007,0.727158465065569,0.633108857901225,0.836433700390776,0.897848567213093",-597.379871896376,"0.00291528082893184,1,0.806248766315909,0.716392550695951,0.872360999881497,0.903562978219481",-597.408120440041,"6.96094986767248e-18,1,0.187022900245214,0.275862065097302,0.123595505963097,0.0927601805536297",-597.408120440041,"0.0752765184605382,0.00321824878528183,0.187022900245214,0.275862065097302,0.123595505963097,0.0927601805536297",-596.642787028411,"0.497751110412562,0.032041197404762,0.187023335329579,0.275863338487485,0.0682391567976039,0.0927601737503179",-597.284986754731,"0.0499232315519339,0.0712470686236389,0.809986951576518,0.721244415592228,0.873181389229572,0.901381463534818",-595.631644866903,"0.999999994513981,0.00557870081587582,0.812960464891476,0.723631782345287,0.873568476045156,0.887344274747594",-597.403019475098,"0.999995019722457,0.000254768730750414,0.187022818617702,0.275861400340841,0.123270712142149,0.0927580965070186",-597.408120440041,"6.96094986767248e-18,0.0188672359889609,0.187022900245214,0.275862065097302,0.123595505963097,0.0927601805536297"
"rs1042602",-905.129880418453,"5.4446156429779e-18,1,0.830985918541939,0.842105253978649,0.806074771030593,0.759927795405652",-905.129880418453,"5.4446156429779e-18,1,0.830985918541939,0.842105253978649,0.806074771030593,0.759927795405652",-905.129880418453,"1.70144238843059e-19,0.0247910421004528,0.830985918541939,0.842105253978649,0.806074771030593,0.759927795405652",-891.295873341939,"0.0494023115445049,1,0.0857893566649367,0.0933402518440072,0.112207656431037,0.123834017340198",-890.727980253748,"0.186266300604455,0.55534893561808,0.0583353365304978,0.064611532729515,0.0879857409489839,0.118606498790932",-891.295873341939,"0.0494023115445049,0.999999991039395,0.0857893566649367,0.0933402518440072,0.112207656431037,0.123834017340198",-905.129880418453,"5.4446156429779e-18,0.000680323812819124,0.830985918541939,0.842105253978649,0.806074771030593,0.759927795405652",-905.129880418453,"5.4446156429779e-18,0.00120372413722597,0.830985918541939,0.842105253978649,0.806074771030593,0.759927795405652",-891.295873341939,"0.0494023115445049,1,0.0857893566649367,0.0933402518440072,0.112207656431037,0.123834017340198",-890.590820926398,"0.11663156304994,0.0969282273872794,0.0994421988101936,0.107984653187966,0.127646169979718,0.123606108332318"
"rs1393350",-706.554124116707,"1.71336733508854e-17,1,0.849315067275325,0.857142858701023,0.872572815486129,0.84960937441343",-706.554124116707,"0.372978229773105,0.00389426589806373,0.849315067275325,0.857142858701023,0.872572815486129,0.84960937441343",-706.554124116707,"1.71336733508854e-17,0.0362110266772842,0.849315067275325,0.857142858701023,0.872572815486129,0.84960937441343",-703.08155295157,"0.0300293738017506,1,0.10069064618108,0.103126069267816,0.0903264718612748,0.0990881816784241",-700.04288617521,"0.999999999559183,0.310422129771444,0.0325560869777166,0.0350015374155715,0.0435174211943511,0.0866447932338209",-703.074293100605,"0.0382134768940196,0.909993163960177,0.0996756762560757,0.102067672029856,0.0891462585913285,0.0993082983471869",-706.54500883625,"0.999999566899604,0.000270294665928085,0.849315352550239,0.857143649161334,0.872249712817607,0.849603758674902",-706.553981213831,"0.99999806141908,0.00091745092425524,0.849315448086983,0.857142097975724,0.872573070932245,0.849575669946876",-703.08155295157,"0.0300293738017506,1,0.10069064618108,0.103126069267816,0.0903264718612748,0.0990881816784241",-703.034836749214,"0.0304253982248167,0.999999976642146,0.100127756068112,0.102646872985144,0.0923283377125133,0.0985054695605129"
"rs12913832",-1155.60139201905,"0.0276299173566458,1,0.351827730197197,0.509590365457806,0.393768259415015,0.22101106317216",-1155.60139201905,"0.0276299173566458,0.99999999321183,0.351827730197197,0.509590365457806,0.393768259415015,0.22101106317216",-1154.65520949378,"0.179912107973167,0.551308970852478,0.340118074306368,0.496826940244374,0.347337018410886,0.224436972051222",-1161.51955494343,"2.72078067360508e-17,1,0.548507467933459,0.409090912213852,0.520047172760402,0.696498055799685",-1161.06823472839,"0.999999999727325,0.173955027380553,0.497303789119768,0.370698112523415,0.485462181615485,0.690102626092622",-1161.51955494343,"2.72078067360508e-17,0.0313045034426143,0.548507467933459,0.409090912213852,0.520047172760402,0.696498055799685",-1154.64557117095,"0.06831975821135,0.198927650355609,0.389865786321898,0.545016515403544,0.41742277963261,0.218035266447627",-1155.59179930246,"0.0278578172671584,0.999999989164984,0.351031320281565,0.508910109038798,0.399502845346409,0.220384328236451",-1161.51955494343,"4.88797891578632e-05,1.88418381896257e-05,0.548507467933459,0.409090912213852,0.520047172760402,0.696498055799685",-1161.39765042587,"0.99999999233857,0.00213865834281042,0.548507842381858,0.409036019911631,0.519992076236777,0.691348400617879"
"rs1800407",-510.873067020917,"1.29022152973003e-16,1,0.887417218416156,0.948275861824165,0.903669725203712,0.945121951674841",-510.602335046343,"0.999999988131379,0.185625682776137,0.857474999785457,0.936941653999278,0.886881266823307,0.942739643472173",-510.873067020917,"1.29022152973003e-16,1,0.887417218416156,0.948275861824165,0.903669725203712,0.945121951674841",-509.607349475273,"0.0229846300117622,1,0.0820775066609314,0.0396589309433949,0.0737493397340209,0.0388579092233445",-509.542862399143,"0.0376356802811822,0.778976054362009,0.0775841453654839,0.0375679064400402,0.0710783134875854,0.0384562614995122",-509.33720111188,"0.114816060401948,0.592646116483204,0.078674064302325,0.0378689184123814,0.0655953230784378,0.0391895805516806",-510.811373635918,"0.0861031097326653,0.0356932071313006,0.887253325853542,0.948238320718988,0.902868927457701,0.943945418348496",-510.631453105847,"0.999999999737767,0.00345199452824655,0.88741703106824,0.948275424734243,0.9034138803659,0.939863902634292",-509.581259101269,"0.0277689367955975,0.560637816911861,0.0852028533974021,0.0411384169712527,0.0754455823098547,0.0387844380630767",-509.585634233012,"0.0234014738738405,0.999999989308035,0.0815905093054048,0.0394564152074294,0.0749151903257743,0.0386043990424823"
