"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-284.507803918818,"2.40852856713735e-16,1,0.955128205008737,0.976190476060874,0.966735965915729,0.97173144897845",-284.507803918818,"0.289522069839457,0.0127060804621091,0.955128205008737,0.976190476060874,0.966735965915729,0.97173144897845",-284.507803918818,"8.83525369212315e-18,0.00760931848036318,0.955128205008737,0.976190476060874,0.966735965915729,0.97173144897845",-280.437469943007,"0.0297973112621096,1,0.0267904859215911,0.0158519474813297,0.0228107159994726,0.0177728092255627",-279.368015673371,"0.999999998991223,0.313611295484344,0.00775575605515205,0.00458122010468369,0.0101159199715986,0.0148766004985499",-279.429368552884,"0.999999999588849,0.345923159281903,0.0316897395859769,0.0184570361819066,1.17585242136453e-11,0.0230274677262215",-284.507803918818,"2.40852856713735e-16,0.00048011846407351,0.955128205008737,0.976190476060874,0.966735965915729,0.97173144897845",-284.499105838029,"0.375137120471827,0.00315115794715823,0.955127957965067,0.976181078047171,0.966713956752731,0.970939123799114",-278.770181005397,"0.999999909130554,0.00127583021815625,0.0416665292343449,0.0238096901227996,0.0299301390058193,0.027991155740111",-280.437469943007,"0.0297973112621096,1,0.0267904859215911,0.0158519474813297,0.0228107159994726,0.0177728092255627"
"rs28777",-857.327941463533,"0.0435576200942919,1,0.381633690383974,0.366181755512044,0.509265043528819,0.395810640964579",-857.256321606708,"0.128802464625852,0.595601592811332,0.325034204956298,0.315602560525667,0.471237262433377,0.393667469746898",-857.198885931931,"0.211336990742685,0.586689015880293,0.373811649489547,0.355235306461646,0.458587531626964,0.408656022983474",-867.939855157338,"2.56005489518016e-17,1,0.456349207932117,0.510000002511555,0.355633798665679,0.44086021375217",-867.939855157338,"0.0455102085887904,0.0123727777859412,0.456349207932117,0.510000002511555,0.355633798665679,0.44086021375217",-867.939855157338,"2.56005489518016e-17,0.0450213184136188,0.456349207932117,0.510000002511555,0.355633798665679,0.44086021375217",-857.327941463533,"0.0435576200942919,0.999999995753113,0.381633690383974,0.366181755512044,0.509265043528819,0.395810640964579",-857.327941463533,"0.0435576200942919,1,0.381633690383974,0.366181755512044,0.509265043528819,0.395810640964579",-867.939855157338,"1.31122785507675e-05,3.6077604233992e-06,0.456349207932117,0.510000002511555,0.355633798665679,0.44086021375217",-867.939855157338,"2.56005489518016e-17,1,0.456349207932117,0.510000002511555,0.355633798665679,0.44086021375217"
"rs16891982",-1296.02799797264,"0.0607913553315913,1,0.276759697042956,0.278889020824816,0.352256650812804,0.20255437234258",-1296.02799797264,"0.0607913553315913,1,0.276759697042956,0.278889020824816,0.352256650812804,0.20255437234258",-1296.02799797264,"0.0607913553315913,0.999999996042777,0.276759697042956,0.278889020824816,0.352256650812804,0.20255437234258",-1328.93355427369,"2.67320403259767e-17,1,0.499999992179377,0.561403513657292,0.463312369173304,0.598920866049561",-1328.93355427369,"0.32735245826457,0.00268523128811208,0.499999992179377,0.561403513657292,0.463312369173304,0.598920866049561",-1328.93355427369,"2.67320403259767e-17,0.00147709351503619,0.499999992179377,0.561403513657292,0.463312369173304,0.598920866049561",-1295.53381334085,"0.0857647953663693,0.400282114919744,0.318202852549681,0.314476205677667,0.380597169180238,0.202769241819628",-1296.02799797264,"0.0607913553315913,1,0.276759697042956,0.278889020824816,0.352256650812804,0.20255437234258",-1328.93355427369,"0.000113471013960199,2.61144988894718e-05,0.499999992179377,0.561403513657292,0.463312369173304,0.598920866049561",-1328.93355427369,"2.67320403259767e-17,0.00228233913924631,0.499999992179377,0.561403513657292,0.463312369173304,0.598920866049561"
"rs12821256",-238.298488898407,"8.71955058444142e-17,1,0.932432432611279,0.955555555134354,0.953674121280018,0.970588235393526",-238.298488898407,"0.0152828954969515,0.00967045806772468,0.932432432611279,0.955555555134354,0.953674121280018,0.970588235393526",-238.298488898407,"8.71955058444142e-17,0.155564831413316,0.932432432611279,0.955555555134354,0.953674121280018,0.970588235393526",-237.615849461942,"0.026331773636578,1,0.0469598804138534,0.0322440916022191,0.033212651422676,0.0196255752757716",-237.539679144267,"0.0466876243760146,0.762872732224553,0.0429681829875188,0.0296261413801499,0.031216013314198,0.0190860759723952",-237.542610624933,"0.275371767589591,0.481629659940405,0.0464005227744789,0.0314456484605556,0.024884718952961,0.0209485483925224",-236.374478455789,"0.999999998104933,0.0108630106457242,0.932429414589034,0.955555136722846,0.950950740900917,0.96984119261036",-238.298488898407,"8.71955058444142e-17,0.000181992361566046,0.932432432611279,0.955555555134354,0.953674121280018,0.970588235393526",-237.615849461942,"0.026331773636578,1,0.0469598804138534,0.0322440916022191,0.033212651422676,0.0196255752757716",-237.615849461942,"0.026331773636578,1,0.0469598804138534,0.0322440916022191,0.033212651422676,0.0196255752757716"
"rs4959270",-1178.20303285937,"7.43330264380982e-17,1,0.506849311612377,0.424528296853797,0.560196560600126,0.551792833553987",-1177.95852120269,"0.999999997813339,0.168655237088698,0.462025862323182,0.391078430092031,0.530300154588234,0.545655539998729",-1178.20303285937,"7.43330264380982e-17,0.177632208407918,0.506849311612377,0.424528296853797,0.560196560600126,0.551792833553987",-1176.94652079411,"0.0127947158861224,1,0.444450356068608,0.538854555924899,0.401946366562376,0.399752229543627",-1176.92813543526,"0.0157284435277478,0.895191152360206,0.441123067782873,0.536047847969343,0.39989864469287,0.399134282663572",-1176.94652079411,"0.0127947158861224,1,0.444450356068608,0.538854555924899,0.401946366562376,0.399752229543627",-1177.91570147578,"0.121481489939678,0.00692697422137359,0.506849378680397,0.424526838164195,0.557489117835879,0.551019477360662",-1178.20303285937,"7.43330264380982e-17,0.00745682315083664,0.506849311612377,0.424528296853797,0.560196560600126,0.551792833553987",-1176.85156752513,"0.0199013073685852,0.350077926765962,0.455434363597056,0.548436941844575,0.408411210049737,0.398955370502404",-1176.81945825404,"0.0332303243836827,0.0930305703623558,0.452385263805246,0.547049672658109,0.408791997917056,0.397508757283219"
"rs12203592",-600.288674259003,"1.8412196091262e-14,1,0.824427485468795,0.715517238254919,0.875000002471332,0.902714929940679",-598.863821516258,"0.999999998775491,0.228635266418626,0.72003139608423,0.599888888444771,0.823904354917331,0.889286161730821",-600.288674259003,"1.8412196091262e-14,1,0.824427485468795,0.715517238254919,0.875000002471332,0.902714929940679",-600.288609318836,"0.000139212266923731,1,0.175271093181912,0.284108750172829,0.124807343729362,0.0971048219463415",-600.288609318836,"0.000139212266923731,1,0.175271093181912,0.284108750172829,0.124807343729362,0.0971048219463415",-599.213777932949,"0.58457736628204,0.0253807115168746,0.175572158667796,0.284482169853917,0.0581592960530861,0.0972850719915472",-600.288674259003,"1.8412196091262e-14,1,0.824427485468795,0.715517238254919,0.875000002471332,0.902714929940679",-600.094874335248,"0.999999999440489,0.00319234027540088,0.824427244273354,0.715392327374831,0.874727795815291,0.895898791772124",-600.034396741567,"0.125398807422944,0.0249106317246128,0.175503381940284,0.28443941916918,0.122589079311852,0.0962521630502313",-600.288609318836,"0.000139212266923731,1,0.175271093181912,0.284108750172829,0.124807343729362,0.0971048219463415"
"rs1042602",-888.829050710987,"2.15498871166312e-17,1,0.795774647978289,0.877192985340134,0.824766356328417,0.759927798015217",-888.829050710987,"0.602868593374608,0.0036463449774037,0.795774647978289,0.877192985340134,0.824766356328417,0.759927798015217",-888.829050710987,"2.15498871166312e-17,0.0570300152955366,0.795774647978289,0.877192985340134,0.824766356328417,0.759927798015217",-877.307467160721,"0.0456302515617057,1,0.111933173686133,0.0745195537523188,0.105108496327148,0.130935884072594",-876.041539930661,"0.463635024911871,0.410995619263711,0.0502922793153515,0.0333289439306604,0.0626243378551353,0.118932311049585",-877.307467160721,"0.0456302515617057,1,0.111933173686133,0.0745195537523188,0.105108496327148,0.130935884072594",-888.829050710987,"2.15498871166312e-17,0.00499700073585547,0.795774647978289,0.877192985340134,0.824766356328417,0.759927798015217",-888.829050710987,"2.5340022700465e-09,0.000193630059943169,0.795774647978289,0.877192985340134,0.824766356328417,0.759927798015217",-877.307467160721,"0.0456302515617057,0.999999999691259,0.111933173686133,0.0745195537523188,0.105108496327148,0.130935884072594",-877.199964048451,"0.0701232121133106,0.189656887585833,0.118155023971398,0.0789871251976225,0.113537591685195,0.129673454120336"
"rs1393350",-712.294240038186,"3.1492810876724e-17,1,0.852739724497296,0.849206346286924,0.868932039600277,0.849609375253742",-712.294240038186,"0.155541531154687,0.00588015103413789,0.852739724497296,0.849206346286924,0.868932039600277,0.849609375253742",-712.294240038186,"2.1361833335436e-18,0.0740064580118647,0.852739724497296,0.849206346286924,0.868932039600277,0.849609375253742",-705.060123885243,"0.0431653416418348,1,0.081238861488243,0.0931860307219565,0.0787963714921,0.0810589696190979",-701.000533667115,"0.999999999103647,0.335907687753323,0.0204948392081192,0.0240329564777438,0.0323502090884834,0.0688719577857586",-704.206540560638,"0.254480206919598,0.566798813609038,0.0746261440635115,0.0852208554857354,0.0592293419184906,0.083193339952735",-712.294240038186,"3.1492810876724e-17,0.109572865301743,0.852739724497296,0.849206346286924,0.868932039600277,0.849609375253742",-712.291760630342,"0.999999703590256,0.00127038049730968,0.85274047826004,0.849207355915085,0.868931179945023,0.849316649150335",-705.060123885243,"0.0431653416418348,1,0.081238861488243,0.0931860307219565,0.0787963714921,0.0810589696190979",-705.059871716696,"0.0434269573216016,0.999999976970437,0.0809251313810849,0.0928832016394395,0.0816666101235674,0.0807266346385986"
"rs12913832",-1149.91688814504,"0.013488431639981,1,0.4094548589208,0.570295296310678,0.437151944650803,0.24219647816674",-1149.91688814504,"0.013488431639981,1,0.4094548589208,0.570295296310678,0.437151944650803,0.24219647816674",-1149.7867892988,"0.132099823305854,0.490286349533395,0.407090884381033,0.567010974487176,0.405541359384346,0.247468775337674",-1151.28310479517,"4.34183746395187e-17,1,0.54104477102137,0.390909094286894,0.521226421301888,0.7178988334065",-1150.25478460759,"0.999999998616843,0.200650165654819,0.449066067995775,0.323034240286195,0.459367809903875,0.703260545456269",-1151.28310479517,"4.34183746395187e-17,0.00146783253070062,0.54104477102137,0.390909094286894,0.521226421301888,0.7178988334065",-1148.73504585009,"0.136178548194314,0.0736165120590477,0.444951436902351,0.599797855517353,0.45903992195661,0.240387186046154",-1149.91688814504,"0.013488431639981,1,0.4094548589208,0.570295296310678,0.437151944650803,0.24219647816674",-1151.28310479517,"4.24014139598217e-05,2.55737386376266e-05,0.54104477102137,0.390909094286894,0.521226421301888,0.7178988334065",-1151.2821362381,"0.999997600461118,0.00108348857928739,0.541044733577847,0.390908342328738,0.521225879321944,0.717725771146105"
"rs1800407",-526.370488735331,"1.35792607182147e-16,1,0.874172187339412,0.956896553399058,0.910550460104924,0.926829266100406",-526.369337586968,"0.999999514618151,0.109073463699872,0.872219412148399,0.956342160235502,0.909523169741546,0.92677477627527",-526.370488735331,"1.69740758977683e-17,0.022131882895846,0.874172187339412,0.956896553399058,0.910550460104924,0.926829266100406",-522.210043102373,"0.0415475510582112,1,0.0703724243694736,0.0259766654117079,0.0538234021923598,0.0387434160750068",-521.675930944884,"0.131190255666519,0.599288213203627,0.0526001012873791,0.019328165023376,0.044203633267412,0.036656068303882",-521.206980129429,"0.482066120546472,0.473514113450528,0.06709614851311,0.0243308035728604,0.0292448770830545,0.0423791823391068",-526.245078482711,"0.170516480287435,0.00634087708052579,0.874172558546485,0.956896586359751,0.909648959677804,0.926655013997382",-526.349280731557,"0.999999964961127,0.00194739459117308,0.874172405042243,0.956897071066656,0.910542438107663,0.925634211722212",-522.210043102373,"0.0415475510582112,1,0.0703724243694736,0.0259766654117079,0.0538234021923598,0.0387434160750068",-522.210043102373,"0.0415475510582112,1,0.0703724243694736,0.0259766654117079,0.0538234021923598,0.0387434160750068"
