"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-282.039398632134,"1.43114177163666e-16,1,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-282.039398632134,"1.43114177163666e-16,0.0601307926312162,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-280.700158440124,"0.752897625446738,0.00129075373024226,0.927726513995114,0.968254291750021,0.968814811412707,0.964664538750974",-282.039398632134,"1.43114177163666e-16,0.196792414570462,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-280.785372040085,"0.999999998888543,0.142952300824033,0.893030709127843,0.966736233348636,0.96806195567023,0.96042730818667",-277.655466061424,"0.0286516411172383,1,0.0187862320518287,0.0215593314183107,0.0217018764099228,0.0226998400204446",-277.655466061424,"0.0286516411172383,1,0.0187862320518287,0.0215593314183107,0.0217018764099228,0.0226998400204446",-277.655466061424,"0.0286516411172383,1,0.0187862320518287,0.0215593314183107,0.0217018764099228,0.0226998400204446",-277.655466061424,"0.0286516411172383,1,0.0187862320518287,0.0215593314183107,0.0217018764099228,0.0226998400204446",-277.655466061424,"0.0286516411172383,1,0.0187862320518287,0.0215593314183107,0.0217018764099228,0.0226998400204446",-282.039398632134,"1.43114177163666e-16,0.0198321739907444,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-282.039398632134,"0.343614138464465,0.00196810064469468,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-282.039398632134,"0.214190134487348,0.00439469811415185,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-282.039398632134,"1.43114177163666e-16,0.0185579172244867,0.967948717887653,0.968253967430928,0.968814968801762,0.964664310974547",-275.418993967512,"0.883580029828657,0.0208522726209312,0.00302578703608225,0.0276620717185792,0.0288290276321496,0.00313581031825165",-277.116007761751,"0.999999994237114,0.149204164572059,0.0119136515255302,0.0129381215039278,0.0205615789556833,0.0195849748476046",-277.574852640013,"0.0615575288147093,0.46791834771076,0.0164265542362307,0.0177348050552795,0.0211286556644595,0.0257223566545908",-276.931388969012,"0.14387988229563,0.214308145450927,0.0151466807417738,0.014362545590886,0.0180108835465045,0.0243245312693261"
"rs28777",-867.42150092066,"0.0272649735252735,1,0.478003227116512,0.421922792089358,0.54789656780254,0.428885130976677",-866.835361459266,"0.0477253750451069,0.584614951023749,0.499965505117079,0.398972393801218,0.528155806200004,0.476409719374354",-864.546933234854,"0.400563844657866,0.173697951995131,0.413628547604434,0.352841027118952,0.568872429250324,0.474425361617637",-867.42150092066,"0.0272649735252735,1,0.478003227116512,0.421922792089358,0.54789656780254,0.428885130976677",-863.424170021406,"0.972043071119927,0.15981513044951,0.210237954145149,0.481722340761643,0.620243271111265,0.482063165012442",-871.663940860865,"2.33586188665442e-17,1,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-871.663940860865,"2.33586188665442e-17,0.0038433658720531,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-871.663940860865,"2.33586188665442e-17,1,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-871.663881176737,"0.999995532688412,0.0505460471391802,0.420634388730742,0.500000629652246,0.367956088390351,0.470045242102796",-871.663940860865,"2.33586188665442e-17,1,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-867.376278342076,"0.0284280920608264,0.999999989092649,0.473865177886903,0.424938912618716,0.548833646916633,0.424740744456027",-867.42150092066,"0.0272649735252735,1,0.478003227116512,0.421922792089358,0.54789656780254,0.428885130976677",-864.43557486779,"0.239480350741801,0.228470968500192,0.378655584824895,0.290650199317612,0.538738553354204,0.494206328029108",-867.42150092066,"0.0272649735252735,1,0.478003227116512,0.421922792089358,0.54789656780254,0.428885130976677",-871.663940860865,"1.82489209894876e-19,0.0124377262579498,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-871.663759708859,"0.999998851306598,0.0289993112315019,0.420633994694511,0.49998815369186,0.367956943214279,0.470414976858756",-871.663940860865,"0.195866636566252,0.00946289974022536,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675",-871.663940860865,"2.33586188665442e-17,1,0.420634916915199,0.500000003344868,0.36795774651252,0.470430103446675"
"rs16891982",-1299.41648695909,"0.0611891446986578,1,0.257752054438014,0.277914332938953,0.346116663046221,0.214116394744117",-1299.41522928433,"0.0672915703029751,0.895060576291508,0.277317444707633,0.271655904878812,0.340514506833029,0.241445599888034",-1299.03664202554,"0.111434140176116,0.530543908458842,0.272248505800856,0.283713096227322,0.350050071115806,0.225953481309172",-1299.41648695909,"0.0611891446986578,1,0.257752054438014,0.277914332938953,0.346116663046221,0.214116394744117",-1298.90016284704,"0.0940552613241744,0.71644912650803,0.260589354005988,0.313423173569245,0.35489749536564,0.203291420323212",-1332.9408482784,"1.4257094596243e-17,1,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"1.4257094596243e-17,0.0156917676553769,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"1.4257094596243e-17,0.0158860081480373,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"1.4257094596243e-17,1,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"1.4257094596243e-17,1,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1299.41648695909,"0.0611891446986578,1,0.257752054438014,0.277914332938953,0.346116663046221,0.214116394744117",-1299.41648695909,"0.0611891446986578,1,0.257752054438014,0.277914332938953,0.346116663046221,0.214116394744117",-1299.28928762629,"0.0740968838746934,0.776436566617278,0.245240219027255,0.263588819933171,0.343499413593418,0.228028095294267",-1299.41648695909,"0.0611891446986578,1,0.257752054438014,0.277914332938953,0.346116663046221,0.214116394744117",-1332.9408482784,"1.4257094596243e-17,1,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"0.0619545777403349,0.00326226079570974,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.9408482784,"0.547740674207994,0.00876260691276017,0.522292981842972,0.561403514491832,0.468553462390818,0.580935246564131",-1332.93878920718,"0.0166666218811318,0.000777308626417962,0.509701669367889,0.550469643422508,0.468553304787632,0.58093491139641"
"rs12821256",-241.631462379863,"0.00601174150439488,1,0.95111068579685,0.928797679895815,0.943433977648468,0.967904082875394",-241.628227798013,"0.00630678221440524,0.999999979597085,0.951208707969804,0.92857325487119,0.943246782767104,0.967949725503402",-241.566937887945,"0.113184797298988,0.174233794445459,0.947702164617807,0.923200577728864,0.943566995745642,0.968707188453099",-241.596702570755,"0.0394480639276342,0.311058477031728,0.952409242633699,0.931426604040566,0.942767496981116,0.964321978596007",-241.627439812382,"0.00636834792338035,0.999999981960574,0.951760970665146,0.929628796438035,0.943198876360833,0.967738353372169",-241.670835595485,"1.46473366657852e-17,1,0.0450450462714321,0.0666666672954181,0.0527156538952326,0.0294117646333231",-241.570401793564,"0.0517370463039297,0.129989221136732,0.0443149306265783,0.0606138250664617,0.0475889563300564,0.0293649168652116",-241.669353199447,"0.0396661668855156,0.000658548993781643,0.0438224472521326,0.066666592657834,0.052715736255604,0.0294116531767947",-241.670835595485,"0.144460621706581,0.00188475994664505,0.0450450462714321,0.0666666672954181,0.0527156538952326,0.0294117646333231",-241.332393702943,"0.756586136118788,0.137623798635036,0.0186610039837498,0.0649434391525981,0.0519739836600025,0.0273251350025473",-241.508025919898,"0.0306972475406443,0.400176002296785,0.943136685353893,0.928176325977055,0.941915350149001,0.959586144623907",-241.630678633977,"0.00609613779704515,0.999999944135212,0.951254013989554,0.928733138953908,0.943378881907469,0.967865090714417",-241.631462379863,"0.00601174150439488,1,0.95111068579685,0.928797679895815,0.943433977648468,0.967904082875394",-241.542350084617,"0.0359153474874226,0.226248260144504,0.947539744100215,0.921217698783117,0.940033308896114,0.967502633133421",-241.393098117989,"0.361352864656647,0.0481697830749713,0.0227731769749583,0.0662523924142975,0.0519784057011059,0.0119750181317844",-241.670835595485,"0.0621903096958615,0.00237569304237351,0.0450450462714321,0.0666666672954181,0.0527156538952326,0.0294117646333231",-241.651771094131,"0.245007307885861,0.0989687588421938,0.0424124019913339,0.0589825126571174,0.0521461043417049,0.0293939270046861",-241.612969993931,"0.208174320869531,0.00132948287094514,0.0228822411396638,0.0366554138837759,0.0527155149446621,0.0294117779633953"
"rs4959270",-1178.80313182512,"1.92805652176846e-16,1,0.527397263213341,0.452830197382369,0.556511055606482,0.555776891548033",-1178.80313182512,"1.92805652176846e-16,1,0.527397263213341,0.452830197382369,0.556511055606482,0.555776891548033",-1178.80260606584,"0.00770676401639474,0.0786203524907184,0.525711138142138,0.451750052564972,0.556470566932057,0.555751539974182",-1178.80313182512,"1.92805652176846e-16,0.0140551941342833,0.527397263213341,0.452830197382369,0.556511055606482,0.555776891548033",-1178.71789085878,"0.999999994432379,0.0635640206631124,0.49730518188682,0.452803287206388,0.556507852223889,0.555660667459271",-1178.02177408063,"0.0100920623693098,1,0.434405570902036,0.517999042105839,0.413542512763898,0.406027022324321",-1177.9932630571,"0.0103609166241603,0.999999989629346,0.435951715595723,0.517216764285112,0.412792770991532,0.407398831788049",-1177.97645472169,"0.0226528121882481,0.460844746898973,0.437013038106784,0.517911582496767,0.413744153984169,0.408664339857258",-1177.66477780311,"0.0904843462877063,0.240913995461488,0.459235542636713,0.541863383477671,0.420441549200328,0.371081486305238",-1177.78083119086,"0.0464294816573107,0.392354137879422,0.407996335167579,0.526328866540326,0.420420508028889,0.400854794554303",-1178.67955339469,"0.155552315354202,0.0065989681513733,0.485131955961085,0.452828558546208,0.555764875113741,0.515483184906357",-1178.80313182512,"0.986321006477389,0.00258001657604449,0.527397263213341,0.452830197382369,0.556511055606482,0.555776891548033",-1178.72318910172,"0.999999972247787,0.0667504958254104,0.519516197351374,0.429289596333984,0.555953746207355,0.55577051460576",-1178.80313182512,"1.92805652176846e-16,6.68824443798371e-05,0.527397263213341,0.452830197382369,0.556511055606482,0.555776891548033",-1177.9959220617,"0.0180994492068881,0.544547577554755,0.425878321135406,0.526216425004476,0.41972521456209,0.387759535509029",-1178.02177408063,"0.0100920623693098,1,0.434405570902036,0.517999042105839,0.413542512763898,0.406027022324321",-1178.02177408063,"0.0100920623693098,1,0.434405570902036,0.517999042105839,0.413542512763898,0.406027022324321",-1178.02177408063,"0.0100920623693098,1,0.434405570902036,0.517999042105839,0.413542512763898,0.406027022324321"
"rs12203592",-588.5785202933,"7.78817749322767e-16,1,0.828244273590386,0.698275858756044,0.883426967139163,0.90271493593862",-588.5785202933,"7.78817749322767e-16,0.0640840519656821,0.828244273590386,0.698275858756044,0.883426967139163,0.90271493593862",-587.311040123007,"0.344756315963819,0.0966458299546017,0.768246292882913,0.634450119690845,0.88112797702471,0.901446921615177",-588.448203748717,"0.99999997443853,0.0951476785734042,0.828126065937014,0.698254236177161,0.882637687271424,0.889505278461283",-588.049810617839,"0.999999992288955,0.0968238012121245,0.745817488298431,0.697281331629594,0.88329079976898,0.90162133422958",-588.270765098967,"0.0097013871798519,1,0.151917927527495,0.275125717926691,0.104304877361717,0.085250133017862",-583.833831695462,"0.309445662150795,0.0431898415931251,0.168691801110929,0.231578148513899,0.0711370108215172,0.0964519094079532",-588.270765098967,"0.0097013871798519,1,0.151917927527495,0.275125717926691,0.104304877361717,0.085250133017862",-588.129869571213,"0.026821736220682,0.478475397996448,0.153827879761885,0.282508676008097,0.102152183876569,0.0782699311718452",-588.21009168365,"0.0107409016843425,0.999999989141376,0.154064086581634,0.278208257449742,0.103035484526013,0.0840235120818157",-588.577825086875,"0.00261625112588698,0.180479613993537,0.826689755454316,0.698082694865503,0.883273838123481,0.901256099169791",-588.475551845306,"0.999999994732445,0.0877817237550678,0.811518785130761,0.668977146388106,0.879085970719222,0.898132682649759",-587.392579330254,"0.999999999060766,0.092503750022504,0.798444189093065,0.596169506827794,0.88023287422848,0.902600643746766",-587.473351204721,"0.344025269891984,0.00165397406075045,0.576478956399415,0.427441860627383,0.883426823179839,0.902714883047239",-588.270765098967,"0.0097013871798519,1,0.151917927527495,0.275125717926691,0.104304877361717,0.085250133017862",-588.185254835046,"0.0186085357998255,0.576058767039418,0.148420523268495,0.271698168811,0.102471289793565,0.0829862777080364",-588.270765098967,"0.0097013871798519,1,0.151917927527495,0.275125717926691,0.104304877361717,0.085250133017862",-587.669993034228,"0.083759968192832,0.171400564030755,0.128571275962276,0.228218700346344,0.0952237958103618,0.0866042039443126"
"rs1042602",-877.742373023247,"4.45928055289895e-18,1,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.742373023247,"4.45928055289895e-18,0.0184410533604322,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.742373023247,"4.45928055289895e-18,0.00996240427583416,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.742373023247,"0.508740798185575,0.00345091510729597,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.742373023247,"0.146768359911038,0.00415082236010261,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-861.144587182621,"0.0580702939848123,1,0.0770180815719853,0.0444335968761408,0.0943574176387954,0.109541885195495",-860.311248338011,"0.0812487288827264,0.719999877307275,0.0866288251204589,0.0387652036334552,0.084536441870364,0.142121562348672",-859.128206111879,"0.354306880524549,0.261919106571639,0.0676985419907931,0.0322533215963228,0.0975430883395216,0.129675689859201",-861.144587182621,"0.0580702939848123,1,0.0770180815719853,0.0444335968761408,0.0943574176387954,0.109541885195495",-861.144587182621,"0.0580702939848123,1,0.0770180815719853,0.0444335968761408,0.0943574176387954,0.109541885195495",-877.742373023247,"4.45928055289895e-18,1,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.730871220466,"0.999999993215429,0.0426728846987192,0.827361500329427,0.91213639357779,0.816557449857622,0.759795947169222",-877.742373023247,"0.485587613513694,0.00490437879273227,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-877.742373023247,"4.45928055289895e-18,0.0133545523456035,0.827464794261935,0.912280707978998,0.816588786824192,0.759927801990793",-861.101383982819,"0.0604616199199261,0.999999989795294,0.0743706196088428,0.0455048225264199,0.0951555804210067,0.105752435124701",-861.144587182621,"0.0580702939848123,1,0.0770180815719853,0.0444335968761408,0.0943574176387954,0.109541885195495",-857.917551205591,"0.331521072544382,0.277869242063652,0.035734479766708,0.0132827266120582,0.0834822500580955,0.169389788296339",-861.144587182621,"0.0580702939848123,0.999999993749329,0.0770180815719853,0.0444335968761408,0.0943574176387954,0.109541885195495"
"rs1393350",-686.802696787809,"2.68044427334384e-16,1,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"2.68044427334384e-16,0.202185002577199,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"2.68044427334384e-16,0.00150066275775257,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"2.68044427334384e-16,1,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"0.857872853646336,0.00451740496788301,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-681.853704698054,"0.0364087340366436,1,0.078609743363608,0.0899315897791488,0.0834069032455522,0.0849847022495016",-680.161974908168,"0.11513277010695,0.334711195493707,0.0973102699657072,0.0735618198342812,0.0715259014639224,0.130928257343252",-681.435399523999,"0.243533890939979,0.244843527604444,0.0744677553555988,0.0776137416210369,0.0878330152419477,0.0981670840826579",-681.853704698054,"0.0364087340366436,1,0.078609743363608,0.0899315897791488,0.0834069032455522,0.0849847022495016",-681.853704698054,"0.0364087340366436,1,0.078609743363608,0.0899315897791488,0.0834069032455522,0.0849847022495016",-686.802696787809,"2.68044427334384e-16,0.0159495457685499,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"0.316213714275434,0.000644939586669746,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"0.926434625645217,0.0042491729767057,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-686.802696787809,"2.68044427334384e-16,0.00612431075504628,0.869863016356976,0.865079369944723,0.872572818234025,0.857421876081979",-681.853704698054,"0.0364087340366436,1,0.078609743363608,0.0899315897791488,0.0834069032455522,0.0849847022495016",-681.853704698054,"0.0364087340366436,1,0.078609743363608,0.0899315897791488,0.0834069032455522,0.0849847022495016",-680.568877943745,"0.180677069501475,0.285569344100901,0.0550863854944556,0.0523972344256846,0.0807893662562962,0.113678918565163",-679.483337100638,"0.980952359541967,0.0631704516844783,9.00425839193848e-07,1.27641447453804e-06,0.093600511475765,0.139158970415312"
"rs12913832",-1151.35882179895,"0.0222293469428902,1,0.349860398903283,0.535154613591002,0.386297251976717,0.232804819532952",-1148.96816670681,"0.104827900018432,0.220526419533477,0.398714488057941,0.507410775527234,0.368915868007364,0.296202114070287",-1151.33513913544,"0.0282251120727292,0.747361954744093,0.352528136258689,0.53657715640929,0.386517762260306,0.234095357585875",-1151.35882179895,"0.0222293469428902,1,0.349860398903283,0.535154613591002,0.386297251976717,0.232804819532952",-1150.78847920565,"0.367952693907213,0.211177456824477,0.221418037456462,0.576832996192719,0.434290130883957,0.252784848353214",-1155.10267317212,"1.4696507346816e-17,1,0.570895518342191,0.400000011643977,0.545990566247542,0.700389098703977",-1155.10267317212,"1.4696507346816e-17,0.017139914374526,0.570895518342191,0.400000011643977,0.545990566247542,0.700389098703977",-1155.10267317212,"1.4696507346816e-17,0.0891886348390104,0.570895518342191,0.400000011643977,0.545990566247542,0.700389098703977",-1154.79505542894,"0.99999999896183,0.0940036123159342,0.570716230863109,0.39998111857506,0.544317064175692,0.670791645798531",-1155.10260536023,"0.999997942680572,0.0254925127816191,0.570782120860692,0.40000130747313,0.545990862952865,0.700389144712242",-1151.35882179895,"0.0222293469428902,1,0.349860398903283,0.535154613591002,0.386297251976717,0.232804819532952",-1151.29650822219,"0.0327837929878929,0.654150644285522,0.347904072988043,0.534876326004365,0.384908221949008,0.229609556869298",-1150.86686301731,"0.0468428694094129,0.478353252390688,0.326930303059702,0.505500401772425,0.381008562644675,0.249019280832395",-1150.89414199261,"0.139192474224335,0.15017366680301,0.301322515179144,0.464085748989639,0.385242907882683,0.268777392363625",-1155.10267317212,"1.4696507346816e-17,0.0411249868960829,0.570895518342191,0.400000011643977,0.545990566247542,0.700389098703977",-1155.10267317212,"0.195629808199232,0.00402658937775627,0.570895518342191,0.400000011643977,0.545990566247542,0.700389098703977",-1154.6427506002,"0.999999999178433,0.0749451314642881,0.555229893349678,0.35911597431545,0.54442090377204,0.700363486139364",-1153.22857908753,"0.450025440642691,0.00259897800559611,0.181213507715218,0.117199566685452,0.54599021053196,0.700389633267214"
"rs1800407",-543.21723537756,"1.03541484433902e-16,1,0.890728478230523,0.931034481298456,0.902522934992404,0.924796746240894",-543.21723537756,"1.03541484433902e-16,0.027323151667237,0.890728478230523,0.931034481298456,0.902522934992404,0.924796746240894",-543.21723537756,"1.03541484433902e-16,0.0124922092744148,0.890728478230523,0.931034481298456,0.902522934992404,0.924796746240894",-543.198599935959,"0.999999918064837,0.0802635409214658,0.890717460494889,0.931034085237893,0.902381511575896,0.920756114253566",-543.21723537756,"1.03541484433902e-16,0.00526490152050455,0.890728478230523,0.931034481298456,0.902522934992404,0.924796746240894",-541.38974803411,"0.0265014598869476,1,0.0756584241690647,0.0509090094328537,0.071479122504791,0.050759020473453",-540.400702219961,"0.0825452460283869,0.341930896396989,0.0880629273078712,0.043890138623635,0.0638806498499972,0.0701566760577026",-539.933098676113,"0.787780238424234,0.00107353805845109,0.0320156486407944,0.0689656055439395,0.097476928016199,0.0752032065562452",-541.38974803411,"0.0265014598869476,1,0.0756584241690647,0.0509090094328537,0.071479122504791,0.050759020473453",-539.589289077829,"0.999999999811396,0.157461018802695,0.0202803958608349,0.0644035513007859,0.0935818139579884,0.0625233146822185",-542.588061604255,"0.483988424101098,0.000643206381332257,0.807923875892222,0.93103421276534,0.901976656023247,0.86977094024651",-543.194875213785,"0.999999982213753,0.0729184169034706,0.886586039423118,0.927588052069516,0.901319993134633,0.923535748138854",-543.199200870148,"0.999999948013491,0.0578477423909595,0.889634538840496,0.928254695042668,0.902474541758195,0.924796626906864",-542.931142812487,"0.286652488361056,0.00189283511713905,0.747409602455878,0.849427385764049,0.902522755113751,0.924796571927569",-541.38974803411,"0.0265014598869476,1,0.0756584241690647,0.0509090094328537,0.071479122504791,0.050759020473453",-541.38974803411,"0.0265014598869476,1,0.0756584241690647,0.0509090094328537,0.071479122504791,0.050759020473453",-541.013235820544,"0.0855395662070095,0.362263026138693,0.062665806607258,0.0393088507132527,0.0692474086751895,0.0596090172594305",-541.38974803411,"0.0265014598869476,1,0.0756584241690647,0.0509090094328537,0.071479122504791,0.050759020473453"
