"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-297.976349580896,"6.37724727821944e-17,1,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"1.99288977444357e-18,0.00146856112029151,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"6.37724727821944e-17,0.00176444825814809,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"0.392045206181953,0.00106512444836706,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.948608147222,"0.99999995063375,0.0772990105023734,0.947341200145216,0.976173328057939,0.968810799727323,0.959266660973621",-293.484114964384,"0.0336560956122339,1,0.0232681848071449,0.0149673377103452,0.0202737282446004,0.0241105417259667",-293.484114964384,"0.0336560956122339,1,0.0232681848071449,0.0149673377103452,0.0202737282446004,0.0241105417259667",-292.222223496558,"0.999999999573569,0.120340040426241,1.56170250503247e-11,0.00409500544023187,0.0263836979326942,0.0357869394999183",-293.484114964384,"0.0336560956122339,1,0.0232681848071449,0.0149673377103452,0.0202737282446004,0.0241105417259667",-293.484114964384,"0.0336560956122339,1,0.0232681848071449,0.0149673377103452,0.0202737282446004,0.0241105417259667",-297.976349580896,"6.37724727821944e-17,0.00050124911327652,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"0.0120228625750862,7.9553652130377e-05,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"0.0104094602088246,0.00582212703730096,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-297.976349580896,"6.37724727821944e-17,0.14603145809642,0.958333332199582,0.976190475965494,0.968814968608806,0.959363957163557",-293.252494127282,"0.0715793274992944,0.476658743037243,0.0197060552849282,0.017280310091362,0.0224509880488131,0.0165802626549065",-293.22901424749,"0.598894153077964,0.179121310113011,0.0161402597284356,0.0103074840086191,0.0197617617697267,0.0214996759899339",-292.684075696692,"0.674495986374386,0.167366603158315,0.011884586854642,0.00302300688212011,0.0207853796192388,0.0372443510843669",-293.384385757347,"0.0781538673718952,0.339641549273048,0.0246083348968125,0.0129580435623754,0.0187377441243089,0.025828920821314"
"rs28777",-864.790801013985,"0.0356644775206916,1,0.418405982689998,0.43753108265016,0.522974285070899,0.408671463333837",-864.093803779149,"0.0565831083729147,0.636179729033361,0.443912864541879,0.412650008007372,0.501531354089053,0.462740064775281",-864.513859277961,"0.0918284443482787,0.41470288637306,0.430478275449895,0.436682573476849,0.526120052746024,0.422264333430681",-864.790801013985,"0.0356644775206916,1,0.418405982689998,0.43753108265016,0.522974285070899,0.408671463333837",-864.790801013985,"0.0356644775206916,1,0.418405982689998,0.43753108265016,0.522974285070899,0.408671463333837",-872.083158720523,"3.43256596367326e-17,1,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"3.43256596367326e-17,0.000288265598744048,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"3.43256596367326e-17,1,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"0.324392112599369,0.010782959041973,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"0.160073858392147,0.00195497407596653,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-864.790801013985,"0.0356644775206916,1,0.418405982689998,0.43753108265016,0.522974285070899,0.408671463333837",-864.774593330264,"0.0358872541338049,0.999999986763003,0.424231358813814,0.436888396636896,0.522259586500989,0.407855630177983",-864.18346351762,"0.0822207208791869,0.444125421315411,0.375672252581993,0.386618824663296,0.515034696037901,0.448082706011128",-864.790801013985,"0.0356644775206916,0.999999994768728,0.418405982689998,0.43753108265016,0.522974285070899,0.408671463333837",-872.083158720523,"8.58141490918315e-18,0.00109586898261278,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"0.137540813414905,0.00475702755850992,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"0.255476675679987,0.00198331056556854,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517",-872.083158720523,"3.43256596367326e-17,0.00195749422065412,0.448412687453006,0.460000007417199,0.36619718700806,0.459677423657517"
"rs16891982",-1294.83763784738,"0.0599173963991797,1,0.277022680393562,0.251516417553337,0.352801206384965,0.201175623884685",-1294.70227029313,"0.0696814449202577,0.836774177114262,0.302322606906625,0.242639090597089,0.344545803750929,0.23730555320238",-1294.68019177467,"0.0873540131614073,0.645129927321155,0.287953225637082,0.256383263258989,0.355265507038376,0.20797040469724",-1294.82507265084,"0.0636119999334894,0.926946783421407,0.28116055858411,0.256687888753039,0.353078489066008,0.197703140581724",-1294.41783061425,"0.0852117327974743,0.757975156431843,0.286916899363818,0.283816011675394,0.359188227573767,0.192195474966433",-1326.70176853606,"4.50882621904361e-18,1,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176853606,"4.50882621904361e-18,0.0635006409703757,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176853606,"4.50882621904361e-18,1,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176853606,"0.234983625344546,0.00412912104405099,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176853606,"4.50882621904361e-18,1,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1294.83763784738,"0.0599173963991797,1,0.277022680393562,0.251516417553337,0.352801206384965,0.201175623884685",-1294.83763784738,"0.0599173963991797,1,0.277022680393562,0.251516417553337,0.352801206384965,0.201175623884685",-1294.79378259605,"0.0672415635185392,0.852171990115084,0.269369241460633,0.2435623141772,0.351248989826559,0.209116261119399",-1294.83763784738,"0.0599173963991797,1,0.277022680393562,0.251516417553337,0.352801206384965,0.201175623884685",-1326.70176853606,"4.50882621904361e-18,1,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176853606,"0.0879119586784071,0.000856926266132702,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823",-1326.70176594967,"0.999658348430083,0.0257704355217748,0.503184838730458,0.596485175591343,0.465408215917902,0.604316374326034",-1326.70176853606,"4.50882621904361e-18,0.00859422573105767,0.503184710065703,0.596491225444126,0.465408804241388,0.604316546365823"
"rs12821256",-223.222430625263,"3.45394954465008e-16,1,0.959459458800802,0.966666665784019,0.948881789224796,0.973262032522375",-223.222430625263,"3.45394954465008e-16,1,0.959459458800802,0.966666665784019,0.948881789224796,0.973262032522375",-223.222430625263,"3.45394954465008e-16,1,0.959459458800802,0.966666665784019,0.948881789224796,0.973262032522375",-223.170247984807,"0.999999993181308,0.10101552297795,0.959401517448327,0.966660491772176,0.948291075917147,0.967710684982728",-223.222429901848,"0.999779840276327,0.0211974318638666,0.959456666897458,0.966666615684217,0.948881917900916,0.973261950671659",-222.856671515417,"0.0195062444137976,1,0.0308258912711473,0.026325716587131,0.0401469476809653,0.0198743990646303",-222.037151760992,"0.11988311034021,0.23477711258237,0.034924786618399,0.0208145961934901,0.0327526783597728,0.0261283475966409",-222.569728357775,"0.180422849292934,0.238503389403727,0.0275169333760458,0.0218240440841176,0.0386795303370913,0.0201744529521981",-222.856671515417,"0.0195062444137976,1,0.0308258912711473,0.026325716587131,0.0401469476809653,0.0198743990646303",-222.714558739573,"0.197244513922741,0.277697940876639,0.0198268080075803,0.0290096141908465,0.0448195924133094,0.0196088840389603",-222.845566497514,"0.199854778168714,0.0996627425800675,0.931198102552774,0.966471379204594,0.947869851594065,0.943147702889339",-223.210916171681,"0.99999985669834,0.0788689778380507,0.956857258086692,0.96399525843767,0.947775146049433,0.972490165889612",-223.222430625263,"3.45394954465008e-16,0.968815263097757,0.959459458800802,0.966666665784019,0.948881789224796,0.973262032522375",-223.131523912619,"0.275907484472713,0.000894257528893182,0.89984903048153,0.926921653124582,0.948881602474125,0.973262303554119",-222.856671515417,"0.0195062444137976,1,0.0308258912711473,0.026325716587131,0.0401469476809653,0.0198743990646303",-222.855935251337,"0.0196114706611785,0.999999985498329,0.0312107144235779,0.0262900082455103,0.0400922893473144,0.0198414741592024",-222.433214274304,"0.317218979322713,0.185379534785892,0.0209549036279034,0.0126989494376219,0.039180571913913,0.0248930391369973",-222.856671515417,"0.0195062444137976,1,0.0308258912711473,0.026325716587131,0.0401469476809653,0.0198743990646303"
"rs4959270",-1174.8944829915,"2.7680974805208e-18,1,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1174.8944829915,"2.7680974805208e-18,0.0696597845234163,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1174.72545570782,"0.140279435086609,0.0668343906406899,0.492683709619842,0.435802388193127,0.567290287950632,0.569556973590344",-1174.8944829915,"2.7680974805208e-18,1,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1174.48861349634,"0.99999999469682,0.0849237895633627,0.439278658069746,0.452445985577612,0.567480343279175,0.568426570375706",-1172.69728318587,"0.0169333512834493,1,0.412020013948073,0.498038816451002,0.382654132636113,0.367155883328946",-1171.90546431491,"0.283868455344344,0.000167936817060653,0.473124937820117,0.472921442826344,0.383801499742929,0.427772505903696",-1172.68350170357,"0.0225289288872168,0.709628315578039,0.414651065521597,0.499134114621366,0.38299533632169,0.368865209984654",-1171.6067584035,"0.104665812193759,0.288290620813894,0.444796113988397,0.532882841489662,0.387473508393,0.315409235310266",-1172.67716063763,"0.0171146195141756,0.999999989869824,0.423935616850781,0.50888135625191,0.382126300460705,0.366492444065772",-1174.8944829915,"3.460121850651e-19,0.010040440325301,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1174.8944829915,"2.7680974805208e-18,0.0064558596082216,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1174.41944930935,"0.999999989602931,0.0814353712955898,0.497876910046729,0.39337891461109,0.564654955112718,0.569639276829786",-1174.8944829915,"2.7680974805208e-18,1,0.523972601227455,0.452830183360459,0.567567570728314,0.569721123489817",-1172.69728318587,"0.0169333512834493,1,0.412020013948073,0.498038816451002,0.382654132636113,0.367155883328946",-1172.65011646268,"0.0205662814634967,0.802490715148209,0.412438986214707,0.498072867952613,0.381589862482895,0.364920096323061",-1172.69728318587,"0.0169333512834493,0.999999997189873,0.412020013948073,0.498038816451002,0.382654132636113,0.367155883328946",-1172.5135406917,"0.0301543494407095,0.445222264929815,0.421236778545306,0.48712317808112,0.376190660794499,0.370514000119749"
"rs12203592",-602.131160446306,"5.63705867091444e-16,1,0.828244274074769,0.689655170538316,0.88061797639144,0.893665158337353",-602.131160446306,"5.63705867091444e-16,0.000345200526582323,0.828244274074769,0.689655170538316,0.88061797639144,0.893665158337353",-600.047640602813,"0.411315145245822,0.102506412609108,0.750175448590265,0.605179740492212,0.876903524085723,0.891435472521342",-601.830556711301,"0.999999992526655,0.103847543112668,0.827949591058128,0.689589761251614,0.879013423363516,0.871142887235513",-600.973062782133,"0.999999999309224,0.112677898035531,0.695050106051192,0.686853693448455,0.880123030290925,0.890598632933997",-602.093118673918,"0.00335758689070762,1,0.164704730577375,0.3008997453717,0.114959236100072,0.101695421844044",-598.450064945858,"0.289271551020476,0.0294835999000275,0.169442264465541,0.246643468066673,0.0787701211424916,0.105515714510831",-602.093118673918,"0.00335758689070762,1,0.164704730577375,0.3008997453717,0.114959236100072,0.101695421844044",-602.015413614338,"0.0147367747552333,0.446791416161493,0.163134602331775,0.301360036305743,0.112038377686966,0.0954284071385836",-602.075256482609,"0.00411816576116777,0.999999984993189,0.164831399214178,0.30113107929439,0.113969949770579,0.100663063030278",-602.034205654889,"0.208868443573947,0.00128621637709166,0.792316326833395,0.688962089162124,0.880072908532702,0.871010192313879",-601.564314853002,"0.999999997770195,0.102335526141656,0.793304168079019,0.634486486324236,0.870898810303625,0.882617697609151",-600.157997438477,"0.999999999625802,0.0994132105921263,0.785660093699542,0.554038100479217,0.87541753142614,0.893413524878276",-601.292377888913,"0.306987784409517,0.000938019741589,0.61611997172781,0.45328103255338,0.880618078619305,0.893664863029922",-602.093118673918,"0.00335758689070762,1,0.164704730577375,0.3008997453717,0.114959236100072,0.101695421844044",-602.053227717874,"0.00840062408771607,0.561551356040804,0.161190976751929,0.296817183737828,0.112947280556662,0.0993345978576759",-602.093118673918,"0.00335758689070762,1,0.16470473310695,0.300899746699095,0.114959235583171,0.101695421844044",-601.529018163312,"0.0816797125899645,0.1495100690918,0.131235749107051,0.243574134621307,0.102351274984805,0.0984064309990587"
"rs1042602",-885.148335887152,"3.49214605170404e-17,1,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"3.49214605170404e-17,0.0391216899475291,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"3.49214605170404e-17,0.0038587583264446,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"0.0972526320900279,0.00951927283590672,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"0.00608163204055497,0.00616528830438589,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-866.490625495828,"0.059316889204963,1,0.0738311407435334,0.0725414310841589,0.0908214913318487,0.107447191145147",-866.153888130389,"0.0683166483645451,0.871438185067426,0.0798463203320793,0.0684381393272721,0.0864145739894809,0.123432515216854",-861.250935779909,"0.520658108599916,0.224457541919897,0.0495214218993804,0.0399353584606298,0.0947055087020382,0.132450366006458",-866.490625495828,"0.059316889204963,1,0.0738311407435334,0.0725414310841589,0.0908214913318487,0.107447191145147",-865.7014769179,"0.132810256857341,0.555567911927349,0.0623688907150159,0.0872735785694555,0.101116111360894,0.0998693909117243",-885.148335887152,"3.49214605170404e-17,0.00590209254892362,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"3.49214605170404e-17,0.0407510204325432,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"3.49214605170404e-17,0.00377986255089971,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-885.148335887152,"3.49214605170404e-17,0.000508510169732105,0.830985905581209,0.85964912322516,0.820093455996491,0.758122742827661",-866.311990804496,"0.0619598037578424,0.999999983476175,0.0710049121807285,0.0741176746642423,0.0913854822199545,0.103308489188856",-866.490625495828,"0.059316889204963,0.999999994937873,0.0738311407435334,0.0725414310841589,0.0908214913318487,0.107447191145147",-865.636188434208,"0.171073884781223,0.386789440420055,0.0491041103921377,0.0416047162183411,0.0845871313242623,0.147799835850646",-866.490625495828,"0.059316889204963,1,0.0738311407435334,0.0725414310841589,0.0908214913318487,0.107447191145147"
"rs1393350",-694.290332243103,"2.36805829430917e-17,1,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"2.36805829430917e-17,0.0597354260035057,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"7.40018216971614e-19,0.0125912148613091,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"2.36805829430917e-17,0.0352077810299204,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"0.253813336115726,0.00356629386302897,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-691.241668151919,"0.0285334263918623,1,0.100368734814961,0.0629183031908856,0.0938314295475452,0.101309710371821",-691.166913343779,"0.0352752800631237,0.806133544376022,0.105197656230137,0.0605592162631005,0.0910815370261644,0.111050291823308",-685.685288691354,"0.770401363094372,0.142217379897847,0.0318518447567352,0.0247072425702072,0.103719879112588,0.125142058608664",-691.241668151919,"0.0285334263918623,0.999999997025616,0.100368734814961,0.0629183031908856,0.0938314295475452,0.101309710371821",-690.548931178674,"0.213097144136718,0.300061207901484,0.0632955012552337,0.0730677046388751,0.109486345922243,0.10287357642752",-694.290332243103,"5.92014573577291e-18,0.0117740571640096,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"0.177535729765189,0.00498231683738926,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"2.36805829430917e-17,0.00906545353112872,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-694.290332243103,"2.36805829430917e-17,0.00015086695545607,0.852739727622543,0.912698411218698,0.870145631048576,0.8496093781733",-691.124828927555,"0.0320569775873964,0.936354469661187,0.0970719069925567,0.0635540034927236,0.0942033030350923,0.0969697425307635",-691.241668151919,"0.0285334263918623,1,0.100368734814961,0.0629183031908856,0.0938314295475452,0.101309710371821",-688.407642870717,"0.999999999538192,0.140365362763953,0.0565530577123807,0.0151695821370987,0.0999219085488699,0.144759089487019",-691.241668151919,"0.0285334263918623,0.999999998279863,0.100368734814961,0.0629183031908856,0.0938314295475452,0.101309710371821"
"rs12913832",-1149.2460269803,"0.0149644519085451,1,0.389649173942806,0.565989479921452,0.439585300969553,0.238005270300057",-1148.69950625592,"0.097702821945562,0.115973389806636,0.437590915477483,0.567087746318406,0.438979265421166,0.281378623513648",-1149.2460269803,"0.0149644519085451,1,0.389649173942806,0.565989479921452,0.439585300969553,0.238005270300057",-1148.9620530602,"0.0345958469707391,0.486192012179899,0.401573936623222,0.582229013081666,0.438914484776864,0.222173344283493",-1148.78687925701,"0.140698101861045,0.280376250548512,0.318840887104623,0.584986515698599,0.461090179803073,0.238574635894404",-1150.92919053528,"4.84245776834736e-17,1,0.555970145372032,0.390909085489417,0.514150945095017,0.717898839680277",-1150.92919053528,"4.84245776834736e-17,1,0.555970145372032,0.390909085489417,0.514150945095017,0.717898839680277",-1149.68150209163,"0.301962856773371,0.0954461004293862,0.474266273045952,0.338528942622691,0.509612758567003,0.715458663257961",-1150.92919053528,"4.84245776834736e-17,1,0.555970145372032,0.390909085489417,0.514150945095017,0.717898839680277",-1150.90890622035,"0.999999971969986,0.0484614177842912,0.547157775752175,0.390908067755366,0.514151078315563,0.717893885257631",-1149.2460269803,"0.0149644519085451,1,0.389649173942806,0.565989479921452,0.439585300969553,0.238005270300057",-1148.95155901309,"0.0350850108780305,0.474272511078616,0.379509478499458,0.560287971024665,0.43494607166757,0.231123913013854",-1149.2460269803,"0.0149644519085451,1,0.389649173942806,0.565989479921452,0.439585300969553,0.238005270300057",-1149.2460269803,"0.0149644519085451,1,0.389649173942806,0.565989479921452,0.439585300969553,0.238005270300057",-1150.92919053528,"4.84245776834736e-17,1,0.555970145372032,0.390909085489417,0.514150945095017,0.717898839680277",-1150.92919053528,"4.84245776834736e-17,1,0.555970145372032,0.390909085489417,0.514150945095017,0.717898839680277",-1149.53600258266,"0.999999998795829,0.0893257151225325,0.514946135100791,0.307197034889789,0.508235462363145,0.717712886507607",-1148.27548443938,"0.527145909994996,0.000744424899588988,0.11690351898754,0.0774782189389539,0.514150398572335,0.717899197150604"
"rs1800407",-527.50866140454,"1.14384566921762e-16,1,0.894039736516431,0.931034481079157,0.909403667695391,0.924796747280249",-527.50866140454,"1.14384566921762e-16,0.00266078597514397,0.894039736516431,0.931034481079157,0.909403667695391,0.924796747280249",-527.50866140454,"1.14384566921762e-16,0.00254525515401203,0.894039736516431,0.931034481079157,0.909403667695391,0.924796747280249",-527.467698696633,"0.999999978264236,0.0864272741250956,0.894013814251041,0.931032747136376,0.909138675103309,0.918489701770216",-527.50866140454,"1.14384566921762e-16,1,0.894039736516431,0.931034481079157,0.909403667695391,0.924796747280249",-524.864407680937,"0.0326250280108188,1,0.0670045845378346,0.0471904503548595,0.0613253038410772,0.046078763585228",-523.345781835866,"0.0925484387213473,0.38966412027263,0.0777289563800662,0.0383828684853421,0.0518687277475013,0.0663767246515884",-521.931235854397,"0.906653424730071,0.0197117407620705,0.0145391607226381,0.0652423685583076,0.0905963447234206,0.0752032685435592",-524.864407680937,"0.0326250280108188,1,0.0670045845378346,0.0471904503548595,0.0613253038410772,0.046078763585228",-521.028455759143,"0.999999997464871,0.177852682810796,0.0113877460168498,0.0610249066537447,0.0833740125779941,0.0544664122259037",-526.916299975184,"0.477029505097986,0.000327521740225258,0.815244963071534,0.931034745681291,0.908902097203461,0.871136239023486",-527.463237512805,"0.999999938409526,0.0784399759541363,0.887912437252892,0.926124387498329,0.907651849084468,0.922842283641334",-527.508657996194,"0.999971392570092,0.0274836695232098,0.894039180506794,0.931030014936871,0.909403590723407,0.924796371832857",-526.571573216571,"0.428093654828512,0.00352983228187058,0.612146771809395,0.767759422885446,0.909403510588249,0.92479675276101",-524.864407680937,"0.0326250280108188,1,0.0670045845378346,0.0471904503548595,0.0613253038410772,0.046078763585228",-524.864407680937,"0.0326250280108188,1,0.0670045845378346,0.0471904503548595,0.0613253038410772,0.046078763585228",-523.499201346656,"0.225119543128652,0.253745728704068,0.0430857535692218,0.0236913309239703,0.057915008900459,0.06170690976459",-524.864407680937,"0.0326250280108188,1,0.0670045845378346,0.0471904503548595,0.0613253038410772,0.046078763585228"
