"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-305.361238983834,"7.14719596157937e-19,1,0.961538461971919,0.968253967671862,0.962577962425776,0.966431095410094",-305.361238983834,"0.122100107080217,0.00262250548316989,0.961538461971919,0.968253967671862,0.962577962425776,0.966431095410094",-305.361238983834,"7.14719596157937e-19,0.129043459159725,0.961538461971919,0.968253967671862,0.962577962425776,0.966431095410094",-301.193211808825,"0.0270067797939775,1,0.0236047461292808,0.0220793653041188,0.0266776894629741,0.0221319852989419",-300.093753516495,"0.999999997471469,0.304744153131957,0.00754008598162495,0.00718904893731613,0.0127257513359898,0.0191048647762625",-299.955663648801,"0.999999999044538,0.329503360338751,0.0287301073407829,0.0263343878272144,3.28083604934682e-11,0.0289371347457292",-305.361238983834,"7.14719596157937e-19,0.115258874347397,0.961538461971919,0.968253967671862,0.962577962425776,0.966431095410094",-305.361238983834,"0.000192791520474858,0.000155230057662024,0.961538461971919,0.968253967671862,0.962577962425776,0.966431095410094",-299.458110036162,"0.999999997203385,0.00123496425026608,0.0352563311096552,0.0317466081049669,0.033924079109024,0.033261105035511",-301.109460335032,"0.0618600454594838,0.109042398832483,0.0248308547206313,0.0234144053824642,0.0281600853351374,0.0214935179315832"
"rs28777",-863.68400042231,"0.0409489818812883,1,0.387319304937896,0.422330954457661,0.504074216361945,0.386824782976647",-863.68400042231,"0.0409489818812883,0.999999994717556,0.387319304937896,0.422330954457661,0.504074216361945,0.386824782976647",-862.584127435448,"0.437976876340917,0.475648823673034,0.387629011810809,0.41611866769234,0.379749886581953,0.412936991033901",-873.333339444043,"4.77666310830554e-17,1,0.460317463280786,0.459999990242888,0.367957745283065,0.462365592122189",-873.333339444043,"4.77666310830554e-17,0.000631387831500888,0.460317463280786,0.459999990242888,0.367957745283065,0.462365592122189",-873.333339444043,"4.77666310830554e-17,0.144853734640592,0.460317463280786,0.459999990242888,0.367957745283065,0.462365592122189",-863.68400042231,"0.0409489818812883,1,0.387319304937896,0.422330954457661,0.504074216361945,0.386824782976647",-863.68400042231,"0.0409489818812883,1,0.387319304937896,0.422330954457661,0.504074216361945,0.386824782976647",-873.333339444043,"4.77666310830554e-17,1,0.460317463280786,0.459999990242888,0.367957745283065,0.462365592122189",-873.333339444043,"4.77666310830554e-17,0.000338768080296404,0.460317463280786,0.459999990242888,0.367957745283065,0.462365592122189"
"rs16891982",-1293.97663630148,"0.0645774161219437,1,0.252140824042431,0.247839614594193,0.341294685554944,0.203482143453733",-1293.97663630148,"0.0645774161219437,1,0.252140824042431,0.247839614594193,0.341294685554944,0.203482143453733",-1293.97663630148,"0.0645774161219437,0.999999991171649,0.252140824042431,0.247839614594193,0.341294685554944,0.203482143453733",-1331.17940135944,"3.06643209107876e-17,1,0.515923569042354,0.587719288793126,0.463312369464127,0.582733820256983",-1331.17940135944,"3.06643209107876e-17,0.0167750500151966,0.515923569042354,0.587719288793126,0.463312369464127,0.582733820256983",-1331.17940135944,"1.91652005692423e-18,0.0699851435311295,0.515923569042354,0.587719288793126,0.463312369464127,0.582733820256983",-1293.03331633879,"0.105004926170183,0.317228125319288,0.307751030027222,0.295504148392586,0.380582974335436,0.203653788102411",-1293.97663630148,"0.0645774161219437,1,0.252140824042431,0.247839614594193,0.341294685554944,0.203482143453733",-1331.17940135944,"3.06643209107876e-17,0.0321899186935877,0.515923569042354,0.587719288793126,0.463312369464127,0.582733820256983",-1331.17940135944,"1.61504158775847e-05,0.000280221716546658,0.515923569042354,0.587719288793126,0.463312369464127,0.582733820256983"
"rs12821256",-182.821024198167,"5.02805131069707e-18,1,0.950450450521049,0.955555555691943,0.966453673682404,0.983957219007109",-182.821024198167,"5.02805131069707e-18,0.0889253325741293,0.950450450521049,0.955555555691943,0.966453673682404,0.983957219007109",-182.821024198167,"6.28506413837134e-19,0.120201091271206,0.950450450521049,0.955555555691943,0.966453673682404,0.983957219007109",-179.700181541111,"0.0669531907270701,1,0.0184185403722767,0.0179691468898222,0.01317534718864,0.00525492306739259",-179.108982828469,"0.219358111392676,0.59902011938447,0.0104119065120312,0.00990570223025744,0.00884470126616342,0.00457460439227266",-178.251403905066,"0.99999999910989,0.45327229877667,0.0158612501188806,0.0150423990940845,1.13917855825362e-11,0.00596004309830992",-181.404225435659,"0.999999999930273,0.0196911673649958,0.950410451260423,0.955541920053195,0.964433350488088,0.983119023112805",-182.674102642205,"0.818824924066721,0.00519581735510797,0.950448172064218,0.955501688135839,0.965922874572815,0.981067396282147",-179.700181541111,"0.0669531907270701,0.999999996725665,0.0184185403722767,0.0179691468898222,0.01317534718864,0.00525492306739259",-179.700181541111,"0.0669531907270701,1,0.0184185403722767,0.0179691468898222,0.01317534718864,0.00525492306739259"
"rs4959270",-1179.60163102911,"1.44941095172756e-16,1,0.510273963249201,0.462264142536603,0.561425062877815,0.543824701942639",-1179.35690420647,"0.999999993311685,0.168161212123696,0.466010307131102,0.428558443392801,0.5319233418869,0.537786232608238",-1179.60163102911,"1.44941095172756e-16,0.200759767939714,0.510273963249201,0.462264142536603,0.561425062877815,0.543824701942639",-1177.63693830129,"0.0159653325902601,1,0.429048813342416,0.49133507695304,0.391428582353986,0.395564878467263",-1177.63693830129,"0.0159653325902601,0.999999995882281,0.429048813342416,0.49133507695304,0.391428582353986,0.395564878467263",-1177.63693830129,"0.0159653325902601,0.999999996126902,0.429048813342416,0.49133507695304,0.391428582353986,0.395564878467263",-1179.60163102911,"1.44941095172756e-16,0.000120448861883158,0.510273963249201,0.462264142536603,0.561425062877815,0.543824701942639",-1179.60163102911,"1.44941095172756e-16,1,0.510273963249201,0.462264142536603,0.561425062877815,0.543824701942639",-1177.20386238264,"0.0459672079901928,0.173503089362127,0.454074682274712,0.513825629247485,0.406182633414301,0.392652135246647",-1177.57235426174,"0.0337096961514028,0.117179757195889,0.43698552216993,0.499571830332512,0.399459416783038,0.393749822632362"
"rs12203592",-581.82118614173,"0.00122255440830698,1,0.817900707683551,0.712222031666508,0.888932255313636,0.898825249900669",-579.915296368725,"0.999999999501527,0.238567381677466,0.694294618037871,0.579434406132151,0.835640274788044,0.883180070801538",-581.82118614173,"0.00122255440830698,1,0.817900707683551,0.712222031666508,0.888932255313636,0.898825249900669",-579.610993745215,"7.62356526123425e-15,1,0.179389314776449,0.284482758522434,0.109550561554275,0.0972850673513417",-579.610993745215,"0.0957194619244903,0.0209084069190565,0.179389314776449,0.284482758522434,0.109550561554275,0.0972850673513417",-578.376041910231,"0.631392886612009,0.0258362175590072,0.179390054370653,0.28448256382611,0.0452010698305371,0.0972855475420314",-581.82118614173,"0.00122255440830698,1,0.817900707683551,0.712222031666508,0.888932255313636,0.898825249900669",-581.646417822114,"0.378481213302048,0.00514259633470515,0.820608105680248,0.715360298877713,0.889732417684417,0.893642258738016",-579.208382622593,"0.144933085490292,0.0356655786593136,0.178896394268042,0.284055654993327,0.106488209952554,0.0940129350599532",-579.610993745215,"0.000128049608315565,0.000160052619755917,0.179389314776449,0.284482758522434,0.109550561554275,0.0972850673513417"
"rs1042602",-869.596123329575,"2.89128917426143e-17,1,0.816901401266504,0.903508769407984,0.818925232810895,0.777978338337799",-869.596123329575,"0.026510904901314,0.00855136736124502,0.816901401266504,0.903508769407984,0.818925232810895,0.777978338337799",-869.596123329575,"2.89128917426143e-17,0.0481269063283413,0.816901401266504,0.903508769407984,0.818925232810895,0.777978338337799",-854.283896343624,"0.0539398320368545,1,0.0876486042144136,0.0519141278498874,0.098117994192188,0.105431742980904",-854.243733673701,"0.0670706448976523,0.890574879895568,0.0826434189161669,0.0489930923460601,0.0944847424778578,0.10424833025648",-854.283896343624,"0.0539398320368545,1,0.0876486042144136,0.0519141278498874,0.098117994192188,0.105431742980904",-869.596123329575,"2.89128917426143e-17,1,0.816901401266504,0.903508769407984,0.818925232810895,0.777978338337799",-869.596123329575,"3.8066529856898e-05,0.000142244460310722,0.816901401266504,0.903508769407984,0.818925232810895,0.777978338337799",-854.283896343624,"0.0539398320368545,1,0.0876486042144136,0.0519141278498874,0.098117994192188,0.105431742980904",-854.150684297255,"0.076596674259942,0.226350051170756,0.0922262052910905,0.0549031461944116,0.106582264381008,0.103955215235551"
"rs1393350",-700.660611360157,"8.15180475493176e-18,1,0.859589038562974,0.904761899658045,0.864077670882534,0.851562501348135",-700.660611360157,"8.15180475493176e-18,0.0126034519265794,0.859589038562974,0.904761899658045,0.864077670882534,0.851562501348135",-700.660611360157,"8.15180475493176e-18,1,0.859589038562974,0.904761899658045,0.864077670882534,0.851562501348135",-699.018283204034,"0.0207110465376655,1,0.106509084016724,0.0756073882203847,0.108023278661604,0.111955900825047",-697.485572886736,"0.999999982742698,0.286834835509866,0.042703086165262,0.0314976852221476,0.0602894911784946,0.101000128583848",-698.428095705843,"0.322455602162738,0.448165046578309,0.102920215294268,0.0725765245630193,0.0760993774470712,0.115598692763298",-699.907090553959,"0.999999991223169,0.000687317359802107,0.859589274073938,0.90476302335972,0.861112703332726,0.851261939556324",-700.646832804351,"0.999999976818125,0.00158754969374394,0.859589248132316,0.904762603956482,0.864072845792701,0.850646196253391",-699.018283204034,"0.0207110465376655,1,0.106509084016724,0.0756073882203847,0.108023278661604,0.111955900825047",-699.018283204034,"0.0207110465376655,1,0.106509084016724,0.0756073882203847,0.108023278661604,0.111955900825047"
"rs12913832",-1152.97094005739,"0.0219010400165225,1,0.36496669920349,0.564785347051921,0.400952315301482,0.233732328333285",-1152.97094005739,"0.0219010400165225,1,0.36496669920349,0.564785347051921,0.400952315301482,0.233732328333285",-1152.68326339695,"0.102661821193789,0.598502069024637,0.357701620556755,0.557003800515219,0.376524482458636,0.236659281517979",-1156.60676414905,"5.29931738737469e-17,1,0.55597014869696,0.372727264518071,0.531839620334965,0.70038910447624",-1155.42668054113,"0.999999998235108,0.196551891637604,0.471177360743444,0.311448148152432,0.474778260985232,0.68696025900205",-1156.60676414905,"3.31207336710918e-18,0.0328550211775788,0.55597014869696,0.372727264518071,0.531839620334965,0.70038910447624",-1152.03450859737,"0.0593920673408414,0.187660860384441,0.39510994038098,0.592159716281906,0.418975543335409,0.229163662110357",-1152.9358734405,"0.0221704444320893,0.999999982453299,0.364018809034477,0.564003637034631,0.405259313061439,0.232970571893353",-1156.60676414905,"5.29931738737469e-17,0.000316644379423428,0.55597014869696,0.372727264518071,0.531839620334965,0.70038910447624",-1156.59380612562,"0.999999707795179,0.00154066106704366,0.555970220201241,0.372718143264865,0.531832841228598,0.699085483504232"
"rs1800407",-532.360126916228,"4.78325669780713e-16,1,0.880794700718194,0.956896554612702,0.900229356384642,0.934959350423828",-532.340928558574,"0.999999888528714,0.138433177898783,0.873265651099837,0.95462129435094,0.89587139621823,0.934587268399575",-532.360126916228,"4.78325669780713e-16,0.064727360099209,0.880794700718194,0.956896554612702,0.900229356384642,0.934959350423828",-530.693754779721,"0.0257408511937832,1,0.0837351630472531,0.0318654853770887,0.0739087466947758,0.044259245917308",-530.448399487473,"0.0729062424463744,0.624468479826072,0.0717784204179329,0.0273890098019836,0.0666829206541813,0.0428777781671837",-530.693754779721,"0.0257408511937832,1,0.0837351630472531,0.0318654853770887,0.0739087466947758,0.044259245917308",-531.773670012546,"0.999999971212407,0.00085638413257753,0.880794705063502,0.956896304182179,0.898256161715961,0.934805814850991",-532.360126916228,"4.78325669780713e-16,1,0.880794700718194,0.956896554612702,0.900229356384642,0.934959350423828",-530.693754779721,"0.0257408511937832,0.999999990934112,0.0837351630472531,0.0318654853770887,0.0739087466947758,0.044259245917308",-530.675079747441,"0.0261234922160276,0.999999913925157,0.0832776437449327,0.0317140047170626,0.0752912799095795,0.0439940343465782"
