"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-277.914700354029,"6.91819015257468e-16,1,0.961538461005204,0.976190476029844,0.971933471400967,0.962897526339618",-277.914700354029,"6.91819015257468e-16,1,0.961538461005204,0.976190476029844,0.971933471400967,0.962897526339618",-277.914700354029,"6.91819015257468e-16,1,0.961538461005204,0.976190476029844,0.971933471400967,0.962897526339618",-277.731228527114,"0.0130067792852543,1,0.0318242005793683,0.0200953559011776,0.0239313395014144,0.0305306476470438",-276.801767520446,"0.999999998023654,0.284654424631237,0.0111450474332572,0.00734763527097426,0.0118505675807884,0.0245407747954104",-276.394642150535,"0.99999999938711,0.00789242043695151,0.038461387232159,0.0238094654213783,1.8739532571449e-11,0.0371024076408316",-277.914700354029,"6.91819015257468e-16,1,0.961538461005204,0.976190476029844,0.971933471400967,0.962897526339618",-277.911295242718,"0.999999802087836,0.00178983634230055,0.961537869576466,0.976187961951833,0.971931938264939,0.962465889754748",-276.424619619244,"0.999999995337529,0.00110567316124667,0.0384613717403521,0.0238099756336723,0.025839729802739,0.03682819782032",-277.635204141459,"0.0469435779938849,0.0738016638574525,0.0326744947975468,0.0207862483867154,0.0244181029460022,0.0295493297368737"
"rs28777",-868.81986503139,"0.0258193491360506,1,0.467256404911171,0.426057973962905,0.550603562557805,0.447632627207407",-868.81986503139,"0.0258193491360506,0.999999995069823,0.467256404911171,0.426057973962905,0.550603562557805,0.447632627207407",-866.07235104564,"0.606078232750527,0.387493856170992,0.485472082022662,0.435760603377524,0.354025260160302,0.483392231818834",-872.624845559846,"3.18498031428718e-18,1,0.436507931634198,0.499999996180775,0.369718310252103,0.456989244915217",-872.624845559846,"0.0300364511036776,0.00941056259710811,0.436507931634198,0.499999996180775,0.369718310252103,0.456989244915217",-872.624845559846,"9.95306348214744e-20,0.124353126471006,0.436507931634198,0.499999996180775,0.369718310252103,0.456989244915217",-867.768526699121,"0.266361317700164,0.0640478854988905,0.545678964880772,0.490639790698016,0.603164569915751,0.468584748300819",-868.81986503139,"0.0258193491360506,1,0.467256404911171,0.426057973962905,0.550603562557805,0.447632627207407",-872.624845559846,"9.95306348214744e-20,2.058126356585e-05,0.436507931634198,0.499999996180775,0.369718310252103,0.456989244915217",-872.624845559846,"3.18498031428718e-18,1,0.436507931634198,0.499999996180775,0.369718310252103,0.456989244915217"
"rs16891982",-1296.47370146265,"0.0578648365536761,1,0.270815378600971,0.249107949160694,0.350806633998467,0.204219336385605",-1296.47370146265,"0.0578648365536761,1,0.270815378600971,0.249107949160694,0.350806633998467,0.204219336385605",-1296.47370146265,"0.0578648365536761,1,0.270815378600971,0.249107949160694,0.350806633998467,0.204219336385605",-1326.18159417902,"2.97458346427166e-17,1,0.519108289309645,0.605263147504835,0.473794547055558,0.607913672341242",-1326.18159417902,"2.97458346427166e-17,0.00474841223049209,0.519108289309645,0.605263147504835,0.473794547055558,0.607913672341242",-1326.18159417902,"2.97458346427166e-17,1,0.519108289309645,0.605263147504835,0.473794547055558,0.607913672341242",-1295.6613403702,"0.0887749029116245,0.348414316485887,0.316597985806732,0.286963554590081,0.382266319139735,0.20398929688297",-1296.47370146265,"0.0578648365536761,1,0.270815378600971,0.249107949160694,0.350806633998467,0.204219336385605",-1326.18159417902,"2.97458346427166e-17,0.0855505518306068,0.519108289309645,0.605263147504835,0.473794547055558,0.607913672341242",-1326.18159417902,"0.000333563497351973,0.000124414985056798,0.519108289309645,0.605263147504835,0.473794547055558,0.607913672341242"
"rs12821256",-193.071238897069,"2.79421449410212e-17,1,0.963963964639582,0.933333331680541,0.961661341379764,0.981283422638973",-193.060941254282,"0.999999952319337,0.146789626680915,0.960557460682403,0.928696935621827,0.959224328479594,0.981109045240627",-193.071238897069,"2.79421449410212e-17,0.262915465031499,0.963963964639582,0.933333331680541,0.961661341379764,0.981283422638973",-192.749131894718,"0.0198285699665866,1,0.0272422469280379,0.0528589821659221,0.0298910067667291,0.0138102873012379",-192.733722282879,"0.0302596938554995,0.804029381211561,0.0261104784079558,0.0508785158227077,0.0290925039775032,0.013712299402062",-192.609270136603,"0.187209800461077,0.511057503549047,0.0257415701066572,0.0497786903242058,0.0239135131585912,0.0138180029571873",-193.038087140236,"0.0986718060073745,0.0286686197571641,0.963944343495423,0.933313364341893,0.961202093447778,0.981015438323554",-192.57659712466,"0.999999981655823,0.00643851402499825,0.963951086382195,0.933187022349828,0.960144932423704,0.975612071724103",-192.742723383139,"0.024387401873401,0.54618023475068,0.0281940547950232,0.0545079648432758,0.0304885692769415,0.0137581766261303",-192.749131894718,"0.0198285699665866,1,0.0272422469280379,0.0528589821659221,0.0298910067667291,0.0138102873012379"
"rs4959270",-1182.70648427149,"4.79477150246826e-16,1,0.503424647455024,0.443396231568012,0.545454545857284,0.535856578206958",-1182.43060238574,"0.999999999649711,0.168976009271294,0.458245903778471,0.409258326594433,0.515170805681021,0.529609508940537",-1182.70648427149,"4.79477150246826e-16,0.199841576433907,0.503424647455024,0.443396231568012,0.545454545857284,0.535856578206958",-1180.86826686346,"0.0154135577520697,1,0.437877205117135,0.512046980566266,0.408604133137791,0.405363181949608",-1180.85569744289,"0.0177860855241645,0.92450505107244,0.435176710955272,0.509741029797463,0.406946633182933,0.404908518287006",-1180.86826686346,"0.0154135577520697,1,0.437877205117135,0.512046980566266,0.408604133137791,0.405363181949608",-1182.21264728782,"0.999999982496386,0.000492563136742671,0.50342481263965,0.443396365617343,0.542014851476212,0.535631898733707",-1182.70648427149,"0.00133007337675469,0.00014512392134507,0.503424647455024,0.443396231568012,0.545454545857284,0.535856578206958",-1180.71674643399,"0.0251734787220395,0.324749900009361,0.452310462652016,0.524775328557231,0.417182458484789,0.404352447173732",-1179.8837479948,"0.087276871951854,0.0459627488868538,0.461719975792349,0.535127999595435,0.420981752692201,0.403771822276425"
"rs12203592",-596.222914170899,"1.87835654439834e-15,1,0.820610689563828,0.672413795720565,0.883426965231949,0.900452488617322",-595.087962627276,"0.99999999828414,0.219028697101978,0.73217222332786,0.568340465017134,0.843067320634763,0.889653214215211",-596.222914170899,"1.87835654439834e-15,1,0.820610689563828,0.672413795720565,0.883426965231949,0.900452488617322",-596.194807326118,"0.00290804995739933,1,0.173056035400404,0.319158058207375,0.11281569733516,0.0957506771510718",-596.194807326118,"0.00290804995739933,1,0.173056036848857,0.319158058207375,0.11281569733516,0.0957506771510718",-594.767541165903,"0.657166267795433,0.0565490432895428,0.17938867560388,0.32758583026856,0.0451896887662602,0.0995477800774711",-596.222914170899,"1.87835654439834e-15,1,0.820610689563828,0.672413795720565,0.883426965231949,0.900452488617322",-595.768171967519,"0.999999978246107,0.00390153389052536,0.820610411247588,0.672167693972621,0.88276508080512,0.889373081492934",-595.950290921511,"0.1367917789045,0.0192264190372169,0.179365565433173,0.327575827415463,0.114171599778498,0.0989337357525605",-596.194807326118,"0.00290804995739933,1,0.173056035400404,0.319158058207375,0.11281569733516,0.0957506771510718"
"rs1042602",-891.310467954026,"1.23715391867315e-19,1,0.809859154233269,0.842105265739902,0.817757009426431,0.772563177019797",-891.310467954026,"1.23715391867315e-19,0.00793136026836611,0.809859154233269,0.842105265739902,0.817757009426431,0.772563177019797",-891.310467954026,"1.23715391867315e-19,0.117938863696422,0.809859154233269,0.842105265739902,0.817757009426431,0.772563177019797",-873.06069105398,"0.0584365015909502,1,0.0854889564396783,0.0835436462780083,0.0932297926892049,0.101162258267965",-873.012618960658,"0.0734245593297767,0.885249351594257,0.079989862582082,0.0784511560514018,0.0893390258225832,0.0999899316886335",-873.06069105398,"0.0584365015909502,1,0.0854889564396783,0.0835436462780083,0.0932297926892049,0.101162258267965",-891.310467954026,"1.23715391867315e-19,1.95149800669866e-05,0.809859154233269,0.842105265739902,0.817757009426431,0.772563177019797",-891.310467954026,"2.16585333597337e-20,0.0766376516577965,0.809859154233269,0.842105265739902,0.817757009426431,0.772563177019797",-873.055743827462,"0.0612556950956507,0.823628930546071,0.0884324114305239,0.0862713887267846,0.0952743878771511,0.101494187352447",-873.024850094581,"0.0669157942775642,0.446145116167186,0.086865054547745,0.0850236001525285,0.0993946132926078,0.100084232064264"
"rs1393350",-690.665426920378,"5.44638866026712e-17,1,0.863013699416349,0.857142855346091,0.871359221108389,0.861328126527104",-690.665426920378,"5.44638866026712e-17,1,0.863013699416349,0.857142855346091,0.871359221108389,0.861328126527104",-690.665426920378,"5.44638866026712e-17,0.0992144629842025,0.863013699416349,0.857142855346091,0.871359221108389,0.861328126527104",-687.868810498264,"0.0272470580093369,1,0.0947140167006566,0.106528387140872,0.0943812121715587,0.0947650296962928",-686.275865271274,"0.766654259782951,0.317603708632768,0.0401789307078797,0.047694427005949,0.0547680346497686,0.0872399432162096",-687.562863495476,"0.153800347890801,0.572059147866781,0.090420162046661,0.10144705670306,0.0808830622241049,0.0964200977326087",-690.665426920378,"1.06488051470633e-06,2.51751415049691e-06,0.863013699416349,0.857142855346091,0.871359221108389,0.861328126527104",-690.632338570039,"0.999999991680513,0.00179745415413876,0.863013236111803,0.8571427408215,0.871348474064991,0.859826343084275",-687.868810498264,"0.0272470580093369,1,0.0947140167006566,0.106528387140872,0.0943812121715587,0.0947650296962928",-687.85952062595,"0.0274750972619028,0.999999984901562,0.0944076794296961,0.10624778388881,0.0964087111364284,0.0944443370988491"
"rs12913832",-1147.3076841555,"0.0192930160805247,1,0.356566912882153,0.58194722716723,0.394024528601773,0.236073207445801",-1147.3076841555,"0.0192930160805247,0.999999990580985,0.356566912882153,0.58194722716723,0.394024528601773,0.236073207445801",-1146.59307763818,"0.232103930294978,0.472351325940216,0.350143102623408,0.574437145637521,0.334775980370509,0.24201685326117",-1150.10506298902,"1.17194330504006e-16,1,0.57462686314148,0.363636360482884,0.547169808045508,0.706225680650581",-1149.78480889545,"0.99999999355002,0.173393707362646,0.524524729708089,0.32758000368768,0.513184940801216,0.700076100255005",-1150.10506298902,"1.17194330504006e-16,0.0875045385170666,0.57462686314148,0.363636360482884,0.547169808045508,0.706225680650581",-1144.36876258869,"0.401298635510487,0.0191407644846385,0.42531278708635,0.636324196894354,0.440218021282545,0.287626068700124",-1147.3076841555,"0.0192930160805247,1,0.356566912882153,0.58194722716723,0.394024528601773,0.236073207445801",-1150.10506298902,"2.92985826260015e-17,0.000666821403869039,0.57462686314148,0.363636360482884,0.547169808045508,0.706225680650581",-1150.09843934498,"0.999999933560666,0.0013895502939229,0.574626691709132,0.363634049624226,0.54716689821658,0.705459066055793"
"rs1800407",-526.688516618181,"1.62733076267147e-16,1,0.884105960781633,0.948275864814135,0.903669726951158,0.934959350296165",-526.646104585374,"0.999999988716944,0.148719338553684,0.87344614051156,0.944339997525606,0.897618343632393,0.934324301711958",-526.688516618181,"1.62733076267147e-16,1,0.884105960781633,0.948275864814135,0.903669726951158,0.934959350296165",-524.469192709641,"0.02995429265141,1,0.0765196200642906,0.0363721882233359,0.0676156999390777,0.0414036357704767",-524.209699514292,"0.0702661161052288,0.671676483060676,0.0662869535638516,0.0316104419293404,0.0614166060835658,0.0401690900345073",-524.02464237216,"0.221134555282671,0.531247123852491,0.0730874756494939,0.0344330749669751,0.0536723146177107,0.0428979274639334",-526.034265341384,"0.398027653464343,0.00582496949103605,0.884105309240386,0.948276618605413,0.90163734022239,0.934601353146763",-526.687012546092,"0.999999765072118,0.00137449935059348,0.884105809464384,0.948276355500205,0.903668746793031,0.934738829332069",-524.469192709641,"0.02995429265141,0.999999994572218,0.0765196200642906,0.0363721882233359,0.0676156999390777,0.0414036357704767",-524.466515751526,"0.03023728129904,0.999999985505637,0.0762056555304006,0.0362424135189259,0.069233804040893,0.0412174186226132"
