"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-281.208714531296,"7.68329166395363e-17,1,0.955128205181647,0.976190477327061,0.968814968647308,0.96996466459003",-281.208714531296,"7.68329166395363e-17,1,0.955128205181647,0.976190477327061,0.968814968647308,0.96996466459003",-281.208714531296,"7.68329166395363e-17,1,0.955128205181647,0.976190477327061,0.968814968647308,0.96996466459003",-274.128213666385,"0.0274830898899872,1,0.0255925958050749,0.0163988161460487,0.0220450493790285,0.0196237440445731",-273.266730025778,"0.999999998608988,0.306125787919003,0.00806777584143994,0.00522397500878883,0.0103835974542718,0.0168728401359781",-272.97688685472,"0.999999998476144,0.354742060432869,0.0279622441306491,0.0176986941428555,3.92497315695425e-11,0.0236221354828575",-281.208714531296,"7.68329166395363e-17,1,0.955128205181647,0.976190477327061,0.968814968647308,0.96996466459003",-281.119894848761,"0.218883399450615,0.00764219943229118,0.955116248485309,0.976152929347412,0.968415147714005,0.96765294482057",-272.256604914285,"0.999999992497002,0.00128894210233,0.0384619097511478,0.0238093978347839,0.0279794050016071,0.0297376538144408",-274.128213666385,"0.0274830898899872,1,0.0255925958050749,0.0163988161460487,0.0220450493790285,0.0196237440445731"
"rs28777",-870.807406651028,"0.0350591407977614,1,0.420657931655307,0.429263125913238,0.5021679563233,0.416210914524735",-870.807406651028,"0.0350591407977614,1,0.420657931655307,0.429263125913238,0.5021679563233,0.416210914524735",-870.639066720128,"0.131794654550134,0.633270903012118,0.412389858854999,0.419278551041653,0.471902474476553,0.422847049532417",-877.730568913612,"9.66624670850716e-17,1,0.448412696749502,0.47000000397755,0.387323940276725,0.451612902852726",-877.730568913612,"9.66624670850716e-17,1,0.448412696749502,0.47000000397755,0.387323940276725,0.451612902852726",-877.730568913612,"9.66624670850716e-17,0.0333781434708411,0.448412696749502,0.47000000397755,0.387323940276725,0.451612902852726",-870.683521545507,"0.0518544017144785,0.364831409160811,0.452166066395159,0.457563611895672,0.522052847826826,0.418062800731082",-870.80095661143,"0.0353453859275346,0.999999986195411,0.419592327740462,0.428439456568463,0.509698541578261,0.415160633517154",-877.730568913612,"9.66624670850716e-17,1,0.448412696749502,0.47000000397755,0.387323940276725,0.451612902852726",-877.730568913612,"9.66624670850716e-17,0.000140846238918385,0.448412696749502,0.47000000397755,0.387323940276725,0.451612902852726"
"rs16891982",-1298.14847942682,"0.0588150968080658,1,0.280629592226653,0.291378552715695,0.370213183938033,0.214347812418694",-1298.14847942682,"0.0588150968080658,1,0.280629592226653,0.291378552715695,0.370213183938033,0.214347812418694",-1298.14847942682,"0.0588150968080658,1,0.280629592226653,0.291378552715695,0.370213183938033,0.214347812418694",-1328.99963820485,"3.78847314151523e-17,1,0.503184712886761,0.552631570875596,0.450733751419054,0.589928057258792",-1328.99963820485,"3.78847314151523e-17,0.0569242030541209,0.503184712886761,0.552631570875596,0.450733751419054,0.589928057258792",-1328.99963820485,"3.78847314151523e-17,0.0728037808061117,0.503184712886761,0.552631570875596,0.450733751419054,0.589928057258792",-1297.52510808822,"0.0848000375355254,0.386458697840819,0.322488807700703,0.327821606055157,0.39907218516598,0.214277139026739",-1297.73882417744,"0.0967132776288604,0.174823903408656,0.294020803766202,0.304864709486282,0.39281522381173,0.208575395109243",-1328.99963820485,"0.000562447547356653,3.41400906877513e-05,0.503184712886761,0.552631570875596,0.450733751419054,0.589928057258792",-1328.99963820485,"3.78847314151523e-17,0.000114649728368073,0.503184712886761,0.552631570875596,0.450733751419054,0.589928057258792"
"rs12821256",-164.521064447349,"4.39684108035882e-17,1,0.972972972104488,0.966666669466901,0.969648561989272,0.978609625851877",-164.515833410185,"0.999999775771715,0.135579966531847,0.971277774211761,0.965088934518055,0.968350210310982,0.978500389316714",-164.521064447349,"4.39684108035882e-17,0.0810572564080901,0.972972972104488,0.966666669466901,0.969648561989272,0.978609625851877",-162.82010777711,"0.0515218059987621,1,0.0126341953816495,0.016925242329652,0.015098286749896,0.00929436335869887",-162.735617175787,"0.0775154634067883,0.818682602885989,0.0111202130095529,0.0149078701485563,0.0138342250834592,0.00894893844023374",-162.82010777711,"0.0515218059987621,1,0.0126341953816495,0.016925242329652,0.015098286749896,0.00929436335869887",-163.755452268913,"0.999999998942287,0.00245767490961727,0.972973043910364,0.966667155806395,0.968074047574164,0.978341109556955",-164.521064447349,"4.54734621924993e-05,0.000266798599531114,0.972972972104488,0.966666669466901,0.969648561989272,0.978609625851877",-162.795775779647,"0.062577468908025,0.537717592615713,0.0140872951083586,0.0188313407472008,0.0161528098320296,0.00932529986060562",-162.797155287328,"0.0521859122513875,0.999999905279683,0.0125032628982314,0.0167585367136778,0.0157329961168251,0.00918625580981703"
"rs4959270",-1182.73227601747,"5.37419729771627e-16,1,0.51027397284591,0.462264144238733,0.549140044720523,0.531872509329352",-1182.27955073498,"0.999999998560083,0.184291672143022,0.444895778827115,0.412030851031601,0.505445742017612,0.521062165134612",-1182.73227601747,"5.37419729771627e-16,1,0.51027397284591,0.462264144238733,0.549140044720523,0.531872509329352",-1182.37050117737,"0.00685817432756686,1,0.463639997264152,0.517899769657811,0.430423495794931,0.44184878890422",-1182.37050117737,"0.00685817432756686,1,0.463639997264152,0.517899769657811,0.430423495794931,0.44184878890422",-1182.20986627201,"0.230885609918712,0.336575279086307,0.475831067522924,0.526477661430582,0.380194224137738,0.458103224531731",-1182.69846650921,"0.999999022237074,0.000302902935876122,0.510273796867556,0.462263544449421,0.548207623927666,0.531847441043223",-1182.73227601747,"6.71774662214534e-17,0.00072873646612936,0.51027397284591,0.462264144238733,0.549140044720523,0.531872509329352",-1182.2824400412,"0.0145232137336306,0.247550162489589,0.471048313322537,0.524612003099748,0.434598896741037,0.439790967260547",-1182.27264213996,"0.0268789914368431,0.0629540306462495,0.470570714675609,0.524913415955695,0.434889285407718,0.440523155766375"
"rs12203592",-592.741747039608,"3.09388336308192e-16,1,0.820610684439307,0.724137937289199,0.879213483271769,0.904977373667329",-591.905945076761,"0.999999997870431,0.207303584640008,0.750601509210296,0.647157106521683,0.84624395844003,0.89739504515103",-592.741747039608,"3.09388336308192e-16,0.0719695498646435,0.820610684439307,0.724137937289199,0.879213483271769,0.904977373667329",-591.860147753964,"0.0163968072265687,1,0.145626892229886,0.233886015296339,0.0998591630551953,0.0757211127914209",-591.860147753964,"0.0163968072265687,0.999999997795726,0.145626889535297,0.233886015296339,0.0998591630551953,0.0757211127914209",-591.568756569374,"0.395277580263343,0.389501390825811,0.149956523448614,0.238106708976401,0.0665745018715398,0.0819053932470554",-592.741747039608,"3.09388336308192e-16,0.00010086438576308,0.820610684439307,0.724137937289199,0.879213483271769,0.904977373667329",-592.741747039608,"3.09388336308192e-16,0.298114338030772,0.820610684439307,0.724137937289199,0.879213483271769,0.904977373667329",-590.489553459191,"0.204207843611496,0.0639034031079918,0.171175973886692,0.267704803564268,0.109065125110993,0.0764830004900481",-591.860147753964,"0.0163968072265687,1,0.145626892229886,0.233886015296339,0.0998591630551953,0.0757211127914209"
"rs1042602",-893.199949586159,"1.20977317580586e-16,1,0.816901413600517,0.877192987275401,0.816588782666928,0.75631768957339",-893.199949586159,"1.20977317580586e-16,1,0.816901413600517,0.877192987275401,0.816588782666928,0.75631768957339",-893.199949586159,"1.20977317580586e-16,1,0.816901413600517,0.877192987275401,0.816588782666928,0.75631768957339",-875.267243835925,"0.0597635101554436,1,0.0802649562667509,0.0623317700185939,0.0922868284735393,0.108639473077526",-874.859564627268,"0.157423103689845,0.636324574886294,0.0577379708381769,0.0448984769511392,0.0745467884233302,0.103879184602744",-875.225340592027,"0.0823932395706972,0.884504629155546,0.0777044536311251,0.0602963541531608,0.0886169566310785,0.108910328813377",-893.199949586159,"1.20977317580586e-16,6.47956239025346e-05,0.816901413600517,0.877192987275401,0.816588782666928,0.75631768957339",-893.199949586159,"0.000409170392243074,0.000110145908903729,0.816901413600517,0.877192987275401,0.816588782666928,0.75631768957339",-875.267243835925,"0.0597635101554436,1,0.0802649562667509,0.0623317700185939,0.0922868284735393,0.108639473077526",-875.267243835925,"0.0597635101554436,1,0.0802649562667509,0.0623317700185939,0.0922868284735393,0.108639473077526"
"rs1393350",-661.962790727296,"2.47948412022439e-18,1,0.883561642672488,0.888888895093332,0.868932037536547,0.874999999809713",-661.962790727296,"0.00920443567286976,0.00483921091876882,0.883561642672488,0.888888895093332,0.868932037536547,0.874999999809713",-661.962790727296,"2.47948412022439e-18,0.0289299674136971,0.883561642672488,0.888888895093332,0.868932037536547,0.874999999809713",-657.821079556945,"0.0340118812559875,1,0.0723997477415488,0.0755058303147018,0.0885568810122772,0.0766381865192479",-655.958835770899,"0.835200487479795,0.329561481729078,0.0250963525255074,0.026982153333289,0.0453160676907033,0.0683389573667423",-657.647312762043,"0.138392359431087,0.622102133604625,0.0692143429190769,0.0718530128933632,0.0778413600945417,0.0786174120887807",-661.92351910458,"0.999999896947148,0.000335247304294479,0.883561632960867,0.888889361363603,0.868260571255629,0.874982323445722",-661.962790727296,"0.0251217615312888,0.000306961616128795,0.883561642672488,0.888888895093332,0.868932037536547,0.874999999809713",-657.821079556945,"0.0340118812559875,1,0.0723997477415488,0.0755058303147018,0.0885568810122772,0.0766381865192479",-657.801563024785,"0.0343275541870461,0.999999989740585,0.0720634264891595,0.0752105263663687,0.0909302201584989,0.0762646511607361"
"rs12913832",-1147.35180689889,"0.0198312309638191,1,0.372284007977039,0.542252011688244,0.395818454831921,0.227810444461459",-1147.35180689889,"0.0198312309638191,1,0.372284007977039,0.542252011688244,0.395818454831921,0.227810444461459",-1147.34661483337,"0.0678253980551728,0.649363527578886,0.368323301260129,0.53764756722453,0.382206379629993,0.231125532613092",-1150.30939396079,"1.65306956472622e-17,1,0.555970143154563,0.400000001883399,0.543632078049666,0.714007783387717",-1149.33983552728,"0.999999996529756,0.196385661933609,0.47146064535811,0.336983668086096,0.486815280788953,0.700993044862409",-1150.30939396079,"1.65306956472622e-17,0.0349772577248655,0.555970143154563,0.400000001883399,0.543632078049666,0.714007783387717",-1143.72630695599,"0.345125038935126,0.0426900445727195,0.440008307952132,0.597184592183198,0.439825184086185,0.253157049137481",-1147.32645342121,"0.0200649244665997,0.99999996246216,0.371454791931332,0.541561745143086,0.39972638118158,0.227163945265481",-1150.30939396079,"1.91425323496814e-05,2.56035937533892e-05,0.555970143154563,0.400000001883399,0.543632078049666,0.714007783387717",-1150.30915804643,"0.999997783525812,0.000920340434638847,0.555969135442188,0.399999726429038,0.543632279478025,0.713952973918673"
"rs1800407",-524.106270918636,"2.27413917774726e-18,1,0.874172187244016,0.939655175386483,0.909403669109181,0.934959348359217",-524.106270918636,"0.0993952308262076,0.0096882870279219,0.874172187244016,0.939655175386483,0.909403669109181,0.934959348359217",-524.106270918636,"1.07327337096304e-18,0.432166769752241,0.874172187244016,0.939655175386483,0.909403669109181,0.934959348359217",-520.128494821887,"0.0406512683546804,1,0.0713181103731727,0.0371090753942434,0.0552021561603542,0.0347947569991901",-519.541655574406,"0.16535017946395,0.544888220863706,0.0500500741804429,0.0259674532404954,0.0436059484317752,0.0329537515655666",-519.164984401317,"0.503118092455606,0.464095886035714,0.0691807400846251,0.035343566836148,0.029233528129597,0.0386643740882787",-523.684851652934,"0.999999934381351,0.000771438222593475,0.874171806661055,0.939654283030694,0.907789971568168,0.934836442351348",-524.106270918636,"2.27413917774726e-18,0.000588807989503221,0.874172187244016,0.939655175386483,0.909403669109181,0.934959348359217",-520.128494821887,"0.0406512683546804,1,0.0713181103731727,0.0371090753942434,0.0552021561603542,0.0347947569991901",-520.128494821887,"0.0406512683546804,1,0.0713181103731727,0.0371090753942434,0.0552021561603542,0.0347947569991901"
