"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-288.066571593693,"9.38480473267607e-16,1,0.955128204560119,0.968253969595338,0.966735965643999,0.97173144826754",-288.066571593693,"9.38480473267607e-16,0.00456952908523842,0.955128204560119,0.968253969595338,0.966735965643999,0.97173144826754",-286.232567728607,"0.755216957871515,0.000166494179100249,0.899560928127684,0.96825446758445,0.966736121949998,0.971731486534835",-287.995632390708,"0.999999902198541,0.0993962519687965,0.955071797022402,0.968248770832225,0.966397132870002,0.966289540049887",-286.100574224182,"0.999999999920461,0.150788271731913,0.835013812894091,0.966248607978446,0.965606917792564,0.967259806077159",-284.425878930494,"0.0219505975512503,1,0.0301884904420738,0.0237284608621862,0.0253153264592577,0.0201773472474329",-284.425878930494,"0.0219505975512503,1,0.0301884904420738,0.0237284608621862,0.0253153264592577,0.0201773472474329",-284.425878930494,"0.0219505975512503,1,0.0301884904420738,0.0237284608621862,0.0253153264592577,0.0201773472474329",-284.425878930494,"0.0219505975512503,1,0.0301884904420738,0.0237284608621862,0.0253153264592577,0.0201773472474329",-284.425878930494,"0.0219505975512503,1,0.0301884904420738,0.0237284608621862,0.0253153264592577,0.0201773472474329",-288.066571593693,"9.38480473267607e-16,0.00365312839522098,0.955128205949192,0.968253969595338,0.966735965643999,0.97173144826754",-288.056991374984,"0.999999778686169,0.0497417715022276,0.955004615707737,0.968052758260642,0.966708484138619,0.971679423240342",-288.066571593693,"0.166907212331204,0.00675703793172375,0.955128204560119,0.968253969595338,0.966735965643999,0.97173144826754",-288.066571593693,"9.38480473267607e-16,0.0202600543723637,0.955128204560119,0.968253969595338,0.966735965643999,0.97173144826754",-282.705969366831,"0.863551765605409,0.0128107687569196,0.00575040648105774,0.0281430021153289,0.0311090181942146,0.00372263609756233",-284.202518032299,"0.474681745208144,0.173574180408903,0.0223307514712402,0.0176236588949985,0.0241529001224752,0.0179790372883835",-283.898242581034,"0.640669156884923,0.144246968548392,0.0205913377124311,0.00872465857848166,0.027055708773154,0.0273383761610627",-283.684737573006,"0.117323461057439,0.224530016210706,0.0246593739534847,0.0164146694722577,0.0208122936271745,0.0201998251529825"
"rs28777",-860.38910715022,"0.0347215043569637,1,0.429812131041884,0.42029793740686,0.541402280521563,0.412123724494645",-859.495736694985,"0.0582697619326492,0.609127873943446,0.455574293743995,0.392818352626605,0.517581039390273,0.46839863181381",-857.31881367504,"0.357961479528638,0.204311684743395,0.386041422708089,0.360165797118389,0.556926973961524,0.455469392108463",-860.38910715022,"0.0347215043569637,1,0.429812131041884,0.42029793740686,0.541402280521563,0.412123724494645",-859.806882143016,"0.242664551681497,0.294197349855307,0.322194552090843,0.471992224095061,0.598459418003704,0.433129270946189",-867.077505766747,"2.45526424389035e-17,1,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"2.45526424389035e-17,1,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"6.13816060972589e-18,0.0127825343389215,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"0.24974251909541,0.00722779811464303,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"0.542164840495275,0.00418116856508701,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-860.269364454369,"0.0363168730381987,0.99999998972546,0.424175938721464,0.423845962940361,0.542216751872023,0.406457583373142",-860.38910715022,"0.0347215043569637,1,0.429812131041884,0.42029793740686,0.541402280521563,0.412123724494645",-857.631291824266,"0.214647005183774,0.259722076088287,0.334693903704737,0.294058715002203,0.533114168691578,0.487943125135369",-860.38910715022,"0.0347215043569637,1,0.429812131041884,0.42029793740686,0.541402280521563,0.412123724494645",-867.077505766747,"2.45526424389035e-17,0.00400380888259278,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"0.156028956848318,0.0031887057481698,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"0.434751203120872,0.00316545758247927,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991",-867.077505766747,"2.45526424389035e-17,1,0.440476195284613,0.480000028213749,0.352112671225871,0.456989251094991"
"rs16891982",-1298.36601233745,"0.0618290243935949,1,0.26322419590708,0.299308549838299,0.352243993519016,0.212323338853665",-1295.97396890305,"0.101113654312954,0.579928147423681,0.3160772819688,0.268985020447898,0.328075659800502,0.310882745408584",-1297.73463034888,"0.125742366076961,0.48710753696208,0.27911093838027,0.304891236881249,0.356845849589055,0.226464874679673",-1298.36601233745,"0.0618290243935949,1,0.26322419590708,0.299308549838299,0.352243993519016,0.212323338853665",-1298.16079984323,"0.0623328642510018,0.999999989820132,0.300602331941209,0.335094030582322,0.350778365664933,0.210918521741706",-1332.58959672523,"5.3098013009272e-17,1,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"5.3098013009272e-17,0.0297414203560066,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"5.3098013009272e-17,0.0112805727012514,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"0.308566700527329,0.00899606095074994,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"0.117518510794284,0.00194575939380471,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1298.36601233745,"0.0618290243935949,1,0.26322419590708,0.299308549838299,0.352243993519016,0.212323338853665",-1298.36601233745,"0.0618290243935949,1,0.26322419590708,0.299308549838299,0.352243993519016,0.212323338853665",-1296.57234500273,"0.120969995662111,0.49553023661165,0.217254338927671,0.242897006091697,0.343744149659104,0.259603132666057",-1298.36601233745,"0.0618290243935949,0.999999994744997,0.26322419590708,0.299308549838299,0.352243993519016,0.212323338853665",-1332.58959672523,"5.3098013009272e-17,0.0265542020463399,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"5.3098013009272e-17,1,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"0.22743651545803,0.00510310463625847,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818",-1332.58959672523,"5.3098013009272e-17,0.0090128871050677,0.512738859692446,0.535087715764821,0.460167715186879,0.580935256442818"
"rs12821256",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,0.916480339972402,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-243.75903293161,"0.0232502436790852,1,0.0457350856638236,0.0506535284359647,0.0358112223548114,0.0206190036746894",-243.75903293161,"0.0232502436790852,1,0.0457350856638236,0.0506535284359647,0.0358112223548114,0.0206190036746894",-242.588546643044,"0.942331396338646,0.0323085332832415,0.00541188268282052,0.055477920266711,0.0479228659396409,0.0294115830249923",-243.75903293161,"0.0232502436790852,1,0.0457350856638236,0.0506535284359647,0.0358112223548114,0.0206190036746894",-243.022299655217,"0.999999989788363,0.151605922220061,0.0138633862824214,0.0629167201593504,0.0462656199179548,0.0250865988830044",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,0.846481162874078,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-244.323922676636,"2.44830111009407e-16,1,0.936936937478338,0.933333333581784,0.952076677321747,0.970588235434181",-243.018000292871,"0.575753341717449,0.0769852665433793,0.0127758752912813,0.0655253643514341,0.0454100472475335,0.00291915124578143",-243.35420572811,"0.999999999447017,0.141695351538893,0.030539064959997,0.0337377007736355,0.0339532838019864,0.0182351765447506",-243.75903293161,"0.0232502436790852,1,0.0457350856638236,0.0506535284359647,0.0358112223548114,0.0206190036746894",-243.75903293161,"0.0232502436790852,1,0.0457350856638236,0.0506535284359647,0.0358112223548114,0.0206190036746894"
"rs4959270",-1179.53735642375,"1.01368312771209e-16,1,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1179.53735642375,"1.01368312771209e-16,0.0354031744561958,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1179.52720457205,"0.0348407177653404,0.0721341203626085,0.489043950273067,0.467182280219192,0.556400137372114,0.555707784172577",-1179.53735642375,"0.0233614702238271,0.00339045746138414,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1179.27455358372,"0.999999986742391,0.0781671207374314,0.432326507985355,0.47150511163474,0.556473628605963,0.555083271693537",-1177.96270237727,"0.0143023618936628,1,0.448874657439667,0.486701514797515,0.401100017981205,0.390247983714551",-1176.89533635666,"0.268499861004697,8.68442185970329e-05,0.500686487105244,0.458688399631278,0.397641053222873,0.441855207093907",-1177.89001153914,"0.0298521973215815,0.484369059033408,0.452666983612423,0.486952869526164,0.40145593125936,0.393722454719082",-1177.51882901002,"0.0594776038688575,0.340769272916895,0.472496714404162,0.512511775708749,0.404445982546493,0.357550863578689",-1177.95353824256,"0.0144311036157337,0.999999979231329,0.459191805384371,0.495907524239226,0.400720195094035,0.389767611587449",-1179.53735642375,"1.01368312771209e-16,0.0140332395967356,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1179.53735642375,"0.118144624869902,0.00133551393987638,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1179.36785010463,"0.999999965462184,0.072529639090889,0.483186647510045,0.435966317599828,0.555350452182105,0.555757604481267",-1179.53735642375,"1.58387988705015e-18,0.004572101323415,0.496575351065494,0.471698118465282,0.55651105147376,0.555776886779908",-1177.96270237727,"0.0143023618936628,1,0.448874657439667,0.486701514797515,0.401100017981205,0.390247983714551",-1177.96022925234,"0.0150969809291355,0.938054387429817,0.450904666591379,0.486740979090675,0.400788242635917,0.38964502303742",-1177.96270237727,"0.0143023618936628,1,0.448874657439667,0.486701514797515,0.401100017981205,0.390247983714551",-1177.90069704639,"0.0214737861155424,0.534984944968295,0.456740379696042,0.480742447434608,0.397279016460254,0.39226994450537"
"rs12203592",-613.893301503173,"0.00247343742192692,1,0.815093981116609,0.66518428760781,0.867229548041695,0.897138297647371",-613.893301503173,"0.00247343742192692,1,0.815093981116609,0.66518428760781,0.867229548041695,0.897138297647371",-611.151135117379,"0.446678713530464,0.104209685861458,0.729507069854179,0.575307606525748,0.866120914354251,0.897965632520457",-613.68247515878,"0.999999999922127,0.101656838758923,0.820364202883672,0.672362991551205,0.869326979246426,0.881368409430993",-613.353032167611,"0.999999994299397,0.100318080317462,0.725335263634435,0.671077817997907,0.870583517357214,0.899044151666049",-613.914619609817,"8.43553039661839e-16,1,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-609.916244251273,"0.277771649505881,0.0405386791237293,0.176721689167149,0.262605754383959,0.0851457100804203,0.098812725820043",-613.914619609817,"8.43553039661839e-16,0.00461786718131432,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-613.875099481555,"0.0134605665008561,0.342655871749289,0.175306128581764,0.323929012776231,0.124953227508956,0.0927230272425816",-613.914619609817,"0.147467619886128,0.00117005141206127,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-613.383522920708,"0.411544931077983,0.000693033183973916,0.729133526570045,0.670825158273026,0.86959380990889,0.846983683526031",-612.090831411953,"0.999999999960307,0.12245297954684,0.74217124190433,0.565517871605724,0.847039922269634,0.875954210490212",-609.911928667584,"0.999999998982142,0.110061207970179,0.749913191708937,0.476391040845051,0.860552300984686,0.899851486132068",-611.590507568771,"0.457100870463115,0.00194128746327143,0.422624886873376,0.284711424856464,0.870786382109238,0.900452543022079",-613.914619609817,"5.2722064978865e-17,0.0114209632947252,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-613.914619609817,"0.274911500551619,0.000861975083022956,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-613.914619609817,"0.389548663412832,0.00116472935936094,0.179389312555542,0.327586204151912,0.129213480145471,0.0995475111951983",-613.90881588589,"0.00543543734940355,0.195222956387521,0.176105331385807,0.321842181768902,0.127279773663004,0.0985445405253739"
"rs1042602",-910.062300308295,"1.51496985564556e-17,1,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.062300308295,"1.51496985564556e-17,0.00269530946444706,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.062300308295,"1.51496985564556e-17,0.00999764800379292,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.062300308295,"0.111897414533917,0.00469943169728949,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.062300308295,"0.279606125727086,0.00595703257397278,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-896.976337413597,"0.0479654594320439,1,0.0998893617884335,0.0779658338265402,0.11422483904917,0.127623445855421",-896.843477040824,"0.0486365633234035,0.999999989965333,0.103446042649197,0.0773266268924482,0.113369059905307,0.131743556694315",-893.502317397324,"0.443790485102939,0.219013561044758,0.0747218338496893,0.0498389693384541,0.118838186943698,0.151882289638133",-896.976337413597,"0.0479654594320439,1,0.0998893617884335,0.0779658338265402,0.11422483904917,0.127623445855421",-894.741136317994,"0.200956813604872,0.401255512716358,0.0625348557886361,0.0927646129670878,0.132377702209934,0.118837191281336",-910.062300308295,"1.89371231955695e-18,0.00519850495023344,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.059742539066,"0.999999882531729,0.0370644228391074,0.809833685291451,0.86835992803622,0.806066875133682,0.75806246293623",-910.062300308295,"0.090198180622703,0.00822906946253475,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-910.062300308295,"1.51496985564556e-17,0.00325959208328427,0.809859154813987,0.86842105295858,0.806074767315062,0.758122739622434",-896.376816028921,"0.0604390731549339,0.820577719660856,0.0913990263339372,0.0811166162917082,0.117819630178403,0.110841215718486",-896.976337413597,"0.0479654594320439,1,0.0998893617884335,0.0779658338265402,0.11422483904917,0.127623445855421",-896.878234487011,"0.0798196478903509,0.573253232675894,0.08677419447491,0.0654401939562604,0.110619578985534,0.144734836946604",-896.976337413597,"0.0479654594320439,1,0.0998893617884335,0.0779658338265402,0.11422483904917,0.127623445855421"
"rs1393350",-677.554250121027,"1.81131128250253e-17,1,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"7.07543469727549e-20,0.0740428658404523,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"1.81131128250253e-17,0.0139555117531352,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"0.451617217715002,0.00708310659335168,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"0.0926047326464217,0.00607169725651746,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445",-669.973482693108,"0.0875155173576539,0.486639346015227,0.0808537113743554,0.0703804982813785,0.0683565666800364,0.107440934589338",-665.575789337745,"0.71082584203767,0.169951285372677,0.027186519684389,0.0343038206226687,0.0866350028808004,0.094609306306489",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445",-677.554250121027,"1.81131128250253e-17,0.00539775171989926,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"0.0132220576180792,0.00122303048575643,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"0.122568745833046,0.00434414502529803,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-677.554250121027,"1.81131128250253e-17,0.000891990628229883,0.87671232318817,0.865079357562336,0.871359222839572,0.865234371123046",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445",-667.807362103362,"0.739553591779547,0.16833246010493,0.0354220728435578,0.0198691844041049,0.0850596243383109,0.123224995673662",-671.385318034725,"0.0409845607813673,1,0.0693543998632779,0.0849779587337311,0.0794565875164729,0.0744850087937445"
"rs12913832",-1150.71004342794,"0.0171421331236289,1,0.371169345245322,0.56908533141961,0.408574253143152,0.242209878804573",-1149.61536701151,"0.092460814010505,0.175689784177424,0.416419642747665,0.556265760380448,0.401004327426056,0.292481801481424",-1150.71004342794,"0.0171421331236289,1,0.371169345245322,0.56908533141961,0.408574253143152,0.242209878804573",-1150.71004342794,"0.0171421331236289,1,0.371169345245322,0.56908533141961,0.408574253143152,0.242209878804573",-1150.37942166379,"0.152788755676499,0.280565447564608,0.298748966980481,0.592144816942806,0.434320779930778,0.245302093396143",-1152.92548956259,"1.49501230522677e-16,1,0.567164180317229,0.381818179254996,0.538915092769252,0.706225675928494",-1152.92548956259,"1.86876538153346e-17,0.000875314861317874,0.567164180317229,0.381818179254996,0.538915092769252,0.706225675928494",-1152.8096799484,"0.107709531044893,0.0861064686370833,0.542070900535571,0.365906949075357,0.537959351402985,0.705723640983951",-1152.87782231651,"0.999999969188554,0.0798545853817692,0.567137564675857,0.381816032820674,0.538528530195545,0.694729320822208",-1152.9144737895,"0.999999944544187,0.0442321661246815,0.561722712408336,0.381816845356643,0.538914829080453,0.706223737779776",-1150.71004342794,"0.0171421331236289,1,0.371169345245322,0.56908533141961,0.408574253143152,0.242209878804573",-1150.59782381021,"0.0288544477392985,0.589081390648304,0.367230503765315,0.567566127145398,0.406550650646648,0.238351823559673",-1150.5369608217,"0.0316730799358731,0.523678752263359,0.356949946326936,0.551459597676148,0.405583491274929,0.253303050170907",-1150.71004342794,"0.0171421331236289,1,0.371169345245322,0.56908533141961,0.408574253143152,0.242209878804573",-1152.92548956259,"4.67191345383366e-18,0.00616132502066997,0.567164180317229,0.381818179254996,0.538915092769252,0.706225675928494",-1152.92548956259,"0.0374421698397277,2.20525189699805e-05,0.567164180317229,0.381818179254996,0.538915092769252,0.706225675928494",-1152.67780638783,"0.999999996060463,0.0712792588028838,0.555591812719118,0.350052724973448,0.537882476536287,0.70621330876469",-1151.39439062083,"0.417359804060118,0.00376291407631901,0.205827454015606,0.125730853613689,0.538915335617175,0.70622589714432"
"rs1800407",-513.846828837059,"1.27161345363063e-16,1,0.890728474459721,0.948275862240198,0.909403666750218,0.932926830651457",-513.846828837059,"1.27161345363063e-16,0.00138044795131895,0.890728474459721,0.948275862240198,0.909403666750218,0.932926830651457",-513.846828837059,"1.27161345363063e-16,0.0719757877913978,0.890728474459721,0.948275862240198,0.909403666750218,0.932926830651457",-513.796330097616,"0.999999975871438,0.0874655449010875,0.890697702913199,0.948274741161248,0.909108828467647,0.926840862252484",-513.846828837059,"0.260100613437731,0.00514898932032793,0.890728474459721,0.948275862240198,0.909403666750218,0.932926830651457",-510.302731930326,"0.0386051003475868,1,0.0633205773683067,0.032542361876107,0.0567222774201522,0.0371542553218851",-508.087252589198,"0.121199496773178,0.350610654367958,0.0777415645504868,0.0252219189973677,0.0461929585222563,0.0598428086750995",-508.680566355701,"0.899043786761157,0.000590553107601787,0.016187596646397,0.0517239223138575,0.0905959101716876,0.0670729557734315",-510.302731930326,"0.0386051003475868,1,0.0633205773683067,0.032542361876107,0.0567222774201522,0.0371542553218851",-506.817392196285,"0.999999998717275,0.182408741044621,0.0103709457960196,0.0449707431499834,0.0823532125615277,0.0466294641367444",-513.028167943652,"0.542278419294925,0.000529932936526823,0.788634256310409,0.948276054753814,0.90882986487681,0.871565768536137",-513.751552060623,"0.999999990783778,0.0805648297796951,0.88343688161123,0.944019309742249,0.907356875251984,0.930869915395517",-513.826892171056,"0.999999990120063,0.0566164025201956,0.889802760213932,0.946412199334837,0.909367150719388,0.932927080734061",-513.1641590055,"0.422103862318608,0.000211109373313136,0.611380154750167,0.822434463463616,0.909403502942998,0.932926722690169",-510.302731930326,"0.0386051003475868,1,0.0633205773683067,0.032542361876107,0.0567222774201522,0.0371542553218851",-510.302731930326,"0.0386051003475868,1,0.0633205773683067,0.032542361876107,0.0567222774201522,0.0371542553218851",-509.324213306938,"0.15348020225653,0.32535599474711,0.0445306381047425,0.0193675713103349,0.0535004748712444,0.0489335291695288",-510.302731930326,"0.0386051003475868,1,0.0633205773683067,0.032542361876107,0.0567222774201522,0.0371542553218851"
