"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-308.386715158361,"1.68716764724969e-16,1,0.964743591352367,0.976190476167693,0.961538461593772,0.962897526976821",-308.386715158361,"1.68716764724969e-16,0.999979221145622,0.964743591352367,0.976190476167693,0.961538461593772,0.962897526976821",-308.386715158361,"1.68716764724969e-16,1,0.964743591352367,0.976190476167693,0.961538461593772,0.962897526976821",-307.70983543425,"0.0231041760087678,1,0.0250535629454307,0.0174670342373879,0.0288744004105459,0.0260738114004552",-306.762221393478,"0.999999999137807,0.296680310143162,0.00854606232958995,0.00610897030264931,0.0143652983300811,0.0225322287487741",-306.243918024983,"0.999999999415384,0.314266778231094,0.0302919513505458,0.0207171488716461,2.16196555270459e-11,0.0333276882266923",-308.386715158361,"1.68716764724969e-16,1,0.964743591352367,0.976190476167693,0.961538461593772,0.962897526976821",-308.38304894209,"0.999999951981026,0.00181702894124378,0.96474358239549,0.976188216761418,0.96153607377261,0.962437436086507",-304.656758095555,"0.999999986152245,0.00137475045762712,0.0352564747923132,0.0238099464001111,0.0341779941625866,0.0366929795313155",-307.702871063588,"0.0401070277204756,0.155521996588491,0.0258908961947878,0.0181203737820457,0.0301609580752605,0.0258129588599764"
"rs28777",-864.411237848907,"0.032880927190195,1,0.405373067113315,0.415700242585963,0.535710637175119,0.440425808050371",-863.838423760698,"0.210205994858714,0.457439467583102,0.31847365761217,0.336627433076,0.47758966160465,0.435332247908825",-863.844156081546,"0.263728915652405,0.515467340850017,0.399029506390364,0.405961524290094,0.466434601877309,0.453831329286198",-870.585359821055,"1.15008064039431e-17,1,0.472222222175934,0.490000006310004,0.362676060556069,0.438172045405164",-870.585359821055,"0.399834654056173,0.00946898568192646,0.472222222175934,0.490000006310004,0.362676060556069,0.438172045405164",-870.585359821055,"3.5940020012322e-19,0.164573242225212,0.472222222175934,0.490000006310004,0.362676060556069,0.438172045405164",-864.411237848907,"0.032880927190195,0.999999998559828,0.405373067113315,0.415700242585963,0.535710637175119,0.440425808050371",-864.411237848907,"0.032880927190195,1,0.405373067113315,0.415700242585963,0.535710637175119,0.440425808050371",-870.585359821055,"1.15008064039431e-17,1,0.472222222175934,0.490000006310004,0.362676060556069,0.438172045405164",-870.585359821055,"0.000300956879444615,0.000145751892234608,0.472222222175934,0.490000006310004,0.362676060556069,0.438172045405164"
"rs16891982",-1285.77927451642,"0.0635921184081269,1,0.255195580014668,0.272067315293371,0.353151571720847,0.179582089231366",-1285.77927451642,"0.0635921184081269,0.99999999896593,0.255195580014668,0.272067315293371,0.353151571720847,0.179582089231366",-1285.77927451642,"0.0635921184081269,0.99999999524375,0.255195580014668,0.272067315293371,0.353151571720847,0.179582089231366",-1321.43061617522,"3.40999851841303e-17,1,0.51592356029789,0.561403513711451,0.45387840671499,0.622302157628139",-1321.43061617522,"0.433431150163564,0.0134791435896015,0.51592356029789,0.561403513711451,0.45387840671499,0.622302157628139",-1321.43061617522,"3.40999851841303e-17,0.0639297053396228,0.51592356029789,0.561403513711451,0.45387840671499,0.622302157628139",-1284.81133241653,"0.105662630408105,0.308382671047938,0.311573417312024,0.322251897446337,0.393137323362649,0.179120906017327",-1284.64754181119,"0.137268987831446,0.11523075666591,0.280976264516536,0.29785770689835,0.383656874631088,0.173097684225607",-1321.43061617522,"3.40999851841303e-17,1,0.51592356029789,0.561403513711451,0.45387840671499,0.622302157628139",-1321.43061617522,"0.000131879565076592,0.000203929706964556,0.51592356029789,0.561403513711451,0.45387840671499,0.622302157628139"
"rs12821256",-240.701405344066,"0.0234754143989498,1,0.938087170231951,0.900597534359373,0.933101131795312,0.958894244242248",-240.45210059625,"0.500104275537594,0.315728662823115,0.903385828758897,0.863577359923686,0.913071602508458,0.959883951971619",-239.982592370952,"0.544038363960789,0.381156077893791,0.94316383091443,0.905541991952208,0.880556823715429,0.964413259799606",-241.320025566229,"1.97162360241649e-17,1,0.0450450447045959,0.0777777782792487,0.0511182108274362,0.0294117646147807",-241.320025566229,"1.97162360241649e-17,0.00902575420472545,0.0450450447045959,0.0777777782792487,0.0511182108274362,0.0294117646147807",-241.320025566229,"1.97162360241649e-17,0.203188344737924,0.0450450447045959,0.0777777782792487,0.0511182108274362,0.0294117646147807",-240.701405344066,"0.0234754143989498,1,0.938087170231951,0.900597534359373,0.933101131795312,0.958894244242248",-240.701405344066,"0.0234754143989498,1,0.938087170231951,0.900597534359373,0.933101131795312,0.958894244242248",-241.320025566229,"1.23226475151031e-18,0.0299819606424861,0.0450450447045959,0.0777777782792487,0.0511182108274362,0.0294117646147807",-241.274233721804,"0.330357830511962,0.00514596674964048,0.0450441812740868,0.0777363019127936,0.0508105227971253,0.0273014293517479"
"rs4959270",-1180.12511761964,"1.62231944930345e-16,1,0.527397258519759,0.471698101806584,0.556511061848316,0.545816737079413",-1179.77192562232,"0.999999993967951,0.175379462915665,0.474216335543286,0.430931564379396,0.521078239334604,0.537906475732319",-1180.12511761964,"1.62231944930345e-16,0.987036015822853,0.527397258519759,0.471698101806584,0.556511061848316,0.545816737079413",-1179.34571846312,"0.0100700298861248,1,0.434488721542871,0.499067155650264,0.413607755817717,0.415864159334095",-1179.34534323145,"0.0105752213306986,0.972634703220724,0.433913430101544,0.498572526767285,0.413260482442454,0.415783626166604",-1179.27330334154,"0.250353801093095,0.367501193194368,0.44772325168824,0.508070396917406,0.359787876541307,0.435569147775132",-1180.12511761964,"1.62231944930345e-16,1,0.527397261554353,0.471698101806584,0.556511061848316,0.545816737079413",-1180.12511761964,"1.62231944930345e-16,1,0.527397258519759,0.471698101806584,0.556511061848316,0.545816737079413",-1179.28623423687,"0.0152212801134225,0.368412841920644,0.442461044884956,0.506145485083271,0.418337934992052,0.415146751483865",-1179.06450790014,"0.0437109849221591,0.0582418041412779,0.445365930626518,0.510214541554063,0.420129289108229,0.413497909540985"
"rs12203592",-586.260461655811,"2.54858199752728e-15,1,0.805343510347241,0.724137922617289,0.886235956011146,0.907239816812939",-584.565281960523,"0.999999999916018,0.232932444431612,0.684930525271624,0.601723203189185,0.835074567349438,0.892980200838716",-586.260461655811,"2.54858199752728e-15,1,0.805343510347241,0.724137922617289,0.886235956011146,0.907239816812939",-586.254351243102,"0.00138179915947181,1,0.191431186500646,0.272226190967544,0.112008013793298,0.0910552027878851",-586.254351243102,"0.00138179915947181,1,0.191431186500646,0.272226190967544,0.112008013793298,0.0910552027878851",-585.700564395465,"0.449671227850078,0.0433586183816305,0.194656270410324,0.275861453576009,0.0678443443312544,0.092760685524931",-586.260461655811,"2.54858199752728e-15,1,0.805343510347241,0.724137922617289,0.886235956011146,0.907239816812939",-586.076970722065,"0.452069659682917,0.00477207544793971,0.805342265293611,0.723979214825153,0.885565017546639,0.900489893811153",-586.06704785063,"0.0497482707744683,0.0839570546841768,0.189686326677924,0.271072530474729,0.109376491804274,0.0850799329156155",-586.254351243102,"0.00138179915947181,1,0.191431186500646,0.272226190967544,0.112008013793298,0.0910552027878851"
"rs1042602",-911.801828163887,"1.03103130789934e-17,1,0.81690140845569,0.859649118530205,0.803738318687112,0.758122744518079",-911.801828163887,"2.57757826974835e-18,0.0275253974383063,0.81690140845569,0.859649118530205,0.803738318687112,0.758122744518079",-911.801828163887,"1.03103130789934e-17,1,0.81690140845569,0.859649118530205,0.803738318687112,0.758122744518079",-897.186275119545,"0.0529471537335432,1,0.0889590334070266,0.0786107591355654,0.108789659035007,0.119515176716094",-897.186275119545,"0.0529471537335432,1,0.0889590334070266,0.0786107591355654,0.108789659035007,0.119515176716094",-897.186275119545,"0.0529471537335432,0.999999992648384,0.0889590334070266,0.0786107591355654,0.108789659035007,0.119515176716094",-911.801828163887,"1.03103130789934e-17,1,0.81690140845569,0.859649118530205,0.803738318687112,0.758122744518079",-911.801828163887,"0.012882322524057,0.000233335487703748,0.81690140845569,0.859649118530205,0.803738318687112,0.758122744518079",-896.961813250465,"0.0860237412632293,0.300707592642137,0.112435856776679,0.0982374669853149,0.126288559212458,0.122679151889911",-896.8932877897,"0.0878316340289706,0.164756784360441,0.0960822478269257,0.0852175150625593,0.11974156752116,0.117753067170663"
"rs1393350",-663.858617799123,"2.36696574185962e-17,1,0.866438356064439,0.888888890557609,0.878640775437238,0.867187499542517",-663.858617799123,"0.225158656516115,0.0186267620091708,0.866438356064439,0.888888890557609,0.878640775437238,0.867187499542517",-663.852932757449,"0.0471793502520812,0.0466485735113216,0.866438223175941,0.888888384991596,0.873712578256662,0.867187085806272",-661.150183332045,"0.0276299563321902,1,0.0917287818474669,0.0816188127016729,0.0884072970979117,0.0900359003750867",-660.321092734692,"0.303356400520076,0.404456821175041,0.0555437688708504,0.0505770650838001,0.0639824425083553,0.0841568615981999",-660.918842635023,"0.108518418571953,0.632692652539668,0.0877155219925404,0.0778583477412105,0.0794950339483975,0.0908550357144436",-663.275006106296,"0.999999995124169,0.000646676374412825,0.866439100560374,0.888888433808051,0.876175168914709,0.866954318869029",-663.856407386199,"0.999999716138929,0.0012253231238672,0.866438509504954,0.888889707143691,0.878640288792743,0.866973292555439",-661.150183332045,"0.0276299563321902,1,0.0917287818474669,0.0816188127016729,0.0884072970979117,0.0900359003750867",-661.103899173191,"0.0280534019840897,0.999999980439076,0.0911771443577826,0.081203962846891,0.0901500818009763,0.0894672003025615"
"rs12913832",-1149.41343716482,"0.0259489646253482,1,0.343908108992643,0.524118104902307,0.393196409088282,0.216002191993129",-1149.41343716482,"0.0259489646253482,1,0.343908108992643,0.524118104902307,0.393196409088282,0.216002191993129",-1149.41343716482,"0.0259489646253482,1,0.343908108992643,0.524118104902307,0.393196409088282,0.216002191993129",-1154.51619993661,"7.09717675301817e-17,1,0.563432835828652,0.399999986603848,0.527122639390885,0.708171210008163",-1153.66145557936,"0.999999995137716,0.188828456521119,0.491356798401466,0.346167735128329,0.478506623707407,0.697751311807535",-1154.51619993661,"7.09717675301817e-17,0.0788724581086344,0.563432835828652,0.399999986603848,0.527122639390885,0.708171210008163",-1147.85539907617,"0.0900701000616424,0.15059933094766,0.385429390867028,0.563042638225778,0.418838382163915,0.210288084304934",-1149.35403817818,"0.0262938889163584,0.999999951082544,0.342718976821798,0.523092953110715,0.398205146291108,0.215071827825857",-1154.51619993661,"0.000182483693290554,3.51829740392209e-05,0.563432835828652,0.399999986603848,0.527122639390885,0.708171210008163",-1154.51619993661,"8.3573901403401e-06,0.000139442541523587,0.563432835828652,0.399999986603848,0.527122639390885,0.708171210008163"
"rs1800407",-541.768308459648,"4.14595455110873e-17,1,0.87417218400187,0.931034484426743,0.907110091857378,0.926829267152371",-541.745322431713,"0.999999970800686,0.141398785622337,0.865355373097845,0.92707417350273,0.902553107854071,0.926341823366973",-541.768308459648,"4.14595455110873e-17,0.0165537768246289,0.87417218400187,0.931034484426743,0.907110091857378,0.926829267152371",-539.594904385236,"0.0292369237838931,1,0.0842724691834858,0.0492261623519056,0.0657140572779359,0.0472717412089265",-539.452756737566,"0.0587535018521527,0.711060838938796,0.0758723315599852,0.0444511559139694,0.0612867779834629,0.0464577274740191",-538.817240955243,"0.52413682529833,0.422893247268195,0.0848821190755926,0.04872896290614,0.0342228908638877,0.0525835560532146",-541.671437698464,"0.999999362390695,0.000483833159023256,0.874171990583298,0.931034739616792,0.906291714413848,0.926793681783582",-541.767874502363,"0.999998244368071,0.00109151190509301,0.874172370907387,0.931034259076209,0.907109883254747,0.926766159259717",-539.594263208189,"0.0300300561083672,0.896797527635783,0.0849874614956659,0.0496312861083091,0.0660686484087664,0.0472872408010531",-539.594904385236,"0.0292369237838931,1,0.0842724691834858,0.0492261623519056,0.0657140572779359,0.0472717412089265"
