"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-302.116822787916,"9.55151050006939e-17,1,0.961538460802524,0.960317457820201,0.965696465299707,0.964664310857153",-302.116822787916,"9.55151050006939e-17,0.0188097086544172,0.961538460802524,0.960317457820201,0.965696465299707,0.964664310857153",-302.116822787916,"5.96969406254337e-18,0.462146496475529,0.961538460802524,0.960317457820201,0.965696465299707,0.964664310857153",-300.388029982987,"0.0376148711439569,1,0.0218739761778127,0.0236780926662749,0.0211405236588338,0.0195834281072475",-299.158184333835,"0.999999996566119,0.324099217684872,0.00596524144636084,0.00639911858826335,0.009102716709662,0.0169270850322113",-299.18215994759,"0.999999999387357,0.392122083916702,0.0218925945171455,0.0234743014398551,1.41419738909663e-11,0.0227849503483764",-302.116822787916,"9.55151050006939e-17,0.62702422289184,0.961538460802524,0.960317457820201,0.965696465299707,0.964664310857153",-301.704250255661,"0.999999969963479,0.00451696697115902,0.961537954510699,0.960206515440362,0.965352430393302,0.958780050665666",-296.572458230878,"0.999999999299125,0.0016320783320084,0.0384617567332107,0.0396825740387095,0.02919682466991,0.0348202752266839",-300.388029982987,"0.0376148711439569,1,0.0218739761778127,0.0236780926662749,0.0211405236588338,0.0195834281072475"
"rs28777",-858.079190364407,"0.0375514513676156,1,0.423203278536736,0.382996124919451,0.528502324812987,0.428594362887113",-857.547333854185,"0.154383445519193,0.531074758257093,0.350400047813098,0.319941044893705,0.480732080597026,0.423105101028357",-855.57035208376,"0.463847118349778,0.466224971867612,0.415630612409144,0.371049923549229,0.385571536414905,0.447119960642946",-865.503790300156,"2.36222788026698e-17,1,0.436507933167847,0.510000003457302,0.353873236957381,0.432795699826037",-865.503790300156,"0.125667582106815,0.00582935933708433,0.436507933167847,0.510000003457302,0.353873236957381,0.432795699826037",-865.503790300156,"2.36222788026698e-17,0.101090137999566,0.436507933167847,0.510000003457302,0.353873236957381,0.432795699826037",-858.079190364407,"0.0375514513676156,1,0.423203278536736,0.382996124919451,0.528502324812987,0.428594362887113",-858.079190364407,"0.0375514513676156,1,0.423203278536736,0.382996124919451,0.528502324812987,0.428594362887113",-865.503790300156,"2.36222788026698e-17,8.23174635087651e-05,0.436507933167847,0.510000003457302,0.353873236957381,0.432795699826037",-865.503790300156,"2.36222788026698e-17,0.000339459540729361,0.436507933167847,0.510000003457302,0.353873236957381,0.432795699826037"
"rs16891982",-1300.28213212058,"0.0610802027052213,1,0.2630853312407,0.285757148216318,0.352417358739964,0.219596642318864",-1300.28213212058,"0.0610802027052213,0.999999992869468,0.2630853312407,0.285757148216318,0.352417358739964,0.219596642318864",-1300.23437439687,"0.0822698486644053,0.888896239439975,0.258512234597128,0.281258644517071,0.344971419461819,0.221224696490236",-1333.73878046721,"9.12466160897356e-18,1,0.515923568731926,0.552631585315474,0.462264145963641,0.573741008127735",-1333.73878046721,"0.4379613368589,0.00726927472818571,0.515923568731926,0.552631585315474,0.462264145963641,0.573741008127735",-1333.73878046721,"9.12466160897356e-18,1,0.515923568731926,0.552631585315474,0.462264145963641,0.573741008127735",-1299.8058090374,"0.0836420086162638,0.423162658691535,0.300519997026394,0.319207754312066,0.378826573065087,0.219906252543329",-1300.28213212058,"0.0610802027052213,1,0.2630853312407,0.285757148216318,0.352417358739964,0.219596642318864",-1333.73878046721,"9.12466160897356e-18,5.73404971655398e-05,0.515923568731926,0.552631585315474,0.462264145963641,0.573741008127735",-1333.73878046721,"9.12466160897356e-18,1,0.515923568731926,0.552631585315474,0.462264145963641,0.573741008127735"
"rs12821256",-233.252323495463,"4.94990630437538e-17,1,0.927927926898604,0.933333331676104,0.956869008964957,0.9759358278355",-233.151498913699,"0.999999994048596,0.183748677928773,0.908609009817825,0.919705009832009,0.949092427609077,0.974922527078302",-233.158107441279,"0.290624971231884,0.0364508586137772,0.927928396312617,0.933333536037113,0.941465447344081,0.975935817884301",-232.714784065429,"0.0236071693105433,1,0.0521467835608333,0.0504267429745939,0.0320338243808431,0.0167445789900969",-232.713509458031,"0.0252155746785519,0.96387004107404,0.0517698737669364,0.0500872097534425,0.0318888224954813,0.0167234327824785",-232.714784065429,"0.0236071693105433,0.999999991218674,0.0521467835608333,0.0504267429745939,0.0320338243808431,0.0167445789900969",-233.028431100408,"0.999999993663852,0.000738043437539112,0.92792872649549,0.933333237939678,0.955722021910577,0.975878490412785",-233.252323495463,"4.94990630437538e-17,0.000747747446028685,0.927927926898604,0.933333331676104,0.956869008964957,0.9759358278355",-232.600070569823,"0.0498922994096951,0.247433884232883,0.057614989243271,0.055464914894895,0.0338039744725482,0.016223135839708",-232.644589413435,"0.10084994646016,0.0596431100902864,0.0567782933063465,0.0557258250067288,0.0340505231824163,0.0159769811705666"
"rs4959270",-1182.6029343222,"2.12624166724464e-16,1,0.520547950067039,0.471698106768865,0.547911551074354,0.535856570463032",-1182.25721457214,"0.999999999565069,0.175563514428701,0.467134900864629,0.430743857116805,0.512234857972154,0.527870097562789",-1182.6029343222,"2.12624166724464e-16,0.0831257426672498,0.520547950067039,0.471698106768865,0.547911551074354,0.535856570463032",-1181.4838896351,"0.011220432297246,1,0.436896446507007,0.495709361364825,0.418653957363801,0.419314862108334",-1181.4838896351,"0.011220432297246,1,0.436896446507007,0.495709361364825,0.418653957363801,0.419314862108334",-1181.4838896351,"0.011220432297246,1,0.436896446507007,0.495709361364825,0.418653957363801,0.419314862108334",-1182.6029343222,"2.12624166724464e-16,0.115125006408395,0.520547950067039,0.471698106768865,0.547911551074354,0.535856570463032",-1182.60224145855,"0.99999955855271,0.00111176721926997,0.520547139906069,0.471697574994677,0.547910983067011,0.535598858952361",-1181.32224265384,"0.0237520551783207,0.237844187092531,0.450471404579979,0.507920845682828,0.42666787322523,0.417482587936918",-1181.45413753209,"0.0175109458192691,0.194218902378087,0.43919862725713,0.498307908423798,0.422676564238765,0.417698775396025"
"rs12203592",-609.050838506603,"4.20398183156721e-15,1,0.805343511597797,0.706896556439047,0.867977529526444,0.911764706203511",-608.309227984391,"0.999999998418676,0.208601968152066,0.729338833861308,0.625402297419066,0.831576146992253,0.904407460351962",-609.050838506603,"4.20398183156721e-15,0.327298133679465,0.805343511597797,0.706896556439047,0.867977529526444,0.911764706203511",-608.999805937659,"0.00387102035358885,1,0.185706282044643,0.282575846256188,0.126470704031516,0.0837208472385417",-608.999805937659,"0.00387102035358885,1,0.185706282044643,0.282575846256188,0.126470704031516,0.0837208472385417",-608.083903102409,"0.534739077421862,0.0546720324812969,0.194656922708284,0.293104670116489,0.0683667017190578,0.0882354286507984",-609.042292962624,"0.0303669168245959,0.00624525251122039,0.805343716880351,0.706896537381518,0.8675402655793,0.911722789974722",-608.817534755445,"0.999999966496846,0.0034564088293396,0.805343526407379,0.706734319759974,0.867556781069686,0.904186684932241",-608.918497195328,"0.0158508076087248,0.182841429198341,0.186597649926498,0.284271436305196,0.12594179070174,0.0812756175997397",-608.999805937659,"0.00387102035358885,1,0.185706282044643,0.282575846256188,0.126470704031516,0.0837208472385417"
"rs1042602",-894.651569775626,"4.33110094459177e-17,1,0.823943664916219,0.850877181380807,0.811915888197139,0.76714801343548",-894.651569775626,"0.946508720181994,0.00929006180878953,0.823943664916219,0.850877181380807,0.811915888197139,0.76714801343548",-894.651569775626,"3.35133893638603e-18,0.139200449507836,0.823943664916219,0.850877181380807,0.811915888197139,0.76714801343548",-882.354096198783,"0.0491355004290654,1,0.0901163687706392,0.0879881599210249,0.108801991438313,0.121040164162243",-882.221069655736,"0.0852269709854715,0.757095325404003,0.078603930048043,0.077335225378238,0.0997631287839558,0.118798039278173",-882.354096198783,"0.0491355004290654,1,0.0901163687706392,0.0879881599210249,0.108801991438313,0.121040164162243",-894.651569775626,"4.90345660475328e-05,8.74331330157298e-06,0.823943664916219,0.850877181380807,0.811915888197139,0.76714801343548",-894.651569775626,"4.33110094459177e-17,1,0.823943664916219,0.850877181380807,0.811915888197139,0.76714801343548",-882.354096198783,"0.0491355004290654,1,0.0901163687706392,0.0879881599210249,0.108801991438313,0.121040164162243",-882.107154524499,"0.0794941983952893,0.173109482680925,0.0961870673021642,0.0941342715798888,0.118469267867348,0.119264201926418"
"rs1393350",-698.550325486423,"8.18909253558628e-17,1,0.856164387018924,0.89682540129091,0.871359223196076,0.845703126377965",-698.550325486423,"8.18909253558628e-17,1,0.856164387018924,0.89682540129091,0.871359223196076,0.845703126377965",-698.550325486423,"8.18909253558628e-17,1,0.856164387018924,0.89682540129091,0.871359223196076,0.845703126377965",-693.693908269274,"0.0358558759568873,1,0.0881564129680933,0.0682840979018948,0.0848381743861433,0.093309115965886",-692.159492488729,"0.936313068978485,0.323382415704527,0.0283534454118958,0.0221347129649941,0.0410851360720504,0.0835621712382966",-693.693908269274,"0.0358558759568873,1,0.0881564129680933,0.0682840979018948,0.0848381743861433,0.093309115965886",-698.535092821183,"0.999999417321772,0.000288301509680397,0.856164441325846,0.89682562976124,0.870949568553265,0.845694239168187",-698.550325486423,"8.18909253558628e-17,1,0.856164387018924,0.89682540129091,0.871359223196076,0.845703126377965",-693.693908269274,"0.0358558759568873,1,0.0881564129680933,0.0682840979018948,0.0848381743861433,0.093309115965886",-693.612967716402,"0.0574620164780243,0.17741621178795,0.0920091441502262,0.0715924360705828,0.0901546771022236,0.0920661894523888"
"rs12913832",-1146.03205429164,"0.0210797683057762,1,0.378461927794963,0.567173985626585,0.416093953807086,0.219383998148249",-1146.03205429164,"0.0210797683057762,0.999999995192628,0.378461927794963,0.567173985626585,0.416093953807086,0.219383998148249",-1145.90791825872,"0.106659315359268,0.582108998313172,0.373309705895507,0.561232983040529,0.391764385395452,0.223770962771502",-1149.36883660719,"1.95006793193864e-16,1,0.544776125608318,0.372727252723923,0.518867922197789,0.719844357856796",-1148.87294817679,"0.999999998401269,0.180424030003037,0.484904483918052,0.329480983888551,0.478532799226768,0.712152032473063",-1149.36883660719,"1.95006793193864e-16,0.038276938661762,0.544776125608318,0.372727252723923,0.518867922197789,0.719844357856796",-1144.10077589739,"0.262067392451693,0.0552944020087391,0.445543063935523,0.620919469602374,0.461240408367981,0.235630182058888",-1146.02200462959,"0.0212716696588438,0.999999973799644,0.377775856773304,0.566617017189761,0.420476225368564,0.218865272284581",-1149.36883660719,"0.000204058288316221,1.28510445316582e-05,0.544776125608318,0.372727252723923,0.518867922197789,0.719844357856796",-1149.36085116365,"0.999999853303429,0.00138271293754074,0.544775889811558,0.37272087943202,0.518864019767114,0.719117543952154"
"rs1800407",-522.191898858093,"1.43883573316905e-16,1,0.880794704051396,0.956896552699583,0.909403669133276,0.928861788821415",-522.191898858093,"0.303224774613363,0.0134017104238917,0.880794704051396,0.956896552699583,0.909403669133276,0.928861788821415",-522.191898858093,"3.6056173081564e-17,0.0321911207358948,0.880794704051396,0.956896552699583,0.909403669133276,0.928861788821415",-519.49010276347,"0.0334435922095813,1,0.0749064330002175,0.0288972258108656,0.0606810985684567,0.0429398158842051",-519.119573479564,"0.121024149586455,0.568735367486312,0.0578004912795303,0.022286499403027,0.051054612310043,0.0410890692401746",-518.927911961611,"0.286890808961217,0.511613282240358,0.0711765287334368,0.0271436827761203,0.0442632206215698,0.0449730199422719",-522.154060220297,"0.0919681917248516,0.00627726997183982,0.880794212453857,0.956895708624483,0.908898026067214,0.928770997866595",-522.190078413259,"0.99999963826947,0.00142799019291079,0.880794866509513,0.956895524150308,0.909402820935166,0.928569346735689",-519.49010276347,"0.0334435922095813,1,0.0749064330002175,0.0288972258108656,0.0606810985684567,0.0429398158842051",-519.49010276347,"0.0334435922095813,1,0.0749064330002175,0.0288972258108656,0.0606810985684567,0.0429398158842051"
