"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-305.080716789165,"9.62929594357311e-17,1,0.955128205629466,0.968253967770033,0.964656964133282,0.966431094503389",-305.080716789165,"0.899113442255546,0.0179018986684344,0.955128205629466,0.968253967770033,0.964656964133282,0.966431094503389",-305.080716789165,"9.62929594357311e-17,0.0271841360616891,0.955128205629466,0.968253967770033,0.964656964133282,0.966431094503389",-302.641814823453,"0.0450006405069324,1,0.0227860318589934,0.0168306489976277,0.0196312396227337,0.0164017617186865",-301.41921150173,"0.999999999985985,0.339973200681611,0.00523500693116861,0.00368808363668704,0.00748876104019792,0.0136125647370315",-301.67030586216,"0.999999999775783,0.402553497605542,0.0235014443017293,0.0171852618413953,4.95888260713527e-12,0.0201234165409887",-305.080716789165,"9.62929594357311e-17,0.000540340580416481,0.955128205629466,0.968253967770033,0.964656964133282,0.966431094503389",-305.07911082186,"0.0986376380979446,0.00370040557580242,0.9551284115685,0.96824870448251,0.964642715822218,0.966075311389558",-301.689104792465,"0.999999998310021,0.00134971540704253,0.0448712236185558,0.0317464252710709,0.0314809702700313,0.0332096230405033",-302.641814823453,"0.0450006405069324,1,0.0227860318589934,0.0168306489976277,0.0196312396227337,0.0164017617186865"
"rs28777",-860.014930403229,"0.043808428744861,1,0.419749277835235,0.454893212003976,0.487186929883746,0.386972392223505",-860.014930403229,"0.043808428744861,1,0.419749277835235,0.454893212003976,0.487186929883746,0.386972392223505",-859.32063332894,"0.334882350547114,0.519855690330037,0.413530726864037,0.443589453054402,0.397950955140611,0.405927526649919",-870.860323715452,"3.13852424622764e-17,1,0.416666667251714,0.420000003713467,0.374999996964228,0.448924728227234",-870.860323715452,"0.146564106465455,0.00132886329639627,0.416666667251714,0.420000003713467,0.374999996964228,0.448924728227234",-870.860323715452,"3.92315530778454e-18,0.0151641454785122,0.416666667251714,0.420000003713467,0.374999996964228,0.448924728227234",-859.867400960213,"0.0611471813534027,0.404834999992014,0.454541621057831,0.486025463636378,0.509111251602338,0.38886702658764",-860.014930403229,"0.043808428744861,1,0.419749277835235,0.454893212003976,0.487186929883746,0.386972392223505",-870.860323715452,"7.84631061556909e-18,2.13922674018972e-05,0.416666667251714,0.420000003713467,0.374999996964228,0.448924728227234",-870.860323715452,"0.00734778604406045,0.000212113628944005,0.416666667251714,0.420000003713467,0.374999996964228,0.448924728227234"
"rs16891982",-1303.34073866845,"0.056104926041177,1,0.26627445685376,0.298161267848088,0.368018380086138,0.227345113178094",-1303.34073866845,"0.056104926041177,0.999999993870229,0.26627445685376,0.298161267848088,0.368018380086138,0.227345113178094",-1303.34073866845,"0.056104926041177,1,0.26627445685376,0.298161267848088,0.368018380086138,0.227345113178094",-1331.52957526681,"4.39780744078853e-19,1,0.531847132931332,0.552631572653207,0.461215930002066,0.582733815050928",-1331.52957526681,"4.39780744078853e-19,0.0661996527691,0.531847132931332,0.552631572653207,0.461215930002066,0.582733815050928",-1331.52957526681,"4.39780744078853e-19,0.000421026069749045,0.531847132931332,0.552631572653207,0.461215930002066,0.582733815050928",-1301.86287112966,"0.109428689759177,0.250628231453631,0.327363194837777,0.353593111910886,0.410764681743984,0.226351510002188",-1303.18130021925,"0.0846374155512038,0.205810388734339,0.276203443342452,0.308566772006302,0.388069023186006,0.222469060025244",-1331.52957526681,"4.39780744078853e-19,2.6713391863499e-05,0.531847132931332,0.552631572653207,0.461215930002066,0.582733815050928",-1331.52957526681,"4.39780744078853e-19,1,0.531847132931332,0.552631572653207,0.461215930002066,0.582733815050928"
"rs12821256",-235.435422025595,"3.80719181570678e-16,1,0.968468468587535,0.933333334630593,0.947284344868406,0.967914438110908",-235.435422025595,"0.253351869446213,0.0127618336719117,0.968468468587535,0.933333334630593,0.947284344868406,0.967914438110908",-235.435422025595,"3.80719181570678e-16,0.0604187999500919,0.968468468587535,0.933333334630593,0.947284344868406,0.967914438110908",-235.077521059492,"0.0182461286528047,1,0.0243607657227806,0.0538971560538159,0.0420952211367244,0.0243605486064295",-234.925510951188,"0.121648882998577,0.470561893864372,0.0189488179077347,0.042991032972796,0.0357672103500115,0.0232589055293209",-235.077521059492,"0.0182461286528047,1,0.0243607657227806,0.0538971560538159,0.0420952211367244,0.0243605486064295",-233.833252829675,"0.99999999814794,0.00446823934250098,0.968468346440552,0.933332396628388,0.944322430067929,0.967361051839736",-235.435422025595,"0.000157456865622737,0.000240064395741057,0.968468468587535,0.933333334630593,0.947284344868406,0.967914438110908",-235.077521059492,"0.0182461286528047,1,0.0243607657227806,0.0538971560538159,0.0420952211367244,0.0243605486064295",-235.072843739519,"0.0185063424102289,0.999999756226553,0.0242692375465258,0.053725507631408,0.0426772441770637,0.0242620920195068"
"rs4959270",-1180.38624236381,"2.25192304400248e-16,1,0.496575350246964,0.452830177826541,0.562653566185997,0.527888448640757",-1179.87601087874,"0.999999996654163,0.184181618102221,0.431564823644951,0.402947969327995,0.519233056328267,0.517109115292434",-1180.38624236381,"2.25192304400248e-16,0.0835775744702051,0.496575350246964,0.452830177826541,0.562653566185997,0.527888448640757",-1179.17124737695,"0.0125614032487279,1,0.455516976933421,0.510807648101878,0.40023232243176,0.423979844757161",-1179.17124737695,"0.0125614032487279,1,0.455516976933421,0.510807648101878,0.40023232243176,0.423979844757161",-1179.17124737695,"0.0125614032487279,1,0.455516976933421,0.510807648101878,0.40023232243176,0.423979844757161",-1180.25125151521,"0.999999999212486,0.000382373585904193,0.49657549959315,0.45283224681184,0.560794094833791,0.527806991647745",-1180.38624236381,"5.20987569587553e-06,5.86610974258653e-05,0.496575350246964,0.452830177826541,0.562653566185997,0.527888448640757",-1178.85968714117,"0.0306374351389065,0.209850506788263,0.471725414125449,0.525423124204844,0.409402526450868,0.42040022575298",-1177.943347703,"0.101286160802956,0.0352306663382703,0.481580419255369,0.535059854466812,0.411710033185621,0.42287442334768"
"rs12203592",-588.140568727223,"2.52071844916181e-16,1,0.83969465874612,0.698275867378409,0.883426965292031,0.898190042990272",-586.502060075841,"0.999999998960598,0.230137609073261,0.738775250024326,0.576447948503582,0.833798452162117,0.883704794403972",-588.140568727223,"2.52071844916181e-16,1,0.83969465874612,0.698275867378409,0.883426965292031,0.898190042990272",-588.123333277274,"0.0022909368704102,1,0.155734572219292,0.295372383444342,0.113607392759562,0.0987500595941058",-588.123333277274,"0.0022909368704102,1,0.155734572219292,0.295372383444342,0.113607392759562,0.0987500595941058",-587.387842678168,"0.5154337031902,0.0389100127033869,0.160305109795443,0.3017250838294,0.0620769278571546,0.101809928318756",-588.140568727223,"2.52071844916181e-16,1,0.83969465874612,0.698275867378409,0.883426965292031,0.898190042990272",-588.063883170135,"0.581042378144033,0.00341388318064465,0.839695417038645,0.698183126111745,0.88322047162419,0.893407004994825",-587.848340522031,"0.999999800607536,0.000500833716003755,0.160306091827988,0.30172239833236,0.114075016882959,0.101744761375851",-588.123333277274,"0.0022909368704102,1,0.155734572219292,0.295372383444342,0.113607392759562,0.0987500595941058"
"rs1042602",-876.118452962666,"3.04370782663747e-17,1,0.834507042154786,0.894736846482733,0.814252336072537,0.768953070307022",-876.118452962666,"0.163183301735305,0.00790343413417546,0.834507042154786,0.894736846482733,0.814252336072537,0.768953070307022",-876.118452962666,"1.90231739164842e-18,0.0754710832453607,0.834507042154786,0.894736846482733,0.814252336072537,0.768953070307022",-863.281713155305,"0.0509171468509621,1,0.0819353276237549,0.0592025954179936,0.104920099716245,0.116777958323953",-863.270627111403,"0.057261292198282,0.938261900954915,0.0795464807914371,0.0575450452933559,0.102989155335102,0.116097236132357",-863.281713155305,"0.0509171468509621,0.999999999291247,0.0819353276237549,0.0592025954179936,0.104920099716245,0.116777958323953",-876.118452962666,"3.04370782663747e-17,6.05764561615173e-05,0.834507042154786,0.894736846482733,0.814252336072537,0.768953070307022",-876.118452962666,"3.04370782663747e-17,0.40149699937678,0.834507042154786,0.894736846482733,0.814252336072537,0.768953070307022",-863.216613691127,"0.0612161593603452,0.539525786520837,0.0909951119644227,0.0655393516873522,0.112091141758169,0.118078099792109",-863.276117391987,"0.0602559986189051,0.387436413299077,0.0836104347729744,0.0605258831103238,0.111317885890495,0.115801028033229"
"rs1393350",-690.425861445117,"2.32399333617506e-16,1,0.856164380186708,0.88095238256991,0.871359224174354,0.859375001520344",-690.425861445117,"2.32399333617506e-16,0.871198763872802,0.856164380186708,0.88095238256991,0.871359224174354,0.859375001520344",-690.41888386785,"0.0516774961243993,0.00953504342290696,0.856164836018124,0.880952102236042,0.865665207943179,0.859375381060387",-687.059991779484,"0.0300324115610528,1,0.0958449414392977,0.0851935034437818,0.0912241170296273,0.0922605071685051",-686.280199213728,"0.416047395656398,0.37526861883341,0.0525562943277133,0.0477892704466764,0.0622720947360641,0.0871717053698271",-686.812614370246,"0.0967133338961537,0.670520541740642,0.0916117347423186,0.0812655849214156,0.083196980385194,0.0928430114395269",-690.425861445117,"2.32399333617506e-16,0.654836628909152,0.856164380186708,0.88095238256991,0.871359224174354,0.859375001520344",-690.422961180287,"0.999999952693209,0.00130278811727616,0.85616495279491,0.880952123600623,0.871358116418662,0.859055192579929",-687.059991779484,"0.0300324115610528,1,0.0958449414392977,0.0851935034437818,0.0912241170296273,0.0922605071685051",-687.00293933803,"0.0304885243021475,0.999999984340944,0.0952239001544376,0.0847261813510348,0.0931801132476861,0.091630771293357"
"rs12913832",-1149.70267800315,"0.020417110843622,1,0.373741697361151,0.578710793330428,0.398608994036301,0.23289826972238",-1149.70267800315,"0.020417110843622,0.999999991878041,0.373741697361151,0.578710793330428,0.398608994036301,0.23289826972238",-1149.6986058551,"0.0814928509960135,0.620325212270626,0.369655641577247,0.573930740621999,0.381637865138809,0.237012064654883",-1152.84416806049,"2.02779526277158e-17,1,0.552238806503959,0.363636364005895,0.538915091138498,0.706225677650446",-1152.38410139274,"0.999999996912074,0.179250106621,0.494061916190376,0.322050382207477,0.499724881191502,0.698632666110193",-1152.84416806049,"2.02779526277158e-17,0.122398131115817,0.552238806503959,0.363636364005895,0.538915091138498,0.706225677650446",-1149.05536711942,"0.0509691821972851,0.200507149026489,0.401253076182659,0.603188692283817,0.415106504488631,0.229738420955222",-1149.67968112067,"0.0206449802319556,0.999999966607135,0.372932070609668,0.578055022979714,0.402678364413484,0.232257193341312",-1152.84416806049,"2.02779526277158e-17,1,0.552238806503959,0.363636364005895,0.538915091138498,0.706225677650446",-1152.84416806049,"0.00450203596350176,4.15526282209315e-05,0.552238806503959,0.363636364005895,0.538915091138498,0.706225677650446"
"rs1800407",-501.636605447872,"1.0903494198005e-17,1,0.887417218314718,0.956896552305721,0.908256881072235,0.943089432061928",-501.487725897794,"0.999999991659067,0.17417065627659,0.865071205501573,0.94975984308938,0.896128194653252,0.941440552192801",-501.636605447872,"2.72587354950126e-18,0.052096851979014,0.887417218314718,0.956896552305721,0.908256881072235,0.943089432061928",-500.460403485706,"0.0224952567805288,1,0.0826517267405652,0.0331718336830175,0.0705710332473874,0.0406337417631314",-500.305820872797,"0.0499850677602131,0.688726888257826,0.074756772870856,0.0301061596992852,0.0659519487438586,0.0396659938886897",-500.234431781531,"0.123834760991655,0.575256212397313,0.0796270134077547,0.031796757866291,0.0623684393920746,0.0412399397448616",-501.094577264835,"0.374319678505386,0.00542877941729744,0.887416756022093,0.956896043186752,0.906432562840043,0.942801658683597",-501.574171103376,"0.999999999141519,0.00234896162342734,0.887417375028175,0.956896662227034,0.908230650350344,0.941241532743595",-500.459894529645,"0.0230907368049918,0.899447797786763,0.0831699916536829,0.0333740285215462,0.0708497981167271,0.0406428166191178",-500.43918120329,"0.0229111523451249,0.999999966855423,0.0821635454189525,0.0330023400201571,0.0716597875397682,0.0403702289586869"
