"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-274.606604690973,"1.29156817700962e-16,1,0.958333332888952,0.976190476625771,0.968814968505687,0.971731448946595",-274.606604690973,"1.29156817700962e-16,1,0.958333332888952,0.976190476625771,0.968814968505687,0.971731448946595",-274.606604690973,"1.29156817700962e-16,0.898475344016014,0.958333332888952,0.976190476625771,0.968814968505687,0.971731448946595",-271.062974439709,"0.0186276272269152,1,0.029268219859559,0.0186040536375898,0.0247658940759398,0.0212698792130865",-270.454467167361,"0.999999997395673,0.282851536007369,0.0114303480125311,0.00754291444845708,0.0134385116856389,0.0188634182949625",-271.062974439709,"0.0186276272269152,1,0.029268219859559,0.0186040536375898,0.0247658940759398,0.0212698792130865",-274.606604690973,"1.29156817700962e-16,0.60264026461902,0.958333332888952,0.976190476625771,0.968814968505687,0.971731448946595",-274.606604690973,"1.29156817700962e-16,0.282215402991781,0.958333332888952,0.976190476625771,0.968814968505687,0.971731448946595",-269.158411562748,"0.999999996866505,0.00122014894996086,0.0384612089289802,0.0238095778792023,0.0282685745952341,0.0280140902131116",-270.947578194184,"0.0562569563575979,0.087077553914072,0.0301056658220031,0.0193146068471356,0.0254282557638954,0.020320334556233"
"rs28777",-861.127029644553,"0.0334730247568938,1,0.438465812578646,0.394498638144676,0.5453700013132,0.408748600381401",-860.884124491393,"0.143912190331704,0.520261709375594,0.372178953117679,0.336943337406494,0.503118749821729,0.40575043944725",-860.137473649736,"0.313276760559374,0.497655162562627,0.430854788554994,0.383611583887106,0.458715431168239,0.422476466645753",-867.493555285386,"1.309458819587e-16,1,0.436507939949435,0.510000000531087,0.3521126754579,0.467741938151431",-867.493555285386,"1.309458819587e-16,0.0162574749862082,0.436507939949435,0.510000000531087,0.3521126754579,0.467741938151431",-867.493555285386,"1.309458819587e-16,0.224835519085301,0.436507939949435,0.510000000531087,0.3521126754579,0.467741938151431",-861.127029644553,"0.0334730247568938,1,0.438465812578646,0.394498638144676,0.5453700013132,0.408748600381401",-861.127029644553,"0.0334730247568938,1,0.438465812578646,0.394498638144676,0.5453700013132,0.408748600381401",-867.493555285386,"8.18411762241878e-18,0.00021528453780128,0.436507939949435,0.510000000531087,0.3521126754579,0.467741938151431",-867.493555285386,"0.00153826482859333,0.000192279792072617,0.436507939949435,0.510000000531087,0.3521126754579,0.467741938151431"
"rs16891982",-1303.22636294002,"0.0559680721145992,1,0.287412644095625,0.298505235025457,0.359343871580993,0.219794553512144",-1303.22636294002,"0.0559680721145992,1,0.287412644095625,0.298505235025457,0.359343871580993,0.219794553512144",-1303.22636294002,"0.0559680721145992,0.999999995166898,0.287412644095625,0.298505235025457,0.359343871580993,0.219794553512144",-1331.23230936221,"3.58558080096414e-17,1,0.50636942846139,0.552631578623772,0.470649894239929,0.593525184589829",-1331.23230936221,"0.70474961844719,0.0114396148739245,0.50636942846139,0.552631578623772,0.470649894239929,0.593525184589829",-1331.23230936221,"3.58558080096414e-17,0.127180351914269,0.50636942846139,0.552631576133787,0.470649894239929,0.593525184589829",-1302.5473927003,"0.0860473288135554,0.346555099022297,0.333509501094584,0.338573764180505,0.390343844288192,0.219845609454358",-1303.13601439337,"0.0565528782884096,0.999999802413091,0.285471743802589,0.297036289854051,0.370272422272823,0.218133490024561",-1331.23230936221,"3.58558080096414e-17,0.000144513625059449,0.50636942846139,0.552631578623772,0.470649894239929,0.593525184589829",-1331.23230936221,"0.00339930468767226,0.000165198615208641,0.50636942846139,0.552631578623772,0.470649894239929,0.593525184589829"
"rs12821256",-279.973063307867,"1.43719076818017e-17,1,0.941441440811291,0.911111106810536,0.940894568855136,0.959893047043471",-279.973063307867,"0.76398866666389,0.0098457610625461,0.941441440811291,0.911111106810536,0.940894568855136,0.959893047043471",-279.973063307867,"1.43719076818017e-17,0.0941897916465234,0.941441440811291,0.911111106810536,0.940894568855136,0.959893047043471",-278.529539627125,"0.0335816517891275,1,0.0365138961609637,0.0596564891586773,0.0386017907789321,0.0238940440684772",-278.430288904168,"0.0613888149697182,0.743541015873285,0.0326880903025677,0.0538085952122841,0.0358921021304312,0.0233817940910775",-276.839830080583,"0.999999999918293,0.379609019822375,0.0378020261890046,0.0603469544474337,3.59878974510681e-12,0.0280862304726478",-279.660013324836,"0.29170350601156,0.010197425642034,0.941440827021735,0.911111995901628,0.939302134804158,0.959608756847024",-279.973063307867,"4.39392005118864e-06,2.02647564739012e-05,0.941441440811291,0.911111106810536,0.940894568855136,0.959893047043471",-278.529539627125,"0.0335816517891275,1,0.0365138961609637,0.0596564891586773,0.0386017907789321,0.0238940440684772",-278.529539627125,"0.0335816517891275,1,0.0365138961609637,0.0596564891586773,0.0386017907789321,0.0238940440684772"
"rs4959270",-1183.03157808386,"7.52374584629411e-17,1,0.500000002079354,0.42452829979578,0.539312033844531,0.535856567387921",-1182.94552948209,"0.999999990661883,0.150097934131998,0.473838299955484,0.405199358881367,0.521605126134941,0.533076695803998",-1183.03157808386,"7.52374584629411e-17,0.0718653223097389,0.500000002079354,0.42452829979578,0.539312033844531,0.535856567387921",-1181.8765038064,"0.0122293846931511,1,0.453385189958455,0.540487782561998,0.424110418898493,0.41743328199889",-1181.78410462313,"0.0205571935737979,0.775308152214384,0.444397017708961,0.532966638464604,0.418327128220105,0.4152577183099",-1181.8765038064,"0.0122293846931511,0.999999996116876,0.453385189958455,0.540487782561998,0.424110418898493,0.41743328199889",-1181.73849160604,"0.999999991533468,0.000644266897400832,0.499999834110315,0.424529044854263,0.533610619936171,0.535329510471589",-1183.03157808386,"9.86104118157075e-05,0.00016191003742231,0.500000002079354,0.42452829979578,0.539312033844531,0.535856567387921",-1181.86833263891,"0.0138659028082258,0.651937741624882,0.457330074520287,0.54383803437892,0.426522433510879,0.417502125667089",-1181.70944558394,"0.0419578860932307,0.0687289074232073,0.465595341554011,0.552449906897008,0.432650806162268,0.416580050256844"
"rs12203592",-605.1396805131,"8.0322691460132e-15,1,0.835877859671253,0.706896559255407,0.874999995471422,0.893665161909228",-602.43842374746,"0.999999998950924,0.245062361928509,0.702452472680272,0.55443082002197,0.806892706162376,0.872540181123303",-605.1396805131,"8.0322691460132e-15,1,0.835877859671253,0.706896559255407,0.874999995471422,0.893665161909228",-605.137888363931,"0.000725126010729542,1,0.16263777416951,0.291122129740787,0.123998213459055,0.105321453982365",-605.137888363931,"0.000725126010729542,1,0.16263777416951,0.291122129740787,0.123998213459055,0.105321453982365",-604.925879464191,"0.293009778030408,0.0418062296446545,0.164121765385585,0.293103665988885,0.093326391045146,0.106334758106208",-605.1396805131,"8.0322691460132e-15,0.988100755408745,0.835877859671253,0.706896559255407,0.874999995471422,0.893665161909228",-604.564595908532,"0.999999977910838,0.00397362957247568,0.835876657208667,0.706655197985412,0.874238479807537,0.881450322163379",-603.40558014039,"0.999999986904058,0.000769924699192563,0.164121955577851,0.293102958552476,0.118487052833337,0.106091634384685",-605.137888363931,"0.000725126010729542,1,0.16263777416951,0.291122129740787,0.123998213459055,0.105321453982365"
"rs1042602",-880.439726325958,"2.91140021029389e-17,1,0.799295772573276,0.868421052828431,0.82242990751918,0.777978338399453",-880.439726325958,"2.91140021029389e-17,0.0441328731035267,0.799295772573276,0.868421052828431,0.82242990751918,0.777978338399453",-880.439726325958,"2.91140021029389e-17,0.796883951380133,0.799295772573276,0.868421052828431,0.82242990751918,0.777978338399453",-867.171900936811,"0.0520288201872483,1,0.100017533871562,0.0741417227432793,0.0983800624463289,0.109611885473306",-867.171900936811,"0.0520288201872483,1,0.100017533871562,0.0741417227432793,0.0983800624463289,0.109611885473306",-867.171900936811,"0.0520288201872483,1,0.100017533871562,0.0741417227432793,0.0983800624463289,0.109611885473306",-880.439726325958,"0.000199539143799995,8.75344847830953e-06,0.799295772573276,0.868421052828431,0.82242990751918,0.777978338399453",-880.439726325958,"2.91140021029389e-17,0.00147095280773466,0.799295772573276,0.868421052828431,0.82242990751918,0.777978338399453",-867.171900936811,"0.0520288201872483,1,0.100017533871562,0.0741417227432793,0.0983800624463289,0.109611885473306",-866.937829844837,"0.0752818678724085,0.219244573681781,0.104811301413482,0.0780474761694034,0.106380783190619,0.107699570814672"
"rs1393350",-688.810290290695,"5.35548964208682e-17,1,0.86643835380964,0.857142848664196,0.871359224912205,0.861328122133288",-688.810290290695,"0.648994926125913,0.0154360966982292,0.86643835380964,0.857142848664196,0.871359224912205,0.861328122133288",-688.810290290695,"5.35548964208682e-17,0.0293610736094377,0.86643835380964,0.857142848664196,0.871359224912205,0.861328122133288",-681.919357787443,"0.0429781630721257,1,0.0733319845414937,0.0881161256020445,0.0774262957063343,0.0744369251825905",-678.089602112396,"0.999999999525762,0.336394600420103,0.0181650898460436,0.0223160815752267,0.0314619291866971,0.0626977384747372",-681.341926996787,"0.21080614129007,0.593576750577172,0.0680818147990933,0.0814504544187516,0.0618928272261753,0.0765222907722169",-688.767670272941,"0.999999892563361,0.000344276889159092,0.866439084665216,0.857142025356329,0.8706457539282,0.861305364372835",-688.80767478522,"0.999999814088138,0.00125258592665454,0.866438161875726,0.857142648364227,0.871358349229038,0.861076040399609",-681.919357787443,"0.0429781630721257,0.999999999772675,0.0733319845414937,0.0881161256020445,0.0774262957063343,0.0744369251825905",-681.915677872061,"0.043256759852503,0.999999985760991,0.0730277524456827,0.087807762596586,0.0802209151189428,0.0741091819903111"
"rs12913832",-1150.23721966275,"0.0166956358650781,1,0.372747405868655,0.52343836247047,0.4110870112612,0.23830793065662",-1150.23721966275,"0.0166956358650781,1,0.372747405868655,0.52343836247047,0.4110870112612,0.23830793065662",-1149.24226698613,"0.258561822246578,0.450212741901262,0.364759101704984,0.514586749588839,0.341307682951557,0.242569488312961",-1152.33958335114,"1.52473205590726e-16,1,0.567164183693163,0.427272730302704,0.537735851293593,0.712062258278259",-1151.39944947888,"0.999999999682916,0.196618403523291,0.482406382682495,0.362383616862983,0.480616815856258,0.698904889613094",-1152.33958335114,"4.76478767471018e-18,0.0667147894151412,0.567164183693163,0.427272730302704,0.537735851293593,0.712062258278259",-1148.92439053763,"0.310078160357067,0.0235945437068784,0.432698744990306,0.572619487828205,0.452494233631863,0.281135183554506",-1150.23721966275,"0.0166956358650781,1,0.372747405868655,0.52343836247047,0.4110870112612,0.23830793065662",-1152.33958335114,"1.52473205590726e-16,2.47455106205702e-05,0.567164183693163,0.427272730302704,0.537735851293593,0.712062258278259",-1152.2043789471,"0.999999988161014,0.00231536922392674,0.567163966081999,0.427196855849161,0.537645943962811,0.705476446159401"
"rs1800407",-538.855937856367,"7.09037763938032e-18,1,0.890728476860085,0.94827586153184,0.89793578139729,0.930894310705659",-538.85201938778,"0.999999934740186,0.12288373489353,0.887131824532722,0.946894012664057,0.895592556296674,0.930743600107788",-538.855937856367,"7.09037763938032e-18,0.0378872203109726,0.890728476860085,0.94827586153184,0.89793578139729,0.930894310705659",-536.690001934864,"0.028979412752476,1,0.0729877852474427,0.036821147783511,0.0726748438656515,0.0447534262424089",-536.519052316941,"0.0629050901689294,0.68945869867372,0.0647373212488722,0.0327603352269755,0.0671860219126925,0.0438300452124627",-536.257811641991,"0.342032382891935,0.467807243814426,0.0719103667596397,0.0357865747940699,0.0505600976492414,0.0482453469372473",-538.670014961963,"0.999999850920479,0.000562006242023048,0.89072932799104,0.948275374362975,0.89676830274885,0.930838298559381",-538.855937694803,"0.999082841444781,0.000592309164353079,0.890728704112446,0.948275237660414,0.897935713920681,0.9308940940917",-536.690001934864,"0.028979412752476,1,0.0729877852474427,0.036821147783511,0.0726748438656515,0.0447534262424089",-536.690001934864,"0.028979412752476,1,0.0729877852474427,0.036821147783511,0.0726748438656515,0.0447534262424089"
