"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-339.758614260283,"9.12836166960169e-17,1,0.945512821147299,0.968253968689514,0.962577962943124,0.955830389437112",-339.758614260283,"9.12836166960169e-17,1,0.945512821147299,0.968253968689514,0.962577962943124,0.955830389437112",-339.758614260283,"9.12836166960169e-17,1,0.945512821147299,0.968253968689514,0.962577962943124,0.955830389437112",-336.442782716582,"0.0176614841133914,1,0.0397161364353818,0.0251866511957319,0.0301311482359142,0.0338803907577713",-335.027902183808,"0.999999999419163,0.295896361611795,0.0127402665529389,0.008310662875767,0.0140900127294392,0.0270613183020746",-334.647842595147,"0.999999999531278,0.334881278148979,0.041041250757918,0.0258141294578647,1.58004927296315e-11,0.0375052808302993",-339.758614260283,"9.12836166960169e-17,0.748638938249452,0.945512821147299,0.968253968689514,0.962577962943124,0.955830389437112",-338.571235257442,"0.999999999226174,0.00562638767129118,0.945506667221498,0.968113865208582,0.961706556157446,0.945297486352527",-334.48332570695,"0.999999998320285,0.00117651657214983,0.0512820363806722,0.0317460729143818,0.0342021524479093,0.0438060873399882",-336.442782716582,"0.0176614841133914,1,0.0397161364353818,0.0251866511957319,0.0301311482359142,0.0338803907577713"
"rs28777",-862.545781595335,"0.0381557651703376,1,0.424913443633259,0.40065745297709,0.514980007618692,0.407528169302241",-862.545781595335,"0.0381557651703376,1,0.424913443633259,0.40065745297709,0.514980007618692,0.407528169302241",-861.877135283774,"0.210361094024781,0.571067906232585,0.413610633380323,0.38721894870748,0.460356927369804,0.416113275758267",-870.89282592451,"2.83555567955469e-17,1,0.432539682892118,0.489999999768001,0.36619717724514,0.451612901456728",-870.89282592451,"2.83555567955469e-17,0.0119633952513216,0.432539682892118,0.489999999768001,0.36619717724514,0.451612901456728",-870.89282592451,"2.83555567955469e-17,1,0.432539682892118,0.489999999768001,0.36619717724514,0.451612901456728",-862.545781595335,"0.0381557651703376,0.999999996694615,0.424913443633259,0.40065745297709,0.514980009847242,0.407528169302241",-862.545781595335,"0.0381557651703376,1,0.424913443633259,0.40065745297709,0.514980007618692,0.407528169302241",-870.89282592451,"2.83555567955469e-17,1,0.432539682892118,0.489999999768001,0.36619717724514,0.451612901456728",-870.89282592451,"2.83555567955469e-17,0.000204626498386502,0.432539682892118,0.489999999768001,0.36619717724514,0.451612901456728"
"rs16891982",-1296.19074205622,"0.0580436627841498,1,0.265166836249309,0.263209729788217,0.359280990985184,0.204995094223279",-1296.19074205622,"0.0580436627841498,0.99999999202273,0.265166836249309,0.263209729788217,0.359280990985184,0.204995094223279",-1296.19074205622,"0.0580436627841498,1,0.265166836249309,0.263209729788217,0.359280990985184,0.204995094223279",-1326.10506421547,"4.1001669620446e-17,1,0.525477701485755,0.587719289004943,0.464360585946095,0.6061151047221",-1326.10506421547,"4.1001669620446e-17,1,0.525477701485755,0.587719289004943,0.464360585946095,0.6061151047221",-1326.10506421547,"4.1001669620446e-17,0.228385341214638,0.525477701485755,0.587719289004943,0.464360585946095,0.6061151047221",-1295.37945517017,"0.0899663122910783,0.342835184327141,0.311402106621429,0.302980168622031,0.391722043736975,0.204739951617182",-1296.11602171031,"0.0586332594471993,0.999999982951529,0.263298181958526,0.261806886221714,0.370674136859659,0.203392526116783",-1326.10506421547,"4.1001669620446e-17,1,0.525477701485755,0.587719289004943,0.464360585946095,0.6061151047221",-1326.10506421547,"0.0141751427520737,0.000192266412296337,0.525477701485755,0.587719289004943,0.464360585946095,0.6061151047221"
"rs12821256",-265.852734059462,"1.2100332240739e-18,1,0.963963963569227,0.933333331245171,0.939297125553465,0.957219250975908",-265.809097819962,"0.999999991647647,0.16628251422362,0.957637237708783,0.924745799072508,0.932474604652332,0.956290986003595",-265.852734059462,"1.2100332240739e-18,0.0358146752497385,0.963963963569227,0.933333331245171,0.939297125553465,0.957219250975908",-264.856448877043,"0.0283448849659135,1,0.0240586709676851,0.0474717434019496,0.0425717435690604,0.0277782056740213",-264.856448877043,"0.0283448849659135,1,0.0240586709676851,0.0474717434019496,0.0425717435690604,0.0277782056740213",-264.856448877043,"0.0283448849659135,1,0.0240586709676851,0.0474717434019496,0.0425717435690604,0.0277782056740213",-265.852734059462,"1.2100332240739e-18,0.0177541162504829,0.963963963569227,0.933333331245171,0.939297125553465,0.957219250975908",-265.852734059462,"1.2100332240739e-18,0.000359553608249755,0.963963963569227,0.933333331245171,0.939297125553465,0.957219250975908",-264.594885330896,"0.0740716847014741,0.191156487638578,0.0283316664883766,0.0553005617142832,0.0466288408230902,0.0269814895092111",-264.841581477512,"0.028761243496681,0.999999867041088,0.0239115744671968,0.0472170957761114,0.0434853309446578,0.0275931787046687"
"rs4959270",-1182.67385991478,"2.45549332137156e-18,1,0.500000000872458,0.433962265361325,0.542997543657392,0.537848613670378",-1182.42845785,"0.999999999606447,0.168922774976816,0.454909182424276,0.400060778170546,0.512738251040971,0.531618581831964",-1182.67385991478,"2.45549332137156e-18,0.0916730828104627,0.500000000872458,0.433962265361325,0.542997543657392,0.537848613670378",-1181.67100312658,"0.0114008610475663,1,0.45654471420976,0.53329202536002,0.422953566311446,0.418629346179313",-1181.65421471545,"0.0145768231846353,0.877083507441077,0.453011300005093,0.530309881099768,0.420757642313774,0.418002956392395",-1181.64479208546,"0.139173706804959,0.459168047971517,0.457471129320361,0.532353678117069,0.3917002422646,0.427794420589191",-1182.55475400438,"0.999999888893033,0.000372842506316432,0.500001225826536,0.433963176389137,0.541240461347577,0.537776444413636",-1182.67385991478,"0.00306986193304915,8.65395036468326e-05,0.500000000872458,0.433962265361325,0.542997543657392,0.537848613670378",-1181.61665316735,"0.0162059270680109,0.404706228663553,0.464824300988255,0.540471201360053,0.427896046009601,0.418155177547489",-1181.67100312658,"0.0114008610475663,1,0.45654471420976,0.53329202536002,0.422953566311446,0.418629346179313"
"rs12203592",-604.091842235017,"4.81110807418264e-16,1,0.839694653487345,0.715517229785035,0.862359548759299,0.909502261864343",-603.272633234296,"0.999999998648376,0.208901472349128,0.772915548435867,0.634777572232531,0.824492247784635,0.901915103698176",-604.091842235017,"4.81110807418264e-16,0.616116016529371,0.839694653487345,0.715517229785035,0.862359548759299,0.909502261864343",-603.825862248958,"0.00880614732008076,1,0.143224456733916,0.261155947287394,0.124746627048086,0.0802244754838936",-603.825862248958,"0.00880614732008076,0.999999999068901,0.143224456733916,0.261155947287394,0.124746627048086,0.0802244754838936",-603.435623329518,"0.455908333772316,0.0488366102056767,0.160305257191713,0.284483490290108,0.0821756740824157,0.090497498057551",-604.091842235017,"4.81110807418264e-16,1,0.839694653487345,0.715517229785035,0.862359548759299,0.909502261864343",-604.091842235017,"1.04468022637152e-09,0.000415758137116031,0.839694653487345,0.715517229785035,0.862359548759299,0.909502261864343",-603.430309743697,"0.0722245034195666,0.0968686061324839,0.151336374850196,0.273980356312924,0.127557844223061,0.0768117740350997",-603.226674821438,"0.159907676381503,0.0211647929595935,0.156423529324533,0.281383916235053,0.128782797879546,0.0775200563966262"
"rs1042602",-881.530895073227,"1.74852618721057e-17,1,0.841549295382001,0.868421056096548,0.813084111935433,0.767148015391821",-881.530895073227,"0.166359991920186,0.0100057297319672,0.841549295382001,0.868421056096548,0.813084111935433,0.767148015391821",-881.530895073227,"1.74852618721057e-17,1,0.841549295382001,0.868421056096548,0.813084111935433,0.767148015391821",-860.656695057196,"0.0648989147184743,1,0.0629595616481906,0.0628332071158699,0.0880913818579685,0.0948459032862074",-860.396019049689,"0.097032132375796,0.814171277048386,0.0546650495417986,0.0548286062739655,0.0804427252788259,0.0923898192199196",-860.656695057196,"0.0648989147184743,1,0.0629595616481906,0.0628332071158699,0.0880913818579685,0.0948459032862074",-881.530895073227,"1.74852618721057e-17,3.5417167978039e-05,0.841549295382001,0.868421056096548,0.813084111935433,0.767148015391821",-881.530895073227,"1.74852618721057e-17,0.0170275991992776,0.841549295382001,0.868421056096548,0.813084111935433,0.767148015391821",-860.654648320707,"0.0664920820909547,0.899885451422766,0.0642855700796403,0.0641067950453584,0.0892612017332438,0.0950557310327536",-860.53290843178,"0.0849435842534705,0.278540412613525,0.0660656260755454,0.066106204571934,0.0965607129597449,0.0934217466518149"
"rs1393350",-698.501249455601,"2.65504313011248e-17,1,0.863013697587256,0.888888890035013,0.872572813185764,0.841796875115723",-698.501249455601,"0.14888518484108,0.0026443689597828,0.863013697587256,0.888888890035013,0.872572813185764,0.841796875115723",-698.501249455601,"2.65504313011248e-17,0.171791848626287,0.863013697587256,0.888888890035013,0.872572813185764,0.841796875115723",-691.379420083135,"0.0434139059718086,1,0.0748660186603769,0.067015917798999,0.0762110489103503,0.0853421619180407",-689.327179922239,"0.999999999874711,0.332300999405114,0.0201431084869705,0.0179577280165289,0.0329450935913451,0.0754739465395014",-690.362341228232,"0.342220007504652,0.52670707454832,0.06831296474389,0.0606346357462167,0.050671974200761,0.0883713231046096",-698.501249455601,"2.65504313011248e-17,1,0.863013697587256,0.888888890035013,0.872572813185764,0.841796875115723",-698.501249455601,"2.65504313011248e-17,0.00147572773168746,0.863013697587256,0.888888890035013,0.872572813185764,0.841796875115723",-691.379420083135,"0.0434139059718086,0.999999991886312,0.0748660186603769,0.067015917798999,0.0762110489103503,0.0853421619180407",-691.379420083135,"0.0434139059718086,1,0.0748660186603769,0.067015917798999,0.0762110489103503,0.0853421619180407"
"rs12913832",-1148.64110831881,"0.0223636607171841,1,0.342475714920907,0.563438896140752,0.392704636066591,0.22910904558407",-1148.64110831881,"0.0223636607171841,0.999999997129459,0.342475714920907,0.563438896140752,0.392704636066591,0.22910904558407",-1147.89482858905,"0.191151197919157,0.51434130867554,0.333417933275668,0.55335385246119,0.343686859340866,0.233264756357479",-1152.41735897801,"1.07536977127705e-16,1,0.578358207638898,0.372727294144424,0.538915098055339,0.704280156487145",-1151.94432147731,"0.99999999858837,0.179094530457139,0.520841783238791,0.330817443311148,0.499867126997555,0.696700899828816",-1152.41735897801,"1.07536977127705e-16,1,0.578358207638898,0.372727294144424,0.538915098055339,0.704280156487145",-1147.3323339663,"0.119657555158912,0.106127489901708,0.388867458806339,0.604907916390868,0.422754518723531,0.22660068678875",-1148.64110831881,"0.0223636607171841,1,0.342475714920907,0.563438896140752,0.392704636066591,0.22910904558407",-1152.41735897801,"1.6705131269388e-06,2.48135742352218e-05,0.578358207638898,0.372727294144424,0.538915098055339,0.704280156342028",-1152.39734349217,"0.999999966287287,0.00163553602769719,0.578357715220982,0.372714215699625,0.538905645504945,0.702570606880253"
"rs1800407",-515.016734701503,"2.56782157285182e-16,1,0.877483445331876,0.965517242026591,0.907110090536358,0.936991869575167",-515.016734701503,"2.56782157285182e-16,1,0.877483445331876,0.965517242026591,0.907110090536358,0.936991869575167",-515.016734701503,"2.56782157285182e-16,1,0.877483445331876,0.965517242026591,0.907110090536358,0.936991869575167",-512.903355735478,"0.0298150091942723,1,0.0812685390736488,0.024145195041241,0.065234356903486,0.0401648928860296",-512.37079541085,"0.165615637555637,0.497188276967984,0.0574127268942886,0.0170193066600834,0.051706323646863,0.0375909248664951",-511.837501363455,"0.52849542552918,0.428972956978559,0.0798159812223611,0.0233421423024299,0.0329816849350201,0.0438050271441478",-514.570624922022,"0.999999958712317,0.000775935825072074,0.877483161627202,0.965518039036426,0.905447521777796,0.93687154106562",-515.011390278127,"0.999999568425891,0.00160966395734142,0.877483672399563,0.965517931995885,0.907107846207877,0.936525749996467",-512.903355735478,"0.0298150091942723,1,0.0812685390736488,0.024145195041241,0.065234356903486,0.0401648928860296",-512.903355735478,"0.0298150091942723,1,0.0812685390736488,0.024145195041241,0.065234356903486,0.0401648928860296"
