"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-263.921502039479,"5.53953854602937e-16,1,0.958333333521335,0.976190474874361,0.974012473926383,0.968197880728537",-263.921502039479,"5.53953854602937e-16,1,0.958333333521335,0.976190474874361,0.974012473926383,0.968197880728537",-263.921502039479,"5.53953854602937e-16,0.0693700021977078,0.958333333521335,0.976190474874361,0.974012473926383,0.968197880728537",-260.180796425206,"0.0238809589201191,1,0.0270376700598346,0.0172743560580125,0.0192427522107314,0.0220348319511748",-259.022732158624,"0.999999997617833,0.309796363503427,0.00760310009207893,0.00490222563609778,0.00824270919626846,0.0173344360874747",-259.010603365878,"0.999999998761071,0.358138510807549,0.0274546058366914,0.0173928160288937,2.60295066874778e-11,0.0246551755001434",-263.921502039479,"5.53953854602937e-16,0.205574681424084,0.958333333521335,0.976190474874361,0.974012473926383,0.968197880728537",-263.080600139166,"0.999999994232624,0.00539883246098212,0.95833026495848,0.976092772426724,0.973484141712075,0.96099959253084",-257.447594728618,"0.999999994534844,0.00145961307073403,0.0384613185006315,0.0238090861118755,0.0226268820314042,0.0314125676069079",-260.180796425206,"0.0238809589201191,1,0.0270376700598346,0.0172743560580125,0.0192427522107314,0.0220348319511748"
"rs28777",-844.123947291718,"0.0457989096775207,1,0.404389518269546,0.418462157293999,0.533972441513061,0.379797721096738",-844.123947291718,"0.0457989096775207,0.999999990919305,0.404389518269546,0.418462157293999,0.533972441513061,0.379797721096738",-843.749147659787,"0.246184401339184,0.571303395195932,0.395240298959622,0.405587240464833,0.47216187611723,0.39349386369657",-855.90243202672,"4.376208067942e-17,1,0.424603175340881,0.449999994371843,0.327464789090707,0.451612907311354",-855.90243202672,"0.122923428733686,0.00486516796649689,0.424603175340881,0.449999994371843,0.327464789090707,0.451612907311354",-855.90243202672,"1.0940520169855e-17,0.11734717802544,0.424603175340881,0.449999994371843,0.327464789090707,0.451612907311354",-844.123947291718,"0.0457989096775207,0.99999999115042,0.404389518269546,0.418462157293999,0.533972441513061,0.379797721096738",-844.123947291718,"0.0457989096775207,1,0.404389518269546,0.418462157293999,0.533972441513061,0.379797721096738",-855.90243202672,"0.00148201069955934,1.75007581864967e-05,0.424603175340881,0.449999994371843,0.327464789090707,0.451612907311354",-855.90243202672,"5.4702600849275e-18,0.000236535697123308,0.424603175340881,0.449999994371843,0.327464789090707,0.451612907311354"
"rs16891982",-1297.13058393912,"0.0628161237639114,1,0.257619256153325,0.266519701818615,0.336496234100351,0.205794775967051",-1297.13058393912,"0.0628161237639114,0.999999995998198,0.257619256153325,0.266519701818615,0.336496234100351,0.205794775967051",-1297.13058393912,"0.0628161237639114,1,0.257619256153325,0.266519701818615,0.336496234100351,0.205794775967051",-1332.39312948294,"2.25533183201639e-17,1,0.51592356738081,0.570175428620021,0.473794547588938,0.586330943075093",-1332.39312948294,"2.25533183201639e-17,0.0161069891600825,0.51592356738081,0.570175428620021,0.473794547588938,0.586330943075093",-1332.39312948294,"2.25533183201639e-17,0.0389977004449326,0.51592356738081,0.570175428620021,0.473794547588938,0.586330943075093",-1295.49316471774,"0.119207549829431,0.258674936212642,0.323905931518565,0.324728211854849,0.382113451187698,0.204928483210695",-1296.89634971526,"0.0635764796019223,0.999999979037091,0.255245572948863,0.264698253501142,0.348184364569029,0.203718094452485",-1332.39312948294,"7.12418805567149e-06,2.34535683727621e-07,0.51592356738081,0.570175428620021,0.473794547588938,0.586330943075093",-1332.39312948294,"0.00120790006143526,0.000244439644993045,0.51592356738081,0.570175428620021,0.473794547588938,0.586330943075093"
"rs12821256",-234.24308829481,"6.96693243799447e-17,1,0.959459459284506,0.933333333200514,0.945686900265572,0.975935829357015",-234.24308829481,"6.96693243799447e-17,0.948486266476491,0.959459459284506,0.933333333200514,0.945686900265572,0.975935829357015",-234.237051216375,"0.0801308647838639,0.0225109757857833,0.95945922835414,0.933333043607192,0.941494379454236,0.97593602411236",-233.193974366027,"0.0316283939162549,1,0.0258281391093326,0.0454868979063148,0.0363580159252987,0.0146980118548448",-232.907950601205,"0.147229611210272,0.523940624134596,0.0186304872429467,0.0333991991963983,0.0293443064227723,0.0138807532583577",-233.024635431942,"0.154817262270622,0.594331309462688,0.0245055135157368,0.0428536250229107,0.0307825259738151,0.0149872968431861",-233.966518602996,"0.245925627093244,0.0315496443211399,0.959367262079414,0.933243137703984,0.944135261537732,0.974818793218928",-234.24308829481,"6.96693243799447e-17,0.634195226802958,0.959459459284506,0.933333333200514,0.945686900265572,0.975935829357015",-233.193974366027,"0.0316283939162549,1,0.0258281391093326,0.0454868979063148,0.0363580159252987,0.0146980118548448",-233.171777997964,"0.0321996728866017,0.999999957950326,0.0256103581658283,0.0451468519230258,0.0371862128868324,0.0145601573853366"
"rs4959270",-1178.10341632405,"2.45763967407381e-17,1,0.506849317078314,0.471698112891919,0.567567567928466,0.547808771866349",-1177.73094086456,"0.999999996403468,0.175659279512993,0.453388583254497,0.4306479980536,0.532036524304927,0.539823717862221",-1178.10341632405,"7.68012398148067e-19,0.107502764288755,0.506849317078314,0.471698112891919,0.567567567928466,0.547808771866349",-1176.03757973715,"0.0152669346229662,1,0.435060863542757,0.483879103561568,0.386326719342956,0.394336347795926",-1176.03757973715,"0.0152669346229662,1,0.435060863542757,0.483879103561568,0.386326719342956,0.394336347795926",-1176.03757973715,"0.0152669346229662,1,0.435060863542757,0.483879103561568,0.386326719342956,0.394336347795926",-1178.10341632405,"2.45763967407381e-17,1,0.506849317078314,0.471698112891919,0.567567567928466,0.547808771866349",-1178.10341632405,"2.45763967407381e-17,1,0.506849317078314,0.471698112891919,0.567567567928466,0.547808771866349",-1175.65734202181,"0.0377402886491876,0.202658171709389,0.456031630220344,0.502788617848361,0.398411861372027,0.391216283038417",-1175.51005746085,"0.0701073460007552,0.052981711594677,0.456094829038314,0.504323197121046,0.398524715460813,0.394249781506032"
"rs12203592",-586.107610545866,"0.0111481627894294,1,0.815903978265668,0.666494438562039,0.858885338681523,0.897709503687954",-584.006530879571,"0.999999999490818,0.248311286401798,0.700867811784854,0.536336227040606,0.803083126518135,0.892500152710685",-586.107610545866,"0.0111481627894294,0.999999990732097,0.815903978265668,0.666494438562039,0.858885338681523,0.897709503687954",-586.523958337084,"2.41215610532029e-16,1,0.160305349169493,0.301724140360739,0.124999998717104,0.08823529605154",-586.523958337084,"2.41215610532029e-16,1,0.160305349169493,0.301724140360739,0.124999998717104,0.08823529605154",-585.707607317574,"0.507865003378442,0.0325057787694729,0.160305279017828,0.301723990331623,0.067816843921462,0.0882351119154844",-586.107610545866,"0.0111481627894294,1,0.815903978265668,0.666494438562039,0.858885338681523,0.897709503687954",-586.070700066089,"0.0200164167705268,0.165541080410919,0.816318301569377,0.667880425250743,0.860241313742511,0.896371345731752",-586.521382974119,"0.999999074239469,0.000234450382916116,0.160306317453189,0.301725713319074,0.124768435440865,0.0882341620348434",-586.523958337084,"2.41215610532029e-16,1,0.160305349169493,0.301724140360739,0.124999998717104,0.08823529605154"
"rs1042602",-893.638947206842,"2.4741063838951e-16,1,0.823943657453251,0.842105257729741,0.817757006528985,0.759927794903431",-893.638947206842,"2.4741063838951e-16,1,0.823943657453251,0.842105257729741,0.817757006528985,0.759927794903431",-893.638947206842,"2.4741063838951e-16,0.0641428340481444,0.823943657453251,0.842105257729741,0.817757006528985,0.759927794903431",-880.331453089851,"0.0511909747820187,1,0.0874026963349898,0.0913465475688895,0.102357386007813,0.121636908747473",-879.24404934978,"0.239802170602945,0.51841401382109,0.0527770066869233,0.0561951271514826,0.0740145056689198,0.113859372828153",-880.331177511817,"0.0524233633611957,0.990558607075073,0.0872140567049841,0.0911563958263773,0.102115994513907,0.12164926068657",-893.638947206842,"2.4741063838951e-16,0.0145074282143994,0.823943657453251,0.842105257729741,0.817757006528985,0.759927794903431",-893.638947206842,"0.000107642535450974,3.27480766263077e-05,0.823943657453251,0.842105257729741,0.817757006528985,0.759927794903431",-880.331453089851,"0.0511909747820187,1,0.0874026963349898,0.0913465475688895,0.102357386007813,0.121636908747473",-880.331453089851,"0.0511909747820187,1,0.0874026963349898,0.0913465475688895,0.102357386007813,0.121636908747473"
"rs1393350",-709.01011412688,"9.97148119384383e-17,1,0.863013694826172,0.8730158747835,0.862864077113981,0.851562502089421",-709.01011412688,"0.413222046740978,0.0109544337207931,0.863013694826172,0.8730158747835,0.862864077113981,0.851562502089421",-709.01011412688,"9.97148119384383e-17,0.117842659720685,0.863013694826172,0.8730158747835,0.862864077113981,0.851562502089421",-705.031960576747,"0.0319308677533043,1,0.0885835870251137,0.0890812839195583,0.0953124039828581,0.094978813559203",-703.736198285806,"0.612343528604636,0.34683704102691,0.0395229048318259,0.0410480471871937,0.0572794220148961,0.0878771225246108",-705.020874873363,"0.0470079613607872,0.861829910772971,0.0871485374788278,0.0875818777608725,0.0931700787160699,0.0954213383795969",-709.007897657798,"0.999998165810402,0.000225891468149315,0.863013019727899,0.873017426003071,0.86269746909912,0.851560762920871",-709.009179125098,"0.999999887820104,0.00106854883552098,0.863012969036381,0.873016001652275,0.862863769879121,0.851462471430244",-705.031960576747,"0.0319308677533043,1,0.0885835870251137,0.0890812839195583,0.0953124039828581,0.094978813559203",-704.989912312731,"0.0323146559635225,0.999999984432557,0.0880959630678156,0.0886690112524056,0.0975908041594642,0.0944328393467415"
"rs12913832",-1152.98361811,"0.0186039546500032,1,0.369551487236925,0.583928162865804,0.420238637128541,0.241444791845919",-1152.98361811,"0.0186039546500032,0.999999992031281,0.369551487236925,0.583928162865804,0.420238637128541,0.241444791845919",-1152.76730568674,"0.0902979432553265,0.592859445463224,0.363305097460786,0.577328459448035,0.398475020043126,0.244041817968096",-1155.6018225318,"6.03445737470583e-17,1,0.563432836974189,0.363636371324825,0.522405662898633,0.702334632490168",-1154.63668776783,"0.999999999501016,0.196705087470361,0.478467539776638,0.302902033557299,0.465171980487788,0.688891857148038",-1155.6018225318,"6.03445737470583e-17,0.0309419908282731,0.563432836974189,0.363636371324825,0.522405662898633,0.702334632490168",-1151.76596446883,"0.0812022941138443,0.129549801514719,0.401901581679298,0.612694183458012,0.439677882829783,0.234936348096908",-1152.95465097908,"0.0188470172950029,0.99999997979735,0.368693454600451,0.583228101907996,0.423901654006661,0.240746870281771",-1155.6018225318,"6.03445737470583e-17,0.00475720270279146,0.563432836974189,0.363636371324825,0.522405662898633,0.702334632490168",-1155.60157202822,"0.999994858094937,0.000964229772170204,0.563432423416068,0.363635542718103,0.522405410200949,0.702255296288528"
"rs1800407",-531.28451861785,"7.52131966736781e-17,1,0.890728475608259,0.93965516820073,0.905963301617125,0.926829269545309",-531.28451861785,"7.52131966736781e-17,1,0.890728475608259,0.93965516820073,0.905963301617125,0.926829269545309",-531.28451861785,"7.52131966736781e-17,1,0.890728475608259,0.93965516820073,0.905963301617125,0.926829269545309",-529.650697167229,"0.0254749102075957,1,0.0767872801404743,0.0449901350122829,0.0697664421999196,0.0501469681099035",-529.094191223033,"0.142406603850479,0.499709161559755,0.056494157332969,0.0334479982977147,0.056846435719605,0.0469595127762068",-527.352027210559,"0.780459823428599,0.380384111245742,0.0774170406596915,0.0446070565667295,0.0172756028496583,0.0556693619627224",-530.652755345668,"0.390030586753134,0.00620824974331791,0.890728303717835,0.939655774657705,0.903992888679038,0.926427690549656",-531.154342367581,"0.99999999620295,0.00283045566673372,0.890728187429237,0.939654791246248,0.905880204281381,0.92271053241384",-529.650697167229,"0.0254749102075957,1,0.0767872801404743,0.0449901350122829,0.0697664421999196,0.0501469681099035",-529.650697167229,"0.0254749102075957,1,0.0767872801404743,0.0449901350122829,0.0697664421999196,0.0501469681099035"
