"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-298.537729915455,"2.60657437073812e-16,1,0.958333334111104,0.968253967207482,0.967775467245999,0.962897526832298",-298.537729915455,"2.60657437073812e-16,1,0.958333334111104,0.968253967207482,0.967775467245999,0.962897526832298",-298.537729915455,"2.60657437073812e-16,0.887490700362955,0.958333334111104,0.968253967207482,0.967775467245999,0.962897526832298",-294.898815864043,"0.0197294593551942,1,0.0287879769890883,0.0244768310124779,0.0252359037428263,0.0275030155109103",-293.724972628123,"0.999999998114511,0.294703172617642,0.00962954839859264,0.00846895646423265,0.0122516640559276,0.022867548645081",-293.569344824732,"0.999999999711944,0.308808405805018,0.0336029165431385,0.0280694361562408,8.99016047698839e-12,0.0337415121165008",-298.537729915455,"2.60657437073812e-16,1,0.958333334111104,0.968253967207482,0.967775467245999,0.962897526832298",-298.537729915455,"2.60657437073812e-16,1,0.958333334111104,0.968253967207482,0.967775467245999,0.962897526832298",-292.660496121686,"0.999999988206916,0.00129152855005464,0.0384614319897549,0.0317460902906395,0.0289143502166906,0.0367352167215812",-294.898815864043,"0.0197294593551942,1,0.0287879769890883,0.0244768310124779,0.0252359037428263,0.0275030155109103"
"rs28777",-866.087515700622,"0.0357968882611864,1,0.441759056618521,0.447240411037128,0.514911729561691,0.387225252411273",-866.040784534228,"0.0567243416414282,0.783835257838833,0.421972507438859,0.42971129038572,0.502432829603811,0.385511320309024",-864.048798206052,"0.480121360827641,0.453701657703464,0.440234216501586,0.43990043299546,0.369634933349812,0.410129627962026",-873.451516991127,"1.05686540107924e-16,1,0.424603177524817,0.449999978486388,0.373239430950197,0.481182798636917",-873.451516991127,"0.600507347950552,0.0178203079147671,0.424603177524817,0.449999978486388,0.373239430950197,0.481182798636917",-873.451516991127,"1.32108175134905e-17,0.0343678936980137,0.424603177524817,0.449999978486388,0.373239430950197,0.481182798636917",-866.087515700622,"0.0357968882611864,1,0.441759056618521,0.447240411037128,0.514911729561691,0.387225252411273",-866.087515700622,"0.0357968882611864,1,0.441759056618521,0.447240411037128,0.514911729561691,0.387225252411273",-873.451516991127,"1.05686540107924e-16,0.00231766258892937,0.424603177524817,0.449999978486388,0.373239430950197,0.481182798636917",-873.451516991127,"1.05686540107924e-16,1,0.424603177524817,0.449999978486388,0.373239430950197,0.481182798636917"
"rs16891982",-1299.35393949446,"0.0586535125566188,1,0.270832521023009,0.269132958026649,0.350498149365323,0.210945362598872",-1299.35393949446,"0.0586535125566188,0.999999995220658,0.270832521023009,0.269132958026649,0.350498149365323,0.210945362598872",-1299.35393949446,"0.0586535125566188,1,0.270832521023009,0.269132958026649,0.350498149365323,0.210945362598872",-1330.03740378581,"5.32427378573469e-17,1,0.515923565867373,0.578947380121469,0.471698109831174,0.595323741648105",-1330.03740378581,"0.0682430949970083,0.0121196958810716,0.515923565867373,0.578947380121469,0.471698109831174,0.595323741648105",-1330.03740378581,"5.32427378573469e-17,0.0458572633982292,0.515923565867373,0.578947380121469,0.471698109831174,0.595323741648105",-1298.86689534248,"0.0831171268582675,0.39681757230613,0.310713537353744,0.303277196140445,0.378076488845513,0.211255613272235",-1299.35393949446,"0.0586535125566188,1,0.270832521023009,0.269132958026649,0.350498149365323,0.210945362598872",-1330.03740378581,"5.32427378573469e-17,1,0.515923565867373,0.578947380121469,0.471698109831174,0.595323741648105",-1330.03740378581,"0.00279687673781719,0.000211977858624737,0.515923565867373,0.578947380121469,0.471698109831174,0.595323741648105"
"rs12821256",-186.579600166856,"4.96173070934477e-17,1,0.959459459412503,0.955555557869679,0.961661341735071,0.983957219570287",-186.579600166856,"4.96173070934477e-17,0.0781314491137646,0.959459459412503,0.955555557869679,0.961661341735071,0.983957219570287",-186.579600166856,"4.96173070934477e-17,0.111803400342604,0.959459459412503,0.955555557869679,0.961661341735071,0.983957219570287",-185.062866411939,"0.0449072890557539,1,0.0211519662999083,0.0250164398676193,0.0211310714423439,0.00779751592259934",-185.062866411939,"0.0449072890557539,0.999999996574379,0.0211519662999083,0.0250164398676193,0.0211310714423439,0.00779751592259934",-185.062866411939,"0.0449072890557539,0.999999998061255,0.0211519662999083,0.0250164398676193,0.0211310714423439,0.00779751592259934",-186.579600166856,"4.96173070934477e-17,0.00229548029557643,0.959459459412503,0.955555557869679,0.961661341735071,0.983957219570287",-186.579600166856,"0.000445148737825816,0.000169382413468282,0.959459459412503,0.955555557869679,0.961661341735071,0.983957219570287",-184.868330520709,"0.112160575517335,0.188148914542267,0.0282501848623017,0.0331857734907654,0.0252056429291397,0.00773265449494391",-185.041038904454,"0.0797033824640284,0.158313541188303,0.0220006329163178,0.0263756575776308,0.0226186549624858,0.00736199422154834"
"rs4959270",-1180.61037487291,"8.75536317410887e-16,1,0.517123275469449,0.443396221935374,0.557739559372517,0.53386453645465",-1180.04820058279,"0.999999999996784,0.189359274951141,0.444035755252636,0.387732870687726,0.509026472197904,0.52113416990591",-1180.61037487291,"2.18884079352722e-16,0.0678043863766239,0.517123275469449,0.443396221935374,0.557739559372517,0.53386453645465",-1180.29909788479,"0.00637184056954619,1,0.458674824072155,0.538296440590287,0.423351923641326,0.441735162448761",-1180.29706196783,"0.00709113003238263,0.943081688222592,0.457829364232528,0.537584705476851,0.422830066182099,0.441569785653137",-1180.26525687079,"0.21733799426333,0.286978191262368,0.478166928942561,0.552789609221719,0.382534142053624,0.462998606806471",-1180.28039441787,"0.999999908737755,0.000454497536534884,0.517123480855993,0.443395784209213,0.554879364956792,0.533697281759344",-1180.61037487291,"8.75536317410887e-16,0.00046849423001225,0.517123275469449,0.443396221935374,0.557739559372517,0.53386453645465",-1180.22958507585,"0.0118997022344021,0.290573059495347,0.464381927561292,0.543457652688207,0.426500704393698,0.439868924672775",-1179.28468152878,"0.101445173662244,0.0234073274096396,0.476342914039295,0.553957818956626,0.428950106070511,0.436517668941764"
"rs12203592",-590.967695492651,"2.98249088102568e-16,1,0.832061067143448,0.689655168657589,0.876404494730374,0.909502262299646",-590.026337165327,"0.999999998348872,0.208320680511611,0.763820914010242,0.606367211021474,0.842102695359746,0.902034409649414",-590.967695492651,"2.98249088102568e-16,0.132404111229815,0.832061067143448,0.689655168657589,0.876404494730374,0.909502262299646",-590.102305316245,"0.0161708605414764,1,0.136377621751669,0.26574000532205,0.10251964208359,0.0722738572763612",-590.102305316245,"0.0161708605414764,1,0.136377621751669,0.26574000532205,0.10251964208359,0.0722738572763612",-589.124182886411,"0.643004067295369,0.330576329747155,0.149603012744196,0.283884729339449,0.0446251636033868,0.082804356894749",-590.967695492651,"2.98249088102568e-16,0.00223621403913848,0.832061067143448,0.689655168657589,0.876404494730374,0.909502262299646",-590.954920083721,"0.999999986103866,0.00192514110569654,0.832060361120175,0.689639761862968,0.876387830741845,0.908216017812978",-589.480828713362,"0.0685270068488192,0.143373597264845,0.14780550913854,0.284962987935852,0.10628815008868,0.0684373851089476",-590.044680620952,"0.0443117844902029,0.0916445667873237,0.140213602239187,0.273505235478047,0.10535908717546,0.0708046663705719"
"rs1042602",-892.56363549917,"4.75891214823046e-17,1,0.83450704524809,0.868421056157965,0.814252333161332,0.752707577640724",-892.56363549917,"0.698450452534647,0.00978042923211545,0.83450704524809,0.868421056157965,0.814252333161332,0.752707577640724",-892.56363549917,"4.75891214823046e-17,0.0693773280730637,0.83450704524809,0.868421056157965,0.814252333161332,0.752707577640724",-878.573761006193,"0.0503025716415963,1,0.0826948520607959,0.0757511306276693,0.10573652973406,0.126538068997605",-878.353146525933,"0.0897216702774181,0.749347928773741,0.0710064399348362,0.0655116912894567,0.0959434318477591,0.123563477510767",-878.573761006193,"0.0503025716415963,1,0.0826948520607959,0.0757511306276693,0.10573652973406,0.126538068997605",-892.56363549917,"4.75891214823046e-17,0.000327446110474838,0.83450704524809,0.868421056157965,0.814252333161332,0.752707577640724",-892.56363549917,"6.93669372766601e-05,0.000300805903104912,0.83450704524809,0.868421056157965,0.814252333161332,0.752707577640724",-878.573761006193,"0.0503025716415963,1,0.0826948520607959,0.0757511306276693,0.10573652973406,0.126538068997605",-878.213519052144,"0.0892116728951564,0.14617077958656,0.0903114925951438,0.0829556315391756,0.116827780584111,0.125128304725474"
"rs1393350",-652.282414342135,"2.35443013369996e-17,1,0.876712327802891,0.896825394009191,0.875000000392456,0.876953125165779",-652.282414342135,"0.568967681482866,0.00824382836780272,0.876712327802891,0.896825394009191,0.875000000392456,0.876953125165779",-652.282414342135,"2.35443013369996e-17,0.0232496371758863,0.876712327802891,0.896825394009191,0.875000000392456,0.876953125165779",-647.840832995938,"0.0357520766228195,1,0.0749529385336267,0.0683734911959207,0.0824131420082616,0.0733590612823065",-646.017442778707,"0.831440484151319,0.334288057921652,0.0251851987548988,0.0233799562704636,0.0411012277522639,0.0648968978011118",-647.805776044366,"0.0617422791956457,0.814209042358473,0.0730917890490088,0.066567012671336,0.0793099952586044,0.0739744123710282",-652.28121076919,"0.999998194821574,0.000212964168787024,0.876711834079977,0.896825117288106,0.874881871578722,0.876952266534806",-652.281770671684,"0.999999919313855,0.0010503325664446,0.8767128145567,0.896825285959118,0.875000138985871,0.876878050741852",-647.840832995938,"0.0357520766228195,1,0.0749529385336267,0.0683734911959207,0.0824131420082616,0.0733590612823065",-647.777482759469,"0.0362512357015537,0.999999982630871,0.0744037226326292,0.0679435677229272,0.0845887999414406,0.0727898128220251"
"rs12913832",-1146.30018316299,"0.0153137234566972,1,0.402818096216877,0.583861929065963,0.426880309739292,0.233541200746177",-1146.30018316299,"0.0153137234566972,1,0.402818096216877,0.583861929065963,0.426880309739292,0.233541200746177",-1145.88857806794,"0.0999989667563668,0.555466568031236,0.3940858452815,0.575439441131133,0.399764042166975,0.234050424424849",-1148.05427711537,"1.15440942349887e-16,1,0.541044779767171,0.372727280444306,0.525943397050285,0.721789884335197",-1146.30036935701,"0.999999999484833,0.212149732453684,0.427425866834071,0.290844234824452,0.449348521603049,0.701836560248052",-1148.05427711537,"1.15440942349887e-16,1,0.541044779767171,0.372727280444306,0.525943397050285,0.721789884335197",-1144.0649602852,"0.999999998006386,0.00091800720284321,0.458955020677313,0.627274751137489,0.463297902911114,0.277129187595408",-1146.2885994505,"0.0154810540464903,0.999999984128263,0.402210084026162,0.583379272246014,0.42999509055303,0.233074424499055",-1148.05427711537,"1.15440942349887e-16,0.425244820733045,0.541044779767171,0.372727280444306,0.525943397050285,0.721789884335197",-1147.93555555783,"0.999999985297192,0.00243540681960511,0.54104454678095,0.372635000829241,0.525822642335085,0.714170318233198"
"rs1800407",-516.734771381777,"3.10886284706371e-16,1,0.890728472394955,0.948275859216388,0.910550460659617,0.928861787735722",-516.730785333188,"0.999999993925357,0.128068871983218,0.886168326410293,0.946517159823396,0.907930958461976,0.928643958474784",-516.734771381777,"3.10886284706371e-16,1,0.890728472394955,0.948275859216388,0.910550460659617,0.928861787735722",-516.129886296341,"0.0157953886483194,1,0.0880974600335062,0.0432342531111999,0.0745852481176303,0.056510188683619",-515.869064517787,"0.078408136569108,0.526039803191238,0.0737118593185807,0.036526769310509,0.0660706025238663,0.0538428668244746",-514.881144280634,"0.562582631049295,0.380147066677759,0.0855920052752686,0.0417129609577178,0.0345687451482105,0.0585529374487088",-516.132735708992,"0.271588920013334,0.0394964934873377,0.889870343321831,0.948063346150002,0.908006934308169,0.922457265647725",-516.639517647646,"0.99999999605637,0.0027708793739899,0.890728077649069,0.948275732816065,0.910480402334016,0.925083737078287",-516.129886296341,"0.0157953886483194,1,0.0880974600335062,0.0432342531111999,0.0745852481176303,0.056510188683619",-516.129886296341,"0.0157953886483194,1,0.0880974600335062,0.0432342531111999,0.0745852481176303,0.056510188683619"
