"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-283.719642452596,"9.65742389125942e-17,1,0.958333332603899,0.976190476686655,0.962577962988956,0.977031802176057",-283.719642452596,"9.65742389125942e-17,1,0.958333332603899,0.976190476686655,0.962577962988956,0.977031802176057",-283.719642452596,"9.65742389125942e-17,1,0.958333332603899,0.976190476686655,0.962577962988956,0.977031802176057",-279.429361934617,"0.0315693716399378,1,0.024032966862096,0.0154414794763333,0.0250931098151233,0.0139938302243817",-278.594356445841,"0.999999999758457,0.31071928981111,0.00748912109065825,0.00482340870577213,0.0118369318821084,0.0123665426295809",-278.229560877715,"0.999999998808786,0.361316953958238,0.0269697488097782,0.0170999544984725,3.59459747871054e-11,0.0175129667164432",-283.719642452596,"9.65742389125942e-17,0.721857817362328,0.958333332603899,0.976190476686655,0.962577962988956,0.977031802176057",-283.715790258349,"0.0867797917513297,0.00534434902558426,0.958332695563472,0.976182666459041,0.962515924871853,0.976601244577581",-278.421349421123,"0.999999991554554,0.00113771779808019,0.0384620569854014,0.0238095905892645,0.034386896775966,0.0227857155044416",-279.429361934617,"0.0315693716399378,1,0.024032966862096,0.0154414794763333,0.0250931098151233,0.0139938302243817"
"rs28777",-859.436792183205,"0.036548307830725,1,0.447012919263473,0.395484213330608,0.52976990221933,0.410749992734456",-859.213740032224,"0.0974729161946761,0.623879055138106,0.400582382900535,0.355451966376625,0.500217504058357,0.407383614750904",-858.799548443625,"0.29199065525962,0.515372556365005,0.440531919651996,0.38529048653134,0.452166611836313,0.426063550897141",-867.047856338509,"2.23361204586122e-17,1,0.416666661389586,0.499999999920556,0.357394364633595,0.454301071200748",-867.047856338509,"0.518800647545854,0.00969379031311211,0.416666661389586,0.499999999920556,0.357394364633595,0.454301071200748",-867.047856338509,"2.23361204586122e-17,0.00582247002874725,0.416666661389586,0.499999999920556,0.357394364633595,0.454301071200748",-859.436792183205,"0.036548307830725,1,0.447012919263473,0.395484213330608,0.52976990221933,0.410749992734456",-859.436792183205,"0.036548307830725,1,0.447012919263473,0.395484213330608,0.52976990221933,0.410749992734456",-867.047856338509,"6.98003764331632e-19,2.95600520146247e-05,0.416666661389586,0.499999999920556,0.357394364633595,0.454301071200748",-867.047856338509,"0.00997641208125595,5.14892574273849e-05,0.416666661389586,0.499999999920556,0.357394364633595,0.454301071200748"
"rs16891982",-1293.13857557456,"0.0656121058378041,1,0.244128294536408,0.289845565585842,0.332416495091657,0.19457340802499",-1293.13857557456,"0.0656121058378041,1,0.244128294536408,0.289845565585842,0.332416495091657,0.19457340802499",-1293.13857557456,"0.0656121058378041,1,0.244128294536408,0.289845565585842,0.332416495091657,0.19457340802499",-1331.42874486363,"5.11573306790536e-18,1,0.522292985862679,0.535087726252884,0.468553457384126,0.591726619977206",-1331.42874486363,"0.511704708577122,0.0137115260495799,0.522292985862679,0.535087726252884,0.468553457384126,0.591726619977206",-1331.42874486363,"5.11573306790536e-18,0.288448723752758,0.522292985862679,0.535087726252884,0.468553457384126,0.591726619977206",-1292.46265675514,"0.100602586641818,0.346683414525892,0.294504107738798,0.336953132461906,0.368435503760223,0.19492641491177",-1293.13857557456,"0.0656121058378041,1,0.244128294536408,0.289845565585842,0.332416495091657,0.19457340802499",-1331.42874486363,"2.52849939175068e-06,4.28880260797968e-05,0.522292985862679,0.535087726252884,0.468553457384126,0.591726619977206",-1331.42874486363,"5.11573306790536e-18,1,0.522292985862679,0.535087726252884,0.468553457384126,0.591726619977206"
"rs12821256",-216.088293943176,"0.00887583482824604,1,0.949170589740875,0.938735685349934,0.948576755373587,0.975647886531868",-215.360383436855,"0.999999991700246,0.253607827970416,0.899823441548815,0.899615033920552,0.920034062435547,0.972865477755542",-216.088293943176,"0.00887583482824604,0.999999990873428,0.949170589740875,0.938735685349934,0.948576755373587,0.975647886531868",-216.162133999482,"4.11578261186846e-17,1,0.0450450449383348,0.0555555529760127,0.0463258777538869,0.0213903753982792",-216.162133999482,"0.114064110827272,0.00346125088681549,0.0450450449383348,0.0555555529760127,0.0463258777538869,0.0213903753982792",-216.162133999482,"4.11578261186846e-17,0.196698080136785,0.0450450449383348,0.0555555529760127,0.0463258777538869,0.0213903753982792",-215.724587758355,"0.366112892408952,0.0265065325548783,0.954895208657155,0.944405017068061,0.951987750163126,0.977706241610735",-215.896498564597,"0.112197783194876,0.039997339432751,0.949181908579339,0.939994726919868,0.946927749953101,0.973127510585107",-216.162133999482,"4.11578261186846e-17,0.00236013630052672,0.0450450449383348,0.0555555529760127,0.0463258777538869,0.0213903753982792",-216.1519352362,"0.999999923830776,0.00199598610428858,0.0450448413186489,0.0555516463690564,0.0463178753525861,0.0209915000970849"
"rs4959270",-1180.02607957201,"9.54496310918719e-17,1,0.534246570134716,0.44339624342675,0.552825546862837,0.54581672995014",-1179.70804732859,"0.999999993174978,0.174013144261774,0.482838787771794,0.404503656471532,0.518516601790601,0.538290609205904",-1180.02607957201,"9.54496310918719e-17,0.0809435458211155,0.534246570134716,0.44339624342675,0.552825546862837,0.54581672995014",-1178.58082052723,"0.013695930788703,1,0.414137327689567,0.517052639505966,0.406490587939966,0.402169579694727",-1178.57469222814,"0.0152251489957029,0.943086209543867,0.412405533429974,0.515554097392327,0.405419441671584,0.401878956103099",-1178.58082052723,"0.013695930788703,1,0.414137327689567,0.517052639505966,0.406490587939966,0.402169579694727",-1179.82042543736,"0.0948821019238025,0.0136456941484549,0.534241535239073,0.443394083463178,0.550552259242012,0.544917000954661",-1180.02607957201,"0.000850210457543141,8.46213062810054e-05,0.534246570134716,0.44339624342675,0.552825546862837,0.54581672995014",-1178.39700494188,"0.0248035496999414,0.286245680181134,0.428052299705886,0.529601038518917,0.414741570750012,0.400456607537096",-1178.45312300208,"0.0353704476663346,0.0930125034462711,0.422759806495174,0.52607413387746,0.41404056253784,0.400075056890084"
"rs12203592",-561.079824860505,"3.16401151295472e-16,1,0.832061064402287,0.715517248597928,0.890449438854271,0.916289591069741",-560.353116740101,"0.99999999977823,0.207066253478743,0.765571530106114,0.637641112737867,0.860209567966576,0.909564200266787",-561.079824860505,"3.16401151295472e-16,0.0304000444901651,0.832061064402287,0.715517248597928,0.890449438854271,0.916289591069741",-560.877383809382,"0.00812892199721317,1,0.151508616250859,0.262924537518283,0.0997690481156949,0.0748510311312616",-560.877383809382,"0.00812892199721317,0.999999990601879,0.151508616250859,0.262924537518283,0.0997690481156949,0.0748510311312616",-559.822712661833,"0.615778312355475,0.288667292974355,0.160438496829161,0.274328590104536,0.0448331213857534,0.0809822157385243",-561.079824860505,"3.16401151295472e-16,0.0511547336309326,0.832061064402287,0.715517248597928,0.890449438854271,0.916289591069741",-560.949166043012,"0.999999996323331,0.00301188052089748,0.832061106033607,0.715413542323704,0.890268365722678,0.911172140807032",-560.65283229998,"0.0457719985817721,0.124386798252314,0.157582136255263,0.2724311699003,0.101266484998698,0.0719177241063588",-560.877383809382,"0.00812892199721317,1,0.151508616250859,0.262924537518283,0.0997690481156949,0.0748510311312616"
"rs1042602",-871.156991452403,"1.27060379827858e-16,1,0.820422531748347,0.877192983761615,0.815420560928472,0.788808662563196",-871.156991452403,"0.31828079752688,0.00522885673323862,0.820422531748347,0.877192983761615,0.815420560928472,0.788808662563196",-871.156991452403,"1.27060379827858e-16,0.000446166529916288,0.820422531748347,0.877192983761615,0.815420560928472,0.788808662563196",-861.085123255284,"0.0453708909494202,1,0.0973639827944388,0.0747559447665596,0.111654737591797,0.11446918928267",-860.971935580113,"0.071165239123927,0.793837887529924,0.0879873801540247,0.0678391191952826,0.104673215253246,0.11268440385393",-861.085123255284,"0.0453708909494202,1,0.0973639827944388,0.0747559447665596,0.111654737591797,0.11446918928267",-871.156991452403,"4.0423917226322e-08,3.70692397170479e-05,0.820422531748347,0.877192983761615,0.815420560928472,0.788808662563196",-871.156991452403,"1.27060379827858e-16,1,0.820422531748347,0.877192983761615,0.815420560928472,0.788808662563196",-861.085123255284,"0.0453708909494202,1,0.0973639827944388,0.0747559447665596,0.111654737591797,0.11446918928267",-860.873564281783,"0.0801650588250118,0.147969248199022,0.104843618565953,0.0808276009305971,0.121736425920226,0.112986051406951"
"rs1393350",-703.227895376675,"5.49993271967709e-17,1,0.88013698782595,0.865079364107645,0.860436892894897,0.853515626228615",-703.227895376675,"0.479417984124716,0.00220639743137295,0.88013698782595,0.865079364107645,0.860436892894897,0.853515626228615",-703.227895376675,"5.49993271967709e-17,0.0453636761589776,0.88013698782595,0.865079364107645,0.860436892894897,0.853515626228615",-696.985839620758,"0.0400441482165033,1,0.068261302033297,0.0859815622408054,0.0877271460428895,0.0827121889677255",-694.25749387469,"0.999999996048314,0.326118988666937,0.0193399853395175,0.025153615832413,0.0396326718415834,0.0735632797007155",-696.930455615896,"0.0904649513599092,0.74350044580363,0.0656956531873736,0.0825788027723959,0.081842845076544,0.0840283847408255",-703.227895376675,"4.9893149320383e-05,2.46810183945994e-05,0.88013698782595,0.865079364107645,0.860436892894897,0.853515626228615",-703.227895376675,"5.49993271967709e-17,1,0.88013698782595,0.865079364107645,0.860436892894897,0.853515626228615",-696.985839620758,"0.0400441482165033,0.999999995356036,0.068261302033297,0.0859815622408054,0.0877271460428895,0.0827121889677255",-696.956408539799,"0.0404011566417172,0.999999985755911,0.0678974500475113,0.0855998054058356,0.0905296017057133,0.0822540050099605"
"rs12913832",-1162.02617323803,"0.0211670323129662,1,0.39956171136819,0.519439633447425,0.399757483670048,0.247600184044291",-1162.02617323803,"0.0211670323129662,1,0.39956171136819,0.519439633447425,0.399757483670048,0.247600184044291",-1161.00041687976,"0.298607673327889,0.454085588395939,0.393707764234664,0.512111301426815,0.32168066417609,0.256036680034133",-1165.45934105492,"5.51015322024692e-17,1,0.522388056307447,0.418181808887603,0.535377355844069,0.686770436855013",-1164.22184864299,"0.999999998851807,0.200369457208675,0.431097414702807,0.348814196394076,0.473843521086843,0.671381462156344",-1165.45934105492,"3.44384576265432e-18,0.0434206764300641,0.522388056307447,0.418181808887603,0.535377355844069,0.686770436855013",-1157.86047881811,"0.433933754285939,0.0266103088996901,0.477230927284383,0.581519750482624,0.450110292627655,0.29960059049695",-1162.02617323803,"0.0211670323129662,1,0.39956171136819,0.519439633447425,0.399757483670048,0.247600184044291",-1165.45934105492,"9.75164915959346e-10,3.80003120482606e-05,0.522388056307447,0.418181808887603,0.535377355844069,0.686770436855013",-1165.40161443477,"0.999999958382302,0.00188269468820172,0.522386735565987,0.418152292608689,0.535351688384808,0.683545373105836"
"rs1800407",-517.967887811335,"4.12263077734554e-17,1,0.880794700495528,0.948275858557368,0.911697246363843,0.930894309701316",-517.956999645077,"0.999999949318526,0.132527425904089,0.874845088691852,0.94614596833321,0.908584824373094,0.930614212181309",-517.967887811335,"4.12263077734554e-17,1,0.880794700495528,0.948275858557368,0.911697246363843,0.930894309701316",-514.801757072887,"0.0364686026125566,1,0.0716488656402964,0.0334623380421397,0.0568046328362065,0.03968220241501",-514.517488772227,"0.0793749102138326,0.691481088642075,0.0611627641053513,0.0286086250869481,0.0510515075925554,0.0384295527052918",-513.650671610187,"0.485894714200709,0.461433944341856,0.0678252478081253,0.0312246724349308,0.0303311949108036,0.042547938737449",-517.45807120467,"0.36086320044332,0.0060285436092897,0.880794568683708,0.948275185611417,0.909965510470586,0.930547437044905",-517.951977463262,"0.999999962524448,0.00189290865311248,0.880793846395322,0.948276559935406,0.911690763133454,0.929880334137947",-514.801757072887,"0.0364686026125566,1,0.0716488656402964,0.0334623380421397,0.0568046328362065,0.03968220241501",-514.801757072887,"0.0364686026125566,1,0.0716488656402964,0.0334623380421397,0.0568046328362065,0.03968220241501"
