"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-281.823768452458,"2.1784715733942e-16,1,0.967948718215032,0.960317461760947,0.965696465701086,0.971731448414183",-281.823768452458,"2.1784715733942e-16,0.0164797343424333,0.967948718215032,0.960317461760947,0.965696465701086,0.971731448414183",-281.411246237002,"0.549597816968526,0.000442068383884116,0.946200698095967,0.960317906642872,0.965696336524243,0.971731285766398",-281.786466453256,"0.999999950039741,0.09358570062077,0.967926801944438,0.960314103224585,0.965482489434754,0.967800454344834",-281.430827828778,"0.999999993411634,0.121125223364554,0.925482575582644,0.959579048092365,0.965437240332357,0.970329477621672",-280.969681684294,"0.0272227116287213,1,0.0213635384562369,0.0275917141547709,0.0243593094592094,0.0185351852597323",-280.969681684294,"0.0272227116287213,1,0.0213635384562369,0.0275917141547709,0.0243593094592094,0.0185351852597323",-280.969681684294,"0.0272227116287213,1,0.0213635384562369,0.0275917141547709,0.0243593094592094,0.0185351852597323",-280.969681684294,"0.0272227116287213,1,0.0213635384562369,0.0275917141547709,0.0243593094592094,0.0185351852597323",-280.969681684294,"0.0272227116287213,1,0.0213635384562369,0.0275917141547709,0.0243593094592094,0.0185351852597323",-281.823768452458,"2.1784715733942e-16,0.0315727483595389,0.967948718215032,0.960317461760947,0.965696465701086,0.971731448414183",-281.817970886801,"0.999999961659369,0.043666394416785,0.967920868723658,0.960218983049907,0.965687600587193,0.971707150969386",-281.823768452458,"0.0155013807640571,0.00421310284924137,0.967948718215032,0.960317461760947,0.965696465701086,0.971731448414183",-281.823768452458,"2.1784715733942e-16,0.0139306756316725,0.967948718215032,0.960317461760947,0.965696465701086,0.971731448414183",-278.442448975303,"0.854526024586311,0.05342739838233,0.0022018525182678,0.0356291414656933,0.0318648795806956,0.000921605486425349",-279.922022689186,"0.958672834989415,0.156394419841091,0.012081294727229,0.0149256012718317,0.0213824334556076,0.0143967120330572",-279.330757733924,"0.99999999529182,0.140331805916312,0.0113072465429004,0.00518846238771348,0.0256607881755983,0.0270655622687412",-280.546908879709,"0.0880469369417168,0.279761173262904,0.0205835648104357,0.0222149618877709,0.0216159015403726,0.0193343738469301"
"rs28777",-854.991882053985,"0.0388844133354748,1,0.442268167605295,0.448497726012792,0.530088691766111,0.402210567954182",-854.596944956894,"0.0546986713639321,0.708055286891053,0.466586663000107,0.428629163537938,0.513059037973131,0.449821210380707",-854.195769579239,"0.150548097120109,0.325796757216889,0.45107907148444,0.437762054567155,0.535308340194857,0.424509297187061",-854.991882053985,"0.0388844133354748,1,0.442268167605295,0.448497726012792,0.530088691766111,0.402210567954182",-854.3276626724,"0.17763373268223,0.36613521515008,0.362219804572619,0.495029618072124,0.575678646371995,0.408091514959813",-863.573201334938,"9.89664643547256e-18,1,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.573201334938,"9.89664643547256e-18,0.00130135378971977,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.573201334938,"9.89664643547256e-18,0.00478516880375898,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.573201334938,"9.89664643547256e-18,1,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.573201334938,"0.018566617686874,0.00598327188056954,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-854.852895762287,"0.0406474487465217,0.999999989136557,0.435984219200234,0.452625671998685,0.531056188298781,0.395979632737323",-854.991882053985,"0.0388844133354748,1,0.442268167605295,0.448497726012792,0.530088691766111,0.402210567954182",-853.875544647936,"0.113060937868945,0.382110302550695,0.381071200058397,0.374465170133255,0.520431230622996,0.456168895603265",-854.991882053985,"0.0388844133354748,1,0.442268167605295,0.448497726012792,0.530088691766111,0.402210567954182",-863.573201334938,"9.89664643547256e-18,0.00792029007336936,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.572251383473,"0.999999169569265,0.0344649249753898,0.412680008885897,0.439932034083287,0.350346546981969,0.4542604311466",-863.573201334938,"9.89664643547256e-18,1,0.412698405449198,0.439999994949252,0.35035211107841,0.454301077926422",-863.570838101868,"0.0191062191699532,4.0748221761601e-05,0.398745076579141,0.42740568981057,0.350352117993482,0.454301112236629"
"rs16891982",-1299.79940341402,"0.0606608737723166,1,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1299.79940341402,"0.0606608737723166,1,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1299.44991157567,"0.10919593837355,0.535453507265912,0.30305774885641,0.300591791976693,0.359569515959132,0.228527453500626",-1299.65213950831,"0.0747784315424186,0.783181784769528,0.302627304614367,0.31356867988585,0.356804317633993,0.203899838981845",-1299.48121251381,"0.0612649140774231,0.999999962419375,0.325876281368985,0.329054096185314,0.353886810806199,0.215187928781202",-1332.75429004176,"3.60512302047853e-17,1,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"3.60512302047853e-17,0.000502748364705583,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"4.50640377559816e-18,0.17496720718314,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"0.154392059701056,0.0123863000662502,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"0.444464834233352,0.00316085862880097,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1299.79940341402,"0.0606608737723166,1,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1299.79940341402,"0.0606608737723166,1,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1299.79940341402,"0.0606608737723166,0.999999998843193,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1299.79940341402,"0.0606608737723166,0.999999993889714,0.287669808936028,0.294475128103838,0.35564946195711,0.216894218313025",-1332.75429004176,"1.10849795049323e-19,0.0174862698033884,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"0.427036692728112,0.00495469532638392,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"0.180849765960062,0.00451337705278745,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409",-1332.75429004176,"3.60512302047853e-17,0.00605278060941456,0.487261152385254,0.54385965947144,0.460167714355454,0.57913669015409"
"rs12821256",-218.949339745701,"7.62964095335783e-17,1,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949339745701,"7.62964095335783e-17,1,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949339745701,"7.62964095335783e-17,0.076366255052518,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949339745701,"7.62964095335783e-17,0.00714736199790883,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949339745701,"0.0216427735141426,0.00707943703534511,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.363776578646,"0.0244275848933915,1,0.0222653285957601,0.0499073311388458,0.0364509449657862,0.0165255243018298",-218.363776578646,"0.0244275848933915,1,0.0222653285957601,0.0499073311388458,0.0364509449657862,0.0165255243018298",-216.786573267047,"0.999999999301977,0.000701712187141921,3.25848719583466e-11,0.0666664910961633,0.0495207680837933,0.0240641624097621",-218.36364563193,"0.0255731725107373,0.946581790298357,0.0223624951227241,0.0502717687043451,0.0364291228755162,0.0164057912293498",-216.966856239098,"0.999999996863579,0.184903317500223,0.00279400540447663,0.05733384066148,0.0443449438649819,0.0161706909951997",-218.949339745701,"7.62964095335783e-17,0.0642207108073421,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949339745701,"7.62964095335783e-17,0.00724248442871359,0.968468467546977,0.933333335508741,0.950479232155994,0.975935829847728",-218.949085028599,"0.999993593667768,0.0418228241743989,0.968450644036139,0.933051618037698,0.950478783184409,0.975936041760647",-218.72357713401,"0.30464571848451,0.00270548351031437,0.911712775454585,0.84675380640262,0.950479335685929,0.975935808259187",-218.277242432384,"0.0371804471513017,0.732010713694214,0.0201555526714137,0.0503255370317687,0.0364463006774938,0.0141173205548743",-218.103900950012,"0.999999991527456,0.139103306506705,0.0156769768372665,0.0350522870216311,0.035953377868015,0.0153943384849823",-218.362708229482,"0.0279788904886895,0.819854659110992,0.0219531560355633,0.0489550397883418,0.0364407971151599,0.0169902275622591",-218.363776578646,"0.0244275848933915,1,0.0222653285957601,0.0499073311388458,0.0364509449657862,0.0165255243018298"
"rs4959270",-1181.43172651968,"3.42541222115777e-17,1,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1181.43172651968,"3.42541222115777e-17,1,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1181.34390699053,"0.0998820920000459,0.0725154185659855,0.484532965364975,0.458495269733582,0.554953311620794,0.537643746106395",-1181.43172651968,"0.460542515264518,0.0125469344372829,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1180.99750786542,"0.999999981129083,0.085326785374699,0.421171391757969,0.471296740853849,0.555190091517292,0.536489787167617",-1180.47385542819,"0.0111511840409095,1,0.450701702384899,0.495911619095608,0.411614580487943,0.419578026791739",-1179.92443469144,"0.210121696503729,2.08523162699977e-05,0.491093845158089,0.475748352800351,0.410043195928922,0.460355126268826",-1180.45979971516,"0.0170859734031464,0.620000436864702,0.453045099839093,0.496678481811393,0.411892891853632,0.421266938673432",-1180.27212349447,"0.0375253748825406,0.37885278477213,0.466751592307671,0.513965887582972,0.413673745233189,0.397936766756494",-1180.47005432072,"0.0112408853109881,0.99999998629074,0.458768935519939,0.503105495707067,0.411349587419585,0.419237052785363",-1181.43172651968,"3.42541222115777e-17,0.0116189433798152,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1181.43172651968,"3.42541222115777e-17,1,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1181.34340256652,"0.999999992362896,0.0683420798485972,0.49763397116059,0.444976487337907,0.554591214672529,0.537840014316447",-1181.43172651968,"3.42541222115777e-17,0.00251289717936754,0.506849310426503,0.471698111868888,0.555282553782256,0.537848603888513",-1180.47385542819,"0.0111511840409095,1,0.450701702384899,0.495911619095608,0.411614580487943,0.419578026791739",-1180.45779079084,"0.0132157070900991,0.822832316951971,0.451245513152829,0.495985085380595,0.411004529019308,0.418254316589838",-1180.47385542819,"0.0111511840409095,0.999999991401285,0.450701702384899,0.495911619095608,0.411614580487943,0.419578026791739",-1180.37532197909,"0.0209940875811608,0.422576103394036,0.456583733788526,0.487822035645419,0.406797556935634,0.422007269171872"
"rs12203592",-579.60403472287,"0.00721360234045959,1,0.816411655990537,0.695791443378735,0.869237003050943,0.905327992045251",-579.60403472287,"0.00721360234045959,1,0.816411655990537,0.695791443378735,0.869237003050943,0.905327992045251",-576.678740876169,"0.479475629115597,0.103893419822561,0.73578161586426,0.617468721063407,0.874546027251683,0.911721822932305",-579.60403472287,"0.00721360234045959,0.99999999685081,0.816411655990537,0.695791443378735,0.869237003050943,0.905327992045251",-578.463141350832,"0.999999999351473,0.115008334879962,0.692345970097328,0.712485571777576,0.878626916529375,0.911165098555091",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-578.184487300275,"0.178328255763241,0.0492367398993629,0.16617998568257,0.246124023717943,0.0934523284183947,0.0856012580558873",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.469034373696,"0.337487295610423,0.00958969572380176,0.766022665321179,0.714391964757658,0.878304281894518,0.876985348953795",-578.00516912505,"0.999999997644282,0.125024271414248,0.750445361058814,0.607803950196463,0.854643349639019,0.890363194319299",-576.20751837822,"0.999999998685384,0.11046608934535,0.763474704794679,0.527296375136333,0.869344254336942,0.913483301668302",-578.033907929258,"0.414138661339423,0.00134697348090477,0.499071923992517,0.376063522150571,0.87921348878197,0.914027265451634",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.773290849108,"2.1179175699835e-16,1,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176",-579.773290849108,"2.1179175699835e-16,0.961087684116646,0.16793893093927,0.284482749330423,0.120786516621131,0.0859728475472176"
"rs1042602",-886.218035333473,"6.82082559096077e-17,1,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-886.218035333473,"6.82082559096077e-17,1,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-886.218035333473,"6.82082559096077e-17,0.0110474746448704,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-886.218035333473,"0.502142968019134,0.00652452776544875,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-886.218035333473,"0.0629233737377195,0.006249198911801,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-872.112189649672,"0.05080260128394,1,0.0898727720031939,0.0645649372754299,0.10654994741015,0.114852385047178",-871.374153064465,"0.0704215012226194,0.725250970487432,0.0994450746773792,0.0578549844242952,0.0974577960502745,0.143324723374814",-869.061513491989,"0.35342657538968,0.249989019443275,0.07604431869263,0.0464040422382668,0.108148897298127,0.132061740448556",-872.112189649672,"0.05080260128394,1,0.0898727720031939,0.0645649372754299,0.10654994741015,0.114852385047178",-871.238671212165,"0.150899518561613,0.472253908394947,0.0682408395021552,0.0770688497845641,0.120954206105862,0.107967607404008",-886.218035028274,"0.000317737649201999,0.00155445576979048,0.820376048079445,0.8859650478224,0.811915068881927,0.770705026481463",-886.215313442956,"0.99999989809576,0.0389932908831959,0.820378933221882,0.885879377639792,0.811903176924778,0.770682141660285",-886.218035333473,"6.82082559096077e-17,1,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-886.218035333473,"6.82082559096077e-17,0.00914023499140762,0.820422538419893,0.885964913616983,0.811915886436973,0.770758123066215",-872.003412265637,"0.0530883495771824,0.999999989458092,0.0869803191328354,0.065772658689928,0.107058234773121,0.111109360254549",-872.112189649672,"0.05080260128394,1,0.0898727720031939,0.0645649372754299,0.10654994741015,0.114852385047178",-871.52151396261,"0.117738719183097,0.448036694934795,0.0687806724807804,0.0453976230465863,0.100657219802373,0.141809377941794",-872.112189649672,"0.05080260128394,0.999999997417096,0.0898727720031939,0.0645649372754299,0.10654994741015,0.114852385047178"
"rs1393350",-703.638010553023,"6.32089596971372e-17,1,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"6.32089596971372e-17,1,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"6.32089596971372e-17,0.0156636376108881,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"6.32089596971372e-17,1,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"0.113004420884407,0.00601434804398886,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-700.554512651758,"0.0281593230104583,1,0.0885902249454119,0.0992814332964153,0.0997967715108641,0.0976691878570444",-699.765795089531,"0.0657672697174468,0.444912779307258,0.0997536009193081,0.0872434259619868,0.090411039566976,0.127327007749798",-697.859347051895,"0.620542951181739,0.145061791697839,0.0459805806026318,0.0561416422747927,0.113279998184996,0.123162115790053",-700.554512651758,"0.0281593230104583,0.999999998308406,0.0885902249454119,0.0992814332964153,0.0997967715108641,0.0976691878570444",-700.554512651758,"0.0281593230104583,1,0.0885902249454119,0.0992814332964153,0.0997967715108641,0.0976691878570444",-703.638010553023,"6.32089596971372e-17,0.000893444561082167,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"0.00862033084036819,0.00491076796500346,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"0.0308968950349169,0.00758051177721553,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-703.638010553023,"6.32089596971372e-17,0.00130866624800145,0.869863014994195,0.865079360528119,0.862864075851475,0.855468750322601",-700.554512651758,"0.0281593230104583,1,0.0885902249454119,0.0992814332964153,0.0997967715108641,0.0976691878570444",-700.554512651758,"0.0281593230104583,1,0.0885902249454119,0.0992814332964153,0.0997967715108641,0.0976691878570444",-698.521418998399,"0.303252363898035,0.209291547132968,0.0574523038256758,0.0476909877870396,0.0977846432308992,0.129440927754765",-699.596790355192,"0.696517134635429,0.0631520454073657,0.00375296550972897,0.00499911536449197,0.111794128433205,0.142024326571386"
"rs12913832",-1142.88800417248,"0.0210935317830305,1,0.322734137348788,0.519659152549566,0.401124342047072,0.22100521267985",-1141.22630280033,"0.350362875809103,6.65470118772688e-05,0.393839944893299,0.485770951330932,0.399947931412743,0.279015708513413",-1142.88800417248,"0.0210935317830305,1,0.322734137348788,0.519659152549566,0.401124342047072,0.22100521267985",-1142.58503245513,"0.0410381470710878,0.539368971202477,0.336356910839185,0.539899123291762,0.401129406841273,0.205108572527251",-1142.71905521244,"0.0217563083973242,0.99999998423559,0.335071122142041,0.532172831501419,0.399107443137023,0.219207145776164",-1146.23235247083,"2.64873220024991e-17,1,0.604477604429784,0.418181824938687,0.534198114147308,0.717898830285263",-1146.23235247083,"8.27728812578096e-19,0.129661248285436,0.604477604429784,0.418181824938687,0.534198114147308,0.717898830285263",-1145.56671378542,"0.237504421917813,0.0874466479666902,0.545921567943187,0.380267839243136,0.531910193153241,0.71671715860183",-1146.23235247083,"0.292644533122543,0.0131824409903437,0.604477604429784,0.418181824938687,0.534198114147308,0.717898830285263",-1146.20169970151,"0.999999992833733,0.0510455801528314,0.59344162757488,0.418180899853571,0.534197593748064,0.717889241631397",-1142.88800417248,"0.0210935317830305,1,0.322734137348788,0.519659152549566,0.401124342047072,0.22100521267985",-1142.63629025354,"0.0380310778046488,0.561384693825199,0.316471837645187,0.516557744293094,0.397812895023845,0.215517865315035",-1142.88800417248,"0.0210935317830305,0.999999998222208,0.322734137348788,0.519659152549566,0.401124342047072,0.22100521267985",-1142.88800417248,"0.0210935317830305,1,0.322734137348788,0.519659152549566,0.401124342047072,0.22100521267985",-1146.23235247083,"2.64873220024991e-17,0.0152214232363819,0.604477604429784,0.418181824938687,0.534198114147308,0.717898830285263",-1146.23235247083,"0.0550248372574141,0.00418607739163579,0.604477604429784,0.418181824938687,0.534198114147308,0.717898830285263",-1145.28545267406,"0.999999999665408,0.0840078443576548,0.575348118243765,0.350414281722691,0.530384194054529,0.717804848811482",-1144.94113212404,"0.376537827425433,0.00255724738284795,0.270271962716041,0.168225557776483,0.534198885470029,0.717899050033102"
"rs1800407",-513.698173867087,"4.14231439738205e-17,1,0.887417219236255,0.939655170869396,0.903669723165821,0.945121951172738",-513.698173867087,"4.14231439738205e-17,0.00946013763121734,0.887417219236255,0.939655170869396,0.903669723165821,0.945121951172738",-513.698173867087,"4.14231439738205e-17,0.0590126388686532,0.887417219236255,0.939655170869396,0.903669723165821,0.945121951172738",-513.243409968595,"0.999999991160734,0.114816698137342,0.886884552856154,0.939607631236745,0.901043054746108,0.923999165766095",-513.698173867087,"0.130223374107545,0.00208337945574265,0.887417219236255,0.939655170869396,0.903669723165821,0.945121951172738",-512.905284911789,"0.0180998637982235,1,0.0879513366589376,0.0491686512331862,0.0782490625040483,0.0419229739115913",-511.526061236426,"0.0879275760008277,0.275645236580073,0.0966944465759507,0.0410688362223392,0.0675475072574035,0.0531562929896135",-511.774722233486,"0.651103924298857,0.000728451745834173,0.0507980443206421,0.0603452835249125,0.0963301563159014,0.0548780435096383",-512.905284911789,"0.0180998637982235,1,0.0879513366589376,0.0491686512331862,0.0782490625040483,0.0419229739115913",-510.326879814419,"0.999999996006634,0.154158796376673,0.0227674500511067,0.0567078949167888,0.0929352868460199,0.04627662023756",-512.37312431757,"0.64321010192745,0.000579789470021568,0.737693451690068,0.939654978975494,0.902939688185099,0.87101585672335",-513.240044135135,"0.999999993301316,0.107426981362973,0.856463362751656,0.923129636149702,0.893978368690757,0.937211617828955",-513.673500942273,"0.999999971162885,0.0598257389104702,0.88597024396402,0.936658429869243,0.903601257711751,0.945121418068697",-512.456441721207,"0.482849406426154,0.0022691932976641,0.521577190689371,0.752291613193848,0.903669603407629,0.945121613217762",-512.905284911789,"0.0180998637982235,1,0.0879513366589376,0.0491686512331862,0.0782490625040483,0.0419229739115913",-512.905284911789,"0.0180998637982235,1,0.0879513366589376,0.0491686512331862,0.0782490625040483,0.0419229739115913",-512.278054520711,"0.117214638372386,0.270053859034819,0.0684221625132753,0.0344229412299768,0.0743606768142763,0.0481591205122406",-512.905284911789,"0.0180998637982235,0.999999993407325,0.0879513366589376,0.0491686512331862,0.0782490625040483,0.0419229739115913"
