"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-271.369907914013,"2.43824689457344e-16,1,0.964743590224101,0.976190477063006,0.971933472352677,0.964664311673609",-271.369907914013,"2.43824689457344e-16,0.939470618034028,0.964743590224101,0.976190477063006,0.971933472352677,0.964664311673609",-271.088240798612,"0.496718465472084,0.00144037667779814,0.944585778042793,0.97619091127771,0.971933583730503,0.964664259450222",-270.956603655111,"0.999999985680042,0.120179486458448,0.964472550205224,0.976155232603413,0.970805368172881,0.947215808719883",-270.823707408262,"0.557638896464083,0.164250416410531,0.916001485774454,0.97491251402755,0.971043214428036,0.960140014546865",-271.19977486302,"0.012659365978968,1,0.0293057967747447,0.0201898266127186,0.0240363690131655,0.0292226301346127",-271.081888598861,"0.0509821959583135,0.290168673302902,0.031779308953093,0.0183887494796524,0.0223997414815566,0.0345065847935992",-271.19977486302,"0.012659365978968,1,0.0293057967747447,0.0201898266127186,0.0240363690131655,0.0292226301346127",-271.19977486302,"0.012659365978968,0.999999998523943,0.0293057967747447,0.0201898266127186,0.0240363690131655,0.0292226301346127",-271.19977486302,"0.012659365978968,1,0.0293057967747447,0.0201898266127186,0.0240363690131655,0.0292226301346127",-271.369907914013,"2.43824689457344e-16,0.478400233090622,0.964743590224101,0.976190477063006,0.971933472352677,0.964664311673609",-271.352311476284,"0.999999983451276,0.0565721014052363,0.964473051796355,0.975841550526047,0.971867809620394,0.964523401189379",-271.369907914013,"2.43824689457344e-16,1,0.964743590224101,0.976190477063006,0.971933472352677,0.964664311673609",-271.369907914013,"2.43824689457344e-16,1,0.964743590224101,0.976190477063006,0.971933472352677,0.964664311673609",-269.483873097655,"0.838469774236732,0.00108930410544268,0.00586847191278738,0.0213498006869411,0.0264584939276249,0.00617969781760462",-271.077147106547,"0.259862059034229,0.182782999288098,0.0239804044393064,0.0167774967151936,0.0229317801298687,0.0266668624700459",-270.341267059819,"0.999999432315575,0.128986065237793,0.0162705765046252,0.00489535380913176,0.0230829507198619,0.0345079839979424",-270.386493828458,"0.197972774488802,0.147285357801531,0.0160057679288974,0.0102539651643362,0.018646078394316,0.028927504791467"
"rs28777",-862.668290510381,"0.0403014016484497,1,0.382070283150259,0.365767534550919,0.508082605405656,0.407685332250217",-862.321723274406,"0.0568560094313407,0.701842506424162,0.407459034271206,0.346483595843847,0.490782199656877,0.458834576334858",-862.58394932312,"0.0732772112082071,0.532103779610789,0.394012291130902,0.368426531468286,0.510599039568018,0.417412357257816",-862.668290510381,"0.0403014016484497,1,0.382070283150259,0.365767534550919,0.508082605405656,0.407685332250217",-862.659994241224,"0.0406034549556562,0.999999987095989,0.41070327880038,0.390942072595536,0.507110382697578,0.406579750688619",-871.993822205271,"2.56926662802398e-17,1,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"1.25452472071483e-20,0.0558049763983671,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"2.56926662802398e-17,0.00862264198771295,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"0.269084952629786,0.0106558094579106,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"2.56926662802398e-17,1,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-862.668290510381,"0.0403014016484497,1,0.382070283150259,0.365767534550919,0.508082605405656,0.407685332250217",-862.668290510381,"0.0403014016484497,1,0.382070283150259,0.365767534550919,0.508082605405656,0.407685332250217",-861.830547717454,"0.0931333681121688,0.44435250122714,0.334830988348794,0.310614042315453,0.498656099117534,0.451917270298159",-862.668290510381,"0.0403014016484497,0.999999993879326,0.382070283150259,0.365767534550919,0.508082605405656,0.407685332250217",-871.993822205271,"2.56926662802398e-17,0.00905947809487974,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"0.144614012974619,0.00328614480105545,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"0.404780327591691,0.0041251817624413,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429",-871.993822205271,"2.56926662802398e-17,1,0.468253969090916,0.520000000619316,0.366197182771692,0.443548384795429"
"rs16891982",-1293.4261588427,"0.0629997133399343,1,0.259527896892965,0.296368602967838,0.361993806523332,0.204041361376898",-1293.38865807457,"0.0716712477887996,0.858091909559116,0.283350498516738,0.287664713650802,0.35450460138293,0.238523407957372",-1292.46796826806,"0.167952821331443,0.402419583257771,0.276484658804468,0.298648197162073,0.369560070764197,0.225061316888651",-1293.4261588427,"0.0629997133399343,1,0.259527896892965,0.296368602967838,0.361993806523332,0.204041361376898",-1293.04276797085,"0.103141857603001,0.683977436433291,0.257059440121914,0.33522289985914,0.373781140249047,0.192814136283791",-1328.7911389838,"2.0364710315996e-18,1,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"2.0364710315996e-18,0.302952812286094,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"2.0364710315996e-18,0.00400945292699697,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"5.09117757899899e-19,1,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"0.444056310691595,0.00304475430197708,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1293.39663602639,"0.0658235642948024,0.999999989790696,0.251090245094793,0.302102115553442,0.36299361526377,0.196734072192632",-1293.4261588427,"0.0629997133399343,1,0.259527896892965,0.296368602967838,0.361993806523332,0.204041361376898",-1293.09930562616,"0.0860790765220128,0.679200033742672,0.238448389536448,0.271303093720115,0.357848312538918,0.226831674375577",-1293.4261588427,"0.0629997133399343,0.999999992776928,0.259527896892965,0.296368602967838,0.361993806523332,0.204041361376898",-1328.7911389838,"2.0364710315996e-18,0.00775424534501737,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"5.09117757899899e-19,0.017368583456112,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"0.368631173154452,0.00479543399097163,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443",-1328.7911389838,"2.0364710315996e-18,0.0106895085819963,0.512738852965052,0.535087713902235,0.446540880436094,0.58812949615443"
"rs12821256",-205.05064330871,"4.36310092071423e-16,1,0.963963964246651,0.955555555210591,0.958466453064168,0.973262031880507",-204.734551518426,"0.269311538098712,9.96230815374418e-05,0.963716181849806,0.942257648572196,0.950591823389841,0.97307844913965",-205.05064330871,"4.36310092071423e-16,0.907903311987034,0.963963964246651,0.955555555210591,0.958466453064168,0.973262031880507",-205.05064330871,"4.36310092071423e-16,1,0.963963964246651,0.955555555210591,0.958466453064168,0.973262031880507",-205.050643232007,"0.989864557387397,0.0167049173155913,0.963963574409155,0.955555510722523,0.958466747572028,0.973261831054902",-204.995538227048,"0.0079727754119553,1,0.0322537625943529,0.0405212973276729,0.0376894362275544,0.0237467718035235",-204.995538227048,"0.0079727754119553,1,0.0322537625943529,0.0405212973276729,0.0376894362275544,0.0237467718035235",-204.918281986161,"0.378245866583537,0.000943503974184903,0.0255000457980765,0.0444451009427123,0.0415333047033273,0.0267379386754231",-204.581219226953,"0.999999998264213,0.136030731492653,0.0353247159531816,0.0442476747639869,0.0381073940614724,0.013016431800236",-204.084570774374,"0.506729657030611,0.210578803370087,0.00934566151424638,0.0389488769008875,0.0373171054818653,0.0193327753262183",-205.05064330871,"4.36310092071423e-16,1,0.963963964246651,0.955555555210591,0.958466453064168,0.973262031880507",-205.049322755945,"0.999999631219401,0.0427285733621609,0.963938448527724,0.955471424499535,0.958457457494998,0.973243581452101",-205.047531732442,"0.99999967890454,0.0562845094721214,0.963661629109422,0.95394922166448,0.958449292686495,0.973262155262988",-204.330832719958,"0.467317854764055,0.057549546515477,0.792923073959411,0.81739717550199,0.953768919649711,0.97306049074445",-203.796084377157,"0.661491208421421,0.0612906007571837,0.0062718551037718,0.0434088645559754,0.0393859065866047,0.00250644034838092",-204.995538227048,"0.0079727754119553,1,0.0322537625943529,0.0405212973276729,0.0376894362275544,0.0237467718035235",-204.995538227048,"0.0079727754119553,1,0.0322537625943529,0.0405212973276729,0.0376894362275544,0.0237467718035235",-204.995538227048,"0.0079727754119553,0.999999990187352,0.0322537625943529,0.0405212973276729,0.0376894362275544,0.0237467718035235"
"rs4959270",-1179.20830544912,"9.60029003014096e-18,1,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1179.20830544912,"9.60029003014096e-18,1,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1179.20830544912,"9.60029003014096e-18,0.008487810912355,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1179.20830544912,"9.60029003014096e-18,1,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1179.05065164967,"0.999999977453163,0.0694320000700972,0.491938981997915,0.443332109298206,0.555272644240519,0.549540932123359",-1177.45225034799,"0.0150988483236597,1,0.408893522441908,0.512964643035102,0.399948070015425,0.393041635989288",-1177.39661173414,"0.0217755029834716,0.669293261045356,0.420232599639594,0.505886668252399,0.394749690847345,0.415356896075085",-1177.20643951159,"0.0554045050536027,0.342285483376602,0.410844882308393,0.508519273044038,0.400201313552859,0.39945719005464",-1177.38900839887,"0.0267238140366417,0.564149243383092,0.420259169161906,0.526951257403196,0.401316637486552,0.38096471200752",-1177.45225034799,"0.0150988483236597,1,0.408893522441908,0.512964643035102,0.399948070015425,0.393041635989288",-1179.20830544912,"1.20003625376762e-18,0.00329520730596896,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1179.1722982209,"0.999999975097913,0.0586130569031908,0.531675800224535,0.439329484329744,0.554505691614784,0.548491524217459",-1179.20699719003,"0.999999927755204,0.0450867681207203,0.533920665153657,0.441420628611086,0.555275896967499,0.549800423256974",-1179.20830544912,"4.10548405015951e-19,0.00195734941558367,0.534246582145813,0.443396214566782,0.555282557856174,0.549800789006938",-1177.45225034799,"0.0150988483236597,1,0.408893522441908,0.512964643035102,0.399948070015425,0.393041635989288",-1177.45225034799,"0.0150988483236597,1,0.408893522441908,0.512964643035102,0.399948070015425,0.393041635989288",-1177.45225034799,"0.0150988483236597,1,0.408893522441908,0.512964643035102,0.399948070015425,0.393041635989288",-1177.45191298648,"0.0155132879634087,0.947060139314401,0.409824881791353,0.512602222665188,0.399674746347815,0.393159857766991"
"rs12203592",-596.284117235155,"1.65339713031606e-16,1,0.81679389521267,0.681034484948294,0.87921348444367,0.907239816864776",-596.284117235155,"1.65339713031606e-16,1,0.81679389521267,0.681034484948294,0.87921348444367,0.907239816864776",-595.66592602421,"0.275689892666916,0.0819397326520146,0.772375387532557,0.638173580732319,0.878406292434773,0.906856601198546",-596.283507792052,"0.999997154370526,0.0600187494364301,0.816794543562514,0.681035028295224,0.879206622066588,0.906639112495258",-595.775947365597,"0.99999998673835,0.0955419350167194,0.734293902053041,0.680102402605256,0.87908915789046,0.906281178956773",-595.496206782748,"0.0153991210925319,1,0.150811383813385,0.27574537778141,0.101067248660527,0.0749440942986829",-591.668899585299,"0.302090362354372,0.0424292822058018,0.180116488476202,0.248442825358878,0.0751636294864087,0.0919858388913933",-595.496206782748,"0.0153991210925319,1,0.150811383813385,0.27574537778141,0.101067248660527,0.0749440942986829",-595.258169018028,"0.0446993165005348,0.44917280393901,0.156296709498799,0.291145139067757,0.0989079822466672,0.0655462655871528",-595.428050310047,"0.0162429299309233,0.999999988758003,0.155501765436505,0.282433537412557,0.100044871527718,0.0740428363948948",-596.244917121489,"0.123405740134438,0.0200349537884973,0.79367537848674,0.680642011442353,0.878891137314156,0.892520851630648",-596.215718104549,"0.999999998507248,0.0738284582006325,0.80991906376109,0.667365148059326,0.87756064529747,0.905613612854627",-595.807129074047,"0.999999995870647,0.0824849513632191,0.799757840359144,0.615581618498549,0.877750008456153,0.90720895234028",-595.901847637123,"0.219904486265784,0.00213026475867026,0.679126900905606,0.522164340199071,0.879213359571592,0.907239716918337",-595.496206782748,"0.0153991210925319,1,0.150811383813385,0.27574537778141,0.101067248660527,0.0749440942986829",-595.395037189345,"0.026496464807319,0.60000249590721,0.147663094247053,0.273222551444552,0.0994707566409209,0.0729333391962737",-595.496206782748,"0.0153991210925319,1,0.150811383813385,0.27574537778141,0.101067248660527,0.0749440942986829",-595.075717042776,"0.0644146248524377,0.231173580266949,0.143036193353082,0.245191008941263,0.0946888275466249,0.0777299671970492"
"rs1042602",-894.564495205166,"2.71026637707764e-16,1,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"2.71026637707764e-16,1,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"2.71026637707764e-16,0.0163636585716882,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"2.71026637707764e-16,1,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"2.71026637707764e-16,0.0209348514665964,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-883.461894613673,"0.0467637421944625,1,0.0995610492706419,0.0963278730522517,0.111286948929803,0.120916472592085",-883.327012593842,"0.0474346824582462,0.999999989589132,0.102992908303245,0.095562903296216,0.110450152711621,0.124719835978805",-881.167112468818,"0.338924492553925,0.241874543915056,0.0864176313897386,0.0733030387272124,0.115284450147066,0.140900523066028",-883.461894613673,"0.0467637421944625,0.999999995678795,0.0995610492706419,0.0963278730522517,0.111286948929803,0.120916472592085",-881.669409908396,"0.172912111923995,0.427308959688904,0.068155260404989,0.11261414430557,0.1263518947875,0.112183682385137",-894.564495205166,"2.71026637707764e-16,0.0268570932858943,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"0.195627259128109,0.00352471719222907,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"3.38783297134705e-17,0.00442972758466421,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-894.564495205166,"2.71026637707764e-16,0.0148432258341357,0.813380284219488,0.842105266701823,0.813084112793614,0.774368227710244",-882.670414585017,"0.0610282265078312,0.796984653846847,0.0900525462048269,0.100130929300922,0.114683581241948,0.102849136517504",-883.445810138404,"0.0469798556177068,0.999999989323589,0.102723783009978,0.0960806979994763,0.110989573995997,0.120527296474012",-883.31058969368,"0.0840531930162691,0.535422576539805,0.0851556384381289,0.0794767396393439,0.107762082923132,0.139831927615114",-883.461894613673,"0.0467637421944625,1,0.0995610492706419,0.0963278730522517,0.111286948929803,0.120916472592085"
"rs1393350",-721.334005239947,"4.1893724959254e-17,1,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"4.1893724959254e-17,0.00102056322507161,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"4.1893724959254e-17,0.0110346604068918,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"4.1893724959254e-17,1,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"0.457574833860835,0.00372757749701831,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339",-717.173815183996,"0.0554047365693419,0.554654251435186,0.105155544813768,0.0816808305038677,0.0903588939831551,0.128158570846858",-713.33169435908,"0.626976245192875,0.160385506074994,0.0462859264879454,0.0449757740667554,0.104726202515026,0.122885843985128",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339",-721.322044071797,"0.0575015097879953,0.0171384789509131,0.848113253404808,0.873015457735004,0.86149806374508,0.834442897327653",-721.334005239947,"0.0568632712590202,0.00321754190641534,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"4.1893724959254e-17,1,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-721.334005239947,"4.1893724959254e-17,1,0.856164382872477,0.873015871065628,0.861650485826233,0.843749999762538",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339",-715.5128140713,"0.838897555880931,0.144969224902485,0.059484145970071,0.0285271589868966,0.107780704027963,0.150204750235144",-717.832916390751,"0.0296360788175011,1,0.0963865444354811,0.0915681190288296,0.0989371093547218,0.1038111952339"
"rs12913832",-1146.14470604425,"0.0243869375052617,1,0.377246815026285,0.519263274168109,0.394530689884729,0.210537262527342",-1143.95618018586,"0.130151066844391,0.174369841824811,0.443288215836664,0.501678713030955,0.384403747770529,0.278400908076477",-1146.14470604425,"0.0243869375052617,0.999999999390613,0.377246815026285,0.519263274168109,0.394530689884729,0.210537262527342",-1146.14470604425,"0.0243869375052617,1,0.377246815026285,0.519263274168109,0.394530689884729,0.210537262527342",-1145.95397785904,"0.0250578701877181,0.999999989752698,0.392849704832315,0.533963132073183,0.392494010473413,0.208767195464833",-1150.62336716445,"4.66939920180949e-17,1,0.533582093603711,0.409090910182269,0.530660377088966,0.719844354804882",-1150.62336716445,"4.66939920180949e-17,0.00623204160239469,0.533582093603711,0.409090910182269,0.530660377088966,0.719844354804882",-1150.47361862125,"0.120588146383444,0.0856059031714483,0.505055187234289,0.390890105099003,0.529620691841692,0.719315590062773",-1150.55835276757,"0.99999999806107,0.0808974475665714,0.533550600116735,0.409087678784266,0.530221112136283,0.707736214752374",-1150.62222074049,"0.999999215736623,0.0348613762060726,0.532272236777897,0.40908923767081,0.53066071280532,0.719843357628908",-1146.14470604425,"0.0243869375052617,1,0.377246815026285,0.519263274168109,0.394530689884729,0.210537262527342",-1145.87894893054,"0.0439568607995552,0.558303807032015,0.36992009787084,0.516119167123898,0.391242882502875,0.204825299037864",-1145.8890838976,"0.0411931228757236,0.560864780669723,0.3603252440672,0.498101087426672,0.391225247349426,0.223554549705823",-1145.77893525549,"0.117893813771173,0.177817045743942,0.34809545888508,0.463037094306674,0.391212187583353,0.241402998340461",-1150.62336716445,"4.66939920180949e-17,1,0.533582093603711,0.409090910182269,0.530660377088966,0.719844354804882",-1150.6178022283,"0.999999897190373,0.0447256667434584,0.533301587918915,0.408377256376824,0.530576602208159,0.719629157503284",-1150.29069974027,"0.999999997141038,0.0726468745428848,0.520411255654979,0.373406273560677,0.529443365002655,0.71982847018121",-1149.53494660021,"0.3511144486517,0.0036545349143223,0.238128934632882,0.178286955067839,0.530660393792147,0.719844216980626"
"rs1800407",-507.177862836132,"2.20269498255821e-17,1,0.887417220052853,0.956896550461893,0.908256881950106,0.939024389937862",-507.177862836132,"2.20269498255821e-17,0.0177656166073582,0.887417220052853,0.956896550461893,0.908256881950106,0.939024389937862",-507.177862836132,"2.20269498255821e-17,1,0.887417220052853,0.956896550461893,0.908256881950106,0.939024389937862",-507.176718723146,"0.999998707009208,0.0635164107702538,0.887416835493818,0.956896435675453,0.908246787906164,0.938365035666346",-507.177862836132,"0.421450578526403,0.00497847101841053,0.887417220052853,0.956896550461893,0.908256881950106,0.939024389937862",-502.907255896223,"0.0428423809703892,1,0.0613173149435276,0.0255293663537829,0.0543162329304489,0.0313795734400943",-501.473930894516,"0.0982148395716286,0.443019695006201,0.0746857027031537,0.0208338116355954,0.0463893460085356,0.0496351581884248",-500.322442146417,"0.542497704194039,0.196348788744419,0.0364057424919259,0.0123911457151233,0.056040632610051,0.0375499886108368",-502.907255896223,"0.0428423809703892,1,0.0613173149435276,0.0255293663537829,0.0543162329304489,0.0313795734400943",-500.469954032926,"0.847379119073541,0.196580788004987,0.0121643304943253,0.0365472750597577,0.0814382805394026,0.0400692110379168",-506.857563930481,"0.409118740371818,0.000198952507746197,0.82324548693425,0.956896458915899,0.907824339084767,0.904408419521247",-507.133302700109,"0.999999988977121,0.071356342382998,0.883679514442532,0.954908690994731,0.907261956963053,0.938114857908102",-507.177805494417,"0.999995749878665,0.0332390589451798,0.887413319191856,0.956875137611663,0.908256833749871,0.93902476460556",-506.930099068579,"0.313013320850908,0.00222295458465298,0.718755807699545,0.89450086555283,0.908256916865117,0.939024254793164",-502.901025381319,"0.0448690613791771,0.999999989606848,0.0595320218213393,0.0259053646299977,0.0544847372670459,0.030366061568743",-502.907255896223,"0.0428423809703892,1,0.0613173149435276,0.0255293663537829,0.0543162329304489,0.0313795734400943",-501.571485623714,"0.251301481326596,0.266632617802767,0.0371915586698929,0.0112214708655598,0.0517195421420624,0.0465005656259305",-502.907255896223,"0.0428423809703892,1,0.0613173149435276,0.0255293663537829,0.0543162329304489,0.0313795734400943"
