"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-274.266099677487,"2.47255953206815e-15,1,0.955128205362277,0.97619047671114,0.970893970643785,0.969964664979618",-274.266099677487,"2.47255953206815e-15,1,0.955128205362277,0.97619047671114,0.970893970643785,0.969964664979618",-274.266099677487,"2.47255953206815e-15,0.194061085306982,0.955128205362277,0.97619047671114,0.970893970643785,0.969964664979618",-271.114965362728,"0.00723953566646598,1,0.0375374451410258,0.021697730215416,0.0266682756204329,0.0269575491367845",-270.15057437079,"0.999999998659064,0.2769599761141,0.0134531492455018,0.00819923139424227,0.0132835537430755,0.0208208421610067",-269.592546895941,"0.999999999959623,0.0397759699038052,0.0416667929504161,0.0238094736136553,1.28174311622635e-12,0.0300353285649591",-274.266099677487,"2.47255953206815e-15,1,0.955128205362277,0.97619047671114,0.970893970643785,0.969964664979618",-273.171147853149,"0.99999999244576,0.00635434679403528,0.955114095642164,0.976059479066419,0.969866312118382,0.961353561787468",-268.256421491047,"0.999999997825528,0.0013530666960623,0.0416665335544937,0.0238093360558022,0.0258319217446907,0.0297106899122345",-271.114965362728,"0.00723953566646598,1,0.0375374451410258,0.021697730215416,0.0266682756204329,0.0269575491367845"
"rs28777",-851.607905579585,"0.0466494266224229,1,0.405188586770363,0.436365194745768,0.497380236180189,0.400629093837581",-851.607905579585,"0.0466494266224229,1,0.405188586770363,0.436365194745768,0.497380236180189,0.400629093837581",-850.432432550665,"0.337534571097304,0.529534910867694,0.395107130181649,0.421716316890163,0.404758074639349,0.417091188393967",-864.015643036007,"2.88087699962513e-17,1,0.420634926754938,0.430000005664844,0.357394366650092,0.427419351060959",-864.015643036007,"0.0827820097728757,0.0166148385324938,0.420634926754938,0.430000005664844,0.357394366650092,0.427419351060959",-864.015643036007,"1.12534257797857e-19,0.0742516068412852,0.420634926754938,0.430000005664844,0.357394366650092,0.427419351060959",-851.607905579585,"0.0466494266224229,0.999999992870785,0.405188586770363,0.436365194745768,0.497380236180189,0.400629093837581",-851.607905579585,"0.0466494266224229,1,0.405188586770363,0.436365194745768,0.497380236180189,0.400629093837581",-864.015643036007,"2.88087699962513e-17,1,0.420634926754938,0.430000005664844,0.357394366650092,0.427419351060959",-864.015643036007,"0.000344917706171434,4.08136328203313e-05,0.420634926754938,0.430000005664844,0.357394366650092,0.427419351060959"
"rs16891982",-1290.15181919096,"0.0671177925856857,1,0.244356101630173,0.286117707717344,0.343947125963249,0.194217439054302",-1290.15181919096,"0.0671177925856857,1,0.244356101630173,0.286117707717344,0.343947125963249,0.194217439054302",-1290.15181919096,"0.0671177925856857,1,0.244356101630173,0.286117707717344,0.343947125963249,0.194217439054302",-1330.29798987396,"2.33516169721069e-17,1,0.51592356426159,0.535087721510208,0.452830186721228,0.586330933597438",-1330.29798987396,"2.33516169721069e-17,0.0315386401251118,0.51592356426159,0.535087721510208,0.452830186721228,0.586330933597438",-1330.29798987396,"1.45947606075668e-18,0.15794751576332,0.51592356426159,0.535087721510208,0.452830186721228,0.586330933597438",-1288.88757235381,"0.121266599172335,0.274300222534764,0.310358270707175,0.347333719325375,0.391281847559154,0.193929337854903",-1290.13138261285,"0.0753034591922973,0.504874923717188,0.24566461404798,0.287935330482281,0.359967009261279,0.19143634315438",-1330.29798987396,"0.00011255976842757,1.19066690546945e-05,0.51592356426159,0.535087721510208,0.452830186721228,0.586330933597438",-1330.29798987396,"0.00051845418147112,9.60275657599876e-05,0.51592356426159,0.535087721510208,0.452830186721228,0.586330933597438"
"rs12821256",-239.824920294322,"0.00894663126134156,1,0.94912171293795,0.938688681518123,0.945004976340829,0.960460960807795",-239.36540845384,"0.999999993046066,0.243689181497071,0.90924127500162,0.906220589374702,0.920393860262123,0.957850426696573",-239.624482337839,"0.117694149581079,0.5216692511849,0.943917443706125,0.933241073183507,0.934178816108346,0.957680216033267",-239.910637878953,"1.94598938218327e-17,1,0.0450450450623278,0.0555555550920913,0.0495207662507678,0.0347593583234899",-239.910637878953,"0.274717343165832,0.00372910911632,0.0450450450623278,0.0555555550920913,0.0495207662507678,0.0347593583234899",-239.910637878953,"1.94598938218327e-17,0.00605600734619688,0.0450450450623278,0.0555555550920913,0.0495207662507678,0.0347593583234899",-238.755764105138,"0.999999999674577,0.00203591425263776,0.954955067081513,0.944445213818356,0.948026725085243,0.964872271608619",-239.824920294322,"0.00894663126134156,1,0.94912171293795,0.938688681518123,0.945004976340829,0.960460960807795",-239.910637878953,"1.94598938218327e-17,0.0742683941290151,0.0450450450623278,0.0555555550920913,0.0495207662507678,0.0347593583234899",-237.901732945659,"0.799109553537344,0.00803443130311622,0.0449832047185106,0.0553638109634804,0.0466912715214627,0.02152235234791"
"rs4959270",-1178.83343561762,"1.51331975782757e-16,1,0.527397250231508,0.443396217987553,0.563882062535611,0.537848611830863",-1178.7161661961,"0.999999986389642,0.155772217431337,0.496165811277568,0.41998677678501,0.54299265390999,0.534238887876133",-1178.83343561762,"1.51331975782757e-16,1,0.527397250231508,0.443396217987553,0.563882062535611,0.537848611830863",-1177.06386722794,"0.0151607104723827,1,0.415331116818297,0.512784205615381,0.391403369326062,0.404384136519853",-1177.06386722794,"0.0151607104723827,1,0.415331116818297,0.512784205615381,0.391403369326062,0.404384136519853",-1177.06386722794,"0.0151607104723827,1,0.415331116818297,0.512784205615381,0.391403369326062,0.404384136519853",-1178.79567133988,"0.999999854305114,0.000304103983905495,0.527397103547281,0.443395054848592,0.562945223205807,0.537823820465729",-1178.83343561762,"1.51331975782757e-16,1,0.527397250231508,0.443396217987553,0.563882062535611,0.537848611830863",-1176.66048726186,"0.0469234126483404,0.16219674122994,0.440180347403172,0.535147955524625,0.406244945633302,0.401747321144622",-1176.79365619543,"0.0495130721073852,0.0728018784672757,0.428714126751713,0.526437760064233,0.401036750280615,0.402488683983892"
"rs12203592",-596.629048942982,"2.54787653795943e-16,1,0.805343516139092,0.724137929047252,0.880617979290293,0.904977373532306",-595.854612511534,"0.999999998589681,0.207380147763251,0.731209632344338,0.647040120786273,0.847915040646591,0.897378584845688",-596.629048942982,"2.54787653795943e-16,0.371038242484513,0.805343516139092,0.724137929047252,0.880617979290293,0.904977373532306",-595.912233324772,"0.0147760378280037,1,0.161934630026283,0.237911837111297,0.100615624564674,0.0774959808922181",-595.912233324772,"0.0147760378280037,0.999999998528048,0.161934630026283,0.237911837111297,0.100615624564674,0.0774959808922181",-595.04261073529,"0.565787130950401,0.356544621335332,0.166716006442859,0.242355940147376,0.0494744274593445,0.0837584192955789",-596.629048942982,"2.54787653795943e-16,0.00557087266530912,0.805343516139092,0.724137929047252,0.880617979290293,0.904977373532306",-596.515285353601,"0.999999133289447,0.0030218805269124,0.805343520056222,0.724033187265906,0.880420131780272,0.899188362587331",-594.365127825545,"0.228509001961986,0.0558033090350547,0.188656845342714,0.270396217326881,0.109097520981361,0.0794450062776434",-595.912233324772,"0.0147760378280037,1,0.161934630026283,0.237911837111297,0.100615624564674,0.0774959808922181"
"rs1042602",-887.863081929719,"2.79975126935717e-17,1,0.813380286578736,0.859649116772363,0.816588784383997,0.772563179862902",-887.863081929719,"0.365432601789234,0.00743207902931917,0.813380286578736,0.859649116772363,0.816588784383997,0.772563179862902",-887.863081929719,"2.79975126935717e-17,0.116040839092557,0.813380286578736,0.859649116772363,0.816588784383997,0.772563179862902",-872.052536723375,"0.0563414940033323,1,0.086380095328686,0.0753364492443128,0.0965042701601552,0.105507935705663",-871.384210676053,"0.133640788024742,0.665358358494925,0.0656858567451855,0.0577131270082714,0.0806975477106744,0.100971648021539",-872.052536723375,"0.0563414940033323,1,0.086380095328686,0.0753364492443128,0.0965042701601552,0.105507935705663",-887.863081929719,"2.79975126935717e-17,6.04720805134432e-05,0.813380286578736,0.859649116772363,0.816588784383997,0.772563179862902",-887.863081929719,"2.79975126935717e-17,1,0.813380286578736,0.859649116772363,0.816588784383997,0.772563179862902",-872.052536723375,"0.0563414940033323,1,0.086380095328686,0.0753364492443128,0.0965042701601552,0.105507935705663",-872.052536723375,"0.0563414940033323,1,0.086380095328686,0.0753364492443128,0.0965042701601552,0.105507935705663"
"rs1393350",-684.387551635627,"1.49585211256895e-16,1,0.890410958021172,0.85714285716558,0.865291263251226,0.86132812500546",-684.387551635627,"1.49585211256895e-16,0.850731044845894,0.890410958021172,0.85714285716558,0.865291263251226,0.86132812500546",-684.387551635627,"1.49585211256895e-16,1,0.890410958021172,0.85714285716558,0.865291263251226,0.86132812500546",-680.445133764669,"0.032239048318432,1,0.0697354547340798,0.100467651789955,0.0931812215340903,0.087924211193906",-678.36634042502,"0.783968474133188,0.330179015957859,0.0259040908777767,0.0395819718417455,0.0500339410009013,0.0790966745497168",-680.328536241412,"0.0770424770224778,0.731995589479343,0.0673004382834846,0.0969337577934625,0.0875391168730625,0.0887269949193877",-684.28113912059,"0.999999932584289,0.000412090340396025,0.890410125527076,0.857142305440113,0.86410761714468,0.861276234846035",-684.386568249202,"0.999999925934628,0.0011494190482217,0.890411277948825,0.857142239119569,0.865291195630314,0.861177665286717",-680.445133764669,"0.032239048318432,0.999999994130544,0.0697354547340798,0.100467651789955,0.0931812215340903,0.087924211193906",-680.387747108994,"0.0326934976361113,0.99999998509512,0.0692696174838594,0.0999247986262128,0.0953627466987259,0.0873194759793141"
"rs12913832",-1136.21164658559,"0.0234567684518482,1,0.373516111718806,0.560253965586628,0.393941380803274,0.200082874000366",-1136.21164658559,"0.0234567684518482,1,0.373516111718806,0.560253965586628,0.393941380803274,0.200082874000366",-1135.40851312966,"0.176028144929618,0.531934185463783,0.363159683170529,0.549345239411854,0.348575949103172,0.20323758623932",-1140.29793631162,"1.2233619347613e-16,1,0.541044772848998,0.372727269079322,0.534198111572803,0.735408563336208",-1139.72576328439,"0.99999999998362,0.180854422911823,0.480547580370717,0.32904866746242,0.493494689016978,0.727870842625444",-1140.29793631162,"7.64601209225813e-18,0.0421877790660724,0.541044772848998,0.372727269079322,0.534198111572803,0.735408563336208",-1135.37830727198,"0.0623307567531163,0.18814253194044,0.406994892138075,0.590244767395676,0.414048144954188,0.196705754088197",-1136.20804528588,"0.0236455086501741,0.99999998948358,0.372844027528516,0.559703128637768,0.398813032259836,0.199602510248293",-1140.29793631162,"3.4226945932538e-17,0.000832552382691572,0.541044772848998,0.372727269079322,0.534198111572803,0.735408563336208",-1140.22479070073,"0.999999999801552,0.00202660018948277,0.541045030576752,0.372687836864087,0.534157686430505,0.731522170218378"
"rs1800407",-512.517029637803,"8.1235135556025e-17,1,0.880794700253751,0.956896555084579,0.904816511789054,0.943089432435173",-512.517029637803,"0.430473601317399,0.0206282725748371,0.880794700253751,0.956896549393147,0.904816511789054,0.943089432435173",-512.517029637803,"2.53859798612578e-18,0.106165995511692,0.880794700253751,0.956896555084579,0.904816511789054,0.943089432435173",-510.616899288316,"0.0282534087044373,1,0.0807695143521425,0.0308767842097927,0.06823202027204,0.0371016074783269",-510.227857211382,"0.110548962193055,0.556328983535194,0.0635931772871957,0.0243615581023128,0.0581591879499206,0.0354098667022959",-509.859415245492,"0.333403413142202,0.476565624243917,0.0767901375268811,0.0290581636765384,0.0465622852349482,0.0386155646359571",-512.265772645955,"0.183734259368208,0.0333948553631537,0.880540990343307,0.956852898468375,0.903318172025224,0.940942722792277",-512.330257820245,"0.999999992071837,0.00322428185077933,0.880794572625048,0.956896697017429,0.904641050847823,0.938481875171089",-510.616899288316,"0.0282534087044373,1,0.0807695143521425,0.0308767842097927,0.06823202027204,0.0371016074783269",-510.616899288316,"0.0282534087044373,1,0.0807695143521425,0.0308767842097927,0.06823202027204,0.0371016074783269"
