"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-291.510503876776,"5.48879193454327e-17,1,0.955128204496562,0.960317460209839,0.968814968349731,0.968197879968519",-291.510503876776,"5.48879193454327e-17,0.0188041700470489,0.955128204496562,0.960317460209839,0.968814968349731,0.968197879968519",-291.510503876776,"5.48879193454327e-17,1,0.955128204496562,0.960317460209839,0.968814968349731,0.968197879968519",-290.62074335641,"0.0277701062891675,1,0.0297962921764701,0.0273756240439306,0.0219604219494679,0.0206955489147595",-289.312041341931,"0.999999999515753,0.308332380333776,0.00913310780368842,0.00852196594251849,0.0101098872488978,0.0175520856846136",-289.54048215308,"0.999999997322976,0.353264778726458,0.032937221277607,0.0298478425570342,6.94091108234446e-11,0.025177772308997",-291.510503876776,"5.48879193454327e-17,0.356245253920678,0.955128204496562,0.960317460209839,0.968814968349731,0.968197879968519",-291.367962043528,"0.999999408239491,0.00360543868697002,0.955128222317777,0.96025487566192,0.96870329664838,0.964854296175319",-286.990536995612,"0.999999997088906,0.00155404186470208,0.0448716201313787,0.039682979232995,0.0268213741581817,0.0313704661130087",-290.62074335641,"0.0277701062891675,1,0.0297962921764701,0.0273756240439306,0.0219604219494679,0.0206955489147595"
"rs28777",-861.775721211477,"0.0388907312597777,1,0.418209938842154,0.418262073290533,0.514542662515261,0.404842318551249",-861.775721211477,"0.0388907312597777,0.999999994307581,0.418209938842154,0.418262073290533,0.514542662515261,0.404842318551249",-861.355505169109,"0.189030671000441,0.589415689722169,0.408231458501986,0.40592156002115,0.467596807403157,0.413807061150199",-870.443776711663,"2.71009549022563e-17,1,0.436507931755485,0.469999995448267,0.364436620389427,0.451612902925229",-870.443776711663,"2.71009549022563e-17,1,0.436507931755485,0.469999995448267,0.364436620389427,0.451612902925229",-870.443776711663,"2.71009549022563e-17,0.141490926959927,0.436507931755485,0.469999995448267,0.364436620389427,0.451612902925229",-861.743728471765,"0.0464386822879964,0.564980334201419,0.436168229058836,0.434197735463,0.525890566597423,0.405881661504151",-861.775721211477,"0.0388907312597777,1,0.418209938842154,0.418262073290533,0.514542662515261,0.404842318551249",-870.443776711663,"0.000105954848696226,1.50920872785914e-05,0.436507931755485,0.469999995448267,0.364436620389427,0.451612902925229",-870.443776711663,"2.71009549022563e-17,0.000137935671910253,0.436507931755485,0.469999995448267,0.364436620389427,0.451612902925229"
"rs16891982",-1293.33672631671,"0.0622284779554526,1,0.247194698892157,0.253318696911205,0.353090613679183,0.202400352956967",-1293.33672631671,"0.0622284779554526,1,0.247194698892157,0.253318696911205,0.353090613679183,0.202400352956967",-1293.33672631671,"0.0622284779554526,0.999999997563776,0.247194698892157,0.253318696911205,0.353090613679183,0.202400352956967",-1327.77597696237,"3.7847928230644e-17,1,0.531847130728923,0.587719272918162,0.458071279391898,0.593525172565092",-1327.77597696237,"3.7847928230644e-17,1,0.531847130728923,0.587719272918162,0.458071279391898,0.593525172565092",-1327.77597696237,"3.7847928230644e-17,0.170254637435581,0.531847130728923,0.587719272918162,0.458071279391898,0.593525172565092",-1292.31286077846,"0.106045280290333,0.296833766361832,0.303643524211387,0.302877011311575,0.393921852656261,0.202330235801148",-1293.30590402812,"0.0628078262658643,0.999999975363872,0.245431397570933,0.251962215395191,0.365391263341653,0.200834890156275",-1327.77597696237,"2.19735238642065e-05,3.80431983753434e-05,0.531847130728923,0.587719272918162,0.458071279391898,0.593525172565092",-1327.77597696237,"0.00298890073102081,0.000135729384781865,0.531847130728923,0.587719272918162,0.458071279391898,0.593525172565092"
"rs12821256",-190.443424550799,"6.67979921388518e-17,1,0.94594594618047,0.966666667409032,0.966453673437407,0.978609626054269",-190.443424550799,"0.0587567126358274,0.00188174386154995,0.94594594618047,0.966666667409032,0.966453673437407,0.978609626054269",-190.443424550799,"6.67979921388518e-17,0.165259998348563,0.94594594618047,0.966666667409032,0.966453673437407,0.978609626054269",-189.365270102651,"0.0384633221059388,1,0.0312942652772517,0.0204340368780304,0.0202373041709719,0.0116421368563406",-189.365270102651,"0.0384633221059388,1,0.0312942652772517,0.0204340368780304,0.0202373041709719,0.0116421368563406",-189.074767843972,"0.261068383360068,0.55065938174566,0.0284929051225214,0.0183622766053024,0.0145685411758825,0.0117724282700542",-190.443424550799,"6.67979921388518e-17,0.0181069881119478,0.94594594618047,0.966666667409032,0.966453673437407,0.978609626054269",-190.092122079557,"0.999999999106739,0.00511583574871325,0.945943664950659,0.966617124078805,0.965839788573088,0.974006161832507",-189.294608270894,"0.0836140531250864,0.213126833722164,0.0393692173212743,0.0255842690671312,0.0234175117381413,0.0117495585079409",-189.361376902669,"0.0387766934290893,0.99999994048435,0.0311485387283138,0.0203447695235406,0.0209137529216069,0.0115806119890414"
"rs4959270",-1182.0513695146,"1.7193172690391e-16,1,0.534246578258121,0.452830186718207,0.546683052335517,0.53585657485321",-1181.75697650972,"0.999999999308327,0.171087598609062,0.486489798264575,0.416568211812053,0.514733030017583,0.529086142189923",-1182.0513695146,"1.7193172690391e-16,1,0.534246578258121,0.452830186718207,0.546683052335517,0.53585657485321",-1180.86453391473,"0.0123988870741144,1,0.418995759683711,0.511281566587228,0.416357301874116,0.416789299329833",-1180.82191271552,"0.0170105962059503,0.849411367448672,0.413871939297802,0.506871716983083,0.413064640651311,0.415632208856965",-1180.86453391473,"0.0123988870741144,0.99999999352563,0.418995759683711,0.511281566587228,0.416357301874116,0.416789299329833",-1181.29591503678,"0.999999953783208,0.00055808762801837,0.534246275218074,0.452830125043596,0.542274680353369,0.535512574925709",-1182.0513695146,"0.000220398842958403,0.000148572068640612,0.534246578258121,0.452830186718207,0.546683052335517,0.53585657485321",-1180.80394591298,"0.0173010695517413,0.418383422117843,0.427458850343015,0.518789338597083,0.421479282877707,0.416299175279447",-1180.49145819289,"0.0610508460622257,0.0495744263386676,0.437576242496274,0.529216858894736,0.427150601035733,0.417547906875155"
"rs12203592",-594.523722772093,"1.61244033290595e-16,1,0.824427480839186,0.6810344833751,0.875000000433602,0.911764704738414",-593.219741985524,"0.999999999317536,0.221765830468644,0.732578800966488,0.572955762186006,0.829998074791431,0.901362262748362",-594.523722772093,"1.00777520806622e-17,0.163710866692661,0.824427480839186,0.6810344833751,0.875000000433602,0.911764704738414",-594.473389120991,"0.00388778020520408,1,0.167281669771008,0.307870257655527,0.119679660474248,0.0837016489737153",-594.473389120991,"0.00388778020520408,1,0.167281669391461,0.307870257655527,0.119679659794136,0.0837016488273952",-593.913230809542,"0.460466639690948,0.0155543214561631,0.175572333543616,0.318964294845823,0.0736237146472903,0.0882352927666601",-594.523722772093,"1.61244033290595e-16,0.00676566090802428,0.824427480839186,0.6810344833751,0.875000000433602,0.911764704738414",-594.498520415427,"0.562027479515098,0.00287960653844448,0.824427332361666,0.680979861045506,0.874910168004651,0.909127610944776",-594.365695669613,"0.016201498218241,0.198642025277523,0.166972067626813,0.308150863730208,0.118393895927445,0.0805150694327589",-594.473389120991,"0.00388778020520408,1,0.167281669771008,0.307870257655527,0.119679660474248,0.0837016489737153"
"rs1042602",-915.5706298041,"4.52157520323939e-17,1,0.785211260972374,0.894736843544305,0.802570094093487,0.761732850723132",-915.5706298041,"4.52157520323939e-17,1,0.785211260972374,0.894736843544305,0.802570094093487,0.761732850723132",-915.5706298041,"4.52157520323939e-17,0.0170764944174071,0.785211260972374,0.894736843544305,0.802570094093487,0.761732850723132",-902.661103861236,"0.0498802433965003,1,0.111466692535655,0.0599878066864828,0.113804284907772,0.122953858646121",-902.172511632628,"0.145142030436516,0.612888604780802,0.0828494480154961,0.0444036754530932,0.0938030248723958,0.117889342530493",-902.661103861236,"0.0498802433965003,0.999999994063184,0.111466692535655,0.0599878066864828,0.113804284907772,0.122953858646121",-915.5706298041,"4.52157520323939e-17,0.0103108180992392,0.785211260972374,0.894736843544305,0.802570094093487,0.761732850723132",-915.5706298041,"4.52157520323939e-17,1,0.785211260972374,0.894736843544305,0.802570094093487,0.761732850723132",-902.661103861236,"0.0498802433965003,1,0.111466692535655,0.0599878066864828,0.113804284907772,0.122953858646121",-902.661103861236,"0.0498802433965003,1,0.111466692535655,0.0599878066864828,0.113804284907772,0.122953858646121"
"rs1393350",-703.214130260547,"5.26442967798553e-19,1,0.85616438460922,0.865079365729358,0.878640779099661,0.835937500286902",-703.214130260547,"0.0515074562033193,0.00847002220601138,0.85616438460922,0.865079365729358,0.878640779099661,0.835937500286902",-703.208445217416,"0.0471845284302723,0.00315852132944072,0.856164376068862,0.865078764639759,0.873712469381304,0.835937307289562",-699.888540272088,"0.0294438241299781,1,0.0966500798443347,0.097790582262023,0.0864568344581282,0.109675005141021",-696.502428533766,"0.999999998608224,0.313408541099728,0.0294286008438202,0.0312164372369829,0.0397966497852793,0.0929423594531079",-699.166325100985,"0.139993181540949,0.609872943878198,0.0892835268313544,0.090493303255346,0.073330246664589,0.108116611395162",-703.214130260547,"5.26442967798553e-19,0.0913213493436344,0.85616438460922,0.865079365729358,0.878640779099661,0.835937500286902",-702.933434899944,"0.99999999621817,0.00282876373824265,0.856164287413873,0.865080107292518,0.878505624943995,0.827621118482225",-699.888540272088,"0.0294438241299781,0.999999996081446,0.0966500798443347,0.097790582262023,0.0864568344581282,0.109675005141021",-699.836655907538,"0.0298570408951024,0.999999986251008,0.0960846036241884,0.0973136694196955,0.0883174268125091,0.109012688612361"
"rs12913832",-1148.48996260141,"0.0208323242941403,1,0.354709367029058,0.577513524566051,0.398490024836641,0.231731118075966",-1148.48996260141,"0.0208323242941403,1,0.354709367029058,0.577513524566051,0.398490024836641,0.231731118075966",-1147.9683237648,"0.129703554628524,0.558145949358191,0.345731072606926,0.568095175736589,0.365408514243732,0.234036422944549",-1151.76000023312,"2.16836316559069e-17,1,0.570895519830702,0.363636369192344,0.537735848228585,0.706225681502852",-1150.81678405266,"0.999999999124996,0.192986134157348,0.492299510237198,0.307309586872993,0.484700934750511,0.69430644784381",-1151.76000023312,"2.16836316559069e-17,0.0589242490216665,0.570895519830702,0.363636369192344,0.537735848228585,0.706225681502852",-1147.50623467082,"0.0689344650942047,0.156887793677451,0.387182265056955,0.606917942814476,0.418328957539725,0.227116167572392",-1148.47127810009,"0.0210479165634443,0.999999983056349,0.35395907882437,0.576890633125588,0.402690378367922,0.231126894678346",-1151.76000023312,"2.16836316559069e-17,1,0.570895519830702,0.363636369192344,0.537735848228585,0.706225681502852",-1151.73202956768,"0.999999997556312,0.00174263084028133,0.5708942278787,0.36361963077855,0.537720341964081,0.703970618855238"
"rs1800407",-511.770787018098,"1.13972017969877e-18,1,0.887417217283036,0.939655174507715,0.912844037321404,0.932926827635684",-511.770787018098,"1.13972017969877e-18,1,0.887417217283036,0.939655174507715,0.912844037321404,0.932926827635684",-511.770787018098,"1.13972017969877e-18,0.0107608531065131,0.887417217283036,0.939655174507715,0.912844037321404,0.932926827635684",-508.061572179075,"0.0397285661303005,1,0.064257663007712,0.0375602995508982,0.0536727098670103,0.0364738763477111",-507.122207493567,"0.257152446256382,0.472581019754641,0.0376894763753494,0.0219860931952137,0.037661778895281,0.0333629059366369",-505.91370436687,"0.739464244827487,0.426268529292227,0.0618351170483497,0.0354906231421062,0.0150777634817917,0.0407544316747216",-511.490635252881,"0.267031902200147,0.00591467415480114,0.887417709165548,0.939655763331815,0.911531850487775,0.93268001436719",-511.754879185093,"0.999999937184158,0.00196589985057387,0.887416816279105,0.93965578230193,0.912836424170421,0.931783352990059",-508.061572179075,"0.0397285661303005,1,0.064257663007712,0.0375602995508982,0.0536727098670103,0.0364738763477111",-508.061572179075,"0.0397285661303005,1,0.064257663007712,0.0375602995508982,0.0536727098670103,0.0364738763477111"
"rs12896399",-591.93435025207,"0.00236732151718651,1,0.659171373806764,0.524515586921834,0.632776454193858,0.695315249468274",-590.687443362552,"0.999999997815496,0.242993544281014,0.487794550553446,0.36619939031524,0.515831298142888,0.659807328707026",-591.537250657239,"0.361483081999119,0.2762795649813,0.661807475447906,0.52675590029664,0.530943849990113,0.699571075846181",-591.954702526713,"2.86411055201123e-16,1,0.333333343720757,0.467741922034522,0.36018956987801,0.297202793340306",-591.954702526713,"2.86411055201123e-16,1,0.333333343720757,0.467741922034522,0.36018956987801,0.297202793340306",-591.954702526713,"2.86411055201123e-16,1,0.333333343720757,0.467741922034522,0.36018956987801,0.297202793340306",-591.93435025207,"0.00236732151718651,1,0.659171373806764,0.524515586921834,0.632776454193858,0.695315249468274",-591.93435025207,"0.00236732151718651,1,0.659171373806764,0.524515586921834,0.632776454193858,0.695315249468274",-591.53760769875,"0.99999998011637,0.000541604107884872,0.333332101190143,0.467742868386599,0.354545869620768,0.296944464162349",-591.627626870651,"0.448804546932076,0.00468156840508652,0.333330860861593,0.467743472644177,0.358819983241168,0.279515949202529"
"rs2402130",-969.765208976283,"0.00176181851655716,1,0.764580595930147,0.82421950685356,0.695931624167179,0.67455356429563",-969.732266390367,"0.999999827556276,0.158117565092234,0.744593287809092,0.812107937870984,0.681196207941583,0.676995880784335",-969.765208976283,"0.00176181851655716,1,0.764580595930147,0.82421950685356,0.695931624167179,0.67455356429563",-969.784286983045,"2.77485373974153e-15,1,0.230769226744286,0.172727270887794,0.299472296875456,0.319502079529602",-969.784286983045,"2.77485373974153e-15,1,0.230769226744286,0.172727270887794,0.299472296875456,0.319502079529602",-969.718296089475,"0.120863432536332,0.109545590675077,0.230769289072119,0.172726325863752,0.274570897887259,0.319501293033758",-969.765208976283,"0.00176181851655716,1,0.764580595930147,0.82421950685356,0.695931624167179,0.67455356429563",-969.543296657615,"0.999999372363634,0.00285106671224253,0.769231512119369,0.82718303794625,0.70026465427001,0.666275491089524",-969.759317821681,"0.0394426227826803,0.00651274024605549,0.230770120883185,0.172727064474446,0.298644609925073,0.31929924169394",-969.784286983045,"2.77485373974153e-15,0.149287662968264,0.230769226744286,0.172727270887794,0.299472296875456,0.319502079529602"
"rs1426654",-449.754600351549,"0.0501094337310134,1,0.824383823735663,0.775503672839473,0.827842985960954,0.75234484112854",-449.247989211798,"0.189991697904748,0.544390268545352,0.762123662931711,0.719936143571019,0.792967454236387,0.748270145179418",-449.754600351549,"0.0501094337310134,1,0.824383823735663,0.775503672839473,0.827842985960954,0.75234484112854",-456.550145993344,"3.23665719780337e-17,1,0.0921052656115528,0.137254898816636,0.099667773176239,0.132812499267813",-456.550145993344,"3.23665719780337e-17,1,0.0921052656115528,0.137254898816636,0.099667773176239,0.132812499267813",-456.550145993344,"3.23665719780337e-17,0.0233312573237718,0.0921052656115528,0.137254898816636,0.099667773176239,0.132812499267813",-449.754600351549,"0.0501094337310134,1,0.824383823735663,0.775503672839473,0.827842985960954,0.75234484112854",-449.563468479014,"0.117182470562858,0.102259790498723,0.840165100624588,0.795093257134594,0.843734751592566,0.751144172854282",-456.550145993344,"3.23665719780337e-17,9.74816726100128e-05,0.0921052656115528,0.137254898816636,0.099667773176239,0.132812499267813",-456.550145993344,"3.23665719780337e-17,0.000509830410637198,0.0921052656115528,0.137254898816636,0.099667773176239,0.132812499267813"
"rs683",-246.655224680452,"4.80120925902096e-16,1,0.365384623696238,0.431818174902272,0.508771920563536,0.489999998390488",-246.655224680452,"4.80120925902096e-16,1,0.365384623696238,0.431818174902272,0.508771920563536,0.489999998390488",-246.654911348849,"0.0894013644327975,0.0281799076111045,0.36538510817134,0.431817210719026,0.485519666972368,0.489999364831547",-246.87372115526,"0.00257738794000306,1,0.627105049201244,0.535567939635959,0.480558664941314,0.500928041447047",-246.836818474672,"0.21705166729236,0.294470841740407,0.568863311605336,0.469668677821941,0.437046971043944,0.485695674171554",-246.823420616942,"0.149222261393358,0.41700421947293,0.613428166052926,0.515131485317051,0.422933868419179,0.489683334459104",-246.655224680452,"4.80120925902096e-16,0.798607832775124,0.365384623696238,0.431818174902272,0.508771920563536,0.489999998390488",-246.366614791549,"0.999999999786945,0.00336048509932784,0.365384265523267,0.431818895612865,0.506697923006054,0.464176478265246",-246.538162053081,"0.145220420455067,0.0161766600793064,0.634602038198416,0.545453283502948,0.469779370918768,0.507062229817246",-246.873686337704,"0.00258348604423183,0.999999754038565,0.627087680826268,0.53554505496561,0.481175901306085,0.500907679595702"
