"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-298.541532734618,"1.96152512585712e-16,1,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-298.541532734618,"1.96152512585712e-16,1,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-297.626825618278,"0.659899693191904,0.0018635036943413,0.925453615973421,0.976190931009941,0.96569645385905,0.962897633882159",-298.541532734618,"1.96152512585712e-16,1,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-297.841849278044,"0.999999999953232,0.128438787802342,0.900218445791512,0.975555149260769,0.965299251946987,0.960373163157255",-297.764485267692,"0.0254973245838186,1,0.026380922557372,0.0168778202320579,0.0249244071103585,0.0250960395608591",-297.764485267692,"0.0254973245838186,1,0.026380922557372,0.0168778202320579,0.0249244071103585,0.0250960395608591",-297.764485267692,"0.0254973245838186,1,0.026380922557372,0.0168778202320579,0.0249244071103585,0.0250960395608591",-297.764485267692,"0.0254973245838186,1,0.026380922557372,0.0168778202320579,0.0249244071103585,0.0250960395608591",-297.764485267692,"0.0254973245838186,1,0.026380922557372,0.0168778202320579,0.0249244071103585,0.0250960395608591",-298.541532734618,"1.96152512585712e-16,1,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-298.528197491567,"0.999999988116125,0.050901432931971,0.961409202384622,0.976012490654772,0.965662200577829,0.962819583023447",-298.541532734618,"1.96152512585712e-16,1,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-298.541532734618,"1.96152512585712e-16,0.964627381822438,0.961538461098675,0.976190475786076,0.965696465679385,0.962897526622927",-292.658156943587,"0.910999249165156,0.0537093311763319,0.00151823265290763,0.0197915810475118,0.0306783319563245,0.000643287270068261",-297.349537345165,"0.467360967842952,0.186067578900462,0.0183702387744154,0.0118766492315655,0.0231366251451164,0.021374401914582",-297.587532977895,"0.152312966130773,0.261195652867391,0.0198848918081434,0.0102263825512897,0.0244836840465646,0.0318163233437961",-297.205965731486,"0.0978238679041626,0.262517713658393,0.0239718698023667,0.012751949297206,0.0212792433814845,0.0254947664329817"
"rs28777",-854.619861313838,"0.0361707554296675,1,0.432341873792741,0.348994745576322,0.546546026560632,0.422851270914646",-853.586568449336,"0.0657291072990017,0.561626667491353,0.463764263922866,0.319106509782439,0.519614480240996,0.490551555703988",-852.499948168216,"0.295559115675257,0.22562434478966,0.408240444135167,0.305377008372415,0.559401116655351,0.46208441013476",-854.619861313838,"0.0361707554296675,0.999999997413224,0.432341873792741,0.348994745576322,0.546546026560632,0.422851270914646",-854.435337587076,"0.209967569682869,0.318337960417473,0.34082113205745,0.398169477523073,0.601080103086093,0.441615406640602",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,0.171216265666746,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,0.745015448344094,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-854.605235416587,"0.037541197100625,0.999999989237753,0.427542739961514,0.353139699333435,0.548259393556429,0.417982923833555",-854.619861313838,"0.0361707554296675,1,0.432341873792741,0.348994745576322,0.546546026560632,0.422851270914646",-851.599427613379,"0.208070049475431,0.270800239756999,0.333687438539857,0.231137165385455,0.534856987683652,0.497602045868019",-854.619861313838,"0.0361707554296675,1,0.432341873792741,0.348994745576322,0.546546026560632,0.422851270914646",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,1,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963",-862.002331910718,"7.78305629398736e-17,0.375570590786213,0.432539691348359,0.550000006142744,0.343309864501898,0.443548380526963"
"rs16891982",-1302.41324461576,"0.0565516743778093,1,0.269929802069091,0.274212810167637,0.361647775127762,0.223394592248092",-1301.94246621823,"0.0712869970749671,0.765571054477551,0.299108992368703,0.260804319606235,0.349694740611691,0.272976071442676",-1302.01350391898,"0.109200752184834,0.506712422821283,0.284212242607642,0.279202165365677,0.365639118978835,0.235658371578092",-1302.41324461576,"0.0565516743778093,0.9999999940915,0.269929802069091,0.274212810167637,0.361647775127762,0.223394592248092",-1302.10833753876,"0.0846186019678238,0.729337002105787,0.275130699438987,0.306671924394563,0.369501715992646,0.213845396987981",-1331.00658721429,"5.34070455122848e-17,1,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"5.34070455122848e-17,0.00645567424452512,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"5.34070455122848e-17,0.0144354899367215,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"0.341929873500051,0.00888393690784434,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"0.175975101967427,0.00133268173462311,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1302.41324461576,"0.0565516743778093,1,0.269929802069091,0.274212810167637,0.361647775127762,0.223394592248092",-1302.41324461576,"0.0565516743778093,1,0.269929802069091,0.274212810167637,0.361647775127762,0.223394592248092",-1302.28315504274,"0.0699082394471852,0.758107498217354,0.256752987474477,0.259580574863429,0.358937754993501,0.237930226900611",-1302.41324461576,"0.0565516743778093,1,0.269929802069091,0.274212810167637,0.361647775127762,0.223394592248092",-1331.00658721429,"5.34070455122848e-17,0.0311143051464162,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"5.34070455122848e-17,1,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"0.39503044673727,0.00864358029312346,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309",-1331.00658721429,"8.3448508612945e-19,0.00644943094849866,0.525477699736883,0.578947375986661,0.466457018074368,0.586330934395309"
"rs12821256",-219.822536516637,"4.06023986759372e-17,1,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"2.53764991724607e-18,0.164243310483559,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"6.34412479311519e-19,0.00179622197560521,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"0.0575471663162295,0.00584760727116749,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"4.06023986759372e-17,0.00354954424762401,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-217.074348665441,"0.0542130755966219,1,0.0183199172859092,0.0275079885615722,0.0231566741963341,0.00998900525251818",-216.261802770201,"0.177397472238388,0.295635101462847,0.0280873813153413,0.021678847412611,0.0192187331063109,0.0219547925288635",-216.641179748505,"0.290838674332693,0.278217874301801,0.0173392015762816,0.0218515932383511,0.0239840968699158,0.0116927763247436",-217.074348665441,"0.0542130755966219,1,0.0183199172859092,0.0275079885615722,0.0231566741963341,0.00998900525251818",-216.848402091648,"0.142830172572726,0.522819645924669,0.0140484450113027,0.0319325270399006,0.0253500405978293,0.00860175494609288",-219.822536516637,"4.06023986759372e-17,0.00523651217608577,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"0.0189013432162679,0.00410643328167986,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"0.0447254815807671,0.00451894084864396,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-219.822536516637,"4.06023986759372e-17,0.00360585494235763,0.959459459332847,0.944444443560697,0.952076677058655,0.975935829282904",-217.074348665441,"0.0542130755966219,1,0.0183199172859092,0.0275079885615722,0.0231566741963341,0.00998900525251818",-217.074348665441,"0.0542130755966219,1,0.0183199172859092,0.0275079885615722,0.0231566741963341,0.00998900525251818",-216.969988749684,"0.116083161077011,0.441850594698746,0.015095534655536,0.0198914321627506,0.0234175410279724,0.0139303772447577",-217.074348665441,"0.0542130755966219,1,0.0183199172859092,0.0275079885615722,0.0231566741963341,0.00998900525251818"
"rs4959270",-1180.89502436784,"2.07213485181665e-16,1,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.89502436784,"9.10889789052494e-18,0.0174830735047595,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.89502436784,"2.07213485181665e-16,0.0673955614220311,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.89502436784,"0.842602784462257,0.00938397679808146,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.85320973228,"0.999999999558564,0.0594726201905449,0.501075971240722,0.433949216469175,0.550366226218388,0.541771027413377",-1179.16946019805,"0.0149527703083088,1,0.419455193282173,0.522984069454894,0.405171342737191,0.401302388623404",-1178.93872031569,"0.0279281990303556,0.526688306827728,0.434743253795558,0.511026029828044,0.39650714774662,0.433371882918587",-1179.06619547908,"0.0365442299381279,0.433896356860356,0.423461768844465,0.522541993216533,0.40566679642427,0.405901706725617",-1179.071398798,"0.0277414499430168,0.547127313131023,0.431219792158817,0.537404040375436,0.406354894071379,0.387874784157535",-1179.15472457798,"0.0151067462211858,0.999999985847656,0.430031487391521,0.532528835836251,0.404715212096733,0.400721133928396",-1180.89502436784,"2.59016856477081e-17,0.0187831640514516,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.89502436784,"2.07213485181665e-16,1,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1180.82933932343,"0.999999898610752,0.0648629323484586,0.517469544820908,0.413890148707461,0.549940323675458,0.541828902473251",-1180.89502436784,"2.07213485181665e-16,0.0061089788903506,0.523972603890839,0.433962278936227,0.550368544996722,0.541832672726161",-1179.16946019805,"0.0149527703083088,1,0.419455193282173,0.522984069454894,0.405171342737191,0.401302388623404",-1179.16946019805,"0.0149527703083088,1,0.419455193282173,0.522984069454894,0.405171342737191,0.401302388623404",-1179.16946019805,"0.0149527703083088,1,0.419455193282173,0.522984069454894,0.405171342737191,0.401302388623404",-1179.10652188808,"0.0274884716403423,0.419067425394554,0.428720757421009,0.513677565003036,0.400244467369676,0.406289755820952"
"rs12203592",-597.313400100836,"0.000554838819281199,1,0.819384858191876,0.714024237793731,0.874230140517253,0.906548919491274",-597.313296128432,"0.000587331154996028,0.999999974016612,0.8193994289629,0.713939234441926,0.87418649721777,0.906554391256869",-594.297618134489,"0.487013341340822,0.0977758169880689,0.720413234910311,0.622241486665672,0.871337229277904,0.905411775167868",-596.952274599274,"0.99999999776211,0.107102850187609,0.820199435138073,0.715427207130304,0.872901163306339,0.883897562923238",-596.337223138116,"0.999999998243398,0.111088322543061,0.689479065397268,0.713080305201288,0.874539307026738,0.904744027099611",-597.314424458529,"3.66096028362494e-15,1,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-593.722518265659,"0.269342836383515,0.0390958478298103,0.176896482249025,0.227443709330109,0.0838126422790683,0.0920962487711673",-597.314424458529,"3.66096028362494e-15,1,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-597.314424458529,"3.66096028362494e-15,0.243598255961999,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-597.314424458529,"3.66096028362494e-15,1,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-597.115531981354,"0.0224970341314024,0.334645709138902,0.795978788929156,0.706076767259895,0.868854191338575,0.887288575700575",-596.172414137675,"0.999999998988989,0.11530083845686,0.75963486159571,0.633828358171662,0.857324659474795,0.889797678978415",-594.181579136788,"0.999999999290773,0.106846135837309,0.758854824955294,0.547165517227146,0.866621417505828,0.906804491537244",-595.863323705398,"0.386480916119278,0.0010568683959133,0.513710425841341,0.405118140939212,0.874999894023427,0.907240034327991",-597.311002164206,"0.0441813402347998,0.000739861392719307,0.172833890593021,0.284354847784972,0.124878772967215,0.0892449033091735",-597.314424458529,"3.66096028362494e-15,1,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-597.314424458529,"3.66096028362494e-15,1,0.17938931614666,0.284482754961917,0.124999998799013,0.0927601810294284",-597.046396179165,"0.0547400823750265,0.148518141438447,0.150615691238883,0.241798709794288,0.113143535128451,0.0881032877994909"
"rs1042602",-896.117942192423,"1.83696051979492e-17,1,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-896.117942192423,"1.83696051979492e-17,0.0366061995662942,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-896.117942192423,"1.83696051979492e-17,0.00261458160684526,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-896.117942192423,"0.19993258187221,0.00451710634934492,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-896.11770561157,"0.999998295823738,0.0309169138865779,0.809510603677755,0.868421038444324,0.815420280729329,0.761732895483812",-880.19896914847,"0.0540849617424562,1,0.0912599210676816,0.0722532711982035,0.100064890427175,0.11436898411938",-878.763469952317,"0.0862070987815695,0.639826487790882,0.103869251989014,0.0610709524079461,0.0870563352570198,0.155459225349993",-877.847253574972,"0.312135296008232,0.269471826277609,0.083302144238152,0.0564468874733897,0.102607946766103,0.13230641505296",-880.19896914847,"0.0540849617424562,0.999999998896673,0.0912599210676816,0.0722532711982035,0.100064890427175,0.11436898411938",-880.19896914847,"0.0540849617424562,1,0.0912599210676816,0.0722532711982035,0.100064890427175,0.11436898411938",-896.115378065908,"0.0168120451283114,0.0351218344006653,0.806134750477174,0.868421850707706,0.815385259565011,0.756284203265705",-896.113834986287,"0.999999943561139,0.0387553096127127,0.809816057284194,0.868329371958844,0.815408321975034,0.761657084586528",-896.117942192423,"0.376330738343899,0.00506193189981455,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-896.117942192423,"1.83696051979492e-17,0.00706490681969205,0.809859153476481,0.868421050939492,0.81542056092311,0.76173285338172",-880.19896914847,"0.0540849617424562,0.999999999787475,0.0912599210676816,0.0722532711982035,0.100064890427175,0.11436898411938",-880.09957382625,"0.054488957786824,0.999999989637511,0.0944771191454904,0.0718855787844997,0.0995478304729626,0.113666187033762",-877.487508377865,"0.26259708074706,0.296036958687924,0.0503227035044127,0.0296965776327894,0.0914332005990787,0.168013860661507",-880.19896914847,"0.0540849617424562,1,0.0912599210676816,0.0722532711982035,0.100064890427175,0.11436898411938"
"rs1393350",-698.077543479366,"2.07150449246716e-16,1,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"2.07150449246716e-16,1,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"2.07150449246716e-16,0.0149306412385132,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"0.266305732493218,0.00652324597209698,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"0.122028698112554,0.0062091376214169,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-695.188491996103,"0.0274657572439793,1,0.0919434055648097,0.0878519741675925,0.100635175362642,0.0958620313484425",-695.031546200079,"0.0453024232414981,0.590551119105699,0.100705651274163,0.0817944725048664,0.0954739173097227,0.115965097726877",-691.793817876491,"0.673777028398779,0.142591032974704,0.0408124276378346,0.044333068401439,0.112800370211247,0.119466026614018",-695.188491996103,"0.0274657572439793,1,0.0919434055648097,0.0878519741675925,0.100635175362642,0.0958620313484425",-695.188491996103,"0.0274657572439793,1,0.0919434055648097,0.0878519741675925,0.100635175362642,0.0958620313484425",-698.077543479366,"2.07150449246716e-16,0.0331323356311795,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"2.07150449246716e-16,0.00571991187132976,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"0.257616734231951,0.00245652926623512,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-698.077543479366,"2.07150449246716e-16,0.0136427714253029,0.866438352272798,0.880952380868815,0.862864079022859,0.85937499677235",-695.158316417442,"0.0287610276933305,0.999999988027631,0.0903280678929591,0.0886564815792424,0.100786038277553,0.0941207265396773",-695.188491996103,"0.0274657572439793,1,0.0919434055648097,0.0878519741675925,0.100635175362642,0.0958620313484425",-692.864422324577,"0.671422439719465,0.154912834452723,0.0562591735259982,0.029996731735597,0.105385844979682,0.133886272725928",-695.188491996103,"0.0274657572439793,1,0.0919434055648097,0.0878519741675925,0.100635175362642,0.0958620313484425"
"rs12913832",-1153.69638547064,"0.0243408495979345,1,0.36336606757718,0.500566880843638,0.390125036123745,0.225252265622065",-1151.04930374622,"0.129590487640795,0.184103135731092,0.425629371265537,0.477627386798947,0.37590468273787,0.295522051732155",-1153.68622573014,"0.0280269452375842,0.833628959278756,0.365271929413893,0.501656928587166,0.39031532203026,0.226105261465602",-1153.69638547064,"0.0243408495979345,1,0.36336606757718,0.500566880843638,0.390125036123745,0.225252265622065",-1153.4437945485,"0.0251701258008906,0.99999998978447,0.378256535334322,0.514914470082016,0.387615552385768,0.222960237993404",-1158.20388618747,"3.091542224819e-17,1,0.54850746371755,0.427272731546088,0.535377355185804,0.702334634455824",-1158.20388618747,"3.091542224819e-17,1,0.54850746371755,0.427272731546088,0.535377355185804,0.702334634455824",-1158.18651977218,"0.0419400497921841,0.0865247136434279,0.538962753622756,0.420908846761899,0.534995689240352,0.702132343026074",-1158.01160851147,"0.999999984872313,0.0893266795901168,0.548406392359935,0.427263143966782,0.534289466256293,0.679990714966491",-1158.20252167379,"0.999999654811614,0.0341600567480024,0.547372144534119,0.42727152477415,0.535377108341609,0.702333580516509",-1153.69638547064,"0.0243408495979345,1,0.36336606757718,0.500566880843638,0.390125036123745,0.225252265622065",-1153.56595584137,"0.0373754606164563,0.633686439893718,0.360052201271304,0.499627679179934,0.388094746538396,0.221174868303434",-1153.31616744662,"0.0446874680556248,0.527170131913205,0.343361395910035,0.475082178294556,0.385802737808565,0.240239749767972",-1153.31646961721,"0.12282175145127,0.172935140612374,0.330895004074614,0.441253587474119,0.386997577569589,0.258453101353412",-1158.20388618747,"3.091542224819e-17,0.00968597231945233,0.54850746371755,0.427272731546088,0.535377355185804,0.702334634455824",-1158.20388618747,"0.383899497662704,0.00449349625882778,0.54850746371755,0.427272731546088,0.535377355185804,0.702334634455824",-1157.67124814729,"0.999999997760974,0.0761449998465882,0.531145244622007,0.382353949376519,0.533585749749015,0.702303508515659",-1155.83958065712,"0.48843422493323,0.00223147173861903,0.139890788124011,0.108892003275233,0.535377143161585,0.702335067407222"
"rs1800407",-509.939412211624,"3.20695219035097e-17,1,0.894039734624829,0.931034483448717,0.911697248257536,0.934959350623852",-509.939412211624,"3.20695219035097e-17,0.00827759052304774,0.894039734624829,0.931034483448717,0.911697248257536,0.934959351153837",-509.939412211624,"3.20695219035097e-17,0.0385067601927363,0.894039734624829,0.931034483448717,0.911697248257536,0.934959350623852",-509.785995163251,"0.999999974400526,0.0986010904800246,0.893924510827628,0.931025557478213,0.910906946923353,0.923494692613587",-509.939412211624,"0.18093494941448,0.00501186262109578,0.894039734624829,0.931034483448717,0.911697248257536,0.934959350623852",-507.675184862897,"0.0308793331897946,1,0.0687476853166965,0.0482326390147138,0.0610736857522559,0.0407961820316904",-506.107614621506,"0.10377343131343,0.330304466991252,0.0818062096860481,0.0394547492758739,0.0520158543529416,0.0601714017181066",-505.055622538462,"0.894375383213898,0.00109169240054505,0.0163071872573601,0.0689653794573706,0.0883031040773614,0.0650401608206987",-507.675184862897,"0.0308793331897946,1,0.0687476853166965,0.0482326390147138,0.0610736857522559,0.0407961820316904",-504.462932212249,"0.99999999994233,0.171256569484993,0.0136571126875214,0.062240350378791,0.0825468909028232,0.0493878213623189",-509.800275791421,"0.153767235691973,0.0513429631861638,0.864226438657884,0.931032944563025,0.911461902297853,0.908972680561143",-509.837168018074,"0.999999993827469,0.0831037976783426,0.885650584741601,0.924620573132892,0.909310134789756,0.932570821859455",-509.873277586519,"0.999999997695263,0.0660350560098767,0.891277413836869,0.925144438880543,0.911530961736756,0.934958243136447",-509.221342297608,"0.395842182451207,0.00142375935899403,0.650430174159968,0.79011577932972,0.911697303502004,0.934959343740645",-507.675184862897,"0.0308793331897946,1,0.0687476853166965,0.0482326390147138,0.0610736857522559,0.0407961820316904",-507.675184862897,"0.0308793331897946,1,0.0687476853166965,0.0482326390147138,0.0610736857522559,0.0407961820316904",-507.107524265717,"0.0977279001547261,0.368627444445519,0.0549246656047698,0.0354826241285043,0.0585451704438863,0.0490380763240328",-507.675184862897,"0.0308793331897946,0.999999995672526,0.0687476853166965,0.0482326390147138,0.0610736857522559,0.0407961820316904"
