"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-281.411495421227,"3.86745113200333e-16,1,0.958333333078045,0.976190475242596,0.966735965028808,0.971731449005538",-281.411495421227,"3.86745113200333e-16,1,0.958333333078045,0.976190475242596,0.966735965028808,0.971731449005538",-281.411495421227,"3.86745113200333e-16,0.932707205570156,0.958333333078045,0.976190475242596,0.966735965028808,0.971731449005538",-281.386290858842,"0.00476934848176033,1,0.0389064409406564,0.0224059399972288,0.0314191573096874,0.0263304093348794",-280.558858813516,"0.999999999120599,0.266880652726154,0.0153326682064038,0.00937368790685814,0.0167206254310891,0.0207701099470165",-279.60485763653,"0.999999999777623,0.00726549846195685,0.0416668701276962,0.0238094059619507,8.10430391291479e-12,0.0282684055376434",-281.411495421227,"3.86745113200333e-16,0.807797379542774,0.958333333078045,0.976190475242596,0.966735965028808,0.971731449005538",-280.660529298236,"0.999999984510538,0.00563907371685272,0.958328256198421,0.97608392683615,0.965951750505585,0.964871487099735",-278.936688401819,"0.99999999994841,0.00123331993848559,0.0416667736827175,0.0238094042908515,0.0301171525357471,0.0280090218854152",-281.386290858842,"0.00476934848176033,1,0.0389064409406564,0.0224059399972288,0.0314191573096874,0.0263304093348794"
"rs28777",-860.486620011173,"0.0301965546167364,1,0.438813165687149,0.494192680398449,0.561525690343021,0.404930486981706",-860.486620011173,"0.0301965546167364,0.99999999515698,0.438813165687149,0.494192680398449,0.561525690343021,0.404930486981706",-859.400133516831,"0.441444230320362,0.439724718891339,0.444158568197777,0.493234205171735,0.435164644410883,0.430599372283667",-865.638665097344,"2.88692123636031e-16,1,0.448412696016107,0.42000000671642,0.346830985516165,0.483870980374893",-865.638665097344,"0.493333304070953,0.000914944072784099,0.448412696016107,0.42000000671642,0.346830985516165,0.483870980374893",-865.638665097344,"2.88692123636031e-16,0.0567869941024468,0.448412696016107,0.42000000671642,0.346830985516165,0.483870980374893",-860.486620011173,"0.0301965546167364,1,0.438813165687149,0.494192680398449,0.561525690343021,0.404930486981706",-860.486620011173,"0.0301965546167364,1,0.438813165687149,0.494192680398449,0.561525690343021,0.404930486981706",-865.638665097344,"5.69709245888378e-07,4.54460758259806e-05,0.448412696016107,0.42000000671642,0.346830985516165,0.483870980374893",-865.638665097344,"2.88692123636031e-16,0.000299555340770859,0.448412696016107,0.42000000671642,0.346830985516165,0.483870980374893"
"rs16891982",-1297.08467184319,"0.0599193030989829,1,0.264252124838999,0.26609066028124,0.353796772703421,0.207448046600242",-1297.08467184319,"0.0599193030989829,1,0.264252124838999,0.26609066028124,0.353796772703421,0.207448046600242",-1297.08467184319,"0.0599193030989829,1,0.264252124838999,0.26609066028124,0.353796772703421,0.207448046600242",-1329.07089379938,"3.94717211935628e-17,1,0.519108269516293,0.578947364724636,0.464360585669984,0.595323741060189",-1329.07089379938,"0.0997859015366112,0.00810521041194766,0.519108269516293,0.578947364724636,0.464360585669984,0.595323741060189",-1329.07089379938,"3.94717211935628e-17,0.0814216160559938,0.519108269516293,0.578947364724636,0.464360585669984,0.595323741060189",-1296.58575739769,"0.0827570515267086,0.416712138724143,0.301742970536003,0.298473150642187,0.380197259807952,0.20760019980139",-1297.08467184319,"0.0599193030989829,1,0.264252124838999,0.26609066028124,0.353796772703421,0.207448046600242",-1329.07089379938,"3.94717211935628e-17,1,0.519108269516293,0.578947364724636,0.464360585669984,0.595323741060189",-1329.07089379938,"3.94717211935628e-17,1,0.519108269516293,0.578947364724636,0.464360585669984,0.595323741060189"
"rs12821256",-216.394137964204,"7.28644774002622e-17,1,0.959459458884187,0.922222223500211,0.950479232688327,0.983957219168333",-216.394137964204,"7.28644774002622e-17,1,0.959459458884187,0.922222223500211,0.950479232688327,0.983957219168333",-216.394137964204,"7.28644774002622e-17,1,0.959459458884187,0.922222223500211,0.950479232688327,0.983957219168333",-213.71330918295,"0.0531652037076921,1,0.0186217327600312,0.0396949862187659,0.0243317156134919,0.00674670718224633",-213.403823760887,"0.125048541317526,0.669855512074512,0.0141473287176468,0.0302886174577489,0.020268572683981,0.00641328510871126",-213.71330918295,"0.0531652037076921,1,0.0186217327600312,0.0396949862187659,0.0243317156134919,0.00674670718224633",-215.005348326358,"0.999999998204439,0.00342670316416899,0.959459435026704,0.922221894714041,0.947772442311012,0.983710905002243",-216.394137964204,"7.28644774002622e-17,0.404926129621891,0.959459458884187,0.922222223500211,0.950479232688327,0.983957219168333",-213.71330918295,"0.0531652037076921,1,0.0186217327600312,0.0396949862187659,0.0243317156134919,0.00674670718224633",-213.604723832573,"0.151394540270908,0.0878972198609965,0.020815092492862,0.0457075598386181,0.0269960562283959,0.00585230662106412"
"rs4959270",-1177.30751293282,"9.80484640794936e-17,1,0.510273971097032,0.443396239195004,0.560196553766596,0.563745020785967",-1177.26175399039,"0.999999966338379,0.138763103975711,0.492598745131055,0.430301140090657,0.548222576241656,0.562206338006537",-1177.30751293282,"9.80484640794936e-17,0.0929966649016245,0.510273971097032,0.443396239195004,0.560196553766596,0.563745020785967",-1174.66659731837,"0.0185286818796159,1,0.419364035849596,0.502950066826889,0.385106402637371,0.366980348353042",-1174.62934903601,"0.0236907620960028,0.876468355705788,0.413760975953884,0.498106880336045,0.381673939237047,0.366094306421232",-1174.66659731837,"0.0185286818796159,0.999999999588057,0.419364035849596,0.502950066826889,0.385106402637371,0.366980348353042",-1177.10776779269,"0.999999961834654,0.000413213962044547,0.510272867950665,0.443397348424251,0.557920422527031,0.563632057726601",-1177.30751293282,"0.000747865499742144,2.69627459728199e-05,0.510273971097032,0.443396239195004,0.560196553766596,0.563745020785967",-1174.59207965932,"0.0254934770022902,0.421001842171777,0.43259074252259,0.514558739213751,0.393048601813916,0.366979509135847",-1174.56866409047,"0.0394007312546882,0.11634297779949,0.428528996796461,0.512508665410031,0.394352689956745,0.36476329117196"
"rs12203592",-598.369551366689,"0.000479281524658991,1,0.834891334640919,0.688299503727674,0.875746081884599,0.899817082537692",-596.511744877062,"0.999999997115085,0.236208860369563,0.721461624799002,0.553577353990385,0.818434765261293,0.88408354684273",-598.369322588743,"0.000756911097560858,0.877131144137878,0.834732942302783,0.68807200866431,0.875625624776725,0.899740225280666",-598.370325062233,"7.24383910121131e-15,1,0.164122134596715,0.310344810240505,0.123595506220898,0.0995475078241801",-598.370325062233,"7.24383910121131e-15,1,0.164122134596715,0.310344810240505,0.123595506220898,0.0995475078241801",-596.68411919427,"0.679943735268224,0.0389196960720765,0.164121300947277,0.310344218781277,0.0451778106270642,0.0995476075743146",-598.369551366689,"0.000479281524658991,1,0.834891334640919,0.688299503727674,0.875746081884599,0.899817082537692",-598.366955954008,"0.00100726316371892,0.999999955384557,0.833799461142758,0.686800449529489,0.875121078852989,0.899113002926508",-597.651131902743,"0.159081998509085,0.0454627843286685,0.162547726492156,0.308663468732935,0.118651448342553,0.0925578234871828",-598.271061863381,"0.0756091379074286,0.0146116868161523,0.163680979774394,0.310024772646124,0.121539681403844,0.0950374571424241"
"rs1042602",-870.226308428643,"1.58913433991671e-16,1,0.816901408154563,0.859649124053542,0.821261683853578,0.787003611254123",-870.226308428643,"0.0998371391967025,0.00777546738692523,0.816901408154563,0.859649124053542,0.821261683853578,0.787003611254123",-870.226308428643,"9.93208962447941e-18,0.159596768622707,0.816901408154563,0.859649124053542,0.821261683853578,0.787003611254123",-858.202481204797,"0.0497277819482556,1,0.0933166653554175,0.0817972765548799,0.102043977442284,0.108213157587867",-858.04021922192,"0.0780250263284253,0.794196472562523,0.0833459387119763,0.0734600634403934,0.0948763541751675,0.106253283515704",-858.202481204797,"0.0497277819482556,1,0.0933166653554175,0.0817972765548799,0.102043977442284,0.108213157587867",-870.226308428643,"9.93208962447941e-18,0.000594791868767086,0.816901408154563,0.859649124053542,0.821261683853578,0.787003611254123",-870.226308428643,"1.58913433991671e-16,1,0.816901408154563,0.859649124053542,0.821261683853578,0.787003611254123",-858.202481204797,"0.0497277819482556,1,0.0933166653554175,0.0817972765548799,0.102043977442284,0.108213157587867",-858.157289681606,"0.0501151263665146,0.999999934748057,0.0927834699799764,0.0814096180539192,0.106151681794137,0.107574822123256"
"rs1393350",-694.212686058735,"1.76062557984903e-17,1,0.849315065655983,0.873015877862719,0.866504854173902,0.869140623433703",-694.212686058735,"0.166923833658163,0.00738667945401972,0.849315065655983,0.873015877862719,0.866504854173902,0.869140623433703",-694.212686058735,"1.76062557984903e-17,1,0.849315065655983,0.873015877862719,0.866504854173902,0.869140623433703",-689.019333042331,"0.0372563135162886,1,0.0907971575916004,0.0834635990640937,0.0866840823664093,0.0765151378003506",-688.046848175686,"0.481042926818229,0.380846157418696,0.0441908171832921,0.0412796040328808,0.0549025733542016,0.0720136402384589",-688.851096687559,"0.101423822976633,0.701588049361828,0.0870676024122345,0.0797525893202863,0.0794925272290764,0.0777781946846665",-694.212686058735,"0.00161946448051169,1.66227731217949e-05,0.849315065655983,0.873015877862719,0.866504854173902,0.869140623433703",-694.212376068796,"0.999998235185191,0.000982765475296233,0.84931402679876,0.873015908703541,0.866504406428764,0.869090308231682",-689.019333042331,"0.0372563135162886,1,0.0907971575916004,0.0834635990640937,0.0866840823664093,0.0765151378003506",-688.956176538476,"0.0377321250587023,0.999999968632156,0.0901730846064067,0.0829723815327951,0.0891061720645884,0.0759493197476911"
"rs12913832",-1151.41424927676,"0.017315806997586,1,0.36347188072175,0.512295068176682,0.408044955623549,0.239989507648717",-1151.41424927676,"0.017315806997586,1,0.36347188072175,0.512295068176682,0.408044955623549,0.239989507648717",-1151.15334866858,"0.109437475575706,0.552971136372591,0.357341489662552,0.50542777872295,0.381218367986587,0.243019668159835",-1153.68131679738,"1.22618971314512e-16,1,0.574626862994414,0.436363644940895,0.538915094677673,0.708171202526003",-1153.01675222857,"0.999999999463172,0.186487670818998,0.506366273879191,0.383657543233634,0.492747748122059,0.698512086019435",-1153.68131679738,"1.22618971314512e-16,0.28691545375983,0.574626862994414,0.436363644940895,0.538915094677673,0.708171202526003",-1150.61538434861,"0.295465891016916,0.0234004997784466,0.425250024453236,0.563538908442588,0.451836840265291,0.285459668587186",-1151.39812032558,"0.0175069701309815,0.999999975138852,0.362802368009321,0.511722888799464,0.41152215080632,0.239444619321771",-1153.68131679738,"1.22618971314512e-16,0.227951089419661,0.574626862994414,0.436363644940895,0.538915094677673,0.708171202526003",-1153.67970071759,"0.99999880817804,0.00117030534992369,0.574628061162221,0.436362181518069,0.538914004696917,0.707882782691069"
"rs1800407",-528.83376273558,"1.62233865454302e-16,1,0.877483445299617,0.948275865294198,0.905963303825914,0.932926828909786",-528.736099234346,"0.999999965416142,0.166298701671036,0.858170482486736,0.941453069531206,0.895913236847563,0.931507536639922",-528.73321305739,"0.186490728971627,0.0297487703799169,0.877483232872575,0.948275923144174,0.888254679280224,0.932926905397397",-527.297499481253,"0.0249214321472825,1,0.0871711731476344,0.0387276978074538,0.0702474901131417,0.0462659404929338",-527.274327406673,"0.0346307445452329,0.83926513979932,0.0839326627819591,0.0373228577963277,0.0685482693639146,0.0460245353491673",-527.285209151843,"0.0436159820016779,0.806346344052272,0.0861059099245205,0.0381617057317366,0.0686321771476562,0.0467650654892262",-528.83376273558,"1.62233865454302e-16,4.45697011684469e-05,0.877483445299617,0.948275865294198,0.905963303825914,0.932926828909786",-528.833635350527,"0.999994457368743,0.000967763060497644,0.877483919320033,0.948276156192694,0.905963107525629,0.932901254681643",-527.264466820158,"0.0315211495536377,0.49999423313897,0.0917542907999329,0.0407381340189272,0.0725250714688495,0.0462311203135696",-527.24334637618,"0.0255840241946605,0.999999985344053,0.0863535880106934,0.0384124269668368,0.0712846410131888,0.0457887422965371"
