"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-311.563720313036,"1.5269533786616e-18,1,0.958333332877283,0.976190475600526,0.963617463745392,0.961130742978836",-311.563720313036,"0.0161417320015808,0.0171748779413987,0.958333332877283,0.976190475600526,0.963617463745392,0.961130742978836",-311.563720313036,"1.5269533786616e-18,0.0685541666577774,0.958333332877283,0.976190475600526,0.963617463745392,0.961130742978836",-302.533966336042,"0.0460366223462483,1,0.0175168830951731,0.0123585133761441,0.0199213728763224,0.0187169048517859",-301.406373311567,"0.999999998703661,0.343769051782709,0.00378909747442183,0.00252621489741742,0.00728612683680457,0.0151536296516368",-301.932991877881,"0.99999999985359,0.397865234348982,0.0191223119369576,0.0133486016952735,3.4531194276363e-12,0.0241461423662765",-311.563720313036,"1.62016400474914e-20,0.000611435286822007,0.958333332877283,0.976190475600526,0.963617463745392,0.961130742978836",-311.563720313036,"1.5269533786616e-18,6.18861328488137e-05,0.958333332877283,0.976190475600526,0.963617463745392,0.961130742978836",-302.533966336042,"0.0460366223462483,1,0.0175168830951731,0.0123585133761441,0.0199213728763224,0.0187169048517859",-302.522118462699,"0.0675246897591195,0.211171182250147,0.0184173493740089,0.0130730681780739,0.021586296746407,0.0184088572378646"
"rs28777",-858.555601034557,"0.03776539155243,1,0.418455091600794,0.451728495481134,0.529761355178053,0.408956526811104",-858.555601034557,"0.03776539155243,0.999999998288319,0.418455091600794,0.451728495481134,0.529761355178053,0.408956526811104",-855.441004368348,"0.621041045364308,0.425459330189137,0.430372121669303,0.454604168042356,0.3252562104534,0.446482885722743",-866.67508077248,"4.31790145891815e-17,1,0.440476186298981,0.440000003754725,0.353873242131873,0.451612904769111",-866.67508077248,"4.31790145891815e-17,1,0.440476186298981,0.440000003754725,0.353873242131873,0.451612904769111",-866.67508077248,"4.31790145891815e-17,0.088295768023907,0.440476186298981,0.440000003754725,0.353873242131873,0.451612904769111",-858.555601034557,"0.03776539155243,1,0.418455091600794,0.451728495481134,0.529761355178053,0.408956526811104",-858.555601034557,"0.03776539155243,1,0.418455091600794,0.451728495481134,0.529761355178053,0.408956526811104",-866.67508077248,"4.31790145891815e-17,1.10901454518627e-05,0.440476186298981,0.440000003754725,0.353873242131873,0.451612904769111",-866.67508077248,"4.31790145891815e-17,0.000165431724917117,0.440476186298981,0.440000003754725,0.353873242131873,0.451612904769111"
"rs16891982",-1308.32204330522,"0.0548510279474522,1,0.307362337564127,0.293578897812882,0.367666749297037,0.244696548573574",-1308.32204330522,"0.0548510279474522,0.999999999826405,0.307362337564127,0.293578897812882,0.367666749297037,0.244696548573574",-1308.32204330522,"0.0548510279474522,1,0.307362337564127,0.293578897812882,0.367666749297037,0.244696548573574",-1335.25496648599,"3.44534923885964e-19,1,0.48726114956236,0.561403518674044,0.464360586471542,0.564748205960943",-1335.25496648599,"3.44534923885964e-19,1,0.48726114956236,0.561403518674044,0.464360586471542,0.564748205960943",-1335.25496648599,"3.44534923885964e-19,0.157209667221737,0.48726114956236,0.561403518674044,0.464360586471542,0.564748205960943",-1307.28059223497,"0.097663834871507,0.280012167606758,0.365777674977334,0.342434852477928,0.405811113681807,0.244682917226132",-1308.28107811747,"0.0553748186318081,0.999999977347942,0.305560798692359,0.292272570963097,0.378604873270265,0.243106321992837",-1335.25496648599,"1.08927723599724e-05,3.49077978079338e-05,0.48726114956236,0.561403518674044,0.464360586471542,0.564748205960943",-1335.25496648599,"3.44534923885964e-19,1,0.48726114956236,0.561403518674044,0.464360586471542,0.564748205960943"
"rs12821256",-226.518240523566,"4.07026146491364e-16,1,0.945945945542128,0.933333332798769,0.958466453247155,0.970588235676228",-226.518240523566,"4.07026146491364e-16,0.748155591668195,0.945945945542128,0.933333332798769,0.958466453247155,0.970588235676228",-226.518240523566,"4.07026146491364e-16,1,0.945945945542128,0.933333332798769,0.958466453247155,0.970588235676228",-226.084413559469,"0.0212963094091412,1,0.0402046405805589,0.0519062989816954,0.0317895515863911,0.0212688910704941",-225.896345989666,"0.603959645290871,0.304897164720739,0.0226094038007527,0.0305660771314687,0.0222830378297126,0.0210697191178084",-224.965408032454,"0.999999999104332,0.321960988167029,0.0458715249089862,0.0576104059233,3.50536452570675e-11,0.0259330506508246",-226.463894198782,"0.135372726248294,0.0132653688646346,0.94594528746808,0.933333255152591,0.957883280313299,0.970468413913754",-226.518240523566,"4.07026146491364e-16,0.995561956177131,0.945945945542128,0.933333332798769,0.958466453247155,0.970588235676228",-226.084413559469,"0.0212963094091412,1,0.0402046405805589,0.0519062989816954,0.0317895515863911,0.0212688910704941",-225.535419243453,"0.254982036221126,0.0233469312546641,0.0509013711057998,0.064695782830645,0.0361033841171727,0.020485519034638"
"rs4959270",-1177.0671122008,"1.69600615132058e-17,1,0.503424653914308,0.424528306322824,0.570024572774165,0.541832671228392",-1176.70857423072,"0.999999986320871,0.17899709251978,0.44557070149759,0.381112336120999,0.531584768804922,0.532826283068391",-1177.0671122008,"1.69600615132058e-17,0.0987206428485358,0.503424653914308,0.424528306322824,0.570024572774165,0.541832671228392",-1176.12799445059,"0.0110758515157453,1,0.454384405015715,0.543816603934423,0.39738781841588,0.415958396491372",-1176.12799445059,"0.0110758515157453,1,0.454384405015715,0.543816603934423,0.39738781841588,0.415958396491372",-1176.12799445059,"0.0110758515157453,1,0.454384405015715,0.543816603934423,0.39738781841588,0.415958396491372",-1177.05314912672,"0.999998435490775,0.00026741021848249,0.503424685847497,0.424528299065392,0.569432962014673,0.54182087151019",-1177.0671122008,"0.000403686196751332,0.00026956391386741,0.503424653914308,0.424528306322824,0.570024572774165,0.541832671228392",-1175.89314005365,"0.0269402056673887,0.209891448614496,0.468722098389957,0.556606693054929,0.405505008512437,0.412936494923669",-1175.87866338851,"0.0415598796495578,0.0656658909767261,0.464828107871152,0.554386026805843,0.404166984979867,0.413524532296386"
"rs12203592",-590.361280929261,"4.27116443114408e-16,1,0.828244275402911,0.698275871181456,0.880617980055163,0.904977375824582",-589.042775288374,"0.999999999288742,0.221458717435799,0.738287736483863,0.593332025057183,0.837517033432618,0.89395224913197",-590.361280929261,"4.27116443114408e-16,0.00994474151018643,0.828244275402911,0.698275871181456,0.880617980055163,0.904977375824582",-590.235209275211,"0.00619280809311919,1,0.158903309211586,0.284651856872739,0.111296053117851,0.0873807148520131",-590.235209275211,"0.00619280809311919,1,0.158903309211586,0.284651856872739,0.111296053117851,0.0873807148520131",-589.649532140366,"0.450686916727419,0.311694703968219,0.16251197347574,0.288972667685648,0.0675350328828584,0.0911643954571652",-590.361280929261,"4.27116443114408e-16,1,0.828244275402911,0.698275871181456,0.880617980055163,0.904977375824582",-590.238509319458,"0.756604577983306,0.00340506188699098,0.828243842663894,0.698155969560172,0.88034635239054,0.899117112787449",-590.068682707319,"0.022134935829447,0.197881925345411,0.1603304368179,0.287501321805721,0.110773782548997,0.0838937498463253",-590.235209275211,"0.00619280809311919,1,0.158903309211586,0.284651856872739,0.111296053117851,0.0873807148520131"
"rs1042602",-880.751530114214,"2.47953293300507e-18,1,0.82394366366806,0.903508775553217,0.815420560916706,0.763537907904294",-880.751530114214,"0.205414362446546,0.0156456149420672,0.82394366366806,0.903508775553217,0.815420560916706,0.763537907904294",-880.751530114214,"1.93713510391021e-20,0.00292959612421621,0.823943659412836,0.903508775553217,0.815420560916706,0.763537907904294",-869.282250701031,"0.0480093266858624,1,0.0916311787967542,0.0560287803193574,0.108059201601268,0.125310908833561",-869.282250701031,"0.0480093266858624,1,0.0916311787967542,0.0560287803193574,0.108059201601268,0.125310908833561",-869.282250701031,"0.0480093266858624,0.999999994232731,0.0916311787967542,0.0560287803193574,0.108059201601268,0.125310908833561",-880.751530114214,"3.40926833749586e-05,1.76561040936261e-05,0.82394366366806,0.903508775553217,0.815420560916706,0.763537907904294",-880.751530114214,"2.47953293300507e-18,0.000289072077856558,0.82394366366806,0.903508775553217,0.815420560916706,0.763537907904294",-869.282250701031,"0.0480093266858624,1,0.0916311787967542,0.0560287803193574,0.108059201601268,0.125310908833561",-869.16289340238,"0.0664035545017302,0.24166759209572,0.0953772522435857,0.0585418091739274,0.11581854859449,0.123866813794998"
"rs1393350",-684.817679030872,"3.58586383859036e-17,1,0.866438360679867,0.865079363261633,0.875000000778283,0.85742187267171",-684.817679030872,"0.412465865568876,0.00137414493246997,0.866438360679867,0.865079363261633,0.875000000778283,0.85742187267171",-684.817679030872,"3.58586383859036e-17,0.0655080650290182,0.866438360679867,0.865079363261633,0.875000000778283,0.85742187267171",-677.510434063631,"0.0445125002301788,1,0.0716678258595015,0.0812738411437183,0.0735920440433041,0.0748714142461233",-675.790090023602,"0.517816318651467,0.396339819470136,0.0296777979868839,0.034217805629382,0.0417531725072586,0.067558152743731",-677.273264967411,"0.125059992514397,0.69594492467265,0.0676867360434992,0.0765163527418686,0.0656020500087632,0.0761849879861718",-684.815929219804,"0.999999630028102,0.000223316172330777,0.866438921777758,0.86507902903634,0.874853365374695,0.857419873833995",-684.817679030872,"3.58586383859036e-17,0.00127951175582353,0.866438360679867,0.865079363261633,0.875000000778283,0.85742187267171",-677.510434063631,"0.0445125002301788,0.999999992932738,0.0716678258595015,0.0812738411437183,0.0735920440433041,0.0748714142461233",-677.446077645611,"0.0449816847392413,0.999999987731344,0.0711646042431743,0.080789038721566,0.0761913023712538,0.0743144958429626"
"rs12913832",-1145.88547190646,"0.026752437288207,1,0.358357416339531,0.521730554594684,0.371596847517307,0.210661092737647",-1145.88547190646,"0.026752437288207,1,0.358357416339531,0.521730554594684,0.371596847517307,0.210661092737647",-1145.66826738395,"0.15514390943568,0.560699594181918,0.352197787201442,0.5141082116727,0.336713556514091,0.217019791091927",-1151.27980854788,"3.27878269845792e-16,1,0.544776120911434,0.400000015599157,0.547169812271265,0.712062255523472",-1150.37998951448,"0.999999999041781,0.190687013367301,0.469579494600164,0.343981837640188,0.496694892802376,0.701095005879868",-1151.27980854788,"3.27878269845792e-16,1,0.544776120911434,0.400000015599157,0.547169812271265,0.712062255523472",-1142.81610465004,"0.205152159479803,0.0847722501650177,0.423062227970489,0.578299739223263,0.411948454939119,0.207646910891206",-1145.88547190646,"0.026752437288207,1,0.358357416339531,0.521730554594684,0.371596847517307,0.210661092737647",-1151.27980854788,"3.27878269845792e-16,0.00028527687751102,0.544776120911434,0.400000015599157,0.547169812271265,0.712062255523472",-1151.2793231789,"0.999999433147229,0.000992863348280111,0.544775705368678,0.399999242973712,0.547170629272231,0.71196687133403"
"rs1800407",-537.276770682848,"4.07605781485074e-17,1,0.887417221995809,0.948275859313489,0.902522935045073,0.926829268186727",-537.276770682848,"0.10508498800752,0.00798859953845949,0.887417221995809,0.948275859313489,0.902522935045073,0.926829268186727",-537.276770682848,"1.01901445371268e-17,0.00418872743631668,0.887417221995809,0.948275859313489,0.902522935045073,0.926829268186727",-534.806129815716,"0.0311530785802968,1,0.0729491868981584,0.0358248635828883,0.067417044690095,0.0458567423377389",-534.254424711587,"0.126079604632937,0.552252343520027,0.0550287570781419,0.0271465397999231,0.0558363958545846,0.043240855184911",-533.991094990018,"0.240547178364386,0.533147762306677,0.0673889589016389,0.0328953884602014,0.050967271706497,0.0462563379362277",-536.572500147489,"0.39636375001212,0.00728406487031029,0.887416545712341,0.948276438000079,0.900415924440793,0.926394673207344",-536.912087197105,"0.999999991697835,0.0035409779132447,0.887417983119342,0.948276813445241,0.902228176819416,0.919527161769054",-534.806129815716,"0.0311530785802968,1,0.0729491868981584,0.0358248635828883,0.067417044690095,0.0458567423377389",-534.800246454815,"0.0314597081960294,0.999999977310528,0.0726230171047182,0.0356859275784104,0.0690874925718867,0.0456334839327405"
