"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-291.572372936425,"1.62566975287217e-16,1,0.955128203508648,0.968253968038599,0.966735967027022,0.969964664606675",-291.572372936425,"1.62566975287217e-16,1,0.955128203508648,0.968253968038599,0.966735967027022,0.969964664606675",-289.045077889945,"0.789536181557435,0.000400045762378513,0.893072529536815,0.96825422183044,0.966736018587057,0.969964795228693",-291.565160204292,"0.999999768513171,0.0780649804323986,0.955124861513041,0.968253920183155,0.966696210692529,0.96853925928364",-288.577570803304,"0.999999999846225,0.157721553944055,0.815964244863745,0.965737498643318,0.965244380887329,0.964049315295242",-283.90129305202,"0.0351845657482949,1,0.0227211660396417,0.0195737934697693,0.021193052081637,0.0172894833097879",-283.90129305202,"0.0351845657482949,1,0.0227211660396417,0.0195737930445029,0.021193052081637,0.0172894833097879",-283.90129305202,"0.0351845657482949,0.999999990349757,0.0227211660396417,0.0195737934697693,0.021193052081637,0.0172894833097879",-283.90129305202,"0.0351845657482949,1,0.0227211660396417,0.0195737934697693,0.021193052081637,0.0172894833097879",-283.90129305202,"0.0351845657482949,1,0.0227211660396417,0.0195737934697693,0.021193052081637,0.0172894833097879",-291.572372936425,"1.62566975287217e-16,1,0.955128203508648,0.968253968038599,0.966735967027022,0.969964664606675",-291.564384368718,"0.999999961264664,0.0470347194099799,0.955051399213126,0.968117557918116,0.966719231117004,0.969925189862686",-291.572372936425,"1.62566975287217e-16,1,0.955128203508648,0.968253968038599,0.966735967027022,0.969964664606675",-291.572372936425,"1.62566975287217e-16,0.813456042377501,0.955128203508648,0.968253968038599,0.966735967027022,0.969964664606675",-283.817017396513,"0.0611216803599438,0.590438576639481,0.0197434449000619,0.0213918622101158,0.0226065556829833,0.0129851329689325",-283.400775640055,"0.539480364275868,0.193311196299035,0.0149192455206918,0.0129656153435748,0.0197900089133957,0.0144865817645925",-283.224820232394,"0.366158379964801,0.205733419837181,0.0136923006967375,0.00673231667520856,0.0214690043208792,0.0261375859019665",-282.896422974099,"0.151272384899146,0.235929101286749,0.0189509243144276,0.0127272724327604,0.0170273016417959,0.0185159360260251"
"rs28777",-862.305190024312,"0.0326300829160055,1,0.42971370263223,0.387226330173602,0.544188759327711,0.427829976450388",-861.944310686979,"0.0482179648895482,0.676060256893573,0.451484975836857,0.36882526840826,0.527985449394256,0.472329783931746",-861.65375758094,"0.146146102664309,0.301039121007394,0.434513270448554,0.374174480116149,0.549803932648534,0.449736909989273",-862.305190024312,"0.0326300829160055,1,0.42971370263223,0.387226330173602,0.544188759327711,0.427829976450388",-862.066007657247,"0.164939149709458,0.343364109524335,0.357347862083132,0.429073071886415,0.587950149778392,0.438876998981823",-868.361303981527,"2.88680969345511e-17,1,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"2.88680969345511e-17,1,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"4.5106401460236e-19,0.0121554107405281,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"2.88680969345511e-17,0.0641069751036844,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"0.539269861110909,0.00631860475987538,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-862.208577385623,"0.034104123382518,0.999999988332502,0.424519508683371,0.390521830396786,0.54503951217992,0.422559793451112",-862.305190024312,"0.0326300829160055,1,0.42971370263223,0.387226330173602,0.544188759327711,0.427829976450388",-861.399462078788,"0.0954503553628336,0.382475491539615,0.377573655939322,0.326062096553586,0.535261129423542,0.472727045529737",-862.305190024312,"0.0326300829160055,0.999999996695425,0.42971370263223,0.387226330173602,0.544188759327711,0.427829976450388",-868.361303981527,"2.88680969345511e-17,0.0199810545496969,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"0.163544987554734,0.00380208480831956,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"0.828562423553103,0.00806006185569954,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109",-868.361303981527,"2.88680969345511e-17,0.00840552321944672,0.448412695602932,0.520000001268966,0.355633806384538,0.451612904541109"
"rs16891982",-1292.28400352748,"0.0623432188564118,1,0.261596145079058,0.267657172793805,0.353762106436287,0.195928900592627",-1292.28400352748,"0.0623432188564118,1,0.261596145079058,0.267657172793805,0.353762106436287,0.195928900592627",-1291.91492556283,"0.112271150343534,0.534991541335716,0.276587676871993,0.273529394853249,0.357896616869553,0.207219664362631",-1292.24219734587,"0.0694148871205886,0.876041613791187,0.26904336490232,0.27749286647056,0.354276704578497,0.18952039439675",-1291.29680471794,"0.142825877410668,0.551870556532925,0.225751702969568,0.308036534195439,0.377067369999562,0.181837385104633",-1326.79198418356,"1.78878472144361e-17,1,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198418356,"1.78878472144361e-17,0.0104559752544906,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198418356,"1.78878472144361e-17,0.0147937727427668,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198418356,"0.296382132369775,0.0081284704633784,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198418356,"1.78878472144361e-17,0.01027936861901,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1292.28400352748,"0.0623432188564118,1,0.261596145079058,0.267657172793805,0.353762106436287,0.195928900592627",-1292.28400352748,"0.0623432188564118,1,0.261596145079058,0.267657172793805,0.353762106436287,0.195928900592627",-1292.2785411683,"0.0648794238676205,0.943456298014249,0.258948425342273,0.264744752958796,0.353199752095828,0.198756990139242",-1292.28400352748,"0.0623432188564118,0.999999998454908,0.261596145079058,0.267657172793805,0.353762106436287,0.195928900592627",-1326.79198418356,"1.78878472144361e-17,0.0116638647389612,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198418356,"0.0105869944138846,0.00213495254214171,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456",-1326.79198414413,"0.985239782772088,0.0204898938903229,0.512738738734878,0.570173129637615,0.457023042893556,0.602518009390813",-1326.79198418356,"1.39748806362782e-19,0.00845250918431503,0.512738849892581,0.570175431343699,0.457023063104553,0.602517985266456"
"rs12821256",-228.530155351487,"0.0120230576282864,1,0.9469540017526,0.89907577157772,0.950323856226481,0.965012649381969",-228.218269772473,"0.185087660783745,0.0174641800382768,0.954741722216202,0.895275057797345,0.947104568781457,0.9704503285258",-228.517391297164,"0.0252573657702631,0.486769696954045,0.947613525575507,0.899126476489385,0.950305108289688,0.965323058903647",-228.355659767428,"0.118010011512881,0.26487973608351,0.950601128947865,0.907382293630575,0.949431070613226,0.954727397722529",-228.530155351487,"0.0120230576282864,1,0.9469540017526,0.89907577157772,0.950323856226481,0.965012649381969",-228.679228385358,"3.3018681890825e-17,1,0.0450450453901997,0.0888888903568471,0.0431309904602551,0.0294117650821601",-228.679228385358,"3.3018681890825e-17,1,0.0450450453901997,0.0888888903568471,0.0431309904602551,0.0294117650821601",-228.679228385358,"3.3018681890825e-17,0.0821440020437443,0.0450450453901997,0.0888888903568471,0.0431309904602551,0.0294117650821601",-228.679228385358,"0.357813334091102,0.0112042177684272,0.0450450453901997,0.0888888903568471,0.0431309904602551,0.0294117650821601",-228.378059747249,"0.637904447859613,0.143952330419979,0.0200977578304507,0.086493615781226,0.0424375375750669,0.0272173248788431",-228.530155351487,"0.0120230576282864,1,0.9469540017526,0.89907577157772,0.950323856226481,0.965012649381969",-228.530155351487,"0.0120230576282864,1,0.9469540017526,0.89907577157772,0.950323856226481,0.965012649381969",-228.530155351487,"0.0120230576282864,1,0.9469540017526,0.89907577157772,0.950323856226481,0.965012649381969",-228.260979074713,"0.0987034784577106,0.169094650033427,0.934172776604982,0.872316411135713,0.945956032419087,0.966116111844998",-228.222184029912,"0.604082572129093,0.00802501215076718,0.018302351402847,0.087495526153522,0.0417953807462597,0.0121504156284218",-228.659200744838,"0.999999943875966,0.0806523421594751,0.0419991675954246,0.0819002679255127,0.042080006211111,0.0284561358060808",-228.631188120483,"0.620439832708017,0.0849891294842465,0.0418631314869761,0.0747419694075066,0.042700994558086,0.0294024575122671",-228.679228385358,"3.3018681890825e-17,0.0104961716729073,0.0450450453901997,0.0888888903568471,0.0431309904602551,0.0294117650821601"
"rs4959270",-1181.81196652598,"1.54249429751407e-16,1,0.527397262624427,0.471698104765708,0.551597045591568,0.535856576096962",-1181.81196652598,"1.54249429751407e-16,0.000202757432473825,0.527397262624427,0.471698104765708,0.551597045591568,0.535856576096962",-1181.52159460389,"0.172376785248862,0.0750996943033238,0.487061030905393,0.447655715269321,0.550896488401969,0.53541437883481",-1181.81196652598,"0.419798983081473,0.0125662957709626,0.527397262624427,0.471698104765708,0.551597045591568,0.535856576096962",-1181.3188546441,"0.999999999729697,0.0863402397608,0.438138624541389,0.471258601963479,0.551492874065222,0.534373932948247",-1180.90404722381,"0.0108528659493491,1,0.431535223484049,0.49678251299501,0.416120657084726,0.42266785443471",-1179.25052987301,"0.264805406865064,3.18572209579904e-05,0.469903692770509,0.459803010564976,0.403177162173474,0.46181413317814",-1180.89272812985,"0.0155908639845516,0.658732582197731,0.433511109843318,0.497493133639971,0.416337735777126,0.424036296980127",-1180.63290072452,"0.0403833098183296,0.364251022805783,0.44724752604211,0.514765531650022,0.41757929205543,0.398461124480481",-1180.88942108445,"0.0110060140869502,0.999999988657103,0.439117501205965,0.503633730516835,0.415666243619715,0.422084624881705",-1181.81196652598,"1.54249429751407e-16,0.00801112486409771,0.527397262624427,0.471698104765708,0.551597045591568,0.535856576096962",-1181.81196652598,"0.1465232213029,0.00366595363695121,0.527397262624427,0.471698104765708,0.551597045591568,0.535856576096962",-1181.50859559024,"0.999999996144146,0.0775077194799119,0.507603362593822,0.423258898494255,0.549594471040138,0.535810849197673",-1181.80832470085,"0.0226527548048983,0.00232383244453131,0.510238485623789,0.456656583479934,0.551596761707165,0.535856785936241",-1180.90404722381,"0.0108528659493491,1,0.431535223484049,0.49678251299501,0.416120657084726,0.42266785443471",-1180.87803869702,"0.0133818504510899,0.792036437147366,0.431596070288925,0.496716179691364,0.415305604122053,0.420981577253724",-1180.90404722381,"0.0108528659493491,1,0.431535223484049,0.49678251299501,0.416120657084726,0.42266785443471",-1180.82247980696,"0.0192540857738066,0.448926385177206,0.437378848858311,0.489787331638744,0.411806399273711,0.424682318573265"
"rs12203592",-599.228467144809,"4.16757020517151e-17,1,0.835877868081883,0.698275853051028,0.873595505364643,0.902714932553891",-599.228467144809,"4.16757020517151e-17,1,0.835877868081883,0.698275853051028,0.873595505364643,0.902714932553891",-596.719585485146,"0.469923232825664,0.0917429913803711,0.749041198669863,0.612362416872079,0.870992980520665,0.901411462896585",-599.228466205443,"0.998979039292375,0.0407356627913257,0.835877919755906,0.698275203211382,0.87359573930167,0.902702239866669",-598.220569058155,"0.999999997010948,0.109778773299475,0.716606812157271,0.695942223503717,0.873172787225283,0.900290430300153",-599.188508369644,"0.00344130151447352,1,0.157157799904147,0.292198525358066,0.121643232481124,0.092893843812175",-596.534595844021,"0.232881596890336,0.0407708520337721,0.162111044451667,0.25078917883343,0.0903381114412919,0.0967113393360697",-599.186371087374,"0.0043346758978756,0.772543333602979,0.157213773442481,0.292119476958555,0.121552856787513,0.0928727766856763",-598.783019769773,"0.0626781375696212,0.29256425909734,0.153681690239946,0.292967400168953,0.11347721741528,0.0744136555740381",-599.166301940171,"0.00434233905379025,0.999999989022988,0.15708914983753,0.292164628545284,0.120412721347861,0.0917659649572414",-599.110813695028,"0.168025405888629,0.0315276138546155,0.79972944253601,0.697739118566652,0.873127059727238,0.873972783270255",-598.501594253806,"0.999999998914154,0.107127429557176,0.79438267004314,0.633695460512929,0.860892178837726,0.88991117104354",-596.334478515594,"0.999999999602787,0.105889376682484,0.780348071735948,0.530868685166583,0.865574077789198,0.902297045919988",-597.99437056226,"0.360473498628983,0.00013203542194761,0.571211024991594,0.411076012732394,0.873595345640078,0.902714989201454",-599.188508369644,"0.00344130151447352,1,0.157157799904147,0.292198525358066,0.121643232481124,0.092893843812175",-599.165531857411,"0.00598220834146314,0.693202259256025,0.155328492261319,0.289911081823774,0.120339851075556,0.0915693853888228",-599.188508369644,"0.00344130151447352,0.999999990000053,0.157157799904147,0.292198525358066,0.121643232481124,0.092893843812175",-599.016781964978,"0.0359790484051413,0.183670055644473,0.144945477435014,0.267588324130009,0.115157632553868,0.0917372755326823"
"rs1042602",-866.747903824324,"1.76947174180789e-17,1,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.747903824324,"1.76947174180789e-17,0.0304592420805752,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.747903824324,"1.76947174180789e-17,0.0355142332101342,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.747903824324,"0.629984036895178,0.0106461251700488,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.747903824324,"1.76947174180789e-17,0.00891216773685951,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-852.762172893061,"0.0538006755945752,1,0.0840510796808396,0.0673031160881283,0.0954596129661997,0.106670629624474",-852.156822025044,"0.0715449161227485,0.754151609269531,0.0929408201154315,0.0607819264052642,0.0877131191268837,0.132252495092559",-850.622667529416,"0.304416581351517,0.272113208341097,0.0771590225830085,0.0529780230459935,0.0977661074135104,0.123112423482438",-852.762172893061,"0.0538006755945752,0.999999998020815,0.0840510796808396,0.0673031160881283,0.0954596129661997,0.106670629624474",-852.068210464835,"0.146628195982542,0.493031120473004,0.0658720268601929,0.0810335212422759,0.108740395281313,0.100435719689733",-866.747903824324,"1.76947174180789e-17,0.0165685158540886,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.746920619932,"0.99999991571882,0.034274747010192,0.823934508976541,0.877165078875292,0.823595042254365,0.77794136618144",-866.747903824324,"1.76947174180789e-17,1,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-866.747903824324,"1.76947174180789e-17,1,0.82394366635176,0.877192984858324,0.823598131555478,0.777978338852154",-852.724769156495,"0.0560196075624428,0.999999989925084,0.0814045562894157,0.0687900155311097,0.0961946086005458,0.103253673172403",-852.762172893061,"0.0538006755945752,1,0.0840510796808396,0.0673031160881283,0.0954596129661997,0.106670629624474",-852.480511877387,"0.0924694118784082,0.560227173212041,0.070408809675514,0.0539269675058179,0.091432384208004,0.124052301959827",-852.762172893061,"0.0538006755945752,1,0.0840510796808396,0.0673031160881283,0.0954596129661997,0.106670629624474"
"rs1393350",-691.639765940722,"1.12853177091176e-16,1,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"1.12853177091176e-16,0.0130593718541593,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"1.12853177091176e-16,1,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"1.12853177091176e-16,1,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"0.163718594743293,0.00500416381021806,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-688.903609431463,"0.0268234203744057,1,0.0902956510589947,0.125863407993926,0.0920718686753779,0.0996176328282121",-688.080814526505,"0.0636475635854957,0.449351434882786,0.100223000277813,0.110588069222582,0.0828501590504353,0.127375728238788",-683.22365703758,"0.759869783160562,0.134931460819737,0.0302018273644537,0.0582286965326015,0.104256223268367,0.124999580857851",-688.903609431463,"0.0268234203744057,0.999999995632282,0.0902956510589947,0.125863407993926,0.0920718686753779,0.0996176328282121",-688.903609431463,"0.0268234203744057,1,0.0902956510589947,0.125863407993926,0.0920718686753779,0.0996176328282121",-691.639765940722,"1.12853177091176e-16,0.0176410349723534,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"1.12853177091176e-16,1,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"0.853775960283787,0.00362913257623404,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-691.639765940722,"1.12853177091176e-16,0.00469279657455055,0.869863016172541,0.833333338556843,0.874999998726219,0.855468750898458",-688.903609431463,"0.0268234203744057,1,0.0902956510589947,0.125863407993926,0.0920718686753779,0.0996176328282121",-688.903609431463,"0.0268234203744057,1,0.0902956510589947,0.125863407993926,0.0920718686753779,0.0996176328282121",-686.164538760445,"0.705891697283912,0.148521536504231,0.0584127887344262,0.0480731002237118,0.0988209524433049,0.138950481174041",-687.611608327947,"0.672555691497415,0.0638987943159876,0.00471295595072758,0.00802467105615663,0.101749164404676,0.141938654470372"
"rs12913832",-1154.58225069249,"0.0166199224064428,1,0.398082379818657,0.599178248487071,0.432143936888864,0.24717945529324",-1152.07544949052,"0.106527549616825,0.179160598345331,0.438928975892166,0.573770376897055,0.412210332534635,0.296065045437429",-1154.58225069249,"0.0166199224064428,1,0.398082379818657,0.599178248487071,0.432143936888864,0.24717945529324",-1154.58225069249,"0.0166199224064428,1,0.398082379818657,0.599178248487071,0.432143936888864,0.24717945529324",-1154.39302696028,"0.36540403510237,0.184171032146823,0.283808814706392,0.633047320777672,0.473478995001139,0.26999121286767",-1156.67038162636,"1.26367728453453e-16,1,0.54104478389428,0.354545443183057,0.516509436761216,0.702334637899071",-1156.67038162636,"1.26367728453453e-16,1,0.54104478389428,0.354545443183057,0.516509436761216,0.702334637899071",-1156.66987539739,"0.007109849594258,0.0930790814391225,0.539400681736836,0.353466521559664,0.516415287288067,0.702282918167971",-1155.84345595593,"0.999999999668666,0.105383101621553,0.540455546914313,0.354468369831528,0.512381416874244,0.649744575676287",-1156.6702791284,"0.999982552226509,0.0272567324115587,0.540839299093065,0.354544998858171,0.516509362405978,0.702334977735481",-1154.58225069249,"0.0166199224064428,1,0.398082379818657,0.599178248487071,0.432143936888864,0.24717945529324",-1154.47521882453,"0.0307301346613772,0.544694480026857,0.392973612292381,0.597202347930496,0.430108201983902,0.243005327008376",-1153.77549638552,"0.0552096716860329,0.369890311646762,0.364448899191485,0.55862592988321,0.423552978063537,0.264066426085187",-1153.91543397183,"0.118289107285689,0.14552959719728,0.348089125902776,0.536493118989917,0.42765432293679,0.273688759508975",-1156.67038162636,"1.26367728453453e-16,0.0783551006986967,0.54104478389428,0.354545443183057,0.516509436761216,0.702334637899071",-1156.67038162636,"1.26367728453453e-16,1,0.54104478389428,0.354545443183057,0.516509436761216,0.702334637899071",-1156.47819444488,"0.999999994828268,0.0684766264066347,0.531977523043736,0.329278761544699,0.515779797916582,0.702326961310361",-1155.69765366915,"0.347227307998584,0.00169455581756904,0.246934788548281,0.148381963595375,0.516509684435623,0.70233504466228"
"rs1800407",-524.281353217937,"1.58845721773637e-16,1,0.86423840905957,0.948275860559483,0.909403667442387,0.936991871635039",-524.281353217937,"1.58845721773637e-16,0.050426399860369,0.86423840905957,0.948275860559483,0.909403667442387,0.936991871635039",-524.281353217937,"1.58845721773637e-16,0.0608452348354694,0.86423840905957,0.948275860559483,0.909403667442387,0.936991871635039",-524.243737025569,"0.999999977799594,0.0853155867703966,0.864210038083038,0.948273923185955,0.909168105117076,0.932024415507413",-524.281353217937,"1.58845721773637e-16,1,0.86423840905957,0.948275860559483,0.909403667442387,0.936991871635039",-520.6831616567,"0.0387878295339086,1,0.0794983313857652,0.0324644637044123,0.0565854122672852,0.0347231376502978",-518.453326143103,"0.118924869924067,0.356967659163569,0.0970950555089258,0.0252535883372925,0.0462393509416216,0.0558823747919271",-519.14635889159,"0.273934399142948,0.252863884737181,0.0700418269220267,0.0246164891893859,0.0561072707809523,0.0379718875808116",-520.6831616567,"0.0387878295339086,1,0.0794983313857652,0.0324644637044123,0.0565854122672852,0.0347231376502978",-517.997390396543,"0.894256049899153,0.182208935336199,0.0183819931389102,0.0457064559473028,0.0832490362988518,0.0456630539933657",-523.326793513519,"0.574922490936686,0.000380051943867788,0.730166417399757,0.948275806994345,0.908793439766003,0.8717130463039",-524.164521765048,"0.999999995336739,0.0838616569203716,0.853365144038244,0.943164996393052,0.906833583500127,0.934550251373108",-524.263612152877,"0.999999998034199,0.0556783348959376,0.863261705859674,0.946596223428076,0.909373546862295,0.936991955579094",-523.598683386285,"0.422098077015109,0.00265218142848926,0.551293376663199,0.822437980002962,0.909403852240513,0.936991924768758",-520.6831616567,"0.0387878295339086,1,0.0794983313857652,0.0324644637044123,0.0565854122672852,0.0347231376502978",-520.6831616567,"0.0387878295339086,1,0.0794983313857652,0.0324644637044123,0.0565854122672852,0.0347231376502978",-519.81518247727,"0.143499980397788,0.333821314423075,0.0581763471945508,0.0202603092602235,0.0540976007775683,0.0458047974249",-520.6831616567,"0.0387878295339086,0.99999999470319,0.0794983313857652,0.0324644637044123,0.0565854122672852,0.0347231376502978"
