"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-278.025718943819,"1.98300725553059e-16,1,0.958333332987107,0.976190477149671,0.967775467734187,0.971731448239577",-278.025718943819,"1.98300725553059e-16,1,0.958333332987107,0.976190477149671,0.967775467734187,0.971731448239577",-278.025718943819,"1.98300725553059e-16,1,0.958333332987107,0.976190477149671,0.967775467734187,0.971731448239577",-274.224660386756,"0.0241062530109635,1,0.0269453058967809,0.0172187305570613,0.0238333252657667,0.0194925614590811",-273.763381431414,"0.999999992068743,0.295394596696519,0.00952991300363158,0.00623563538902123,0.0121578968611202,0.0172709777195671",-274.053378742495,"0.142706739213828,0.573869145744963,0.0251340852041154,0.0160011535772235,0.0200283372488702,0.0193419632567118",-278.025718943819,"1.98300725553059e-16,1,0.958333332987107,0.976190477149671,0.967775467734187,0.971731448239577",-277.437560113459,"0.987989351409756,0.00537293834313018,0.958330395720034,0.97609553584619,0.967143594829572,0.965441540982641",-272.269331149318,"0.999999995852543,0.00126187127355267,0.0384619676730429,0.0238093688848213,0.0290421286940895,0.0279980937165672",-274.224660386756,"0.0241062530109635,1,0.0269453058967809,0.0172187305570613,0.0238333252657667,0.0194925614590811"
"rs28777",-865.636497895653,"0.0353977112961325,1,0.439241937459486,0.448391417761365,0.520006395709721,0.383496029203081",-865.636497895653,"0.0353977112961325,0.999999998997461,0.439241937459486,0.448391417761365,0.520006395709721,0.383496029203081",-865.573139867197,"0.252145768919985,0.527230548333241,0.436074629340059,0.440958107642177,0.457756312288819,0.400016348035906",-872.824625380962,"1.21746358543931e-16,1,0.4285714305078,0.449999999903698,0.369718302431106,0.486559139729275",-872.824625380962,"1.21746358543931e-16,0.154955222661106,0.4285714305078,0.449999999903698,0.369718302431106,0.486559139729275",-872.824625380962,"1.21746358543931e-16,1,0.4285714305078,0.449999999903698,0.369718302431106,0.486559139729275",-865.636477144721,"0.0355360940725894,0.983641202124707,0.439645900487243,0.44874704960415,0.52026084411216,0.383517403089673",-865.636497895653,"0.0353977112961325,1,0.439241937459486,0.448391417761365,0.520006395709721,0.383496029203081",-872.824625380962,"1.21746358543931e-16,1,0.4285714305078,0.449999999903698,0.369718302431106,0.486559139729275",-872.824625380962,"0.0144389027576748,3.58148413606237e-05,0.4285714305078,0.449999999903698,0.369718302431106,0.486559139729275"
"rs16891982",-1297.69816727386,"0.0642147928671074,1,0.250816785823106,0.293325932398688,0.336412040981912,0.209490625905887",-1297.69816727386,"0.0642147928671074,0.999999999223889,0.250816785823106,0.293325932398688,0.336412040981912,0.209490625905887",-1297.69816727386,"0.0642147928671074,0.999999991019381,0.250816785823106,0.293325932398688,0.336412040981912,0.209490625905887",-1334.67507221234,"3.32795357290992e-17,1,0.519108276406485,0.535087710420491,0.469601670341575,0.57553956622307",-1334.67507221234,"3.32795357290992e-17,0.0355774220755088,0.519108276406485,0.535087710420491,0.469601670341575,0.57553956622307",-1334.67507221234,"3.32795357290992e-17,0.0147844531279215,0.519108276406485,0.535087710420491,0.469601670341575,0.57553956622307",-1297.11739523873,"0.091380938812723,0.393960195098894,0.29328281746608,0.332683884808887,0.366556760520021,0.209825327843244",-1297.52642481121,"0.0649248467187492,0.999999977369861,0.248634594478786,0.291554477884942,0.348551365856816,0.207525676859069",-1334.67507221234,"3.32795357290992e-17,7.24609246446163e-05,0.519108276406485,0.535087710420491,0.469601670341575,0.57553956622307",-1334.67507221234,"3.32795357290992e-17,1,0.519108276406485,0.535087710420491,0.469601670341575,0.57553956622307"
"rs12821256",-232.92450936116,"1.20530073137646e-16,1,0.959459459625054,0.944444445272944,0.948881789623402,0.970588233879741",-232.92450936116,"1.20530073137646e-16,0.0280345518096126,0.959459459625054,0.944444445272944,0.948881789623402,0.970588233879741",-232.92450936116,"4.35199943752744e-17,0.157323270136664,0.959459459625054,0.944444445272944,0.948881789623402,0.970588233879741",-231.653304291552,"0.0352818418346274,1,0.02446240496939,0.035941455728988,0.0325039785834978,0.0169519835963975",-231.653099373738,"0.0362766275428182,0.984743913242399,0.0243420801551799,0.0357743642921573,0.0324050827177162,0.0169339314406798",-230.594713525081,"0.999999999770147,0.364649727171737,0.0284666393906214,0.0404758326159297,9.4259653446379e-12,0.0221901770338042",-232.92450936116,"1.20530073137646e-16,1,0.959459459625054,0.944444445272944,0.948881789623402,0.970588233879741",-232.92450936116,"5.10335625558615e-05,0.000285790778482956,0.959459459625054,0.944444445272944,0.948881789623402,0.970588233879741",-231.597442910702,"0.0541027071260881,0.347636236669373,0.0278622297878483,0.0406396833159321,0.0351490998441097,0.0169107793163576",-230.739389830071,"0.258263595497153,0.0364473550529921,0.0322629601516116,0.0479602100211274,0.0379204843500409,0.0153302959873439"
"rs4959270",-1181.23503323715,"7.06732448489623e-16,1,0.51027397692619,0.462264154192087,0.558968059169001,0.527888445036713",-1180.7530502225,"0.999999997576034,0.183360378674251,0.446243704772889,0.413091409808903,0.51629071839703,0.517399669044647",-1181.23503323715,"7.06732448489623e-16,1,0.51027397692619,0.462264154192087,0.558968059169001,0.527888445036713",-1180.57586089533,"0.00925771654751203,1,0.454509444627616,0.510920875777884,0.413593216952946,0.436606225841852",-1180.57583397117,"0.00935283499721393,0.99417815599885,0.454399193402424,0.510826590571018,0.413527558302669,0.436589772576252",-1180.57586089533,"0.00925771654751203,1,0.454509444627616,0.510920875777884,0.413593216952946,0.436606225841852",-1181.19591591922,"0.999999957431162,0.000311858578400624,0.510273130223291,0.462264359550416,0.557947083587457,0.527859043128173",-1181.23503323715,"7.06732448489623e-16,1,0.51027397692619,0.462264154192087,0.558968059169001,0.527888445036713",-1180.45877752401,"0.017763172030022,0.272120943690263,0.46408235981614,0.519512009190855,0.419065856503832,0.434710231472261",-1180.36322013364,"0.0361365555886603,0.0645096271042388,0.462926141585426,0.519703913704085,0.41895913047015,0.43386959819386"
"rs12203592",-597.001870688252,"1.33413417593627e-15,1,0.832061065301821,0.698275861325153,0.867977527024519,0.914027147703595",-595.487406423744,"0.999999999598318,0.228338181051119,0.731276552320023,0.580074031390966,0.814899235390447,0.902076700376565",-597.001870688252,"1.33413417593627e-15,1,0.832061065301821,0.698275861325153,0.867977527024519,0.914027147703595",-596.998763721771,"0.000961130533615401,1,0.165936770251708,0.299054416815919,0.130632185617985,0.0848634885319346",-596.998763721771,"0.000961130533615401,1,0.165936771940802,0.299054416009762,0.130632185617985,0.0848634891824836",-596.525873616808,"0.40113835699159,0.0165754931590632,0.167938778096167,0.301723577113707,0.0855385284814374,0.0859729347007009",-597.001870688252,"1.33413417593627e-15,1,0.832061065301821,0.698275861325153,0.867977527024519,0.914027147703595",-596.934791795433,"0.999999859379003,0.00278376669443117,0.832061171559811,0.698194068748381,0.867837292274893,0.909804613771928",-596.902327589518,"0.0206957879092723,0.127269993504382,0.162997727336524,0.295791226615837,0.127448062343356,0.080212772474457",-596.998763721771,"0.000961130533615401,1,0.165936770251708,0.299054416815919,0.130632185617985,0.0848634885319346"
"rs1042602",-898.818321424037,"8.31178709766754e-17,1,0.785211279426094,0.86842104432049,0.814252337633954,0.774368232349168",-898.818321424037,"8.31178709766754e-17,0.0335784462930395,0.785211279426094,0.86842104432049,0.814252337633954,0.774368232349168",-898.818321424037,"8.31178709766754e-17,1,0.785211279426094,0.86842104432049,0.814252337633954,0.774368232349168",-884.53123644322,"0.053308862233138,1,0.106051540441699,0.0729623297538422,0.101782612969188,0.109525956436764",-884.453368133091,"0.070759369205329,0.861272544309116,0.0984989796899806,0.0678810587013677,0.096999493223958,0.108087777316245",-884.53123644322,"0.053308862233138,1,0.106051540441699,0.0729623297538422,0.101782612969188,0.109525956436764",-898.818321424037,"8.31178709766754e-17,1,0.785211279426094,0.86842104432049,0.814252337633954,0.774368232349168",-898.818321424037,"0.000917356144646465,1.49505864690013e-05,0.785211279426094,0.86842104432049,0.814252337633954,0.774368232349168",-884.525470090382,"0.0563677988680771,0.797097743434056,0.109887758226702,0.0755462168537173,0.10415898495756,0.109927952873446",-884.310490640297,"0.0825468837641102,0.18856063242998,0.112782686897796,0.0780442491637577,0.111235544379987,0.107687750317098"
"rs1393350",-696.020735669471,"2.69007538429842e-17,1,0.859589040039106,0.880952383289781,0.868932038369744,0.855468748472893",-696.020735669471,"2.69007538429842e-17,1,0.859589040039106,0.880952383289781,0.868932038369744,0.855468748472893",-696.020406484395,"0.0114728864392779,0.0224460553952624,0.859589165000109,0.880952296603961,0.867690884862818,0.855468819557783",-691.324759268576,"0.0352632844160812,1,0.0866613431372834,0.0799215874153987,0.0871791883976535,0.08776212238802",-690.29609238699,"0.502516755881559,0.37296676450511,0.04129303404481,0.038817518803394,0.0544617228408861,0.0817526827633528",-691.17926514042,"0.085762549205679,0.728320504772813,0.0832782233150506,0.0766238713329993,0.0811314911156022,0.0885987975769199",-696.020735669471,"2.69007538429842e-17,8.968623592508e-05,0.859589040039106,0.880952383289781,0.868932038369744,0.855468748472893",-696.0198136548,"0.999999901737023,0.00109455587767534,0.85958910854062,0.88095307344716,0.868931874908753,0.855355127658161",-691.324759268576,"0.0352632844160812,0.999999995326609,0.0866613431372834,0.0799215874153987,0.0871791883976535,0.08776212238802",-691.254788422977,"0.0357580306819371,0.999999988370394,0.0860411654974959,0.0794326966337263,0.0894338753008461,0.087100387870482"
"rs12913832",-1135.65027800062,"0.0223119692647644,1,0.367026719456221,0.553983134171496,0.398559161948873,0.201386681795103",-1135.65027800062,"0.0223119692647644,0.999999993879226,0.367026719456221,0.553983134171496,0.398559161948873,0.201386681795103",-1134.98546261392,"0.260186977983121,0.471244400045467,0.362980773718402,0.548153168763491,0.333511345145765,0.209754870582125",-1139.34512528238,"1.3354459839966e-17,1,0.55223879366455,0.381818194540061,0.53301886822178,0.73735409260873",-1138.8550309176,"0.999999992284455,0.179847280575701,0.493237190102827,0.338697521851834,0.493247036584575,0.730109143400985",-1139.34512528238,"1.3354459839966e-17,0.152780255701202,0.55223879366455,0.381818194540061,0.53301886822178,0.73735409260873",-1134.36287520232,"0.115365232360491,0.109638629117179,0.413125809586567,0.594627726261047,0.427517016985226,0.198136673164778",-1135.65027800062,"0.0223119692647644,1,0.367026719456221,0.553983134171496,0.398559161948873,0.201386681795103",-1139.34512528238,"1.3354459839966e-17,0.00177425325379465,0.55223879366455,0.381818194540061,0.53301886822178,0.73735409260873",-1139.33923241009,"0.999999451622325,0.00128974566319725,0.552238375834368,0.381815010672316,0.533017102915887,0.736876533159123"
"rs1800407",-508.252580053288,"6.60656643184197e-18,1,0.884105960649308,0.956896551771101,0.913990826990674,0.930894310246349",-508.250210291704,"0.999999964218406,0.116115191986347,0.88140853007133,0.95607078294338,0.912541039764645,0.930802386655559",-508.252580053288,"1.65164160796049e-18,0.0231384818208175,0.884105960649308,0.956896551771101,0.913990826990674,0.930894310246349",-506.016681007881,"0.0309815430540179,1,0.0753850352112384,0.0298256964021801,0.0593582457723239,0.0433511915705797",-505.631710323159,"0.103336334633131,0.589633809688351,0.0599474090970238,0.0237693523806544,0.0508393445561693,0.041319359921461",-505.361238169661,"0.303929447425516,0.497802066006203,0.0711796049617083,0.0278785797768206,0.0419649402689908,0.0449811096831604",-507.784804899286,"0.349072673713966,0.00603395162090143,0.884105221529722,0.956897281058242,0.912348331587581,0.930558169040248",-508.223434812675,"0.999999975285535,0.00215016873104295,0.884105818755712,0.956896202238753,0.913976368958661,0.929257115085496",-506.016681007881,"0.0309815430540179,1,0.0753850352112384,0.0298256964021801,0.0593582457723239,0.0433511915705797",-506.016681007881,"0.0309815430540179,1,0.0753850352112384,0.0298256964021801,0.0593582457723239,0.0433511915705797"
