"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-288.538894641202,"2.51468160147706e-17,1,0.964743591360733,0.976190476456009,0.967775468019049,0.962897526752497",-288.538894641202,"3.9291900023079e-19,0.0129411952397269,0.964743591360733,0.976190476456009,0.967775468019049,0.962897526752497",-287.724961310872,"0.652956351488229,0.000716349972522104,0.932196158326902,0.976190335616174,0.967775403599428,0.962897611435545",-288.521360980672,"0.999999948551918,0.0860145373023665,0.964734903365804,0.976189668342053,0.967678841139936,0.959735832898698",-288.007356117517,"0.999999981398963,0.126154802181604,0.911440078339732,0.975617010366141,0.96744616171204,0.960609626555123",-288.231762951253,"0.0163058818157829,1,0.027757100401058,0.0192115230506837,0.0263704426494412,0.0290143916387865",-288.231762951253,"0.0163058818157829,1,0.027757100401058,0.0192115230506837,0.0263704426494412,0.0290143916387865",-288.231762951253,"0.0163058818157829,0.999999993178596,0.027757100401058,0.0192115230506837,0.0263704426494412,0.0290143916387865",-288.231762951253,"0.0163058818157829,1,0.027757100401058,0.0192115230506837,0.0263704426494412,0.0290143916387865",-288.231762951253,"0.0163058818157829,1,0.027757100401058,0.0192115230506837,0.0263704426494412,0.0290143916387865",-288.538894641202,"2.51468160147706e-17,0.0408280663139793,0.964743591360733,0.976190476456009,0.967775468019049,0.962897526752497",-288.521542699045,"0.999999922097211,0.0551377883775397,0.964520602792462,0.975892705475261,0.967713944671333,0.962771319646221",-288.538894641202,"2.51468160147706e-17,1,0.964743591360733,0.976190476456009,0.967775468019049,0.962897526752497",-288.538894641202,"3.14335200184632e-18,0.0405040173581585,0.964743591360733,0.976190476456009,0.967775468019049,0.962897526752497",-285.791357904544,"0.877618309504706,0.0231056830671025,0.00376387685181596,0.0206721775861204,0.029909112779073,0.0032091848196992",-288.101604357736,"0.303266045702434,0.18322587574566,0.0223791646996654,0.0157125415659744,0.025397042323309,0.026604590116835",-287.714767082269,"0.999999998288784,0.12247852767583,0.0186230819174532,0.00626816432158931,0.02773640525085,0.0365145112856205",-287.921912024974,"0.070718082112793,0.254155367568367,0.0253024362497818,0.0155177116970272,0.0233345804959485,0.0288122465262672"
"rs28777",-864.655620200524,"0.0358601943703179,1,0.441520921768935,0.417035794656734,0.512805899608389,0.42669648689292",-864.454672544138,"0.0440523951379198,0.813381430306833,0.457610361334051,0.405700632792857,0.502641765462068,0.455828126921538",-864.32498907728,"0.117738392422043,0.355337464391214,0.453350366622863,0.412198309548751,0.518004699249205,0.445786187802797",-864.655620200524,"0.0358601943703179,1,0.441520921768935,0.417035794656734,0.512805899608389,0.42669648689292",-864.467180220984,"0.0709538694945512,0.593972363605768,0.432293876416572,0.445268745806508,0.527456746414965,0.420279512598709",-872.042167145769,"4.33779547964016e-17,1,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"4.33779547964016e-17,1,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"4.33779547964016e-17,0.0208093709860514,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"0.34569159464532,0.00885376060411888,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"0.0801275849460025,0.00518666572571003,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-864.531643935014,"0.0388356044153636,0.960345265335885,0.43368351474815,0.421654273996677,0.51522400751813,0.417267118404784",-864.655620200524,"0.0358601943703179,1,0.441520921768935,0.417035794656734,0.512805899608389,0.42669648689292",-864.269631202562,"0.074074321085546,0.478367764825791,0.404550294176022,0.374289889740508,0.506133819622717,0.462401182455002",-864.655620200524,"0.0358601943703179,1,0.441520921768935,0.417035794656734,0.512805899608389,0.42669648689292",-872.042167145769,"4.33779547964016e-17,0.0107835995769607,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"0.109453380787133,0.0020668739892903,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"0.39327995689122,0.000385620154630858,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947",-872.042167145769,"4.33779547964016e-17,1,0.424603167568838,0.480000001526447,0.374999999298833,0.440860213335947"
"rs16891982",-1296.4064927449,"0.0618040329384597,1,0.26835403528505,0.247133725709855,0.352316796134479,0.211118206592097",-1296.3829573539,"0.0631513938273841,0.982179278762123,0.281055888127704,0.245366150695071,0.350411595156713,0.223124105818271",-1295.24456212256,"0.1610338770791,0.409918329241684,0.284534342071075,0.248108302430806,0.358482579965253,0.230612261314345",-1296.35860840105,"0.0695526015857098,0.864927365391647,0.276702530106088,0.257539591928828,0.352963082227367,0.203820829910051",-1294.62412393206,"0.17513349465354,0.488635752952328,0.208892820059339,0.288556247926555,0.383666926239064,0.19585442803596",-1330.48047986606,"2.42353007862169e-17,1,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"2.42353007862169e-17,0.0770037375003144,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"2.42353007862169e-17,1,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"0.163488952766824,0.00287980329166032,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"2.42353007862169e-17,0.00358978975533653,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1296.24611466273,"0.0668439647969452,0.966727240682217,0.256532480662359,0.252318763498116,0.354283127421128,0.19909598713963",-1296.4064927449,"0.0618040329384597,1,0.26835403528505,0.247133725709855,0.352316796134479,0.211118206592097",-1296.40640237744,"0.0621308168935776,0.992169145449705,0.267999372396087,0.246766139815741,0.352239012530114,0.211503597296693",-1296.4064927449,"0.0618040329384597,1,0.26835403528505,0.247133725709855,0.352316796134479,0.211118206592097",-1330.48047986606,"2.42353007862169e-17,0.0105678718620168,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"0.185289283768521,0.00341734232821853,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"0.580312555822034,0.00523062655091653,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541",-1330.48047986606,"6.05882519655421e-18,0.00598829694366858,0.506369432007568,0.596491247362692,0.460167709609706,0.582733809581541"
"rs12821256",-220.740058422496,"5.67498369578525e-17,1,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.740058422496,"5.67498369578525e-17,0.000722321817729536,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.740058422496,"4.43358101233223e-19,0.0914894212829196,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.740058422496,"5.67498369578525e-17,0.0167047607111837,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.740058422496,"5.67498369578525e-17,0.0206365246663183,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.320504075022,"0.0206414732235492,1,0.0303260690404914,0.0701650932369534,0.0358076469659584,0.0155925775530134",-220.040549603792,"0.0980035103631665,0.218745701472215,0.0365484683450424,0.0638655022785165,0.0332858861959827,0.0210950664184187",-217.923903123902,"0.999999999740028,0.000183403946255192,1.58240379368974e-11,0.0888888897592852,0.0463256985133694,0.0213904987526822",-220.320504075022,"0.0206414732235492,1,0.0303260690404914,0.0701650932369534,0.0358076469659584,0.0155925775530134",-218.13053308038,"0.999999996369111,0.182991286832259,0.00384171303245004,0.077250755284323,0.0417188163274903,0.0146141883671629",-220.740058422496,"5.67498369578525e-17,0.0182803970909511,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.739513511538,"0.999999628125181,0.0361317465862693,0.959454466475643,0.91107210129029,0.95367233059067,0.978604084914981",-220.738053686642,"0.999999274582266,0.048930191946857,0.959356155219558,0.909897406024623,0.95367055205628,0.978609502922767",-220.740058422496,"5.67498369578525e-17,0.0029651171373851,0.959459461362752,0.911111110811198,0.953674121473658,0.978609625718677",-220.320504075022,"0.0206414732235492,1,0.0303260690404914,0.0701650932369534,0.0358076469659584,0.0155925775530134",-220.219614685562,"0.1140903478708,0.291111843759604,0.0264145917178551,0.0643384177763041,0.0346124296021771,0.0144326745843183",-220.304796890842,"0.0353534595542671,0.523921067085199,0.0290284915392971,0.0657964275503013,0.0359954169112159,0.017071721473662",-220.320504075022,"0.0206414732235492,0.999999995327053,0.0303260690404914,0.0701650932369534,0.0358076469659584,0.0155925775530134"
"rs4959270",-1180.26833152581,"5.90359479433212e-16,1,0.510273973007608,0.4528302033044,0.551597056606338,0.55378485314703",-1180.26833152581,"1.47589869858303e-16,0.0268927984919814,0.510273973007608,0.4528302033044,0.551597056606338,0.55378485314703",-1180.18342256408,"0.0962903986043849,0.0744980996729849,0.488632178700745,0.439822278813093,0.551223481714831,0.553550390000614",-1180.26833152581,"0.18396365989961,0.0010926649739618,0.510273973007608,0.4528302033044,0.551597056606338,0.55378485314703",-1180.05942239239,"0.999999999939434,0.0773136341026583,0.448194735898632,0.452656182503811,0.551563661543079,0.553148419407644",-1177.92829155758,"0.0174101980962074,1,0.423585721071109,0.496643520592197,0.39671358433242,0.380592291422486",-1177.89684787223,"0.0176732681778821,0.999999988443983,0.426948541743039,0.49587057854483,0.396015772484971,0.383610108200768",-1177.92829155758,"0.0174101980962074,1,0.423585721071109,0.496643520592197,0.39671358433242,0.380592291422486",-1176.89499216222,"0.0990502050996492,0.297553945354769,0.456580528888464,0.531715451728066,0.401669377773614,0.329961280467888",-1177.87588305859,"0.0177101005814633,0.999999986752332,0.435583580133769,0.507536010341687,0.395829253947741,0.379478961335892",-1180.26833152581,"5.90359479433212e-16,0.000206262561489139,0.510273973007608,0.4528302033044,0.551597056606338,0.55378485314703",-1180.26833152581,"5.90359479433212e-16,1,0.510273973007608,0.4528302033044,0.551597056606338,0.55378485314703",-1179.79952017039,"0.999999995149746,0.0808342189696575,0.485200400590028,0.395204335162411,0.548821845545063,0.553709122899597",-1180.20373834677,"0.0927383978688175,0.00304126573685002,0.437609228940125,0.390217044397616,0.551596097825648,0.553783921926682",-1177.92829155758,"0.0174101980962074,1,0.423585721071109,0.496643520592197,0.39671358433242,0.380592291422486",-1177.85874626282,"0.0262847366580972,0.645493231992463,0.421252871599732,0.496325575806674,0.395155944996001,0.376599035286371",-1177.92829155758,"0.0174101980962074,1,0.423585721071109,0.496643520592197,0.39671358433242,0.380592291422486",-1177.82023999223,"0.0270542625202632,0.513874834275846,0.433279333091728,0.488640907975268,0.391678820682162,0.383295809719246"
"rs12203592",-616.978605681225,"1.75125720487475e-14,1,0.820610688909566,0.689655180344366,0.872191010957899,0.893665157666006",-616.978605681225,"6.840848456542e-17,0.980935188160767,0.820610688909566,0.689655180344366,0.872191010957899,0.893665157666006",-615.014811956036,"0.402524572816779,0.100190828162741,0.743221334690682,0.609321028237278,0.868732042470734,0.891727375780604",-616.851392063248,"0.999999994545211,0.095884355308858,0.820476049114692,0.689631183779598,0.871280953185903,0.878784343361129",-616.128675369546,"0.999999996669541,0.104275840308183,0.712851351484596,0.687964953750847,0.87191142040104,0.89175411219582",-616.97810025785,"0.000381019889954139,1,0.178551099989289,0.309268789446266,0.127271942523564,0.105801568913269",-614.907519927066,"0.202147600467765,0.0438386594649699,0.177470282583703,0.265260859940651,0.0958982651759734,0.1058119938337",-616.978088753359,"0.000405850285858545,0.931568635075758,0.178548889296777,0.309263055116616,0.127266530454502,0.105798278257892",-616.932760642191,"0.0121913109115276,0.374650794602734,0.174614730824512,0.305971067375837,0.123170571210608,0.0989365272956704",-616.974253610945,"0.00113050987934196,0.999999962063715,0.177404410839724,0.307810559545278,0.126218952962869,0.104757454915244",-616.671132671265,"0.193876224056406,0.0470622169879772,0.764113992576572,0.689033215934578,0.871532754251919,0.844437283154775",-616.49293567872,"0.999999986094699,0.104804981719004,0.78041428206049,0.629312172545963,0.86063739700547,0.881234310300491",-615.164630760129,"0.999999997164102,0.0989333848029314,0.777654540628545,0.556404109882313,0.866842989781569,0.893424859704915",-615.920462868958,"0.337126694755767,0.00357294746628327,0.571254305746807,0.424072673922801,0.872191383180667,0.893665356942373",-616.97810025785,"0.000381019889954139,1,0.178551099989289,0.309268789446266,0.127271942523564,0.105801568913269",-616.972541526813,"0.00202811830948204,0.628219733293833,0.176412111354356,0.306646409861239,0.125917375046511,0.104400113870583",-616.97810025785,"0.000381019889954139,1,0.178551099989289,0.309268789446266,0.127271942523564,0.105801568913269",-616.900796594625,"0.0241066447402851,0.170102914614228,0.165808416826318,0.288243211533104,0.121033646245973,0.102973830595181"
"rs1042602",-874.907726892472,"9.50483907784699e-19,1,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.907726892472,"9.50483907784699e-19,0.00720309484997794,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.907726892472,"9.50483907784699e-19,0.0798410727102372,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.907726892472,"0.137706584051719,0.0110824977171708,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.907726892472,"0.00541143100435389,0.00707423075643733,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-862.620147713473,"0.0472551409571874,1,0.0865422209090446,0.0900056183533022,0.106789459107409,0.117825846508586",-862.126581956695,"0.0626190679235014,0.755890347864504,0.0945299652427071,0.0827879005346137,0.0995314610079156,0.141637459922505",-857.626121585762,"0.551612219147782,0.200155785518154,0.0524659898980905,0.0482262373080611,0.111800513344981,0.142965334515601",-862.620147713473,"0.0472551409571874,0.999999990655026,0.0865422209090446,0.0900056183533022,0.106789459107409,0.117825846508586",-860.172405393077,"0.347055665928547,0.306556142362343,0.0357855668101411,0.112576663083379,0.135718263290477,0.117034356983535",-874.907726892472,"2.37620976946175e-19,0.0134113111964959,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.887734196703,"0.999999982448047,0.0471202361955728,0.834255848135072,0.850394618155972,0.818846867666971,0.775948958911536",-874.907726892472,"0.783133065937493,0.00231472220644728,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-874.907726892472,"9.50483907784699e-19,0.0133185346010489,0.834507043830901,0.850877186195669,0.81892523490596,0.7761732886346",-862.340613972705,"0.0497845801967272,0.999999985014478,0.0834472272356131,0.091142545234773,0.106748770861598,0.113593276762508",-862.620147713473,"0.0472551409571874,1,0.0865422209090446,0.0900056183533022,0.106789459107409,0.117825846508586",-860.348270114403,"0.320244920001236,0.250318497094958,0.0476305485363133,0.035364513175874,0.101930195258542,0.176399883391555",-862.620147713473,"0.0472551409571874,1,0.0865422209090446,0.0900056183533022,0.106789459107409,0.117825846508586"
"rs1393350",-700.05155097677,"3.83981101998364e-17,1,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"3.83981101998364e-17,1,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"3.83981101998364e-17,0.008008721741926,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"0.232530816139442,0.0094530191144445,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"0.207330095421339,0.00230165836777621,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-691.471713091562,"0.0475956325763987,1,0.0722197233896749,0.078119328316357,0.0758213958728563,0.0702041781451926",-691.373241408663,"0.0616654535586459,0.755020672413977,0.0802174054288698,0.0726379498519253,0.0716489679834325,0.0867193086270303",-689.661480783653,"0.525688522168094,0.194621487356132,0.0487978111440654,0.0467642313055009,0.0857703258814025,0.0928154414523842",-691.471713091562,"0.0475956325763987,1,0.0722197233896749,0.078119328316357,0.0758213958728563,0.0702041781451926",-691.471713091562,"0.0475956325763987,1,0.0722197233896749,0.078119328316357,0.0758213958728563,0.0702041781451926",-700.05155097677,"3.83981101998364e-17,0.00432178778999277,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"3.83981101998364e-17,1,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"3.83981101998364e-17,0.0153879129332881,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-700.05155097677,"3.83981101998364e-17,0.0184732898346535,0.859589041078383,0.865079361210166,0.866504851466677,0.859375001005226",-691.471713091562,"0.0475956325763987,1,0.0722197233896749,0.078119328316357,0.0758213958728563,0.0702041781451926",-691.471713091562,"0.0475956325763987,1,0.0722197233896749,0.078119328316357,0.0758213958728563,0.0702041781451926",-690.218084594821,"0.265008387364416,0.262187464705796,0.0459392993401146,0.0360085590875403,0.076303888936159,0.109718300086283",-691.471463694733,"0.0482882865275754,0.971000895672648,0.0726969961304224,0.0779214274456106,0.0756626837062922,0.0702744527699982"
"rs12913832",-1153.32619033175,"0.0197200246562954,1,0.372678423910085,0.495820127061906,0.38590801697941,0.239943874328979",-1150.90790261034,"0.144262214356085,0.125247257148862,0.432433968604189,0.484414552701153,0.373295764372592,0.298420337720296",-1153.32619033175,"0.0197200246562954,1,0.372678423910085,0.495820127061906,0.38590801697941,0.239943874328979",-1153.25995864067,"0.0263913717512512,0.727054038926013,0.379043740761568,0.505187705998916,0.385978624593077,0.23351908869719",-1153.15179246289,"0.0204229598829181,0.999999989430002,0.384733225154331,0.507359352087926,0.383796460849672,0.237932784624227",-1156.27416847254,"2.09931184425404e-16,1,0.555970147434788,0.445454537781734,0.55424528771769,0.700389102636527",-1156.27416847254,"2.09931184425404e-16,0.00513287406852147,0.555970147434788,0.445454537781734,0.55424528771769,0.700389102636527",-1155.39589065624,"0.260257401805038,0.0923931422914309,0.488079433197612,0.400459335656735,0.550950034255454,0.698563510147069",-1156.24389361886,"0.999999861763595,0.0757771748780102,0.55595734123487,0.445453039728592,0.554018052542165,0.692044413414321",-1156.27173334841,"0.999999994387715,0.0384368139102921,0.553538876912432,0.445454595429299,0.554245435337528,0.700388853987864",-1153.32619033175,"0.0197200246562954,1,0.372678423910085,0.495820127061906,0.38590801697941,0.239943874328979",-1153.01490387578,"0.0385310806185136,0.531742582203483,0.364363785993619,0.491562130806927,0.38198150527562,0.233383965950964",-1153.30250370626,"0.0236760500880498,0.785618288164589,0.368192374845946,0.490299263038618,0.38499206714649,0.244152058594191",-1152.69485521076,"0.121238141597616,0.156676519781386,0.329411635486793,0.432811100524087,0.381514499544279,0.269383277694682",-1156.27416847254,"2.09931184425404e-16,0.0360487043300515,0.555970147434788,0.445454537781734,0.55424528771769,0.700389102636527",-1156.27416847254,"0.0205569555600975,0.00104980554362342,0.555970147434788,0.445454537781734,0.55424528771769,0.700389102636527",-1155.22437054324,"0.999999999649156,0.0844294710189724,0.525255303753425,0.374928792766102,0.550317104840076,0.700285135396048",-1154.56858558095,"0.418694648590979,0.00256551858989579,0.197401402006945,0.157775750882254,0.554244737608084,0.700388528679254"
"rs1800407",-528.45941177168,"1.60418679749871e-16,1,0.89072847930202,0.948275860404942,0.905963301790864,0.926829269090213",-528.45941177168,"1.00261674843669e-17,0.0305625846321079,0.89072847930202,0.948275860404942,0.905963301790864,0.926829269090213",-528.45941177168,"1.60418679749871e-16,1,0.89072847930202,0.948275860404942,0.905963301790864,0.926829269090213",-528.180260828685,"0.999999989731579,0.106026547271258,0.890482264278029,0.948258007289296,0.904504763549887,0.908268376195576",-528.45941177168,"1.60418679749871e-16,0.00602690330808638,0.89072847930202,0.948275860404942,0.905963301790864,0.926829269090213",-527.258153764048,"0.0219098916067079,1,0.0808114328594743,0.0401815531379524,0.0729014373370428,0.0529922943529855",-525.842126618871,"0.0892745042761084,0.306639276423671,0.0902814482156498,0.0331687528304627,0.0624786881379412,0.0696441587871328",-522.600906976478,"0.910439794431031,0.000369037256119604,0.0144838974709157,0.0517236565098245,0.0940368491222685,0.0731708720893715",-527.258153764048,"0.0219098916067079,1,0.0808114328594743,0.0401815531379524,0.0729014373370428,0.0529922943529855",-523.033835902161,"0.9999999998938,0.1664806790332,0.0160724198563863,0.0472062275645608,0.0888310892494302,0.0575582175881506",-527.796623879434,"0.496651771645521,0.00076497851692379,0.804039246812306,0.948275387728764,0.905420785774222,0.870593152855014",-528.261251398835,"0.999999998923869,0.0931025356324106,0.875334810293017,0.940224822862396,0.901294358835891,0.921854599118957",-528.432267830657,"0.999999979253072,0.0596502633452866,0.889349981178344,0.945726349132249,0.905898280508543,0.926828989499581",-527.77674193947,"0.422100448667721,0.00181446990900053,0.611385639624874,0.822434514040764,0.905963442262712,0.926829269581549",-527.258153764048,"0.0219098916067079,1,0.0808114328594743,0.0401815531379524,0.0729014373370428,0.0529922943529855",-527.258153764048,"0.0219098916067079,1,0.0808114328594743,0.0401815531379524,0.0729014373370428,0.0529922943529855",-526.401213767946,"0.145527260872278,0.26865792764517,0.0586274654685009,0.025282504530022,0.0681318821568595,0.0625458320017609",-527.258153764048,"0.0219098916067079,1,0.0808114328594743,0.0401815531379524,0.0729014373370428,0.0529922943529855"
