"locus","null.major.loglik","null.major.pars","cluster.major.loglik","cluster.major.pars","popfluc.major.loglik","popfluc.major.pars","insol.major.loglik","insol.major.pars","milk.major.loglik","milk.major.pars","null.minor.loglik","null.minor.pars","cluster.minor.loglik","cluster.minor.pars","popfluc.minor.loglik","popfluc.minor.pars","insol.minor.loglik","insol.minor.pars","milk.minor.loglik","milk.minor.pars","cluster.inv.major.loglik","cluster.inv.major.pars","popfluc.inv.major.loglik","popfluc.inv.major.pars","insol.inv.major.loglik","insol.inv.major.pars","milk.inv.major.loglik","milk.inv.major.pars","cluster.inv.minor.loglik","cluster.inv.minor.pars","popfluc.inv.minor.loglik","popfluc.inv.minor.pars","insol.inv.minor.loglik","insol.inv.minor.pars","milk.inv.minor.loglik","milk.inv.minor.pars"
"rs1805008",-274.647800526421,"1.14396631226809e-16,1,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-274.647800526421,"8.93723681459443e-19,0.0111855044177407,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-274.089136121098,"0.559405275964777,0.00137193066094786,0.929595134997949,0.968254146900852,0.971933528203745,0.968197707239475",-274.647800526421,"1.14396631226809e-16,0.018988532403366,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-274.144820237712,"0.999999996961401,0.120075336957383,0.905897755253947,0.967688735838338,0.971733454474737,0.966701919273005",-273.153430570171,"0.0376879611195494,1,0.0237054304048598,0.0188468558143612,0.0172301356022174,0.0175719191178852",-273.153430570171,"0.0376879611195494,1,0.0237054304048598,0.0188468558143612,0.0172301356022174,0.0175719191178852",-273.153430570171,"0.0376879611195494,1,0.0237054304048598,0.0188468558143612,0.0172301356022174,0.0175719191178852",-273.153430570171,"0.0376879611195494,0.999999998693317,0.0237054304048598,0.0188468558143612,0.0172301356022174,0.0175719191178852",-273.153430570171,"0.0376879611195494,1,0.0237054304048598,0.0188468558143612,0.0172301356022174,0.0175719191178852",-274.647800526421,"3.57489472583777e-18,0.0256740639788231,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-274.644750722795,"0.999999385793686,0.0399045779555357,0.958318748060897,0.968215444470094,0.971930470631264,0.968181238907979",-274.647800526421,"0.0134219190082688,0.0102971476942257,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-274.647800526421,"1.42995789033511e-17,0.0093031114083759,0.95833333348717,0.968253967188054,0.971933471968482,0.968197879209921",-268.270765092717,"0.925159935415888,0.055785500782564,0.00129952909662353,0.0256346431939682,0.0245573681654032,0.00040491540882811",-272.055387824336,"0.891078907640451,0.171229164775484,0.01294283408252,0.00980145572581535,0.0152994839531554,0.0135288881426122",-272.794162988753,"0.999999991030226,0.137825005816021,0.0157503226827254,0.00457497419201522,0.0214546861909747,0.03060799198359",-272.470409598377,"0.115865554846107,0.300553987000529,0.0225252838442471,0.0136804031342365,0.0141106331683683,0.0179860585758832"
"rs28777",-868.921004795445,"0.0342039838941507,1,0.43971840512654,0.402138140642717,0.514344610875268,0.403445048544972",-868.28410147964,"0.0546992045570251,0.630294253098472,0.465006258804599,0.378510213849852,0.493588569488801,0.456184634319885",-868.451502019386,"0.113285025290473,0.35591816429853,0.449658741991024,0.396354650032252,0.518082497194028,0.420119631667518",-868.921004795445,"0.0342039838941507,0.999999999535061,0.43971840512654,0.402138140642717,0.514344610875268,0.403445048544972",-868.658210896356,"0.169665959629731,0.347692673725855,0.364352117735019,0.445580991810853,0.559723388596877,0.413441724132754",-875.661546299054,"1.02199242910387e-17,1,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"1.02199242910387e-17,1,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"1.02199242910387e-17,0.0323426880031905,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"1.02199242910387e-17,1,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"0.0528353287278858,0.00387397964441872,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-868.916042709203,"0.0354934000811626,0.99999998899951,0.435194953776699,0.406318051087454,0.516032419806319,0.39891699131432",-868.921004795445,"0.0342039838941507,1,0.43971840512654,0.402138140642717,0.514344610875268,0.403445048544972",-867.869386820634,"0.0970265001837023,0.391364671550751,0.385498454379739,0.338902664546202,0.504190726517847,0.448068233493242",-868.921004795445,"0.0342039838941507,0.999999999751646,0.43971840512654,0.402138140642717,0.514344610875268,0.403445048544972",-875.661546299054,"1.02199242910387e-17,1,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"0.122805613860214,0.00470249594549952,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.661546299054,"1.02199242910387e-17,0.0065692898405987,0.432539684010412,0.500000001908043,0.378521127282773,0.470430107657554",-875.57497727511,"0.109574164563446,0.00391565894147475,0.349858153833795,0.423464257280713,0.378521374585933,0.470430831704727"
"rs16891982",-1292.57868699912,"0.0615963172942844,1,0.263961268480569,0.269456019631686,0.358975841022937,0.19791393840342",-1292.33460120171,"0.0707570618487301,0.850798298351543,0.287668765756877,0.260526501663712,0.350834335404063,0.23186896955199",-1292.14233761303,"0.109874288976724,0.539751132889317,0.278455879758652,0.275126607899042,0.362783915421076,0.208711141374505",-1292.41977918224,"0.0759487257566575,0.783488571921859,0.278311693173731,0.288064902711961,0.360040904775193,0.185429430767346",-1292.2909778828,"0.0621700731877309,0.999999989481322,0.301051460275501,0.303103245892895,0.357297122772742,0.196387152164727",-1326.25596979557,"4.32781250422817e-17,1,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596979557,"4.32781250422817e-17,0.0304497035446173,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596979557,"4.32781250422817e-17,0.00862977631820427,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596979557,"0.409767673114873,0.00642587127709227,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596979557,"0.147365470052925,0.00145194899627353,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1292.57868699912,"0.0615963172942844,1,0.263961268480569,0.269456019631686,0.358975841022937,0.19791393840342",-1292.57868699912,"0.0615963172942844,1,0.263961268480569,0.269456019631686,0.358975841022937,0.19791393840342",-1292.57868699912,"0.0615963172942844,1,0.263961268480569,0.269456019631686,0.358975841022937,0.19791393840342",-1292.57868699912,"0.0615963172942844,1,0.263961268480569,0.269456019631686,0.358975841022937,0.19791393840342",-1326.25596979557,"4.32781250422817e-17,0.0133735661759411,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596979557,"0.030722508015291,0.00392435077023297,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788",-1326.25596398609,"0.999860002332417,0.0272372135930344,0.512737574009923,0.570162760410812,0.453878587280576,0.602518395394717",-1326.25596979557,"4.32781250422817e-17,0.0179745752549437,0.512738856375386,0.570175439165227,0.45387840699835,0.602517987534788"
"rs12821256",-192.157196900445,"8.49450225304213e-17,1,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"8.49450225304213e-17,0.0692747069612919,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"8.49450225304213e-17,0.0197388382194964,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"0.0192027303044744,0.00697954948847965,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"8.49450225304213e-17,1,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-191.286450662132,"0.0333538418951852,1,0.0223366471962488,0.0293730684308812,0.022798523570497,0.0158914305357397",-190.897298036263,"0.095513511067951,0.373806546076632,0.0268341530910305,0.02398959250026,0.019405832068975,0.0237824888339818",-190.628449353699,"0.466027763060635,0.184204073584503,0.0152945930606235,0.0177776484723232,0.0243474336125915,0.0191008040337965",-191.286450662132,"0.0333538418951852,1,0.0223366471962488,0.0293730684308812,0.022798523570497,0.0158914305357397",-189.779339394664,"0.999999993390699,0.1887306124388,0.00287815021312052,0.0375140310503344,0.0310174341600444,0.0173388638112013",-192.157196900445,"8.49450225304213e-17,0.00636966135149169,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"0.0470061920035936,0.00618630598315992,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.157196900445,"8.49450225304213e-17,1,0.963963963185855,0.955555554635017,0.964856230241775,0.973262031637538",-192.14893537382,"0.0888782306088362,0.00160872401162445,0.952902762246418,0.943931932349718,0.964856358752824,0.973262332416511",-191.286450662132,"0.0333538418951852,1,0.0223366471962488,0.0293730684308812,0.022798523570497,0.0158914305357397",-191.286450662132,"0.0333538418951852,1,0.0223366471962488,0.0293730684308812,0.022798523570497,0.0158914305357397",-191.000050052948,"0.269488430958195,0.217252153393068,0.0160760967238835,0.0150063592987254,0.0240369342013254,0.0234787523190254",-191.286450662132,"0.0333538418951852,1,0.0223366471962488,0.0293730684308812,0.022798523570497,0.0158914305357397"
"rs4959270",-1177.64234396876,"2.43793533045155e-17,1,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1177.64234396876,"9.52318488457638e-20,0.212851471295531,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1177.64234396876,"2.43793533045155e-17,0.100951499719589,0.537671235218533,0.443396219345216,0.562653567774172,0.549800797089285",-1177.64234396876,"2.43793533045155e-17,1,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1177.59960690253,"0.999999913199791,0.0605802876548046,0.512983861970756,0.443378363628744,0.562652072475649,0.549727159978444",-1176.85464819316,"0.0101390884855327,1,0.424113304964104,0.527392262091442,0.407366267947419,0.411698013204414",-1176.59093636653,"0.17902521818609,6.62406747062501e-05,0.460605968876676,0.512889851836877,0.408434790158645,0.448708612213532",-1176.81373981272,"0.0229514157181495,0.457129975686299,0.426834156239014,0.52736577732082,0.407667575737762,0.414517354549641",-1176.77046745965,"0.0257803724143525,0.440815364009134,0.435978943327182,0.541158057517797,0.408979370880166,0.397579752063937",-1176.85134484995,"0.0126882117462398,0.831150589043206,0.428440722358078,0.534042142525237,0.408114543308588,0.410369021473172",-1177.64234396876,"2.43793533045155e-17,0.00209981668901557,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1177.64234396876,"0.000900805011442019,0.000149890150052154,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1177.61768043144,"0.999999909313821,0.0597664902014755,0.534048000256868,0.43055287642889,0.562463339002462,0.549799013560506",-1177.64234396876,"2.43793533045155e-17,0.00606945066001821,0.537671235218533,0.443396219345216,0.56265356581236,0.549800797089285",-1176.85464819316,"0.0101390884855327,1,0.424113304964104,0.527392262091442,0.407366267947419,0.411698013204414",-1176.85464819316,"0.0101390884855327,1,0.424113304964104,0.527392262091442,0.407366267947419,0.411698013204414",-1176.85464819316,"0.0101390884855327,1,0.424113304964104,0.527392262091442,0.407366267947419,0.411698013204414",-1176.85464819316,"0.0101390884855327,1,0.424113304964104,0.527392262091442,0.407366267947419,0.411698013204414"
"rs12203592",-619.14954198325,"3.3938482380053e-16,1,0.812977096832805,0.698275873067882,0.872191009493469,0.893665162821395",-619.14954198325,"3.3938482380053e-16,0.674549696005394,0.812977096832805,0.698275873067882,0.872191009493469,0.893665162821395",-617.128379853359,"0.417901917570987,0.0937983386806524,0.731513151575866,0.621430823586824,0.869583078929901,0.892248996326416",-618.675150801016,"0.99999999935319,0.10841237671595,0.812498385502107,0.69816822430568,0.869853494475584,0.865767027038205",-618.698916283162,"0.999999999333493,0.091231513891877,0.741164878193121,0.697633867101058,0.872104714148762,0.892875734453345",-618.949230835916,"0.00758280424785139,1,0.170274602876938,0.280864462489907,0.117350445587277,0.09604925100916",-613.844182708379,"0.317460846116825,0.0410837200074021,0.183716560270849,0.230118784946797,0.0776053203584955,0.105402185824915",-618.948620510559,"0.00818890443284493,0.902972584499923,0.170457327930876,0.280985255828797,0.117358943293855,0.0961079204478384",-618.857545892404,"0.0180109226873683,0.530765489821225,0.170993158876561,0.285059746672647,0.115393583770114,0.0907494869622712",-618.898577674216,"0.00858147772330461,0.99999998804082,0.171792712066732,0.282898607621029,0.116009668462534,0.0947464369640012",-618.870409877548,"0.164784725174527,0.05633973628261,0.759546042814126,0.697733936095353,0.871512380190905,0.847185772040166",-618.853627302444,"0.999999992637945,0.096811732713399,0.784200287150699,0.654425563654905,0.864365074069111,0.885329238925782",-617.132964413612,"0.999999999803179,0.0983307905859435,0.769991222983044,0.569548093623844,0.867045878010695,0.89343859274962",-617.81407097828,"0.371776878333393,0.00352494822672583,0.518715202388123,0.399641885732109,0.872190973482664,0.893664865309005",-618.949230835916,"0.00758280424785139,1,0.170274602876938,0.280864462489907,0.117350445587277,0.09604925100916",-618.891315337873,"0.0128819328543352,0.643913204396461,0.167641404555698,0.278262059996269,0.11574580246076,0.0941583535651135",-618.949230835916,"0.00758280424785139,1,0.170274602876938,0.280864462489907,0.117350445587277,0.09604925100916",-618.427720644527,"0.0788987719029019,0.161064263778789,0.143988133173478,0.235141732090596,0.108016736797825,0.0969862916671741"
"rs1042602",-900.945633074248,"8.74613632205574e-18,1,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.945633074248,"8.74613632205574e-18,1,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.945633074248,"8.74613632205574e-18,1,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.945633074248,"0.145296308211506,0.00946520968016108,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.945633074248,"0.517296585099006,0.00146850202772662,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-883.535430383818,"0.0537757569704387,1,0.0747833924903735,0.0621694376582638,0.10548727270917,0.125404716628158",-883.240013974824,"0.0604908613515894,0.895106001337902,0.0796890697610365,0.0594030823613784,0.101566327431701,0.139166788249401",-879.434991802744,"0.513973091800029,0.21719110300399,0.0495897243208107,0.0342340063910696,0.109550274097493,0.151840688908499",-883.535430383818,"0.0537757569704387,1,0.0747833924903735,0.0621694376582638,0.10548727270917,0.125404716628158",-882.003314132839,"0.223334084342684,0.397310887142983,0.0440671629380698,0.0771058526939837,0.127070723964558,0.118702738599462",-900.945633074248,"8.74613632205574e-18,0.0201682014549738,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.927917931879,"0.999999956752757,0.0449126386993537,0.841391567713444,0.885696524023516,0.806021313366457,0.743496782034704",-900.945633074248,"8.74613632205574e-18,0.0130156455713335,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-900.945633074248,"8.74613632205574e-18,1,0.841549296996419,0.885964911611876,0.806074767411466,0.74368230953977",-883.148589896434,"0.0581035083365361,0.971262215020977,0.071078436609893,0.063297830865432,0.106122810225361,0.118395903082045",-883.535430383818,"0.0537757569704387,1,0.0747833924903735,0.0621694376582638,0.10548727270917,0.125404716628158",-882.016172959868,"0.231547717057655,0.313106314853938,0.0434014973246614,0.0281240161113788,0.0970606163037852,0.178847833148796",-883.535430383818,"0.0537757569704387,1,0.0747833924903735,0.0621694376582638,0.10548727270917,0.125404716628158"
"rs1393350",-703.330533616064,"9.30710280190476e-17,1,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"9.30710280190476e-17,1,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"9.30710280190476e-17,0.00570970649935763,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"9.30710280190476e-17,0.0120360127414241,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"0.0986201126476767,0.0044043931527227,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-696.131238149682,"0.0433882850595031,1,0.0769123297885461,0.0876632824178287,0.0777898425509371,0.0796321672679219",-693.975821598558,"0.102383341890418,0.454941386581228,0.0905524576498522,0.069222281409683,0.0641396906215116,0.119774274600461",-690.383867730504,"0.71423628862294,0.170133164381587,0.0310930100530695,0.0362525578202384,0.0871857330750732,0.104425278750392",-696.131238149682,"0.0433882850595031,1,0.0769123297885461,0.0876632824178287,0.0777898425509371,0.0796321672679219",-696.131238149682,"0.0433882850595031,1,0.0769123297885461,0.0876632824178287,0.0777898425509371,0.0796321672679219",-703.330533616064,"9.30710280190476e-17,0.0312987624645214,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"0.0155881361501344,0.00285126271601086,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"9.30710280190476e-17,0.014673169792399,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-703.330533616064,"9.30710280190476e-17,0.0136114108494679,0.859589044907107,0.857142861391192,0.870145632928149,0.8515624990243",-696.131238149682,"0.0433882850595031,1,0.0769123297885461,0.0876632824178287,0.0777898425509371,0.0796321672679219",-696.131238149682,"0.0433882850595031,1,0.0769123297885461,0.0876632824178287,0.0777898425509371,0.0796321672679219",-688.633587034059,"0.999999998014886,0.161880386218355,0.0301195485209866,0.0113525994965112,0.0795331101749935,0.134950252748751",-694.336913792491,"0.941360385626442,0.067305793743882,2.83320153226598e-05,3.88253959916678e-05,0.0909900921959915,0.143153626793678"
"rs12913832",-1147.41112514593,"0.0166890486842332,1,0.387051939341007,0.560946267105419,0.414565053985212,0.23315530255517",-1144.53188174103,"0.143036289807659,0.117117161784863,0.438036167091604,0.545646056607795,0.396110768057157,0.28099657918558",-1147.41112514593,"0.0166890486842332,1,0.387051939341007,0.560946267105419,0.414565053985212,0.23315530255517",-1147.41112514593,"0.0166890486842332,1,0.387051939341007,0.560946267105419,0.414565053985212,0.23315530255517",-1147.27557551696,"0.0900819954999675,0.351277554532213,0.342081265224009,0.579003631959688,0.432235886360863,0.231623227087986",-1149.50108820292,"5.77874535182425e-16,1,0.552238803677879,0.390909083816889,0.534198112902161,0.717898830531907",-1149.50108820292,"5.77874535182425e-16,0.0247714076386623,0.552238803677879,0.390909083816889,0.534198112902161,0.717898830531907",-1148.3550008061,"0.30752285085688,0.0858737752198766,0.471845262488748,0.343054437029002,0.531502009658304,0.716519460195971",-1149.39734801014,"0.999999991103355,0.085631602343302,0.552177658749756,0.390904258722275,0.533451835211726,0.70085103491035",-1149.47194858684,"0.999999936808017,0.050577946578628,0.541345179549316,0.390907898163315,0.534197516859407,0.717890097625298",-1147.41112514593,"0.0166890486842332,1,0.387051939341007,0.560946267105419,0.414565053985212,0.23315530255517",-1147.22662040951,"0.0287030668892337,0.587199539201115,0.381962356353613,0.558538707402789,0.41163496831843,0.228584745949883",-1147.27526269271,"0.0283191091683738,0.561173699151719,0.375059460700135,0.546383387831835,0.412011820666418,0.242306146556339",-1147.41112514593,"0.0166890486842332,1,0.387051939341007,0.560946267105419,0.414565053985212,0.23315530255517",-1149.50108820292,"5.77874535182425e-16,0.0363997973536972,0.552238803677879,0.390909083816889,0.534198112902161,0.717898830531907",-1149.50108820292,"5.77874535182425e-16,1,0.552238803677879,0.390909083816889,0.534198112902161,0.717898830531907",-1149.01738752747,"0.999999999648587,0.0770451153471826,0.53367597984748,0.345043959805053,0.532228420258072,0.717865170992781",-1146.94078803969,"0.519386954211664,0.00297755978899388,0.120430494530349,0.0807435025852337,0.534198339494218,0.717898729434235"
"rs1800407",-508.004256787443,"2.58795341037196e-17,1,0.88410595951008,0.948275862071891,0.911697247827848,0.93699187155068",-508.004256787443,"2.58795341037196e-17,1,0.88410595951008,0.948275862071891,0.911697247827848,0.93699187155068",-508.004256787443,"2.58795341037196e-17,0.0960228834327815,0.88410595951008,0.948275862071891,0.911697247827848,0.93699187155068",-507.984914120132,"0.999999978524285,0.079905174169764,0.884094681873021,0.948274889186031,0.911573818038834,0.933653663368531",-508.004256787443,"0.0612106503095978,0.00544925372821254,0.88410595951008,0.948275862071891,0.911697247827848,0.93699187155068",-504.262097558325,"0.0401504907922804,1,0.0658421630691411,0.0318875165478156,0.0541040457360424,0.0339502407437507",-502.471278659933,"0.117719514401649,0.357441825093224,0.0825317135040237,0.0254322795534613,0.0453080253810936,0.0559202695616983",-503.24813273386,"0.211983814115043,0.286833787147016,0.0625149106342429,0.0266863134412711,0.0538469790569237,0.0367988800556022",-504.262097558325,"0.0401504907922804,1,0.0658421630691411,0.0318875165478156,0.0541040457360424,0.0339502407437507",-502.441676779592,"0.644729495658739,0.211415605506334,0.0188617309192911,0.0438121058166522,0.0775820184290775,0.0415288933415132",-507.064430931828,"0.573261721729558,0.000158385670740903,0.765005277909343,0.94827571371487,0.91110405812959,0.8720992965237",-507.92393468081,"0.999999997542946,0.0783920522398119,0.87750541227236,0.94453079851433,0.909991152473151,0.935338093472822",-507.979297674325,"0.99999995772882,0.0584963918577413,0.882853117347288,0.946004790199468,0.911647205130385,0.936991942344746",-507.321586955448,"0.422105788538408,0.00206284289268335,0.595513865715102,0.82243101551221,0.911697184168637,0.936991852120869",-504.262097558325,"0.0401504907922804,1,0.0658421630691411,0.0318875165478156,0.0541040457360424,0.0339502407437507",-504.262097558325,"0.0401504907922804,1,0.0658421630691411,0.0318875165478156,0.0541040457360424,0.0339502407437507",-503.581755506939,"0.12527611514597,0.366665138674693,0.0497575966516888,0.0212155326993313,0.0517961898466635,0.0439003302922603",-504.262097558325,"0.0401504907922804,1,0.0658421630691411,0.0318875165478156,0.0541040457360424,0.0339502407437507"
