"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-302.366999364904,"2.46223656209707e-16,1,0.939102563498242,0.976190474469952,0.969854469469,0.964664310204014",-302.366999364904,"2.46223656209707e-16,0.804021285485482,0.939102563498242,0.976190474469952,0.969854469469,0.964664310204014",-302.366999364904,"2.46223656209707e-16,1,0.939102563498242,0.976190474469952,0.969854469469,0.964664310204014",-296.63101321507,"0.0114070847441736,1,0.0462811735555096,0.0205325613528897,0.0262337117424137,0.0297886834940345",-295.819183256346,"0.999999999417529,0.278709955328779,0.0173419077223373,0.0080018688205608,0.0135322990112234,0.0242722709974887",-296.480830045984,"0.210367456747814,0.45254421293649,0.0433972819632501,0.0192316701189499,0.0201466162126389,0.0292030712410159",-302.366999364904,"2.46223656209707e-16,0.584065649672978,0.939102563498242,0.976190474469952,0.969854469469,0.964664310204014",-300.916720582043,"0.999999997448103,0.00655968853841304,0.939078603116803,0.976053212033299,0.968678586576709,0.954146679614747",-294.017970669561,"0.999999990253756,0.00131151824694709,0.0544869868536136,0.0238095790362361,0.0269410407067182,0.034976934935573",-296.63101321507,"0.0114070847441736,1,0.0462811735555096,0.0205325613528897,0.0262337117424137,0.0297886834940345"
"rs28777",-860.441544810368,"0.0376387024018244,1,0.422877502840906,0.441925675375833,0.526283740550796,0.398825824395395",-860.385823925626,"0.0653617542148248,0.750009838090622,0.398111214228624,0.419718034095472,0.510486072091698,0.396917793643981",-858.282870997436,"0.510692557045203,0.450607800728509,0.424060344313169,0.43644465075724,0.369414917468625,0.425540236602025",-868.527337506304,"5.05942750804621e-17,1,0.43650793790186,0.450000002830975,0.357394369523699,0.462365586945806",-868.527337506304,"5.05942750804621e-17,0.0531471986181974,0.43650793790186,0.450000002830975,0.357394369523699,0.462365586945806",-868.527337506304,"5.05942750804621e-17,0.123343910437499,0.43650793790186,0.450000002830975,0.357394369523699,0.462365586945806",-860.441544810368,"0.0376387024018244,1,0.422877502840906,0.441925675375833,0.526283740550796,0.398825824395395",-860.441544810368,"0.0376387024018244,1,0.422877502840906,0.441925675375833,0.526283740550796,0.398825824395395",-868.527337506304,"5.05942750804621e-17,0.000271517517193346,0.43650793790186,0.450000002830975,0.357394369523699,0.462365586945806",-868.527337506304,"2.75700493056235e-06,2.43938941171502e-05,0.43650793790186,0.450000002830975,0.357394369523699,0.462365586945806"
"rs16891982",-1295.13011219651,"0.0640985611908055,1,0.266082300624804,0.278335217583188,0.344662650145692,0.203542038911832",-1295.13011219651,"0.0640985611908055,0.999999998514903,0.266082300624804,0.278335217583188,0.344662650145692,0.203542038911832",-1295.13011219651,"0.0640985611908055,0.999999991088129,0.266082300624804,0.278335217583188,0.344662650145692,0.203542038911832",-1331.82924327311,"3.89322160092631e-17,1,0.500000001185456,0.552631581303237,0.461215934312974,0.584532371800691",-1331.82924327311,"0.805474740836589,0.000339266559594107,0.500000001185456,0.552631581303237,0.461215934312974,0.584532371800691",-1331.82924327311,"3.89322160092631e-17,1,0.500000001185456,0.552631581303237,0.461215934312974,0.584532371800691",-1293.50708123216,"0.120141048933623,0.262922224834107,0.333984734176934,0.337947205670675,0.390972080780567,0.20258603928249",-1295.09864430695,"0.0769605517573021,0.381489253256384,0.269536193275769,0.282159806638303,0.361641436853758,0.200147766393363",-1331.82924327311,"3.89322160092631e-17,1,0.500000001185456,0.552631581303237,0.461215934312974,0.584532371800691",-1331.82924327311,"3.89322160092631e-17,0.0005006376689818,0.500000001185456,0.552631581303237,0.461215934312974,0.584532371800691"
"rs12821256",-203.86330449004,"0.0137424124272202,1,0.945704450839639,0.935451317406102,0.945606367875835,0.983645607180421",-203.86330449004,"0.0137424124272202,1,0.945704450839639,0.935451317406102,0.945606367875835,0.983645607180421",-203.86330449004,"0.0137424124272202,0.999999996847824,0.945704450839639,0.935451317406102,0.945606367875835,0.983645607180421",-204.030315144696,"6.52056073033298e-18,1,0.0450450429863883,0.0555555569165913,0.0463258787997929,0.0133689841514286",-204.030310035213,"0.999885120315362,0.0635020143850768,0.0450371626720301,0.05554894031509,0.0463195294970669,0.0133691069210165",-202.359689016204,"0.999999999689087,0.0170110191267811,0.0450455326976946,0.0555552441941304,1.60225024309594e-11,0.0133689790033043",-202.040647928415,"0.999999997395602,0.0349690345830062,0.954243077275308,0.943893383572391,0.950033574780853,0.983159872885239",-203.766731629147,"0.0601828512491726,0.0736634463842464,0.94509246733667,0.935877896823886,0.945102385163087,0.98241756958556",-204.030315144696,"6.52056073033298e-18,4.69844134946652e-05,0.0450450429863883,0.0555555569165913,0.0463258787997929,0.0133689841514286",-204.030315144696,"6.52056073033298e-18,1,0.0450450429863883,0.0555555569165913,0.0463258787997929,0.0133689841514286"
"rs4959270",-1184.48631454568,"6.39178435701857e-17,1,0.496575350302098,0.452830203343024,0.535626536841026,0.531872513307853",-1184.16259749733,"0.999999998092888,0.179629524298458,0.437955153044013,0.407971103563622,0.496244138208334,0.522641961657761",-1184.48631454568,"6.39178435701857e-17,0.000392616065907667,0.496575350302098,0.452830203343024,0.535626536841026,0.531872513307853",-1184.30221803615,"0.00225041467074264,1,0.494864977706745,0.540700975857027,0.456407674872085,0.459501090292976",-1184.29059934893,"0.004007287493143,0.788456801276012,0.492331818775403,0.538658096684247,0.454650604618926,0.458224828816745",-1184.30221803615,"0.00225041467074264,1,0.494864977706745,0.540700975857027,0.456407674872085,0.459501090292976",-1184.08031240425,"0.132727306537846,0.012026622865931,0.496572197403513,0.452830409899736,0.532413061060302,0.530725863241647",-1184.48631454568,"6.39178435701857e-17,1,0.496575350302098,0.452830203343024,0.535626536841026,0.531872513307853",-1184.2980428967,"0.00300397861612501,0.485561561411482,0.495870178473083,0.541593412995531,0.456962098366947,0.459146220464893",-1184.23409772778,"0.025437995045819,0.0285627596989456,0.500359382027808,0.545675817062429,0.458544818147714,0.458873810415607"
"rs12203592",-604.938453410623,"1.15710066769406e-15,1,0.820610689927019,0.706896548240143,0.874999999704943,0.90045248796189",-603.763947102712,"0.999999999453111,0.216280236296462,0.736764356236346,0.612621696277555,0.834469996971723,0.890393232119289",-604.938453410623,"1.15710066769406e-15,1,0.820610689927019,0.706896548240143,0.874999999704943,0.90045248796189",-604.428956959476,"0.0122700512106291,1,0.153677542618913,0.260192118775529,0.108642820744116,0.0841883026035075",-604.428956959476,"0.0122700512106291,0.99999999672639,0.153677542618913,0.260192118775529,0.108642820744116,0.0841883026035075",-604.208467304521,"0.208867554682904,0.438146049832613,0.151346570057205,0.255847724032066,0.0885119576166062,0.0859855198683541",-604.938453410623,"1.15710066769406e-15,0.000168644260542119,0.820610689927019,0.706896548240143,0.874999999704943,0.90045248796189",-604.726494189836,"0.392590360894672,0.00527508469328452,0.820607001671882,0.706719856299112,0.874086497844079,0.893084584310417",-603.902257455625,"0.0584083094485038,0.139187300701226,0.162159961370149,0.273346396315537,0.110752919499709,0.0795054030483936",-604.428956959476,"0.0122700512106291,1,0.153677542618913,0.260192118775529,0.108642820744116,0.0841883026035075"
"rs1042602",-867.213517224791,"1.08187529345372e-17,1,0.820422531042537,0.885964908169635,0.824766359823053,0.774368231415543",-867.213517224791,"0.0688048236833445,0.0081029806388887,0.820422531042537,0.885964908169635,0.824766359823053,0.774368231415543",-867.213517224791,"1.08187529345372e-17,0.0512778019532708,0.820422531042537,0.885964908169635,0.824766359823053,0.774368231415543",-852.692158309756,"0.0548749501453361,1,0.0845599773232238,0.0612977236561115,0.0934441510898102,0.106919670304708",-852.214259054089,"0.161233379629229,0.610556955905946,0.0600987703118823,0.0436358239727607,0.0748564030165247,0.102007287260629",-852.692158309756,"0.0548749501453361,0.999999991036261,0.0845599773232238,0.0612977236561115,0.0934441510898102,0.106919670304708",-867.213517224791,"1.08187529345372e-17,5.93770287029872e-05,0.820422531042537,0.885964908169635,0.824766359823053,0.774368231415543",-867.213517224791,"1.08187529345372e-17,0.000255195088822718,0.820422531042537,0.885964908169635,0.824766359823053,0.774368231415543",-852.692158309756,"0.0548749501453361,1,0.0845599773232238,0.0612977236561115,0.0934441510898102,0.106919670304708",-852.382981002668,"0.0884324399088565,0.173502750431698,0.0912133531537084,0.0664838322834111,0.10317815690398,0.105265076415281"
"rs1393350",-678.910495071736,"3.70026711857125e-17,1,0.869863018396549,0.880952383861421,0.876213591460259,0.855468748818929",-678.910495071736,"3.70026711857125e-17,1,0.869863018396549,0.880952383861421,0.876213591460259,0.855468748818929",-678.910495071736,"3.70026711857125e-17,0.0732508628581846,0.869863018396549,0.880952383861421,0.876213591460259,0.855468748818929",-676.303552989931,"0.0266194325027164,1,0.0905583465212989,0.0887388317219004,0.0913680440617236,0.0999175222250493",-675.461505908224,"0.424267426843491,0.364037614739179,0.0500714135425112,0.0506683287262953,0.0627181322014952,0.0938391239749467",-676.09930363641,"0.132212547887933,0.591377708953997,0.0867754517366241,0.084770952836473,0.0802593960759033,0.101503870968884",-678.910474075225,"0.999780886556894,0.000148755741400632,0.869862866180891,0.880952022660398,0.876197749657645,0.855468692643743",-678.910060731647,"0.999999425124201,0.0010485193631846,0.869863864007429,0.880952507135214,0.876213515292556,0.855383891569731",-676.303552989931,"0.0266194325027164,1,0.0905583465212989,0.0887388317219004,0.0913680440617236,0.0999175222250493",-676.290267063652,"0.0268642203195727,0.99999997894503,0.0902436401844661,0.0884815482392819,0.0932677244254036,0.0995570928344764"
"rs12913832",-1152.04818134422,"0.0257168984750452,1,0.362001888254074,0.505843035486827,0.384831793514744,0.219845331026298",-1152.04818134422,"0.0257168984750452,0.999999996770288,0.362001888254074,0.505843035486827,0.384831793514744,0.219845331026298",-1151.73679896429,"0.119858779076618,0.598015205382528,0.354315431651381,0.497207406212689,0.35716908301877,0.223778442869967",-1157.07218587231,"5.38967086668241e-17,1,0.544776120978045,0.418181806629739,0.536556601933716,0.704280154628688",-1156.6013172801,"0.999999995119809,0.177085679128459,0.489459919149572,0.376387411014722,0.499305817842997,0.697219828705147",-1157.07218587231,"1.89968185894536e-17,0.0819326833040782,0.544776120978045,0.418181806629739,0.536556601933716,0.704280154628688",-1147.6587960106,"0.370685715364582,0.0498981245393821,0.446299688023125,0.575661572751467,0.44041527506347,0.243812224942811",-1152.01420730204,"0.0259942169705916,0.999999980380076,0.361024125730452,0.505013467710238,0.389938360205493,0.219088009283643",-1157.07218587231,"5.38967086668241e-17,5.48779017952734e-05,0.544776120978045,0.418181806629739,0.536556601933716,0.704280154628688",-1157.07155424679,"0.999997889091852,0.00102673899995986,0.544776065407484,0.418181943417915,0.536555860127165,0.70415648958118"
"rs1800407",-506.064368995616,"3.83072998997178e-17,1,0.887417218060518,0.939655172423894,0.911697247106007,0.939024391063561",-506.063148265239,"0.999999723998808,0.112077367498356,0.885305717077948,0.938746267786055,0.910496312680394,0.938964888812134",-506.064368995616,"3.83072998997178e-17,0.0306425380490885,0.887417218060518,0.939655172423894,0.911697247106007,0.939024391063561",-502.254423391015,"0.0405338211836741,1,0.0634865577223172,0.0371663704633364,0.053828009364865,0.0326106307162545",-501.969000656047,"0.0826309628117198,0.708880861746129,0.0541772536252693,0.0317818578057187,0.0484171575708377,0.031668994273429",-501.598684977239,"0.444346700320529,0.476363899992058,0.0618071845667747,0.0355481134600473,0.0318070884285848,0.0361897820403859",-505.575720586123,"0.357746741010722,0.00565215676806104,0.887417752250333,0.939654956736792,0.909993976725432,0.938725844191313",-506.063857309466,"0.999999936116115,0.00112572170256259,0.887417779623402,0.939655135216689,0.911697032427683,0.938959163100942",-502.254423391015,"0.0405338211836741,1,0.0634865577223172,0.0371663704633364,0.053828009364865,0.0326106307162545",-502.254423391015,"0.0405338211836741,1,0.0634865577223172,0.0371663704633364,0.053828009364865,0.0326106307162545"
