"locus","null.major.loglik","null.major.pars","stress.major.loglik","stress.major.pars","trauma.major.loglik","trauma.major.pars","null.minor.loglik","null.minor.pars","stress.minor.loglik","stress.minor.pars","trauma.minor.loglik","trauma.minor.pars","stress.inv.major.loglik","stress.inv.major.pars","trauma.inv.major.loglik","trauma.inv.major.pars","stress.inv.minor.loglik","stress.inv.minor.pars","trauma.inv.minor.loglik","trauma.inv.minor.pars"
"rs1805008",-311.962005211658,"1.38538507604608e-17,1,0.964743589923001,0.960317460122885,0.961538461080819,0.96466431088205",-311.962005211658,"0.00114616467250261,0.0217463706568994,0.964743589923001,0.960317460122885,0.961538461080819,0.96466431088205",-311.962005211658,"1.38538507604608e-17,1,0.964743589923001,0.960317460122885,0.961538461080819,0.96466431088205",-311.286730804366,"0.0227297088359222,1,0.02519645539771,0.0294063598046522,0.0290158108268883,0.0249662573200165",-311.013661740508,"0.999999976793742,0.278968013960715,0.0110279045994821,0.013465129406201,0.0173067813346344,0.0242331478115047",-311.193465764313,"0.573574661980181,0.380121194719144,0.0269955406783455,0.031119951569869,0.0138491969193743,0.0287637586033055",-311.962005211658,"1.38538507604608e-17,0.0192246453450839,0.964743589923001,0.960317460122885,0.961538461080819,0.96466431088205",-311.936998914575,"0.999999955147542,0.00239516279790171,0.964744205629364,0.960301867290134,0.961524787395938,0.963454492539005",-308.60567130472,"0.999999989582337,0.00132544651507573,0.0352565825235426,0.039682503362216,0.0344307997019475,0.0349686920397399",-311.276469231094,"0.0369613583705086,0.177426919033217,0.025807251785562,0.0302113623509645,0.030119410312256,0.0246484296766257"
"rs28777",-869.905825624253,"0.0337522202525316,1,0.433438268515117,0.443044012241496,0.508262463024868,0.426380149966404",-869.905825624253,"0.0337522202525316,1,0.433438268515117,0.443044012241496,0.508262463024868,0.426380149966404",-869.257271140035,"0.279785563860669,0.511221057188868,0.426985702033594,0.432969403790732,0.434060005643569,0.440465885899536",-876.48216655752,"5.35662819136497e-18,1,0.440476187694571,0.460000007690599,0.385563381046625,0.448924732521704",-876.48216655752,"0.0611045955790915,0.0157228795130761,0.440476187694571,0.460000007690599,0.385563381046625,0.448924732521704",-876.48216655752,"5.35662819136497e-18,0.207578659419696,0.440476187694571,0.460000007690599,0.385563381046625,0.448924732521704",-869.905825624253,"0.0337522202525316,1,0.433438268515117,0.443044012241496,0.508262463024868,0.426380149966404",-869.905825624253,"0.0337522202525316,1,0.433438268515117,0.443044012241496,0.508262463024868,0.426380149966404",-876.48216655752,"6.9261137280591e-07,3.56178985768148e-05,0.440476187694571,0.460000007690599,0.385563381046625,0.448924732521704",-876.48216655752,"5.35662819136497e-18,0.000345488790007168,0.440476187694571,0.460000007690599,0.385563381046625,0.448924732521704"
"rs16891982",-1297.56078654792,"0.0590496550820491,1,0.282471646630622,0.25354908358832,0.363403453317849,0.213690459349756",-1297.56078654792,"0.0590496550820491,0.999999993158966,0.282471646630622,0.25354908358832,0.363403453317849,0.213690459349756",-1297.56078654792,"0.0590496550820491,1,0.282471646630622,0.25354908358832,0.363403453317849,0.213690459349756",-1328.61266324511,"3.78281944315048e-17,1,0.499999997834154,0.596491226977802,0.457023056620846,0.589928056041041",-1328.61266324511,"0.0273123902725267,0.00598931688950248,0.499999997834154,0.596491226977802,0.457023056620846,0.589928056041041",-1328.61266324511,"9.45704860787619e-18,0.0924285593034836,0.499999997834154,0.596491226977802,0.457023056620846,0.589928056041041",-1295.98865041434,"0.112236697848864,0.258824509956168,0.347208011262245,0.306528572996109,0.407045957069131,0.212575209152675",-1297.26262864519,"0.0992066068457184,0.167493506242692,0.297363791245235,0.267395768500068,0.386876903424443,0.208232023203451",-1328.61266324511,"0.000340039125700083,3.03339049074755e-05,0.499999997834154,0.596491226977802,0.457023056620846,0.589928056041041",-1328.61266324511,"3.78281944315048e-17,1,0.499999997834154,0.596491226977802,0.457023056620846,0.589928056041041"
"rs12821256",-190.550481380468,"6.76536751490169e-16,1,0.954954953009442,0.955555551335373,0.956869010114648,0.989304813320453",-190.550481380468,"6.76536751490169e-16,1,0.954954953009442,0.955555551335373,0.956869010114648,0.989304813320453",-190.550481380468,"6.76536751490169e-16,1,0.954954953009442,0.955555551335373,0.956869010114648,0.989304813320453",-189.94085146693,"0.0278369968978799,1,0.0303953278110171,0.0316146047101037,0.0302702383894419,0.00691496412514038",-189.743379892517,"0.159400222389802,0.489221054723719,0.021767580312885,0.0229757813862892,0.0243101752671497,0.00654916184079853",-189.408594664817,"0.559324941107816,0.432231753688303,0.0278626363274754,0.0286732317675542,0.0131161863184521,0.00705353342782762",-190.484772561535,"0.121561862039788,0.038777088190211,0.954806865268796,0.95546014207923,0.956068109121711,0.988863080167208",-189.367465396064,"0.999999999712217,0.0107070732799369,0.954542989958935,0.955326854460841,0.950435599003438,0.983788168133913",-189.94085146693,"0.0278369968978799,1,0.0303953278110171,0.0316146047101037,0.0302702383894419,0.00691496412514038",-189.94085146693,"0.0278369968978799,1,0.0303953278110171,0.0316146047101037,0.0302702383894419,0.00691496412514038"
"rs4959270",-1182.805896008,"8.59030738800688e-16,1,0.499999998613952,0.490566028745188,0.549140050782649,0.535856571757893",-1182.22202833284,"0.999999999206934,0.187705049518362,0.429716044138483,0.435811128184736,0.502035453290767,0.523784882657813",-1182.805896008,"8.59030738800688e-16,0.0672185128948363,0.499999998613952,0.490566028745188,0.549140050782649,0.535856571757893",-1182.29800724603,"0.00812161217188266,1,0.469056124756001,0.485837559929072,0.426661863057078,0.433078058961408",-1182.27784648272,"0.0105582100865784,0.874511907949864,0.466110873537009,0.483368304527898,0.42478062674079,0.432277761553998",-1182.29800724603,"0.00812161217188266,1,0.469056124756001,0.485837559929072,0.426661863057078,0.433078058961408",-1181.85222884619,"0.999999989453508,0.000601065046514238,0.499999555368968,0.490566688836594,0.544114179693732,0.535423654789906",-1182.805896008,"8.59030738800688e-16,0.0688082390253318,0.499999998613952,0.490566028745188,0.549140050782649,0.535856571757893",-1182.22834090468,"0.0131534610880657,0.34293571530857,0.475567682595162,0.491647296227793,0.430371780899051,0.431695896117981",-1181.69882131444,"0.0636087731569861,0.0387492242558938,0.482679394279515,0.49931058644379,0.432104325537323,0.429214560999774"
"rs12203592",-580.204663250335,"3.85510317029237e-16,1,0.832061066646757,0.672413793476896,0.883426966679587,0.911764707196304",-579.394586015791,"0.999999999534078,0.206873089681552,0.765837800962498,0.589505711071173,0.851695671162819,0.904751612803826",-580.204663250335,"3.85510317029237e-16,1,0.832061066646757,0.672413793476896,0.883426966679587,0.911764707196304",-579.775225418103,"0.011529141929925,1,0.144974946939322,0.294545639877438,0.102079964371745,0.07525845862375",-579.775225418103,"0.011529141929925,0.999999998574767,0.144974946939322,0.294545639877438,0.102079964371745,0.07525845862375",-579.437083717545,"0.411494166545532,0.350950461052955,0.151182629223429,0.302722460628727,0.0669673878561721,0.0811833569141766",-580.204663250335,"3.85510317029237e-16,1,0.832061066646757,0.672413793476896,0.883426966679587,0.911764707196304",-580.202251816436,"0.99999998968175,0.00148309987701208,0.832061506655237,0.672411503704579,0.88342433665481,0.911366015823789",-579.255870651278,"0.105979266197445,0.0841582776462981,0.15848652781549,0.316239495571799,0.106778405461153,0.07287925917507",-579.775225418103,"0.011529141929925,1,0.144974946939322,0.294545639877438,0.102079964371745,0.07525845862375"
"rs1042602",-886.911881438467,"2.83202816251433e-18,1,0.841549295889567,0.859649117238882,0.813084111803969,0.761732846750881",-886.911881438467,"2.83202816251433e-18,1,0.841549295889567,0.859649117238882,0.813084111803969,0.761732846750881",-886.911881438467,"7.08007040628584e-19,0.0256947176594603,0.841549295889567,0.859649117238882,0.813084111803969,0.761732846750881",-867.420232425367,"0.0604471610798566,1,0.0674933781240239,0.0714958135461859,0.0934535350400964,0.10366766856138",-867.261041893546,"0.149466468714459,0.650092709416592,0.0498198276310902,0.0531951338808148,0.0770982169487513,0.1001979617266",-867.407636036801,"0.0689896116522704,0.949513491169828,0.0665159488758228,0.0704800126417695,0.0919354657462262,0.103746152219654",-886.911881438467,"7.3160137449034e-09,2.59204556348078e-05,0.841549295889567,0.859649117238882,0.813084111803969,0.761732846750881",-886.911881438467,"7.2130224095162e-05,5.71230970423616e-05,0.841549295889567,0.859649117238882,0.813084111803969,0.761732846750881",-867.420232425367,"0.0604471610798566,1,0.0674933781240239,0.0714958135461859,0.0934535350400964,0.10366766856138",-867.343635587141,"0.0609143858071447,0.999999988358451,0.0670054487112628,0.0710677388370227,0.0981241848408156,0.102911935764933"
"rs1393350",-688.588385353682,"4.47090535598521e-16,1,0.869863016907764,0.888888887271711,0.866504855230378,0.859374999466462",-688.588385353682,"0.712561261639414,0.00858966265135833,0.869863016907764,0.888888887271711,0.866504855230378,0.859374999466462",-688.520353294361,"0.146730260893238,0.0230871980864771,0.869863521455514,0.888889195365462,0.84833748278282,0.859374951281055",-684.683596221258,"0.0322656244450591,1,0.0835050008792619,0.0771508224786617,0.0922671297397667,0.0892066800199776",-684.343096609251,"0.262929178380919,0.430913947470183,0.0537095499523063,0.0504132543581779,0.0700385171671333,0.0863229054312949",-684.602334649441,"0.0640717906162688,0.777736805812246,0.0810852221493168,0.0748117383324566,0.0880653388318213,0.0897745251533335",-688.588385353682,"4.47090535598521e-16,5.70403989518236e-05,0.869863016907764,0.888888887271711,0.866504855230378,0.859374999466462",-688.588087446657,"0.999998621989795,0.000987179655259162,0.869863360697859,0.88888947891122,0.866504527931763,0.859320330265987",-684.683596221258,"0.0322656244450591,0.999999994197458,0.0835050008792619,0.0771508224786617,0.0922671297397667,0.0892066800199776",-684.597309866095,"0.0328430248480663,0.999999984820233,0.0828089347596812,0.0766046904037285,0.0942991362974376,0.088429007300112"
"rs12913832",-1142.92645375242,"0.0192024145109095,1,0.367440092814888,0.553574841421511,0.392017773012488,0.224494511696113",-1142.92645375242,"0.0192024145109095,1,0.367440092814888,0.553574841421511,0.392017773012488,0.224494511696113",-1142.7596641283,"0.0827301144356588,0.611520629228637,0.361691697504552,0.54730662643519,0.373201320897783,0.227118392599619",-1145.93039311879,"4.27906257768952e-16,1,0.559701489887036,0.390909098325257,0.549528299188301,0.719844362738464",-1145.24591568607,"0.999999997041714,0.187429613513707,0.489731223515514,0.339174965343587,0.502487083814611,0.710118629636881",-1145.93039311879,"1.06976564442238e-16,1,0.559701489887036,0.390909098325257,0.549528299188301,0.719844362738464",-1141.78708798345,"0.0996190856959129,0.111053969206154,0.405962083562871,0.587951895841285,0.415741579584948,0.220426643073432",-1142.89855732766,"0.019443758529478,0.999999972996535,0.366589567653624,0.552865855203701,0.395746361996235,0.223833781959948",-1145.93039311879,"4.27906257768952e-16,1,0.559701489887036,0.390909098325257,0.549528299188301,0.719844362738464",-1145.92063576007,"0.999999939836719,0.00143697206053601,0.559701201883691,0.390904958534739,0.549523289027023,0.718957786327776"
"rs1800407",-514.228536532383,"1.50667490100914e-17,1,0.884105960617389,0.956896552016248,0.907110091771997,0.936991869099491",-514.211934677083,"0.999999889977575,0.137665916342833,0.876971834974092,0.954688859493226,0.903135823525863,0.936645991975325",-514.228536532383,"1.50667490100914e-17,1,0.884105960617389,0.956896552016248,0.907110091771997,0.936991869099491",-511.716494461491,"0.0324676130214561,1,0.073767534691156,0.0292630164364884,0.0630624357279922,0.0384913339877147",-511.576821901493,"0.0628024520372338,0.723012499312044,0.0659850821052335,0.0262019236929476,0.0585861882999511,0.0377792605901602",-511.452303491116,"0.16954491487909,0.578577765865505,0.0709232865512721,0.027876305403458,0.0535357261989598,0.0399580798324606",-514.190388019121,"0.0925787909098846,0.00585106631045748,0.884106077609755,0.9568968749816,0.906594801482967,0.936912351548649",-514.228294136864,"0.999993660838247,0.00107456640199881,0.884105966019625,0.956896933871622,0.907109905388894,0.936942066336198",-511.715101631238,"0.0337640760283026,0.854576854818843,0.0748156036433905,0.0296737747423165,0.0636298300781918,0.0385182455027419",-511.705333696844,"0.0328251391787585,0.999999986674832,0.073382929485116,0.0291290206134066,0.0646716913249632,0.0382700435854182"
"rs12896399",-595.852752393888,"0.0123554888113014,1,0.640089720542758,0.427401487455981,0.607412650135652,0.629117400448072",-595.766459038552,"0.0542702242965714,0.532393103783836,0.612504159598042,0.399788098257854,0.588887576179034,0.62424417035152",-595.779810811565,"0.0504678096566522,0.629821031053333,0.634848639827079,0.420537685265435,0.59411556105617,0.628794947651624",-596.421469466446,"2.43296010145817e-16,1,0.320512823081206,0.532258066000727,0.355450234309842,0.328671324245693",-596.421469466446,"2.43296010145817e-16,0.0147841403001224,0.320512823081206,0.532258066000727,0.355450234309842,0.328671324245693",-596.421469466446,"2.43296010145817e-16,1,0.320512823081206,0.532258066000727,0.355450234309842,0.328671324245693",-595.852752393888,"0.0123554888113014,1,0.640089720542758,0.427401487455981,0.607412650135652,0.629117400448072",-595.851010126363,"0.0124472436905375,0.999999933841852,0.639789209710487,0.427102827605193,0.609991385138175,0.628795701154072",-596.401910729089,"0.0369349442494055,0.022068315865042,0.320498153371426,0.532252930007318,0.354271190514957,0.328012560865126",-596.418401555869,"0.0396663090412828,0.00496579941234385,0.320512730013664,0.532257575689592,0.355299239247655,0.326922766952421"
"rs2402130",-974.222935153776,"0.00571186756142171,1,0.728377416416401,0.779342891239685,0.705866361971594,0.648199197041639",-974.222935153776,"0.00571186756142171,0.999999998098833,0.728377416416401,0.779342891239685,0.705866361971594,0.648199197041639",-974.222935153776,"0.00571186756142171,1,0.728377416416401,0.779342891239685,0.705866361971594,0.648199197041639",-974.424764541795,"1.07999899459764e-16,1,0.25524475380233,0.209090915057433,0.27968337671878,0.331950216025421",-974.362112662174,"0.612819516797146,0.183462386116078,0.226680146433907,0.189228812075931,0.259073863728023,0.326260925156547",-974.378359890762,"0.103841790848185,0.00296249767818843,0.255245096798441,0.209090225337243,0.259294787612592,0.331950940652292",-971.281469237955,"0.854515502006285,0.00132186746986494,0.744755588952163,0.790908832090578,0.711761950002127,0.66641434456839",-973.750762332812,"0.999999996024382,0.00335538213850576,0.744754944453407,0.790733938350272,0.719725530429944,0.645767956808386",-974.424764541795,"1.07999899459764e-16,0.697291755099856,0.25524475380233,0.209090915057433,0.27968337671878,0.331950216025421",-974.424764541795,"1.07999899459764e-16,1,0.25524475380233,0.209090915057433,0.27968337671878,0.331950216025421"
"rs1426654",-456.218713268894,"0.05180442760151,1,0.753718093729174,0.772192529710796,0.82764349998735,0.769553039814633",-455.289431139654,"0.4181977940774,0.419737361031418,0.606177328409292,0.670299678607938,0.762494918029312,0.768902793426002",-455.14384116649,"0.603522052926462,0.456857335717287,0.767258781354745,0.77682344857048,0.693337705289703,0.803555879865291",-463.362429983804,"1.04095911078048e-16,1,0.131578944136289,0.137254908942319,0.0980066447444333,0.119791665159218",-463.362429983804,"0.0548025063918018,0.0150925671883712,0.131578944136289,0.137254908942319,0.0980066447444333,0.119791665159218",-463.362429983804,"1.04095911078048e-16,1,0.131578944136289,0.137254908942319,0.0980066447444333,0.119791665159218",-456.218713268894,"0.05180442760151,0.999999996519558,0.753718093729174,0.772192529710796,0.82764349998735,0.769553039814633",-456.218713268894,"0.05180442760151,1,0.753718093729174,0.772192529710796,0.82764349998735,0.769553039814633",-463.362429983804,"1.04095911078048e-16,7.29870427825514e-05,0.131578944136289,0.137254908942319,0.0980066447444333,0.119791665159218",-463.362429983804,"0.000813413290510093,3.09439601148515e-05,0.131578944136289,0.137254908942319,0.0980066447444333,0.119791665159218"
"rs683",-247.945361197908,"0.0127092136728331,1,0.441059401286564,0.362294775116282,0.526779609378509,0.405867613128837",-247.909901105122,"0.0245204638157268,0.758484751028127,0.426725459162969,0.346593283421816,0.515274031406176,0.399445988688785",-247.945361197908,"0.0127092136728331,1,0.441059401286564,0.362294775116282,0.526779609378509,0.405867613128837",-248.504115382369,"2.26925985207928e-18,1,0.519230764650738,0.568181820691085,0.421052622209855,0.549999998653314",-248.501751925163,"0.999999429007614,0.132178606104731,0.505586509850667,0.55485079056514,0.411548348908291,0.548990323398237",-248.504115382369,"2.26925985207928e-18,0.090232209971047,0.519230764650738,0.568181820691085,0.421052622209855,0.549999998653314",-247.9448215016,"0.0136483399064953,0.735426697848915,0.444435323526054,0.365832113766262,0.529055046861522,0.406524850823402",-247.931917975286,"0.0387331404491738,0.067200853977079,0.454139568872033,0.382053238272445,0.542552539435991,0.409154052884684",-248.372022029932,"0.0912024134058996,0.0183467105664367,0.519214970282739,0.568183172462147,0.407963105411384,0.547920422911599",-248.504115382369,"0.00949119228379166,0.000215569949892319,0.519230764650738,0.568181820691085,0.421052622209855,0.549999998653314"
"rs6119471",-306.898972604224,"2.64859733677892e-16,1,0.973282443193346,0.932203391195797,0.952806122590613,0.952000000304966",-306.898972604224,"2.64859733677892e-16,1,0.973282443193346,0.932203391195797,0.952806122590613,0.952000000304966",-306.797447454309,"0.25732822873513,0.0349612412731702,0.973282003371749,0.932203562274097,0.938673878832432,0.95199961584006",-303.704009102267,"0.0113325824015683,1,0.0226271937135856,0.0590866715217906,0.0400503502806295,0.0406843354582514",-303.552554537504,"0.999999978077526,0.230435478675796,0.0145583835139087,0.0400042430030304,0.0307264525846624,0.0415252328170521",-303.696341742272,"0.0191729299180444,0.824298006122526,0.0223993042938184,0.0585065626758627,0.0395180366893729,0.0406408112169215",-306.898972604224,"2.64859733677892e-16,0.744352182867841,0.973282443193346,0.932203391195797,0.952806122590613,0.952000000304966",-306.844238064779,"0.171695311511123,0.00714116456007667,0.973279125714103,0.932150754967656,0.952395635227386,0.949508287301966",-302.805001086597,"0.282212289335285,0.0392931983156708,0.0264850180991712,0.0673926837474679,0.0429172834226664,0.0435987854996901",-303.692786279498,"0.0117812649177403,0.99999994163882,0.0224769372523961,0.0587556819773643,0.0402591884507518,0.0404125380429434"
